index,source_game_id,source_program_key,source_era,season_label,season_year,game_date,source_opponent_label,normalized_opponent_name,normalized_opponent_key,opponent_current_d1,team_score,opponent_score,played_result,overtime_periods,administrative_status,administrative_note,source_site_candidate,curated_site_type,source_venue_name,curated_venue_name,city,state,event_or_tournament,source_round,curated_game_type,curated_postseason_round,source_page,raw_text,normalization_status,notes,identity_override,identity_override_basis,identity_match_program_key,identity_match_source_game_id
10,TENRAW-00011,tennessee,historical_record_book,1909-1910,1910,1910-01-09,Maryville,Maryville (Tenn.),maryville-tn,No,30,28,W,0,,,Opponent Home,OPPONENT_HOME,,,Maryville,,,,REGULAR_SEASON,,PDF p. 157,"J9 at Maryville W, 30-28 Maryville",resolved,,,,,
11,TENRAW-00012,tennessee,historical_record_book,1909-1910,1910,1910-01-12,Maryville,Maryville (Tenn.),maryville-tn,No,28,35,L,0,,,Tennessee Home,SOURCE_PROGRAM_HOME,,UT YMCA Gymnasium,Knoxville,TN,,,REGULAR_SEASON,,PDF p. 157,"J12 Maryville L, 28-35 Knoxville",resolved,,,,,
12,TENRAW-00013,tennessee,historical_record_book,1909-1910,1910,1910-02-08,Knoxville YMCA,Knoxville YMCA,knoxville-ymca,No,37,15,W,0,,,Tennessee Home,SOURCE_PROGRAM_HOME,,UT YMCA Gymnasium,Knoxville,TN,,,REGULAR_SEASON,,PDF p. 157,"F8 Knoxville YMCA W, 37-15 Knoxville",resolved,,,,,
13,TENRAW-00014,tennessee,historical_record_book,1909-1910,1910,1910-02-12,Mooney School,Mooney School,mooney-school,No,31,22,W,0,,,Tennessee Home,SOURCE_PROGRAM_HOME,,UT YMCA Gymnasium,Knoxville,TN,,,REGULAR_SEASON,,PDF p. 157,"F12 Mooney School W, 31-22 Knoxville",resolved,,,,,
14,TENRAW-00015,tennessee,historical_record_book,1909-1910,1910,1910-02-16,Kentucky,Kentucky,kentucky,Yes,5,20,L,0,,,Opponent Home,OPPONENT_HOME,,,Lexington,,,,REGULAR_SEASON,,PDF p. 157,"F16 at Kentucky L, 5-20 Lexington",resolved,,,,,
15,TENRAW-00016,tennessee,historical_record_book,1909-1910,1910,1910-02-17,St. Mary's (Md.),St. Mary's College of Md.,st-marys-md,No,23,26,L,0,,,Opponent Home,OPPONENT_HOME,,,St. Mary,,,,REGULAR_SEASON,,PDF p. 157,"F17 at St. Mary’s (Md.) L, 23-26 St. Mary",resolved,,,,,
16,TENRAW-00017,tennessee,historical_record_book,1909-1910,1910,1910-02-18,Central University,Centre,centre,No,8,62,L,0,,,Opponent Home,OPPONENT_HOME,,,Danville,,,,REGULAR_SEASON,,PDF p. 157,"F18 at Central University L, 8-62 Danville",resolved,,,,,
17,TENRAW-00018,tennessee,historical_record_book,1909-1910,1910,1910-02-19,Mooney School,Mooney School,mooney-school,No,17,15,W,0,,,Opponent Home,OPPONENT_HOME,,,Harriman,,,,REGULAR_SEASON,,PDF p. 157,"F19 at Mooney School W, 17-15 Harriman",resolved,,,,,
18,TENRAW-00019,tennessee,historical_record_book,1909-1910,1910,1910-02-21,S. Chattanooga YMCA,South Chattanooga YMCA,south-chattanooga-ymca,No,20,33,L,0,,,Opponent Home,OPPONENT_HOME,,,Chattanooga,,,,REGULAR_SEASON,,PDF p. 157,"F21 at S. Chattanooga YMCA L, 20-33 Chattanooga",resolved,,,,,
19,TENRAW-00020,tennessee,historical_record_book,1909-1910,1910,1910-02-26,Knoxville YMCA,Knoxville YMCA,knoxville-ymca,No,21,42,L,0,,,Tennessee Home,SOURCE_PROGRAM_HOME,,UT YMCA Gymnasium,Knoxville,TN,,,REGULAR_SEASON,,PDF p. 157,"F26 Knoxville YMCA L, 21-42 Knoxville",resolved,,,,,
20,TENRAW-00021,tennessee,historical_record_book,1909-1910,1910,1910-03-01,Maryville,Maryville (Tenn.),maryville-tn,No,19,16,W,0,,,Opponent Home,OPPONENT_HOME,,,Maryville,,,,REGULAR_SEASON,,PDF p. 157,"M1 at Maryville W, 19-16 Maryville",resolved,,,,,
21,TENRAW-00022,tennessee,historical_record_book,1909-1910,1910,1910-03-05,Knoxville YMCA,Knoxville YMCA,knoxville-ymca,No,23,29,L,0,,,Tennessee Home,SOURCE_PROGRAM_HOME,,UT YMCA Gymnasium,Knoxville,TN,,,REGULAR_SEASON,,PDF p. 157,"M5 Knoxville YMCA L, 23-29 Knoxville",resolved,,,,,
22,TENRAW-00023,tennessee,historical_record_book,1910-1911,1911,1911-01-11,TSD,Tennessee School for the Deaf,tennessee-school-for-deaf,No,30,42,L,0,,,Tennessee Home,SOURCE_PROGRAM_HOME,,UT YMCA Gymnasium,Knoxville,TN,,,REGULAR_SEASON,,PDF p. 157,"J11 TSD L, 30-42 Knoxville",resolved,,,,,
23,TENRAW-00024,tennessee,historical_record_book,1910-1911,1911,1911-01-14,Maryville,Maryville (Tenn.),maryville-tn,No,36,28,W,0,,,Opponent Home,OPPONENT_HOME,,,Maryville,,,,REGULAR_SEASON,,PDF p. 157,"J14 at Maryville W, 36-28 Maryville",resolved,,,,,
24,TENRAW-00025,tennessee,historical_record_book,1910-1911,1911,1911-01-17,Knoxville YMCA,Knoxville YMCA,knoxville-ymca,No,46,41,W,0,,,Tennessee Home,SOURCE_PROGRAM_HOME,,UT YMCA Gymnasium,Knoxville,TN,,,REGULAR_SEASON,,PDF p. 157,"J17 Knoxville YMCA W, 46-41 Knoxville",resolved,,,,,
25,TENRAW-00026,tennessee,historical_record_book,1910-1911,1911,1911-01-20,Knoxville YMCA,Knoxville YMCA,knoxville-ymca,No,22,36,L,0,,,Tennessee Home,SOURCE_PROGRAM_HOME,,UT YMCA Gymnasium,Knoxville,TN,,,REGULAR_SEASON,,PDF p. 157,"J20 Knoxville YMCA L, 22-36 Knoxville",resolved,,,,,
26,TENRAW-00027,tennessee,historical_record_book,1910-1911,1911,1911-02-10,Knoxville YMCA,Knoxville YMCA,knoxville-ymca,No,34,30,W,0,,,Tennessee Home,SOURCE_PROGRAM_HOME,,UT YMCA Gymnasium,Knoxville,TN,,,REGULAR_SEASON,,PDF p. 157,"F10 Knoxville YMCA W, 34-30 Knoxville",resolved,,,,,
27,TENRAW-00028,tennessee,historical_record_book,1910-1911,1911,1911-02-11,Maryville,Maryville (Tenn.),maryville-tn,No,41,24,W,0,,,Tennessee Home,SOURCE_PROGRAM_HOME,,UT YMCA Gymnasium,Knoxville,TN,,,REGULAR_SEASON,,PDF p. 157,"F11 Maryville W, 41-24 Knoxville",resolved,,,,,
28,TENRAW-00029,tennessee,historical_record_book,1910-1911,1911,1911-02-13,Tusculum,Tusculum,tusculum,No,45,26,W,0,,,Opponent Home,OPPONENT_HOME,,,Greeneville,,,,REGULAR_SEASON,,PDF p. 157,"F13 at Tusculum W, 45-26 Greeneville",resolved,,,,,
29,TENRAW-00030,tennessee,historical_record_book,1910-1911,1911,1911-02-14,Emory & Henry,Emory & Henry,emory-henry,No,38,34,W,0,,,Opponent Home,OPPONENT_HOME,,,Bristol,,,,REGULAR_SEASON,,PDF p. 157,"F14 at Emory & Henry W, 38-34 Bristol",resolved,,,,,
30,TENRAW-00031,tennessee,historical_record_book,1910-1911,1911,1911-02-15,Virginia Tech,Virginia Tech,virginia-tech,Yes,20,58,L,0,,,Opponent Home,OPPONENT_HOME,,,Blacksburg,,,,REGULAR_SEASON,,PDF p. 157,"F15 at Virginia Tech L, 20-58 Blacksburg",resolved,,,,,
31,TENRAW-00032,tennessee,historical_record_book,1910-1911,1911,1911-02-17,Washington & Lee,Washington & Lee,washington-and-lee,No,22,76,L,0,,,Opponent Home,OPPONENT_HOME,,,Lexington,VA,,,REGULAR_SEASON,,PDF p. 157,"F17 at Washington & Lee L, 22-76 Lexington, Va.",resolved,,,,,
32,TENRAW-00033,tennessee,historical_record_book,1910-1911,1911,1911-02-18,VMI,VMI,vmi,Yes,19,21,L,0,,,Neutral,NEUTRAL,,,Lexington,VA,,,REGULAR_SEASON,,PDF p. 157,"F18 vs. VMI L, 19-21 Lexington, Va.",resolved,,,,,
33,TENRAW-00034,tennessee,historical_record_book,1910-1911,1911,1911-02-20,Duke,Duke,duke,Yes,25,48,L,0,,,Opponent Home,OPPONENT_HOME,,,Durham,,,,REGULAR_SEASON,,PDF p. 157,"F20 at Duke L, 25-48 Durham",resolved,,,,,
34,TENRAW-00035,tennessee,historical_record_book,1910-1911,1911,1911-02-21,North Carolina,North Carolina,north-carolina,Yes,21,40,L,0,,,Opponent Home,OPPONENT_HOME,,,Chapel Hill,,,,REGULAR_SEASON,,PDF p. 157,"F21 at North Carolina L, 21-40 Chapel Hill",resolved,,,,,
35,TENRAW-00036,tennessee,historical_record_book,1910-1911,1911,1911-02-22,Guilford College,Guilford College,guilford,No,39,46,L,0,,,Opponent Home,OPPONENT_HOME,,,Greensboro,,,,REGULAR_SEASON,,PDF p. 157,"F22 at Guilford College L, 39-46 Greensboro",resolved,,,,,
36,TENRAW-00037,tennessee,historical_record_book,1910-1911,1911,1911-02-25,Mooney School,Mooney School,mooney-school,No,13,43,L,0,,,Opponent Home,OPPONENT_HOME,,,Harriman,,,,REGULAR_SEASON,,PDF p. 157,"F25 at Mooney School L, 13-43 Harriman",resolved,,,,,
37,TENRAW-00038,tennessee,historical_record_book,1910-1911,1911,1911-02-27,Maryville,Maryville (Tenn.),maryville-tn,No,33,29,W,0,,,Opponent Home,OPPONENT_HOME,,,Maryville,,,,REGULAR_SEASON,,PDF p. 157,"F27 at Maryville W, 33-29 Maryville",resolved,,,,,
38,TENRAW-00039,tennessee,historical_record_book,1911-1912,1912,1911-12-16,Maryville,Maryville (Tenn.),maryville-tn,No,53,18,W,0,,,Tennessee Home,SOURCE_PROGRAM_HOME,,UT YMCA Gymnasium,Knoxville,TN,,,REGULAR_SEASON,,PDF p. 157,"D16 Maryville W, 53-18 Knoxville",resolved,,,,,
39,TENRAW-00040,tennessee,historical_record_book,1911-1912,1912,1912-01-12,Knoxville YMCA,Knoxville YMCA,knoxville-ymca,No,23,32,L,0,,,Tennessee Home,SOURCE_PROGRAM_HOME,,UT YMCA Gymnasium,Knoxville,TN,,,REGULAR_SEASON,,PDF p. 157,"J12 Knoxville YMCA L, 23-32 Knoxville",resolved,,,,,
40,TENRAW-00041,tennessee,historical_record_book,1911-1912,1912,1912-01-22,Knoxville YMCA,Knoxville YMCA,knoxville-ymca,No,31,22,W,0,,,Tennessee Home,SOURCE_PROGRAM_HOME,,UT YMCA Gymnasium,Knoxville,TN,,,REGULAR_SEASON,,PDF p. 157,"J22 Knoxville YMCA W, 31-22 Knoxville",resolved,,,,,
41,TENRAW-00042,tennessee,historical_record_book,1911-1912,1912,1912-02-06,Central University,Centre,centre,No,27,28,L,0,,,Opponent Home,OPPONENT_HOME,,,Danville,,,,REGULAR_SEASON,,PDF p. 157,"F6 at Central University L, 27-28 Danville",resolved,,,,,
42,TENRAW-00043,tennessee,historical_record_book,1911-1912,1912,1912-02-07,Kentucky,Kentucky,kentucky,Yes,15,27,L,0,,,Opponent Home,OPPONENT_HOME,,,Lexington,,,,REGULAR_SEASON,,PDF p. 157,"F7 at Kentucky L, 15-27 Lexington",resolved,,,,,
43,TENRAW-00044,tennessee,historical_record_book,1911-1912,1912,1912-02-08,Georgetown (Ky.),Georgetown (Ky.),georgetown-ky,No,17,46,L,0,,,Opponent Home,OPPONENT_HOME,,,Georgetown,,,,REGULAR_SEASON,,PDF p. 157,"F8 at Georgetown (Ky.) L, 17-46 Georgetown",resolved,,,,,
44,TENRAW-00045,tennessee,historical_record_book,1911-1912,1912,1912-02-09,Transylvania,Transylvania,transylvania,No,19,20,L,0,,,Opponent Home,OPPONENT_HOME,,,Lexington,,,,REGULAR_SEASON,,PDF p. 157,"F9 at Transylvania L, 19-20 Lexington",resolved,,,,,
45,TENRAW-00046,tennessee,historical_record_book,1911-1912,1912,1912-02-10,Eastern Kentucky,Eastern Kentucky,eastern-kentucky,Yes,44,13,W,0,,,Opponent Home,OPPONENT_HOME,,,Richmond,,,,REGULAR_SEASON,,PDF p. 157,"F10 at Eastern Kentucky W, 44-13 Richmond",resolved,,,,,
46,TENRAW-00047,tennessee,historical_record_book,1911-1912,1912,1912-02-16,Knoxville YMCA,Knoxville YMCA,knoxville-ymca,No,35,31,W,0,,,Tennessee Home,SOURCE_PROGRAM_HOME,,UT YMCA Gymnasium,Knoxville,TN,,,REGULAR_SEASON,,PDF p. 157,"F16 Knoxville YMCA W, 35-31 Knoxville",resolved,,,,,
47,TENRAW-00048,tennessee,historical_record_book,1911-1912,1912,1912-02-26,Knoxville YMCA,Knoxville YMCA,knoxville-ymca,No,36,35,W,0,,,Tennessee Home,SOURCE_PROGRAM_HOME,,UT YMCA Gymnasium,Knoxville,TN,,,REGULAR_SEASON,,PDF p. 157,"F26 Knoxville YMCA W, 36-35 Knoxville",resolved,,,,,
48,TENRAW-00049,tennessee,historical_record_book,1912-1913,1913,1912-12-09,Knoxville All-Stars,Knoxville All-Stars,knoxville-all-stars,No,40,26,W,0,,,Tennessee Home,SOURCE_PROGRAM_HOME,,Knoxville YMCA Gymnasium,Knoxville,TN,,,REGULAR_SEASON,,PDF p. 157,"D9 Knoxville All-Stars W, 40-26 Knoxville",resolved,,,,,
49,TENRAW-00050,tennessee,historical_record_book,1912-1913,1913,1912-12-11,Knoxville High School,Knoxville High School,knoxville-high-school,No,38,22,W,0,,,Tennessee Home,SOURCE_PROGRAM_HOME,,Knoxville YMCA Gymnasium,Knoxville,TN,,,REGULAR_SEASON,,PDF p. 157,"D11 Knoxville High School W, 38-22 Knoxville",resolved,,,,,
50,TENRAW-00051,tennessee,historical_record_book,1912-1913,1913,1912-12-16,Knoxville Central H.S.,Knoxville Central H.S.,knoxville-central-high-school,No,44,20,W,0,,,Tennessee Home,SOURCE_PROGRAM_HOME,,Knoxville YMCA Gymnasium,Knoxville,TN,,,REGULAR_SEASON,,PDF p. 157,"D16 Knoxville Central H.S. W, 44-20 Knoxville",resolved,,,,,
51,TENRAW-00052,tennessee,historical_record_book,1912-1913,1913,1913-01-11,Maryville,Maryville (Tenn.),maryville-tn,No,37,28,W,0,,,Tennessee Home,SOURCE_PROGRAM_HOME,,Knoxville YMCA Gymnasium,Knoxville,TN,,,REGULAR_SEASON,,PDF p. 157,"J11 Maryville W, 37-28 Knoxville",resolved,,,,,
52,TENRAW-00053,tennessee,historical_record_book,1912-1913,1913,1913-01-13,Associates,Associates,associates,No,56,16,W,0,,,Tennessee Home,SOURCE_PROGRAM_HOME,,Knoxville YMCA Gymnasium,Knoxville,TN,,,REGULAR_SEASON,,PDF p. 157,"J13 Associates W, 56-16 Knoxville",resolved,,,,,
53,TENRAW-00054,tennessee,historical_record_book,1912-1913,1913,1913-01-17,Georgia,Georgia,georgia,Yes,22,52,L,0,,,Tennessee Home,SOURCE_PROGRAM_HOME,,Knoxville YMCA Gymnasium,Knoxville,TN,,,REGULAR_SEASON,,PDF p. 157,"J17 Georgia L, 22-52 Knoxville",resolved,,,,,
54,TENRAW-00055,tennessee,historical_record_book,1912-1913,1913,1913-01-24,Chattanooga,Chattanooga,chattanooga,Yes,27,18,W,0,,,Opponent Home,OPPONENT_HOME,,,Chattanooga,,,,REGULAR_SEASON,,PDF p. 157,"J24 at Chattanooga W, 27-18 Chattanooga",resolved,,,,,
55,TENRAW-00056,tennessee,historical_record_book,1912-1913,1913,1913-02-05,Chattanooga,Chattanooga,chattanooga,Yes,24,23,W,0,,,Opponent Home,OPPONENT_HOME,,,Chattanooga YEARLY RESUL,,,,REGULAR_SEASON,,PDF p. 157,"F5 at Chattanooga W, 24-23 Chattanooga YEARLY RESUL",resolved,,,,,
56,TENRAW-00057,tennessee,historical_record_book,1912-1913,1913,1913-02-06,Georgia,Georgia,georgia,Yes,13,38,L,0,,,Opponent Home,OPPONENT_HOME,,,Athens,,,,REGULAR_SEASON,,PDF p. 157,"F6 at Georgia L, 13-38 Athens",resolved,,,,,
57,TENRAW-00058,tennessee,historical_record_book,1912-1913,1913,1913-02-07,Mercer,Mercer,mercer,Yes,18,24,L,0,,,Opponent Home,OPPONENT_HOME,,,Macon,,,,REGULAR_SEASON,,PDF p. 157,"F7 at Mercer L, 18-24 Macon",resolved,,,,,
58,TENRAW-00059,tennessee,historical_record_book,1912-1913,1913,1913-02-08,S. Chattanooga YMCA,South Chattanooga YMCA,south-chattanooga-ymca,No,9,17,L,0,,,Opponent Home,OPPONENT_HOME,,,Chattanooga,,,,REGULAR_SEASON,,PDF p. 157,"F8 at S. Chattanooga YMCA L, 9-17 Chattanooga",resolved,,,,,
59,TENRAW-00060,tennessee,historical_record_book,1912-1913,1913,1913-02-18,Central University,Centre,centre,No,35,34,W,0,,,Opponent Home,OPPONENT_HOME,,,Danville,,,,REGULAR_SEASON,,PDF p. 157,"F18 at Central University W, 35-34 Danville",resolved,,,,,
60,TENRAW-00061,tennessee,historical_record_book,1912-1913,1913,1913-02-19,Louisville,Louisville,louisville,Yes,24,16,W,0,,,Opponent Home,OPPONENT_HOME,,,Louisville,,,,REGULAR_SEASON,,PDF p. 157,"F19 at Louisville W, 24-16 Louisville",resolved,,,,,
61,TENRAW-00062,tennessee,historical_record_book,1912-1913,1913,1913-02-20,New Albany YMCA,New Albany YMCA,new-albany-ymca,No,19,44,L,0,,,Opponent Home,OPPONENT_HOME,,,New Albany,,,,REGULAR_SEASON,,PDF p. 157,"F20 at New Albany YMCA L, 19-44 New Albany",resolved,,,,,
62,TENRAW-00063,tennessee,historical_record_book,1913-1914,1914,1913-12-07,Johnson Bible College,Johnson Bible College,johnson-bible-college,No,45,17,W,0,,,Tennessee Home,SOURCE_PROGRAM_HOME,,Knoxville YMCA Gymnasium,Knoxville,TN,,,REGULAR_SEASON,,PDF p. 157,"D7 Johnson Bible College W, 45-17 Knoxville",resolved,,,,,
63,TENRAW-00064,tennessee,historical_record_book,1913-1914,1914,1913-12-12,Carson Newman,Carson-Newman,carson-newman,No,58,13,W,0,,,Tennessee Home,SOURCE_PROGRAM_HOME,,Knoxville YMCA Gymnasium,Knoxville,TN,,,REGULAR_SEASON,,PDF p. 157,"D12 Carson Newman W, 58-13 Knoxville",resolved,,,,,
64,TENRAW-00065,tennessee,historical_record_book,1913-1914,1914,1914-01-17,Maryville,Maryville (Tenn.),maryville-tn,No,49,16,W,0,,,Opponent Home,OPPONENT_HOME,,,Maryville,,,,REGULAR_SEASON,,PDF p. 157,"J17 at Maryville W, 49-16 Maryville",resolved,,,,,
65,TENRAW-00066,tennessee,historical_record_book,1913-1914,1914,1914-02-01,S. Chattanooga YMCA,South Chattanooga YMCA,south-chattanooga-ymca,No,24,18,W,0,,,Opponent Home,OPPONENT_HOME,,,Chattanooga,,,,REGULAR_SEASON,,PDF p. 157,"F1 at S. Chattanooga YMCA W, 24-18 Chattanooga",resolved,,,,,
66,TENRAW-00067,tennessee,historical_record_book,1913-1914,1914,1914-02-03,Knoxville High School,Knoxville High School,knoxville-high-school,No,52,18,W,0,,,Tennessee Home,SOURCE_PROGRAM_HOME,,Knoxville YMCA Gymnasium,Knoxville,TN,,,REGULAR_SEASON,,PDF p. 157,"F3 Knoxville High School W, 52-18 Knoxville",resolved,,,,,
67,TENRAW-00068,tennessee,historical_record_book,1913-1914,1914,1914-02-06,Alabama,Alabama,alabama,Yes,49,13,W,0,,,Tennessee Home,SOURCE_PROGRAM_HOME,,Knoxville YMCA Gymnasium,Knoxville,TN,,,REGULAR_SEASON,,PDF p. 157,"F6 Alabama W, 49-13 Knoxville",resolved,,,,,
68,TENRAW-00069,tennessee,historical_record_book,1913-1914,1914,1914-02-07,Alabama,Alabama,alabama,Yes,22,21,W,0,,,Tennessee Home,SOURCE_PROGRAM_HOME,,Knoxville YMCA Gymnasium,Knoxville,TN,,,REGULAR_SEASON,,PDF p. 157,"F7 Alabama W, 22-21 Knoxville",resolved,,,,,
69,TENRAW-00070,tennessee,historical_record_book,1913-1914,1914,1914-02-09,Cumberland College,Cumberlands (Ky.),cumberlands-ky,No,32,22,W,0,,,Opponent Home,OPPONENT_HOME,,,Williamsburg,,,,REGULAR_SEASON,,PDF p. 157,"F9 at Cumberland College W, 32-22 Williamsburg",resolved,,,,,
70,TENRAW-00071,tennessee,historical_record_book,1913-1914,1914,1914-02-10,Union College,Union College (Ky.),union-college-ky,No,41,12,W,0,,,Opponent Home,OPPONENT_HOME,,,Barbourville,,,,REGULAR_SEASON,,PDF p. 157,"F10 at Union College W, 41-12 Barbourville",resolved,,,,,
71,TENRAW-00072,tennessee,historical_record_book,1913-1914,1914,1914-02-11,Kentucky,Kentucky,kentucky,Yes,14,20,L,0,,,Opponent Home,OPPONENT_HOME,,,Lexington,,,,REGULAR_SEASON,,PDF p. 157,"F11 at Kentucky L, 14-20 Lexington",resolved,,,,,
72,TENRAW-00073,tennessee,historical_record_book,1913-1914,1914,1914-02-12,Kentucky,Kentucky,kentucky,Yes,18,20,L,0,,,Opponent Home,OPPONENT_HOME,,,Lexington,,,,REGULAR_SEASON,,PDF p. 157,"F12 at Kentucky L, 18-20 Lexington",resolved,,,,,
73,TENRAW-00074,tennessee,historical_record_book,1913-1914,1914,1914-02-13,Louisville YMCA,Louisville YMCA,louisville-ymca,No,31,30,W,0,,,Opponent Home,OPPONENT_HOME,,,Louisville,,,,REGULAR_SEASON,,PDF p. 157,"F13 at Louisville YMCA W, 31-30 Louisville",resolved,,,,,
74,TENRAW-00075,tennessee,historical_record_book,1913-1914,1914,1914-02-14,Louisville,Louisville,louisville,Yes,32,17,W,0,,,Opponent Home,OPPONENT_HOME,,,Louisville,,,,REGULAR_SEASON,,PDF p. 157,"F14 at Louisville W, 32-17 Louisville",resolved,,,,,
75,TENRAW-00076,tennessee,historical_record_book,1913-1914,1914,1914-02-18,Chattanooga,Chattanooga,chattanooga,Yes,32,7,W,0,,,Tennessee Home,SOURCE_PROGRAM_HOME,,Knoxville YMCA Gymnasium,Knoxville,TN,,,REGULAR_SEASON,,PDF p. 157,"F18 Chattanooga W, 32-7 Knoxville",resolved,,,,,
76,TENRAW-00077,tennessee,historical_record_book,1913-1914,1914,1914-02-21,Maryville,Maryville (Tenn.),maryville-tn,No,36,15,W,0,,,Tennessee Home,SOURCE_PROGRAM_HOME,,Knoxville YMCA Gymnasium,Knoxville,TN,,,REGULAR_SEASON,,PDF p. 157,"F21 Maryville W, 36-15 Knoxville",resolved,,,,,
77,TENRAW-00078,tennessee,historical_record_book,1913-1914,1914,1914-02-23,Maryville,Maryville (Tenn.),maryville-tn,No,40,19,W,0,,,Opponent Home,OPPONENT_HOME,,,Maryville,,,,REGULAR_SEASON,,PDF p. 157,"F23 at Maryville W, 40-19 Maryville",resolved,,,,,
78,TENRAW-00079,tennessee,historical_record_book,1913-1914,1914,1914-02-28,Chattanooga,Chattanooga,chattanooga,Yes,34,18,W,0,,,Opponent Home,OPPONENT_HOME,,,Chattanooga,,,,REGULAR_SEASON,,PDF p. 157,"F28 at Chattanooga W, 34-18 Chattanooga",resolved,,,,,
79,TENRAW-00080,tennessee,historical_record_book,1914-1915,1915,1915-01-09,Cumberland College,Cumberlands (Ky.),cumberlands-ky,No,62,29,W,0,,,Opponent Home,OPPONENT_HOME,,,Williamsburg,,,,REGULAR_SEASON,,PDF p. 157,"J9 at Cumberland College W, 62-29 Williamsburg",resolved,,,,,
80,TENRAW-00081,tennessee,historical_record_book,1914-1915,1915,1915-01-12,Carson Newman,Carson-Newman,carson-newman,No,83,19,W,0,,,Tennessee Home,SOURCE_PROGRAM_HOME,,Knoxville YMCA Gymnasium,Knoxville,TN,,,REGULAR_SEASON,,PDF p. 157,"J12 Carson Newman W, 83-19 Knoxville",resolved,,,,,
81,TENRAW-00082,tennessee,historical_record_book,1914-1915,1915,1915-01-23,Johnson Bible College,Johnson Bible College,johnson-bible-college,No,80,19,W,0,,,Tennessee Home,SOURCE_PROGRAM_HOME,,Knoxville YMCA Gymnasium,Knoxville,TN,,,REGULAR_SEASON,,PDF p. 157,"J23 Johnson Bible College W, 80-19 Knoxville",resolved,,,,,
