source_program_key,venue_key,venue_id,canonical_name,aliases,city,state,venue_type,known_opened,known_closed,venue_date_precision,games_currently_assigned,first_assigned_game,last_assigned_game,relationship_type,relationship_start,relationship_end,relationship_date_precision,site_rule,source_basis,notes
arizona-state,williams-gymnasium-new-mexico-state,VEN-000628,Williams Gymnasium,,Las Cruces,NM,,,,,2,1955-01-21,1956-01-07,,,,,Physical venue identity/location does not establish H/A/N; curated_site_type remains independently sourced.,Accepted Arizona State Stage 3A/3B physical-site research. Systematic schedule ledger names `Williams Gymnasium`. Exact canonical physical-building identity is kept separate from H/A/N and remains subject to venue reconciliation. Sources: https://www.sports-reference.com/cbb/schools/arizona-state/men/1955-schedule.html ; https://www.sports-reference.com/cbb/schools/arizona-state/men/1956-schedule.html,Research-local physical venue candidate established in Stage 3A/3B; numeric global venue ID intentionally blank pending serialized current-main rebase. STAGE6_GLOBAL_IDENTITY_DISPOSITION=PENDING_CURRENT_MAIN_REBASE_NEW_OR_UNREGISTERED Integration rebase resolved final global venue ID VEN-000628.
arizona-state,anaheim-convention-center,VEN-000386,Anaheim Convention Center,,Anaheim,CA,,,,,3,2008-11-27,2008-11-30,,,,,Physical venue identity/location does not establish H/A/N; curated_site_type remains independently sourced.,Accepted Arizona State Stage 3A/3B physical-site research. Arizona State's official all-time scores identify all three 2008 76 Classic games at Anaheim Convention Center. Sources: https://thesundevils.com/sun-devil-mens-basketball-all-time-scores,Research-base physical venue reuse (VEN-000386); numeric identity remains provisional until serialized current-main rebase. Integration rebase resolved final global venue ID VEN-000386.
arizona-state,honda-center,VEN-000082,Honda Center,,Anaheim,CA,,,,,1,2013-12-01,2013-12-01,,,,,Physical venue identity/location does not establish H/A/N; curated_site_type remains independently sourced.,Accepted Arizona State Stage 3A/3B physical-site research. Official Wooden Legacy material states all Dec. 1 placement games moved to Honda Center; this is Arizona State's Miami game. Sources: https://espnpressroom.com/us/press-releases/2013/06/all-new-wooden-legacy-collegiate-basketball-event-set-for-nov-28-dec-1/,Research-base physical venue reuse (VEN-000082); numeric identity remains provisional until serialized current-main rebase. Integration rebase resolved final global venue ID VEN-000082.
arizona-state,sullivan-arena,VEN-000361,Sullivan Arena,,Anchorage,AK,,,,,6,1996-11-27,2010-11-27,,,,,Physical venue identity/location does not establish H/A/N; curated_site_type remains independently sourced.,"Accepted Arizona State Stage 3A/3B physical-site research. The systematic 1996-97 Arizona State schedule ledger places the Charleston, UNC Greensboro and Maine neutral games at Sullivan Arena; these are one Great Alaska Shootout event family. || Official Great Alaska Shootout material places Arizona State's 2010 tournament games at Sullivan Arena in Anchorage. Sources: https://www.sports-reference.com/cbb/schools/arizona-state/men/1997-schedule.html ; https://goseawolves.com/news/2010/11/21/205035141.aspx",Research-base physical venue reuse (VEN-000361); numeric identity remains provisional until serialized current-main rebase. Integration rebase resolved final global venue ID VEN-000361.
arizona-state,omni-coliseum,VEN-000157,Omni Coliseum,,Atlanta,GA,,,,,2,1991-03-15,1991-03-17,,,,,Physical venue identity/location does not establish H/A/N; curated_site_type remains independently sourced.,"Accepted Arizona State Stage 3A/3B physical-site research. Arkansas official NCAA tournament records identify the 1991 first/second rounds at The Omni in Atlanta; Arizona State-Rutgers and Arizona State-Arkansas are in that site pod. || Arkansas official NCAA tournament records explicitly place the March 17, 1991 Arizona State game at The Omni in Atlanta. Sources: https://arkansasrazorbacks.com/stats/mbb/2025-26/2025-26%20_Arkansas_Media_Guide_Full.pdf",Research-local physical venue candidate established in Stage 3A/3B; numeric global venue ID intentionally blank pending serialized current-main rebase. Stage 6 research-base reconciliation: definite global physical reuse VEN-000157 (omni-coliseum). Integration rebase resolved final global venue ID VEN-000157.
arizona-state,state-farm-arena,VEN-000195,State Farm Arena,,Atlanta,GA,,,,,1,2024-12-14,2024-12-14,,,,,Physical venue identity/location does not establish H/A/N; curated_site_type remains independently sourced.,Accepted Arizona State Stage 3A/3B physical-site research. Physical neutral venue resolved from Arizona State official schedule/neutral-site history or official event/venue evidence. Naming-era identity is kept distinct from repository numeric rebase. Sources: https://thesundevils.com/news/2024/08/30/sun-devil-mens-hoops-finalizes-non-conference-schedule,Research-local physical venue candidate established in Stage 3A/3B; numeric global venue ID intentionally blank pending serialized current-main rebase. Stage 6 research-base reconciliation: definite global physical reuse VEN-000195 (state-farm-arena). Integration rebase resolved final global venue ID VEN-000195.
arizona-state,eugenio-guerra-sports-complex,VEN-000371,Eugenio Guerra Sports Complex,Eugene Guerra Sports Complex,Bayamón,PR,,,,,3,1999-11-25,1999-11-27,,,,,Physical venue identity/location does not establish H/A/N; curated_site_type remains independently sourced.,"Accepted Arizona State Stage 3A/3B physical-site research. Arizona State's official season wrap identifies the Texas, American University of Puerto Rico and Virginia games as the Puerto Rico Shootout in Bayamón. Contemporary institutional tournament material identifies the Shootout venue as Eugene Guerra Sports Complex. Sources: https://thesundevils.com/asu-mens-hoops-1999-2000-wrapup",Research-local physical venue candidate established in Stage 3A/3B; numeric global venue ID intentionally blank pending serialized current-main rebase. Stage 6 research-base reconciliation: definite global physical reuse VEN-000371 (eugenio-guerra-sports-complex). Integration rebase resolved final global venue ID VEN-000371.
arizona-state,harmon-gym,VEN-000393,Harmon Gym,,Berkeley,CA,,,,,1,,,,,,,Physical venue identity/location does not establish H/A/N; curated_site_type remains independently sourced.,Accepted Arizona State Stage 3A/3B physical-site research. Sports-Reference box score explicitly places Idaho State-Arizona State at Harmon Gym in Berkeley. Sources: https://www.sports-reference.com/cbb/boxscores/1958-03-12-arizona-state.html,Research-local physical venue candidate established in Stage 3A/3B; numeric global venue ID intentionally blank pending serialized current-main rebase. Stage 6 research-base reconciliation: definite global physical reuse VEN-000393 (harmon-gym). Integration rebase resolved final global venue ID VEN-000393.
arizona-state,legacy-arena,VEN-000109,Legacy Arena,BJCC Coliseum,Birmingham,AL,,,,,1,1995-03-23,1995-03-23,,,,,Physical venue identity/location does not establish H/A/N; curated_site_type remains independently sourced.,Accepted Arizona State Stage 3A/3B physical-site research. Kentucky's 1994-95 NCAA schedule explicitly places the Arizona State regional-semifinal game at BJCC Coliseum in Birmingham. Sources: https://www.sports-reference.com/cbb/schools/kentucky/men/1995-schedule.html,Research-local physical venue candidate established in Stage 3A/3B; numeric global venue ID intentionally blank pending serialized current-main rebase. STAGE6_PHYSICAL_IDENTITY=DEFINITE_RESEARCH_BASE_REUSE; RESEARCH_BASE_REUSE_KEY=legacy-arena Integration rebase resolved final global venue ID VEN-000109.
arizona-state,boston-garden,VEN-000313,Boston Garden,,Boston,MA,,,,,2,1951-12-28,1951-12-29,,,,,Physical venue identity/location does not establish H/A/N; curated_site_type remains independently sourced.,Accepted Arizona State Stage 3A/3B physical-site research. ASU's official tournament-history material identifies these rows as the Boston Garden Tournament; the systematic 1951-52 season ledger explicitly places the Holy Cross game at Boston Garden and the contiguous Bucknell row is the same two-day tournament. Sources: https://thesundevils.com/,Research-local physical venue candidate established in Stage 3A/3B; numeric global venue ID intentionally blank pending serialized current-main rebase. Stage 6 research-base reconciliation: definite global physical reuse VEN-000313 (boston-garden). Integration rebase resolved final global venue ID VEN-000313.
arizona-state,barclays-center,VEN-000020,Barclays Center,,Brooklyn,NY,,,,,4,2015-11-23,2022-11-17,,,,,Physical venue identity/location does not establish H/A/N; curated_site_type remains independently sourced.,"Accepted Arizona State Stage 3A/3B physical-site research. Official Legends Classic material places the Nov. 23-24 championship rounds, including both Arizona State games, at Barclays Center. || Physical neutral venue resolved from Arizona State official schedule/neutral-site history or official event/venue evidence. Naming-era identity is kept distinct from repository numeric rebase. Sources: https://legendsclassic.com/legends-classic-championship-rounds-announced/ ; https://thesundevils.com/sun-devil-mens-basketball-neutral-site-regular-season-games",Research-base physical venue reuse (VEN-000020); numeric identity remains provisional until serialized current-main rebase. Integration rebase resolved final global venue ID VEN-000020.
arizona-state,buffalo-memorial-auditorium,VEN-000512,Buffalo Memorial Auditorium,,Buffalo,NY,,,,,2,1962-12-27,1962-12-28,,,,,Physical venue identity/location does not establish H/A/N; curated_site_type remains independently sourced.,Accepted Arizona State Stage 3A/3B physical-site research. ASU's Dec. 27-28 rows are the Queen City Tournament in Buffalo. Canisius' systematic 1962-63 ledger places its Dec. 28 Arizona State game at Buffalo Memorial Auditorium and its Dec. 27 tournament home game there as well; the two ASU rows are the same contiguous Queen City event. Sources: https://www.sports-reference.com/cbb/schools/canisius/men/1963-schedule.html,Research-local physical venue candidate established in Stage 3A/3B; numeric global venue ID intentionally blank pending serialized current-main rebase. Stage 6 research-base reconciliation: definite global physical reuse VEN-000512 (buffalo-memorial-auditorium). Integration rebase resolved final global venue ID VEN-000512.
arizona-state,dean-smith-center,VEN-000053,Dean Smith Center,,Chapel Hill,NC,,,,,2,2000-11-10,2000-11-11,,,,,Physical venue identity/location does not establish H/A/N; curated_site_type remains independently sourced.,Accepted Arizona State Stage 3A/3B physical-site research. The systematic 2000-01 Arizona State and Tulsa schedule ledgers place the Tulsa and Winthrop neutral games at Dean Smith Center. Sources: https://www.sports-reference.com/cbb/schools/arizona-state/men/2001-schedule.html,Research-base physical venue reuse (VEN-000053); numeric identity remains provisional until serialized current-main rebase. Integration rebase resolved final global venue ID VEN-000053.
arizona-state,wintrust-arena,VEN-000231,Wintrust Arena,,Chicago,IL,,,,,1,2023-11-08,2023-11-08,,,,,Physical venue identity/location does not establish H/A/N; curated_site_type remains independently sourced.,Accepted Arizona State Stage 3A/3B physical-site research. Physical neutral venue resolved from Arizona State official schedule/neutral-site history or official event/venue evidence. Naming-era identity is kept distinct from repository numeric rebase. Sources: https://thesundevils.com/sun-devil-mens-basketball-neutral-site-regular-season-games,Research-local physical venue candidate established in Stage 3A/3B; numeric global venue ID intentionally blank pending serialized current-main rebase. Stage 6 research-base reconciliation: definite global physical reuse VEN-000231 (wintrust-arena). Integration rebase resolved final global venue ID VEN-000231.
arizona-state,gill-coliseum,VEN-000373,Gill Coliseum,,Corvallis,OR,,,,,1,1962-03-13,1962-03-13,,,,,Physical venue identity/location does not establish H/A/N; curated_site_type remains independently sourced.,Accepted Arizona State Stage 3A/3B physical-site research. Utah State's 1961-62 systematic NCAA schedule explicitly places the Arizona State game at Gill Coliseum; Oregon State institutional history independently notes 1962 men's NCAA play at Gill. Sources: https://www.sports-reference.com/cbb/schools/utah-state/men/1962-schedule.html,Research-local physical venue candidate established in Stage 3A/3B; numeric global venue ID intentionally blank pending serialized current-main rebase. Stage 6 research-base reconciliation: definite global physical reuse VEN-000373 (gill-coliseum). Integration rebase resolved final global venue ID VEN-000373.
arizona-state,reunion-arena,VEN-000173,Reunion Arena,,Dallas,TX,,,,,2,1983-12-16,1983-12-17,,,,,Physical venue identity/location does not establish H/A/N; curated_site_type remains independently sourced.,Accepted Arizona State Stage 3A/3B physical-site research. ASU official tournament history identifies the Centenary and New Orleans games as the Dallas Morning News Classic. Contemporary D Magazine event listings explicitly place the Dec. 16-17 four-team tournament at Reunion Arena. Sources: https://www.dmagazine.com/publications/d-magazine/1983/december/december-events-openers/,Research-base physical venue reuse (VEN-000173); numeric identity remains provisional until serialized current-main rebase. Integration rebase resolved final global venue ID VEN-000173.
arizona-state,university-of-dayton-arena,VEN-000221,University of Dayton Arena,,Dayton,OH,,,,,3,2018-03-14,2023-03-15,,,,,Physical venue identity/location does not establish H/A/N; curated_site_type remains independently sourced.,Accepted Arizona State Stage 3A/3B physical-site research. Dayton Athletics and the ACC box score explicitly place the 2018 First Four Arizona State-Syracuse game at University of Dayton Arena. || The 2019 First Four Arizona State-St. John's game was held at Dayton Arena; systematic tournament records identify University of Dayton Arena as the First Four site. || Nevada official recap explicitly places the 2023 First Four Arizona State game at University of Dayton Arena. Sources: https://theacc.com/boxscore.aspx?id=ZFozhBpRGwrsYlUeG3xE1Hn95ESa6qIFhCkFwTqzTR9OinoGaQzCYUDu3digJMm7meJR7bP45Ny7P7SXMRfl%2FrCuyxkS8XK2SsGKTIJGPDo0NZbBK%2BxwXm4v%2Ftc8g5rJN9PsEuqU0gk2CvsaRwRP2ibABdLJ1VbnHfFuEbnxvbQ%3D&path=mbball ; https://www.espn.com/mens-college-basketball/recap/_/gameId/401123377 ; https://nevadawolfpack.com/news/2023/3/16/mens-basketball-nevadas-memorable-season-ends-in-dayton,Research-local physical venue candidate established in Stage 3A/3B; numeric global venue ID intentionally blank pending serialized current-main rebase. Stage 6 research-base reconciliation: definite global physical reuse VEN-000221 (university-of-dayton-arena). Integration rebase resolved final global venue ID VEN-000221.
arizona-state,ball-arena,VEN-000018,Ball Arena,,Denver,CO,,,,,1,2023-03-17,2023-03-17,,,,,Physical venue identity/location does not establish H/A/N; curated_site_type remains independently sourced.,Accepted Arizona State Stage 3A/3B physical-site research. Arizona State's systematic 2022-23 schedule explicitly identifies the NCAA game against TCU at Ball Arena in Denver. Sources: https://www.sports-reference.com/cbb/schools/arizona-state/men/2023-schedule.html,Research-base physical venue reuse (VEN-000018); numeric identity remains provisional until serialized current-main rebase. Integration rebase resolved final global venue ID VEN-000018.
arizona-state,calihan-hall,VEN-000511,Calihan Hall,,Detroit,MI,,,,,1,1970-12-28,1970-12-28,,,,,Physical venue identity/location does not establish H/A/N; curated_site_type remains independently sourced.,"Accepted Arizona State Stage 3A/3B physical-site research. ASU's official tournament history identifies the Loyola (New Orleans) game as the Motor City Classic in Detroit. Detroit Mercy's institutional history establishes the Motor City Classic in the university Memorial Building, and Detroit Mercy facility history establishes Memorial Building as the same physical building later renamed Calihan Hall. Sources: https://detroittitans.com/sports/2008/11/11/GEN_1111084603.aspx?id=21",Research-local physical venue candidate established in Stage 3A/3B; numeric global venue ID intentionally blank pending serialized current-main rebase. Stage 6 research-base reconciliation: definite global physical reuse VEN-000511 (calihan-hall). Integration rebase resolved final global venue ID VEN-000511.
arizona-state,mcarthur-court,VEN-000126,McArthur Court,,Eugene,OR,,,,,3,1960-12-17,1964-03-10,,,,,Physical venue identity/location does not establish H/A/N; curated_site_type remains independently sourced.,"Accepted Arizona State Stage 3A/3B physical-site research. Oregon State institutional history identifies the 1963 Arizona State-Utah State NCAA first-round game at McArthur Court in Eugene; ASU systematic schedule evidence agrees. || Utah State official opponent history explicitly lists the March 10, 1964 Arizona State NCAA game as neutral in Eugene; the game-level box score names McArthur Court. This corrects the modern ASU NCAA-appearances page's Corvallis city label. Sources: https://osubeavers.com/news/2024/2/5/mens-basketball-a-reunion-the-1963-oregon-state-mens-basketball-final-four-team ; https://utahstateaggies.com/sports/mens-basketball/opponent-history/arizona-state-university/139",Research-local physical venue candidate established in Stage 3A/3B; numeric global venue ID intentionally blank pending serialized current-main rebase. Stage 6 research-base reconciliation: definite global physical reuse VEN-000126 (mcarthur-court). Integration rebase resolved final global venue ID VEN-000126.
arizona-state,dickies-arena,VEN-000057,Dickies Arena,,Fort Worth,TX,,,,,1,2023-12-16,2023-12-16,,,,,Physical venue identity/location does not establish H/A/N; curated_site_type remains independently sourced.,Accepted Arizona State Stage 3A/3B physical-site research. Physical neutral venue resolved from Arizona State official schedule/neutral-site history or official event/venue evidence. Naming-era identity is kept distinct from repository numeric rebase. Sources: https://thesundevils.com/sun-devil-mens-basketball-neutral-site-regular-season-games,Research-base physical venue reuse (VEN-000057); numeric identity remains provisional until serialized current-main rebase. Integration rebase resolved final global venue ID VEN-000057.
arizona-state,titan-gym,VEN-000212,Titan Gym,,Fullerton,CA,,,,,2,2013-11-28,2013-11-29,,,,,Physical venue identity/location does not establish H/A/N; curated_site_type remains independently sourced.,Accepted Arizona State Stage 3A/3B physical-site research. Official Wooden Legacy material states the opening two rounds on Nov. 28-29 were at Titan Gym; these are Arizona State's Creighton and Charleston games. Sources: https://espnpressroom.com/us/press-releases/2013/06/all-new-wooden-legacy-collegiate-basketball-event-set-for-nov-28-dec-1/,Research-base physical venue reuse (VEN-000212); numeric identity remains provisional until serialized current-main rebase. Integration rebase resolved final global venue ID VEN-000212.
arizona-state,state-farm-stadium,VEN-000197,State Farm Stadium,,Glendale,AZ,,,,,1,2008-12-20,2008-12-20,,,,,Physical venue identity/location does not establish H/A/N; curated_site_type remains independently sourced.,Accepted Arizona State Stage 3A/3B physical-site research. BYU's official game notes place the Arizona State game at University of Phoenix Stadium in Glendale; current registry VEN-000197 is the same physical stadium. Sources: https://byucougars.com/news/2008/12/17/game-11-arizona-state-up-next-in-the-stadium-shootout,Research-base physical venue reuse (VEN-000197); numeric identity remains provisional until serialized current-main rebase. Integration rebase resolved final global venue ID VEN-000197.
arizona-state,xl-center,VEN-000257,XL Center,,Hartford,CT,,,,,2,1983-12-28,1983-12-29,,,,,Physical venue identity/location does not establish H/A/N; curated_site_type remains independently sourced.,"Accepted Arizona State Stage 3A/3B physical-site research. UConn's official 1983-84 archive identifies the Dec. 28-29 Connecticut Mutual Classic in Hartford, with UConn's event games at Hartford Civic Center. Arizona State-Penn State is the other Dec. 28 game in that same event; current research-base XL Center is the same physical Hartford Civic Center building. || UConn official event history and systematic schedule evidence identify Hartford Civic Center; research-base VEN-000257 is the same physical building now represented as XL Center. Sources: https://uconnhuskies.com/sports/2018/6/15/_m_baskbl_archive_m_baskbl_sched_1983_html",Research-base physical venue reuse (VEN-000257); numeric identity remains provisional until serialized current-main rebase. Integration rebase resolved final global venue ID VEN-000257.
arizona-state,lees-family-forum,VEN-000399,Lee's Family Forum,,Henderson,NV,,,,,2,2024-11-08,2025-12-13,,,,,Physical venue identity/location does not establish H/A/N; curated_site_type remains independently sourced.,Accepted Arizona State Stage 3A/3B physical-site research. Physical neutral venue resolved from Arizona State official schedule/neutral-site history or official event/venue evidence. Naming-era identity is kept distinct from repository numeric rebase. Sources: https://leesfamilyforum.com/directions/,Research-local physical venue candidate established in Stage 3A/3B; numeric global venue ID intentionally blank pending serialized current-main rebase. STAGE6_GLOBAL_IDENTITY_DISPOSITION=PENDING_CURRENT_MAIN_REBASE_NEW_OR_UNREGISTERED Integration rebase resolved final global venue ID VEN-000399.
arizona-state,neal-s-blaisdell-center,VEN-000149,Neal S. Blaisdell Center,,Honolulu,HI,,,,,13,1964-12-26,1987-12-30,,,,,Physical venue identity/location does not establish H/A/N; curated_site_type remains independently sourced.,Accepted Arizona State Stage 3A/3B physical-site research. Contemporary Honolulu-area reporting advertises the 1964 Rainbow Basketball Classic at Honolulu International Center and specifically notes Los Angeles State opening play. Honolulu International Center is the same physical building later renamed Neal S. Blaisdell Center. || Hawai'i's official 1971-72 schedule identifies Rainbow Classic games at Honolulu International Center. The ASU-Temple row is the same Rainbow Classic event. Honolulu International Center is the physical building now represented as Neal S. Blaisdell Center. || Official University of Hawai'i 1976-77 schedule identifies the Rainbow Classic at Neal S. Blaisdell Center. ASU's Temple and San Francisco rows are the opening two games of that same Rainbow Classic. || ASU official tournament history identifies the Harvard and Purdue games as the Rainbow Classic in Honolulu; reciprocal systematic schedules place the Arizona State games at Neal S. Blaisdell Center. [plus 2 additional game-level basis entries] Sources: https://d34w7g4gy10iej.cloudfront.net/pubs/pdf_17446.pdf ; https://hawaiiathletics.com/sports/mens-basketball/schedule/1971-1972 ; https://hawaiiathletics.com/sports/mens-basketball/schedule/1976-1977 ; https://thesundevils.com/ [plus 2 additional source URLs],Research-base physical venue reuse (VEN-000149); numeric identity remains provisional until serialized current-main rebase. Integration rebase resolved final global venue ID VEN-000149.
