index,source_game_id,source_program_key,source_era,season_label,season_year,game_date,source_opponent_label,normalized_opponent_name,normalized_opponent_key,opponent_current_d1,team_score,opponent_score,played_result,overtime_periods,administrative_status,administrative_note,source_site_candidate,curated_site_type,source_venue_name,curated_venue_name,city,state,event_or_tournament,source_round,curated_game_type,curated_postseason_round,source_page,raw_text,normalization_status,notes,site_research_status,site_research_basis,identity_override,identity_override_basis,identity_match_program_key,identity_match_source_game_id
10,STAN-R-0011,stanford,STANFORD_CURRENT_YEAR_BY_YEAR,2024-2025,2025,2024-12-17,Merrimack,Merrimack,merrimack,Yes,74,68,W,0,,,H,SOURCE_PROGRAM_HOME,Maples Pavilion,Maples Pavilion,Stanford,CA,,,REGULAR_SEASON,,Stanford current Year-By-Year Results (-8),2024-12-17 Merrimack W 74-68,RESOLVED,,,,,,,
11,STAN-R-0012,stanford,STANFORD_CURRENT_YEAR_BY_YEAR,2024-2025,2025,2024-12-21,#10/10 Oregon (2),Oregon,oregon,Yes,61,78,L,0,,,N,NEUTRAL,,,San Jose,CA,,,REGULAR_SEASON,,Stanford current Year-By-Year Results (-8),2024-12-21 #10/10 Oregon (2) L 61-78,RESOLVED,,RESEARCHED_PARTIAL,"Stanford season footnote identifies San Jose Tip-Off at San Jose, CA. Regular-season neutral event/site class reviewed; city/state are established, but the surviving evidence checked does not support a safe exact physical building assignment.",,,,
12,STAN-R-0013,stanford,STANFORD_CURRENT_YEAR_BY_YEAR,2024-2025,2025,2025-01-01,* at Clemson,Clemson,clemson,Yes,71,85,L,0,,,A,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,Stanford current Year-By-Year Results (-8),2025-01-01 * at Clemson L 71-85,RESOLVED,,,,,,,
13,STAN-R-0014,stanford,STANFORD_CURRENT_YEAR_BY_YEAR,2024-2025,2025,2025-01-04,* at Pittsburgh,Pittsburgh,pittsburgh,Yes,68,83,L,0,,,A,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,Stanford current Year-By-Year Results (-8),2025-01-04 * at Pittsburgh L 68-83,RESOLVED,,,,,,,
14,STAN-R-0015,stanford,STANFORD_CURRENT_YEAR_BY_YEAR,2024-2025,2025,2025-01-08,* Virginia Tech,Virginia Tech,virginia-tech,Yes,70,59,W,0,,,H,SOURCE_PROGRAM_HOME,Maples Pavilion,Maples Pavilion,Stanford,CA,,,REGULAR_SEASON,,Stanford current Year-By-Year Results (-8),2025-01-08 * Virginia Tech W 70-59,RESOLVED,,,,,,,
15,STAN-R-0016,stanford,STANFORD_CURRENT_YEAR_BY_YEAR,2024-2025,2025,2025-01-11,* Virginia,Virginia,virginia,Yes,88,65,W,0,,,H,SOURCE_PROGRAM_HOME,Maples Pavilion,Maples Pavilion,Stanford,CA,,,REGULAR_SEASON,,Stanford current Year-By-Year Results (-8),2025-01-11 * Virginia W 88-65,RESOLVED,,,,,,,
16,STAN-R-0017,stanford,STANFORD_CURRENT_YEAR_BY_YEAR,2024-2025,2025,2025-01-15,* at Wake Forest,Wake Forest,wake-forest,Yes,67,80,L,0,,,A,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,Stanford current Year-By-Year Results (-8),2025-01-15 * at Wake Forest L 67-80,RESOLVED,,,,,,,
17,STAN-R-0018,stanford,STANFORD_CURRENT_YEAR_BY_YEAR,2024-2025,2025,2025-01-18,* at North Carolina,North Carolina,north-carolina,Yes,72,71,W,0,,,A,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,Stanford current Year-By-Year Results (-8),2025-01-18 * at North Carolina W 72-71,RESOLVED,,,,,,,
18,STAN-R-0019,stanford,STANFORD_CURRENT_YEAR_BY_YEAR,2024-2025,2025,2025-01-22,* Miami,Miami (FL),miami,Yes,88,51,W,0,,,H,SOURCE_PROGRAM_HOME,Maples Pavilion,Maples Pavilion,Stanford,CA,,,REGULAR_SEASON,,Stanford current Year-By-Year Results (-8),2025-01-22 * Miami W 88-51,RESOLVED,,,,,,,
19,STAN-R-0020,stanford,STANFORD_CURRENT_YEAR_BY_YEAR,2024-2025,2025,2025-01-25,* Florida State,Florida State,florida-state,Yes,78,71,W,0,,,H,SOURCE_PROGRAM_HOME,Maples Pavilion,Maples Pavilion,Stanford,CA,,,REGULAR_SEASON,,Stanford current Year-By-Year Results (-8),2025-01-25 * Florida State W 78-71,RESOLVED,,,,,,,
20,STAN-R-0021,stanford,STANFORD_CURRENT_YEAR_BY_YEAR,2024-2025,2025,2025-01-29,* Syracuse,Syracuse,syracuse,Yes,70,61,W,0,,,H,SOURCE_PROGRAM_HOME,Maples Pavilion,Maples Pavilion,Stanford,CA,,,REGULAR_SEASON,,Stanford current Year-By-Year Results (-8),2025-01-29 * Syracuse W 70-61,RESOLVED,,,,,,,
21,STAN-R-0022,stanford,STANFORD_CURRENT_YEAR_BY_YEAR,2024-2025,2025,2025-02-01,* at SMU,SMU,smu,Yes,61,85,L,0,,,A,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,Stanford current Year-By-Year Results (-8),2025-02-01 * at SMU L 61-85,RESOLVED,,,,,,,
22,STAN-R-0023,stanford,STANFORD_CURRENT_YEAR_BY_YEAR,2024-2025,2025,2025-02-05,* Wake Forest,Wake Forest,wake-forest,Yes,73,79,L,0,,,H,SOURCE_PROGRAM_HOME,Maples Pavilion,Maples Pavilion,Stanford,CA,,,REGULAR_SEASON,,Stanford current Year-By-Year Results (-8),2025-02-05 * Wake Forest L 73-79,RESOLVED,,,,,,,
23,STAN-R-0024,stanford,STANFORD_CURRENT_YEAR_BY_YEAR,2024-2025,2025,2025-02-08,* NC State,NC State,nc-state,Yes,74,73,W,0,,,H,SOURCE_PROGRAM_HOME,Maples Pavilion,Maples Pavilion,Stanford,CA,,,REGULAR_SEASON,,Stanford current Year-By-Year Results (-8),2025-02-08 * NC State W 74-73,RESOLVED,,,,,,,
24,STAN-R-0025,stanford,STANFORD_CURRENT_YEAR_BY_YEAR,2024-2025,2025,2025-02-12,* at Georgia Tech,Georgia Tech,georgia-tech,Yes,52,60,L,0,,,A,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,Stanford current Year-By-Year Results (-8),2025-02-12 * at Georgia Tech L 52-60,RESOLVED,,,,,,,
25,STAN-R-0026,stanford,STANFORD_CURRENT_YEAR_BY_YEAR,2024-2025,2025,2025-02-15,* at #3/5 Duke,Duke,duke,Yes,70,106,L,0,,,A,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,Stanford current Year-By-Year Results (-8),2025-02-15 * at #3/5 Duke L 70-106,RESOLVED,,,,,,,
26,STAN-R-0027,stanford,STANFORD_CURRENT_YEAR_BY_YEAR,2024-2025,2025,2025-02-22,* California,California,california,Yes,66,61,W,0,,,H,SOURCE_PROGRAM_HOME,Maples Pavilion,Maples Pavilion,Stanford,CA,,,REGULAR_SEASON,,Stanford current Year-By-Year Results (-8),2025-02-22 * California W 66-61,RESOLVED,,,,,,,
27,STAN-R-0028,stanford,STANFORD_CURRENT_YEAR_BY_YEAR,2024-2025,2025,2025-02-26,* Boston College,Boston College,boston-college,Yes,78,60,W,0,,,H,SOURCE_PROGRAM_HOME,Maples Pavilion,Maples Pavilion,Stanford,CA,,,REGULAR_SEASON,,Stanford current Year-By-Year Results (-8),2025-02-26 * Boston College W 78-60,RESOLVED,,,,,,,
28,STAN-R-0029,stanford,STANFORD_CURRENT_YEAR_BY_YEAR,2024-2025,2025,2025-03-01,* SMU,SMU,smu,Yes,73,68,W,0,,,H,SOURCE_PROGRAM_HOME,Maples Pavilion,Maples Pavilion,Stanford,CA,,,REGULAR_SEASON,,Stanford current Year-By-Year Results (-8),2025-03-01 * SMU W 73-68,RESOLVED,,,,,,,
29,STAN-R-0030,stanford,STANFORD_CURRENT_YEAR_BY_YEAR,2024-2025,2025,2025-03-05,* at Notre Dame,Notre Dame,notre-dame,Yes,54,56,L,0,,,A,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,Stanford current Year-By-Year Results (-8),2025-03-05 * at Notre Dame L 54-56,RESOLVED,,,,,,,
30,STAN-R-0031,stanford,STANFORD_CURRENT_YEAR_BY_YEAR,2024-2025,2025,2025-03-08,* at #14/13 Louisville,Louisville,louisville,Yes,48,68,L,0,,,A,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,Stanford current Year-By-Year Results (-8),2025-03-08 * at #14/13 Louisville L 48-68,RESOLVED,,,,,,,
31,STAN-R-0032,stanford,STANFORD_CURRENT_YEAR_BY_YEAR,2024-2025,2025,2025-03-12,California (3),California,california,Yes,78,73,W,0,,,N,NEUTRAL,Spectrum Center,Spectrum Center,Charlotte,NC,Conference Tournament,Second Round,CONFERENCE_TOURNAMENT,,Stanford current Year-By-Year Results (-8),2025-03-12 California (3) W 78-73,RESOLVED,,,,,,,
32,STAN-R-0033,stanford,STANFORD_CURRENT_YEAR_BY_YEAR,2024-2025,2025,2025-03-13,#13/13 Louisville (3),Louisville,louisville,Yes,73,75,L,0,,,N,NEUTRAL,Spectrum Center,Spectrum Center,Charlotte,NC,Conference Tournament,Quarterfinal,CONFERENCE_TOURNAMENT,,Stanford current Year-By-Year Results (-8),2025-03-13 #13/13 Louisville (3) L 73-75,RESOLVED,,,,,,,
33,STAN-R-0034,stanford,STANFORD_CURRENT_YEAR_BY_YEAR,2024-2025,2025,2025-03-18,CSUN (4),Cal State Northridge,cal-state-northridge,Yes,87,70,W,0,,,H,SOURCE_PROGRAM_HOME,Maples Pavilion,Maples Pavilion,Stanford,CA,NIT,First Round,NIT,,Stanford current Year-By-Year Results (-8),2025-03-18 CSUN (4) W 87-70,RESOLVED,,,,,,,
34,STAN-R-0035,stanford,STANFORD_CURRENT_YEAR_BY_YEAR,2024-2025,2025,2025-03-23,Kent State (4),Kent State,kent-state,Yes,75,77,L,0,,,H,SOURCE_PROGRAM_HOME,Maples Pavilion,Maples Pavilion,Stanford,CA,NIT,Second Round,NIT,,Stanford current Year-By-Year Results (-8),2025-03-23 Kent State (4) L 75-77,RESOLVED,,,,,,,
35,STAN-R-0036,stanford,STANFORD_CURRENT_YEAR_BY_YEAR,2025-2026,2026,2025-11-04,Portland State,Portland State,portland-state,Yes,89,79,W,0,,,H,SOURCE_PROGRAM_HOME,Maples Pavilion,Maples Pavilion,Stanford,CA,,,REGULAR_SEASON,,Stanford current Year-By-Year Results (-8),2025-11-04 Portland State W 89-79,RESOLVED,,,,,,,
36,STAN-R-0037,stanford,STANFORD_CURRENT_YEAR_BY_YEAR,2025-2026,2026,2025-11-08,Montana,Montana,montana,Yes,91,68,W,0,,,H,SOURCE_PROGRAM_HOME,Maples Pavilion,Maples Pavilion,Stanford,CA,,,REGULAR_SEASON,,Stanford current Year-By-Year Results (-8),2025-11-08 Montana W 91-68,RESOLVED,,,,,,,
37,STAN-R-0038,stanford,STANFORD_CURRENT_YEAR_BY_YEAR,2025-2026,2026,2025-11-12,Montana State,Montana State,montana-state,Yes,77,68,W,0,,,H,SOURCE_PROGRAM_HOME,Maples Pavilion,Maples Pavilion,Stanford,CA,,,REGULAR_SEASON,,Stanford current Year-By-Year Results (-8),2025-11-12 Montana State W 77-68,RESOLVED,,,,,,,
38,STAN-R-0039,stanford,STANFORD_CURRENT_YEAR_BY_YEAR,2025-2026,2026,2025-11-18,Louisiana,Louisiana,louisiana,Yes,93,66,W,0,,,H,SOURCE_PROGRAM_HOME,Maples Pavilion,Maples Pavilion,Stanford,CA,,,REGULAR_SEASON,,Stanford current Year-By-Year Results (-8),2025-11-18 Louisiana W 93-66,RESOLVED,,,,,,,
39,STAN-R-0040,stanford,STANFORD_CURRENT_YEAR_BY_YEAR,2025-2026,2026,2025-11-21,Seattle,Seattle U,seattle-u,Yes,69,77,L,0,,,H,SOURCE_PROGRAM_HOME,Maples Pavilion,Maples Pavilion,Stanford,CA,,,REGULAR_SEASON,,Stanford current Year-By-Year Results (-8),2025-11-21 Seattle L 69-77,RESOLVED,,,,,,,
40,STAN-R-0041,stanford,STANFORD_CURRENT_YEAR_BY_YEAR,2025-2026,2026,2025-11-27,Minnesota (1),Minnesota,minnesota,Yes,72,68,W,0,,,N,NEUTRAL,Acrisure Arena,Acrisure Arena,Palm Desert,CA,,,REGULAR_SEASON,,Stanford current Year-By-Year Results (-8),2025-11-27 Minnesota (1) W 72-68,RESOLVED,,,,,,,
41,STAN-R-0042,stanford,STANFORD_CURRENT_YEAR_BY_YEAR,2025-2026,2026,2025-11-28,Saint Louis (1),Saint Louis,saint-louis,Yes,78,77,W,0,,,N,NEUTRAL,Acrisure Arena,Acrisure Arena,Palm Desert,CA,,,REGULAR_SEASON,,Stanford current Year-By-Year Results (-8),2025-11-28 Saint Louis (1) W 78-77,RESOLVED,,,,,,,
42,STAN-R-0043,stanford,STANFORD_CURRENT_YEAR_BY_YEAR,2025-2026,2026,2025-12-01,Portland,Portland,portland,Yes,94,72,W,0,,,H,SOURCE_PROGRAM_HOME,Maples Pavilion,Maples Pavilion,Stanford,CA,,,REGULAR_SEASON,,Stanford current Year-By-Year Results (-8),2025-12-01 Portland W 94-72,RESOLVED,,,,,,,
43,STAN-R-0044,stanford,STANFORD_CURRENT_YEAR_BY_YEAR,2025-2026,2026,2025-12-07,UNLV,UNLV,unlv,Yes,74,75,L,0,,,H,SOURCE_PROGRAM_HOME,Maples Pavilion,Maples Pavilion,Stanford,CA,,,REGULAR_SEASON,,Stanford current Year-By-Year Results (-8),2025-12-07 UNLV L 74-75,RESOLVED,,,,,,,
44,STAN-R-0045,stanford,STANFORD_CURRENT_YEAR_BY_YEAR,2025-2026,2026,2025-12-13,at San Jose State,San Jose State,san-jose-state,Yes,86,82,W,0,,,A,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,Stanford current Year-By-Year Results (-8),2025-12-13 at San Jose State W 86-82,RESOLVED,,,,,,,
45,STAN-R-0046,stanford,STANFORD_CURRENT_YEAR_BY_YEAR,2025-2026,2026,2025-12-17,UT Arlington,UT Arlington,ut-arlington,Yes,76,60,W,0,,,H,SOURCE_PROGRAM_HOME,Maples Pavilion,Maples Pavilion,Stanford,CA,,,REGULAR_SEASON,,Stanford current Year-By-Year Results (-8),2025-12-17 UT Arlington W 76-60,RESOLVED,,,,,,,
46,STAN-R-0047,stanford,STANFORD_CURRENT_YEAR_BY_YEAR,2025-2026,2026,2025-12-20,Colorado (2),Colorado,colorado,Yes,77,68,W,0,,,N,NEUTRAL,,,Phoenix,AZ,,,REGULAR_SEASON,,Stanford current Year-By-Year Results (-8),2025-12-20 Colorado (2) W 77-68,RESOLVED,,RESEARCHED_PARTIAL,"Stanford season footnote identifies Hall of Fame Series Phoenix at Phoenix, AZ. Regular-season neutral event/site class reviewed; city/state are established, but the surviving evidence checked does not support a safe exact physical building assignment.",,,,
47,STAN-R-0048,stanford,STANFORD_CURRENT_YEAR_BY_YEAR,2025-2026,2026,2025-12-27,CSUN,Cal State Northridge,cal-state-northridge,Yes,88,80,W,0,,,H,SOURCE_PROGRAM_HOME,Maples Pavilion,Maples Pavilion,Stanford,CA,,,REGULAR_SEASON,,Stanford current Year-By-Year Results (-8),2025-12-27 CSUN W 88-80,RESOLVED,,,,,,,
48,STAN-R-0049,stanford,STANFORD_CURRENT_YEAR_BY_YEAR,2025-2026,2026,2025-12-30,* Notre Dame,Notre Dame,notre-dame,Yes,40,47,L,0,,,H,SOURCE_PROGRAM_HOME,Maples Pavilion,Maples Pavilion,Stanford,CA,,,REGULAR_SEASON,,Stanford current Year-By-Year Results (-8),2025-12-30 * Notre Dame L 40-47,RESOLVED,,,,,,,
49,STAN-R-0050,stanford,STANFORD_CURRENT_YEAR_BY_YEAR,2025-2026,2026,2026-01-02,* #16/13 Louisville,Louisville,louisville,Yes,80,76,W,0,,,H,SOURCE_PROGRAM_HOME,Maples Pavilion,Maples Pavilion,Stanford,CA,,,REGULAR_SEASON,,Stanford current Year-By-Year Results (-8),2026-01-02 * #16/13 Louisville W 80-76,RESOLVED,,,,,,,
50,STAN-R-0051,stanford,STANFORD_CURRENT_YEAR_BY_YEAR,2025-2026,2026,2026-01-07,* at Virginia Tech,Virginia Tech,virginia-tech,Yes,69,68,W,0,,,A,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,Stanford current Year-By-Year Results (-8),2026-01-07 * at Virginia Tech W 69-68,RESOLVED,,,,,,,
51,STAN-R-0052,stanford,STANFORD_CURRENT_YEAR_BY_YEAR,2025-2026,2026,2026-01-10,* at #23/23 Virginia,Virginia,virginia,Yes,55,70,L,0,,,A,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,Stanford current Year-By-Year Results (-8),2026-01-10 * at #23/23 Virginia L 55-70,RESOLVED,,,,,,,
52,STAN-R-0053,stanford,STANFORD_CURRENT_YEAR_BY_YEAR,2025-2026,2026,2026-01-14,* #14/15 North Carolina,North Carolina,north-carolina,Yes,95,90,W,0,,,H,SOURCE_PROGRAM_HOME,Maples Pavilion,Maples Pavilion,Stanford,CA,,,REGULAR_SEASON,,Stanford current Year-By-Year Results (-8),2026-01-14 * #14/15 North Carolina W 95-90,RESOLVED,,,,,,,
53,STAN-R-0054,stanford,STANFORD_CURRENT_YEAR_BY_YEAR,2025-2026,2026,2026-01-17,* #6/6 Duke,Duke,duke,Yes,50,80,L,0,,,H,SOURCE_PROGRAM_HOME,Maples Pavilion,Maples Pavilion,Stanford,CA,,,REGULAR_SEASON,,Stanford current Year-By-Year Results (-8),2026-01-17 * #6/6 Duke L 50-80,RESOLVED,,,,,,,
54,STAN-R-0055,stanford,STANFORD_CURRENT_YEAR_BY_YEAR,2025-2026,2026,2026-01-24,* California,California,california,Yes,66,78,L,0,,,H,SOURCE_PROGRAM_HOME,Maples Pavilion,Maples Pavilion,Stanford,CA,,,REGULAR_SEASON,,Stanford current Year-By-Year Results (-8),2026-01-24 * California L 66-78,RESOLVED,,,,,,,
55,STAN-R-0056,stanford,STANFORD_CURRENT_YEAR_BY_YEAR,2025-2026,2026,2026-01-28,* at Miami,Miami (FL),miami,Yes,70,79,L,0,,,A,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,Stanford current Year-By-Year Results (-8),2026-01-28 * at Miami L 70-79,RESOLVED,,,,,,,
56,STAN-R-0057,stanford,STANFORD_CURRENT_YEAR_BY_YEAR,2025-2026,2026,2026-01-31,* at Florida State,Florida State,florida-state,Yes,80,88,L,0,,,A,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,Stanford current Year-By-Year Results (-8),2026-01-31 * at Florida State L 80-88,RESOLVED,,,,,,,
57,STAN-R-0058,stanford,STANFORD_CURRENT_YEAR_BY_YEAR,2025-2026,2026,2026-02-04,* #20/19 Clemson,Clemson,clemson,Yes,64,66,L,0,,,H,SOURCE_PROGRAM_HOME,Maples Pavilion,Maples Pavilion,Stanford,CA,,,REGULAR_SEASON,,Stanford current Year-By-Year Results (-8),2026-02-04 * #20/19 Clemson L 64-66,RESOLVED,,,,,,,
58,STAN-R-0059,stanford,STANFORD_CURRENT_YEAR_BY_YEAR,2025-2026,2026,2026-02-07,* Georgia Tech,Georgia Tech,georgia-tech,Yes,95,72,W,0,,,H,SOURCE_PROGRAM_HOME,Maples Pavilion,Maples Pavilion,Stanford,CA,,,REGULAR_SEASON,,Stanford current Year-By-Year Results (-8),2026-02-07 * Georgia Tech W 95-72,RESOLVED,,,,,,,
59,STAN-R-0060,stanford,STANFORD_CURRENT_YEAR_BY_YEAR,2025-2026,2026,2026-02-11,* at Boston College,Boston College,boston-college,Yes,70,64,W,0,,,A,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,Stanford current Year-By-Year Results (-8),2026-02-11 * at Boston College W 70-64,RESOLVED,,,,,,,
60,STAN-R-0061,stanford,STANFORD_CURRENT_YEAR_BY_YEAR,2025-2026,2026,2026-02-14,* at Wake Forest,Wake Forest,wake-forest,Yes,63,68,L,0,,,A,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,Stanford current Year-By-Year Results (-8),2026-02-14 * at Wake Forest L 63-68,RESOLVED,,,,,,,
61,STAN-R-0062,stanford,STANFORD_CURRENT_YEAR_BY_YEAR,2025-2026,2026,2026-02-21,* at California,California,california,Yes,66,72,L,0,,,A,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,Stanford current Year-By-Year Results (-8),2026-02-21 * at California L 66-72,RESOLVED,,,,,,,
62,STAN-R-0063,stanford,STANFORD_CURRENT_YEAR_BY_YEAR,2025-2026,2026,2026-02-25,* Pittsburgh,Pittsburgh,pittsburgh,Yes,75,67,W,0,,,H,SOURCE_PROGRAM_HOME,Maples Pavilion,Maples Pavilion,Stanford,CA,,,REGULAR_SEASON,,Stanford current Year-By-Year Results (-8),2026-02-25 * Pittsburgh W 75-67,RESOLVED,,,,,,,
63,STAN-R-0064,stanford,STANFORD_CURRENT_YEAR_BY_YEAR,2025-2026,2026,2026-02-28,* SMU,SMU,smu,Yes,95,75,W,0,,,H,SOURCE_PROGRAM_HOME,Maples Pavilion,Maples Pavilion,Stanford,CA,,,REGULAR_SEASON,,Stanford current Year-By-Year Results (-8),2026-02-28 * SMU W 95-75,RESOLVED,,,,,,,
64,STAN-R-0065,stanford,STANFORD_CURRENT_YEAR_BY_YEAR,2025-2026,2026,2026-03-04,* at Notre Dame,Notre Dame,notre-dame,Yes,86,78,W,0,,,A,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,Stanford current Year-By-Year Results (-8),2026-03-04 * at Notre Dame W 86-78,RESOLVED,,,,,,,
65,STAN-R-0066,stanford,STANFORD_CURRENT_YEAR_BY_YEAR,2025-2026,2026,2026-03-07,* at NC State,NC State,nc-state,Yes,85,84,W,0,,,A,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,Stanford current Year-By-Year Results (-8),2026-03-07 * at NC State W 85-84,RESOLVED,,,,,,,
66,STAN-R-0067,stanford,STANFORD_CURRENT_YEAR_BY_YEAR,2025-2026,2026,2026-03-10,Pittsburgh (3),Pittsburgh,pittsburgh,Yes,63,64,L,0,,,N,NEUTRAL,Spectrum Center,Spectrum Center,Charlotte,NC,Conference Tournament,First Round,CONFERENCE_TOURNAMENT,,Stanford current Year-By-Year Results (-8),2026-03-10 Pittsburgh (3) L 63-64,RESOLVED,,,,,,,
67,STAN-R-0068,stanford,STANFORD_CURRENT_YEAR_BY_YEAR,2025-2026,2026,2026-04-02,West Virginia (4),West Virginia,west-virginia,Yes,77,82,L,0,,,N,NEUTRAL,MGM Grand Garden Arena,MGM Grand Garden Arena,Las Vegas,NV,College Basketball Crown,Quarterfinal,POSTSEASON,,Stanford current Year-By-Year Results (-8),2026-04-02 West Virginia (4) L (OT) 77-82,RESOLVED,,,,,,,
