index,source_program_key,source_opponent_label,canonical_opponent_key,canonical_opponent_name,current_d1,games_with_source_label,first_season,last_season,resolution_status,resolution_method,user_choice,audit_note
11,stanford,Arizona State,arizona-state,Arizona State,Yes,98,1957-1958,2023-2024,RESOLVED,CURRENT_REGISTRY_RESOLVED,,Protected-main current program registry / direct canonical program identity. Representative raw labels: Arizona State | at Arizona State | * at Arizona State | * Arizona State | * No. 22/25 Arizona State | * No. 17/14 Arizona State | * at No. 21/21 Arizona State | Arizona State (4) | Arizona State (3) | * #16/14 Arizona State | vs. Arizona State (3) | *at Arizona State
12,stanford,Arkansas,arkansas,Arkansas,Yes,3,1947-1948,2023-2024,RESOLVED,CURRENT_REGISTRY_RESOLVED,,Protected-main current program registry / direct canonical program identity. Representative raw labels: Arkansas (at SF) | Arkansas (2) | #20/RV Arkansas (1)
13,stanford,Arkansas State,arkansas-state,Arkansas State,Yes,1,1987-1988,1987-1988,RESOLVED,CURRENT_REGISTRY_RESOLVED,,Protected-main current program registry / direct canonical program identity. Representative raw labels: Arkansas State (5)
14,stanford,Arkansas-Pine Bluff,arkansas-pine-bluff,UAPB,Yes,2,2010-2011,2014-2015,RESOLVED,CURRENT_REGISTRY_RESOLVED,,Protected-main current program registry / direct canonical program identity. Representative raw labels: Arkansas-Pine Bluff
15,stanford,Army,army,Army,Yes,1,1984-1985,1984-1985,RESOLVED,CURRENT_REGISTRY_RESOLVED,,Protected-main current program registry / direct canonical program identity. Representative raw labels: Army (2)
16,stanford,Athens Club,athens-club,Athens Club,No,1,1941-1942,1941-1942,RESOLVED,RESEARCH_RESOLVED_NON_D1,,Literal historical/lower-division/club/service/select identity retained distinctly; no supported current-D1 merge. Owner Stage 5 NON_D1 sanity scan approved with zero flagged identities. Representative raw labels: Athens Club
17,stanford,Auburn,auburn,Auburn,Yes,1,1999-2000,1999-2000,RESOLVED,CURRENT_REGISTRY_RESOLVED,,Protected-main current program registry / direct canonical program identity. Representative raw labels: Auburn (2)
18,stanford,Baltimore,university-of-baltimore,University of Baltimore,No,1,1939-1940,1939-1940,RESOLVED,RESEARCH_RESOLVED_NON_D1,,University of Baltimore's 1939-40 yearbook describes the Stanford game and two-point loss. Owner Stage 5 NON_D1 sanity scan approved with zero flagged identities. Representative raw labels: at Baltimore
19,stanford,Base Hospital 47,base-hospital-47,Base Hospital 47,No,1,1917-1918,1917-1918,RESOLVED,RESEARCH_RESOLVED_NON_D1,,Literal historical/lower-division/club/service/select identity retained distinctly; no supported current-D1 merge. Owner Stage 5 NON_D1 sanity scan approved with zero flagged identities. Representative raw labels: Base Hospital 47
20,stanford,Baylor,baylor,Baylor,Yes,3,1950-1951,2021-2022,RESOLVED,CURRENT_REGISTRY_RESOLVED,,Protected-main current program registry / direct canonical program identity. Representative raw labels: Baylor | Baylor (1) | at #9/8 Baylor
21,stanford,Belmont,belmont,Belmont,Yes,2,2001-2002,2012-2013,RESOLVED,CURRENT_REGISTRY_RESOLVED,,Protected-main current program registry / direct canonical program identity. Representative raw labels: Belmont (3) | Belmont
22,stanford,Bemidji State,bemidji-state,Bemidji State,No,1,1983-1984,1983-1984,RESOLVED,RESEARCH_RESOLVED_NON_D1,,Literal historical/lower-division/club/service/select identity retained distinctly; no supported current-D1 merge. Owner Stage 5 NON_D1 sanity scan approved with zero flagged identities. Representative raw labels: Bemidji State
23,stanford,Bethune-Cookman,bethune-cookman,Bethune-Cookman,Yes,1,2011-2012,2011-2012,RESOLVED,CURRENT_REGISTRY_RESOLVED,,Protected-main current program registry / direct canonical program identity. Representative raw labels: Bethune-Cookman
24,stanford,Boise State,boise-state,Boise State,Yes,1,2008-2009,2008-2009,RESOLVED,CURRENT_REGISTRY_RESOLVED,,Protected-main current program registry / direct canonical program identity. Representative raw labels: Boise State (3)
25,stanford,Boston College,boston-college,Boston College,Yes,3,1979-1980,2025-2026,RESOLVED,CURRENT_REGISTRY_RESOLVED,,Protected-main current program registry / direct canonical program identity. Representative raw labels: * Boston College | * at Boston College | Boston College (1)
26,stanford,Boston University,boston-university,Boston University,Yes,1,2002-2003,2002-2003,RESOLVED,CURRENT_REGISTRY_RESOLVED,,Protected-main current program registry / direct canonical program identity. Representative raw labels: Boston University (1)
27,stanford,Bowling Green,bowling-green,Bowling Green,Yes,1,1971-1972,1971-1972,RESOLVED,CURRENT_REGISTRY_RESOLVED,,Protected-main current program registry / direct canonical program identity. Representative raw labels: Bowling Green (1)
28,stanford,Bradley,bradley,Bradley,Yes,5,1946-1947,1995-1996,RESOLVED,CURRENT_REGISTRY_RESOLVED,,Protected-main current program registry / direct canonical program identity. Representative raw labels: at Bradley | Bradley | Bradley (1) | Bradley (4)
29,stanford,Brown,brown,Brown,Yes,2,1982-1983,1987-1988,RESOLVED,CURRENT_REGISTRY_RESOLVED,,Protected-main current program registry / direct canonical program identity. Representative raw labels: Brown | Brown (2)
30,stanford,Bucknell,bucknell,Bucknell,Yes,1,2013-2014,2013-2014,RESOLVED,CURRENT_REGISTRY_RESOLVED,,Protected-main current program registry / direct canonical program identity. Representative raw labels: Bucknell
31,stanford,Butler,butler,Butler,Yes,4,1997-1998,2019-2020,RESOLVED,CURRENT_REGISTRY_RESOLVED,,Protected-main current program registry / direct canonical program identity. Representative raw labels: Butler (1) | Butler | at Butler | vs. Butler (1)
32,stanford,BYU,byu,BYU,Yes,9,1968-1969,2017-2018,RESOLVED,CURRENT_REGISTRY_RESOLVED,,Protected-main current program registry / direct canonical program identity. Representative raw labels: BYU | at BYU | BYU (4) | BYU (2)
33,stanford,BYU-Hawaii,byu-hawaii,BYU-Hawaii,No,1,1983-1984,1983-1984,RESOLVED,RESEARCH_RESOLVED_NON_D1,,Literal historical/lower-division/club/service/select identity retained distinctly; no supported current-D1 merge. Owner Stage 5 NON_D1 sanity scan approved with zero flagged identities. Representative raw labels: at BYU-Hawaii
34,stanford,Cal Aggies,uc-davis,UC Davis,Yes,1,1938-1939,1938-1939,RESOLVED,CURRENT_REGISTRY_RESOLVED,,Stanford's own Records vs. Opponents aggregates Cal Aggies into UC Davis; UC Davis history documents California Aggies/Cal Aggies naming. Representative raw labels: Cal Aggies
35,stanford,Cal Poly,cal-poly,Cal Poly,Yes,10,1976-1977,2024-2025,RESOLVED,CURRENT_REGISTRY_RESOLVED,,Protected-main current program registry / direct canonical program identity. Representative raw labels: Cal Poly
36,stanford,Cal Poly Pomona,cal-poly-pomona,Cal Poly Pomona,No,4,1951-1952,1978-1979,RESOLVED,RESEARCH_RESOLVED_NON_D1,,Literal historical/lower-division/club/service/select identity retained distinctly; no supported current-D1 merge. Owner Stage 5 NON_D1 sanity scan approved with zero flagged identities. Representative raw labels: Cal Poly Pomona
37,stanford,Cal State Bakersfield,cal-state-bakersfield,Cal State Bakersfield,Yes,2,1999-2000,2008-2009,RESOLVED,CURRENT_REGISTRY_RESOLVED,,Protected-main current program registry / direct canonical program identity. Representative raw labels: Cal State Bakersfield
38,stanford,Cal State Dominguez Hills,cal-state-dominguez-hills,Cal State Dominguez Hills,No,1,1982-1983,1982-1983,RESOLVED,RESEARCH_RESOLVED_NON_D1,,Literal historical/lower-division/club/service/select identity retained distinctly; no supported current-D1 merge. Owner Stage 5 NON_D1 sanity scan approved with zero flagged identities. Representative raw labels: Cal State Dominguez Hills
39,stanford,Cal State East Bay,cal-state-east-bay,Cal State East Bay,No,1,2016-2017,2016-2017,RESOLVED,RESEARCH_RESOLVED_NON_D1,,Literal historical/lower-division/club/service/select identity retained distinctly; no supported current-D1 merge. Owner Stage 5 NON_D1 sanity scan approved with zero flagged identities. Representative raw labels: Cal State East Bay
40,stanford,Cal State Fullerton,cal-state-fullerton,Cal State Fullerton,Yes,3,2012-2013,2024-2025,RESOLVED,CURRENT_REGISTRY_RESOLVED,,Protected-main current program registry / direct canonical program identity. Representative raw labels: Cal State Fullerton
41,stanford,Cal State Northridge,cal-state-northridge,CSUN,Yes,5,1976-1977,2016-2017,RESOLVED,CURRENT_REGISTRY_RESOLVED,,Protected-main current program registry / direct canonical program identity. Representative raw labels: Cal State Northridge | Cal State Northridge (1)
42,stanford,California,california,California,Yes,290,1913-1914,2025-2026,RESOLVED,CURRENT_REGISTRY_RESOLVED,,Protected-main current program registry / direct canonical program identity. Representative raw labels: * at California | * California | California (3) | California | at California | California (1) | California (at Kezar) | California (at Oakland) | * No. 22/23 California | vs California (3) | California (2) | vs. California (3)
43,stanford,California Aggies,uc-davis,UC Davis,Yes,1,1936-1937,1936-1937,RESOLVED,CURRENT_REGISTRY_RESOLVED,,Stanford's own Records vs. Opponents aggregates California Aggies into UC Davis. Representative raw labels: California Aggies
44,stanford,Canisius,canisius,Canisius,Yes,1,1936-1937,1936-1937,RESOLVED,CURRENT_REGISTRY_RESOLVED,,Protected-main current program registry / direct canonical program identity. Representative raw labels: at Canisius
45,stanford,Carleton College,carleton-college,Carleton College,No,1,1946-1947,1946-1947,RESOLVED,RESEARCH_RESOLVED_NON_D1,,Literal historical/lower-division/club/service/select identity retained distinctly; no supported current-D1 merge. Owner Stage 5 NON_D1 sanity scan approved with zero flagged identities. Representative raw labels: at Carleton College
46,stanford,Carroll College,carroll-college,Carroll College,No,1,2015-2016,2015-2016,RESOLVED,RESEARCH_RESOLVED_NON_D1,,Literal historical/lower-division/club/service/select identity retained distinctly; no supported current-D1 merge. Owner Stage 5 NON_D1 sanity scan approved with zero flagged identities. Representative raw labels: Carroll College
47,stanford,Centenary,centenary,Centenary,No,1,1956-1957,1956-1957,RESOLVED,RESEARCH_RESOLVED_NON_D1,,Literal historical/lower-division/club/service/select identity retained distinctly; no supported current-D1 merge. Owner Stage 5 NON_D1 sanity scan approved with zero flagged identities. Representative raw labels: at Centenary
48,stanford,Central Arkansas,central-arkansas,Central Arkansas,Yes,1,2011-2012,2011-2012,RESOLVED,CURRENT_REGISTRY_RESOLVED,,Protected-main current program registry / direct canonical program identity. Representative raw labels: Central Arkansas
49,stanford,Central Florida,ucf,UCF,Yes,1,1990-1991,1990-1991,RESOLVED,CURRENT_REGISTRY_RESOLVED,,UCF institutional history confirms University of Central Florida identity; source wording is historical athletic usage. Representative raw labels: Central Florida (3)
50,stanford,Chaminade,chaminade,Chaminade,No,4,1983-1984,1992-1993,RESOLVED,RESEARCH_RESOLVED_NON_D1,,Literal historical/lower-division/club/service/select identity retained distinctly; no supported current-D1 merge. Owner Stage 5 NON_D1 sanity scan approved with zero flagged identities. Representative raw labels: at Chaminade | Chaminade (2) | Chaminade (1)
51,stanford,Charleston Southern,charleston-southern,Charleston Southern,Yes,1,2015-2016,2015-2016,RESOLVED,CURRENT_REGISTRY_RESOLVED,,Protected-main current program registry / direct canonical program identity. Representative raw labels: Charleston Southern (1)
52,stanford,Chicago State,chicago-state,Chicago State,Yes,1,2022-2023,2022-2023,RESOLVED,CURRENT_REGISTRY_RESOLVED,,Protected-main current program registry / direct canonical program identity. Representative raw labels: Chicago State
53,stanford,Chico State,chico-state,Chico State,No,1,1982-1983,1982-1983,RESOLVED,RESEARCH_RESOLVED_NON_D1,,Literal historical/lower-division/club/service/select identity retained distinctly; no supported current-D1 merge. Owner Stage 5 NON_D1 sanity scan approved with zero flagged identities. Representative raw labels: Chico State
54,stanford,Cincinnati,cincinnati,Cincinnati,Yes,3,1968-1969,2000-2001,RESOLVED,CURRENT_REGISTRY_RESOLVED,,Protected-main current program registry / direct canonical program identity. Representative raw labels: Cincinnati | at Cincinnati | Cincinnati (6)
55,stanford,City Col. of NY,city-college-of-new-york,City College of New York,No,1,1948-1949,1948-1949,RESOLVED,RESEARCH_RESOLVED_NON_D1,,Literal historical/lower-division/club/service/select identity retained distinctly; no supported current-D1 merge. Owner Stage 5 NON_D1 sanity scan approved with zero flagged identities. Representative raw labels: City Col. of NY (at SF)
56,stanford,City College of NY,city-college-of-new-york,City College of New York,No,1,1937-1938,1937-1938,RESOLVED,RESEARCH_RESOLVED_NON_D1,,Literal historical/lower-division/club/service/select identity retained distinctly; no supported current-D1 merge. Owner Stage 5 NON_D1 sanity scan approved with zero flagged identities. Representative raw labels: at City College of NY
57,stanford,Clemson,clemson,Clemson,Yes,2,2024-2025,2025-2026,RESOLVED,CURRENT_REGISTRY_RESOLVED,,Protected-main current program registry / direct canonical program identity. Representative raw labels: * at Clemson | * #20/19 Clemson
58,stanford,Cleveland State,cleveland-state,Cleveland State,Yes,1,2011-2012,2011-2012,RESOLVED,CURRENT_REGISTRY_RESOLVED,,Protected-main current program registry / direct canonical program identity. Representative raw labels: Cleveland State (4)
59,stanford,COK 6th Infantry,cok-6th-infantry,COK 6th Infantry,No,1,1917-1918,1917-1918,RESOLVED,RESEARCH_RESOLVED_NON_D1,,Literal historical/lower-division/club/service/select identity retained distinctly; no supported current-D1 merge. Owner Stage 5 NON_D1 sanity scan approved with zero flagged identities. Representative raw labels: COK 6th Infantry
60,stanford,Colgate,colgate,Colgate,Yes,2,1989-1990,1994-1995,RESOLVED,CURRENT_REGISTRY_RESOLVED,,Protected-main current program registry / direct canonical program identity. Representative raw labels: Colgate | Colgate (1)
61,stanford,College of Charleston,charleston,Charleston,Yes,2,1996-1997,1997-1998,RESOLVED,CURRENT_REGISTRY_RESOLVED,,Protected-main current program registry / direct canonical program identity. Representative raw labels: College of Charleston (1) | College of Charleston (4)
62,stanford,Colorado,colorado,Colorado,Yes,32,1932-1933,2025-2026,RESOLVED,CURRENT_REGISTRY_RESOLVED,,Protected-main current program registry / direct canonical program identity. Representative raw labels: Colorado (2) | at Colorado | Colorado (3) | Colorado (1) | Colorado | * Colorado | * at Colorado | * at #21/20 Colorado
63,stanford,Colorado State,colorado-state,Colorado State,Yes,10,1932-1933,2016-2017,RESOLVED,CURRENT_REGISTRY_RESOLVED,,Protected-main current program registry / direct canonical program identity. Representative raw labels: at Colorado State | Colorado State | Colorado State (2) | Colorado State (1)
64,stanford,Columbia,columbia,Columbia,Yes,4,1939-1940,1986-1987,RESOLVED,CURRENT_REGISTRY_RESOLVED,,Protected-main current program registry / direct canonical program identity. Representative raw labels: Columbia (1) | Columbia | Columbia (2)
65,stanford,Connecticut,uconn,Connecticut,Yes,6,1956-1957,2014-2015,RESOLVED,CURRENT_REGISTRY_RESOLVED,,Protected-main current program registry / direct canonical program identity. Representative raw labels: Connecticut (1) | at Connecticut | Connecticut | Connecticut (7) | at No. 10/10 Connecticut
66,stanford,Cornell,cornell,Cornell,Yes,4,1950-1951,2007-2008,RESOLVED,CURRENT_REGISTRY_RESOLVED,,Protected-main current program registry / direct canonical program identity. Representative raw labels: at Cornell | Cornell (2) | Cornell | Cornell (4)
67,stanford,Creighton,creighton,Creighton,Yes,2,1934-1935,1934-1935,RESOLVED,CURRENT_REGISTRY_RESOLVED,,Protected-main current program registry / direct canonical program identity. Representative raw labels: at Creighton
68,stanford,CSU Bakersfield,cal-state-bakersfield,Cal State Bakersfield,Yes,1,2020-2021,2020-2021,RESOLVED,CURRENT_REGISTRY_RESOLVED,,Protected-main current program registry / direct canonical program identity. Representative raw labels: vs. CSU Bakersfield (2)
69,stanford,CSUN,cal-state-northridge,CSUN,Yes,4,2020-2021,2025-2026,RESOLVED,CURRENT_REGISTRY_RESOLVED,,Protected-main current program registry / direct canonical program identity. Representative raw labels: CSUN (4) | CSUN | at CSUN
70,stanford,Dartmouth,dartmouth,Dartmouth,Yes,8,1938-1939,2021-2022,RESOLVED,CURRENT_REGISTRY_RESOLVED,,Protected-main current program registry / direct canonical program identity. Representative raw labels: Dartmouth | at Dartmouth | Dartmouth (3)
71,stanford,Davidson,davidson,Davidson,Yes,1,1999-2000,1999-2000,RESOLVED,CURRENT_REGISTRY_RESOLVED,,Protected-main current program registry / direct canonical program identity. Representative raw labels: Davidson (5)
72,stanford,Davis,uc-davis,UC Davis,Yes,1,1914-1915,1914-1915,RESOLVED,CURRENT_REGISTRY_RESOLVED,,Stanford's own UC Davis series includes the matching early Davis score. Representative raw labels: Davis
73,stanford,Davis Farm,uc-davis,UC Davis,Yes,4,1917-1918,1924-1925,RESOLVED,CURRENT_REGISTRY_RESOLVED,,Stanford's own UC Davis series includes the matching Davis Farm games. Representative raw labels: Davis Farm
74,stanford,Dayton,dayton,Dayton,Yes,1,2013-2014,2013-2014,RESOLVED,CURRENT_REGISTRY_RESOLVED,,Protected-main current program registry / direct canonical program identity. Representative raw labels: Dayton (6)
75,stanford,Del Monte Navy Training Sta.,del-monte-navy-training-station,Del Monte Navy Training Station,No,1,1945-1946,1945-1946,RESOLVED,RESEARCH_RESOLVED_NON_D1,,Literal historical/lower-division/club/service/select identity retained distinctly; no supported current-D1 merge. Owner Stage 5 NON_D1 sanity scan approved with zero flagged identities. Representative raw labels: Del Monte Navy Training Sta.
76,stanford,Delaware,delaware,Delaware,Yes,1,2014-2015,2014-2015,RESOLVED,CURRENT_REGISTRY_RESOLVED,,Protected-main current program registry / direct canonical program identity. Representative raw labels: Delaware
77,stanford,Denver,denver,Denver,Yes,14,1946-1947,2024-2025,RESOLVED,CURRENT_REGISTRY_RESOLVED,,Protected-main current program registry / direct canonical program identity. Representative raw labels: Denver | at Denver | Denver (1)
78,stanford,DePaul,depaul,DePaul,Yes,5,1966-1967,2015-2016,RESOLVED,CURRENT_REGISTRY_RESOLVED,,Protected-main current program registry / direct canonical program identity. Representative raw labels: DePaul (1) | DePaul | at DePaul
79,stanford,Duke,duke,Duke,Yes,5,1999-2000,2025-2026,RESOLVED,CURRENT_REGISTRY_RESOLVED,,Protected-main current program registry / direct canonical program identity. Representative raw labels: * at #3/5 Duke | * #6/6 Duke | Duke (1) | Duke (3) | No. 4/3 Duke (2)
80,stanford,Duquesne,duquesne,Duquesne,Yes,1,1937-1938,1937-1938,RESOLVED,CURRENT_REGISTRY_RESOLVED,,Protected-main current program registry / direct canonical program identity. Representative raw labels: Duquesne (2)
81,stanford,Eastern Montana,montana-state-billings,Montana State Billings,No,1,1983-1984,1983-1984,RESOLVED,RESEARCH_RESOLVED_NON_D1,,Montana State Billings institutional history confirms Eastern Montana College was renamed MSU Billings. Owner Stage 5 NON_D1 sanity scan approved with zero flagged identities. Representative raw labels: Eastern Montana
82,stanford,Eastern Washington,eastern-washington,Eastern Washington,Yes,3,2017-2018,2023-2024,RESOLVED,CURRENT_REGISTRY_RESOLVED,,Protected-main current program registry / direct canonical program identity. Representative raw labels: Eastern Washington
83,stanford,Ellery Arms,ellery-arms,Ellery Arms,No,1,1923-1924,1923-1924,RESOLVED,RESEARCH_RESOLVED_NON_D1,,Literal historical/lower-division/club/service/select identity retained distinctly; no supported current-D1 merge. Owner Stage 5 NON_D1 sanity scan approved with zero flagged identities. Representative raw labels: Ellery Arms
84,stanford,Elon,elon,Elon,Yes,1,1998-1999,1998-1999,RESOLVED,CURRENT_REGISTRY_RESOLVED,,Protected-main current program registry / direct canonical program identity. Representative raw labels: Elon (4)
85,stanford,Florida,florida,Florida,Yes,6,1974-1975,2018-2019,RESOLVED,CURRENT_REGISTRY_RESOLVED,,Protected-main current program registry / direct canonical program identity. Representative raw labels: Florida | vs. Florida (4) | Florida (2) | vs. Florida (1) | vs. #7/7 Florida (1)
86,stanford,Florida A&M,florida-a-m,Florida A&M,Yes,1,2009-2010,2009-2010,RESOLVED,CURRENT_REGISTRY_RESOLVED,,Protected-main current program registry / direct canonical program identity. Representative raw labels: Florida A&M (1)
87,stanford,Florida International,florida-international,Florida International,Yes,1,2003-2004,2003-2004,RESOLVED,CURRENT_REGISTRY_RESOLVED,,Protected-main current program registry / direct canonical program identity. Representative raw labels: Florida International
88,stanford,Florida State,florida-state,Florida State,Yes,3,2022-2023,2025-2026,RESOLVED,CURRENT_REGISTRY_RESOLVED,,Protected-main current program registry / direct canonical program identity. Representative raw labels: * Florida State | * at Florida State | Florida State (2)
89,stanford,Fordham,fordham,Fordham,Yes,4,1960-1961,2000-2001,RESOLVED,CURRENT_REGISTRY_RESOLVED,,Protected-main current program registry / direct canonical program identity. Representative raw labels: Fordham | Fordham (3) | Fordham (4)
90,stanford,Fresno State,fresno-state,Fresno State,Yes,10,1926-1927,2011-2012,RESOLVED,CURRENT_REGISTRY_RESOLVED,,Protected-main current program registry / direct canonical program identity. Representative raw labels: Fresno State | at Fresno State | Fresno State (1)
91,stanford,Furman,furman,Furman,Yes,2,1981-1982,1988-1989,RESOLVED,CURRENT_REGISTRY_RESOLVED,,Protected-main current program registry / direct canonical program identity. Representative raw labels: Furman (1) | Furman (3)
92,stanford,George Washington,george-washington,George Washington,Yes,3,1985-1986,1998-1999,RESOLVED,CURRENT_REGISTRY_RESOLVED,,Protected-main current program registry / direct canonical program identity. Representative raw labels: George Washington | George Washington (2) | George Washington (3)
93,stanford,Georgetown,georgetown,Georgetown,Yes,1,1969-1970,1969-1970,RESOLVED,CURRENT_REGISTRY_RESOLVED,,Protected-main current program registry / direct canonical program identity. Representative raw labels: Georgetown (1)
94,stanford,Georgia,georgia,Georgia,Yes,2,1997-1998,2000-2001,RESOLVED,CURRENT_REGISTRY_RESOLVED,,Protected-main current program registry / direct canonical program identity. Representative raw labels: Georgia (2) | Georgia (1)
95,stanford,Georgia Tech,georgia-tech,Georgia Tech,Yes,5,1986-1987,2025-2026,RESOLVED,CURRENT_REGISTRY_RESOLVED,,Protected-main current program registry / direct canonical program identity. Representative raw labels: * at Georgia Tech | * Georgia Tech | Georgia Tech (1) | Georgia Tech (3) | Georgia Tech (2)
96,stanford,Gonzaga,gonzaga,Gonzaga,Yes,6,1993-1994,2006-2007,RESOLVED,CURRENT_REGISTRY_RESOLVED,,Protected-main current program registry / direct canonical program identity. Representative raw labels: Gonzaga (3) | Gonzaga (6) | Gonzaga (5) | Gonzaga (2) | * at Gonzaga | Gonzaga
97,stanford,Grand Canyon,grand-canyon,Grand Canyon,Yes,1,2024-2025,2024-2025,RESOLVED,CURRENT_REGISTRY_RESOLVED,,Protected-main current program registry / direct canonical program identity. Representative raw labels: Grand Canyon (1)
98,stanford,Great Lakes Naval Training Station,great-lakes-naval-training-station,Great Lakes Naval Training Station,No,1,1942-1943,1942-1943,RESOLVED,RESEARCH_RESOLVED_NON_D1,,Literal historical/lower-division/club/service/select identity retained distinctly; no supported current-D1 merge. Owner Stage 5 NON_D1 sanity scan approved with zero flagged identities. Representative raw labels: Great Lakes Naval Training Station (1)
99,stanford,Green Bay,green-bay,Green Bay,Yes,2,2015-2016,2022-2023,RESOLVED,CURRENT_REGISTRY_RESOLVED,,Protected-main current program registry / direct canonical program identity. Representative raw labels: Green Bay (1) | Green Bay
100,stanford,Hamline College,hamline-university,Hamline University,No,1,1946-1947,1946-1947,RESOLVED,RESEARCH_RESOLVED_NON_D1,,Literal historical/lower-division/club/service/select identity retained distinctly; no supported current-D1 merge. Owner Stage 5 NON_D1 sanity scan approved with zero flagged identities. Representative raw labels: at Hamline College
101,stanford,Hamline Univ.,hamline-university,Hamline University,No,1,1936-1937,1936-1937,RESOLVED,RESEARCH_RESOLVED_NON_D1,,Literal historical/lower-division/club/service/select identity retained distinctly; no supported current-D1 merge. Owner Stage 5 NON_D1 sanity scan approved with zero flagged identities. Representative raw labels: at Hamline Univ.
102,stanford,Hamline University,hamline-university,Hamline University,No,1,1940-1941,1940-1941,RESOLVED,RESEARCH_RESOLVED_NON_D1,,Literal historical/lower-division/club/service/select identity retained distinctly; no supported current-D1 merge. Owner Stage 5 NON_D1 sanity scan approved with zero flagged identities. Representative raw labels: Hamline University
103,stanford,Hartford,hartford,Hartford,No,1,2008-2009,2008-2009,RESOLVED,RESEARCH_RESOLVED_NON_D1,,Literal historical/lower-division/club/service/select identity retained distinctly; no supported current-D1 merge. Owner Stage 5 NON_D1 sanity scan approved with zero flagged identities. Representative raw labels: Hartford
104,stanford,Harvard,harvard,Harvard,Yes,10,1978-1979,2016-2017,RESOLVED,CURRENT_REGISTRY_RESOLVED,,Protected-main current program registry / direct canonical program identity. Representative raw labels: Harvard | at Harvard | Harvard (1) | vs. Harvard (1)
