source_game_id,source_program_key,source_era,season_label,season_year,game_date,source_opponent_label,normalized_opponent_name,normalized_opponent_key,opponent_current_d1,team_score,opponent_score,played_result,overtime_periods,administrative_status,administrative_note,source_site_candidate,curated_site_type,source_venue_name,curated_venue_name,city,state,event_or_tournament,source_round,curated_game_type,curated_postseason_round,source_page,raw_text,normalization_status,notes,site_research_status,site_research_basis,identity_override,identity_override_basis,identity_match_program_key,identity_match_source_game_id
ARIZ-STG1-PRE-00037,arizona,2025-26 Arizona record book — year-by-year results,1914-1915,1915,,Tucson H.S.,Tucson H.S.,tucson-h-s,No,29,5,W,0,,,,SOURCE_PROGRAM_HOME,,Herring Hall,Tucson,AZ,,,REGULAR_SEASON,,Arizona.pdf p.72 YEAR-BY-YEAR RESULTS / 1914-15,Tucson H.S. W 29-5,resolved,Arizona record book omits one or more game-level fields; preserved as genuinely unknown rather than inferred. | Historical venue identity resolved in Research; global registration pending current-main Implementation rebase.,,,,,,
ARIZ-STG1-PRE-00041,arizona,2025-26 Arizona record book — year-by-year results,1914-1915,1915,,Douglas YMCA,Douglas YMCA,douglas-ymca,No,20,12,W,0,,,,SOURCE_PROGRAM_HOME,,Herring Hall,Tucson,AZ,,,REGULAR_SEASON,,Arizona.pdf p.72 YEAR-BY-YEAR RESULTS / 1914-15,Douglas YMCA W 20-12,resolved,Arizona record book omits one or more game-level fields; preserved as genuinely unknown rather than inferred. | Historical venue identity resolved in Research; global registration pending current-main Implementation rebase.,,,,,,
ARIZ-STG1-PRE-00042,arizona,2025-26 Arizona record book — year-by-year results,1914-1915,1915,,Tucson YMCA,Tucson YMCA,tucson-ymca,No,40,21,W,0,,,,SOURCE_PROGRAM_HOME,,Herring Hall,Tucson,AZ,,,REGULAR_SEASON,,Arizona.pdf p.72 YEAR-BY-YEAR RESULTS / 1914-15,Tucson YMCA W 40-21,resolved,Arizona record book omits one or more game-level fields; preserved as genuinely unknown rather than inferred. | Historical venue identity resolved in Research; global registration pending current-main Implementation rebase.,,,,,,
ARIZ-STG1-PRE-00043,arizona,2025-26 Arizona record book — year-by-year results,1914-1915,1915,,Phoenix YMCA,Phoenix YMCA,phoenix-ymca,No,18,10,W,0,,,,SOURCE_PROGRAM_HOME,,Herring Hall,Tucson,AZ,,,REGULAR_SEASON,,Arizona.pdf p.72 YEAR-BY-YEAR RESULTS / 1914-15,Phoenix YMCA W 18-10,resolved,Arizona record book omits one or more game-level fields; preserved as genuinely unknown rather than inferred. | Historical venue identity resolved in Research; global registration pending current-main Implementation rebase.,,,,,,
ARIZ-STG1-PRE-00044,arizona,2025-26 Arizona record book — year-by-year results,1914-1915,1915,,Fifth Infantry,Fifth Infantry,fifth-infantry,No,35,22,W,0,,,,SOURCE_PROGRAM_HOME,,Herring Hall,Tucson,AZ,,,REGULAR_SEASON,,Arizona.pdf p.72 YEAR-BY-YEAR RESULTS / 1914-15,Fifth Infantry W 35-22,resolved,Arizona record book omits one or more game-level fields; preserved as genuinely unknown rather than inferred. | Historical venue identity resolved in Research; global registration pending current-main Implementation rebase.,,,,,,
ARIZ-STG1-PRE-00036,arizona,2025-26 Arizona record book — year-by-year results,1914-1915,1915,1914-12-12,Tucson H.S.,Tucson H.S.,tucson-h-s,No,66,4,W,0,,,,SOURCE_PROGRAM_HOME,,Herring Hall,Tucson,AZ,,,REGULAR_SEASON,,Arizona.pdf p.72 YEAR-BY-YEAR RESULTS / 1914-15,D12 Tucson H.S. W 66-4,resolved,Historical venue identity resolved in Research; global registration pending current-main Implementation rebase.,,,,,,
ARIZ-STG1-PRE-00038,arizona,2025-26 Arizona record book — year-by-year results,1914-1915,1915,1915-01-15,Bisbee YMCA,Bisbee YMCA,bisbee-ymca,No,38,29,W,0,,,,SOURCE_PROGRAM_HOME,,Herring Hall,Tucson,AZ,,,REGULAR_SEASON,,Arizona.pdf p.72 YEAR-BY-YEAR RESULTS / 1914-15,J15 Bisbee YMCA W 38-29,resolved,Historical venue identity resolved in Research; global registration pending current-main Implementation rebase.,,,,,,
ARIZ-STG1-PRE-00039,arizona,2025-26 Arizona record book — year-by-year results,1914-1915,1915,1915-01-23,at Tucson YMCA,Tucson YMCA,tucson-ymca,No,36,22,W,0,,,away-by-source-at,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,Arizona.pdf p.72 YEAR-BY-YEAR RESULTS / 1914-15,J23 at Tucson YMCA W 36-22,resolved,,,,,,,
ARIZ-STG1-PRE-00040,arizona,2025-26 Arizona record book — year-by-year results,1914-1915,1915,1915-01-30,Bisbee YMCA,Bisbee YMCA,bisbee-ymca,No,28,21,W,0,,,,SOURCE_PROGRAM_HOME,,Herring Hall,Tucson,AZ,,,REGULAR_SEASON,,Arizona.pdf p.72 YEAR-BY-YEAR RESULTS / 1914-15,J30 Bisbee YMCA W 28-21,resolved,Historical venue identity resolved in Research; global registration pending current-main Implementation rebase.,,,,,,
ARIZ-STG1-PRE-00045,arizona,2025-26 Arizona record book — year-by-year results,1915-1916,1916,,San Francisco Native Sons,San Francisco Native Sons,san-francisco-native-sons,No,25,17,W,0,,,,SOURCE_PROGRAM_HOME,,Herring Hall,Tucson,AZ,,,REGULAR_SEASON,,Arizona.pdf p.72 YEAR-BY-YEAR RESULTS / 1915-16,San Francisco Native Sons W 25-17,resolved,Arizona record book omits one or more game-level fields; preserved as genuinely unknown rather than inferred. | Historical venue identity resolved in Research; global registration pending current-main Implementation rebase.,,,,,,
ARIZ-STG1-PRE-00046,arizona,2025-26 Arizona record book — year-by-year results,1915-1916,1916,,Tucson H.S.,Tucson H.S.,tucson-h-s,No,44,16,W,0,,,,SOURCE_PROGRAM_HOME,,Herring Hall,Tucson,AZ,,,REGULAR_SEASON,,Arizona.pdf p.72 YEAR-BY-YEAR RESULTS / 1915-16,Tucson H.S. W 44-16,resolved,Arizona record book omits one or more game-level fields; preserved as genuinely unknown rather than inferred. | Historical venue identity resolved in Research; global registration pending current-main Implementation rebase.,,,,,,
ARIZ-STG1-PRE-00047,arizona,2025-26 Arizona record book — year-by-year results,1915-1916,1916,,Tucson YMCA,Tucson YMCA,tucson-ymca,No,51,12,W,0,,,,SOURCE_PROGRAM_HOME,,Herring Hall,Tucson,AZ,,,REGULAR_SEASON,,Arizona.pdf p.72 YEAR-BY-YEAR RESULTS / 1915-16,Tucson YMCA W 51-12,resolved,Arizona record book omits one or more game-level fields; preserved as genuinely unknown rather than inferred. | Historical venue identity resolved in Research; global registration pending current-main Implementation rebase.,,,,,,
ARIZ-STG1-PRE-00048,arizona,2025-26 Arizona record book — year-by-year results,1915-1916,1916,,Tucson YMCA,Tucson YMCA,tucson-ymca,No,25,12,W,0,,,,SOURCE_PROGRAM_HOME,,Herring Hall,Tucson,AZ,,,REGULAR_SEASON,,Arizona.pdf p.72 YEAR-BY-YEAR RESULTS / 1915-16,Tucson YMCA W 25-12,resolved,Arizona record book omits one or more game-level fields; preserved as genuinely unknown rather than inferred. | Historical venue identity resolved in Research; global registration pending current-main Implementation rebase.,,,,,,
