index,source_program_key,venue_key,venue_id,canonical_name,aliases,city,state,venue_type,known_opened,known_closed,venue_date_precision,games_currently_assigned,first_assigned_game,last_assigned_game,relationship_type,relationship_start,relationship_end,relationship_date_precision,site_rule,source_basis,notes
18,texas,greensboro-coliseum,VEN-000076,Greensboro Coliseum,,Greensboro,NC,arena,,,,3,1992-03-19,2009-03-21,,,,,,Texas NCAA/postseason research cross-checked to established project physical venue identities and archival NCAA/site evidence,Integration rebase resolved final global venue ID VEN-000076.
19,texas,gregory-gym,VEN-000335,Gregory Gym,Gregory Gymnasium,Austin,TX,gymnasium,1930-12-05,,EXACT_START,547,1930-12-05,2022-11-26,home,1930-12-05,1977-02-26,EXACT,SOURCE_PROGRAM_HOME,Texas 2025-26 Fact Book historical/home-court notes,Opened with North Texas on 1930-12-05; last primary-era game Baylor on 1977-02-26; later throwback games in 2021 and 2022. Provisional physical identity. Integration rebase resolved final global venue ID VEN-000335.
20,texas,heart-o-texas-coliseum,VEN-000336,Heart O' Texas Coliseum,Heart O’ Texas Coliseum,Waco,TX,arena,,,,3,1965-03-08,1982-03-01,,,,,,Owner-authorized Texas conference-site reference and/or Texas official schedule; research-baseline global venue registry where applicable,Integration rebase resolved final global venue ID VEN-000336.
21,texas,hemisfair-arena,VEN-000337,HemisFair Arena,,San Antonio,TX,arena,,,,5,1980-02-28,1981-03-07,,,,,,Owner-authorized Texas conference-site reference and/or Texas official schedule; research-baseline global venue registry where applicable,Integration rebase resolved final global venue ID VEN-000337.
22,texas,hilton-coliseum,VEN-000079,Hilton Coliseum,,Ames,IA,arena,,,,2,1972-03-16,1972-03-18,,,,,,Texas NCAA/postseason research cross-checked to established project physical venue identities and archival NCAA/site evidence,Integration rebase resolved final global venue ID VEN-000079.
23,texas,hoosier-dome,VEN-000083,Hoosier Dome,RCA Dome,Indianapolis,IN,arena,,,,3,1990-03-16,2005-03-17,,,,,,Texas NCAA/postseason research cross-checked to established project physical venue identities and archival NCAA/site evidence,Integration rebase resolved final global venue ID VEN-000083.
24,texas,jma-wireless-dome,VEN-000096,JMA Wireless Dome,Carrier Dome,Syracuse,NY,arena,,,,1,1997-03-21,1997-03-21,,,,,,Texas NCAA/postseason research cross-checked to established project physical venue identities and archival NCAA/site evidence,Integration rebase resolved final global venue ID VEN-000096.
25,texas,jon-m-huntsman-center,VEN-000097,Jon M. Huntsman Center,Huntsman Center,Salt Lake City,UT,arena,,,,4,1995-03-16,2000-03-18,,,,,,Texas NCAA/postseason research cross-checked to established project physical venue identities and archival NCAA/site evidence,Integration rebase resolved final global venue ID VEN-000097.
26,texas,britt-brown-arena,VEN-000296,Kansas Coliseum,,Wichita,KS,arena,,,,2,1994-03-17,1994-03-19,,,,,,Texas NCAA/postseason research cross-checked to established project physical venue identities and archival NCAA/site evidence,Integration rebase resolved final global venue ID VEN-000296.
27,texas,kemper-arena,VEN-000099,Kemper Arena,,Kansas City,MO,arena,,,,14,1997-03-07,2005-03-10,,,,,,Owner-authorized Texas conference-site reference and/or Texas official schedule; research-baseline global venue registry where applicable,Integration rebase resolved final global venue ID VEN-000099.
28,texas,kohl-center,VEN-000107,Kohl Center,,Madison,WI,arena,,,,1,2002-03-22,2002-03-22,,,,,,Texas NCAA/postseason research cross-checked to established project physical venue identities and archival NCAA/site evidence,Integration rebase resolved final global venue ID VEN-000107.
29,texas,lahaina-civic-center,VEN-000108,Lahaina Civic Center,,Lahaina,HI,arena,,,,3,2025-11-24,2025-11-26,,,,,,Owner-authorized Texas conference-site reference and/or Texas official schedule; research-baseline global venue registry where applicable,Integration rebase resolved final global venue ID VEN-000108.
30,texas,legacy-arena,VEN-000109,Legacy Arena,BJCC Arena;Birmingham-Jefferson Civic Center,Birmingham,AL,arena,,,,2,2003-03-21,2003-03-23,,,,,,Texas NCAA/postseason research cross-checked to established project physical venue identities and archival NCAA/site evidence,Integration rebase resolved final global venue ID VEN-000109.
31,texas,lloyd-noble-center,VEN-000116,Lloyd Noble Center,,Norman,OK,arena,,,,1,2026-01-31,2026-01-31,,,,,,Owner-authorized Texas conference-site reference and/or Texas official schedule; research-baseline global venue registry where applicable,Integration rebase resolved final global venue ID VEN-000116.
32,texas,lubbock-municipal-coliseum,VEN-000119,Lubbock Municipal Coliseum,,Lubbock,TX,arena,,,,1,1963-03-09,1963-03-09,,,,,,Texas NCAA/postseason research cross-checked to established project physical venue identities and archival NCAA/site evidence,Integration rebase resolved final global venue ID VEN-000119.
33,texas,lucas-oil-stadium,VEN-000120,Lucas Oil Stadium,,Indianapolis,IN,arena,,,,1,2021-03-20,2021-03-20,,,,,,Texas NCAA/postseason research cross-checked to established project physical venue identities and archival NCAA/site evidence,Integration rebase resolved final global venue ID VEN-000120.
34,texas,madison-square-garden-1925,VEN-000123,Madison Square Garden,Madison Square Garden III,New York,NY,arena,,,,2,1947-03-25,1948-03-13,,,,,,Texas NCAA/postseason research cross-checked to established project physical venue identities and archival NCAA/site evidence,Integration rebase resolved final global venue ID VEN-000123.
35,texas,madison-square-garden-1968,VEN-000124,Madison Square Garden,Madison Square Garden IV,New York,NY,arena,,,,4,1978-03-19,2019-04-04,,,,,,Texas NCAA/postseason research cross-checked to established project physical venue identities and archival NCAA/site evidence,Integration rebase resolved final global venue ID VEN-000124.
36,texas,mellon-arena,VEN-000241,Mellon Arena,Pittsburgh Civic Arena;Civic Arena,Pittsburgh,PA,arena,,,,2,1997-03-14,1997-03-16,,,,,,Texas NCAA/postseason research cross-checked to established project physical venue identities and archival NCAA/site evidence,Integration rebase resolved final global venue ID VEN-000241.
37,texas,mizzou-arena,VEN-000137,Mizzou Arena,,Columbia,MO,arena,,,,1,2026-02-14,2026-02-14,,,,,,Owner-authorized Texas conference-site reference and/or Texas official schedule; research-baseline global venue registry where applicable,Integration rebase resolved final global venue ID VEN-000137.
38,texas,moda-center,VEN-000138,Moda Center,Rose Garden,Portland,OR,arena,,,,2,2026-03-19,2026-03-21,,,,,,Texas NCAA/postseason research cross-checked to established project physical venue identities and archival NCAA/site evidence,Integration rebase resolved final global venue ID VEN-000138.
39,texas,moody-center,VEN-000140,Moody Center,,Austin,TX,arena,2022,,YEAR,71,2022-11-07,2026-03-07,home,2022-2023,,SEASON_START,SOURCE_PROGRAM_HOME,Texas 2025-26 Fact Book Moody Center Records / official schedule; research-baseline global venue registry,Integration rebase resolved final global venue ID VEN-000140.
40,texas,moody-coliseum,VEN-000141,Moody Coliseum,,Dallas,TX,arena,,,,3,1976-02-28,1983-03-07,,,,,,Owner-authorized Texas conference-site reference and/or Texas official schedule; research-baseline global venue registry where applicable,Integration rebase resolved final global venue ID VEN-000141.
41,texas,municipal-auditorium-kc,VEN-000143,Municipal Auditorium,,Kansas City,MO,arena,,,,4,1943-03-26,1947-03-22,,,,,,Texas NCAA/postseason research cross-checked to established project physical venue identities and archival NCAA/site evidence,Integration rebase resolved final global venue ID VEN-000143.
42,texas,neville-arena,VEN-000150,Neville Arena,Auburn Arena,Auburn,AL,arena,,,,1,2026-01-28,2026-01-28,,,,,,Owner-authorized Texas conference-site reference and/or Texas official schedule; research-baseline global venue registry where applicable,Integration rebase resolved final global venue ID VEN-000150.
43,texas,pan-american-center,VEN-000322,Pan American Center,,Las Cruces,NM,arena,,,,1,1972-03-11,1972-03-11,,,,,,Texas NCAA/postseason research cross-checked to established project physical venue identities and archival NCAA/site evidence,Integration rebase resolved final global venue ID VEN-000322.
44,texas,paycom-center,VEN-000162,Paycom Center,Ford Center;Chesapeake Energy Arena,Oklahoma City,OK,arena,,,,7,2007-03-09,2016-03-18,,,,,,Owner-authorized Texas conference-site reference and/or Texas official schedule; research-baseline global venue registry where applicable,Integration rebase resolved final global venue ID VEN-000162.
45,texas,ppg-paints-arena,VEN-000167,PPG Paints Arena,CONSOL Energy Center,Pittsburgh,PA,arena,,,,1,2015-03-19,2015-03-19,,,,,,Texas NCAA/postseason research cross-checked to established project physical venue identities and archival NCAA/site evidence,Integration rebase resolved final global venue ID VEN-000167.
46,texas,reed-arena,VEN-000171,Reed Arena,,College Station,TX,arena,,,,1,2026-02-28,2026-02-28,,,,,,Owner-authorized Texas conference-site reference and/or Texas official schedule; research-baseline global venue registry where applicable,Integration rebase resolved final global venue ID VEN-000171.
47,texas,reliant-stadium,VEN-000172,Reliant Stadium,NRG Stadium,Houston,TX,arena,,,,2,2008-03-28,2008-03-30,,,,,,Texas NCAA/postseason research cross-checked to established project physical venue identities and archival NCAA/site evidence,Integration rebase resolved final global venue ID VEN-000172.
48,texas,reunion-arena,VEN-000173,Reunion Arena,,Dallas,TX,arena,,,,30,1985-03-08,1996-03-09,,,,,,Owner-authorized Texas conference-site reference and/or Texas official schedule; research-baseline global venue registry where applicable,Integration rebase resolved final global venue ID VEN-000173.
49,texas,rupp-arena,VEN-000181,Rupp Arena,,Lexington,KY,arena,,,,1,2026-01-21,2026-01-21,,,,,,Owner-authorized Texas conference-site reference and/or Texas official schedule; research-baseline global venue registry where applicable,Integration rebase resolved final global venue ID VEN-000181.
50,texas,sap-center,VEN-000183,SAP Center,,San Jose,CA,arena,,,,1,2026-03-26,2026-03-26,,,,,,Texas NCAA/postseason research cross-checked to established project physical venue identities and archival NCAA/site evidence,Integration rebase resolved final global venue ID VEN-000183.
51,texas,simmons-bank-arena,VEN-000185,Simmons Bank Arena,Alltel Arena,North Little Rock,AR,arena,,,,2,2008-03-21,2008-03-23,,,,,,Texas NCAA/postseason research cross-checked to established project physical venue identities and archival NCAA/site evidence,Integration rebase resolved final global venue ID VEN-000185.
52,texas,smoothie-king-center,VEN-000188,Smoothie King Center,New Orleans Arena,New Orleans,LA,arena,,,,1,2010-03-18,2010-03-18,,,,,,Texas NCAA/postseason research cross-checked to established project physical venue identities and archival NCAA/site evidence,Integration rebase resolved final global venue ID VEN-000188.
53,texas,spectrum-center,VEN-000190,Spectrum Center,,Charlotte,NC,arena,,,,3,2024-03-21,2025-11-04,,,,,,Owner-authorized Texas conference-site reference and/or Texas official schedule; research-baseline global venue registry where applicable,Integration rebase resolved final global venue ID VEN-000190.
54,texas,numerica-veterans-arena,VEN-000152,Spokane Veterans Memorial Arena,Spokane Arena,Spokane,WA,arena,,,,2,2007-03-16,2007-03-18,,,,,,Texas NCAA/postseason research cross-checked to established project physical venue identities and archival NCAA/site evidence,Integration rebase resolved final global venue ID VEN-000152.
55,texas,stegeman-coliseum,VEN-000198,Stegeman Coliseum,,Athens,GA,arena,,,,1,2026-02-21,2026-02-21,,,,,,Owner-authorized Texas conference-site reference and/or Texas official schedule; research-baseline global venue registry where applicable,Integration rebase resolved final global venue ID VEN-000198.
56,texas,t-mobile-center,VEN-000202,T-Mobile Center,Sprint Center,Kansas City,MO,arena,,,,31,2008-03-14,2024-03-13,,,,,,Owner-authorized Texas conference-site reference and/or Texas official schedule; research-baseline global venue registry where applicable,Integration rebase resolved final global venue ID VEN-000202.
57,texas,td-garden,VEN-000203,TD Garden,FleetCenter,Boston,MA,arena,,,,1,1999-03-12,1999-03-12,,,,,,Texas NCAA/postseason research cross-checked to established project physical venue identities and archival NCAA/site evidence,Integration rebase resolved final global venue ID VEN-000203.
58,texas,texas-mens-gym,VEN-000338,Men's Gym,University Men’s Gym;University Men's Gym,Austin,TX,gymnasium,1917,,YEAR,153,1918-01-15,1930-02-25,home,1917-1918,1929-1930,SEASON_RANGE,SOURCE_PROGRAM_HOME,"Texas 2025-26 Fact Book, Year-by-Year Results p. 91 facility note",Constructed adjacent to Clark Field in 1917 as temporary basketball home; provisional physical identity. Integration rebase resolved final global venue ID VEN-000338.
59,texas,the-summit,VEN-000210,The Summit,,Houston,TX,arena,,,,3,1978-03-04,1979-03-03,,,,,,Owner-authorized Texas conference-site reference and/or Texas official schedule; research-baseline global venue registry where applicable,Integration rebase resolved final global venue ID VEN-000210.
60,texas,thompson-boling-arena,VEN-000211,Thompson-Boling Arena,Food City Center,Knoxville,TN,arena,,,,1,2026-01-06,2026-01-06,,,,,,Owner-authorized Texas conference-site reference and/or Texas official schedule; research-baseline global venue registry where applicable,Integration rebase resolved final global venue ID VEN-000211.
61,texas,university-of-dayton-arena,VEN-000221,University of Dayton Arena,UD Arena,Dayton,OH,arena,,,,4,1991-03-15,2026-03-17,,,,,,Texas NCAA/postseason research cross-checked to established project physical venue identities and archival NCAA/site evidence,Integration rebase resolved final global venue ID VEN-000221.
62,texas,unt-coliseum,VEN-000273,UNT Coliseum,Super Pit,Denton,TX,arena,,,,1,1974-03-09,1974-03-09,,,,,,Texas NCAA/postseason research cross-checked to established project physical venue identities and archival NCAA/site evidence,Integration rebase resolved final global venue ID VEN-000273.
63,texas,wells-fargo-arena,VEN-000228,Wells Fargo Arena,,Des Moines,IA,arena,,,,2,2023-03-16,2023-03-18,,,,,,Texas NCAA/postseason research cross-checked to established project physical venue identities and archival NCAA/site evidence,Integration rebase resolved final global venue ID VEN-000228.
64,texas,xl-center,VEN-000257,XL Center,Hartford Civic Center;PeoplesBank Arena,Hartford,CT,arena,,,,1,2025-12-12,2025-12-12,,,,,,Owner-authorized Texas conference-site reference and/or Texas official schedule; research-baseline global venue registry where applicable,Integration rebase resolved final global venue ID VEN-000257.
