index,source_program_key,source_opponent_label,canonical_opponent_key,canonical_opponent_name,current_d1,games_with_source_label,first_season,last_season,resolution_status,resolution_method,user_choice,audit_note
63,florida,California^,california,California,Yes,1,2021-2022,2021-2022,RESOLVED,Current D1 registry / straightforward naming match,,
64,florida,Camp Benning,camp-benning,Camp Benning,No,2,1920-1921,1921-1922,RESOLVED,Historical/non-current source identity,,
65,florida,Camp Blanding,camp-blanding,Camp Blanding,No,5,1944-1945,1945-1946,RESOLVED,Historical/non-current source identity,,
66,florida,Catholic Club (Jax),catholic-club-jax,Catholic Club (Jax),No,1,1919-1920,1919-1920,RESOLVED,Historical/non-current source identity,,
67,florida,Cedar Key AAF,cedar-key-aaf,Cedar Key AAF,No,1,1944-1945,1944-1945,RESOLVED,Historical/non-current source identity,,
68,florida,Central Florida,ucf,UCF,Yes,4,1984-1985,1993-1994,RESOLVED,Current D1 naming normalization,,
69,florida,Central Missouri St.,university-of-central-missouri,University of Central Missouri,No,1,1973-1974,1973-1974,RESOLVED,Institutional lineage normalization,,
70,florida,Charleston Southern,charleston-southern,Charleston Southern,Yes,6,1991-1992,2018-2019,RESOLVED,Current D1 registry / straightforward naming match,,
71,florida,Charlotte,charlotte,Charlotte,Yes,1,2016-2017,2016-2017,RESOLVED,Current D1 registry / straightforward naming match,,
72,florida,Chicago State,chicago-state,Chicago State,Yes,1,1971-1972,1971-1972,RESOLVED,Current D1 registry / straightforward naming match,,
73,florida,Cincinnati,cincinnati,Cincinnati,Yes,1,2017-2018,2017-2018,RESOLVED,Current D1 registry / straightforward naming match,,
74,florida,Cincinnati YMCA,cincinnati-ymca,Cincinnati YMCA,No,6,1925-1926,1929-1930,RESOLVED,Historical/non-current source identity,,
75,florida,Clemson,clemson,Clemson,Yes,16,1926-1927,2017-2018,RESOLVED,Current D1 registry / straightforward naming match,,
76,florida,Clemson#,clemson,Clemson,Yes,1,1956-1957,1956-1957,RESOLVED,Current D1 registry / straightforward naming match,,
77,florida,Clemson*,clemson,Clemson,Yes,2,1951-1952,1957-1958,RESOLVED,Current D1 registry / straightforward naming match,,
78,florida,Coastal Carolina,coastal-carolina,Coastal Carolina,Yes,3,1997-1998,2002-2003,RESOLVED,Current D1 registry / straightforward naming match,,
79,florida,Cohen Brothers,cohen-brothers,Cohen Brothers,No,2,1929-1930,1929-1930,RESOLVED,Historical/non-current source identity,,
80,florida,Colgate,colgate,Colgate,Yes,1,2025-2026,2025-2026,RESOLVED,Current D1 registry / straightforward naming match,,
81,florida,Colorado,colorado,Colorado,Yes,1,2023-2024,2023-2024,RESOLVED,Current D1 registry / straightforward naming match,,
82,florida,Colorado State#,colorado-state,Colorado State,Yes,1,1988-1989,1988-1989,RESOLVED,Current D1 registry / straightforward naming match,,
83,florida,Columbia College,columbia-college,Columbia College,No,2,1915-1916,1915-1916,RESOLVED,Historical/non-current source identity,,
84,florida,Columbia*,columbia,Columbia,Yes,1,1971-1972,1971-1972,RESOLVED,Current D1 registry / straightforward naming match,,
85,florida,Connecticut,uconn,UConn,Yes,4,2013-2014,2024-2025,RESOLVED,Current D1 naming normalization,,
86,florida,Connecticut!,uconn,UConn,Yes,1,2013-2014,2013-2014,RESOLVED,Current D1 naming normalization,,
87,florida,Connecticut@,uconn,UConn,Yes,1,1993-1994,1993-1994,RESOLVED,Current D1 naming normalization,,
88,florida,Coral Gables,coral-gables,Coral Gables,No,3,1924-1925,1924-1925,RESOLVED,Historical/non-current source identity,,
89,florida,Creighton#,creighton,Creighton,Yes,2,2001-2002,2007-2008,RESOLVED,Current D1 registry / straightforward naming match,,
90,florida,Creighton+,creighton,Creighton,Yes,1,1996-1997,1996-1997,RESOLVED,Current D1 registry / straightforward naming match,,
91,florida,Dartmouth,dartmouth,Dartmouth,Yes,1,2025-2026,2025-2026,RESOLVED,Current D1 registry / straightforward naming match,,
92,florida,Davidson,davidson,Davidson,Yes,2,1920-1921,1923-1924,RESOLVED,Current D1 registry / straightforward naming match,,
93,florida,Davis-Elkins,davis-elkins,Davis-Elkins,No,2,1926-1927,1927-1928,RESOLVED,Historical/non-current source identity,,
94,florida,Dayton#,dayton,Dayton,Yes,1,2013-2014,2013-2014,RESOLVED,Current D1 registry / straightforward naming match,,
95,florida,Daytona Beach,daytona-beach-all-stars,Daytona Beach All-Stars,No,1,1946-1947,1946-1947,RESOLVED,Florida guide series normalization,,
96,florida,Delaware+,delaware,Delaware,Yes,1,1996-1997,1996-1997,RESOLVED,Current D1 registry / straightforward naming match,,
97,florida,Denison,denison,Denison,No,1,1926-1927,1926-1927,RESOLVED,Historical/non-current source identity,,
98,florida,DePaul,depaul,DePaul,Yes,2,1999-2000,2000-2001,RESOLVED,Current D1 registry / straightforward naming match,,
99,florida,DePaul*,depaul,DePaul,Yes,1,1965-1966,1965-1966,RESOLVED,Current D1 registry / straightforward naming match,,
100,florida,Duke,duke,Duke,Yes,11,1934-1935,2025-2026,RESOLVED,Current D1 registry / straightforward naming match,,
101,florida,Duke University!,duke,Duke,Yes,1,1999-2000,1999-2000,RESOLVED,Current D1 naming normalization,,
102,florida,Duke!,duke,Duke,Yes,1,1993-1994,1993-1994,RESOLVED,Current D1 registry / straightforward naming match,,
103,florida,Duke*,duke,Duke,Yes,2,1931-1932,1973-1974,RESOLVED,Current D1 registry / straightforward naming match,,
104,florida,Duke@,duke,Duke,Yes,1,1987-1988,1987-1988,RESOLVED,Current D1 registry / straightforward naming match,,
105,florida,Duke^,duke,Duke,Yes,1,2017-2018,2017-2018,RESOLVED,Current D1 registry / straightforward naming match,,
106,florida,Duquesne,duquesne,Duquesne,Yes,2,1996-1997,1997-1998,RESOLVED,Current D1 registry / straightforward naming match,,
107,florida,East Carolina,east-carolina,East Carolina,Yes,1,2023-2024,2023-2024,RESOLVED,Current D1 registry / straightforward naming match,,
108,florida,East Tennessee,east-tennessee-state,East Tennessee State,Yes,3,1975-1976,1980-1981,RESOLVED,Current D1 naming normalization,,
109,florida,East Tennessee State#,east-tennessee-state,East Tennessee State,Yes,1,2016-2017,2016-2017,RESOLVED,Current D1 registry / straightforward naming match,,
110,florida,East Tennessee*,east-tennessee-state,East Tennessee State,Yes,1,1969-1970,1969-1970,RESOLVED,Current D1 naming normalization,,
111,florida,Eastern Illinois>,eastern-illinois,Eastern Illinois,Yes,1,2002-2003,2002-2003,RESOLVED,Current D1 registry / straightforward naming match,,
112,florida,Eastern Kentucky,eastern-kentucky,Eastern Kentucky,Yes,2,2003-2004,2004-2005,RESOLVED,Current D1 registry / straightforward naming match,,
113,florida,Elon,elon,Elon,Yes,1,2021-2022,2021-2022,RESOLVED,Current D1 registry / straightforward naming match,,
114,florida,Erskine,erskine,Erskine,No,1,1958-1959,1958-1959,RESOLVED,Historical/non-current source identity,,
115,florida,Evansville*,evansville,Evansville,Yes,2,1955-1956,1993-1994,RESOLVED,Current D1 registry / straightforward naming match,,
116,florida,Fairfield*,fairfield,Fairfield,Yes,1,1978-1979,1978-1979,RESOLVED,Current D1 registry / straightforward naming match,,
117,florida,FAMU,florida-a-m,Florida A&M,Yes,1,2000-2001,2000-2001,RESOLVED,Current D1 naming normalization,,
118,florida,Florida A&M,florida-a-m,Florida A&M,Yes,13,1991-1992,2024-2025,RESOLVED,Current D1 registry match,,
119,florida,Florida Atlantic,florida-atlantic,Florida Atlantic,Yes,4,2000-2001,2022-2023,RESOLVED,Current D1 registry / straightforward naming match,,
120,florida,Florida Gulf Coast,florida-gulf-coast,Florida Gulf Coast,Yes,4,2008-2009,2018-2019,RESOLVED,Current D1 registry / straightforward naming match,,
121,florida,Florida Gulf Coast#,florida-gulf-coast,Florida Gulf Coast,Yes,1,2012-2013,2012-2013,RESOLVED,Current D1 registry / straightforward naming match,,
122,florida,Florida International,florida-international,Florida International,Yes,2,1991-1992,1993-1994,RESOLVED,Current D1 registry / straightforward naming match,,
123,florida,Florida Southern,florida-southern,Florida Southern,No,10,1949-1950,1980-1981,RESOLVED,Historical/non-current source identity,,
124,florida,Florida State,florida-state,Florida State,Yes,72,1951-1952,2025-2026,RESOLVED,Current D1 registry / straightforward naming match,,
125,florida,Florida State#,florida-state,Florida State,Yes,3,1969-1970,1994-1995,RESOLVED,Current D1 registry / straightforward naming match,,
126,florida,Florida State*,florida-state,Florida State,Yes,1,1954-1955,1954-1955,RESOLVED,Current D1 registry / straightforward naming match,,
127,florida,Florida State‡,florida-state,Florida State,Yes,1,1995-1996,1995-1996,RESOLVED,Current D1 registry / straightforward naming match,,
128,florida,Fordham,fordham,Fordham,Yes,2,1970-1971,1972-1973,RESOLVED,Current D1 registry / straightforward naming match,,
129,florida,Fordham@,fordham,Fordham,Yes,1,1988-1989,1988-1989,RESOLVED,Current D1 registry / straightforward naming match,,
130,florida,Fort Benning,ft-benning,Ft. Benning,No,1,1924-1925,1924-1925,RESOLVED,Florida guide naming normalization,,
131,florida,Fresno State,fresno-state,Fresno State,Yes,1,2013-2014,2013-2014,RESOLVED,Current D1 registry / straightforward naming match,,
132,florida,Ft. Benning,ft-benning,Ft. Benning,No,1,1926-1927,1926-1927,RESOLVED,Florida guide naming normalization,,
133,florida,Ft. Benning Par,ft-benning-parachute,Ft. Benning Parachute,No,1,1942-1943,1942-1943,RESOLVED,Florida guide series normalization,,
134,florida,Ft. McPherson,ft-mcpherson,Ft. McPherson,No,1,1925-1926,1925-1926,RESOLVED,Historical/non-current source identity,,
135,florida,Furman,furman,Furman,Yes,7,1920-1921,1975-1976,RESOLVED,Current D1 registry / straightforward naming match,,
136,florida,Gardner-Webb,gardner-webb,Gardner-Webb,Yes,1,2017-2018,2017-2018,RESOLVED,Current D1 registry / straightforward naming match,,
137,florida,George Mason!,george-mason,George Mason,Yes,1,2005-2006,2005-2006,RESOLVED,Current D1 registry / straightforward naming match,,
138,florida,George Washington,george-washington,George Washington,Yes,2,1939-1940,2025-2026,RESOLVED,Current D1 registry / straightforward naming match,,
139,florida,George Washington#,george-washington,George Washington,Yes,2,1995-1996,2015-2016,RESOLVED,Current D1 registry / straightforward naming match,,
140,florida,George Washington*,george-washington,George Washington,Yes,1,1977-1978,1977-1978,RESOLVED,Current D1 registry / straightforward naming match,,
141,florida,Georgetown,georgetown,Georgetown,Yes,2,1989-1990,1999-2000,RESOLVED,Current D1 registry / straightforward naming match,,
142,florida,Georgetown#,georgetown,Georgetown,Yes,1,1997-1998,1997-1998,RESOLVED,Current D1 registry / straightforward naming match,,
143,florida,Georgetown$,georgetown,Georgetown,Yes,1,2005-2006,2005-2006,RESOLVED,Current D1 registry / straightforward naming match,,
144,florida,Georgetown^,georgetown,Georgetown,Yes,1,2014-2015,2014-2015,RESOLVED,Current D1 registry / straightforward naming match,,
145,florida,Georgia,georgia,Georgia,Yes,221,1923-1924,2025-2026,RESOLVED,Current D1 registry / straightforward naming match,,
146,florida,Georgia Southern,georgia-southern,Georgia Southern,Yes,5,1998-1999,2009-2010,RESOLVED,Current D1 registry / straightforward naming match,,
147,florida,Georgia St. Teachers,georgia-southern,Georgia Southern,Yes,1,1936-1937,1936-1937,RESOLVED,Florida guide explicitly includes Georgia State Teachers in Georgia Southern series,,Florida guide explicitly includes Georgia State Teachers in Georgia Southern series
148,florida,Georgia St. Teachers*,georgia-southern,Georgia Southern,Yes,2,1952-1953,1953-1954,RESOLVED,Florida guide explicitly includes Georgia State Teachers in Georgia Southern series,,Florida guide explicitly includes Georgia State Teachers in Georgia Southern series
149,florida,Georgia Tech,georgia-tech,Georgia Tech,Yes,40,1922-1923,1974-1975,RESOLVED,Current D1 registry / straightforward naming match,,
150,florida,Georgia Tech*,georgia-tech,Georgia Tech,Yes,6,1930-1931,1987-1988,RESOLVED,Current D1 registry / straightforward naming match,,
151,florida,Georgia#,georgia,Georgia,Yes,1,2023-2024,2023-2024,RESOLVED,Current D1 registry / straightforward naming match,,
152,florida,Georgia*,georgia,Georgia,Yes,8,1951-1952,2006-2007,RESOLVED,Current D1 registry / straightforward naming match,,
153,florida,Georgia**,georgia,Georgia,Yes,2,1987-1988,1988-1989,RESOLVED,Current D1 registry / straightforward naming match,,
154,florida,Gonzaga,gonzaga,Gonzaga,Yes,1,2000-2001,2000-2001,RESOLVED,Current D1 registry / straightforward naming match,,
155,florida,Gonzaga$,gonzaga,Gonzaga,Yes,1,1998-1999,1998-1999,RESOLVED,Current D1 registry / straightforward naming match,,
156,florida,Gonzaga^,gonzaga,Gonzaga,Yes,2,2016-2017,2017-2018,RESOLVED,Current D1 registry / straightforward naming match,,
157,florida,Goodyear,goodyear,Goodyear,No,1,1926-1927,1926-1927,RESOLVED,Historical/non-current source identity,,
158,florida,Grambling,grambling,Grambling,Yes,2,2023-2024,2024-2025,RESOLVED,Current D1 registry / straightforward naming match,,
159,florida,Green Cove,green-cove,Green Cove,No,2,1945-1946,1945-1946,RESOLVED,Historical/non-current source identity,,
160,florida,Harvard,harvard,Harvard,Yes,1,1969-1970,1969-1970,RESOLVED,Current D1 registry / straightforward naming match,,
161,florida,Havana,havana,Havana,No,2,1925-1926,1937-1938,RESOLVED,Historical/non-current source identity,,
162,florida,Hawaii#,hawai-i,Hawai'i,Yes,1,1986-1987,1986-1987,RESOLVED,Current D1 naming normalization,,
163,florida,High Point,high-point,High Point,Yes,3,1999-2000,2007-2008,RESOLVED,Current D1 registry / straightforward naming match,,
164,florida,Hofstra,hofstra,Hofstra,Yes,2,1977-1978,1978-1979,RESOLVED,Current D1 registry / straightforward naming match,,
165,florida,Holy Cross#,holy-cross,Holy Cross,Yes,1,1976-1977,1976-1977,RESOLVED,Current D1 registry / straightforward naming match,,
166,florida,House of David,house-of-david,House of David,No,1,1933-1934,1933-1934,RESOLVED,Historical/non-current source identity,,
167,florida,Houston,houston,Houston,Yes,2,1970-1971,1973-1974,RESOLVED,Current D1 registry / straightforward naming match,,
168,florida,Houston!,houston,Houston,Yes,1,2024-2025,2024-2025,RESOLVED,Current D1 registry / straightforward naming match,,
169,florida,Howard,howard,Howard,Yes,1,1991-1992,1991-1992,RESOLVED,Current D1 registry / straightforward naming match,,
170,florida,Illinois,illinois,Illinois,Yes,2,1988-1989,1989-1990,RESOLVED,Current D1 registry / straightforward naming match,,
171,florida,Illinois Wesleyan,illinois-wesleyan,Illinois Wesleyan,No,2,1976-1977,1979-1980,RESOLVED,Historical/non-current source identity,,
172,florida,Illinois#,illinois,Illinois,Yes,1,1999-2000,1999-2000,RESOLVED,Current D1 registry / straightforward naming match,,
173,florida,Illinois*,illinois,Illinois,Yes,2,1971-1972,1982-1983,RESOLVED,Current D1 registry / straightforward naming match,,
174,florida,Incarnate Word,incarnate-word,Incarnate Word,Yes,1,2017-2018,2017-2018,RESOLVED,Current D1 registry / straightforward naming match,,
175,florida,Indiana#,indiana,Indiana,Yes,1,1977-1978,1977-1978,RESOLVED,Current D1 registry / straightforward naming match,,
176,florida,Indiana*,indiana,Indiana,Yes,2,1974-1975,1984-1985,RESOLVED,Current D1 registry / straightforward naming match,,
177,florida,Iona*,iona,Iona,Yes,2,1985-1986,2021-2022,RESOLVED,Current D1 registry / straightforward naming match,,
178,florida,Iowa,iowa,Iowa,Yes,1,2025-2026,2025-2026,RESOLVED,Current D1 registry / straightforward naming match,,
179,florida,Iowa State!,iowa-state,Iowa State,Yes,1,1994-1995,1994-1995,RESOLVED,Current D1 registry / straightforward naming match,,
180,florida,Iowa State*,iowa-state,Iowa State,Yes,2,1979-1980,1987-1988,RESOLVED,Current D1 registry / straightforward naming match,,
181,florida,Jackson State,jackson-state,Jackson State,Yes,1,2011-2012,2011-2012,RESOLVED,Current D1 registry / straightforward naming match,,
182,florida,Jackson State#,jackson-state,Jackson State,Yes,1,2006-2007,2006-2007,RESOLVED,Current D1 registry / straightforward naming match,,
183,florida,Jacksonville,jacksonville,Jacksonville,Yes,26,1962-1963,2024-2025,RESOLVED,Current D1 registry / straightforward naming match,,
184,florida,Jacksonville Cavs,jacksonville-cavs,Jacksonville Cavs,No,1,1945-1946,1945-1946,RESOLVED,Historical/non-current source identity,,
185,florida,Jacksonville NAS,jacksonville-nas,Jacksonville NAS,No,10,1944-1945,1947-1948,RESOLVED,Florida guide historical series identity,,
186,florida,Jacksonville YMCA,jacksonville-ymca,Jacksonville YMCA,No,5,1915-1916,1921-1922,RESOLVED,Historical/non-current source identity,,
187,florida,Jacksonville#,jacksonville,Jacksonville,Yes,4,1976-1977,2008-2009,RESOLVED,Current D1 registry / straightforward naming match,,
188,florida,Jacksonville*,jacksonville,Jacksonville,Yes,7,1960-1961,1987-1988,RESOLVED,Current D1 registry / straightforward naming match,,
189,florida,Jacksonville**,jacksonville,Jacksonville,Yes,1,1982-1983,1982-1983,RESOLVED,Current D1 registry / straightforward naming match,,
190,florida,James Madison,james-madison,James Madison,Yes,3,1989-1990,2017-2018,RESOLVED,Current D1 registry / straightforward naming match,,
191,florida,James Madison#,james-madison,James Madison,Yes,1,1993-1994,1993-1994,RESOLVED,Current D1 registry / straightforward naming match,,
192,florida,Kansas,kansas,Kansas,Yes,5,1994-1995,2014-2015,RESOLVED,Current D1 registry / straightforward naming match,,
193,florida,Kansas State,kansas-state,Kansas State,Yes,3,2010-2011,2022-2023,RESOLVED,Current D1 registry / straightforward naming match,,
194,florida,Kansas>,kansas,Kansas,Yes,1,2002-2003,2002-2003,RESOLVED,Current D1 registry / straightforward naming match,,
195,florida,Kennesaw State,kennesaw-state,Kennesaw State,Yes,1,2022-2023,2022-2023,RESOLVED,Current D1 registry / straightforward naming match,,
196,florida,Kent State,kent-state,Kent State,Yes,1,2010-2011,2010-2011,RESOLVED,Current D1 registry / straightforward naming match,,
197,florida,Kentucky,kentucky,Kentucky,Yes,138,1926-1927,2025-2026,RESOLVED,Current D1 registry / straightforward naming match,,
198,florida,Kentucky Wesleyan*,kentucky-wesleyan,Kentucky Wesleyan,No,1,1955-1956,1955-1956,RESOLVED,Historical/non-current source identity,,
199,florida,Kentucky#,kentucky,Kentucky,Yes,1,1984-1985,1984-1985,RESOLVED,Current D1 registry / straightforward naming match,,
200,florida,Kentucky*,kentucky,Kentucky,Yes,15,1930-1931,2014-2015,RESOLVED,Current D1 registry / straightforward naming match,,
201,florida,Kentucky<,kentucky,Kentucky,Yes,1,2003-2004,2003-2004,RESOLVED,Current D1 registry / straightforward naming match,,
202,florida,Kentucky^,kentucky,Kentucky,Yes,1,1993-1994,1993-1994,RESOLVED,Current D1 registry / straightforward naming match,,
203,florida,Kewatin (St. Aug.),kewatin-st-aug,Kewatin (St. Aug.),No,1,1915-1916,1915-1916,RESOLVED,Historical/non-current source identity,,
204,florida,La Salle,la-salle,La Salle,Yes,1,2018-2019,2018-2019,RESOLVED,Current D1 registry / straightforward naming match,,
205,florida,LaSalle*,la-salle,La Salle,Yes,1,1989-1990,1989-1990,RESOLVED,Current D1 naming normalization,,
206,florida,Lawrence Tech,lawrence-tech,Lawrence Tech,No,1,1948-1949,1948-1949,RESOLVED,Historical/non-current source identity,,
207,florida,Lee Field,lee-field,Lee Field,No,1,1944-1945,1944-1945,RESOLVED,Historical/non-current source identity,,
208,florida,Liberty,liberty,Liberty,Yes,1,2006-2007,2006-2007,RESOLVED,Current D1 registry / straightforward naming match,,
209,florida,Little Rock,little-rock,Little Rock,Yes,1,2016-2017,2016-2017,RESOLVED,Current D1 registry / straightforward naming match,,
210,florida,Long Beach State,long-beach-state,Long Beach State,Yes,1,2019-2020,2019-2020,RESOLVED,Current D1 registry / straightforward naming match,,
211,florida,Long Island,long-island-university,Long Island University,Yes,1,1998-1999,1998-1999,RESOLVED,Current D1 lineage normalization,,
212,florida,Longwood,longwood,Longwood,Yes,1,2008-2009,2008-2009,RESOLVED,Current D1 registry / straightforward naming match,,
