index,source_game_id,source_program_key,source_era,season_label,season_year,game_date,source_opponent_label,normalized_opponent_name,normalized_opponent_key,opponent_current_d1,team_score,opponent_score,played_result,overtime_periods,administrative_status,administrative_note,source_site_candidate,curated_site_type,source_venue_name,curated_venue_name,city,state,event_or_tournament,source_round,curated_game_type,curated_postseason_round,source_page,raw_text,normalization_status,notes,site_research_status,site_research_basis,identity_override,identity_override_basis,identity_match_program_key,identity_match_source_game_id
10,TCU-R-00011,tcu,TCU 2025-26 Fact Book year-by-year results,1913-1914,1914,,at North Texas,North Texas,north-texas,Yes,16,41,L,0,,,,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,Tcu.pdf file page 97,      L 16-41 at North Texas,resolved,Accepted from TCU fact-book year-by-year results; subject to Stage 1 reconciliation.,,,,,,
11,TCU-R-00012,tcu,TCU 2025-26 Fact Book year-by-year results,1913-1914,1914,,Polytechnic,Polytechnic College,polytechnic-college,No,28,21,W,0,,,,SOURCE_PROGRAM_HOME,,,Fort Worth,TX,,,REGULAR_SEASON,,Tcu.pdf file page 97,      W 28-21  Polytechnic,resolved,Accepted from TCU fact-book year-by-year results; subject to Stage 1 reconciliation.,RESEARCHED_UNRESOLVED_HOME_VENUE,"TCU Fact Book all-time home chronology begins named facility allocation with TCU Gymnasium (1918-21); official season schedule establishes this earlier row as a Fort Worth home game, but retrieved institutional facility/history evidence does not safely identify a specific physical building. Preserved as researched unresolved HOME venue rather than inferred.",,,,
12,TCU-R-00013,tcu,TCU 2025-26 Fact Book year-by-year results,1913-1914,1914,,North Side High,North Side High School,north-side-high-school,No,9,29,L,0,,,,SOURCE_PROGRAM_HOME,,,Fort Worth,TX,,,REGULAR_SEASON,,Tcu.pdf file page 97,      L 9-29  North Side High,resolved,Accepted from TCU fact-book year-by-year results; subject to Stage 1 reconciliation.,RESEARCHED_UNRESOLVED_HOME_VENUE,"TCU Fact Book all-time home chronology begins named facility allocation with TCU Gymnasium (1918-21); official season schedule establishes this earlier row as a Fort Worth home game, but retrieved institutional facility/history evidence does not safely identify a specific physical building. Preserved as researched unresolved HOME venue rather than inferred.",,,,
13,TCU-R-00014,tcu,TCU 2025-26 Fact Book year-by-year results,1913-1914,1914,,North Texas,North Texas,north-texas,Yes,11,37,L,0,,,,SOURCE_PROGRAM_HOME,,,Fort Worth,TX,,,REGULAR_SEASON,,Tcu.pdf file page 97,      L 11-37  North Texas,resolved,Accepted from TCU fact-book year-by-year results; subject to Stage 1 reconciliation.,RESEARCHED_UNRESOLVED_HOME_VENUE,"TCU Fact Book all-time home chronology begins named facility allocation with TCU Gymnasium (1918-21); official season schedule establishes this earlier row as a Fort Worth home game, but retrieved institutional facility/history evidence does not safely identify a specific physical building. Preserved as researched unresolved HOME venue rather than inferred.",,,,
14,TCU-R-00015,tcu,TCU 2025-26 Fact Book year-by-year results,1913-1914,1914,,Bryant Tech. School,Bryant Technical School,bryant-technical-school,No,10,19,L,0,,,,SOURCE_PROGRAM_HOME,,,Fort Worth,TX,,,REGULAR_SEASON,,Tcu.pdf file page 97,      L 10-19 Bryant Tech. School,resolved,Accepted from TCU fact-book year-by-year results; subject to Stage 1 reconciliation.,RESEARCHED_UNRESOLVED_HOME_VENUE,"TCU Fact Book all-time home chronology begins named facility allocation with TCU Gymnasium (1918-21); official season schedule establishes this earlier row as a Fort Worth home game, but retrieved institutional facility/history evidence does not safely identify a specific physical building. Preserved as researched unresolved HOME venue rather than inferred.",,,,
15,TCU-R-00016,tcu,TCU 2025-26 Fact Book year-by-year results,1913-1914,1914,,Bryant Tech. School,Bryant Technical School,bryant-technical-school,No,10,27,L,0,,,,SOURCE_PROGRAM_HOME,,,Fort Worth,TX,,,REGULAR_SEASON,,Tcu.pdf file page 97,      L 10-27 Bryant Tech. School,resolved,Accepted from TCU fact-book year-by-year results; subject to Stage 1 reconciliation.,RESEARCHED_UNRESOLVED_HOME_VENUE,"TCU Fact Book all-time home chronology begins named facility allocation with TCU Gymnasium (1918-21); official season schedule establishes this earlier row as a Fort Worth home game, but retrieved institutional facility/history evidence does not safely identify a specific physical building. Preserved as researched unresolved HOME venue rather than inferred.",,,,
16,TCU-R-00017,tcu,TCU 2025-26 Fact Book year-by-year results,1913-1914,1914,,Fort Worth YMCA,Fort Worth YMCA,fort-worth-ymca,No,18,70,L,0,,,,SOURCE_PROGRAM_HOME,,,Fort Worth,TX,,,REGULAR_SEASON,,Tcu.pdf file page 97,      L 18-70 Fort Worth YMCA,resolved,Accepted from TCU fact-book year-by-year results; subject to Stage 1 reconciliation.,RESEARCHED_UNRESOLVED_HOME_VENUE,"TCU Fact Book all-time home chronology begins named facility allocation with TCU Gymnasium (1918-21); official season schedule establishes this earlier row as a Fort Worth home game, but retrieved institutional facility/history evidence does not safely identify a specific physical building. Preserved as researched unresolved HOME venue rather than inferred.",,,,
17,TCU-R-00018,tcu,TCU 2025-26 Fact Book year-by-year results,1913-1914,1914,,North Side High,North Side High School,north-side-high-school,No,12,41,L,0,,,,SOURCE_PROGRAM_HOME,,,Fort Worth,TX,,,REGULAR_SEASON,,Tcu.pdf file page 97,      L 12-41 North Side High,resolved,Accepted from TCU fact-book year-by-year results; subject to Stage 1 reconciliation.,RESEARCHED_UNRESOLVED_HOME_VENUE,"TCU Fact Book all-time home chronology begins named facility allocation with TCU Gymnasium (1918-21); official season schedule establishes this earlier row as a Fort Worth home game, but retrieved institutional facility/history evidence does not safely identify a specific physical building. Preserved as researched unresolved HOME venue rather than inferred.",,,,
18,TCU-R-00019,tcu,TCU 2025-26 Fact Book year-by-year results,1913-1914,1914,,Bryant Tech. School,Bryant Technical School,bryant-technical-school,No,11,22,L,0,,,,SOURCE_PROGRAM_HOME,,,Fort Worth,TX,,,REGULAR_SEASON,,Tcu.pdf file page 97,      L 11-22 Bryant Tech. School,resolved,Accepted from TCU fact-book year-by-year results; subject to Stage 1 reconciliation.,RESEARCHED_UNRESOLVED_HOME_VENUE,"TCU Fact Book all-time home chronology begins named facility allocation with TCU Gymnasium (1918-21); official season schedule establishes this earlier row as a Fort Worth home game, but retrieved institutional facility/history evidence does not safely identify a specific physical building. Preserved as researched unresolved HOME venue rather than inferred.",,,,
19,TCU-R-00020,tcu,TCU 2025-26 Fact Book year-by-year results,1913-1914,1914,,at Thorp Springs,Thorp Springs Christian College,thorp-springs-christian-college,No,18,2,W,0,,,,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,Tcu.pdf file page 97,      W 18-2  at Thorp Springs,resolved,Accepted from TCU fact-book year-by-year results; subject to Stage 1 reconciliation.,,,,,,
20,TCU-R-00021,tcu,TCU 2025-26 Fact Book year-by-year results,1913-1914,1914,,at North Texas,North Texas,north-texas,Yes,8,42,L,0,,,,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,Tcu.pdf file page 97,      L 8-42  at North Texas,resolved,Accepted from TCU fact-book year-by-year results; subject to Stage 1 reconciliation.,,,,,,
21,TCU-R-00022,tcu,TCU 2025-26 Fact Book year-by-year results,1914-1915,1915,,Poly High,Poly High School,poly-high-school,No,67,17,W,0,,,,SOURCE_PROGRAM_HOME,,,Fort Worth,TX,,,REGULAR_SEASON,,Tcu.pdf file page 97,      W 67-17   Poly High,resolved,Accepted from TCU fact-book year-by-year results; subject to Stage 1 reconciliation.,RESEARCHED_UNRESOLVED_HOME_VENUE,"TCU Fact Book all-time home chronology begins named facility allocation with TCU Gymnasium (1918-21); official season schedule establishes this earlier row as a Fort Worth home game, but retrieved institutional facility/history evidence does not safely identify a specific physical building. Preserved as researched unresolved HOME venue rather than inferred.",,,,
22,TCU-R-00023,tcu,TCU 2025-26 Fact Book year-by-year results,1914-1915,1915,,North Side High,North Side High School,north-side-high-school,No,37,19,W,0,,,,SOURCE_PROGRAM_HOME,,,Fort Worth,TX,,,REGULAR_SEASON,,Tcu.pdf file page 97,      W 37-19 North Side High,resolved,Accepted from TCU fact-book year-by-year results; subject to Stage 1 reconciliation.,RESEARCHED_UNRESOLVED_HOME_VENUE,"TCU Fact Book all-time home chronology begins named facility allocation with TCU Gymnasium (1918-21); official season schedule establishes this earlier row as a Fort Worth home game, but retrieved institutional facility/history evidence does not safely identify a specific physical building. Preserved as researched unresolved HOME venue rather than inferred.",,,,
23,TCU-R-00024,tcu,TCU 2025-26 Fact Book year-by-year results,1914-1915,1915,,Cleburne YMCA,Cleburne YMCA,cleburne-ymca,No,27,35,L,0,,,,SOURCE_PROGRAM_HOME,,,Fort Worth,TX,,,REGULAR_SEASON,,Tcu.pdf file page 97,      L 27-35 Cleburne YMCA,resolved,Accepted from TCU fact-book year-by-year results; subject to Stage 1 reconciliation.,RESEARCHED_UNRESOLVED_HOME_VENUE,"TCU Fact Book all-time home chronology begins named facility allocation with TCU Gymnasium (1918-21); official season schedule establishes this earlier row as a Fort Worth home game, but retrieved institutional facility/history evidence does not safely identify a specific physical building. Preserved as researched unresolved HOME venue rather than inferred.",,,,
24,TCU-R-00025,tcu,TCU 2025-26 Fact Book year-by-year results,1914-1915,1915,,Fort Worth YMCA,Fort Worth YMCA,fort-worth-ymca,No,26,16,W,0,,,,SOURCE_PROGRAM_HOME,,,Fort Worth,TX,,,REGULAR_SEASON,,Tcu.pdf file page 97,      W 26-16 Fort Worth YMCA,resolved,Accepted from TCU fact-book year-by-year results; subject to Stage 1 reconciliation.,RESEARCHED_UNRESOLVED_HOME_VENUE,"TCU Fact Book all-time home chronology begins named facility allocation with TCU Gymnasium (1918-21); official season schedule establishes this earlier row as a Fort Worth home game, but retrieved institutional facility/history evidence does not safely identify a specific physical building. Preserved as researched unresolved HOME venue rather than inferred.",,,,
25,TCU-R-00026,tcu,TCU 2025-26 Fact Book year-by-year results,1914-1915,1915,,at Baylor,Baylor,baylor,Yes,14,21,L,0,,,,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,Tcu.pdf file page 97,      L 14-21   at Baylor,resolved,Accepted from TCU fact-book year-by-year results; subject to Stage 1 reconciliation.,,,,,,
26,TCU-R-00027,tcu,TCU 2025-26 Fact Book year-by-year results,1914-1915,1915,,at North Texas,North Texas,north-texas,Yes,12,21,L,0,,,,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,Tcu.pdf file page 97,      L 12-21 at North Texas,resolved,Accepted from TCU fact-book year-by-year results; subject to Stage 1 reconciliation.,,,,,,
27,TCU-R-00028,tcu,TCU 2025-26 Fact Book year-by-year results,1914-1915,1915,,North Texas,North Texas,north-texas,Yes,26,6,W,0,,,,SOURCE_PROGRAM_HOME,,,Fort Worth,TX,,,REGULAR_SEASON,,Tcu.pdf file page 97,      W 26-6   North Texas,resolved,Accepted from TCU fact-book year-by-year results; subject to Stage 1 reconciliation.,RESEARCHED_UNRESOLVED_HOME_VENUE,"TCU Fact Book all-time home chronology begins named facility allocation with TCU Gymnasium (1918-21); official season schedule establishes this earlier row as a Fort Worth home game, but retrieved institutional facility/history evidence does not safely identify a specific physical building. Preserved as researched unresolved HOME venue rather than inferred.",,,,
28,TCU-R-00029,tcu,TCU 2025-26 Fact Book year-by-year results,1914-1915,1915,,at Terrell Tech. School,Terrell Technical School,terrell-technical-school,No,18,29,L,0,,,,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,Tcu.pdf file page 97,      L 18-29 at Terrell Tech. School,resolved,Accepted from TCU fact-book year-by-year results; subject to Stage 1 reconciliation.,,,,,,
29,TCU-R-00030,tcu,TCU 2025-26 Fact Book year-by-year results,1914-1915,1915,,Terrell Tech. School,Terrell Technical School,terrell-technical-school,No,22,10,W,0,,,,SOURCE_PROGRAM_HOME,,,Fort Worth,TX,,,REGULAR_SEASON,,Tcu.pdf file page 97,      W 22-10 Terrell Tech. School,resolved,Accepted from TCU fact-book year-by-year results; subject to Stage 1 reconciliation.,RESEARCHED_UNRESOLVED_HOME_VENUE,"TCU Fact Book all-time home chronology begins named facility allocation with TCU Gymnasium (1918-21); official season schedule establishes this earlier row as a Fort Worth home game, but retrieved institutional facility/history evidence does not safely identify a specific physical building. Preserved as researched unresolved HOME venue rather than inferred.",,,,
30,TCU-R-00031,tcu,TCU 2025-26 Fact Book year-by-year results,1914-1915,1915,,Arlington Training School,Arlington Training School,arlington-training-school,No,36,38,L,0,,,,SOURCE_PROGRAM_HOME,,,Fort Worth,TX,,,REGULAR_SEASON,,Tcu.pdf file page 97,      L 36-38 Arlington Training School,resolved,Accepted from TCU fact-book year-by-year results; subject to Stage 1 reconciliation.,RESEARCHED_UNRESOLVED_HOME_VENUE,"TCU Fact Book all-time home chronology begins named facility allocation with TCU Gymnasium (1918-21); official season schedule establishes this earlier row as a Fort Worth home game, but retrieved institutional facility/history evidence does not safely identify a specific physical building. Preserved as researched unresolved HOME venue rather than inferred.",,,,
31,TCU-R-00032,tcu,TCU 2025-26 Fact Book year-by-year results,1914-1915,1915,,at Southwestern,Southwestern University,southwestern-university,No,20,18,W,0,,,,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,Tcu.pdf file page 97,      W 20-18 at Southwestern,resolved,Accepted from TCU fact-book year-by-year results; subject to Stage 1 reconciliation.,,,,,,
32,TCU-R-00033,tcu,TCU 2025-26 Fact Book year-by-year results,1914-1915,1915,,at Texas,Texas,texas,Yes,27,53,L,0,,,,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,Tcu.pdf file page 97,      L 27-53   at Texas,resolved,Accepted from TCU fact-book year-by-year results; subject to Stage 1 reconciliation.,,,,,,
33,TCU-R-00034,tcu,TCU 2025-26 Fact Book year-by-year results,1914-1915,1915,,Baylor,Baylor,baylor,Yes,28,14,W,0,,,,SOURCE_PROGRAM_HOME,,,Fort Worth,TX,,,REGULAR_SEASON,,Tcu.pdf file page 97,      W 28-14    Baylor,resolved,Accepted from TCU fact-book year-by-year results; subject to Stage 1 reconciliation.,RESEARCHED_UNRESOLVED_HOME_VENUE,"TCU Fact Book all-time home chronology begins named facility allocation with TCU Gymnasium (1918-21); official season schedule establishes this earlier row as a Fort Worth home game, but retrieved institutional facility/history evidence does not safely identify a specific physical building. Preserved as researched unresolved HOME venue rather than inferred.",,,,
34,TCU-R-00035,tcu,TCU 2025-26 Fact Book year-by-year results,1914-1915,1915,,Bryant Technical School,Bryant Technical School,bryant-technical-school,No,22,16,W,0,,,,SOURCE_PROGRAM_HOME,,,Fort Worth,TX,,,REGULAR_SEASON,,Tcu.pdf file page 97,      W 22-16 Bryant Technical School,resolved,Accepted from TCU fact-book year-by-year results; subject to Stage 1 reconciliation.,RESEARCHED_UNRESOLVED_HOME_VENUE,"TCU Fact Book all-time home chronology begins named facility allocation with TCU Gymnasium (1918-21); official season schedule establishes this earlier row as a Fort Worth home game, but retrieved institutional facility/history evidence does not safely identify a specific physical building. Preserved as researched unresolved HOME venue rather than inferred.",,,,
35,TCU-R-00036,tcu,TCU 2025-26 Fact Book year-by-year results,1914-1915,1915,,at Texas A&M,Texas A&M,texas-a-m,Yes,28,20,W,0,,,,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,Tcu.pdf file page 97,      W 28-20  at Texas A&M,resolved,Accepted from TCU fact-book year-by-year results; subject to Stage 1 reconciliation.,,,,,,
36,TCU-R-00037,tcu,TCU 2025-26 Fact Book year-by-year results,1914-1915,1915,,Texas,Texas,texas,Yes,25,39,L,0,,,,SOURCE_PROGRAM_HOME,,,Fort Worth,TX,,,REGULAR_SEASON,,Tcu.pdf file page 97,      L 25-39    Texas,resolved,Accepted from TCU fact-book year-by-year results; subject to Stage 1 reconciliation.,RESEARCHED_UNRESOLVED_HOME_VENUE,"TCU Fact Book all-time home chronology begins named facility allocation with TCU Gymnasium (1918-21); official season schedule establishes this earlier row as a Fort Worth home game, but retrieved institutional facility/history evidence does not safely identify a specific physical building. Preserved as researched unresolved HOME venue rather than inferred.",,,,
37,TCU-R-00038,tcu,TCU 2025-26 Fact Book year-by-year results,1914-1915,1915,,at Stanford,Stanford,stanford,Yes,25,27,L,0,,,,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,Tcu.pdf file page 97,      L 25-27  at Stanford,resolved,Accepted from TCU fact-book year-by-year results; subject to Stage 1 reconciliation.,,,,,,
38,TCU-R-00039,tcu,TCU 2025-26 Fact Book year-by-year results,1914-1915,1915,,at Stanford,Stanford,stanford,Yes,24,27,L,0,,,,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,Tcu.pdf file page 97,      L 24-27  at Stanford,resolved,Accepted from TCU fact-book year-by-year results; subject to Stage 1 reconciliation.,,,,,,
39,TCU-R-00040,tcu,TCU 2025-26 Fact Book year-by-year results,1914-1915,1915,,Hardin-Simmons,Hardin-Simmons,hardin-simmons,No,15,37,L,0,,,,SOURCE_PROGRAM_HOME,,,Fort Worth,TX,,,REGULAR_SEASON,,Tcu.pdf file page 97,      L 15-37 Hardin-Simmons,resolved,Accepted from TCU fact-book year-by-year results; subject to Stage 1 reconciliation.,RESEARCHED_UNRESOLVED_HOME_VENUE,"TCU Fact Book all-time home chronology begins named facility allocation with TCU Gymnasium (1918-21); official season schedule establishes this earlier row as a Fort Worth home game, but retrieved institutional facility/history evidence does not safely identify a specific physical building. Preserved as researched unresolved HOME venue rather than inferred.",,,,
40,TCU-R-00041,tcu,TCU 2025-26 Fact Book year-by-year results,1914-1915,1915,,at Hardin-Simmons,Hardin-Simmons,hardin-simmons,No,26,30,L,0,,,,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,Tcu.pdf file page 97,      L 26-30 at Hardin-Simmons,resolved,Accepted from TCU fact-book year-by-year results; subject to Stage 1 reconciliation.,,,,,,
41,TCU-R-00042,tcu,TCU 2025-26 Fact Book year-by-year results,1914-1915,1915,,at Abilene Christian,Abilene Christian,abilene-christian,Yes,16,2,W,0,,,,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,Tcu.pdf file page 97,      W  16-2 at Abilene Christian,resolved,Accepted from TCU fact-book year-by-year results; subject to Stage 1 reconciliation.,,,,,,
42,TCU-R-00043,tcu,TCU 2025-26 Fact Book year-by-year results,1914-1915,1915,,Bryant Tech. School,Bryant Technical School,bryant-technical-school,No,21,10,W,0,,,,SOURCE_PROGRAM_HOME,,,Fort Worth,TX,,,REGULAR_SEASON,,Tcu.pdf file page 97,      W 21-10 Bryant Tech. School,resolved,Accepted from TCU fact-book year-by-year results; subject to Stage 1 reconciliation.,RESEARCHED_UNRESOLVED_HOME_VENUE,"TCU Fact Book all-time home chronology begins named facility allocation with TCU Gymnasium (1918-21); official season schedule establishes this earlier row as a Fort Worth home game, but retrieved institutional facility/history evidence does not safely identify a specific physical building. Preserved as researched unresolved HOME venue rather than inferred.",,,,
43,TCU-R-00044,tcu,TCU 2025-26 Fact Book year-by-year results,1914-1915,1915,,Texas,Texas,texas,Yes,12,22,L,0,,,,SOURCE_PROGRAM_HOME,,,Fort Worth,TX,,,REGULAR_SEASON,,Tcu.pdf file page 97,      L 12-22    Texas,resolved,Accepted from TCU fact-book year-by-year results; subject to Stage 1 reconciliation.,RESEARCHED_UNRESOLVED_HOME_VENUE,"TCU Fact Book all-time home chronology begins named facility allocation with TCU Gymnasium (1918-21); official season schedule establishes this earlier row as a Fort Worth home game, but retrieved institutional facility/history evidence does not safely identify a specific physical building. Preserved as researched unresolved HOME venue rather than inferred.",,,,
44,TCU-R-00045,tcu,TCU 2025-26 Fact Book year-by-year results,1915-1916,1916,,at North Texas,North Texas,north-texas,Yes,21,20,W,0,,,,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,Tcu.pdf file page 97,      W 21-20 at North Texas,resolved,Accepted from TCU fact-book year-by-year results; subject to Stage 1 reconciliation.,,,,,,
45,TCU-R-00046,tcu,TCU 2025-26 Fact Book year-by-year results,1915-1916,1916,,Texas,Texas,texas,Yes,20,51,L,0,,,,SOURCE_PROGRAM_HOME,,,Fort Worth,TX,,,REGULAR_SEASON,,Tcu.pdf file page 97,      L 20-51    Texas,resolved,Accepted from TCU fact-book year-by-year results; subject to Stage 1 reconciliation.,RESEARCHED_UNRESOLVED_HOME_VENUE,"TCU Fact Book all-time home chronology begins named facility allocation with TCU Gymnasium (1918-21); official season schedule establishes this earlier row as a Fort Worth home game, but retrieved institutional facility/history evidence does not safely identify a specific physical building. Preserved as researched unresolved HOME venue rather than inferred.",,,,
46,TCU-R-00047,tcu,TCU 2025-26 Fact Book year-by-year results,1915-1916,1916,,at Southwestern,Southwestern University,southwestern-university,No,22,25,L,0,,,,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,Tcu.pdf file page 97,      L 22-25 at Southwestern,resolved,Accepted from TCU fact-book year-by-year results; subject to Stage 1 reconciliation.,,,,,,
47,TCU-R-00048,tcu,TCU 2025-26 Fact Book year-by-year results,1915-1916,1916,,at Texas,Texas,texas,Yes,11,40,L,0,,,,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,Tcu.pdf file page 97,      L 11-40   at Texas,resolved,Accepted from TCU fact-book year-by-year results; subject to Stage 1 reconciliation.,,,,,,
48,TCU-R-00049,tcu,TCU 2025-26 Fact Book year-by-year results,1916-1917,1917,,at Decatur Baptist,Decatur Baptist,decatur-baptist,No,33,18,W,0,,,,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,Tcu.pdf file page 97,      W 33-18 at Decatur Baptist,resolved,Accepted from TCU fact-book year-by-year results; subject to Stage 1 reconciliation.,,,,,,
49,TCU-R-00050,tcu,TCU 2025-26 Fact Book year-by-year results,1916-1917,1917,,at Decatur Baptist,Decatur Baptist,decatur-baptist,No,16,33,L,0,,,,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,Tcu.pdf file page 97,      L 16-33 at Decatur Baptist,resolved,Accepted from TCU fact-book year-by-year results; subject to Stage 1 reconciliation.,,,,,,
50,TCU-R-00051,tcu,TCU 2025-26 Fact Book year-by-year results,1916-1917,1917,,at Decatur Baptist,Decatur Baptist,decatur-baptist,No,14,34,L,0,,,,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,Tcu.pdf file page 97,      L 14-34 at Decatur Baptist,resolved,Accepted from TCU fact-book year-by-year results; subject to Stage 1 reconciliation.,,,,,,
51,TCU-R-00052,tcu,TCU 2025-26 Fact Book year-by-year results,1916-1917,1917,,at North Texas,North Texas,north-texas,Yes,28,26,W,0,,,,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,Tcu.pdf file page 97,      W 28-26 at North Texas,resolved,Accepted from TCU fact-book year-by-year results; subject to Stage 1 reconciliation.,,,,,,
52,TCU-R-00053,tcu,TCU 2025-26 Fact Book year-by-year results,1916-1917,1917,,Texas,Texas,texas,Yes,23,28,L,0,,,,SOURCE_PROGRAM_HOME,,,Fort Worth,TX,,,REGULAR_SEASON,,Tcu.pdf file page 97,      L 23-28    Texas,resolved,Accepted from TCU fact-book year-by-year results; subject to Stage 1 reconciliation.,RESEARCHED_UNRESOLVED_HOME_VENUE,"TCU Fact Book all-time home chronology begins named facility allocation with TCU Gymnasium (1918-21); official season schedule establishes this earlier row as a Fort Worth home game, but retrieved institutional facility/history evidence does not safely identify a specific physical building. Preserved as researched unresolved HOME venue rather than inferred.",,,,
53,TCU-R-00054,tcu,TCU 2025-26 Fact Book year-by-year results,1916-1917,1917,,at Texas,Texas,texas,Yes,21,48,L,0,,,,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,Tcu.pdf file page 97,      L 21-48   at Texas,resolved,Accepted from TCU fact-book year-by-year results; subject to Stage 1 reconciliation.,,,,,,
