index,source_program_key,venue_key,venue_id,canonical_name,aliases,city,state,venue_type,known_opened,known_closed,venue_date_precision,games_currently_assigned,first_assigned_game,last_assigned_game,relationship_type,relationship_start,relationship_end,relationship_date_precision,site_rule,source_basis,notes
10,tcu,hemisfair-arena,VEN-000337,HemisFair Arena,,San Antonio,TX,arena,,,,2,1981-03-05,1981-03-06,GAME_SITE,,,,Venue never establishes H/A/N; assignment follows independently researched site classification.,"TCU 2025-26 Fact Book, official TCU schedules, NCAA/postseason evidence, and owner-authorized TCU-only conference-tournament site worksheet where applicable.",Physical identity established in TCU research; research-local VEN-990xxx ID is provisional until serialized current-main rebase. Integration rebase resolved final global venue ID VEN-000337.
11,tcu,riverfront-coliseum,VEN-000176,Heritage Bank Center,,Cincinnati,OH,arena,,,,3,2002-03-06,2004-03-11,GAME_SITE,,,,Venue never establishes H/A/N; assignment follows independently researched site classification.,"TCU 2025-26 Fact Book, official TCU schedules, NCAA/postseason evidence, and owner-authorized TCU-only conference-tournament site worksheet where applicable.",Physical identity established in TCU research; research-local VEN-990xxx ID is provisional until serialized current-main rebase. Integration rebase resolved final global venue ID VEN-000176.
12,tcu,hofheinz-pavilion,VEN-000291,Hofheinz Pavilion,Fertitta Center,Houston,TX,arena,,,,1,1971-03-13,1971-03-13,GAME_SITE,,,,Venue never establishes H/A/N; assignment follows independently researched site classification.,"TCU 2025-26 Fact Book, official TCU schedules, NCAA/postseason evidence, and owner-authorized TCU-only conference-tournament site worksheet where applicable.",Research-base physical reuse candidate; numeric ID must be authoritatively rebased in serialized Implementation. Integration rebase resolved final global venue ID VEN-000291.
13,tcu,jenny-craig-pavilion,VEN-000094,Jenny Craig Pavilion,,San Diego,CA,arena,,,,2,2025-11-27,2025-11-28,GAME_SITE,,,,Venue never establishes H/A/N; assignment follows independently researched site classification.,"TCU 2025-26 Fact Book, official TCU schedules, NCAA/postseason evidence, and owner-authorized TCU-only conference-tournament site worksheet where applicable.",Physical identity established in TCU research; research-local VEN-990xxx ID is provisional until serialized current-main rebase. Integration rebase resolved final global venue ID VEN-000094.
14,tcu,charles-koch-arena,VEN-000039,Levitt Arena,Charles Koch Arena,Wichita,KS,arena,,,,2,1968-03-15,1968-03-16,GAME_SITE,,,,Venue never establishes H/A/N; assignment follows independently researched site classification.,"TCU 2025-26 Fact Book, official TCU schedules, NCAA/postseason evidence, and owner-authorized TCU-only conference-tournament site worksheet where applicable.",Research-base physical reuse candidate; numeric ID must be authoritatively rebased in serialized Implementation. Integration rebase resolved final global venue ID VEN-000039.
15,tcu,little-caesars-arena,VEN-000113,Little Caesars Arena,,Detroit,MI,arena,,,,1,2018-03-16,2018-03-16,GAME_SITE,,,,Venue never establishes H/A/N; assignment follows independently researched site classification.,"TCU 2025-26 Fact Book, official TCU schedules, NCAA/postseason evidence, and owner-authorized TCU-only conference-tournament site worksheet where applicable.",Physical identity established in TCU research; research-local VEN-990xxx ID is provisional until serialized current-main rebase. Integration rebase resolved final global venue ID VEN-000113.
16,tcu,madison-square-garden-1968,VEN-000124,Madison Square Garden,,New York,NY,arena,,,,3,2017-03-28,2019-04-02,GAME_SITE,,,,Venue never establishes H/A/N; assignment follows independently researched site classification.,"TCU 2025-26 Fact Book, official TCU schedules, NCAA/postseason evidence, and owner-authorized TCU-only conference-tournament site worksheet where applicable.",Physical identity established in TCU research; research-local VEN-990xxx ID is provisional until serialized current-main rebase. Integration rebase resolved final global venue ID VEN-000124.
17,tcu,municipal-auditorium-kc,VEN-000143,Municipal Auditorium,Municipal Auditorium (Kansas City),Kansas City,MO,arena,,,,2,1952-03-21,1952-03-22,GAME_SITE,,,,Venue never establishes H/A/N; assignment follows independently researched site classification.,"TCU 2025-26 Fact Book, official TCU schedules, NCAA/postseason evidence, and owner-authorized TCU-only conference-tournament site worksheet where applicable.",Research-base physical reuse candidate; numeric ID must be authoritatively rebased in serialized Implementation. Integration rebase resolved final global venue ID VEN-000143.
18,tcu,myriad-convention-center,VEN-000146,Myriad Center,,Oklahoma City,OK,arena,,,,1,1998-03-13,1998-03-13,GAME_SITE,,,,Venue never establishes H/A/N; assignment follows independently researched site classification.,"TCU 2025-26 Fact Book, official TCU schedules, NCAA/postseason evidence, and owner-authorized TCU-only conference-tournament site worksheet where applicable.",Physical identity established in TCU research; research-local VEN-990xxx ID is provisional until serialized current-main rebase. Integration rebase resolved final global venue ID VEN-000146.
19,tcu,public-schools-gymnasium,VEN-000588,Public Schools Gymnasium,,Fort Worth,TX,arena,,,,83,1953-12-01,1961-03-02,GAME_SITE,,,,Venue never establishes H/A/N; assignment follows independently researched site classification.,"TCU 2025-26 Fact Book, official TCU schedules, NCAA/postseason evidence, and owner-authorized TCU-only conference-tournament site worksheet where applicable.",Physical identity established in TCU research; research-local VEN-990xxx ID is provisional until serialized current-main rebase. Integration rebase resolved final global venue ID VEN-000588.
20,tcu,reunion-arena,VEN-000173,Reunion Arena,,Dallas,TX,arena,,,,21,1982-03-04,1996-03-07,GAME_SITE,,,,Venue never establishes H/A/N; assignment follows independently researched site classification.,"TCU 2025-26 Fact Book, official TCU schedules, NCAA/postseason evidence, and owner-authorized TCU-only conference-tournament site worksheet where applicable.",Physical identity established in TCU research; research-local VEN-990xxx ID is provisional until serialized current-main rebase. Integration rebase resolved final global venue ID VEN-000173.
21,tcu,crypto-com-arena,VEN-000051,Staples Center,Crypto.com Arena,Los Angeles,CA,arena,,,,1,2017-12-08,2017-12-08,GAME_SITE,,,,Venue never establishes H/A/N; assignment follows independently researched site classification.,"TCU 2025-26 Fact Book, official TCU schedules, NCAA/postseason evidence, and owner-authorized TCU-only conference-tournament site worksheet where applicable.",Research-base physical reuse candidate; numeric ID must be authoritatively rebased in serialized Implementation. Integration rebase resolved final global venue ID VEN-000051.
22,tcu,t-mobile-center,VEN-000202,T-Mobile Center,,Kansas City,MO,arena,,,,25,2013-03-13,2026-03-12,GAME_SITE,,,,Venue never establishes H/A/N; assignment follows independently researched site classification.,"TCU 2025-26 Fact Book, official TCU schedules, NCAA/postseason evidence, and owner-authorized TCU-only conference-tournament site worksheet where applicable.",Research-base physical reuse candidate; numeric ID must be authoritatively rebased in serialized Implementation. Integration rebase resolved final global venue ID VEN-000202.
23,tcu,tcu-field-house,VEN-000589,TCU Field House,,Fort Worth,TX,arena,,,,274,1926-01-04,1953-03-10,GAME_SITE,,,,Venue never establishes H/A/N; assignment follows independently researched site classification.,"TCU 2025-26 Fact Book, official TCU schedules, NCAA/postseason evidence, and owner-authorized TCU-only conference-tournament site worksheet where applicable.",Physical identity established in TCU research; research-local VEN-990xxx ID is provisional until serialized current-main rebase. Integration rebase resolved final global venue ID VEN-000589.
24,tcu,tcu-gymnasium,VEN-000590,TCU Gymnasium,,Fort Worth,TX,arena,,,,19,,,GAME_SITE,,,,Venue never establishes H/A/N; assignment follows independently researched site classification.,"TCU 2025-26 Fact Book, official TCU schedules, NCAA/postseason evidence, and owner-authorized TCU-only conference-tournament site worksheet where applicable.",Physical identity established in TCU research; research-local VEN-990xxx ID is provisional until serialized current-main rebase. Integration rebase resolved final global venue ID VEN-000590.
25,tcu,thomas-and-mack-center,VEN-000377,Thomas & Mack Center,,Las Vegas,NV,arena,,,,15,1997-03-04,2012-03-08,GAME_SITE,,,,Venue never establishes H/A/N; assignment follows independently researched site classification.,"TCU 2025-26 Fact Book, official TCU schedules, NCAA/postseason evidence, and owner-supplied conference-tournament site workbook; 2026-09-14 update confirms Thomas & Mack Center as the complete shared WAC Tournament venue for TCU's 1996-97 through 1998-99 membership seasons.","Physical identity established in TCU research; research-local VEN-990xxx ID is provisional until serialized current-main rebase. Updated owner workbook marks venue as UNLV regular home; TCU's seven WAC Tournament opponents at this venue were not UNLV, so all seven remain NEUTRAL. Integration rebase resolved final global venue ID VEN-000377."
26,tcu,university-recreation-center,VEN-000591,University Recreation Center,,Fort Worth,TX,arena,,,,2,2015-11-13,2015-12-05,GAME_SITE,,,,Venue never establishes H/A/N; assignment follows independently researched site classification.,"TCU 2025-26 Fact Book, official TCU schedules, NCAA/postseason evidence, and owner-authorized TCU-only conference-tournament site worksheet where applicable.",Physical identity established in TCU research; research-local VEN-990xxx ID is provisional until serialized current-main rebase. Integration rebase resolved final global venue ID VEN-000591.
27,tcu,viejas-arena,VEN-000226,Viejas Arena,,San Diego,CA,arena,,,,2,2022-03-18,2022-03-20,GAME_SITE,,,,Venue never establishes H/A/N; assignment follows independently researched site classification.,"TCU 2025-26 Fact Book, official TCU schedules, NCAA/postseason evidence, and owner-authorized TCU-only conference-tournament site worksheet where applicable.",Physical identity established in TCU research; research-local VEN-990xxx ID is provisional until serialized current-main rebase. Integration rebase resolved final global venue ID VEN-000226.
28,tcu,wilkerson-greines-activity-center,VEN-000592,Wilkerson-Greines Activity Center,,Fort Worth,TX,arena,,,,23,2014-11-14,2015-12-11,GAME_SITE,,,,Venue never establishes H/A/N; assignment follows independently researched site classification.,"TCU 2025-26 Fact Book, official TCU schedules, NCAA/postseason evidence, and owner-authorized TCU-only conference-tournament site worksheet where applicable.",Physical identity established in TCU research; research-local VEN-990xxx ID is provisional until serialized current-main rebase. Integration rebase resolved final global venue ID VEN-000592.
29,tcu,fort-worth-convention-center,VEN-000593,Fort Worth Convention Center,,Fort Worth,TX,arena,,,,2,2001-12-15,2001-12-29,GAME_SITE,,,,Venue never establishes H/A/N; assignment follows independent site classification.,TCU institutional schedule/box-score evidence recovered during Stage 6 adversarial challenge.,Research-base reuse where known; otherwise research-local provisional numeric ID pending serialized current-main rebase. Integration rebase resolved final global venue ID VEN-000593.
30,tcu,jserra-pavilion,VEN-000594,JSerra Pavilion,,San Juan Capistrano,CA,arena,,,,2,2021-11-22,2021-11-24,GAME_SITE,,,,Venue never establishes H/A/N; assignment follows independent site classification.,TCU institutional schedule/box-score evidence recovered during Stage 6 adversarial challenge.,Research-base reuse where known; otherwise research-local provisional numeric ID pending serialized current-main rebase. Integration rebase resolved final global venue ID VEN-000594.
31,tcu,toyota-center,VEN-000213,Toyota Center,,Houston,TX,arena,,,,1,2021-12-11,2021-12-11,GAME_SITE,,,,Venue never establishes H/A/N; assignment follows independent site classification.,TCU institutional schedule/box-score evidence recovered during Stage 6 adversarial challenge.,Research-base reuse where known; otherwise research-local provisional numeric ID pending serialized current-main rebase. Integration rebase resolved final global venue ID VEN-000213.
32,tcu,raider-arena,VEN-000271,Raider Arena,,Niceville,FL,arena,,,,2,2022-11-25,2022-11-26,GAME_SITE,,,,Venue never establishes H/A/N; assignment follows independent site classification.,TCU institutional schedule/box-score evidence recovered during Stage 6 adversarial challenge.,Research-base reuse where known; otherwise research-local provisional numeric ID pending serialized current-main rebase. Integration rebase resolved final global venue ID VEN-000271.
33,tcu,delta-center,VEN-000055,Delta Center,Vivint Arena,Salt Lake City,UT,arena,,,,1,2022-12-21,2022-12-21,GAME_SITE,,,,Venue never establishes H/A/N; assignment follows independent site classification.,TCU institutional schedule/box-score evidence recovered during Stage 6 adversarial challenge.,Research-base reuse where known; otherwise research-local provisional numeric ID pending serialized current-main rebase. Integration rebase resolved final global venue ID VEN-000055.
34,tcu,acrisure-arena,VEN-000242,Acrisure Arena,,Palm Desert,CA,arena,,,,2,2024-11-28,2024-11-29,GAME_SITE,,,,Venue never establishes H/A/N; assignment follows independent site classification.,TCU institutional schedule/box-score evidence recovered during Stage 6 adversarial challenge.,Research-base reuse where known; otherwise research-local provisional numeric ID pending serialized current-main rebase. Integration rebase resolved final global venue ID VEN-000242.
35,tcu,selland-arena,VEN-000374,Selland Arena,,Fresno,CA,arena,,,,2,2000-03-09,2000-03-10,GAME_SITE,,,,Venue never establishes H/A/N; assignment follows independently researched site classification.,"Owner-supplied updated conference-tournament site workbook `Ct venues 9 14.csv` (2026-09-14 amendment) identifies Selland Arena, Fresno, CA as the complete shared WAC Tournament venue for the applicable TCU season.","Workbook marks this venue as the regular home venue for `fresno-state`. TCU's opponent in the amended game(s) was not that program, so site type remains NEUTRAL. Research-local VEN-990xxx ID is provisional until serialized current-main rebase. Integration rebase resolved final global venue ID VEN-000374."
36,tcu,reynolds-center,VEN-000583,Reynolds Center,,Tulsa,OK,arena,,,,1,2001-03-08,2001-03-08,GAME_SITE,,,,Venue never establishes H/A/N; assignment follows independently researched site classification.,"Owner-supplied updated conference-tournament site workbook `Ct venues 9 14.csv` (2026-09-14 amendment) identifies Reynolds Center, Tulsa, OK as the complete shared WAC Tournament venue for the applicable TCU season.","Workbook marks this venue as the regular home venue for `tulsa`. TCU's opponent in the amended game(s) was not that program, so site type remains NEUTRAL. Research-local VEN-990xxx ID is provisional until serialized current-main rebase. Integration rebase resolved final global venue ID VEN-000583."
37,tcu,kemper-arena,VEN-000099,Kemper Arena,,Kansas City,MO,arena,,,,1,1997-12-20,1997-12-20,GAME_SITE,,,,Venue never establishes H/A/N; assignment follows independently researched site classification.,Kansas official 1997-98 schedule and TCU institutional retrospective identify Kemper Arena for the 1997-12-20 neutral Kansas game.,Stage 2 deterministic current-main reuse of existing global physical venue identity VEN-000099.
