index,source_program_key,source_opponent_label,canonical_opponent_key,canonical_opponent_name,current_d1,games_with_source_label,first_season,last_season,resolution_status,resolution_method,user_choice,audit_note
14,ohio-state,Arkansas,arkansas,Arkansas,,3,1984-1985,1986-1987,RESOLVED,Ohio State media guide / official schedule identity normalization,,
15,ohio-state,Army,army,Army,,8,1928-1929,1998-1999,RESOLVED,Ohio State media guide / official schedule identity normalization,,
16,ohio-state,Ashland,ashland,Ashland,,1,1929-1930,1929-1930,RESOLVED,Ohio State media guide / official schedule identity normalization,,
17,ohio-state,Auburn,auburn,Auburn,,2,1998-1999,2024-2025,RESOLVED,Ohio State media guide / official schedule identity normalization,,
18,ohio-state,Baldwin Wallace,baldwin-wallace,Baldwin Wallace,,1,1906-1907,1906-1907,RESOLVED,Ohio State media guide / official schedule identity normalization,,
19,ohio-state,Ball State,ball-state,Ball State,,3,1974-1975,1987-1988,RESOLVED,Ohio State media guide / official schedule identity normalization,,
20,ohio-state,Baltimore,baltimore,Baltimore,,1,1937-1938,1937-1938,RESOLVED,Ohio State media guide / official schedule identity normalization,,
21,ohio-state,Belmont,belmont,Belmont,,1,2005-2006,2005-2006,RESOLVED,Ohio State media guide / official schedule identity normalization,,
22,ohio-state,Bethune-Cookman,bethune-cookman,Bethune-Cookman,,1,1990-1991,1990-1991,RESOLVED,Ohio State media guide / official schedule identity normalization,,
23,ohio-state,Bliss,bliss,Bliss,,1,1929-1930,1929-1930,RESOLVED,Historical/non-current source identity retained; no unsupported modern lineage forced,,Distinct historical source identity retained rather than speculatively merged.
24,ohio-state,Bliss College,bliss-college,Bliss College,,1,1903-1904,1903-1904,RESOLVED,Historical/non-current source identity retained; no unsupported modern lineage forced,,Distinct historical source identity retained rather than speculatively merged.
25,ohio-state,Bluffton,bluffton,Bluffton,,1,1929-1930,1929-1930,RESOLVED,Ohio State media guide / official schedule identity normalization,,
26,ohio-state,Boston College,boston-college,Boston College,,2,1985-1986,1993-1994,RESOLVED,Ohio State media guide / official schedule identity normalization,,
27,ohio-state,Bowling Green,bowling-green,Bowling Green,,7,1980-1981,2021-2022,RESOLVED,Ohio State media guide / official schedule identity normalization,,
28,ohio-state,Bradley,bradley,Bradley,,2,1949-1950,1967-1968,RESOLVED,Ohio State media guide / official schedule identity normalization,,
29,ohio-state,Brigham Young,byu,BYU,,7,1956-1957,1997-1998,RESOLVED,Ohio State media guide / official schedule identity normalization,,
30,ohio-state,Brooklyn,brooklyn,Brooklyn,,1,1985-1986,1985-1986,RESOLVED,Ohio State media guide / official schedule identity normalization,,
31,ohio-state,Brown,brown,Brown,,1,1971-1972,1971-1972,RESOLVED,Ohio State media guide / official schedule identity normalization,,
32,ohio-state,Bryant,bryant,Bryant,,1,2013-2014,2013-2014,RESOLVED,Ohio State media guide / official schedule identity normalization,,
33,ohio-state,Buckeye Pts.,buckeye-pts,Buckeye Pts.,,2,1915-1916,1916-1917,RESOLVED,Historical/non-current source identity retained; no unsupported modern lineage forced,,Distinct historical source identity retained rather than speculatively merged.
34,ohio-state,Bucknell,bucknell,Bucknell,,2,1986-1987,2018-2019,RESOLVED,Ohio State media guide / official schedule identity normalization,,
35,ohio-state,Bucyrus YMCA,bucyrus-ymca,Bucyrus YMCA,,1,1912-1913,1912-1913,RESOLVED,Historical/non-current source identity retained; no unsupported modern lineage forced,,Distinct historical source identity retained rather than speculatively merged.
36,ohio-state,Butler,butler,Butler,,42,1924-1925,2017-2018,RESOLVED,Ohio State media guide / official schedule identity normalization,,
37,ohio-state,C. Connecticut St.,central-connecticut,Central Connecticut,,2,1995-1996,2013-2014,RESOLVED,Ohio State media guide / official schedule identity normalization,,
38,ohio-state,C. Michigan,central-michigan,Central Michigan,,1,2003-2004,2003-2004,RESOLVED,Ohio State media guide / official schedule identity normalization,,
39,ohio-state,Cal State Northridge,cal-state-northridge,Cal State Northridge,,1,1997-1998,1997-1998,RESOLVED,Ohio State media guide / official schedule identity normalization,,
40,ohio-state,Cal-Santa Barbara,uc-santa-barbara,UC Santa Barbara,,1,1993-1994,1993-1994,RESOLVED,Ohio State media guide / official schedule identity normalization,,
41,ohio-state,Cal. Poly-Pomona,cal-poly-pomona,Cal. Poly-Pomona,,2,1977-1978,1979-1980,RESOLVED,Ohio State media guide / official schedule identity normalization,,
42,ohio-state,Cal. State-Chico,cal-state-chico,Cal. State-Chico,,1,1982-1983,1982-1983,RESOLVED,Ohio State media guide / official schedule identity normalization,,
43,ohio-state,California,california,California,,18,1936-1937,2009-2010,RESOLVED,Ohio State media guide / official schedule identity normalization,,
44,ohio-state,California-Davis,uc-davis,UC Davis,,2,1963-1964,1967-1968,RESOLVED,Ohio State media guide / official schedule identity normalization,,
45,ohio-state,California-Hayward,california-hayward,California-Hayward,,1,1977-1978,1977-1978,RESOLVED,Ohio State media guide / official schedule identity normalization,,
46,ohio-state,Camp Sherman,camp-sherman,Camp Sherman,,1,1917-1918,1917-1918,RESOLVED,Historical/non-current source identity retained; no unsupported modern lineage forced,,Distinct historical source identity retained rather than speculatively merged.
47,ohio-state,Campbell,campbell,Campbell,,2,2014-2015,2024-2025,RESOLVED,Ohio State media guide / official schedule identity normalization,,
48,ohio-state,Canal Dover,canal-dover,Canal Dover,,1,1912-1913,1912-1913,RESOLVED,Ohio State media guide / official schedule identity normalization,,
49,ohio-state,Canton,canton,Canton,,2,1899-1900,1919-1920,RESOLVED,Ohio State media guide / official schedule identity normalization,,
50,ohio-state,Capital,capital,Capital,,4,1915-1916,1929-1930,RESOLVED,Ohio State media guide / official schedule identity normalization,,
51,ohio-state,Carleton,carleton,Carleton,,1,1934-1935,1934-1935,RESOLVED,Ohio State media guide / official schedule identity normalization,,
52,ohio-state,Case,case,Case,,2,1916-1917,1919-1920,RESOLVED,Ohio State media guide / official schedule identity normalization,,
53,ohio-state,Cedarville,cedarville,Cedarville,,2,1905-1906,1929-1930,RESOLVED,Ohio State media guide / official schedule identity normalization,,
54,ohio-state,Cen. Conn. St.,central-connecticut,Central Connecticut,,1,2006-2007,2006-2007,RESOLVED,Ohio State media guide / official schedule identity normalization,,
55,ohio-state,Central Florida,ucf,UCF,,1,1984-1985,1984-1985,RESOLVED,Ohio State media guide / official schedule identity normalization,,
56,ohio-state,Central High,central-high,Central High,,3,1899-1900,1904-1905,RESOLVED,Historical/non-current source identity retained; no unsupported modern lineage forced,,Distinct historical source identity retained rather than speculatively merged.
57,ohio-state,Central Michigan,central-michigan,Central Michigan,,2,1987-1988,2023-2024,RESOLVED,Ohio State media guide / official schedule identity normalization,,
58,ohio-state,Charleston So.,charleston-southern,Charleston Southern,,1,2022-2023,2022-2023,RESOLVED,Ohio State media guide / official schedule identity normalization,,
59,ohio-state,Chicago,chicago,Chicago,,44,1912-1913,1945-1946,RESOLVED,Ohio State media guide / official schedule identity normalization,,
60,ohio-state,Chicago State,chicago-state,Chicago State,,4,1990-1991,2012-2013,RESOLVED,Ohio State media guide / official schedule identity normalization,,
61,ohio-state,Cincinnati,cincinnati,Cincinnati,,13,1904-1905,2022-2023,RESOLVED,Ohio State media guide / official schedule identity normalization,,
62,ohio-state,Circleville,circleville,Circleville,,6,1898-1899,1900-1901,RESOLVED,Ohio State media guide / official schedule identity normalization,,
63,ohio-state,Clemson,clemson,Clemson,,2,2004-2005,2017-2018,RESOLVED,Ohio State media guide / official schedule identity normalization,,
64,ohio-state,Cleveland State,cleveland-state,Cleveland State,,10,1980-1981,2020-2021,RESOLVED,Ohio State media guide / official schedule identity normalization,,
65,ohio-state,Coastal Carolina,coastal-carolina,Coastal Carolina,,1,1999-2000,1999-2000,RESOLVED,Ohio State media guide / official schedule identity normalization,,
66,ohio-state,Colgate,colgate,Colgate,,3,1907-1908,2014-2015,RESOLVED,Ohio State media guide / official schedule identity normalization,,
67,ohio-state,Colorado State,colorado-state,Colorado State,,1,1987-1988,1987-1988,RESOLVED,Ohio State media guide / official schedule identity normalization,,
68,ohio-state,Columbia,columbia,Columbia,,2,1930-1931,2007-2008,RESOLVED,Ohio State media guide / official schedule identity normalization,,
69,ohio-state,Columbus AC,columbus-ac,Columbus AC,,1,1917-1918,1917-1918,RESOLVED,Historical/non-current source identity retained; no unsupported modern lineage forced,,Distinct historical source identity retained rather than speculatively merged.
70,ohio-state,Columbus YMCA,columbus-ymca,Columbus YMCA,,2,1903-1904,1903-1904,RESOLVED,Historical/non-current source identity retained; no unsupported modern lineage forced,,Distinct historical source identity retained rather than speculatively merged.
71,ohio-state,Connecticut,uconn,UConn,,7,1983-1984,2016-2017,RESOLVED,Ohio State media guide / official schedule identity normalization,,
72,ohio-state,Coppin State,coppin-state,Coppin State,,4,2000-2001,2007-2008,RESOLVED,Ohio State media guide / official schedule identity normalization,,
73,ohio-state,Cornell,cornell,Cornell,,9,1920-1921,2023-2024,RESOLVED,Ohio State media guide / official schedule identity normalization,,
74,ohio-state,Creighton,creighton,Creighton,,9,1936-1937,2018-2019,RESOLVED,Ohio State media guide / official schedule identity normalization,,
75,ohio-state,Dartmouth,dartmouth,Dartmouth,,5,1921-1922,2003-2004,RESOLVED,Ohio State media guide / official schedule identity normalization,,
76,ohio-state,Davidson,davidson,Davidson,,7,1963-1964,2005-2006,RESOLVED,Ohio State media guide / official schedule identity normalization,,
77,ohio-state,Dayton,dayton,Dayton,,7,1933-1934,2013-2014,RESOLVED,Ohio State media guide / official schedule identity normalization,,
78,ohio-state,Dayton Triangles,dayton-triangles,Dayton Triangles,,2,1917-1918,1918-1919,RESOLVED,Historical/non-current source identity retained; no unsupported modern lineage forced,,Distinct historical source identity retained rather than speculatively merged.
79,ohio-state,Delaware,delaware,Delaware,,3,1959-1960,2013-2014,RESOLVED,Ohio State media guide / official schedule identity normalization,,
80,ohio-state,Delaware State,delaware-state,Delaware State,,3,1990-1991,2009-2010,RESOLVED,Ohio State media guide / official schedule identity normalization,,
81,ohio-state,Denison,denison,Denison,,15,1904-1905,1943-1944,RESOLVED,Ohio State media guide / official schedule identity normalization,,
82,ohio-state,Denver,denver,Denver,,4,1948-1949,2000-2001,RESOLVED,Ohio State media guide / official schedule identity normalization,,
83,ohio-state,DePaul,depaul,DePaul,,9,1943-1944,1989-1990,RESOLVED,Ohio State media guide / official schedule identity normalization,,
84,ohio-state,Detroit,detroit,Detroit,,3,1960-1961,1998-1999,RESOLVED,Ohio State media guide / official schedule identity normalization,,
85,ohio-state,Detroit YMCA,detroit-ymca,Detroit YMCA,,4,1915-1916,1917-1918,RESOLVED,Historical/non-current source identity retained; no unsupported modern lineage forced,,Distinct historical source identity retained rather than speculatively merged.
86,ohio-state,Drexel,drexel,Drexel,,1,1994-1995,1994-1995,RESOLVED,Ohio State media guide / official schedule identity normalization,,
87,ohio-state,Duke,duke,Duke,,9,1963-1964,2022-2023,RESOLVED,Ohio State media guide / official schedule identity normalization,,
88,ohio-state,Duquesne,duquesne,Duquesne,,2,1940-1941,1999-2000,RESOLVED,Ohio State media guide / official schedule identity normalization,,
89,ohio-state,E. Kentucky,eastern-kentucky,Eastern Kentucky,,1,1995-1996,1995-1996,RESOLVED,Ohio State media guide / official schedule identity normalization,,
90,ohio-state,E. Tennessee St.,east-tennessee-state,East Tennessee State,,2,1967-1968,1970-1971,RESOLVED,Ohio State media guide / official schedule identity normalization,,
91,ohio-state,East High,east-high,East High,,4,1898-1899,1899-1900,RESOLVED,Historical/non-current source identity retained; no unsupported modern lineage forced,,Distinct historical source identity retained rather than speculatively merged.
92,ohio-state,Eastern Illinois,eastern-illinois,Eastern Illinois,,3,2001-2002,2022-2023,RESOLVED,Ohio State media guide / official schedule identity normalization,,
93,ohio-state,Eastern Kentucky,eastern-kentucky,Eastern Kentucky,,3,1999-2000,2006-2007,RESOLVED,Ohio State media guide / official schedule identity normalization,,
94,ohio-state,Eastern Michigan,eastern-michigan,Eastern Michigan,,2,1982-1983,2009-2010,RESOLVED,Ohio State media guide / official schedule identity normalization,,
95,ohio-state,Elyria,elyria,Elyria,,1,1916-1917,1916-1917,RESOLVED,Ohio State media guide / official schedule identity normalization,,
96,ohio-state,Evansville,evansville,Evansville,,5,1935-1936,2024-2025,RESOLVED,Ohio State media guide / official schedule identity normalization,,
97,ohio-state,Fairleigh Dickinson,fairleigh-dickinson,Fairleigh Dickinson,,1,2016-2017,2016-2017,RESOLVED,Ohio State media guide / official schedule identity normalization,,
98,ohio-state,Florida,florida,Florida,,14,1981-1982,2021-2022,RESOLVED,Ohio State media guide / official schedule identity normalization,,
99,ohio-state,Florida A&M,florida-a-m,Florida A&M,,2,1999-2000,2005-2006,RESOLVED,Ohio State media guide / official schedule identity normalization,,
100,ohio-state,Florida Atlantic,florida-atlantic,Florida Atlantic,,1,2016-2017,2016-2017,RESOLVED,Ohio State media guide / official schedule identity normalization,,
101,ohio-state,Florida Gulf Coast,florida-gulf-coast,Florida Gulf Coast,,1,2010-2011,2010-2011,RESOLVED,Ohio State media guide / official schedule identity normalization,,
102,ohio-state,Florida International,florida-international,Florida International,,1,1986-1987,1986-1987,RESOLVED,Ohio State media guide / official schedule identity normalization,,
103,ohio-state,Florida State,florida-state,Florida State,,6,1961-1962,2010-2011,RESOLVED,Ohio State media guide / official schedule identity normalization,,
104,ohio-state,Florida-Atlantic,florida-atlantic,Florida Atlantic,,1,1998-1999,1998-1999,RESOLVED,Ohio State media guide / official schedule identity normalization,,
105,ohio-state,Fresno State,fresno-state,Fresno State,,1,1969-1970,1969-1970,RESOLVED,Ohio State media guide / official schedule identity normalization,,
106,ohio-state,Furman,furman,Furman,,1,2003-2004,2003-2004,RESOLVED,Ohio State media guide / official schedule identity normalization,,
107,ohio-state,Gardner-Webb,gardner-webb,Gardner-Webb,,1,2005-2006,2005-2006,RESOLVED,Ohio State media guide / official schedule identity normalization,,
108,ohio-state,George Mason,george-mason,George Mason,,4,1994-1995,2010-2011,RESOLVED,Ohio State media guide / official schedule identity normalization,,
109,ohio-state,George Washington,george-washington,George Washington,,4,1935-1936,1938-1939,RESOLVED,Ohio State media guide / official schedule identity normalization,,
110,ohio-state,Georgetown,georgetown,Georgetown,,5,1981-1982,2006-2007,RESOLVED,Ohio State media guide / official schedule identity normalization,,
111,ohio-state,Georgia,georgia,Georgia,,2,1977-1978,2023-2024,RESOLVED,Ohio State media guide / official schedule identity normalization,,
112,ohio-state,Georgia Tech,georgia-tech,Georgia Tech,,14,1959-1960,2009-2010,RESOLVED,Ohio State media guide / official schedule identity normalization,,
113,ohio-state,Gonzaga,gonzaga,Gonzaga,,3,2011-2012,2017-2018,RESOLVED,Ohio State media guide / official schedule identity normalization,,
114,ohio-state,Goodyear,goodyear,Goodyear,,1,1919-1920,1919-1920,RESOLVED,Historical/non-current source identity retained; no unsupported modern lineage forced,,Distinct historical source identity retained rather than speculatively merged.
115,ohio-state,Grambling,grambling,Grambling,,1,2015-2016,2015-2016,RESOLVED,Ohio State media guide / official schedule identity normalization,,
116,ohio-state,Grambling State,grambling,Grambling,,1,2025-2026,2025-2026,RESOLVED,Ohio State media guide / official schedule identity normalization,,
117,ohio-state,Great Lakes,great-lakes,Great Lakes,,4,1941-1942,1944-1945,RESOLVED,Ohio State media guide / official schedule identity normalization,,
118,ohio-state,Green Bay,green-bay,Green Bay,,2,2007-2008,2024-2025,RESOLVED,Ohio State media guide / official schedule identity normalization,,
119,ohio-state,Hamilton,hamilton,Hamilton,,1,1917-1918,1917-1918,RESOLVED,Ohio State media guide / official schedule identity normalization,,
120,ohio-state,Hampton,hampton,Hampton,,1,2002-2003,2002-2003,RESOLVED,Ohio State media guide / official schedule identity normalization,,
121,ohio-state,Hardin AC,hardin-ac,Hardin AC,,2,1918-1919,1918-1919,RESOLVED,Historical/non-current source identity retained; no unsupported modern lineage forced,,Distinct historical source identity retained rather than speculatively merged.
122,ohio-state,Hardin-Simmons,hardin-simmons,Hardin-Simmons,,1,1965-1966,1965-1966,RESOLVED,Ohio State media guide / official schedule identity normalization,,
123,ohio-state,Harvard,harvard,Harvard,,5,1935-1936,1970-1971,RESOLVED,Ohio State media guide / official schedule identity normalization,,
124,ohio-state,Haskell Indians,haskell-indians,Haskell Indians,,1,1906-1907,1906-1907,RESOLVED,Ohio State media guide / official schedule identity normalization,,
125,ohio-state,Hawaii,hawaii,Hawaii,,1,1967-1968,1967-1968,RESOLVED,Ohio State media guide / official schedule identity normalization,,
126,ohio-state,Heidelberg,heidelberg,Heidelberg,,1,1929-1930,1929-1930,RESOLVED,Ohio State media guide / official schedule identity normalization,,
127,ohio-state,High Point,high-point,High Point,,2,2014-2015,2018-2019,RESOLVED,Historical/non-current source identity retained; no unsupported modern lineage forced,,Distinct historical source identity retained rather than speculatively merged.
128,ohio-state,Hiram,hiram,Hiram,,2,1906-1907,1909-1910,RESOLVED,Ohio State media guide / official schedule identity normalization,,
129,ohio-state,Holy Cross,holy-cross,Holy Cross,,3,1949-1950,1982-1983,RESOLVED,Ohio State media guide / official schedule identity normalization,,
130,ohio-state,Houston,houston,Houston,,5,1963-1964,2018-2019,RESOLVED,Ohio State media guide / official schedule identity normalization,,
131,ohio-state,Houston Baptist,houston-baptist,Houston Baptist,,1,2008-2009,2008-2009,RESOLVED,Ohio State media guide / official schedule identity normalization,,
132,ohio-state,Howard,howard,Howard,,2,1986-1987,1991-1992,RESOLVED,Ohio State media guide / official schedule identity normalization,,
133,ohio-state,Illinois,illinois,Illinois,,195,1914-1915,2025-2026,RESOLVED,Ohio State media guide / official schedule identity normalization,,
134,ohio-state,Illinois State,illinois-state,Illinois State,,1,2020-2021,2020-2021,RESOLVED,Ohio State media guide / official schedule identity normalization,,
135,ohio-state,Illinois-Chicago,uic,UIC,,1,1992-1993,1992-1993,RESOLVED,Ohio State media guide / official schedule identity normalization,,
136,ohio-state,Indiana,indiana,Indiana,,203,1904-1905,2025-2026,RESOLVED,Ohio State media guide / official schedule identity normalization,,
137,ohio-state,Indiana State,indiana-state,Indiana State,,1,2024-2025,2024-2025,RESOLVED,Ohio State media guide / official schedule identity normalization,,
138,ohio-state,Iona,iona,Iona,,3,1981-1982,2012-2013,RESOLVED,Ohio State media guide / official schedule identity normalization,,
139,ohio-state,Iowa,iowa,Iowa,,174,1914-1915,2025-2026,RESOLVED,Ohio State media guide / official schedule identity normalization,,
140,ohio-state,Iowa State,iowa-state,Iowa State,,7,1965-1966,2018-2019,RESOLVED,Ohio State media guide / official schedule identity normalization,,
141,ohio-state,IU Indy,iu-indy,IU Indy,,1,2025-2026,2025-2026,RESOLVED,Ohio State media guide / official schedule identity normalization,,
142,ohio-state,IUPUI,iupui,IUPUI,,3,2001-2002,2021-2022,RESOLVED,Ohio State media guide / official schedule identity normalization,,
143,ohio-state,Jackson State,jackson-state,Jackson State,,2,2011-2012,2016-2017,RESOLVED,Ohio State media guide / official schedule identity normalization,,
144,ohio-state,Jacksonville,jacksonville,Jacksonville,,2,1986-1987,2008-2009,RESOLVED,Ohio State media guide / official schedule identity normalization,,
145,ohio-state,James Madison,james-madison,James Madison,,3,1981-1982,2014-2015,RESOLVED,Ohio State media guide / official schedule identity normalization,,
146,ohio-state,Kansas,kansas,Kansas,,11,1965-1966,2012-2013,RESOLVED,Ohio State media guide / official schedule identity normalization,,
147,ohio-state,Kansas City,kansas-city,Kansas City,,1,2012-2013,2012-2013,RESOLVED,Ohio State media guide / official schedule identity normalization,,
148,ohio-state,Kansas State,kansas-state,Kansas State,,2,1950-1951,1951-1952,RESOLVED,Ohio State media guide / official schedule identity normalization,,
149,ohio-state,Kent State,kent-state,Kent State,,6,1981-1982,2019-2020,RESOLVED,Ohio State media guide / official schedule identity normalization,,
150,ohio-state,Kenton,kenton,Kenton,,4,1898-1899,1899-1900,RESOLVED,Ohio State media guide / official schedule identity normalization,,
151,ohio-state,Kentucky,kentucky,Kentucky,,22,1932-1933,2024-2025,RESOLVED,Ohio State media guide / official schedule identity normalization,,
152,ohio-state,Kentucky State,kentucky-state,Kentucky State,,1,1907-1908,1907-1908,RESOLVED,Ohio State media guide / official schedule identity normalization,,
153,ohio-state,Kenyon,kenyon,Kenyon,,13,1898-1899,1923-1924,RESOLVED,Ohio State media guide / official schedule identity normalization,,
154,ohio-state,Lafayette,lafayette,Lafayette,,2,1984-1985,1988-1989,RESOLVED,Ohio State media guide / official schedule identity normalization,,
155,ohio-state,Lamar,lamar,Lamar,,1,2011-2012,2011-2012,RESOLVED,Ohio State media guide / official schedule identity normalization,,
156,ohio-state,LaSalle,lasalle,LaSalle,,2,1977-1978,1989-1990,RESOLVED,Ohio State media guide / official schedule identity normalization,,
157,ohio-state,Lipscomb,lipscomb,Lipscomb,,1,2009-2010,2009-2010,RESOLVED,Ohio State media guide / official schedule identity normalization,,
158,ohio-state,Long Beach State,long-beach-state,Long Beach State,,2,1987-1988,2012-2013,RESOLVED,Ohio State media guide / official schedule identity normalization,,
159,ohio-state,Long Island,long-island,Long Island,,1,1996-1997,1996-1997,RESOLVED,Ohio State media guide / official schedule identity normalization,,
160,ohio-state,Louisiana State,lsu,LSU,,2,2004-2005,2005-2006,RESOLVED,Ohio State media guide / official schedule identity normalization,,
161,ohio-state,Louisiana Tech,louisiana-tech,Louisiana Tech,,3,1984-1985,2015-2016,RESOLVED,Ohio State media guide / official schedule identity normalization,,
162,ohio-state,Louisiana-Lafayette,louisiana,Louisiana,,2,1996-1997,1997-1998,RESOLVED,Ohio State media guide / official schedule identity normalization,,
163,ohio-state,Louisiana-Monroe,ul-monroe,UL Monroe,,1,2013-2014,2013-2014,RESOLVED,Ohio State media guide / official schedule identity normalization,,
164,ohio-state,Louisville,louisville,Louisville,,9,1953-1954,2014-2015,RESOLVED,Ohio State media guide / official schedule identity normalization,,
165,ohio-state,Loyola (Chicago),loyola-chicago,Loyola Chicago,,3,1955-1956,1961-1962,RESOLVED,Ohio State media guide / official schedule identity normalization,,
166,ohio-state,Loyola (Md.),loyola-maryland,Loyola Maryland,,1,2011-2012,2011-2012,RESOLVED,Ohio State media guide / official schedule identity normalization,,
167,ohio-state,Loyola Chicago,loyola-chicago,Loyola Chicago,,1,2021-2022,2021-2022,RESOLVED,Ohio State media guide / official schedule identity normalization,,
168,ohio-state,Loyola Marymount,loyola-marymount,Loyola Marymount,,1,1976-1977,1976-1977,RESOLVED,Ohio State media guide / official schedule identity normalization,,
169,ohio-state,Loyola-Chicago,loyola-chicago,Loyola Chicago,,1,2006-2007,2006-2007,RESOLVED,Ohio State media guide / official schedule identity normalization,,
170,ohio-state,Maine,maine,Maine,,1,2022-2023,2022-2023,RESOLVED,Ohio State media guide / official schedule identity normalization,,
171,ohio-state,Manhattan,manhattan,Manhattan,,1,1956-1957,1956-1957,RESOLVED,Ohio State media guide / official schedule identity normalization,,
172,ohio-state,Marietta,marietta,Marietta,,4,1903-1904,1937-1938,RESOLVED,Ohio State media guide / official schedule identity normalization,,
173,ohio-state,Marquette,marquette,Marquette,,11,1933-1934,2014-2015,RESOLVED,Ohio State media guide / official schedule identity normalization,,
174,ohio-state,Marshall,marshall,Marshall,,2,1977-1978,2016-2017,RESOLVED,Ohio State media guide / official schedule identity normalization,,
175,ohio-state,Maryland,maryland,Maryland,,25,1934-1935,2025-2026,RESOLVED,Ohio State media guide / official schedule identity normalization,,
176,ohio-state,Maryland-Baltimore Co.,umbc,UMBC,,1,1987-1988,1987-1988,RESOLVED,Ohio State media guide / official schedule identity normalization,,
177,ohio-state,Massachusetts,massachusetts,Massachusetts,,3,2000-2001,2007-2008,RESOLVED,Ohio State media guide / official schedule identity normalization,,
178,ohio-state,McNeese State,mcneese-state,McNeese State,,1,1981-1982,1981-1982,RESOLVED,Ohio State media guide / official schedule identity normalization,,
179,ohio-state,Md.-Baltimore Co.,umbc,UMBC,,2,2003-2004,2007-2008,RESOLVED,Ohio State media guide / official schedule identity normalization,,
180,ohio-state,Memphis,memphis,Memphis,,2,2006-2007,2015-2016,RESOLVED,Ohio State media guide / official schedule identity normalization,,
181,ohio-state,Memphis State,memphis,Memphis,,1,1959-1960,1959-1960,RESOLVED,Ohio State media guide / official schedule identity normalization,,
182,ohio-state,Mercer,mercer,Mercer,,2,2004-2005,2015-2016,RESOLVED,Ohio State media guide / official schedule identity normalization,,
183,ohio-state,Merrimack,merrimack,Merrimack,,1,2023-2024,2023-2024,RESOLVED,Ohio State media guide / official schedule identity normalization,,
184,ohio-state,Mexico YMCA,mexico-ymca,Mexico YMCA,,1,1939-1940,1939-1940,RESOLVED,Historical/non-current source identity retained; no unsupported modern lineage forced,,Distinct historical source identity retained rather than speculatively merged.
185,ohio-state,Miami (Fla.),miami-fl,Miami (FL),,1,1999-2000,1999-2000,RESOLVED,Ohio State media guide / official schedule identity normalization,,
186,ohio-state,Miami (OH),miami-oh,Miami (OH),,1,2023-2024,2023-2024,RESOLVED,Ohio State media guide / official schedule identity normalization,,
187,ohio-state,Miami (Ohio),miami-oh,Miami (OH),,9,1916-1917,2017-2018,RESOLVED,Ohio State media guide / official schedule identity normalization,,
188,ohio-state,"Miami, Fla.",miami-fl,Miami (FL),,3,1953-1954,2008-2009,RESOLVED,Ohio State media guide / official schedule identity normalization,,
189,ohio-state,Michigan,michigan,Michigan,,195,1908-1909,2025-2026,RESOLVED,Ohio State media guide / official schedule identity normalization,,
190,ohio-state,Michigan Ags,michigan-state,Michigan State,,2,1909-1910,1910-1911,RESOLVED,Ohio State media guide / official schedule identity normalization,,
191,ohio-state,Michigan State,michigan-state,Michigan State,,143,1940-1941,2025-2026,RESOLVED,Ohio State media guide / official schedule identity normalization,,
192,ohio-state,Minnesota,minnesota,Minnesota,,160,1903-1904,2025-2026,RESOLVED,Ohio State media guide / official schedule identity normalization,,
193,ohio-state,Miss. Valley St,mississippi-valley-state,Mississippi Valley State,,1,1991-1992,1991-1992,RESOLVED,Ohio State media guide / official schedule identity normalization,,
