index,source_program_key,venue_key,venue_id,canonical_name,aliases,city,state,venue_type,known_opened,known_closed,venue_date_precision,games_currently_assigned,first_assigned_game,last_assigned_game,relationship_type,relationship_start,relationship_end,relationship_date_precision,site_rule,source_basis,notes
10,ohio-state,cole-field-house,VEN-000047,Cole Field House,,College Park,MD,arena,,,unknown,1,1979-03-12,1979-03-12,,,,,,Ohio State record book / dedicated postseason or official schedule evidence; established project physical venue registry.,Integration rebase resolved final global venue ID VEN-000047.
11,ohio-state,ohio-state-coliseum,VEN-000286,Coliseum,,Columbus,OH,arena,,,unknown,375,1919-01-11,1956-03-03,primary_home,1919-1920,1955-1956,SEASON,SOURCE_PROGRAM_HOME,Ohio State University Archives: games moved to Coliseum in 1919; St. John opened in 1956.,PROVISIONAL global numeric ID. Integration rebase resolved final global venue ID VEN-000286.
12,ohio-state,ohio-convocation-center,VEN-000287,Convocation Center,,Athens,OH,arena,,,unknown,1,1986-03-14,1986-03-14,,,,,,Ohio State record book / dedicated postseason or official schedule evidence; established project physical venue registry.,PROVISIONAL global numeric ID; current-main rebase required before tracked Phase 0. Integration rebase resolved final global venue ID VEN-000287.
13,ohio-state,covelli-center-ohio-state,VEN-000288,Covelli Center,,Columbus,OH,arena,,,unknown,2,2020-11-29,2020-12-02,,,,,,Ohio State record book / dedicated postseason or official schedule evidence; established project physical venue registry.,PROVISIONAL global numeric ID; current-main rebase required before tracked Phase 0. Integration rebase resolved final global venue ID VEN-000288.
14,ohio-state,cow-palace,VEN-000289,Cow Palace,,Daly City,CA,arena,1941,,YEAR,2,1960-03-18,1960-03-19,,,,,,Ohio State NCAA table plus Cow Palace official history/location.,PROVISIONAL global numeric ID; current-main rebase required before tracked Phase 0. Integration rebase resolved final global venue ID VEN-000289.
15,ohio-state,crypto-com-arena,VEN-000051,Crypto.com Arena,Staples Center,Los Angeles,CA,arena,,,unknown,2,2013-03-28,2013-03-30,,,,,,Ohio State record book / dedicated postseason or official schedule evidence; established project physical venue registry.,Integration rebase resolved final global venue ID VEN-000051.
16,ohio-state,desert-financial-arena,VEN-000056,Desert Financial Arena,Arizona State University Activity Center,Tempe,AZ,arena,,,unknown,2,1980-03-09,1980-03-13,,,,,,Ohio State record book / dedicated postseason or official schedule evidence; established project physical venue registry.,Integration rebase resolved final global venue ID VEN-000056.
17,ohio-state,extramile-arena,VEN-000061,ExtraMile Arena,,Boise,ID,arena,,,unknown,2,2018-03-15,2018-03-17,,,,,,Ohio State record book / dedicated postseason or official schedule evidence; established project physical venue registry.,Integration rebase resolved final global venue ID VEN-000061.
18,ohio-state,freedom-hall,VEN-000069,Freedom Hall,,Louisville,KY,arena,,,unknown,6,1960-03-11,1962-03-24,,,,,,Ohio State record book / dedicated postseason or official schedule evidence; established project physical venue registry.,Integration rebase resolved final global venue ID VEN-000069.
19,ohio-state,gainbridge-fieldhouse,VEN-000070,Gainbridge Fieldhouse,Conseco Fieldhouse;Bankers Life Fieldhouse,Indianapolis,IN,arena,,,unknown,27,2002-03-08,2025-03-12,,,,,,Ohio State record book / dedicated postseason or official schedule evidence; established project physical venue registry.,Integration rebase resolved final global venue ID VEN-000070.
20,ohio-state,georgia-dome,VEN-000073,Georgia Dome,,Atlanta,GA,dome,,,unknown,2,2007-03-31,2007-04-02,,,,,,Ohio State record book / dedicated postseason or official schedule evidence; established project physical venue registry.,Integration rebase resolved final global venue ID VEN-000073.
21,ohio-state,greensboro-coliseum,VEN-000076,Greensboro Coliseum,,Greensboro,NC,arena,,,unknown,1,2001-03-15,2001-03-15,,,,,,Ohio State record book / dedicated postseason or official schedule evidence; established project physical venue registry.,Integration rebase resolved final global venue ID VEN-000076.
22,ohio-state,hoosier-dome,VEN-000083,Hoosier Dome,RCA Dome,Indianapolis,IN,dome,,,unknown,2,1999-03-11,1999-03-13,,,,,,Ohio State record book / dedicated postseason or official schedule evidence; established project physical venue registry.,Integration rebase resolved final global venue ID VEN-000083.
23,ohio-state,iowa-field-house,VEN-000091,Iowa Field House,,Iowa City,IA,fieldhouse,,,unknown,2,1962-03-16,1962-03-17,,,,,,Ohio State record book / dedicated postseason or official schedule evidence; established project physical venue registry.,Integration rebase resolved final global venue ID VEN-000091.
24,ohio-state,jma-wireless-dome,VEN-000096,JMA Wireless Dome,Carrier Dome,Syracuse,NY,dome,,,unknown,1,1983-03-25,1983-03-25,,,,,,Ohio State record book / dedicated postseason or official schedule evidence; established project physical venue registry.,Integration rebase resolved final global venue ID VEN-000096.
25,ohio-state,jon-m-huntsman-center,VEN-000097,Jon M. Huntsman Center,,Salt Lake City,UT,arena,,,unknown,2,1990-03-15,1990-03-17,,,,,,Ohio State record book / dedicated postseason or official schedule evidence; established project physical venue registry.,Integration rebase resolved final global venue ID VEN-000097.
26,ohio-state,keybank-center,VEN-000103,KeyBank Center,,Buffalo,NY,arena,,,unknown,1,2014-03-20,2014-03-20,,,,,,Ohio State record book / dedicated postseason or official schedule evidence; established project physical venue registry.,Integration rebase resolved final global venue ID VEN-000103.
27,ohio-state,los-angeles-memorial-sports-arena,VEN-000118,Los Angeles Memorial Sports Arena,,Los Angeles,CA,arena,,,unknown,2,1968-03-22,1968-03-23,,,,,,Ohio State record book / dedicated postseason or official schedule evidence; established project physical venue registry.,Integration rebase resolved final global venue ID VEN-000118.
28,ohio-state,lucas-oil-stadium,VEN-000120,Lucas Oil Stadium,,Indianapolis,IN,stadium,,,unknown,4,2021-03-11,2021-03-14,,,,,,Ohio State record book / dedicated postseason or official schedule evidence; established project physical venue registry.,Integration rebase resolved final global venue ID VEN-000120.
29,ohio-state,mabee-center,VEN-000121,Mabee Center,,Tulsa,OK,arena,,,unknown,2,1985-03-14,1985-03-16,,,,,,Ohio State record book / dedicated postseason or official schedule evidence; established project physical venue registry.,Integration rebase resolved final global venue ID VEN-000121.
30,ohio-state,mackey-arena,VEN-000122,Mackey Arena,,West Lafayette,IN,arena,,,unknown,1,2021-03-19,2021-03-19,,,,,,Ohio State record book / dedicated postseason or official schedule evidence; established project physical venue registry.,Integration rebase resolved final global venue ID VEN-000122.
31,ohio-state,madison-square-garden-1968,VEN-000124,Madison Square Garden,,New York,NY,arena,,,unknown,18,1944-03-24,2018-03-02,,,,,,Ohio State record book / dedicated postseason or official schedule evidence; established project physical venue registry.,Integration rebase resolved final global venue ID VEN-000124.
32,ohio-state,mccamish-pavilion,VEN-000249,McCamish Pavilion,Alexander Memorial Coliseum,Atlanta,GA,arena,,,unknown,1,2003-03-19,2003-03-19,,,,,,Ohio State record book / dedicated postseason or official schedule evidence; established project physical venue registry.,Integration rebase resolved final global venue ID VEN-000249.
33,ohio-state,memorial-coliseum-kentucky,VEN-000129,Memorial Coliseum,,Lexington,KY,arena,,,unknown,2,1968-03-15,1968-03-16,,,,,,Ohio State record book / dedicated postseason or official schedule evidence; established project physical venue registry.,Integration rebase resolved final global venue ID VEN-000129.
34,ohio-state,moda-center,VEN-000138,Moda Center,,Portland,OR,arena,,,unknown,2,2015-03-19,2015-03-21,,,,,,Ohio State record book / dedicated postseason or official schedule evidence; established project physical venue registry.,Integration rebase resolved final global venue ID VEN-000138.
35,ohio-state,municipal-auditorium-kc,VEN-000143,Municipal Auditorium,,Kansas City,MO,arena,,,unknown,2,1961-03-24,1961-03-25,,,,,,Ohio State record book / dedicated postseason or official schedule evidence; established project physical venue registry.,Integration rebase resolved final global venue ID VEN-000143.
36,ohio-state,omni-coliseum,VEN-000157,Omni Coliseum,,Atlanta,GA,arena,,,unknown,2,1987-03-13,1987-03-15,,,,,,Ohio State record book / dedicated postseason or official schedule evidence; established project physical venue registry.,Integration rebase resolved final global venue ID VEN-000157.
37,ohio-state,ppg-paints-arena,VEN-000167,PPG Paints Arena,,Pittsburgh,PA,arena,,,unknown,4,2012-03-15,2022-03-20,,,,,,Ohio State record book / dedicated postseason or official schedule evidence; established project physical venue registry.,Integration rebase resolved final global venue ID VEN-000167.
38,ohio-state,palestra,VEN-000159,Palestra,,Philadelphia,PA,arena,,,unknown,2,1939-03-17,1939-03-18,,,,,,Ohio State record book / dedicated postseason or official schedule evidence; established project physical venue registry.,Integration rebase resolved final global venue ID VEN-000159.
39,ohio-state,patton-gymnasium,VEN-000160,Patton Gymnasium,,Evanston,IL,gymnasium,,,unknown,1,1939-03-27,1939-03-27,,,,,,Ohio State record book / dedicated postseason or official schedule evidence; established project physical venue registry.,Integration rebase resolved final global venue ID VEN-000160.
40,ohio-state,pontiac-silverdome,VEN-000166,Pontiac Silverdome,,Pontiac,MI,stadium,,,unknown,1,1991-03-22,1991-03-22,,,,,,Ohio State record book / dedicated postseason or official schedule evidence; established project physical venue registry.,Integration rebase resolved final global venue ID VEN-000166.
41,ohio-state,prudential-center,VEN-000170,Prudential Center,,Newark,NJ,arena,,,unknown,1,2011-03-25,2011-03-25,,,,,,Ohio State record book / dedicated postseason or official schedule evidence; established project physical venue registry.,Integration rebase resolved final global venue ID VEN-000170.
42,ohio-state,rocket-arena,VEN-000179,Rocket Arena,Quicken Loans Arena,Cleveland,OH,arena,,,unknown,2,2011-03-18,2011-03-20,,,,,,Ohio State record book / dedicated postseason or official schedule evidence; established project physical venue registry.,Integration rebase resolved final global venue ID VEN-000179.
43,ohio-state,rupp-arena,VEN-000181,Rupp Arena,,Lexington,KY,arena,,,unknown,4,1992-03-27,2007-03-17,,,,,,Ohio State record book / dedicated postseason or official schedule evidence; established project physical venue registry.,Integration rebase resolved final global venue ID VEN-000181.
44,ohio-state,st-john-arena,VEN-000192,St. John Arena,,Columbus,OH,arena,,,unknown,583,1956-12-01,2019-11-13,primary_home,1956-12-01,1998-02-28,EXACT_START_END,SOURCE_PROGRAM_HOME,Ohio State Athletics: first St. John game 1956-12-01; primary home through 1997-98; later returns explicitly documented.,Integration rebase resolved final global venue ID VEN-000192.
45,ohio-state,stegeman-coliseum,VEN-000198,Stegeman Coliseum,,Athens,GA,arena,,,unknown,2,1971-03-18,1971-03-20,,,,,,Ohio State record book / dedicated postseason or official schedule evidence; established project physical venue registry.,Integration rebase resolved final global venue ID VEN-000198.
46,ohio-state,td-garden,VEN-000203,TD Garden,,Boston,MA,arena,,,unknown,2,2012-03-22,2012-03-24,,,,,,Ohio State record book / dedicated postseason or official schedule evidence; established project physical venue registry.,Integration rebase resolved final global venue ID VEN-000203.
47,ohio-state,target-center,VEN-000260,Target Center,,Minneapolis,MN,arena,,,unknown,2,2024-03-14,2024-03-15,,,,,,Ohio State record book / dedicated postseason or official schedule evidence; established project physical venue registry.,Integration rebase resolved final global venue ID VEN-000260.
48,ohio-state,the-dome-at-america-s-center,VEN-000204,The Dome at America's Center,Edward Jones Dome,St. Louis,MO,dome,,,unknown,1,2010-03-26,2010-03-26,,,,,,Ohio State record book / dedicated postseason or official schedule evidence; established project physical venue registry.,Integration rebase resolved final global venue ID VEN-000204.
49,ohio-state,the-pit,VEN-000208,The Pit,,Albuquerque,NM,arena,,,unknown,3,1988-03-25,2002-03-16,,,,,,Ohio State record book / dedicated postseason or official schedule evidence; established project physical venue registry.,Integration rebase resolved final global venue ID VEN-000208.
50,ohio-state,thompson-boling-arena,VEN-000211,Thompson-Boling Arena,,Knoxville,TN,arena,,,unknown,2,1999-03-18,1999-03-20,,,,,,Ohio State record book / dedicated postseason or official schedule evidence; established project physical venue registry.,Integration rebase resolved final global venue ID VEN-000211.
51,ohio-state,tropicana-field,VEN-000214,Tropicana Field,,St. Petersburg,FL,stadium,,,unknown,1,1999-03-27,1999-03-27,,,,,,Ohio State record book / dedicated postseason or official schedule evidence; established project physical venue registry.,Integration rebase resolved final global venue ID VEN-000214.
52,ohio-state,united-center,VEN-000217,United Center,,Chicago,IL,arena,,,unknown,27,1998-03-05,2026-03-13,,,,,,Ohio State record book / dedicated postseason or official schedule evidence; established project physical venue registry.,Integration rebase resolved final global venue ID VEN-000217.
53,ohio-state,university-of-dayton-arena,VEN-000221,University of Dayton Arena,,Dayton,OH,arena,,,unknown,7,1991-03-15,2013-03-24,,,,,,Ohio State record book / dedicated postseason or official schedule evidence; established project physical venue registry.,Integration rebase resolved final global venue ID VEN-000221.
54,ohio-state,value-city-arena,VEN-000225,Value City Arena,Schottenstein Center;Jerome Schottenstein Center,Columbus,OH,arena,,,unknown,494,1998-11-13,2026-03-07,primary_home,1998-11-13,,EXACT_START,SOURCE_PROGRAM_HOME,Ohio State record book / Athletics: Value City Arena first game 1998-11-13 vs Oakland.,Integration rebase resolved final global venue ID VEN-000225.
55,ohio-state,xl-center,VEN-000257,XL Center,Hartford Civic Center,Hartford,CT,arena,,,unknown,1,1983-03-20,1983-03-20,,,,,,Ohio State record book / dedicated postseason or official schedule evidence; established project physical venue registry.,Integration rebase resolved final global venue ID VEN-000257.
