index,source_program_key,venue_key,venue_id,canonical_name,aliases,city,state,venue_type,known_opened,known_closed,venue_date_precision,games_currently_assigned,first_assigned_game,last_assigned_game,relationship_type,relationship_start,relationship_end,relationship_date_precision,site_rule,source_basis,notes
16,michigan-state,georgia-dome,VEN-000073,Georgia Dome,,Atlanta,GA,stadium,,,unknown,2,2001-03-23,2001-03-25,,,,,,Michigan State media-guide NCAA Tournament history plus researched/established physical NCAA site evidence.,Integration rebase resolved final global venue ID VEN-000073.
17,michigan-state,greensboro-coliseum,VEN-000076,Greensboro Coliseum,,Greensboro,NC,arena,,,unknown,1,1998-03-19,1998-03-19,,,,,,Michigan State media-guide NCAA Tournament history plus researched/established physical NCAA site evidence.,Integration rebase resolved final global venue ID VEN-000076.
18,michigan-state,hofheinz-pavilion,VEN-000291,Hofheinz Pavilion,Fertitta Center,Houston,TX,arena,1967,,YEAR,1,1985-03-15,1985-03-15,,,,,,Michigan State media-guide NCAA Tournament history plus researched/established physical NCAA site evidence.,PROVISIONAL global venue ID. Physical site of Michigan State's 1985 NCAA Tournament game in Houston; later known as Fertitta Center. Integration rebase resolved final global venue ID VEN-000291.
19,michigan-state,hoosier-dome,VEN-000083,Hoosier Dome,,Indianapolis,IN,stadium,,,unknown,2,2000-04-01,2000-04-03,,,,,,Michigan State media-guide NCAA Tournament history plus researched/established physical NCAA site evidence.,Integration rebase resolved final global venue ID VEN-000083.
20,michigan-state,hubert-h-humphrey-metrodome,VEN-000085,Hubert H. Humphrey Metrodome,,Minneapolis,MN,stadium,,,unknown,3,2001-03-31,2009-03-22,,,,,,Michigan State media-guide NCAA Tournament history plus researched/established physical NCAA site evidence.,Integration rebase resolved final global venue ID VEN-000085.
21,michigan-state,jenison-fieldhouse,VEN-000093,Jenison Fieldhouse,Jenison Field House,East Lansing,MI,fieldhouse,1940,,YEAR,571,1940-01-06,2012-12-15,home,1940-01-06,1989-03-20,exact,A Michigan State game must already be independently classified home before home chronology may supply venue/location; game-level H/A/N evidence remains authoritative.,Michigan State institutional/athletics home-court history.,First basketball game was 1940-01-06 vs Tennessee; regular home through 1989. The 2012 Tuskegee game was a documented special return and is separately assigned. Integration rebase resolved final global venue ID VEN-000093.
22,michigan-state,jma-wireless-dome,VEN-000096,JMA Wireless Dome,,Syracuse,NY,stadium,,,unknown,2,2015-03-27,2015-03-29,,,,,,Michigan State media-guide NCAA Tournament history plus researched/established physical NCAA site evidence.,Integration rebase resolved final global venue ID VEN-000096.
23,michigan-state,jon-m-huntsman-center,VEN-000097,Jon M. Huntsman Center,,Salt Lake City,UT,arena,,,unknown,2,1979-03-24,1979-03-26,,,,,,Michigan State media-guide NCAA Tournament history plus researched/established physical NCAA site evidence.,Integration rebase resolved final global venue ID VEN-000097.
24,michigan-state,kemper-arena,VEN-000099,Kemper Arena,,Kansas City,MO,arena,,,unknown,1,1986-03-21,1986-03-21,,,,,,Michigan State media-guide NCAA Tournament history plus researched/established physical NCAA site evidence.,Integration rebase resolved final global venue ID VEN-000099.
25,michigan-state,keyarena,VEN-000102,KeyArena,,Seattle,WA,arena,,,unknown,1,2004-03-18,2004-03-18,,,,,,Michigan State media-guide NCAA Tournament history plus researched/established physical NCAA site evidence.,Integration rebase resolved final global venue ID VEN-000102.
26,michigan-state,keybank-center,VEN-000103,KeyBank Center,,Buffalo,NY,arena,,,unknown,2,2026-03-19,2026-03-21,,,,,,Michigan State media-guide NCAA Tournament history plus researched/established physical NCAA site evidence. Michigan State Athletics official completed 2025-26 schedule/results.,Integration rebase resolved final global venue ID VEN-000103.
27,michigan-state,little-caesars-arena,VEN-000113,Little Caesars Arena,,Detroit,MI,arena,,,unknown,3,2018-03-16,2025-12-20,,,,,,Michigan State media-guide NCAA Tournament history plus researched/established physical NCAA site evidence. Michigan State Athletics official completed 2025-26 schedule/results.,Integration rebase resolved final global venue ID VEN-000113.
28,michigan-state,ljvm-coliseum,VEN-000115,LJVM Coliseum,,Winston-Salem,NC,arena,,,unknown,2,2007-03-15,2007-03-17,,,,,,Michigan State media-guide NCAA Tournament history plus researched/established physical NCAA site evidence.,Integration rebase resolved final global venue ID VEN-000115.
29,michigan-state,lucas-oil-stadium,VEN-000120,Lucas Oil Stadium,,Indianapolis,IN,stadium,,,unknown,6,2009-03-27,2021-03-11,,,,,,Michigan State media-guide NCAA Tournament history plus researched/established physical NCAA site evidence. Owner-supplied Conference Tournament Site Reference.xlsx; completed Big Ten section authorized for Michigan State.,Integration rebase resolved final global venue ID VEN-000120.
30,michigan-state,mackey-arena,VEN-000122,Mackey Arena,,West Lafayette,IN,arena,,,unknown,1,2021-03-18,2021-03-18,,,,,,Michigan State media-guide NCAA Tournament history plus researched/established physical NCAA site evidence.,Integration rebase resolved final global venue ID VEN-000122.
31,michigan-state,madison-square-garden-1968,VEN-000124,Madison Square Garden,,New York,NY,arena,,,unknown,9,1989-03-27,2025-11-18,,,,,,Michigan State media-guide NCAA Tournament history plus researched/established physical NCAA site evidence. Owner-supplied Conference Tournament Site Reference.xlsx; completed Big Ten section authorized for Michigan State. Michigan State Athletics official completed 2025-26 schedule/results.,Integration rebase resolved final global venue ID VEN-000124.
32,michigan-state,market-square-arena,VEN-000125,Market Square Arena,,Indianapolis,IN,arena,,,unknown,3,1978-03-11,1979-03-18,,,,,,Michigan State media-guide NCAA Tournament history plus researched/established physical NCAA site evidence.,Integration rebase resolved final global venue ID VEN-000125.
33,michigan-state,mcgaw-memorial-hall,VEN-000258,McGaw Memorial Hall,,Evanston,IL,arena,,,unknown,2,1959-03-13,1959-03-14,,,,,,Michigan State media-guide NCAA Tournament history plus researched/established physical NCAA site evidence.,Integration rebase resolved final global venue ID VEN-000258.
34,michigan-state,mckale-center,VEN-000127,McKale Center,,Tucson,AZ,arena,,,unknown,2,1991-03-15,1991-03-17,,,,,,Michigan State media-guide NCAA Tournament history plus researched/established physical NCAA site evidence.,Integration rebase resolved final global venue ID VEN-000127.
35,michigan-state,memorial-coliseum-kentucky,VEN-000129,Memorial Coliseum,,Lexington,KY,arena,,,unknown,2,1957-03-15,1957-03-16,,,,,,Michigan State media-guide NCAA Tournament history plus researched/established physical NCAA site evidence.,Integration rebase resolved final global venue ID VEN-000129.
36,michigan-state,memphis-pyramid,VEN-000131,Memphis Pyramid,,Memphis,TN,arena,,,unknown,2,2001-03-16,2001-03-18,,,,,,Michigan State media-guide NCAA Tournament history plus researched/established physical NCAA site evidence.,Integration rebase resolved final global venue ID VEN-000131.
37,michigan-state,michigan-state-armory,VEN-000292,Armory,,East Lansing,MI,gymnasium,1885,,YEAR,0,,,home,,,unknown,A Michigan State game must already be independently classified home before home chronology may supply venue/location; game-level H/A/N evidence remains authoritative.,Michigan State institutional/athletics home-court history.,"PROVISIONAL global venue ID. MSU identifies the Armory as an early basketball home; exact game-level transition boundaries are not strong enough for blanket assignment, so early home rows remain without a manufactured venue. Integration rebase resolved final global venue ID VEN-000292."
38,michigan-state,michigan-state-im-circle-gymnasium,VEN-000293,IM Circle Gymnasium,,East Lansing,MI,gymnasium,,,unknown,0,,,home,,,unknown,A Michigan State game must already be independently classified home before home chronology may supply venue/location; game-level H/A/N evidence remains authoritative.,Michigan State institutional/athletics home-court history.,PROVISIONAL global venue ID. MSU identifies the gym in today's IM Circle complex as an early basketball home; exact game-level transition boundaries are not strong enough for blanket assignment. Integration rebase resolved final global venue ID VEN-000293.
39,michigan-state,municipal-auditorium-kc,VEN-000143,Municipal Auditorium,,Kansas City,MO,arena,,,unknown,2,1957-03-22,1957-03-23,,,,,,Michigan State media-guide NCAA Tournament history plus researched/established physical NCAA site evidence.,Integration rebase resolved final global venue ID VEN-000143.
40,michigan-state,murphy-center,VEN-000144,Murphy Center,,Murfreesboro,TN,arena,,,unknown,1,1979-03-11,1979-03-11,,,,,,Michigan State media-guide NCAA Tournament history plus researched/established physical NCAA site evidence.,Integration rebase resolved final global venue ID VEN-000144.
41,michigan-state,nationwide-arena,VEN-000148,Nationwide Arena,,Columbus,OH,arena,,,unknown,4,2012-03-16,2023-03-19,,,,,,Michigan State media-guide NCAA Tournament history plus researched/established physical NCAA site evidence.,Integration rebase resolved final global venue ID VEN-000148.
42,michigan-state,numerica-veterans-arena,VEN-000152,Numerica Veterans Arena,,Spokane,WA,arena,,,unknown,4,2010-03-19,2014-03-22,,,,,,Michigan State media-guide NCAA Tournament history plus researched/established physical NCAA site evidence.,Integration rebase resolved final global venue ID VEN-000152.
43,michigan-state,reliant-stadium,VEN-000172,Reliant Stadium,,Houston,TX,stadium,,,unknown,1,2008-03-28,2008-03-28,,,,,,Michigan State media-guide NCAA Tournament history plus researched/established physical NCAA site evidence.,Integration rebase resolved final global venue ID VEN-000172.
44,michigan-state,rocket-arena,VEN-000179,Rocket Arena,,Cleveland,OH,arena,,,unknown,4,2000-03-16,2025-03-23,,,,,,Michigan State media-guide NCAA Tournament history plus researched/established physical NCAA site evidence.,Integration rebase resolved final global venue ID VEN-000179.
45,michigan-state,spectrum-center,VEN-000190,Spectrum Center,,Charlotte,NC,arena,,,unknown,4,2015-03-20,2024-03-23,,,,,,Michigan State media-guide NCAA Tournament history plus researched/established physical NCAA site evidence.,Integration rebase resolved final global venue ID VEN-000190.
46,michigan-state,state-farm-arena,VEN-000195,State Farm Arena,,Atlanta,GA,arena,,,unknown,1,2025-03-30,2025-03-30,,,,,,Michigan State media-guide NCAA Tournament history plus researched/established physical NCAA site evidence.,Integration rebase resolved final global venue ID VEN-000195.
47,michigan-state,suncoast-credit-union-arena,VEN-000294,Suncoast Credit Union Arena,,Fort Myers,FL,arena,,,unknown,2,2025-11-25,2025-11-27,,,,,,Michigan State Athletics official completed 2025-26 schedule/results.,PROVISIONAL global venue ID. Physical site of Michigan State's 2025 Ft. Myers Classic games. Integration rebase resolved final global venue ID VEN-000294.
48,michigan-state,target-center,VEN-000260,Target Center,,Minneapolis,MN,arena,,,unknown,2,2024-03-14,2024-03-15,,,,,,Owner-supplied Conference Tournament Site Reference.xlsx; completed Big Ten section authorized for Michigan State.,Integration rebase resolved final global venue ID VEN-000260.
49,michigan-state,the-dome-at-america-s-center,VEN-000204,The Dome at America's Center,,St. Louis,MO,stadium,,,unknown,3,2005-04-02,2010-03-28,,,,,,Michigan State media-guide NCAA Tournament history plus researched/established physical NCAA site evidence.,Integration rebase resolved final global venue ID VEN-000204.
50,michigan-state,the-palace-of-auburn-hills,VEN-000206,The Palace of Auburn Hills,,Auburn Hills,MI,arena,,,unknown,4,2000-03-23,2013-03-23,,,,,,Michigan State media-guide NCAA Tournament history plus researched/established physical NCAA site evidence.,Integration rebase resolved final global venue ID VEN-000206.
51,michigan-state,thompson-boling-arena,VEN-000211,Thompson-Boling Arena,,Knoxville,TN,arena,,,unknown,2,1990-03-15,1990-03-17,,,,,,Michigan State media-guide NCAA Tournament history plus researched/established physical NCAA site evidence.,Integration rebase resolved final global venue ID VEN-000211.
52,michigan-state,tropicana-field,VEN-000214,Tropicana Field,,St. Petersburg,FL,stadium,,,unknown,3,1994-03-18,1999-03-27,,,,,,Michigan State media-guide NCAA Tournament history plus researched/established physical NCAA site evidence.,Integration rebase resolved final global venue ID VEN-000214.
53,michigan-state,united-center,VEN-000217,United Center,,Chicago,IL,arena,,,unknown,23,1998-03-06,2026-03-13,,,,,,Owner-supplied Conference Tournament Site Reference.xlsx; completed Big Ten section authorized for Michigan State. Michigan State Athletics official completed 2025-26 schedule/results.,Integration rebase resolved final global venue ID VEN-000217.
54,michigan-state,university-of-dayton-arena,VEN-000221,University of Dayton Arena,,Dayton,OH,arena,,,unknown,7,1978-03-16,2006-03-17,,,,,,Michigan State media-guide NCAA Tournament history plus researched/established physical NCAA site evidence.,Integration rebase resolved final global venue ID VEN-000221.
55,michigan-state,us-bank-stadium,VEN-000222,US Bank Stadium,,Minneapolis,MN,stadium,,,unknown,1,2019-04-06,2019-04-06,,,,,,Michigan State media-guide NCAA Tournament history plus researched/established physical NCAA site evidence.,Integration rebase resolved final global venue ID VEN-000222.
56,michigan-state,wells-fargo-arena,VEN-000228,Wells Fargo Arena,,Des Moines,IA,arena,,,unknown,2,2019-03-21,2019-03-23,,,,,,Michigan State media-guide NCAA Tournament history plus researched/established physical NCAA site evidence.,Integration rebase resolved final global venue ID VEN-000228.
57,michigan-state,worcester-centrum,VEN-000234,Worcester Centrum,,Worcester,MA,arena,,,unknown,2,2005-03-18,2005-03-20,,,,,,Michigan State media-guide NCAA Tournament history plus researched/established physical NCAA site evidence.,Integration rebase resolved final global venue ID VEN-000234.
58,michigan-state,xl-center,VEN-000257,XL Center,,Hartford,CT,arena,,,unknown,2,1998-03-12,1998-03-14,,,,,,Michigan State media-guide NCAA Tournament history plus researched/established physical NCAA site evidence.,Integration rebase resolved final global venue ID VEN-000257.
