source_game_id,source_program_key,season_label,game_date,source_opponent_label,normalized_opponent_key,normalized_opponent_name,team_score,opponent_score,played_result,overtime_periods,curated_site_type,curated_venue_name,city,state,curated_game_type,curated_postseason_round,event_or_tournament,administrative_status,site_research_status,site_research_basis,raw_text,source_page,source_series_event_note
USCRAW-00019,usc,1908-1909,,Pomona,pomona,Pomona,23,36,L,0,UNKNOWN,,,,REGULAR_SEASON,,,,RESEARCHED_UNRESOLVED,USC official year-by-year ledger and all-time opponent series were cross-checked; reciprocal/institutional evidence was reviewed where available. Remaining H/A/N cannot be established safely without inventing precision.,Pomona............................................. 23-36,89,
USCRAW-00020,usc,1908-1909,,Occidental,occidental,Occidental,28,15,W,0,SOURCE_PROGRAM_HOME,,Los Angeles,CA,REGULAR_SEASON,,,,RESEARCHED_UNRESOLVED_HOME_VENUE,"USC official historical home-court list, year-by-year HOME marker, institutional facility chronology, and targeted archival research reviewed; Los Angeles home classification/location is established, but surviving game-level evidence does not safely distinguish the exact pre-1949 building.",*Occidental........................................ 28-15,89,
USCRAW-00021,usc,1908-1909,,Glendale High,glendale-high,Glendale High,29,18,W,0,SOURCE_PROGRAM_HOME,,Los Angeles,CA,REGULAR_SEASON,,,,RESEARCHED_UNRESOLVED_HOME_VENUE,"USC official historical home-court list, year-by-year HOME marker, institutional facility chronology, and targeted archival research reviewed; Los Angeles home classification/location is established, but surviving game-level evidence does not safely distinguish the exact pre-1949 building.",*Glendale High.................................. 29-18,89,
USCRAW-00022,usc,1908-1909,,Whittier,whittier,Whittier,17,30,L,0,SOURCE_PROGRAM_HOME,,Los Angeles,CA,REGULAR_SEASON,,,,RESEARCHED_UNRESOLVED_HOME_VENUE,"USC official historical home-court list, year-by-year HOME marker, institutional facility chronology, and targeted archival research reviewed; Los Angeles home classification/location is established, but surviving game-level evidence does not safely distinguish the exact pre-1949 building.",*Whittier............................................. 17-30,89,
USCRAW-00023,usc,1908-1909,,Pomona,pomona,Pomona,24,10,W,0,UNKNOWN,,,,REGULAR_SEASON,,,,RESEARCHED_UNRESOLVED,USC official year-by-year ledger and all-time opponent series were cross-checked; reciprocal/institutional evidence was reviewed where available. Remaining H/A/N cannot be established safely without inventing precision.,Pomona............................................. 24-10,89,
USCRAW-00024,usc,1908-1909,,Glendale High,glendale-high,Glendale High,32,28,W,0,UNKNOWN,,,,REGULAR_SEASON,,,,RESEARCHED_UNRESOLVED,USC official year-by-year ledger and all-time opponent series were cross-checked; reciprocal/institutional evidence was reviewed where available. Remaining H/A/N cannot be established safely without inventing precision.,Glendale High................................... 32-28,89,
USCRAW-00025,usc,1908-1909,,Occidental,occidental,Occidental,33,15,W,0,UNKNOWN,,,,REGULAR_SEASON,,,,RESEARCHED_UNRESOLVED,USC official year-by-year ledger and all-time opponent series were cross-checked; reciprocal/institutional evidence was reviewed where available. Remaining H/A/N cannot be established safely without inventing precision.,Occidental......................................... 33-15,89,
USCRAW-00026,usc,1908-1909,,St. Vincent's,loyola-marymount,Loyola Marymount,24,21,W,0,UNKNOWN,,,,REGULAR_SEASON,,,,RESEARCHED_UNRESOLVED,USC official year-by-year ledger and all-time opponent series were cross-checked; reciprocal/institutional evidence was reviewed where available. Remaining H/A/N cannot be established safely without inventing precision.,St. Vincent's...................................... 24-21,89,
USCRAW-00027,usc,1908-1909,,Whittier,whittier,Whittier,8,38,L,0,UNKNOWN,,,,REGULAR_SEASON,,,,RESEARCHED_UNRESOLVED,USC official year-by-year ledger and all-time opponent series were cross-checked; reciprocal/institutional evidence was reviewed where available. Remaining H/A/N cannot be established safely without inventing precision.,Whittier................................................ 8-38,89,
USCRAW-00028,usc,1908-1909,,Pomona,pomona,Pomona,27,26,W,0,UNKNOWN,,,,REGULAR_SEASON,,,,RESEARCHED_UNRESOLVED,USC official year-by-year ledger and all-time opponent series were cross-checked; reciprocal/institutional evidence was reviewed where available. Remaining H/A/N cannot be established safely without inventing precision.,Pomona............................................. 27-26,89,
USCRAW-00029,usc,1909-1910,,St. Vincent's,loyola-marymount,Loyola Marymount,34,10,W,0,UNKNOWN,,,,REGULAR_SEASON,,,,RESEARCHED_UNRESOLVED,USC official year-by-year ledger and all-time opponent series were cross-checked; reciprocal/institutional evidence was reviewed where available. Remaining H/A/N cannot be established safely without inventing precision.,St. Vincent's...................................... 34-10,89,
USCRAW-00030,usc,1909-1910,,Recreation Center,recreation-center,Recreation Center,30,6,W,0,UNKNOWN,,,,REGULAR_SEASON,,,,RESEARCHED_UNRESOLVED,USC official year-by-year ledger and all-time opponent series were cross-checked; reciprocal/institutional evidence was reviewed where available. Remaining H/A/N cannot be established safely without inventing precision.,Recreation Center............................... 30-6,89,
USCRAW-00031,usc,1909-1910,,Los Angeles High,los-angeles-high,Los Angeles High,35,11,W,0,UNKNOWN,,,,REGULAR_SEASON,,,,RESEARCHED_UNRESOLVED,USC official year-by-year ledger and all-time opponent series were cross-checked; reciprocal/institutional evidence was reviewed where available. Remaining H/A/N cannot be established safely without inventing precision.,Los Angeles High.............................. 35-11,89,
USCRAW-00032,usc,1909-1910,,Recreation Center,recreation-center,Recreation Center,46,13,W,0,UNKNOWN,,,,REGULAR_SEASON,,,,RESEARCHED_UNRESOLVED,USC official year-by-year ledger and all-time opponent series were cross-checked; reciprocal/institutional evidence was reviewed where available. Remaining H/A/N cannot be established safely without inventing precision.,Recreation Center............................. 46-13,89,
USCRAW-00033,usc,1909-1910,,Puritan AC,puritan-ac,Puritan AC,47,8,W,0,UNKNOWN,,,,REGULAR_SEASON,,,,RESEARCHED_UNRESOLVED,USC official year-by-year ledger and all-time opponent series were cross-checked; reciprocal/institutional evidence was reviewed where available. Remaining H/A/N cannot be established safely without inventing precision.,Puritan AC........................................... 47-8,89,
USCRAW-00034,usc,1909-1910,,Los Angeles High,los-angeles-high,Los Angeles High,11,2,W,0,UNKNOWN,,,,REGULAR_SEASON,,,,RESEARCHED_UNRESOLVED,USC official year-by-year ledger and all-time opponent series were cross-checked; reciprocal/institutional evidence was reviewed where available. Remaining H/A/N cannot be established safely without inventing precision.,Los Angeles High................................ 11-2,89,
USCRAW-00035,usc,1909-1910,,Huntington Beach High,huntington-beach-high,Huntington Beach High,35,21,W,0,UNKNOWN,,,,REGULAR_SEASON,,,,RESEARCHED_UNRESOLVED,USC official year-by-year ledger and all-time opponent series were cross-checked; reciprocal/institutional evidence was reviewed where available. Remaining H/A/N cannot be established safely without inventing precision.,Huntington Beach High..................... 35-21,89,
USCRAW-00036,usc,1909-1910,,St. Vincent's,loyola-marymount,Loyola Marymount,33,10,W,0,UNKNOWN,,,,REGULAR_SEASON,,,,RESEARCHED_UNRESOLVED,USC official year-by-year ledger and all-time opponent series were cross-checked; reciprocal/institutional evidence was reviewed where available. Remaining H/A/N cannot be established safely without inventing precision.,St. Vincent's...................................... 33-10,89,
USCRAW-00037,usc,1909-1910,,Polytechnic High,polytechnic-high,Polytechnic High,35,17,W,0,UNKNOWN,,,,REGULAR_SEASON,,,,RESEARCHED_UNRESOLVED,USC official year-by-year ledger and all-time opponent series were cross-checked; reciprocal/institutional evidence was reviewed where available. Remaining H/A/N cannot be established safely without inventing precision.,Polytechnic High............................... 35-17,89,
USCRAW-00038,usc,1909-1910,,Orange High,orange-high,Orange High,46,30,W,0,UNKNOWN,,,,REGULAR_SEASON,,,,RESEARCHED_UNRESOLVED,USC official year-by-year ledger and all-time opponent series were cross-checked; reciprocal/institutional evidence was reviewed where available. Remaining H/A/N cannot be established safely without inventing precision.,Orange High...................................... 46-30,89,
USCRAW-00039,usc,1909-1910,,Huntington Beach High,huntington-beach-high,Huntington Beach High,30,25,W,0,UNKNOWN,,,,REGULAR_SEASON,,,,RESEARCHED_UNRESOLVED,USC official year-by-year ledger and all-time opponent series were cross-checked; reciprocal/institutional evidence was reviewed where available. Remaining H/A/N cannot be established safely without inventing precision.,Huntington Beach High..................... 30-25,89,
USCRAW-00040,usc,1909-1910,,Polytechnic High,polytechnic-high,Polytechnic High,29,6,W,0,UNKNOWN,,,,REGULAR_SEASON,,,,RESEARCHED_UNRESOLVED,USC official year-by-year ledger and all-time opponent series were cross-checked; reciprocal/institutional evidence was reviewed where available. Remaining H/A/N cannot be established safely without inventing precision.,Polytechnic High................................. 29-6,89,
USCRAW-00041,usc,1909-1910,,St. Vincent's,loyola-marymount,Loyola Marymount,44,11,W,0,UNKNOWN,,,,REGULAR_SEASON,,,,RESEARCHED_UNRESOLVED,USC official year-by-year ledger and all-time opponent series were cross-checked; reciprocal/institutional evidence was reviewed where available. Remaining H/A/N cannot be established safely without inventing precision.,St. Vincent's...................................... 44-11,89,
USCRAW-00042,usc,1909-1910,,Los Angeles High,los-angeles-high,Los Angeles High,31,18,W,0,UNKNOWN,,,,REGULAR_SEASON,,,,RESEARCHED_UNRESOLVED,USC official year-by-year ledger and all-time opponent series were cross-checked; reciprocal/institutional evidence was reviewed where available. Remaining H/A/N cannot be established safely without inventing precision.,Los Angeles High.............................. 31-18,89,
USCRAW-00043,usc,1909-1910,,Occidental,occidental,Occidental,46,12,W,0,UNKNOWN,,,,REGULAR_SEASON,,,,RESEARCHED_UNRESOLVED,USC official year-by-year ledger and all-time opponent series were cross-checked; reciprocal/institutional evidence was reviewed where available. Remaining H/A/N cannot be established safely without inventing precision.,Occidental......................................... 46-12,89,
USCRAW-00044,usc,1909-1910,,Los Angeles High,los-angeles-high,Los Angeles High,31,16,W,0,UNKNOWN,,,,REGULAR_SEASON,,,,RESEARCHED_UNRESOLVED,USC official year-by-year ledger and all-time opponent series were cross-checked; reciprocal/institutional evidence was reviewed where available. Remaining H/A/N cannot be established safely without inventing precision.,Los Angeles High.............................. 31-16,89,
USCRAW-00045,usc,1909-1910,,Occidental,occidental,Occidental,36,25,W,0,UNKNOWN,,,,REGULAR_SEASON,,,,RESEARCHED_UNRESOLVED,USC official year-by-year ledger and all-time opponent series were cross-checked; reciprocal/institutional evidence was reviewed where available. Remaining H/A/N cannot be established safely without inventing precision.,Occidental......................................... 36-25,89,
USCRAW-00046,usc,1909-1910,,Whittier,whittier,Whittier,17,36,L,0,UNKNOWN,,,,REGULAR_SEASON,,,,RESEARCHED_UNRESOLVED,USC official year-by-year ledger and all-time opponent series were cross-checked; reciprocal/institutional evidence was reviewed where available. Remaining H/A/N cannot be established safely without inventing precision.,Whittier.............................................. 17-36,89,
USCRAW-00047,usc,1909-1910,,Huntington Beach High,huntington-beach-high,Huntington Beach High,30,23,W,0,UNKNOWN,,,,REGULAR_SEASON,,,,RESEARCHED_UNRESOLVED,USC official year-by-year ledger and all-time opponent series were cross-checked; reciprocal/institutional evidence was reviewed where available. Remaining H/A/N cannot be established safely without inventing precision.,Huntington Beach High..................... 30-23,89,
USCRAW-00048,usc,1909-1910,,Long Beach High,long-beach-high,Long Beach High,40,25,W,0,UNKNOWN,,,,REGULAR_SEASON,,,,RESEARCHED_UNRESOLVED,USC official year-by-year ledger and all-time opponent series were cross-checked; reciprocal/institutional evidence was reviewed where available. Remaining H/A/N cannot be established safely without inventing precision.,Long Beach High............................... 40-25,89,
USCRAW-00049,usc,1909-1910,,Whittier,whittier,Whittier,20,27,L,0,UNKNOWN,,,,REGULAR_SEASON,,,,RESEARCHED_UNRESOLVED,USC official year-by-year ledger and all-time opponent series were cross-checked; reciprocal/institutional evidence was reviewed where available. Remaining H/A/N cannot be established safely without inventing precision.,Whittier.............................................. 20-27,89,
USCRAW-00050,usc,1909-1910,,Pomona,pomona,Pomona,23,19,W,0,UNKNOWN,,,,REGULAR_SEASON,,,,RESEARCHED_UNRESOLVED,USC official year-by-year ledger and all-time opponent series were cross-checked; reciprocal/institutional evidence was reviewed where available. Remaining H/A/N cannot be established safely without inventing precision.,Pomona............................................. 23-19,89,
USCRAW-00051,usc,1909-1910,,Orange High,orange-high,Orange High,23,33,L,0,UNKNOWN,,,,REGULAR_SEASON,,,,RESEARCHED_UNRESOLVED,USC official year-by-year ledger and all-time opponent series were cross-checked; reciprocal/institutional evidence was reviewed where available. Remaining H/A/N cannot be established safely without inventing precision.,Orange High...................................... 23-33,89,
USCRAW-00052,usc,1909-1910,,Pomona,pomona,Pomona,26,24,W,0,UNKNOWN,,,,REGULAR_SEASON,,,,RESEARCHED_UNRESOLVED,USC official year-by-year ledger and all-time opponent series were cross-checked; reciprocal/institutional evidence was reviewed where available. Remaining H/A/N cannot be established safely without inventing precision.,Pomona...............................................26-24,89,
USCRAW-00053,usc,1910-1911,,El Monte AC,el-monte-ac,El Monte AC,25,23,W,0,UNKNOWN,,,,REGULAR_SEASON,,,,RESEARCHED_UNRESOLVED,USC official year-by-year ledger and all-time opponent series were cross-checked; reciprocal/institutional evidence was reviewed where available. Remaining H/A/N cannot be established safely without inventing precision.,El Monte AC...................................... 25-23,89,
USCRAW-00054,usc,1910-1911,,Los Angeles High,los-angeles-high,Los Angeles High,30,25,W,0,UNKNOWN,,,,REGULAR_SEASON,,,,RESEARCHED_UNRESOLVED,USC official year-by-year ledger and all-time opponent series were cross-checked; reciprocal/institutional evidence was reviewed where available. Remaining H/A/N cannot be established safely without inventing precision.,Los Angeles High.............................. 30-25,89,
USCRAW-00055,usc,1910-1911,,Glendale High,glendale-high,Glendale High,20,24,L,0,UNKNOWN,,,,REGULAR_SEASON,,,,RESEARCHED_UNRESOLVED,USC official year-by-year ledger and all-time opponent series were cross-checked; reciprocal/institutional evidence was reviewed where available. Remaining H/A/N cannot be established safely without inventing precision.,Glendale High................................... 20-24,89,
USCRAW-00056,usc,1910-1911,,YMCA Spartans,ymca-spartans,YMCA Spartans,,,L,0,UNKNOWN,,,,REGULAR_SEASON,,,,RESEARCHED_UNRESOLVED,USC official year-by-year ledger and all-time opponent series were cross-checked; reciprocal/institutional evidence was reviewed where available. Remaining H/A/N cannot be established safely without inventing precision.,YMCA Spartans.......................... (no score),89,
USCRAW-00057,usc,1910-1911,,YMCA Wasps,ymca-wasps,YMCA Wasps,,,L,0,UNKNOWN,,,,REGULAR_SEASON,,,,RESEARCHED_UNRESOLVED,USC official year-by-year ledger and all-time opponent series were cross-checked; reciprocal/institutional evidence was reviewed where available. Remaining H/A/N cannot be established safely without inventing precision.,YMCA Wasps............................. (no score),89,
USCRAW-00058,usc,1910-1911,,YMCA Wasps,ymca-wasps,YMCA Wasps,,,W,0,UNKNOWN,,,,REGULAR_SEASON,,,,RESEARCHED_UNRESOLVED,USC official year-by-year ledger and all-time opponent series were cross-checked; reciprocal/institutional evidence was reviewed where available. Remaining H/A/N cannot be established safely without inventing precision.,YMCA Wasps............................. (no score),89,
USCRAW-00059,usc,1910-1911,,Whittier High,whittier-high,Whittier High,39,43,L,0,UNKNOWN,,,,REGULAR_SEASON,,,,RESEARCHED_UNRESOLVED,USC official year-by-year ledger and all-time opponent series were cross-checked; reciprocal/institutional evidence was reviewed where available. Remaining H/A/N cannot be established safely without inventing precision.,Whittier High...................................... 39-43,89,
USCRAW-00060,usc,1910-1911,,Monrovia AC,monrovia-ac,Monrovia AC,60,17,W,0,UNKNOWN,,,,REGULAR_SEASON,,,,RESEARCHED_UNRESOLVED,USC official year-by-year ledger and all-time opponent series were cross-checked; reciprocal/institutional evidence was reviewed where available. Remaining H/A/N cannot be established safely without inventing precision.,Monrovia AC...................................... 60-17,89,
USCRAW-00061,usc,1910-1911,,Whittier,whittier,Whittier,23,19,W,0,UNKNOWN,,,,REGULAR_SEASON,,,,RESEARCHED_UNRESOLVED,USC official year-by-year ledger and all-time opponent series were cross-checked; reciprocal/institutional evidence was reviewed where available. Remaining H/A/N cannot be established safely without inventing precision.,Whittier.............................................. 23-19,89,
USCRAW-00062,usc,1910-1911,,Pomona,pomona,Pomona,26,34,L,0,UNKNOWN,,,,REGULAR_SEASON,,,,RESEARCHED_UNRESOLVED,USC official year-by-year ledger and all-time opponent series were cross-checked; reciprocal/institutional evidence was reviewed where available. Remaining H/A/N cannot be established safely without inventing precision.,Pomona............................................. 26-34,89,
USCRAW-00063,usc,1910-1911,,Occidental,occidental,Occidental,43,29,W,0,UNKNOWN,,,,REGULAR_SEASON,,,,RESEARCHED_UNRESOLVED,USC official year-by-year ledger and all-time opponent series were cross-checked; reciprocal/institutional evidence was reviewed where available. Remaining H/A/N cannot be established safely without inventing precision.,Occidental......................................... 43-29,89,
USCRAW-00064,usc,1910-1911,,USC Law School,usc-law-school,USC Law School,34,23,W,0,UNKNOWN,,,,REGULAR_SEASON,,,,RESEARCHED_UNRESOLVED,USC official year-by-year ledger and all-time opponent series were cross-checked; reciprocal/institutional evidence was reviewed where available. Remaining H/A/N cannot be established safely without inventing precision.,USC Law School............................... 34-23,89,
USCRAW-00065,usc,1910-1911,,Whittier,whittier,Whittier,21,25,L,0,SOURCE_PROGRAM_HOME,,Los Angeles,CA,REGULAR_SEASON,,,,RESEARCHED_UNRESOLVED_HOME_VENUE,"USC official historical home-court list, year-by-year HOME marker, institutional facility chronology, and targeted archival research reviewed; Los Angeles home classification/location is established, but surviving game-level evidence does not safely distinguish the exact pre-1949 building.",*Whittier............................................. 21-25,89,
USCRAW-00066,usc,1910-1911,,Pomona,pomona,Pomona,48,12,W,0,UNKNOWN,,,,REGULAR_SEASON,,,,RESEARCHED_UNRESOLVED,USC official year-by-year ledger and all-time opponent series were cross-checked; reciprocal/institutional evidence was reviewed where available. Remaining H/A/N cannot be established safely without inventing precision.,Pomona............................................. 48-12,89,
USCRAW-00067,usc,1910-1911,,Occidental,occidental,Occidental,67,23,W,0,UNKNOWN,,,,REGULAR_SEASON,,,,RESEARCHED_UNRESOLVED,USC official year-by-year ledger and all-time opponent series were cross-checked; reciprocal/institutional evidence was reviewed where available. Remaining H/A/N cannot be established safely without inventing precision.,Occidental......................................... 67-23,89,
USCRAW-00068,usc,1910-1911,,Redlands,redlands,Redlands,22,17,W,0,UNKNOWN,,,,REGULAR_SEASON,,,,RESEARCHED_UNRESOLVED,USC official year-by-year ledger and all-time opponent series were cross-checked; reciprocal/institutional evidence was reviewed where available. Remaining H/A/N cannot be established safely without inventing precision.,Redlands.......................................... 22-17,89,
USCRAW-00069,usc,1910-1911,,Redlands YMCA,redlands-ymca,Redlands YMCA,43,20,W,0,UNKNOWN,,,,REGULAR_SEASON,,,,RESEARCHED_UNRESOLVED,USC official year-by-year ledger and all-time opponent series were cross-checked; reciprocal/institutional evidence was reviewed where available. Remaining H/A/N cannot be established safely without inventing precision.,Redlands YMCA................................ 43-20,89,
USCRAW-00070,usc,1910-1911,,Riverside,riverside,Riverside,30,25,W,0,UNKNOWN,,,,REGULAR_SEASON,,,,RESEARCHED_UNRESOLVED,USC official year-by-year ledger and all-time opponent series were cross-checked; reciprocal/institutional evidence was reviewed where available. Remaining H/A/N cannot be established safely without inventing precision.,Riverside........................................... 30-25,89,
USCRAW-00071,usc,1910-1911,,Orange AC,orange-ac,Orange AC,21,30,L,0,UNKNOWN,,,,REGULAR_SEASON,,,,RESEARCHED_UNRESOLVED,USC official year-by-year ledger and all-time opponent series were cross-checked; reciprocal/institutional evidence was reviewed where available. Remaining H/A/N cannot be established safely without inventing precision.,Orange AC........................................ 21-30,89,
USCRAW-00072,usc,1910-1911,,LA YMCA,la-ymca,LA YMCA,25,33,L,0,UNKNOWN,,,,REGULAR_SEASON,,,,RESEARCHED_UNRESOLVED,USC official year-by-year ledger and all-time opponent series were cross-checked; reciprocal/institutional evidence was reviewed where available. Remaining H/A/N cannot be established safely without inventing precision.,LA YMCA........................................... 25-33,89,
USCRAW-00073,usc,1911-1912,,Orange AC,orange-ac,Orange AC,27,31,L,0,UNKNOWN,,,,REGULAR_SEASON,,,,RESEARCHED_UNRESOLVED,USC official year-by-year ledger and all-time opponent series were cross-checked; reciprocal/institutional evidence was reviewed where available. Remaining H/A/N cannot be established safely without inventing precision.,Orange AC........................................ 27-31,89,
USCRAW-00074,usc,1911-1912,,Huntington Park High,huntington-park-high,Huntington Park High,68,5,W,0,UNKNOWN,,,,REGULAR_SEASON,,,,RESEARCHED_UNRESOLVED,USC official year-by-year ledger and all-time opponent series were cross-checked; reciprocal/institutional evidence was reviewed where available. Remaining H/A/N cannot be established safely without inventing precision.,Huntington Park High.......................... 68-5,89,
USCRAW-00075,usc,1911-1912,,Whittier AC,whittier-ac,Whittier AC,43,22,W,0,UNKNOWN,,,,REGULAR_SEASON,,,,RESEARCHED_UNRESOLVED,USC official year-by-year ledger and all-time opponent series were cross-checked; reciprocal/institutional evidence was reviewed where available. Remaining H/A/N cannot be established safely without inventing precision.,Whittier AC........................................ 43-22,89,
USCRAW-00076,usc,1911-1912,,Orange AC,orange-ac,Orange AC,27,31,L,0,UNKNOWN,,,,REGULAR_SEASON,,,,RESEARCHED_UNRESOLVED,USC official year-by-year ledger and all-time opponent series were cross-checked; reciprocal/institutional evidence was reviewed where available. Remaining H/A/N cannot be established safely without inventing precision.,Orange AC........................................ 27-31,89,
USCRAW-00077,usc,1911-1912,,Pasadena AC,pasadena-ac,Pasadena AC,80,19,W,0,UNKNOWN,,,,REGULAR_SEASON,,,,RESEARCHED_UNRESOLVED,USC official year-by-year ledger and all-time opponent series were cross-checked; reciprocal/institutional evidence was reviewed where available. Remaining H/A/N cannot be established safely without inventing precision.,Pasadena AC.................................... 80-19,89,
