index,source_game_id,source_program_key,source_era,season_label,season_year,game_date,source_opponent_label,normalized_opponent_name,normalized_opponent_key,opponent_current_d1,team_score,opponent_score,played_result,overtime_periods,administrative_status,administrative_note,source_site_candidate,curated_site_type,source_venue_name,curated_venue_name,city,state,event_or_tournament,source_round,curated_game_type,curated_postseason_round,source_page,raw_text,normalization_status,notes,identity_override,identity_override_basis,identity_match_program_key,identity_match_source_game_id
10,WISCRAW-00011,wisconsin,2025-26_record_book_all_time_results,1901-1902,1902,1902-01-01,Yale (N1),Yale,yale,Yes,20,35,L,0,,,N,NEUTRAL,,,Milwaukee,WI,,,REGULAR_SEASON,,PDF p. 46,J 1 Yale (N1)........................L......20-35,resolved,,,,,
11,WISCRAW-00012,wisconsin,2025-26_record_book_all_time_results,1901-1902,1902,1902-01-04,UW-Milw. Alumni,UW-Milw. Alumni,uw-milw-alumni,No,48,12,W,0,,,,UNKNOWN,,,,,,,REGULAR_SEASON,,PDF p. 46,J 4 UW-Milw. Alumni...... W.....48-12,resolved,,,,,
12,WISCRAW-00013,wisconsin,2025-26_record_book_all_time_results,1901-1902,1902,1902-01-11,La Crosse YMCA,La Crosse YMCA,la-crosse-ymca,No,59,16,W,0,,,,UNKNOWN,,,,,,,REGULAR_SEASON,,PDF p. 46,J	 11 La Crosse YMCA........ W.....59-16,resolved,,,,,
13,WISCRAW-00014,wisconsin,2025-26_record_book_all_time_results,1901-1902,1902,1902-01-25,Lawrence,Lawrence,lawrence,,51,20,W,0,,,,UNKNOWN,,,,,,,REGULAR_SEASON,,PDF p. 46,J	 25 Lawrence..................... W.....51-20,resolved,,,,,
14,WISCRAW-00015,wisconsin,2025-26_record_book_all_time_results,1901-1902,1902,1902-02-15,Sun Prairie,Sun Prairie,sun-prairie,,18,9,W,0,,,,UNKNOWN,,,,,,,REGULAR_SEASON,,PDF p. 46,F	 15 Sun Prairie................... W.......18-9,resolved,,,,,
15,WISCRAW-00016,wisconsin,2025-26_record_book_all_time_results,1901-1902,1902,1902-02-22,Minnesota,Minnesota,minnesota,Yes,10,30,L,0,,,A,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,PDF p. 46,F	 22 Minnesota......................L......10-30,resolved,,,,,
16,WISCRAW-00017,wisconsin,2025-26_record_book_all_time_results,1901-1902,1902,1902-03-07,Ripon,Ripon,ripon,,21,28,L,0,,,,UNKNOWN,,,,,,,REGULAR_SEASON,,PDF p. 46,M	 7 Ripon...............................L......21-28,resolved,,,,,
17,WISCRAW-00018,wisconsin,2025-26_record_book_all_time_results,1902-1903,1903,1902-11-28,Sheboygan YMCA,Sheboygan YMCA,sheboygan-ymca,No,45,16,W,0,,,,UNKNOWN,,,,,,,REGULAR_SEASON,,PDF p. 46,N	 28 Sheboygan YMCA..... W.....45-16,resolved,,,,,
18,WISCRAW-00019,wisconsin,2025-26_record_book_all_time_results,1902-1903,1903,1902-12-19,Dubuque YMCA,Dubuque YMCA,dubuque-ymca,No,34,14,W,0,,,,UNKNOWN,,,,,,,REGULAR_SEASON,,PDF p. 46,D	 19 Dubuque YMCA......... W.....34-14,resolved,,,,,
19,WISCRAW-00020,wisconsin,2025-26_record_book_all_time_results,1902-1903,1903,1903-02-21,Minnesota,Minnesota,minnesota,Yes,11,33,L,0,,,A,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,PDF p. 46,F	 21 Minnesota......................L......11-33,resolved,,,,,
20,WISCRAW-00021,wisconsin,2025-26_record_book_all_time_results,1902-1903,1903,1903-02-28,Co. E Fond du Lac,Co. E Fond du Lac,co-e-fond-du-lac,,17,21,L,0,,,,UNKNOWN,,,,,,,REGULAR_SEASON,,PDF p. 46,F	 28 Co. E Fond du Lac.......L......17-21,resolved,,,,,
21,WISCRAW-00022,wisconsin,2025-26_record_book_all_time_results,1902-1903,1903,1903-03-06,Duluth YMCA,Duluth YMCA,duluth-ymca,No,42,16,W,0,,,,UNKNOWN,,,,,,,REGULAR_SEASON,,PDF p. 46,M	 6 Duluth YMCA............. W.....42-16,resolved,,,,,
22,WISCRAW-00023,wisconsin,2025-26_record_book_all_time_results,1902-1903,1903,1903-03-07,UW-Superior,UW-Superior,uw-superior,,28,7,W,0,,,,UNKNOWN,,,,,,,REGULAR_SEASON,,PDF p. 46,M	 7 UW-Superior.............. W.......28-7,resolved,,,,,
23,WISCRAW-00024,wisconsin,2025-26_record_book_all_time_results,1902-1903,1903,1903-03-13,Wausau YMCA,Wausau YMCA,wausau-ymca,No,37,33,W,0,,,,UNKNOWN,,,,,,,REGULAR_SEASON,,PDF p. 46,M	13 Wausau YMCA........... W.....37-33,resolved,,,,,
24,WISCRAW-00025,wisconsin,2025-26_record_book_all_time_results,1903-1904,1904,1903-11-27,Sheboygan,Sheboygan,sheboygan,,26,24,W,0,,,,UNKNOWN,,,,,,,REGULAR_SEASON,,PDF p. 46,N	 27 Sheboygan................... W.....26-24,resolved,,,,,
25,WISCRAW-00026,wisconsin,2025-26_record_book_all_time_results,1903-1904,1904,1903-11-28,Milwaukee AC,Milwaukee AC,milwaukee-ac,No,18,30,L,0,,,,UNKNOWN,,,,,,,REGULAR_SEASON,,PDF p. 46,N	 28 Milwaukee AC..............L......18-30,resolved,,,,,
26,WISCRAW-00027,wisconsin,2025-26_record_book_all_time_results,1903-1904,1904,1903-12-19,Chicago YMCA,Chicago YMCA,chicago-ymca,No,19,62,L,0,,,,UNKNOWN,,,,,,,REGULAR_SEASON,,PDF p. 46,D	 19 Chicago YMCA.............L......19-62,resolved,,,,,
27,WISCRAW-00028,wisconsin,2025-26_record_book_all_time_results,1903-1904,1904,1903-12-29,Milwaukee West HS,Milwaukee West HS,milwaukee-west-hs,No,27,20,W,0,,,,UNKNOWN,,,,,,,REGULAR_SEASON,,PDF p. 46,D	 29 Milwaukee West HS......W.......27-20,resolved,,,,,
28,WISCRAW-00029,wisconsin,2025-26_record_book_all_time_results,1903-1904,1904,1904-02-05,Oshkosh YMCA,Oshkosh YMCA,oshkosh-ymca,No,39,28,W,0,,,,UNKNOWN,,,,,,,REGULAR_SEASON,,PDF p. 46,F 5 Oshkosh YMCA.......... W.....39-28,resolved,,,,,
29,WISCRAW-00030,wisconsin,2025-26_record_book_all_time_results,1903-1904,1904,1904-02-06,Co. E Fond du Lac,Co. E Fond du Lac,co-e-fond-du-lac,,25,21,W,0,,,,UNKNOWN,,,,,,,REGULAR_SEASON,,PDF p. 46,F 6 Co. E Fond du Lac..... W.....25-21,resolved,,,,,
30,WISCRAW-00031,wisconsin,2025-26_record_book_all_time_results,1903-1904,1904,1904-02-20,Milwaukee AC,Milwaukee AC,milwaukee-ac,No,35,13,W,0,,,H,SOURCE_PROGRAM_HOME,,Red Gym,Madison,WI,,,REGULAR_SEASON,,PDF p. 46,F	 20 Milwaukee AC............W.....35-13,resolved,,,,,
31,WISCRAW-00032,wisconsin,2025-26_record_book_all_time_results,1903-1904,1904,1904-02-27,N’western Coll. (WI),N'western Coll. (WI),n-western-coll-wi,,41,31,W,0,,,,UNKNOWN,,,,,,,REGULAR_SEASON,,PDF p. 46,F	 27 N’western Coll. (WI).......W.......41-31,resolved,,,,,
32,WISCRAW-00033,wisconsin,2025-26_record_book_all_time_results,1903-1904,1904,1904-03-01,Grinnell,Grinnell,grinnell,,30,28,W,0,,,,UNKNOWN,,,,,,,REGULAR_SEASON,,PDF p. 46,M	  1 Grinnell......................... W.....30-28,resolved,,,,,
33,WISCRAW-00034,wisconsin,2025-26_record_book_all_time_results,1903-1904,1904,1904-03-02,Highland Park,Highland Park,highland-park,,29,21,W,0,,,,UNKNOWN,,,,,,,REGULAR_SEASON,,PDF p. 46,M	  2 Highland Park ............ W.....29-21,resolved,,,,,
34,WISCRAW-00035,wisconsin,2025-26_record_book_all_time_results,1903-1904,1904,1904-03-03,Sioux City YMCA,Sioux City YMCA,sioux-city-ymca,No,16,44,L,0,,,,UNKNOWN,,,,,,,REGULAR_SEASON,,PDF p. 46,M	  3 Sioux City YMCA.........L......16-44,resolved,,,,,
35,WISCRAW-00036,wisconsin,2025-26_record_book_all_time_results,1903-1904,1904,1904-03-04,Neb. Wesleyan,Neb. Wesleyan,neb-wesleyan,,47,32,W,0,,,,UNKNOWN,,,,,,,REGULAR_SEASON,,PDF p. 46,M	  4 Neb. Wesleyan........... W.....47-32,resolved,,,,,
36,WISCRAW-00037,wisconsin,2025-26_record_book_all_time_results,1903-1904,1904,1904-03-05,Nebraska,Nebraska,nebraska,Yes,22,25,L,0,,,A,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,PDF p. 46,M	  5 Nebraska........................L......22-25,resolved,,,,,
37,WISCRAW-00038,wisconsin,2025-26_record_book_all_time_results,1903-1904,1904,1904-03-11,Co. G Madison,Co. G Madison,co-g-madison,,22,15,W,0,,,H,SOURCE_PROGRAM_HOME,,Red Gym,Madison,WI,,,REGULAR_SEASON,,PDF p. 46,M	11 Co. G Madison............W.....22-15,resolved,,,,,
38,WISCRAW-00039,wisconsin,2025-26_record_book_all_time_results,1903-1904,1904,1904-03-18,Co. F Portage,Co. F Portage,co-f-portage,,48,17,W,0,,,,UNKNOWN,,,,,,,REGULAR_SEASON,,PDF p. 46,M	18 Co. F Portage.............. W.....48-17,resolved,,,,,
39,WISCRAW-00040,wisconsin,2025-26_record_book_all_time_results,1904-1905,1905,1904-12-02,Co. G Sparta,Co. G Sparta,co-g-sparta,,75,10,W,0,,,,UNKNOWN,,,,,,,REGULAR_SEASON,,PDF p. 46,D	  2 Co. G Sparta................ W.....75-10,resolved,,,,,
40,WISCRAW-00041,wisconsin,2025-26_record_book_all_time_results,1904-1905,1905,1904-12-03,UW-La Crosse,UW-La Crosse,uw-la-crosse,,54,16,W,0,,,,UNKNOWN,,,,,,,REGULAR_SEASON,,PDF p. 46,D	  3 UW-La Crosse............ W.....54-16,resolved,,,,,
41,WISCRAW-00042,wisconsin,2025-26_record_book_all_time_results,1904-1905,1905,1904-12-27,Sheboygan,Sheboygan,sheboygan,,45,28,W,0,,,,UNKNOWN,,,,,,,REGULAR_SEASON,,PDF p. 46,D	 27 Sheboygan................... W.....45-28,resolved,,,,,
42,WISCRAW-00043,wisconsin,2025-26_record_book_all_time_results,1904-1905,1905,1904-12-28,Co. G Appleton,Co. G Appleton,co-g-appleton,,26,12,W,0,,,,UNKNOWN,,,,,,,REGULAR_SEASON,,PDF p. 46,D	 28 Co. G Appleton.......... W.....26-12,resolved,,,,,
43,WISCRAW-00044,wisconsin,2025-26_record_book_all_time_results,1904-1905,1905,1904-12-29,Co. F Oconto,Co. F Oconto,co-f-oconto,,55,17,W,0,,,,UNKNOWN,,,,,,,REGULAR_SEASON,,PDF p. 46,D	 29 Co. F Oconto.............. W.....55-17,resolved,,,,,
44,WISCRAW-00045,wisconsin,2025-26_record_book_all_time_results,1904-1905,1905,1904-12-30,Two Rivers AC,Two Rivers AC,two-rivers-ac,No,30,31,L,0,,,,UNKNOWN,,,,,,,REGULAR_SEASON,,PDF p. 46,D	 30 Two Rivers AC..............L......30-31,resolved,,,,,
45,WISCRAW-00046,wisconsin,2025-26_record_book_all_time_results,1904-1905,1905,1905-01-07,Beloit,Beloit,beloit,Yes,80,10,W,0,,,H,SOURCE_PROGRAM_HOME,,Red Gym,Madison,WI,,,REGULAR_SEASON,,PDF p. 46,J 7 Beloit............................W.....80-10,resolved,,,,,
46,WISCRAW-00047,wisconsin,2025-26_record_book_all_time_results,1904-1905,1905,1905-01-12,Ohio State,Ohio State,ohio-state,Yes,22,25,L,0,,,A,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,PDF p. 46,J	 12 Ohio State.....................L......22-25,resolved,,,,,
47,WISCRAW-00048,wisconsin,2025-26_record_book_all_time_results,1904-1905,1905,1905-01-13,Rochester,Rochester,rochester,,26,17,W,0,,,,UNKNOWN,,,,,,,REGULAR_SEASON,,PDF p. 46,J	 13 Rochester..................... W.....26-17,resolved,,,,,
48,WISCRAW-00049,wisconsin,2025-26_record_book_all_time_results,1904-1905,1905,1905-01-14,Wash. Continentals,Wash. Continentals,wash-continentals,,22,26,L,0,,,,UNKNOWN,,,,,,,REGULAR_SEASON,,PDF p. 46,J	 14 Wash. Continentals ......L.......22-26,resolved,,,,,
49,WISCRAW-00050,wisconsin,2025-26_record_book_all_time_results,1904-1905,1905,1905-01-16,Co. E New York,Co. E New York,co-e-new-york,,27,34,L,0,,,,UNKNOWN,,,,,,,REGULAR_SEASON,,PDF p. 46,J	 16 Co. E New York ..........L......27-34,resolved,,,,,
50,WISCRAW-00051,wisconsin,2025-26_record_book_all_time_results,1904-1905,1905,1905-01-17,Columbia,Columbia,columbia,Yes,15,21,L,0,,,,UNKNOWN,,,,,,,REGULAR_SEASON,,PDF p. 46,J	 17 Columbia........................L......15-21,resolved,,,,,
51,WISCRAW-00052,wisconsin,2025-26_record_book_all_time_results,1904-1905,1905,1905-01-18,Institute AC,Institute AC,institute-ac,No,20,34,L,0,,,,UNKNOWN,,,,,,,REGULAR_SEASON,,PDF p. 46,J	 18 Institute AC...................L......20-34,resolved,,,,,
52,WISCRAW-00053,wisconsin,2025-26_record_book_all_time_results,1904-1905,1905,1905-01-19,Sharon AC,Sharon AC,sharon-ac,No,41,31,W,0,,,,UNKNOWN,,,,,,,REGULAR_SEASON,,PDF p. 46,J	 19 Sharon AC................... W.....41-31,resolved,,,,,
53,WISCRAW-00054,wisconsin,2025-26_record_book_all_time_results,1904-1905,1905,1905-01-20,Buckland Guards,Buckland Guards,buckland-guards,No,31,34,L,0,,,,UNKNOWN,,,,,,,REGULAR_SEASON,,PDF p. 46,J	 20 Buckland Guards..........L......31-34,resolved,,,,,
54,WISCRAW-00055,wisconsin,2025-26_record_book_all_time_results,1904-1905,1905,1905-01-21,Oberlin,Oberlin,oberlin,,31,41,L,0,,,,UNKNOWN,,,,,,,REGULAR_SEASON,,PDF p. 46,J	 21 Oberlin...........................L......31-41,resolved,,,,,
55,WISCRAW-00056,wisconsin,2025-26_record_book_all_time_results,1904-1905,1905,1905-03-03,Co. F Portage,Co. F Portage,co-f-portage,,52,28,W,0,,,,UNKNOWN,,,,,,,REGULAR_SEASON,,PDF p. 46,M	  3 Co. F Portage.............. W.....52-28,resolved,,,,,
56,WISCRAW-00057,wisconsin,2025-26_record_book_all_time_results,1904-1905,1905,1905-03-17,Chicago,Chicago,chicago,,29,24,W,0,,,,UNKNOWN,,,,,,,REGULAR_SEASON,,PDF p. 46,M	17 Chicago........................ W.....29-24,resolved,,,,,
57,WISCRAW-00058,wisconsin,2025-26_record_book_all_time_results,1905-1906,1906,1905-12-14,Manitowoc,Manitowoc,manitowoc,,35,25,W,0,,,,UNKNOWN,,,,,,,REGULAR_SEASON,,PDF p. 46,D	 14 Manitowoc.................. W.....35-25,resolved,,,,,
58,WISCRAW-00059,wisconsin,2025-26_record_book_all_time_results,1905-1906,1906,1905-12-15,Menasha,Menasha,menasha,,30,22,W,0,,,,UNKNOWN,,,,,,,REGULAR_SEASON,,PDF p. 46,D	 15 Menasha...................... W.....30-22,resolved,,,,,
59,WISCRAW-00060,wisconsin,2025-26_record_book_all_time_results,1905-1906,1906,1905-12-16,UW-Oshkosh,UW-Oshkosh,uw-oshkosh,,30,21,W,0,,,,UNKNOWN,,,,,,,REGULAR_SEASON,,PDF p. 46,D	 16 UW-Oshkosh.............. W.....30-21,resolved,,,,,
60,WISCRAW-00061,wisconsin,2025-26_record_book_all_time_results,1905-1906,1906,1906-01-13,Lawrence,Lawrence,lawrence,,25,20,W,0,,,H,SOURCE_PROGRAM_HOME,,Red Gym,Madison,WI,,,REGULAR_SEASON,,PDF p. 46,J	 13 Lawrence.....................W.....25-20,resolved,,,,,
61,WISCRAW-00062,wisconsin,2025-26_record_book_all_time_results,1905-1906,1906,1906-01-19,Armour Institute,Armour Institute,armour-institute,,37,15,W,0,,,,UNKNOWN,,,,,,,REGULAR_SEASON,,PDF p. 46,J	 19 Armour Institute........ W.....37-15,resolved,,,,,
62,WISCRAW-00063,wisconsin,2025-26_record_book_all_time_results,1905-1906,1906,1906-01-20,Purdue,Purdue,purdue,Yes,34,14,W,0,,,A,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,PDF p. 46,J	 20 Purdue ......................... W.....34-14,resolved,,,,,
63,WISCRAW-00064,wisconsin,2025-26_record_book_all_time_results,1905-1906,1906,1906-02-03,Purdue,Purdue,purdue,Yes,31,15,W,0,,,H,SOURCE_PROGRAM_HOME,,Red Gym,Madison,WI,,,REGULAR_SEASON,,PDF p. 46,F	  3 Purdue..........................W.....31-15,resolved,,,,,
64,WISCRAW-00065,wisconsin,2025-26_record_book_all_time_results,1905-1906,1906,1906-02-23,Minnesota,Minnesota,minnesota,Yes,31,24,W,0,,,H,SOURCE_PROGRAM_HOME,,Red Gym,Madison,WI,,,REGULAR_SEASON,,PDF p. 46,F	 23 Minnesota ..................W.....31-24,resolved,,,,,
65,WISCRAW-00066,wisconsin,2025-26_record_book_all_time_results,1905-1906,1906,1906-03-02,Chicago,Chicago,chicago,,18,35,L,0,,,,UNKNOWN,,,,,,,REGULAR_SEASON,,PDF p. 46,M	  2 Chicago..........................L......18-35,resolved,,,,,
66,WISCRAW-00067,wisconsin,2025-26_record_book_all_time_results,1905-1906,1906,1906-03-03,Illinois,Illinois,illinois,Yes,36,32,W,0,,,A,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,PDF p. 46,M	  3 Illinois .......................... W.....36-32,resolved,,,,,
67,WISCRAW-00068,wisconsin,2025-26_record_book_all_time_results,1905-1906,1906,1906-03-09,Chicago,Chicago,chicago,,22,19,W,0,,,H,SOURCE_PROGRAM_HOME,,Red Gym,Madison,WI,,,REGULAR_SEASON,,PDF p. 46,M	  9 Chicago .......................W.....22-19,resolved,,,,,
68,WISCRAW-00069,wisconsin,2025-26_record_book_all_time_results,1905-1906,1906,1906-03-10,Illinois %,Illinois,illinois,Yes,1,0,W,0,FORFEIT,"Wisconsin record book marks this 1-0 Illinois result as a forfeit; no separate played score is supplied, so the source outcome is preserved with administrative status.",H,SOURCE_PROGRAM_HOME,,Red Gym,Madison,WI,,,REGULAR_SEASON,,PDF p. 46,M	10 Illinois %.......................W........  1-0,resolved,,,,,
69,WISCRAW-00070,wisconsin,2025-26_record_book_all_time_results,1905-1906,1906,1906-03-16,Co. C Hudson,Co. C Hudson,co-c-hudson,,31,20,W,0,,,H,SOURCE_PROGRAM_HOME,,Red Gym,Madison,WI,,,REGULAR_SEASON,,PDF p. 46,M	16 Co. C Hudson..............W.....31-20,resolved,,,,,
70,WISCRAW-00071,wisconsin,2025-26_record_book_all_time_results,1905-1906,1906,1906-03-17,Minnesota,Minnesota,minnesota,Yes,10,16,L,0,,,A,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,PDF p. 46,M	17 Minnesota ....................L......10-16,resolved,,,,,
71,WISCRAW-00072,wisconsin,2025-26_record_book_all_time_results,1906-1907,1907,1906-12-08,Milton,Milton,milton,,38,14,W,0,,,H,SOURCE_PROGRAM_HOME,,Red Gym,Madison,WI,,,REGULAR_SEASON,,PDF p. 46,D	  8 Milton...........................W.....38-14,resolved,,,,,
72,WISCRAW-00073,wisconsin,2025-26_record_book_all_time_results,1906-1907,1907,1906-12-14,Ripon,Ripon,ripon,,41,20,W,0,,,H,SOURCE_PROGRAM_HOME,,Red Gym,Madison,WI,,,REGULAR_SEASON,,PDF p. 46,D	 14 Ripon.............................W.....41-20,resolved,,,,,
73,WISCRAW-00074,wisconsin,2025-26_record_book_all_time_results,1906-1907,1907,1907-01-04,Columbia,Columbia,columbia,Yes,9,30,L,0,,,H,SOURCE_PROGRAM_HOME,,Red Gym,Madison,WI,,,REGULAR_SEASON,,PDF p. 46,J 4 Columbia.......................L......  9-30,resolved,,,,,
74,WISCRAW-00075,wisconsin,2025-26_record_book_all_time_results,1906-1907,1907,1907-01-11,UW-Stout,UW-Stout,uw-stout,,29,19,W,0,,,,UNKNOWN,,,,,,,REGULAR_SEASON,,PDF p. 46,J	 11 UW-Stout.................... W.....29-19,resolved,,,,,
75,WISCRAW-00076,wisconsin,2025-26_record_book_all_time_results,1906-1907,1907,1907-01-12,Minnesota,Minnesota,minnesota,Yes,11,18,L,0,,,A,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,PDF p. 46,J	 12 Minnesota......................L......11-18,resolved,,,,,
76,WISCRAW-00077,wisconsin,2025-26_record_book_all_time_results,1906-1907,1907,1907-01-18,Beloit,Beloit,beloit,Yes,38,11,W,0,,,,UNKNOWN,,,,,,,REGULAR_SEASON,,PDF p. 46,J	 18 Beloit............................ W.....38-11,resolved,,,,,
77,WISCRAW-00078,wisconsin,2025-26_record_book_all_time_results,1906-1907,1907,1907-01-19,Illinois,Illinois,illinois,Yes,22,16,W,0,,,A,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,PDF p. 46,J	 19 Illinois............................ W.....22-16,resolved,,,,,
78,WISCRAW-00079,wisconsin,2025-26_record_book_all_time_results,1906-1907,1907,1907-01-25,Purdue,Purdue,purdue,Yes,33,27,W,0,,,A,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,PDF p. 46,J	 25 Purdue.......................... W.....33-27,resolved,,,,,
79,WISCRAW-00080,wisconsin,2025-26_record_book_all_time_results,1906-1907,1907,1907-01-26,Chicago,Chicago,chicago,,14,24,L,0,,,,UNKNOWN,,,,,,,REGULAR_SEASON,,PDF p. 46,J	 26 Chicago..........................L......14-24,resolved,,,,,
80,WISCRAW-00081,wisconsin,2025-26_record_book_all_time_results,1906-1907,1907,1907-02-01,Illinois,Illinois,illinois,Yes,47,14,W,0,,,H,SOURCE_PROGRAM_HOME,,Red Gym,Madison,WI,,,REGULAR_SEASON,,PDF p. 46,F	  1 Illinois...........................W.....47-14,resolved,,,,,
81,WISCRAW-00082,wisconsin,2025-26_record_book_all_time_results,1906-1907,1907,1907-02-21,Nebraska,Nebraska,nebraska,Yes,35,31,W,0,,,H,SOURCE_PROGRAM_HOME,,Red Gym,Madison,WI,,,REGULAR_SEASON,,PDF p. 46,F	 21 Nebraska......................W.....35-31,resolved,,,,,
82,WISCRAW-00083,wisconsin,2025-26_record_book_all_time_results,1906-1907,1907,1907-03-06,Chicago,Chicago,chicago,,22,11,W,0,,,H,SOURCE_PROGRAM_HOME,,Red Gym,Madison,WI,,,REGULAR_SEASON,,PDF p. 46,M	  6 Chicago.........................W.....22-11,resolved,,,,,
83,WISCRAW-00084,wisconsin,2025-26_record_book_all_time_results,1906-1907,1907,1907-03-09,Minnesota,Minnesota,minnesota,Yes,31,20,W,0,,,H,SOURCE_PROGRAM_HOME,,Red Gym,Madison,WI,,,REGULAR_SEASON,,PDF p. 46,M	  9 Minnesota...................W.....31-20,resolved,,,,,
84,WISCRAW-00085,wisconsin,2025-26_record_book_all_time_results,1906-1907,1907,1907-03-15,Purdue,Purdue,purdue,Yes,37,10,W,0,,,H,SOURCE_PROGRAM_HOME,,Red Gym,Madison,WI,,,REGULAR_SEASON,,PDF p. 46,M	15 Purdue..........................W.....37-10,resolved,,,,,
85,WISCRAW-00086,wisconsin,2025-26_record_book_all_time_results,1907-1908,1908,1907-12-14,Beloit,Beloit,beloit,Yes,38,13,W,0,,,H,SOURCE_PROGRAM_HOME,,Red Gym,Madison,WI,,,REGULAR_SEASON,,PDF p. 46,D	 14 Beloit............................W.....38-13,resolved,,,,,
86,WISCRAW-00087,wisconsin,2025-26_record_book_all_time_results,1907-1908,1908,1907-12-20,UW Alumni,UW Alumni,uw-alumni,No,42,22,W,0,,,H,SOURCE_PROGRAM_HOME,,Red Gym,Madison,WI,,,REGULAR_SEASON,,PDF p. 46,D	 20 UW Alumni.................W.....42-22,resolved,,,,,
87,WISCRAW-00088,wisconsin,2025-26_record_book_all_time_results,1907-1908,1908,1908-01-17,Purdue,Purdue,purdue,Yes,28,24,W,0,,,A,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,PDF p. 46,J	 17 Purdue.......................... W.....28-24,resolved,,,,,
