source_program_key,venue_key,venue_id,canonical_name,aliases,city,state,venue_type,known_opened,known_closed,venue_date_precision,games_currently_assigned,first_assigned_game,last_assigned_game,relationship_type,relationship_start,relationship_end,relationship_date_precision,site_rule,source_basis,notes
west-virginia,bluefield-auditorium,VEN-000650,Bluefield Auditorium,,Bluefield,WV,,,,unknown,1,1956-01-30,1956-01-30,,,,,Venue identity never establishes H/A/N; assignments were applied only after independent site classification.,Accepted Stage 1-3B West Virginia research plus bounded Stage 6 self-challenge/physical-identity reconciliation.,Historical physical identity: RESOLVED. Research-base exact/unique alias reconciliation did not establish one authoritative shared venue identity. Global registration/current-main reuse decision remains for serialized Implementation; numeric venue_id intentionally blank. Integration rebase resolved final global venue ID VEN-000650.
west-virginia,bramlage-coliseum,VEN-000027,Bramlage Coliseum,,Manhattan,KS,,,,unknown,3,2024-02-26,2026-03-03,,,,,Venue identity never establishes H/A/N; assignments were applied only after independent site classification.,Accepted Stage 1-3B West Virginia research plus bounded Stage 6 self-challenge/physical-identity reconciliation.,Research physical identity: DEFINITE_RESEARCH_BASE_REUSE; research-base key=bramlage-coliseum. Numeric venue_id remains blank; Implementation must rebase against then-current protected main. Integration rebase resolved final global venue ID VEN-000027.
west-virginia,brendan-byrne-arena,VEN-000028,Brendan Byrne Arena,,East Rutherford,NJ,,,,unknown,3,1982-12-28,1986-03-03,,,,,Venue identity never establishes H/A/N; assignments were applied only after independent site classification.,Accepted Stage 1-3B West Virginia research plus bounded Stage 6 self-challenge/physical-identity reconciliation.,Research physical identity: DEFINITE_RESEARCH_BASE_REUSE; research-base key=brendan-byrne-arena. Numeric venue_id remains blank; Implementation must rebase against then-current protected main. Integration rebase resolved final global venue ID VEN-000028.
west-virginia,extramile-arena,VEN-000061,BSU Pavilion,,Boise,ID,,,,unknown,2,1998-03-12,1998-03-14,,,,,Venue identity never establishes H/A/N; assignments were applied only after independent site classification.,Accepted Stage 1-3B West Virginia research plus bounded Stage 6 self-challenge/physical-identity reconciliation.,Research physical identity: DEFINITE_RESEARCH_BASE_REUSE; historical/local label maps to research-base key=extramile-arena; research-base venue_id=VEN-000061. Numeric venue_id remains blank; Implementation must rebase against then-current protected main. Integration rebase resolved final global venue ID VEN-000061.
west-virginia,butcher-athletic-center,VEN-000651,Butcher Athletic Center,,Shepherdstown,WV,,,,unknown,1,1994-12-05,1994-12-05,,,,,Venue identity never establishes H/A/N; assignments were applied only after independent site classification.,Accepted Stage 1-3B West Virginia research plus bounded Stage 6 self-challenge/physical-identity reconciliation.,Historical physical identity: RESOLVED. Research-base exact/unique alias reconciliation did not establish one authoritative shared venue identity. Global registration/current-main reuse decision remains for serialized Implementation; numeric venue_id intentionally blank. Integration rebase resolved final global venue ID VEN-000651.
west-virginia,caguas-municipal-complex,VEN-000652,Caguas Municipal Complex,,Caguas,PR,,,,unknown,2,1997-11-29,1997-11-30,,,,,Venue identity never establishes H/A/N; assignments were applied only after independent site classification.,Accepted Stage 1-3B West Virginia research plus bounded Stage 6 self-challenge/physical-identity reconciliation.,Historical physical identity: RESOLVED. Research-base exact/unique alias reconciliation did not establish one authoritative shared venue identity. Global registration/current-main reuse decision remains for serialized Implementation; numeric venue_id intentionally blank. Integration rebase resolved final global venue ID VEN-000652.
west-virginia,cannon-activities-center,VEN-000389,Cannon Center,,Laie,HI,,,,unknown,2,1987-11-27,1987-11-28,,,,,Venue identity never establishes H/A/N; assignments were applied only after independent site classification.,Accepted Stage 1-3B West Virginia research plus bounded Stage 6 self-challenge/physical-identity reconciliation.,Research physical identity: DEFINITE_RESEARCH_BASE_REUSE; historical/local label maps to research-base key=cannon-activities-center; research-base venue_id=VEN-000389. Numeric venue_id remains blank; Implementation must rebase against then-current protected main. Integration rebase resolved final global venue ID VEN-000389.
west-virginia,capital-one-arena,VEN-000036,Capital One Arena,MCI Center; Verizon Center,Washington,DC,,,,unknown,4,2003-12-06,2008-03-22,,,,,Venue identity never establishes H/A/N; assignments were applied only after independent site classification.,Accepted Stage 1-3B West Virginia research plus bounded Stage 6 self-challenge/physical-identity reconciliation.,Research physical identity: DEFINITE_RESEARCH_BASE_REUSE; research-base key=capital-one-arena; research-base venue_id=VEN-000036. Numeric venue_id remains blank; Implementation must rebase against then-current protected main. Stage 6 merged naming-era/local duplicate rows for this same physical building; historical labels are retained as aliases/source evidence. Integration rebase resolved final global venue ID VEN-000036.
west-virginia,cassell-coliseum,VEN-000329,Cassell Coliseum,,Blacksburg,VA,,,,unknown,1,1967-03-11,1967-03-11,,,,,Venue identity never establishes H/A/N; assignments were applied only after independent site classification.,Accepted Stage 1-3B West Virginia research plus bounded Stage 6 self-challenge/physical-identity reconciliation.,Research physical identity: DEFINITE_RESEARCH_BASE_REUSE; research-base key=cassell-coliseum. Numeric venue_id remains blank; Implementation must rebase against then-current protected main. Integration rebase resolved final global venue ID VEN-000329.
west-virginia,charleston-armory-wv,VEN-000653,Charleston Armory,,Charleston,WV,,,,unknown,1,1926-02-08,1926-02-08,,,,,Venue identity never establishes H/A/N; assignments were applied only after independent site classification.,Accepted Stage 1-3B West Virginia research plus bounded Stage 6 self-challenge/physical-identity reconciliation.,Historical physical identity: RESOLVED. Research-base exact/unique alias reconciliation did not establish one authoritative shared venue identity. Global registration/current-main reuse decision remains for serialized Implementation; numeric venue_id intentionally blank. Integration rebase resolved final global venue ID VEN-000653.
west-virginia,charleston-coliseum-convention-center-wv,VEN-000654,Charleston Coliseum & Convention Center,Charleston Civic Center; Charleston Coliseum,Charleston,WV,,,,unknown,88,1960-01-13,2025-12-06,,,,,Venue identity never establishes H/A/N; assignments were applied only after independent site classification.,Accepted Stage 1-3B West Virginia research plus bounded Stage 6 self-challenge/physical-identity reconciliation.,Historical physical identity: RESOLVED. Research-base exact/unique alias reconciliation did not establish one authoritative shared venue identity. Global registration/current-main reuse decision remains for serialized Implementation; numeric venue_id intentionally blank. Stage 6 merged naming-era/local duplicate rows for this same physical building; historical labels are retained as aliases/source evidence. Integration rebase resolved final global venue ID VEN-000654.
west-virginia,charlotte-coliseum-1955,VEN-000040,Charlotte Coliseum,Charlotte Coliseum (I),Charlotte,NC,,,,unknown,19,1959-03-13,1970-01-10,,,,,Venue identity never establishes H/A/N; assignments were applied only after independent site classification.,Accepted Stage 1-3B West Virginia research plus bounded Stage 6 self-challenge/physical-identity reconciliation.,Research physical identity: DEFINITE_RESEARCH_BASE_REUSE; research-base key=charlotte-coliseum-1955; research-base venue_id=VEN-000040. Numeric venue_id remains blank; Implementation must rebase against then-current protected main. Stage 6 merged naming-era/local duplicate rows for this same physical building; historical labels are retained as aliases/source evidence. Integration rebase resolved final global venue ID VEN-000040.
west-virginia,chiles-center,VEN-000643,Chiles Center,,Portland,OR,,,,unknown,1,2022-11-27,2022-11-27,,,,,Venue identity never establishes H/A/N; assignments were applied only after independent site classification.,Accepted Stage 1-3B West Virginia research plus bounded Stage 6 self-challenge/physical-identity reconciliation.,Historical physical identity: RESOLVED. Research-base exact/unique alias reconciliation did not establish one authoritative shared venue identity. Global registration/current-main reuse decision remains for serialized Implementation; numeric venue_id intentionally blank. Integration rebase resolved final global venue ID VEN-000643.
west-virginia,cole-field-house,VEN-000047,Cole Fieldhouse,,College Park,MD,,,,unknown,2,1963-03-15,1963-03-16,,,,,Venue identity never establishes H/A/N; assignments were applied only after independent site classification.,Accepted Stage 1-3B West Virginia research plus bounded Stage 6 self-challenge/physical-identity reconciliation.,Research physical identity: DEFINITE_RESEARCH_BASE_REUSE; historical/local label maps to research-base key=cole-field-house; research-base venue_id=VEN-000047. Numeric venue_id remains blank; Implementation must rebase against then-current protected main. Integration rebase resolved final global venue ID VEN-000047.
west-virginia,provisional-jose-miguel-agrelot-coliseum,VEN-000471,Coliseo de Puerto Rico,,San Juan,PR,,,,unknown,3,2010-11-18,2010-11-21,,,,,Venue identity never establishes H/A/N; assignments were applied only after independent site classification.,Accepted Stage 1-3B West Virginia research plus bounded Stage 6 self-challenge/physical-identity reconciliation.,Research physical identity: DEFINITE_RESEARCH_BASE_REUSE; historical/local label maps to research-base key=provisional-jose-miguel-agrelot-coliseum; research-base venue_id=VEN-000471. Numeric venue_id remains blank; Implementation must rebase against then-current protected main. Integration rebase resolved final global venue ID VEN-000471.
west-virginia,coliseo-roberto-clemente,VEN-000467,Coliseo Roberto Clemente,,San Juan,PR,,,,unknown,3,2014-11-20,2014-11-23,,,,,Venue identity never establishes H/A/N; assignments were applied only after independent site classification.,Accepted Stage 1-3B West Virginia research plus bounded Stage 6 self-challenge/physical-identity reconciliation.,Research physical identity: DEFINITE_RESEARCH_BASE_REUSE; research-base key=coliseo-roberto-clemente. Numeric venue_id remains blank; Implementation must rebase against then-current protected main. Integration rebase resolved final global venue ID VEN-000467.
west-virginia,ppg-paints-arena,VEN-000167,CONSOL Energy Center,,Pittsburgh,PA,,,,unknown,2,2010-12-12,2012-03-15,,,,,Venue identity never establishes H/A/N; assignments were applied only after independent site classification.,Accepted Stage 1-3B West Virginia research plus bounded Stage 6 self-challenge/physical-identity reconciliation.,Research physical identity: DEFINITE_RESEARCH_BASE_REUSE; historical/local label maps to research-base key=ppg-paints-arena; research-base venue_id=VEN-000167. Numeric venue_id remains blank; Implementation must rebase against then-current protected main. Integration rebase resolved final global venue ID VEN-000167.
west-virginia,cu-events-center,VEN-000052,CU Events Center,,Boulder,CO,,,,unknown,1,2025-01-12,2025-01-12,,,,,Venue identity never establishes H/A/N; assignments were applied only after independent site classification.,Accepted Stage 1-3B West Virginia research plus bounded Stage 6 self-challenge/physical-identity reconciliation.,Research physical identity: DEFINITE_RESEARCH_BASE_REUSE; research-base key=cu-events-center. Numeric venue_id remains blank; Implementation must rebase against then-current protected main. Integration rebase resolved final global venue ID VEN-000052.
west-virginia,cumberland-armory,VEN-000655,Cumberland Armory,,Cumberland,MD,,,,unknown,1,1935-01-02,1935-01-02,,,,,Venue identity never establishes H/A/N; assignments were applied only after independent site classification.,Accepted Stage 1-3B West Virginia research plus bounded Stage 6 self-challenge/physical-identity reconciliation.,Historical physical identity: RESOLVED. Research-base exact/unique alias reconciliation did not establish one authoritative shared venue identity. Global registration/current-main reuse decision remains for serialized Implementation; numeric venue_id intentionally blank. Integration rebase resolved final global venue ID VEN-000655.
west-virginia,curry-hicks-cage,VEN-000436,Curry Hicks Cage,,Amherst,MA,,,,unknown,1,1992-03-12,1992-03-12,,,,,Venue identity never establishes H/A/N; assignments were applied only after independent site classification.,Accepted Stage 1-3B West Virginia research plus bounded Stage 6 self-challenge/physical-identity reconciliation.,Research physical identity: DEFINITE_RESEARCH_BASE_REUSE; research-base key=curry-hicks-cage. Numeric venue_id remains blank; Implementation must rebase against then-current protected main. Integration rebase resolved final global venue ID VEN-000436.
west-virginia,dee-glen-smith-spectrum,VEN-000378,Dee Glen Smith Spectrum,,Logan,UT,,,,unknown,2,1982-03-11,1982-03-12,,,,,Venue identity never establishes H/A/N; assignments were applied only after independent site classification.,Accepted Stage 1-3B West Virginia research plus bounded Stage 6 self-challenge/physical-identity reconciliation.,Research physical identity: DEFINITE_RESEARCH_BASE_REUSE; research-base key=dee-glen-smith-spectrum. Numeric venue_id remains blank; Implementation must rebase against then-current protected main. Integration rebase resolved final global venue ID VEN-000378.
west-virginia,desert-financial-arena,VEN-000056,Desert Financial Arena,,Tempe,AZ,,,,unknown,1,2026-01-21,2026-01-21,,,,,Venue identity never establishes H/A/N; assignments were applied only after independent site classification.,Accepted Stage 1-3B West Virginia research plus bounded Stage 6 self-challenge/physical-identity reconciliation.,Research physical identity: DEFINITE_RESEARCH_BASE_REUSE; research-base key=desert-financial-arena. Numeric venue_id remains blank; Implementation must rebase against then-current protected main. Integration rebase resolved final global venue ID VEN-000056.
west-virginia,fairmont-armory,VEN-000656,Fairmont Armory,,Fairmont,WV,,,,unknown,1,1928-01-31,1928-01-31,,,,,Venue identity never establishes H/A/N; assignments were applied only after independent site classification.,Accepted Stage 1-3B West Virginia research plus bounded Stage 6 self-challenge/physical-identity reconciliation.,Historical physical identity: RESOLVED. Research-base exact/unique alias reconciliation did not establish one authoritative shared venue identity. Global registration/current-main reuse decision remains for serialized Implementation; numeric venue_id intentionally blank. Integration rebase resolved final global venue ID VEN-000656.
west-virginia,feaster-center,VEN-000657,Feaster Center,,Fairmont,WV,,,,unknown,1,1999-11-27,1999-11-27,source_program_home,1999-00,1999-00,SEASON_EXCEPTION,Venue identity never establishes H/A/N; assignments were applied only after independent site classification.,Accepted Stage 1-3B West Virginia research plus bounded Stage 6 self-challenge/physical-identity reconciliation.,Historical physical identity: RESOLVED. Research-base exact/unique alias reconciliation did not establish one authoritative shared venue identity. Global registration/current-main reuse decision remains for serialized Implementation; numeric venue_id intentionally blank. Integration rebase resolved final global venue ID VEN-000657.
west-virginia,hofheinz-pavilion,VEN-000291,Fertitta Center,,Houston,TX,,,,unknown,3,2024-01-06,2026-01-13,,,,,Venue identity never establishes H/A/N; assignments were applied only after independent site classification.,Accepted Stage 1-3B West Virginia research plus bounded Stage 6 self-challenge/physical-identity reconciliation.,Research physical identity: DEFINITE_RESEARCH_BASE_REUSE; historical/local label maps to research-base key=hofheinz-pavilion; research-base venue_id=VEN-000291. Numeric venue_id remains blank; Implementation must rebase against then-current protected main. Integration rebase resolved final global venue ID VEN-000291.
west-virginia,fifth-third-arena,VEN-000350,Fifth Third Arena,,Cincinnati,OH,,,,unknown,3,2024-03-09,2026-02-05,,,,,Venue identity never establishes H/A/N; assignments were applied only after independent site classification.,Accepted Stage 1-3B West Virginia research plus bounded Stage 6 self-challenge/physical-identity reconciliation.,Research physical identity: DEFINITE_RESEARCH_BASE_REUSE; research-base key=fifth-third-arena. Numeric venue_id remains blank; Implementation must rebase against then-current protected main. Integration rebase resolved final global venue ID VEN-000350.
west-virginia,paycom-center,VEN-000162,Ford Center,,Oklahoma City,OK,,,,unknown,1,2005-12-22,2005-12-22,,,,,Venue identity never establishes H/A/N; assignments were applied only after independent site classification.,Accepted Stage 1-3B West Virginia research plus bounded Stage 6 self-challenge/physical-identity reconciliation.,Research physical identity: DEFINITE_RESEARCH_BASE_REUSE; historical/local label maps to research-base key=paycom-center; research-base venue_id=VEN-000162. Numeric venue_id remains blank; Implementation must rebase against then-current protected main. Integration rebase resolved final global venue ID VEN-000162.
west-virginia,foster-pavilion,VEN-000572,Foster Pavilion,,Waco,TX,,,,unknown,1,2025-02-15,2025-02-15,,,,,Venue identity never establishes H/A/N; assignments were applied only after independent site classification.,Accepted Stage 1-3B West Virginia research plus bounded Stage 6 self-challenge/physical-identity reconciliation.,Research physical identity: DEFINITE_RESEARCH_BASE_REUSE; research-base key=foster-pavilion. Numeric venue_id remains blank; Implementation must rebase against then-current protected main. Integration rebase resolved final global venue ID VEN-000572.
west-virginia,freedom-hall,VEN-000069,Freedom Hall,,Louisville,KY,,,,unknown,3,1959-01-23,1959-03-21,,,,,Venue identity never establishes H/A/N; assignments were applied only after independent site classification.,Accepted Stage 1-3B West Virginia research plus bounded Stage 6 self-challenge/physical-identity reconciliation.,Research physical identity: DEFINITE_RESEARCH_BASE_REUSE; research-base key=freedom-hall. Numeric venue_id remains blank; Implementation must rebase against then-current protected main. Stage 6 merged naming-era/local duplicate rows for this same physical building; historical labels are retained as aliases/source evidence. Integration rebase resolved final global venue ID VEN-000069.
west-virginia,gallagher-iba-arena,VEN-000072,Gallagher-Iba Arena,,Stillwater,OK,,,,unknown,2,2024-01-27,2026-02-24,,,,,Venue identity never establishes H/A/N; assignments were applied only after independent site classification.,Accepted Stage 1-3B West Virginia research plus bounded Stage 6 self-challenge/physical-identity reconciliation.,Research physical identity: DEFINITE_RESEARCH_BASE_REUSE; research-base key=gallagher-iba-arena. Numeric venue_id remains blank; Implementation must rebase against then-current protected main. Integration rebase resolved final global venue ID VEN-000072.
west-virginia,georgia-dome,VEN-000073,Georgia Dome,,Atlanta,GA,,,,unknown,2,1997-12-20,2006-03-23,,,,,Venue identity never establishes H/A/N; assignments were applied only after independent site classification.,Accepted Stage 1-3B West Virginia research plus bounded Stage 6 self-challenge/physical-identity reconciliation.,Research physical identity: DEFINITE_RESEARCH_BASE_REUSE; research-base key=georgia-dome. Numeric venue_id remains blank; Implementation must rebase against then-current protected main. Integration rebase resolved final global venue ID VEN-000073.
west-virginia,greensboro-coliseum,VEN-000076,Greensboro Coliseum,,Greensboro,NC,,,,unknown,6,1962-02-03,1992-03-19,,,,,Venue identity never establishes H/A/N; assignments were applied only after independent site classification.,Accepted Stage 1-3B West Virginia research plus bounded Stage 6 self-challenge/physical-identity reconciliation.,Research physical identity: DEFINITE_RESEARCH_BASE_REUSE; research-base key=greensboro-coliseum. Numeric venue_id remains blank; Implementation must rebase against then-current protected main. Integration rebase resolved final global venue ID VEN-000076.
west-virginia,hampton-roads-coliseum,VEN-000658,Hampton Roads Coliseum,,Hampton,VA,,,,unknown,1,1970-01-03,1970-01-03,,,,,Venue identity never establishes H/A/N; assignments were applied only after independent site classification.,Accepted Stage 1-3B West Virginia research plus bounded Stage 6 self-challenge/physical-identity reconciliation.,Historical physical identity: RESOLVED. Research-base exact/unique alias reconciliation did not establish one authoritative shared venue identity. Global registration/current-main reuse decision remains for serialized Implementation; numeric venue_id intentionally blank. Integration rebase resolved final global venue ID VEN-000658.
west-virginia,hard-rock-hotel-riviera-maya,VEN-000659,Hard Rock Hotel Riviera Maya,,Riviera Maya,MX,,,,unknown,4,2013-11-26,2019-11-27,,,,,Venue identity never establishes H/A/N; assignments were applied only after independent site classification.,Accepted Stage 1-3B West Virginia research plus bounded Stage 6 self-challenge/physical-identity reconciliation.,Historical physical identity: RESOLVED. Research-base exact/unique alias reconciliation did not establish one authoritative shared venue identity. Global registration/current-main reuse decision remains for serialized Implementation; numeric venue_id intentionally blank. Integration rebase resolved final global venue ID VEN-000659.
west-virginia,leavey-center,VEN-000606,Harold J. Toso Pavilion,,Santa Clara,CA,,,,unknown,2,1991-12-27,1991-12-28,,,,,Venue identity never establishes H/A/N; assignments were applied only after independent site classification.,Accepted Stage 1-3B West Virginia research plus bounded Stage 6 self-challenge/physical-identity reconciliation.,Research-base registry contains Toso Pavilion and Leavey Center as separate IDs even though Santa Clara identifies Leavey as the reconstructed/renamed Toso Pavilion physical facility; authoritative shared-ID reconciliation is deferred to Implementation. Integration rebase resolved final global venue ID VEN-000606.
west-virginia,xl-center,VEN-000257,Hartford Civic Center,,Hartford,CT,,,,unknown,2,1985-11-22,1985-11-24,,,,,Venue identity never establishes H/A/N; assignments were applied only after independent site classification.,Accepted Stage 1-3B West Virginia research plus bounded Stage 6 self-challenge/physical-identity reconciliation.,Research physical identity: DEFINITE_RESEARCH_BASE_REUSE; historical/local label maps to research-base key=xl-center; research-base venue_id=VEN-000257. Numeric venue_id remains blank; Implementation must rebase against then-current protected main. Integration rebase resolved final global venue ID VEN-000257.
west-virginia,hilton-coliseum,VEN-000079,Hilton Coliseum,,Ames,IA,,,,unknown,2,2024-02-24,2026-01-02,,,,,Venue identity never establishes H/A/N; assignments were applied only after independent site classification.,Accepted Stage 1-3B West Virginia research plus bounded Stage 6 self-challenge/physical-identity reconciliation.,Research physical identity: DEFINITE_RESEARCH_BASE_REUSE; research-base key=hilton-coliseum. Numeric venue_id remains blank; Implementation must rebase against then-current protected main. Integration rebase resolved final global venue ID VEN-000079.
west-virginia,hp-field-house,VEN-000084,HP Field House,H.P. Field House; Milk House,Orlando,FL,,,,unknown,9,2006-11-23,2017-11-26,,,,,Venue identity never establishes H/A/N; assignments were applied only after independent site classification.,Accepted Stage 1-3B West Virginia research plus bounded Stage 6 self-challenge/physical-identity reconciliation.,Research physical identity: DEFINITE_RESEARCH_BASE_REUSE; research-base key=hp-field-house; research-base venue_id=VEN-000084. Numeric venue_id remains blank; Implementation must rebase against then-current protected main. Stage 6 merged naming-era/local duplicate rows for this same physical building; historical labels are retained as aliases/source evidence. Integration rebase resolved final global venue ID VEN-000084.
west-virginia,htc-center,VEN-000354,HTC Center,,Conway,SC,,,,unknown,3,2018-11-15,2018-11-18,,,,,Venue identity never establishes H/A/N; assignments were applied only after independent site classification.,Accepted Stage 1-3B West Virginia research plus bounded Stage 6 self-challenge/physical-identity reconciliation.,Research physical identity: DEFINITE_RESEARCH_BASE_REUSE; research-base key=htc-center. Numeric venue_id remains blank; Implementation must rebase against then-current protected main. Integration rebase resolved final global venue ID VEN-000354.
west-virginia,hubert-h-humphrey-metrodome,VEN-000085,Hubert H. Humphrey Metrodome,,Minneapolis,MN,,,,unknown,1,2009-03-20,2009-03-20,,,,,Venue identity never establishes H/A/N; assignments were applied only after independent site classification.,Accepted Stage 1-3B West Virginia research plus bounded Stage 6 self-challenge/physical-identity reconciliation.,Research physical identity: DEFINITE_RESEARCH_BASE_REUSE; research-base key=hubert-h-humphrey-metrodome. Numeric venue_id remains blank; Implementation must rebase against then-current protected main. Integration rebase resolved final global venue ID VEN-000085.
west-virginia,imperial-arena,VEN-000088,Imperial Arena,,Nassau,BS,,,,unknown,3,2024-11-27,2024-11-29,,2024-11-27,2024-11-29,EVENT_DATES,Venue identity never establishes H/A/N; assignments were applied only after independent site classification.,Accepted Stage 1-3B West Virginia research plus bounded Stage 6 self-challenge/physical-identity reconciliation.,Research physical identity: DEFINITE_RESEARCH_BASE_REUSE; research-base key=imperial-arena. Numeric venue_id remains blank; Implementation must rebase against then-current protected main. Integration rebase resolved final global venue ID VEN-000088.
west-virginia,intrust-bank-arena,VEN-000090,INTRUST Bank Arena,,Wichita,KS,,,,unknown,1,2011-12-08,2011-12-08,,,,,Venue identity never establishes H/A/N; assignments were applied only after independent site classification.,Accepted Stage 1-3B West Virginia research plus bounded Stage 6 self-challenge/physical-identity reconciliation.,Research physical identity: DEFINITE_RESEARCH_BASE_REUSE; research-base key=intrust-bank-arena. Numeric venue_id remains blank; Implementation must rebase against then-current protected main. Integration rebase resolved final global venue ID VEN-000090.
