index,source_program_key,source_opponent_label,canonical_opponent_key,canonical_opponent_name,current_d1,games_with_source_label,first_season,last_season,resolution_status,resolution_method,user_choice,audit_note
17,vanderbilt,Arkansas State,arkansas-state,Arkansas State,Yes,3,1959-1960,1975-1976,RESOLVED,Inherited established project identity,,
18,vanderbilt,Arkansas-Little Rock,little-rock,Little Rock,Yes,1,1995-1996,1995-1996,RESOLVED,Curated alias / current D1 registry,,
19,vanderbilt,Arkansas-Pine Bluff,arkansas-pine-bluff,Arkansas-Pine Bluff,Yes,1,2025-2026,2025-2026,RESOLVED,Curated alias / current D1 registry,,
20,vanderbilt,Army,army,Army,Yes,3,1961-1962,1998-1999,RESOLVED,Inherited established project identity,,
21,vanderbilt,Atlanta Athletic Club,atlanta-athletic-club,Atlanta Athletic Club,No,8,1908-1909,1923-1924,RESOLVED,Inherited established project identity,,
22,vanderbilt,Atwater Kent,atwater-kent,Atwater Kent,No,1,1930-1931,1930-1931,RESOLVED,Inherited established project identity,,
23,vanderbilt,Auburn,auburn,Auburn,Yes,149,1920-1921,2025-2026,RESOLVED,Inherited established project identity,,
24,vanderbilt,Austin Peay,austin-peay,Austin Peay,Yes,20,1937-1938,2024-2025,RESOLVED,Inherited established project identity,,
25,vanderbilt,Baylor,baylor,Baylor,Yes,11,1949-1950,2015-2016,RESOLVED,Inherited established project identity,,
26,vanderbilt,Belmont,belmont,Belmont,Yes,7,1999-2000,2021-2022,RESOLVED,Inherited established project identity,,
27,vanderbilt,Bemis YMCA,bemis-ymca,Bemis YMCA,No,2,1922-1923,1925-1926,RESOLVED,Inherited established project identity,,
28,vanderbilt,Bessemer (Ala.),bessemer-ala,Bessemer (Ala.),No,1,1912-1913,1912-1913,RESOLVED,Inherited established project identity,,
29,vanderbilt,Birmingham Athletic Club,birmingham-athletic-club,Birmingham Athletic Club,No,16,1907-1908,1924-1925,RESOLVED,Inherited established project identity,,
30,vanderbilt,Birmingham Southern,birmingham-southern,Birmingham Southern,No,2,1901-1902,2000-2001,RESOLVED,Inherited established project identity,,
31,vanderbilt,Birmingham YMCA,birmingham-ymca,Birmingham YMCA,No,3,1907-1908,1910-1911,RESOLVED,Inherited established project identity,,
32,vanderbilt,Boise State,boise-state,Boise State,Yes,1,1992-1993,1992-1993,RESOLVED,Inherited established project identity,,
33,vanderbilt,Boston College,boston-college,Boston College,Yes,9,1971-1972,2023-2024,RESOLVED,Curated alias / current D1 registry,,
34,vanderbilt,Bowling Green,bowling-green,Bowling Green,Yes,2,1968-1969,1992-1993,RESOLVED,Inherited established project identity,,
35,vanderbilt,Boys Club,boys-club,Boys Club,No,2,1919-1920,1919-1920,RESOLVED,Inherited established project identity,,
36,vanderbilt,Bradley,bradley,Bradley,Yes,3,1951-1952,2007-2008,RESOLVED,Inherited established project identity,,
37,vanderbilt,Brigham Young,byu,BYU,Yes,1,1957-1958,1957-1958,RESOLVED,Curated alias / current D1 registry,,
38,vanderbilt,Bucknell,bucknell,Bucknell,Yes,2,2011-2012,2016-2017,RESOLVED,Inherited established project identity,,
39,vanderbilt,Buffalo,buffalo,Buffalo,Yes,1,2019-2020,2019-2020,RESOLVED,Inherited established project identity,,
40,vanderbilt,Buffalo All-Stars,buffalo-all-stars,Buffalo All-Stars,No,1,1923-1924,1923-1924,RESOLVED,Inherited established project identity,,
41,vanderbilt,Butler,butler,Butler,Yes,6,1924-1925,2016-2017,RESOLVED,Inherited established project identity,,
42,vanderbilt,BYU,byu,BYU,Yes,1,2021-2022,2021-2022,RESOLVED,Inherited established project identity,,
43,vanderbilt,Cal Poly,cal-poly,Cal Poly,Yes,1,2001-2002,2001-2002,RESOLVED,Inherited established project identity,,
44,vanderbilt,Cal Poly-Pomona,cal-poly-pomona,Cal Poly Pomona,No,3,1977-1978,1979-1980,RESOLVED,Inherited established project identity,,
45,vanderbilt,Cal State Northridge,cal-state-northridge,CSUN,Yes,1,2004-2005,2004-2005,RESOLVED,Inherited established project identity,,
46,vanderbilt,California,california,California,Yes,2,1965-1966,2024-2025,RESOLVED,Curated alias / current D1 registry,,
47,vanderbilt,Calumet,calumet,Calumet,No,3,1917-1918,1923-1924,RESOLVED,Inherited established project identity,,
48,vanderbilt,Camp Benning,camp-benning,Camp Benning,No,1,1921-1922,1921-1922,RESOLVED,Inherited established project identity,,
49,vanderbilt,Camp Forest,camp-forest,Camp Forest,No,1,1941-1942,1941-1942,RESOLVED,Inherited established project identity,,
50,vanderbilt,Campbell,campbell,Campbell,Yes,1,1998-1999,1998-1999,RESOLVED,Inherited established project identity,,
51,vanderbilt,Carson-Newman,carson-newman,Carson-Newman,No,1,1927-1928,1927-1928,RESOLVED,Inherited established project identity,,
52,vanderbilt,Centenary,centenary,Centenary,No,1,2001-2002,2001-2002,RESOLVED,Inherited established project identity,,
53,vanderbilt,Central (Ky.),centre,Centre,No,3,1907-1908,1909-1910,RESOLVED,Inherited established project identity,,
54,vanderbilt,Central (Mo.),centre,Centre,No,1,1911-1912,1911-1912,RESOLVED,Inherited established project identity,,
55,vanderbilt,Central Arkansas,central-arkansas,Central Arkansas,Yes,3,2008-2009,2025-2026,RESOLVED,Inherited established project identity,,
56,vanderbilt,Central Michigan,central-michigan,Central Michigan,Yes,1,2004-2005,2004-2005,RESOLVED,Inherited established project identity,,
57,vanderbilt,Centre,centre,Centre,No,3,1918-1919,1920-1921,RESOLVED,Inherited established project identity,,
58,vanderbilt,Chaminade,chaminade,Chaminade,No,3,1988-1989,2009-2010,RESOLVED,Inherited established project identity,,
59,vanderbilt,Charlotte,charlotte,Charlotte,Yes,1,1975-1976,1975-1976,RESOLVED,Inherited established project identity,,
60,vanderbilt,Chattanooga,chattanooga,Chattanooga,Yes,16,1908-1909,2016-2017,RESOLVED,Inherited established project identity,,
61,vanderbilt,Chattanooga Ramblers,chattanooga-ramblers,Chattanooga Ramblers,No,1,1908-1909,1908-1909,RESOLVED,Inherited established project identity,,
62,vanderbilt,Chattanooga Tigers,chattanooga-tigers,Chattanooga Tigers,No,4,1913-1914,1916-1917,RESOLVED,Inherited established project identity,,
63,vanderbilt,Chattanooga YMCA,chattanooga-ymca,Chattanooga YMCA,No,5,1919-1920,1930-1931,RESOLVED,Inherited established project identity,,
64,vanderbilt,Chicago,chicago,Chicago,No,1,1922-1923,1922-1923,RESOLVED,Inherited established project identity,,
65,vanderbilt,Chicago YMCA,chicago-ymca,Chicago YMCA,No,2,1919-1920,1920-1921,RESOLVED,Conservative historical/non-current identity,,
66,vanderbilt,Christ Church (Cincinnati),christ-church-cincinnati,Christ Church (Cincinnati),No,1,1911-1912,1911-1912,RESOLVED,Inherited established project identity,,
67,vanderbilt,Cincinnati,cincinnati,Cincinnati,Yes,8,1922-1923,2020-2021,RESOLVED,Inherited established project identity,,
68,vanderbilt,Cincinnati Guaranty,cincinnati-guaranty,Cincinnati Guaranty,No,1,1925-1926,1925-1926,RESOLVED,Inherited established project identity,,
69,vanderbilt,City College of New York,city-college-of-new-york,City College of New York,No,1,1923-1924,1923-1924,RESOLVED,Conservative historical/non-current identity,,
70,vanderbilt,Clarksville,clarksville,Clarksville,No,1,1922-1923,1922-1923,RESOLVED,Inherited established project identity,,
71,vanderbilt,Clemson,clemson,Clemson,Yes,13,1923-1924,1993-1994,RESOLVED,Inherited established project identity,,
72,vanderbilt,Cleveland State,cleveland-state,Cleveland State,Yes,2,1994-1995,2011-2012,RESOLVED,Inherited established project identity,,
73,vanderbilt,Colgate,colgate,Colgate,Yes,1,1988-1989,1988-1989,RESOLVED,Inherited established project identity,,
74,vanderbilt,College of Charleston,charleston,Charleston,Yes,2,1991-1992,2002-2003,RESOLVED,Curated alias / current D1 registry,,
75,vanderbilt,Columbia,columbia,Columbia,Yes,3,1907-1908,1984-1985,RESOLVED,Inherited established project identity,,
76,vanderbilt,Columbia Union,columbia-union,Columbia Union,No,1,1915-1916,1915-1916,RESOLVED,Inherited established project identity,,
77,vanderbilt,Columbus (Ga.) Athletic Club,columbus-ga-athletic-club,Columbus (Ga.) Athletic Club,No,1,1912-1913,1912-1913,RESOLVED,Inherited established project identity,,
78,vanderbilt,Columbus (Ga.) YMC,columbus-ga-ymc,Columbus (Ga.) YMC,No,1,1911-1912,1911-1912,RESOLVED,Inherited established project identity,,
79,vanderbilt,Columbus YMCA,columbus-y-m-c-a,Columbus Y.M.C.A,No,3,1908-1909,1915-1916,RESOLVED,Inherited established project identity,,
80,vanderbilt,Connecticut,uconn,UConn,Yes,3,2001-2002,2003-2004,RESOLVED,Curated alias / current D1 registry,,
81,vanderbilt,Convair,convair,Convair,No,2,1943-1944,1943-1944,RESOLVED,Inherited established project identity,,
82,vanderbilt,Cornell,cornell,Cornell,Yes,3,1971-1972,2012-2013,RESOLVED,Inherited established project identity,,
83,vanderbilt,Creighton,creighton,Creighton,Yes,3,1934-1935,1935-1936,RESOLVED,Inherited established project identity,,
84,vanderbilt,Crescent Athletic Club,crescent-athletic-club,Crescent Athletic Club,No,1,1923-1924,1923-1924,RESOLVED,Inherited established project identity,,
85,vanderbilt,Cumberland,cumberland,Cumberland,No,28,1902-1903,1948-1949,RESOLVED,Inherited established project identity,,
86,vanderbilt,Dartmouth,dartmouth,Dartmouth,Yes,5,1948-1949,2023-2024,RESOLVED,Inherited established project identity,,
87,vanderbilt,Davidson,davidson,Davidson,Yes,9,1967-1968,2020-2021,RESOLVED,Inherited established project identity,,
88,vanderbilt,Dayton,dayton,Dayton,Yes,7,1991-1992,2021-2022,RESOLVED,Inherited established project identity,,
89,vanderbilt,DePaul,depaul,DePaul,Yes,3,1964-1965,2009-2010,RESOLVED,Inherited established project identity,,
90,vanderbilt,DePauw,depauw,DePauw,No,1,1924-1925,1924-1925,RESOLVED,Inherited established project identity,,
91,vanderbilt,Detroit Mercy,detroit-mercy,Detroit Mercy,Yes,1,2015-2016,2015-2016,RESOLVED,Inherited established project identity,,
92,vanderbilt,Drake,drake,Drake,Yes,3,1948-1949,2024-2025,RESOLVED,Inherited established project identity,,
93,vanderbilt,Drury,drury,Drury,No,1,1924-1925,1924-1925,RESOLVED,Inherited established project identity,,
94,vanderbilt,Duke,duke,Duke,Yes,15,1930-1931,1996-1997,RESOLVED,Inherited established project identity,,
95,vanderbilt,East Carolina,east-carolina,East Carolina,Yes,1,1987-1988,1987-1988,RESOLVED,Inherited established project identity,,
96,vanderbilt,East Tennessee State,east-tennessee-state,East Tennessee State,Yes,8,1982-1983,2006-2007,RESOLVED,Curated alias / current D1 registry,,
97,vanderbilt,Eastern Kentucky,eastern-kentucky,Eastern Kentucky,Yes,4,1982-1983,2025-2026,RESOLVED,Inherited established project identity,,
98,vanderbilt,Elon,elon,Elon,Yes,1,2006-2007,2006-2007,RESOLVED,Inherited established project identity,,
99,vanderbilt,Evansville,evansville,Evansville,Yes,6,1925-1926,1996-1997,RESOLVED,Inherited established project identity,,
100,vanderbilt,Florida,florida,Florida,Yes,151,1930-1931,2025-2026,RESOLVED,Inherited established project identity,,
101,vanderbilt,Florida A&M,florida-a-m,Florida A&M,Yes,1,1998-1999,1998-1999,RESOLVED,Exact current D1 registry match,,
102,vanderbilt,Florida State,florida-state,Florida State,Yes,4,1960-1961,2000-2001,RESOLVED,Inherited established project identity,,
103,vanderbilt,Fordham,fordham,Fordham,Yes,1,1990-1991,1990-1991,RESOLVED,Inherited established project identity,,
104,vanderbilt,Franklin (Ind.),franklin-ind,Franklin (Ind.),No,1,1924-1925,1924-1925,RESOLVED,Inherited established project identity,,
105,vanderbilt,Fresno State,fresno-state,Fresno State,Yes,1,2022-2023,2022-2023,RESOLVED,Inherited established project identity,,
106,vanderbilt,Furman,furman,Furman,Yes,7,1962-1963,2008-2009,RESOLVED,Inherited established project identity,,
107,vanderbilt,Gardner-Webb,gardner-webb,Gardner-Webb,Yes,1,2015-2016,2015-2016,RESOLVED,Inherited established project identity,,
108,vanderbilt,George Washington,george-washington,George Washington,Yes,2,1990-1991,2006-2007,RESOLVED,Curated alias / current D1 registry,,
109,vanderbilt,Georgetown,georgetown,Georgetown,Yes,5,1909-1910,2006-2007,RESOLVED,Inherited established project identity,,
110,vanderbilt,Georgia,georgia,Georgia,Yes,154,1913-1914,2025-2026,RESOLVED,Inherited established project identity,,
111,vanderbilt,Georgia Southern,georgia-southern,Georgia Southern,Yes,1,2002-2003,2002-2003,RESOLVED,Inherited established project identity,,
112,vanderbilt,Georgia State,georgia-state,Georgia State,Yes,2,1979-1980,2013-2014,RESOLVED,Inherited established project identity,,
113,vanderbilt,Georgia Tech,georgia-tech,Georgia Tech,Yes,73,1913-1914,2014-2015,RESOLVED,Inherited established project identity,,
114,vanderbilt,Grambling State,grambling,Grambling,Yes,2,2010-2011,2022-2023,RESOLVED,Inherited established project identity,,
115,vanderbilt,Hampton,hampton,Hampton,Yes,1,2001-2002,2001-2002,RESOLVED,Inherited established project identity,,
116,vanderbilt,Hardin-Simmons,hardin-simmons,Hardin-Simmons,No,1,1958-1959,1958-1959,RESOLVED,Inherited established project identity,,
117,vanderbilt,Harvard,harvard,Harvard,Yes,2,1993-1994,2011-2012,RESOLVED,Inherited established project identity,,
118,vanderbilt,Hawaii,hawai-i,Hawai'i,Yes,2,1987-1988,1990-1991,RESOLVED,Exact current D1 registry match,,
119,vanderbilt,Hawai‘i,hawai-i,Hawai'i,Yes,1,2021-2022,2021-2022,RESOLVED,Exact current D1 registry match,,
120,vanderbilt,Hendrix,hendrix,Hendrix,No,1,1922-1923,1922-1923,RESOLVED,Inherited established project identity,,
121,vanderbilt,High Point,high-point,High Point,Yes,2,2002-2003,2016-2017,RESOLVED,Inherited established project identity,,
122,vanderbilt,Hofstra,hofstra,Hofstra,Yes,1,1999-2000,1999-2000,RESOLVED,Inherited established project identity,,
123,vanderbilt,Holy Cross,holy-cross,Holy Cross,Yes,3,1950-1951,1991-1992,RESOLVED,Inherited established project identity,,
124,vanderbilt,Houston,houston,Houston,Yes,2,1986-1987,2001-2002,RESOLVED,Inherited established project identity,,
125,vanderbilt,Houston Baptist,houston-christian,Houston Christian,Yes,1,2017-2018,2017-2018,RESOLVED,Inherited established project identity,,
126,vanderbilt,Howard,howard,Howard,Yes,3,1901-1902,1902-1903,RESOLVED,Inherited established project identity,,
127,vanderbilt,Hubbard Hardware,hubbard-hardware,Hubbard Hardware,No,1,1930-1931,1930-1931,RESOLVED,Inherited established project identity,,
128,vanderbilt,Illinois,illinois,Illinois,Yes,9,1970-1971,2009-2010,RESOLVED,Inherited established project identity,,
129,vanderbilt,Illinois State,illinois-state,Illinois State,Yes,1,1993-1994,1993-1994,RESOLVED,Inherited established project identity,,
130,vanderbilt,Illinois-Chicago,uic,UIC,Yes,1,2008-2009,2008-2009,RESOLVED,Curated alias / current D1 registry,,
131,vanderbilt,Indiana,indiana,Indiana,Yes,9,1934-1935,2004-2005,RESOLVED,Inherited established project identity,,
132,vanderbilt,Indiana State,indiana-state,Indiana State,Yes,3,1981-1982,2011-2012,RESOLVED,Inherited established project identity,,
133,vanderbilt,Iona,iona,Iona,Yes,2,1980-1981,2007-2008,RESOLVED,Inherited established project identity,,
134,vanderbilt,Iowa State,iowa-state,Iowa State,Yes,8,1935-1936,2016-2017,RESOLVED,Inherited established project identity,,
135,vanderbilt,IUPUI,iu-indianapolis,IU Indy,Yes,2,2003-2004,2005-2006,RESOLVED,Curated alias / current D1 registry,,
136,vanderbilt,Jackson State,jackson-state,Jackson State,Yes,1,2024-2025,2024-2025,RESOLVED,Inherited established project identity,,
137,vanderbilt,Jackson YMCA,jackson-ymca,Jackson YMCA,No,3,1911-1912,1918-1919,RESOLVED,Inherited established project identity,,
138,vanderbilt,Jacksonville,jacksonville,Jacksonville,Yes,2,1974-1975,1986-1987,RESOLVED,Exact current D1 registry match,,
139,vanderbilt,Jacksonville State,jacksonville-state,Jacksonville State,Yes,1,2005-2006,2005-2006,RESOLVED,Inherited established project identity,,
140,vanderbilt,James Madison,james-madison,James Madison,Yes,1,2000-2001,2000-2001,RESOLVED,Inherited established project identity,,
141,vanderbilt,Jonesboro YMCA,jonesboro-ymca,Jonesboro YMCA,No,3,1916-1917,1922-1923,RESOLVED,Inherited established project identity,,
142,vanderbilt,Kansas,kansas,Kansas,Yes,5,1972-1973,2015-2016,RESOLVED,Inherited established project identity,,
143,vanderbilt,Kansas City Athletic Club,kansas-city-athletic-club,Kansas City Athletic Club,No,2,1923-1924,1924-1925,RESOLVED,Inherited established project identity,,
144,vanderbilt,Kansas State,kansas-state,Kansas State,Yes,11,1968-1969,2018-2019,RESOLVED,Inherited established project identity,,
145,vanderbilt,Kent State,kent-state,Kent State,Yes,1,2018-2019,2018-2019,RESOLVED,Inherited established project identity,,
146,vanderbilt,Kentucky,kentucky,Kentucky,Yes,210,1911-1912,2025-2026,RESOLVED,Inherited established project identity,,
147,vanderbilt,Lafayette,lafayette,Lafayette,Yes,1,2011-2012,2011-2012,RESOLVED,Inherited established project identity,,
148,vanderbilt,LaSalle,la-salle,La Salle,Yes,2,1966-1967,2014-2015,RESOLVED,Inherited established project identity,,
149,vanderbilt,Lehigh,lehigh,Lehigh,Yes,2,1987-1988,2003-2004,RESOLVED,Inherited established project identity,,
150,vanderbilt,Liberty,liberty,Liberty,Yes,3,2001-2002,2019-2020,RESOLVED,Inherited established project identity,,
151,vanderbilt,Lipscomb,lipscomb,Lipscomb,Yes,29,1938-1939,2025-2026,RESOLVED,Inherited established project identity,,
152,vanderbilt,Long Beach State,long-beach-state,Long Beach State,Yes,1,1981-1982,1981-1982,RESOLVED,Inherited established project identity,,
153,vanderbilt,Longwood,longwood,Longwood,Yes,1,2011-2012,2011-2012,RESOLVED,Inherited established project identity,,
154,vanderbilt,Louisiana Tech,louisiana-tech,Louisiana Tech,Yes,2,1989-1990,2001-2002,RESOLVED,Inherited established project identity,,
155,vanderbilt,Louisiana-Lafayette,louisiana,Louisiana,Yes,1,2004-2005,2004-2005,RESOLVED,Curated alias / current D1 registry,,
156,vanderbilt,Louisville,louisville,Louisville,Yes,16,1929-1930,2011-2012,RESOLVED,Inherited established project identity,,
157,vanderbilt,Louisville YMCA,louisville-ymca,Louisville YMCA,No,5,1909-1910,1923-1924,RESOLVED,Inherited established project identity,,
158,vanderbilt,Louisville YMHA,louisville-ymha,Louisville YMHA,No,3,1915-1916,1917-1918,RESOLVED,Inherited established project identity,,
159,vanderbilt,Loyola (Ill.),loyola-chicago,Loyola Chicago,Yes,4,1926-1927,2019-2020,RESOLVED,Curated alias / current D1 registry,,
160,vanderbilt,Loyola (New Orleans),loyola-new-orleans,Loyola New Orleans,No,1,1957-1958,1957-1958,RESOLVED,Inherited established project identity,,
161,vanderbilt,Loyola Chicago,loyola-chicago,Loyola Chicago,Yes,1,2021-2022,2021-2022,RESOLVED,Inherited established project identity,,
162,vanderbilt,Loyola Marymount,loyola-marymount,Loyola Marymount,Yes,1,2013-2014,2013-2014,RESOLVED,Inherited established project identity,,
163,vanderbilt,LSU,lsu,LSU,Yes,126,1922-1923,2025-2026,RESOLVED,Inherited established project identity,,
164,vanderbilt,Macon YMCA,macon-ymca,Macon YMCA,No,2,1919-1920,1920-1921,RESOLVED,Inherited established project identity,,
165,vanderbilt,Manhattan,manhattan,Manhattan,Yes,2,1982-1983,2009-2010,RESOLVED,Inherited established project identity,,
166,vanderbilt,Marist,marist,Marist,Yes,1,2012-2013,2012-2013,RESOLVED,Inherited established project identity,,
167,vanderbilt,Marquette,marquette,Marquette,Yes,7,1920-1921,2016-2017,RESOLVED,Inherited established project identity,,
168,vanderbilt,Marshall,marshall,Marshall,Yes,1,2013-2014,2013-2014,RESOLVED,Inherited established project identity,,
169,vanderbilt,Maryland,maryland,Maryland,Yes,1,1957-1958,1957-1958,RESOLVED,Inherited established project identity,,
170,vanderbilt,Maryland Eastern Shore,maryland-eastern-shore,UMES,Yes,1,2024-2025,2024-2025,RESOLVED,Inherited established project identity,,
171,vanderbilt,Maryville,maryville,Maryville,No,1,1919-1920,1919-1920,RESOLVED,Conservative historical/non-current identity,,
172,vanderbilt,Massachusetts,massachusetts,Massachusetts,Yes,1,2008-2009,2008-2009,RESOLVED,Inherited established project identity,,
173,vanderbilt,Massachussetts,massachusetts,Massachusetts,Yes,1,2007-2008,2007-2008,RESOLVED,Curated alias / current D1 registry,,
174,vanderbilt,McNeese,mcneese,McNeese,Yes,1,2025-2026,2025-2026,RESOLVED,Inherited established project identity,,
175,vanderbilt,Memphis,memphis,Memphis,Yes,17,1925-1926,2025-2026,RESOLVED,Inherited established project identity,,
176,vanderbilt,Memphis YMCA,memphis-y-m-c-a,Memphis Y.M.C.A,No,15,1911-1912,1928-1929,RESOLVED,Inherited established project identity,,
177,vanderbilt,Mercer,mercer,Mercer,Yes,14,1910-1911,2009-2010,RESOLVED,Inherited established project identity,,
178,vanderbilt,Miami (Ohio),miami-oh,Miami (OH),Yes,5,1931-1932,2011-2012,RESOLVED,Curated alias / current D1 registry,,
179,vanderbilt,Michigan,michigan,Michigan,Yes,9,1920-1921,2022-2023,RESOLVED,Inherited established project identity,,
180,vanderbilt,Michigan State,michigan-state,Michigan State,Yes,1,1967-1968,1967-1968,RESOLVED,Inherited established project identity,,
181,vanderbilt,Middle Tennessee,middle-tennessee,Middle Tennessee,Yes,37,1913-1914,2018-2019,RESOLVED,Inherited established project identity,,
182,vanderbilt,Milligan,milligan,Milligan,No,1,1922-1923,1922-1923,RESOLVED,Inherited established project identity,,
183,vanderbilt,Minnesota,minnesota,Minnesota,Yes,5,1956-1957,2016-2017,RESOLVED,Inherited established project identity,,
184,vanderbilt,Mississippi A&M,mississippi-a-and-m,Mississippi A&M,No,8,1921-1922,1927-1928,RESOLVED,Inherited established project identity,,
185,vanderbilt,Mississippi State,mississippi-state,Mississippi State,Yes,129,1928-1929,2025-2026,RESOLVED,Inherited established project identity,,
186,vanderbilt,Mississippi Valley State,mississippi-valley-state,Mississippi Valley State,Yes,3,1996-1997,2021-2022,RESOLVED,Curated alias / current D1 registry,,
187,vanderbilt,Missouri,missouri,Mizzou,Yes,20,1958-1959,2025-2026,RESOLVED,Inherited established project identity,,
188,vanderbilt,Mobile YMCA,mobile-y-m-c-a,Mobile Y.M.C.A,No,8,1907-1908,1919-1920,RESOLVED,Inherited established project identity,,
189,vanderbilt,Monmouth,monmouth,Monmouth,Yes,2,2001-2002,2011-2012,RESOLVED,Inherited established project identity,,
190,vanderbilt,Montgomery YMCA,montgomery-y-m-c-a,Montgomery Y.M.C.A,No,5,1907-1908,1919-1920,RESOLVED,Inherited established project identity,,
191,vanderbilt,Morehead State,morehead-state,Morehead State,Yes,5,1987-1988,2022-2023,RESOLVED,Inherited established project identity,,
192,vanderbilt,Morgan State,morgan-state,Morgan State,Yes,1,2013-2014,2013-2014,RESOLVED,Inherited established project identity,,
193,vanderbilt,Murray,murray,Murray,No,3,1930-1931,1945-1946,RESOLVED,Inherited established project identity,,
194,vanderbilt,Murray State,murray-state,Murray State,Yes,2,1988-1989,2009-2010,RESOLVED,Inherited established project identity,,
195,vanderbilt,Nashville,nashville,Nashville,No,2,1903-1904,1903-1904,RESOLVED,Inherited established project identity,,
196,vanderbilt,Nashville Athletic Club,nashville-athletic-club,Nashville Athletic Club,No,13,1900-1901,1908-1909,RESOLVED,Inherited established project identity,,
197,vanderbilt,Nashville Burk,nashville-burk,Nashville Burk,No,3,1925-1926,1928-1929,RESOLVED,Inherited established project identity,,
198,vanderbilt,Nashville YMCA,nashville-ymca,Nashville YMCA,No,47,1900-1901,1929-1930,RESOLVED,Inherited established project identity,,
199,vanderbilt,Nashville YMHA,nashville-ymha,Nashville YMHA,No,13,1921-1922,1928-1929,RESOLVED,Inherited established project identity,,
200,vanderbilt,Navy,navy,Navy,Yes,2,1958-1959,1961-1962,RESOLVED,Inherited established project identity,,
201,vanderbilt,Navy A.A.C.,navy-a-a-c,Navy A.A.C.,No,2,1943-1944,1943-1944,RESOLVED,Inherited established project identity,,
202,vanderbilt,NC State,nc-state,NC State,Yes,2,2022-2023,2023-2024,RESOLVED,Inherited established project identity,,
203,vanderbilt,Nebraska,nebraska,Nebraska,Yes,8,1955-1956,2025-2026,RESOLVED,Inherited established project identity,,
204,vanderbilt,Nevada,nevada,Nevada,Yes,1,2024-2025,2024-2025,RESOLVED,Inherited established project identity,,
205,vanderbilt,New Hampshire,new-hampshire,New Hampshire,Yes,1,1991-1992,1991-1992,RESOLVED,Inherited established project identity,,
206,vanderbilt,New Haven,new-haven,New Haven,Yes,1,2025-2026,2025-2026,RESOLVED,Inherited established project identity,,
207,vanderbilt,New Mexico,new-mexico,New Mexico,Yes,3,1956-1957,1986-1987,RESOLVED,Inherited established project identity,,
208,vanderbilt,New Mexico A&M,new-mexico-state,New Mexico State,Yes,2,1955-1956,1957-1958,RESOLVED,Inherited established project identity,,
209,vanderbilt,New Mexico State,new-mexico-state,New Mexico State,Yes,1,1997-1998,1997-1998,RESOLVED,Inherited established project identity,,
210,vanderbilt,New Orleans,new-orleans,New Orleans,Yes,4,1989-1990,2024-2025,RESOLVED,Inherited established project identity,,
211,vanderbilt,New York Professionals,new-york-professionals,New York Professionals,No,2,1906-1907,1906-1907,RESOLVED,Inherited established project identity,,
212,vanderbilt,Nicholls State,nicholls,Nicholls,Yes,3,1996-1997,2012-2013,RESOLVED,Curated alias / current D1 registry,,
213,vanderbilt,Norfolk State,norfolk-state,Norfolk State,Yes,2,2014-2015,2016-2017,RESOLVED,Inherited established project identity,,
