source_program_key,source_opponent_label,canonical_opponent_key,canonical_opponent_name,current_d1,games_with_source_label,first_season,last_season,resolution_status,resolution_method,user_choice,audit_note
illinois,Ball State,ball-state,Ball State,Yes,2,1988-1989,1995-1996,resolved,Inherited Missouri/current-registry identity,,
illinois,Baylor,baylor,Baylor,Yes,4,1986-1987,2020-2021,resolved,Inherited Missouri/current-registry identity,,
illinois,Beaumont Y.M.C.A,beaumont-y-m-c-a,Beaumont Y.M.C.A,No,1,1907-1908,1907-1908,resolved,New historical/non-current identity; source label sufficiently specific,,
illinois,Belmont,belmont,Belmont,Yes,1,2006-2007,2006-2007,resolved,Inherited Missouri/current-registry identity,,
illinois,Bethune-Cookman,bethune-cookman,Bethune-Cookman,Yes,2,1999-2000,2022-2023,resolved,Inherited Missouri/current-registry identity,,
illinois,Birmingham A.C,birmingham-a-c,Birmingham A.C,No,1,1907-1908,1907-1908,resolved,New historical/non-current identity; source label sufficiently specific,,
illinois,Boise State,boise-state,Boise State,Yes,2,2009-2010,2016-2017,resolved,Inherited Missouri/current-registry identity,,
illinois,Boston U,boston-university,Boston University,Yes,1,2013-2014,2013-2014,resolved,Clear institutional alias/name variant,,
illinois,Bowling Green,bowling-green,Bowling Green,Yes,3,1962-1963,1981-1982,resolved,Inherited Missouri/current-registry identity,,
illinois,Bradley,bradley,Bradley,Yes,17,1926-1927,2013-2014,resolved,Inherited Missouri/current-registry identity,,
illinois,Brigham Young,byu,BYU,Yes,5,1965-1966,1980-1981,resolved,Clear institutional alias/name variant,,
illinois,Brown,brown,Brown,Yes,1,2014-2015,2014-2015,resolved,Inherited Missouri/current-registry identity,,
illinois,Butler,butler,Butler,Yes,38,1921-1922,2012-2013,resolved,Inherited Missouri/current-registry identity,,
illinois,Cairo Athletic Club,cairo-athletic-club,Cairo Athletic Club,No,1,1907-1908,1907-1908,resolved,New historical/non-current identity; source label sufficiently specific,,
illinois,Cal Poly-San Luis Obispo,cal-poly,Cal Poly,Yes,1,1976-1977,1976-1977,resolved,Clear institutional alias/name variant,,
illinois,Cal State-Chico,chico-state,Chico State,No,1,1984-1985,1984-1985,resolved,Clear historical/non-current identity or lineage,,
illinois,Cal. State-Northridge,cal-state-northridge,Cal State Northridge,Yes,1,1983-1984,1983-1984,resolved,Inherited Missouri/current-registry identity,,
illinois,California,california,California,Yes,9,1935-1936,1996-1997,resolved,Inherited Missouri/current-registry identity,,
illinois,Camp Grant,camp-grant,Camp Grant,No,1,1942-1943,1942-1943,resolved,New historical/non-current identity; source label sufficiently specific,,
illinois,Carleton,carleton,Carleton,No,2,1930-1931,1939-1940,resolved,Clear historical/non-current identity or lineage,,
illinois,Carroll,carroll,Carroll,No,2,1936-1937,1937-1938,resolved,Clear historical/non-current identity or lineage,,
illinois,Centenary,centenary,Centenary,No,1,1978-1979,1978-1979,resolved,Inherited Missouri/current-registry identity,,
illinois,Central Florida,ucf,UCF,Yes,1,2016-2017,2016-2017,resolved,Clear institutional alias/name variant,,
illinois,Central Michigan,central-michigan,Central Michigan,Yes,1,2016-2017,2016-2017,resolved,Inherited Missouri/current-registry identity,,
illinois,Chaminade,chaminade,Chaminade,No,1,2012-2013,2012-2013,resolved,Inherited Missouri/current-registry identity,,
illinois,Champaign High School,champaign-high-school,Champaign High School,No,1,1905-1906,1905-1906,resolved,New historical/non-current identity; source label sufficiently specific,,
illinois,Chanute Field,chanute-field,Chanute Field,No,3,1941-1942,1944-1945,resolved,New historical/non-current identity; source label sufficiently specific,,
illinois,Charleston,charleston,Charleston,Yes,1,1994-1995,1994-1995,resolved,Inherited Missouri/current-registry identity,,
illinois,Charlotte,charlotte,Charlotte,Yes,1,2000-2001,2000-2001,resolved,Inherited Missouri/current-registry identity,,
illinois,Chattanooga,chattanooga,Chattanooga,Yes,2,2015-2016,2021-2022,resolved,Inherited Missouri/current-registry identity,,
illinois,Chicago,chicago,Chicago,No,68,1905-1906,1945-1946,resolved,New historical/non-current identity; source label sufficiently specific,,
illinois,Chicago State,chicago-state,Chicago State,Yes,14,1984-1985,2024-2025,resolved,Inherited Missouri/current-registry identity,,
illinois,Chicago Y.M.C.A,chicago-y-m-c-a,Chicago Y.M.C.A,No,1,1906-1907,1906-1907,resolved,New historical/non-current identity; source label sufficiently specific,,
illinois,Cincinnati,cincinnati,Cincinnati,Yes,5,1962-1963,2021-2022,resolved,Inherited Missouri/current-registry identity,,
illinois,Clemson,clemson,Clemson,Yes,5,1997-1998,2013-2014,resolved,Inherited Missouri/current-registry identity,,
illinois,Cleveland State,cleveland-state,Cleveland State,Yes,1,1976-1977,1976-1977,resolved,Inherited Missouri/current-registry identity,,
illinois,Coe,coe,Coe,No,1,1926-1927,1926-1927,resolved,New historical/non-current identity; source label sufficiently specific,,
illinois,Coe College,coe,Coe,No,1,1947-1948,1947-1948,resolved,Clear institutional alias/name variant,,
illinois,Colgate,colgate,Colgate,Yes,5,1948-1949,2023-2024,resolved,Inherited Missouri/current-registry identity,,
illinois,College of Pacific,pacific,Pacific,Yes,1,1958-1959,1958-1959,resolved,Clear institutional alias/name variant,,
illinois,Colorado,colorado,Colorado,Yes,5,1957-1958,2012-2013,resolved,Inherited Missouri/current-registry identity,,
illinois,Columbia,columbia,Columbia,Yes,4,1949-1950,1996-1997,resolved,Inherited Missouri/current-registry identity,,
illinois,Columbus Y.M.C.A,columbus-y-m-c-a,Columbus Y.M.C.A,No,1,1907-1908,1907-1908,resolved,New historical/non-current identity; source label sufficiently specific,,
illinois,Connecticut,uconn,UConn,Yes,3,1991-1992,2023-2024,resolved,Inherited Missouri/current-registry identity,,
illinois,Connecticut State,uconn,UConn,Yes,1,1938-1939,1938-1939,resolved,Clear institutional alias/name variant,,
illinois,Coppin State,coppin-state,Coppin State,Yes,5,1996-1997,2014-2015,resolved,Inherited Missouri/current-registry identity,,
illinois,Cornell,cornell,Cornell,Yes,6,1931-1932,2011-2012,resolved,Inherited Missouri/current-registry identity,,
illinois,Creighton,creighton,Creighton,Yes,7,1948-1949,2001-2002,resolved,Inherited Missouri/current-registry identity,,
illinois,Dartmouth,dartmouth,Dartmouth,Yes,1,2013-2014,2013-2014,resolved,Inherited Missouri/current-registry identity,,
illinois,Dayton,dayton,Dayton,Yes,7,1951-1952,2009-2010,resolved,Inherited Missouri/current-registry identity,,
illinois,DePaul,depaul,DePaul,Yes,19,1934-1935,2017-2018,resolved,Inherited Missouri/current-registry identity,,
illinois,DePauw,depauw,DePauw,No,9,1924-1925,1974-1975,resolved,Clear historical/non-current identity or lineage,,
illinois,Decatur Y.M.C.A,decatur-y-m-c-a,Decatur Y.M.C.A,No,2,1907-1908,1912-1913,resolved,New historical/non-current identity; source label sufficiently specific,,
illinois,Delaware State,delaware-state,Delaware State,Yes,2,1996-1997,2004-2005,resolved,Inherited Missouri/current-registry identity,,
illinois,Denver,denver,Denver,Yes,1,1978-1979,1978-1979,resolved,Inherited Missouri/current-registry identity,,
illinois,Depauw,depauw,DePauw,No,1,1923-1924,1923-1924,resolved,Clear institutional alias/name variant,,
illinois,Detroit,detroit-mercy,Detroit Mercy,Yes,9,1932-1933,2008-2009,resolved,Inherited Missouri/current-registry identity,,
illinois,Detroit Mercy,detroit-mercy,Detroit Mercy,Yes,1,2016-2017,2016-2017,resolved,Inherited Missouri/current-registry identity,,
illinois,Drake,drake,Drake,Yes,5,1925-1926,1955-1956,resolved,Inherited Missouri/current-registry identity,,
illinois,Drexel,drexel,Drexel,Yes,1,2020-2021,2020-2021,resolved,Inherited Missouri/current-registry identity,,
illinois,Duke,duke,Duke,Yes,9,1986-1987,2024-2025,resolved,Inherited Missouri/current-registry identity,,
illinois,Duquesne,duquesne,Duquesne,Yes,4,1951-1952,2023-2024,resolved,Inherited Missouri/current-registry identity,,
illinois,East Tennessee State,east-tennessee-state,East Tennessee State,Yes,1,2018-2019,2018-2019,resolved,Inherited Missouri/current-registry identity,,
illinois,Eastern Illinois,eastern-illinois,Eastern Illinois,Yes,9,1986-1987,2024-2025,resolved,Inherited Missouri/current-registry identity,,
illinois,Eastern Kentucky,eastern-kentucky,Eastern Kentucky,Yes,2,1985-1986,2012-2013,resolved,Inherited Missouri/current-registry identity,,
illinois,Eastern Michigan,eastern-michigan,Eastern Michigan,Yes,1,2008-2009,2008-2009,resolved,Inherited Missouri/current-registry identity,,
illinois,Eastern Washington,eastern-washington,Eastern Washington,Yes,1,2008-2009,2008-2009,resolved,Inherited Missouri/current-registry identity,,
illinois,Evanston Reds,evanston-reds,Evanston Reds,No,3,1911-1912,1913-1914,resolved,New historical/non-current identity; source label sufficiently specific,,
illinois,Evanston Y.M.C.A,evanston-y-m-c-a,Evanston Y.M.C.A,No,2,1905-1906,1910-1911,resolved,New historical/non-current identity; source label sufficiently specific,,
illinois,Evansville,evansville,Evansville,Yes,1,2018-2019,2018-2019,resolved,Inherited Missouri/current-registry identity,,
illinois,Fairfield,fairfield,Fairfield,Yes,1,1985-1986,1985-1986,resolved,Inherited Missouri/current-registry identity,,
illinois,Fairleigh Dickinson,fairleigh-dickinson,Fairleigh Dickinson,Yes,2,2004-2005,2023-2024,resolved,Inherited Missouri/current-registry identity,,
illinois,Florida,florida,Florida,Yes,4,1971-1972,1989-1990,resolved,Inherited Missouri/current-registry identity,,
illinois,Florida A&M,florida-a-m,Florida A&M,Yes,2,2004-2005,2006-2007,resolved,Inherited Missouri/current-registry identity,,
illinois,Florida Atlantic,florida-atlantic,FAU,Yes,2,2018-2019,2023-2024,resolved,Inherited Missouri/current-registry identity,,
illinois,Florida State,florida-state,Florida State,Yes,1,2016-2017,2016-2017,resolved,Inherited Missouri/current-registry identity,,
illinois,Ft. Worth Y.M.C.A,ft-worth-y-m-c-a,Ft. Worth Y.M.C.A,No,2,1907-1908,1907-1908,resolved,New historical/non-current identity; source label sufficiently specific,,
illinois,Furman,furman,Furman,Yes,2,1972-1973,1975-1976,resolved,Inherited Missouri/current-registry identity,,
illinois,Galveston Y.M.C.A,galveston-y-m-c-a,Galveston Y.M.C.A,No,1,1907-1908,1907-1908,resolved,New historical/non-current identity; source label sufficiently specific,,
illinois,Gardner-Webb,gardner-webb,Gardner-Webb,Yes,1,2012-2013,2012-2013,resolved,Inherited Missouri/current-registry identity,,
illinois,George Washington,george-washington,George Washington,Yes,1,1998-1999,1998-1999,resolved,Inherited Missouri/current-registry identity,,
illinois,Georgetown,georgetown,Georgetown,Yes,6,1965-1966,2018-2019,resolved,Inherited Missouri/current-registry identity,,
illinois,Georgia,georgia,Georgia,Yes,6,1940-1941,2009-2010,resolved,Inherited Missouri/current-registry identity,,
illinois,Georgia Southern,georgia-southern,Georgia Southern,Yes,4,1990-1991,2014-2015,resolved,Inherited Missouri/current-registry identity,,
illinois,Georgia Tech,georgia-tech,Georgia Tech,Yes,9,1966-1967,2013-2014,resolved,Inherited Missouri/current-registry identity,,
illinois,Gonzaga,gonzaga,Gonzaga,Yes,7,2001-2002,2018-2019,resolved,Inherited Missouri/current-registry identity,,
illinois,Grambling,grambling,Grambling,Yes,1,1989-1990,1989-1990,resolved,Inherited Missouri/current-registry identity,,
illinois,Grand Canyon,grand-canyon,Grand Canyon,Yes,2,2017-2018,2019-2020,resolved,Inherited Missouri/current-registry identity,,
illinois,Great Lakes,great-lakes-nts,Great Lakes NTS,No,9,1918-1919,1945-1946,resolved,Clear historical/non-current identity or lineage,,
illinois,Great Lakes Hospital,great-lakes-hospital,Great Lakes Hospital,No,1,1945-1946,1945-1946,resolved,New historical/non-current identity; source label sufficiently specific,,
illinois,Hampton,hampton,Hampton,Yes,2,2014-2015,2019-2020,resolved,Inherited Missouri/current-registry identity,,
illinois,Harvard,harvard,Harvard,Yes,2,1941-1942,1947-1948,resolved,Inherited Missouri/current-registry identity,,
illinois,Hawaii,hawai-i,Hawai'i,Yes,8,1979-1980,2019-2020,resolved,Inherited Missouri/current-registry identity,,
illinois,Hawaii-Loa,hawaii-loa,Hawaii Loa,No,1,1985-1986,1985-1986,resolved,Inherited Missouri/current-registry identity,,
illinois,Houston,houston,Houston,Yes,6,1967-1968,2021-2022,resolved,Inherited Missouri/current-registry identity,,
illinois,Howard,howard,Howard,Yes,1,1985-1986,1985-1986,resolved,Inherited Missouri/current-registry identity,,
illinois,IPFW,purdue-fort-wayne,Purdue Fort Wayne,Yes,1,2013-2014,2013-2014,resolved,Clear institutional alias/name variant,,
illinois,IUPUI,iu-indianapolis,IU Indianapolis,Yes,2,2006-2007,2016-2017,resolved,Inherited Missouri/current-registry identity,,
illinois,Idaho Sate,idaho-state,Idaho State,Yes,1,2006-2007,2006-2007,resolved,Clear institutional alias/name variant,,
illinois,Idaho State,idaho-state,Idaho State,Yes,1,1984-1985,1984-1985,resolved,Inherited Missouri/current-registry identity,,
illinois,Illinois Normal,illinois-state,Illinois State,Yes,2,1920-1921,1920-1921,resolved,Clear institutional alias/name variant,,
illinois,Illinois State,illinois-state,Illinois State,Yes,6,1979-1980,2011-2012,resolved,Inherited Missouri/current-registry identity,,
illinois,Illinois Wesleyan,illinois-wesleyan,Illinois Wesleyan,No,5,1911-1912,1933-1934,resolved,Clear historical/non-current identity or lineage,,
illinois,Illinois-Chicago,uic,UIC,Yes,14,1987-1988,2010-2011,resolved,Clear institutional alias/name variant,,
illinois,Indiana,indiana,Indiana,Yes,189,1905-1906,2024-2025,resolved,Inherited Missouri/current-registry identity,,
illinois,Indiana State,indiana-state,Indiana State,Yes,2,1989-1990,2014-2015,resolved,Inherited Missouri/current-registry identity,,
illinois,Iona,iona,Iona,Yes,1,1980-1981,1980-1981,resolved,Inherited Missouri/current-registry identity,,
illinois,Iowa,iowa,Iowa,Yes,171,1907-1908,2024-2025,resolved,Inherited Missouri/current-registry identity,,
illinois,Iowa State,iowa-state,Iowa State,Yes,14,1923-1924,2023-2024,resolved,Inherited Missouri/current-registry identity,,
illinois,Jackson State,jackson-state,Jackson State,Yes,5,1992-1993,2021-2022,resolved,Inherited Missouri/current-registry identity,,
illinois,Jacksonville,jacksonville,Jacksonville,Yes,1,1973-1974,1973-1974,resolved,Inherited Missouri/current-registry identity,,
illinois,Jacksonville State,jacksonville-state,Jacksonville State,Yes,1,2013-2014,2013-2014,resolved,Inherited Missouri/current-registry identity,,
illinois,Kansas,kansas,Kansas,Yes,6,1987-1988,2010-2011,resolved,Inherited Missouri/current-registry identity,,
illinois,Kansas Aggies,kansas-state,Kansas State,Yes,1,1925-1926,1925-1926,resolved,Clear institutional alias/name variant,,
illinois,Kansas City,kansas-city,Kansas City,Yes,1,2022-2023,2022-2023,resolved,Inherited Missouri/current-registry identity,,
illinois,Kansas State,kansas-state,Kansas State,Yes,10,1940-1941,2021-2022,resolved,Inherited Missouri/current-registry identity,,
illinois,Kennesaw State,kennesaw-state,Kennesaw State,Yes,1,2014-2015,2014-2015,resolved,Inherited Missouri/current-registry identity,,
illinois,Kent State,kent-state,Kent State,Yes,5,1975-1976,2009-2010,resolved,Inherited Missouri/current-registry identity,,
illinois,Kentucky,kentucky,Kentucky,Yes,16,1924-1925,2024-2025,resolved,Inherited Missouri/current-registry identity,,
illinois,Kentucky State,kentucky-state,Kentucky State,No,1,1979-1980,1979-1980,resolved,Inherited Missouri/current-registry identity,,
illinois,Knox,knox,Knox,No,4,1921-1922,1935-1936,resolved,Clear historical/non-current identity or lineage,,
illinois,LaSalle,la-salle,La Salle,Yes,1,1993-1994,1993-1994,resolved,Inherited Missouri/current-registry identity,,
illinois,Lehigh,lehigh,Lehigh,Yes,1,2002-2003,2002-2003,resolved,Inherited Missouri/current-registry identity,,
illinois,Lindenwood,lindenwood,Lindenwood,Yes,1,2022-2023,2022-2023,resolved,Inherited Missouri/current-registry identity,,
illinois,Lindenwood-Mo,lindenwood,Lindenwood,Yes,1,2019-2020,2019-2020,resolved,Clear institutional alias/name variant,,
illinois,Lipscomb,lipscomb,Lipscomb,Yes,1,2011-2012,2011-2012,resolved,Inherited Missouri/current-registry identity,,
illinois,Little Rock,little-rock,Little Rock,Yes,1,2024-2025,2024-2025,resolved,Inherited Missouri/current-registry identity,,
illinois,Lombard,lombard,Lombard,No,1,1928-1929,1928-1929,resolved,New historical/non-current identity; source label sufficiently specific,,
illinois,Long Beach State,long-beach-state,Long Beach State,Yes,3,1976-1977,1992-1993,resolved,Inherited Missouri/current-registry identity,,
illinois,Long Island,long-island-university,LIU,Yes,1,1981-1982,1981-1982,resolved,Inherited Missouri/current-registry identity,,
illinois,Longwood,longwood,Longwood,Yes,2,2004-2005,2017-2018,resolved,Inherited Missouri/current-registry identity,,
illinois,Louisiana State,lsu,LSU,Yes,2,1988-1989,1990-1991,resolved,Inherited Missouri/current-registry identity,,
illinois,Louisville,louisville,Louisville,Yes,5,1979-1980,2004-2005,resolved,Inherited Missouri/current-registry identity,,
illinois,Loyola Chicago,loyola-chicago,Loyola Chicago,Yes,1,2011-2012,2011-2012,resolved,Inherited Missouri/current-registry identity,,
illinois,Loyola Marymount,loyola-marymount,Loyola Marymount,Yes,1,1980-1981,1980-1981,resolved,Inherited Missouri/current-registry identity,,
illinois,Loyola-Chicago,loyola-chicago,Loyola Chicago,Yes,15,1951-1952,2020-2021,resolved,Inherited Missouri/current-registry identity,,
illinois,Loyola-MD,loyola-maryland,Loyola Maryland,Yes,1,2007-2008,2007-2008,resolved,Clear institutional alias/name variant,,
illinois,Loyola-New Orleans,loyola-new-orleans,Loyola New Orleans,No,3,1954-1955,1971-1972,resolved,Clear historical/non-current identity or lineage,,
illinois,Maine,maine,Maine,Yes,2,1997-1998,2000-2001,resolved,Inherited Missouri/current-registry identity,,
illinois,Manhattan,manhattan,Manhattan,Yes,3,1938-1939,1961-1962,resolved,Inherited Missouri/current-registry identity,,
illinois,Marquette,marquette,Marquette,Yes,16,1940-1941,2023-2024,resolved,Inherited Missouri/current-registry identity,,
illinois,Marshall,marshall,Marshall,Yes,1,2017-2018,2017-2018,resolved,Inherited Missouri/current-registry identity,,
illinois,Maryland,maryland,Maryland,Yes,25,1983-1984,2024-2025,resolved,Inherited Missouri/current-registry identity,,
illinois,Maryland-Baltimore County,umbc,UMBC,Yes,1,1991-1992,1991-1992,resolved,Clear institutional alias/name variant,,
illinois,Maryland-Eastern Shore,maryland-eastern-shore,Maryland Eastern Shore,Yes,2,2003-2004,2024-2025,resolved,Inherited Missouri/current-registry identity,,
illinois,McKendree,mckendree,McKendree,No,1,2016-2017,2016-2017,resolved,Clear historical/non-current identity or lineage,,
illinois,McNeese State,mcneese,McNeese,Yes,1,1988-1989,1988-1989,resolved,Inherited Missouri/current-registry identity,,
illinois,Memphis,memphis,Memphis,Yes,3,1994-1995,2003-2004,resolved,Inherited Missouri/current-registry identity,,
illinois,Memphis State,memphis,Memphis,Yes,2,1989-1990,1990-1991,resolved,Inherited Missouri/current-registry identity,,
illinois,Memphis Y.M.C.A,memphis-y-m-c-a,Memphis Y.M.C.A,No,1,1907-1908,1907-1908,resolved,New historical/non-current identity; source label sufficiently specific,,
illinois,Mercer,mercer,Mercer,Yes,3,1992-1993,2003-2004,resolved,Inherited Missouri/current-registry identity,,
illinois,Metro State,metro-state,Metro State,No,2,1988-1989,1989-1990,resolved,Clear historical/non-current identity or lineage,,
illinois,Miami,miami-oh,Miami (OH),Yes,5,1930-1931,2019-2020,resolved,Inherited Missouri/current-registry identity,,
illinois,Miami (OH),miami-oh,Miami (OH),Yes,2,1957-1958,2006-2007,resolved,Inherited Missouri/current-registry identity,,
illinois,Miami of Ohio,miami-oh,Miami (OH),Yes,1,1954-1955,1954-1955,resolved,Clear institutional alias/name variant,,
illinois,Miami-OH,miami-oh,Miami (OH),Yes,1,2007-2008,2007-2008,resolved,Inherited Missouri/current-registry identity,,
illinois,Miami-Ohio,miami-oh,Miami (OH),Yes,1,1931-1932,1931-1932,resolved,Clear institutional alias/name variant,,
illinois,Michigan,michigan,Michigan,Yes,181,1918-1919,2024-2025,resolved,Inherited Missouri/current-registry identity,,
illinois,Michigan State,michigan-state,Michigan State,Yes,131,1950-1951,2024-2025,resolved,Inherited Missouri/current-registry identity,,
illinois,Millikin,millikin,Millikin,No,14,1911-1912,1921-1922,resolved,Clear historical/non-current identity or lineage,,
illinois,Minnesota,minnesota,Minnesota,Yes,199,1905-1906,2024-2025,resolved,Inherited Missouri/current-registry identity,,
illinois,Mississippi,ole-miss,Ole Miss,Yes,2,1988-1989,1989-1990,resolved,Clear institutional alias/name variant,,
illinois,Mississippi Valley State,mississippi-valley-state,Mississippi Valley State,Yes,2,1987-1988,2018-2019,resolved,Inherited Missouri/current-registry identity,,
illinois,Missouri,missouri,Mizzou,Yes,55,1932-1933,2024-2025,resolved,Inherited Missouri/current-registry identity,,
illinois,Missouri-Rolla,missouri-rolla,Missouri Rolla,No,1,1975-1976,1975-1976,resolved,Inherited Missouri/current-registry identity,,
illinois,Missouri-St. Louis,missouri-st-louis,Missouri–St. Louis,No,1,1979-1980,1979-1980,resolved,Clear historical/non-current identity or lineage,,
illinois,Mobile Y.M.C.A,mobile-y-m-c-a,Mobile Y.M.C.A,No,1,1907-1908,1907-1908,resolved,New historical/non-current identity; source label sufficiently specific,,
illinois,Monmouth,monmouth,Monmouth,Yes,2,1939-1940,2022-2023,resolved,Inherited Missouri/current-registry identity,,
illinois,Montgomery Y.M.C.A,montgomery-y-m-c-a,Montgomery Y.M.C.A,No,1,1907-1908,1907-1908,resolved,New historical/non-current identity; source label sufficiently specific,,
illinois,Morehead State,morehead-state,Morehead State,Yes,2,1993-1994,2023-2024,resolved,Inherited Missouri/current-registry identity,,
illinois,Mt. Vernon,mt-vernon,Mt. Vernon,No,1,1908-1909,1908-1909,resolved,User-confirmed historical/non-D1 identity,,
illinois,Murray State,murray-state,Murray State,Yes,2,1979-1980,2003-2004,resolved,Inherited Missouri/current-registry identity,,
illinois,N.C. State,nc-state,NC State,Yes,2,1950-1951,1971-1972,resolved,Inherited Missouri/current-registry identity,,
illinois,NYU,nyu,NYU,No,2,1962-1963,1964-1965,resolved,Inherited Missouri/current-registry identity,,
illinois,Nebraska,nebraska,Nebraska,Yes,32,1920-1921,2024-2025,resolved,Inherited Missouri/current-registry identity,,
illinois,Nevada,nevada,Nevada,Yes,1,2004-2005,2004-2005,resolved,Inherited Missouri/current-registry identity,,
illinois,New Mexico,new-mexico,New Mexico,Yes,1,1975-1976,1975-1976,resolved,Inherited Missouri/current-registry identity,,
illinois,New Mexico St,new-mexico-state,New Mexico State,Yes,2,1986-1987,2017-2018,resolved,Clear institutional alias/name variant,,
illinois,New Mexico State,new-mexico-state,New Mexico State,Yes,2,1984-1985,1992-1993,resolved,Inherited Missouri/current-registry identity,,
illinois,New York University,nyu,NYU,No,1,1958-1959,1958-1959,resolved,Clear institutional alias/name variant,,
illinois,Nicholls State,nicholls,Nicholls,Yes,1,2019-2020,2019-2020,resolved,Inherited Missouri/current-registry identity,,
illinois,Norfolk State,norfolk-state,Norfolk State,Yes,1,2012-2013,2012-2013,resolved,Inherited Missouri/current-registry identity,,
illinois,North Carolina,north-carolina,North Carolina,Yes,8,1951-1952,2010-2011,resolved,Inherited Missouri/current-registry identity,,
illinois,North Carolina A&T,north-carolina-a-t,North Carolina A&T,Yes,2,2019-2020,2020-2021,resolved,Inherited Missouri/current-registry identity,,
illinois,North Carolina Central,north-carolina-central,North Carolina Central,Yes,1,2017-2018,2017-2018,resolved,Inherited Missouri/current-registry identity,,
illinois,North Carolina State,nc-state,NC State,Yes,2,1995-1996,2016-2017,resolved,Inherited Missouri/current-registry identity,,
illinois,North Carolina-Charlotte,charlotte,Charlotte,Yes,1,1977-1978,1977-1978,resolved,Clear institutional alias/name variant,,
illinois,North Dakota,north-dakota,North Dakota,Yes,5,1926-1927,1968-1969,resolved,Inherited Missouri/current-registry identity,,
illinois,North Dakota State,north-dakota-state,North Dakota State,Yes,3,1975-1976,2015-2016,resolved,Inherited Missouri/current-registry identity,,
illinois,North Florida,north-florida,North Florida,Yes,1,2015-2016,2015-2016,resolved,Inherited Missouri/current-registry identity,,
illinois,Northeast Louisiana,ul-monroe,Louisiana-Monroe,Yes,1,1991-1992,1991-1992,resolved,Clear institutional alias/name variant,,
illinois,Northeastern,northeastern,Northeastern,Yes,2,1984-1985,2007-2008,resolved,Inherited Missouri/current-registry identity,,
illinois,Northeastern Illinois,northeastern-illinois,Northeastern Illinois,No,1,1994-1995,1994-1995,resolved,Clear historical/non-current identity or lineage,,
illinois,Northern Colorado,northern-colorado,Northern Colorado,Yes,1,2010-2011,2010-2011,resolved,Inherited Missouri/current-registry identity,,
illinois,Northern Illinois,northern-illinois,Northern Illinois,Yes,1,2009-2010,2009-2010,resolved,Inherited Missouri/current-registry identity,,
