index,source_program_key,source_opponent_label,canonical_opponent_key,canonical_opponent_name,current_d1,games_with_source_label,first_season,last_season,resolution_status,resolution_method,user_choice,audit_note
16,indiana,Austin Peay,austin-peay,Austin Peay,Yes,3,1992-1993,2016-2017,RESOLVED,Current D1 registry / established institutional lineage,,
17,indiana,Ball State,ball-state,Ball State,Yes,21,1934-1935,2012-2013,RESOLVED,Current D1 registry / established institutional lineage,,
18,indiana,Battery A,battery-a,Battery A,No,1,1908-1909,1908-1909,RESOLVED,Historical/non-current source identity; preserved without speculative merger,,
19,indiana,Baylor,baylor,Baylor,Yes,1,1980-1981,1980-1981,RESOLVED,Current D1 registry / established institutional lineage,,
20,indiana,Bethune-Cookman,bethune-cookman,Bethune-Cookman,Yes,2,2022-2023,2025-2026,RESOLVED,Current D1 registry / established institutional lineage,,
21,indiana,Boise State,boise-state,Boise State,Yes,1,1998-1999,1998-1999,RESOLVED,Current D1 registry / established institutional lineage,,
22,indiana,Boston College,boston-college,Boston College,Yes,4,1983-1984,2010-2011,RESOLVED,Current D1 registry / established institutional lineage,,
23,indiana,Boston Univeristy,boston-university,Boston University,Yes,1,2009-2010,2009-2010,RESOLVED,Current D1 registry / established institutional lineage,,
24,indiana,Boston University,boston-university,Boston University,Yes,1,1991-1992,1991-1992,RESOLVED,Current D1 registry / established institutional lineage,,
25,indiana,Bowling Green,bowling-green,Bowling Green,Yes,3,1977-1978,1998-1999,RESOLVED,Current D1 registry / established institutional lineage,,
26,indiana,Bradley,bradley,Bradley,Yes,4,1937-1938,1978-1979,RESOLVED,Current D1 registry / established institutional lineage,,
27,indiana,Brigham Young,byu,BYU,Yes,1,1973-1974,1973-1974,RESOLVED,Current D1 registry / established institutional lineage,,
28,indiana,Brown,brown,Brown,Yes,1,1979-1980,1979-1980,RESOLVED,Current D1 registry / established institutional lineage,,
29,indiana,Bryant,bryant,Bryant,Yes,2,2009-2010,2012-2013,RESOLVED,Current D1 registry / established institutional lineage,,
30,indiana,Buchtel,akron,Akron,Yes,1,1904-1905,1904-1905,RESOLVED,Current D1 registry / established institutional lineage,,Buchtel College is the institutional predecessor of the University of Akron; official Akron institutional history supports the lineage.
31,indiana,Buffalo,buffalo,Buffalo,Yes,1,1999-2000,1999-2000,RESOLVED,Current D1 registry / established institutional lineage,,
32,indiana,Buhl AC,buhl-ac,Buhl AC,No,1,1904-1905,1904-1905,RESOLVED,Historical/non-current source identity; preserved without speculative merger,,
33,indiana,Bunker Hill,bunker-hill,Bunker Hill,No,1,1943-1944,1943-1944,RESOLVED,Historical/non-current source identity; preserved without speculative merger,,
34,indiana,Butler,butler,Butler,Yes,55,1900-1901,2020-2021,RESOLVED,Current D1 registry / established institutional lineage,,
35,indiana,BYU,byu,BYU,Yes,1,1971-1972,1971-1972,RESOLVED,Current D1 registry / established institutional lineage,,
36,indiana,California,california,California,Yes,4,1940-1941,1989-1990,RESOLVED,Current D1 registry / established institutional lineage,,
37,indiana,Camp Atterbury,camp-atterbury,Camp Atterbury,No,6,1943-1944,1945-1946,RESOLVED,Historical/non-current source identity; preserved without speculative merger,,
38,indiana,Camp Benning,camp-benning,Camp Benning,No,1,1921-1922,1921-1922,RESOLVED,Historical/non-current source identity; preserved without speculative merger,,
39,indiana,Canisius,canisius,Canisius,Yes,1,1999-2000,1999-2000,RESOLVED,Current D1 registry / established institutional lineage,,
40,indiana,Carleton,carleton,Carleton,No,4,1920-1921,1947-1948,RESOLVED,Established historical/non-current identity or institutional lineage,,
41,indiana,Central Arkansas,central-arkansas,Central Arkansas,Yes,1,2018-2019,2018-2019,RESOLVED,Current D1 registry / established institutional lineage,,
42,indiana,Central Coll.,central-coll,Central Coll.,No,1,1916-1917,1916-1917,RESOLVED,Historical/non-current source identity; preserved without speculative merger,,
43,indiana,Central Connecticut,central-connecticut,Central Connecticut,Yes,1,2012-2013,2012-2013,RESOLVED,Current D1 registry / established institutional lineage,,
44,indiana,Central Michigan,central-michigan,Central Michigan,Yes,1,1991-1992,1991-1992,RESOLVED,Current D1 registry / established institutional lineage,,
45,indiana,Chaminade,chaminade,Chaminade,No,2,1994-1995,2008-2009,RESOLVED,Established historical/non-current identity or institutional lineage,,
46,indiana,Charlotte,charlotte,Charlotte,Yes,6,2000-2001,2006-2007,RESOLVED,Current D1 registry / established institutional lineage,,
47,indiana,Chattanooga,chattanooga,Chattanooga,Yes,4,2007-2008,2024-2025,RESOLVED,Current D1 registry / established institutional lineage,,
48,indiana,Chicago,chicago,Chicago,No,37,1907-1908,1945-1946,RESOLVED,Established historical/non-current identity or institutional lineage,,
49,indiana,Chicago State,chicago-state,Chicago State,Yes,5,2006-2007,2025-2026,RESOLVED,Current D1 registry / established institutional lineage,,
50,indiana,Cincinnati,cincinnati,Cincinnati,Yes,15,1905-1906,1992-1993,RESOLVED,Current D1 registry / established institutional lineage,,
51,indiana,Citadel,the-citadel,The Citadel,Yes,1,1973-1974,1973-1974,RESOLVED,Current D1 registry / established institutional lineage,,
52,indiana,Clemson,clemson,Clemson,Yes,1,1980-1981,1980-1981,RESOLVED,Current D1 registry / established institutional lineage,,
53,indiana,Cleveland State,cleveland-state,Cleveland State,Yes,1,1985-1986,1985-1986,RESOLVED,Current D1 registry / established institutional lineage,,
54,indiana,Coastal Carolina,coastal-carolina,Coastal Carolina,Yes,1,1990-1991,1990-1991,RESOLVED,Current D1 registry / established institutional lineage,,
55,indiana,Coe,coe,Coe,No,1,1927-1928,1927-1928,RESOLVED,Established historical/non-current identity or institutional lineage,,
56,indiana,Colgate,colgate,Colgate,Yes,1,1996-1997,1996-1997,RESOLVED,Current D1 registry / established institutional lineage,,
57,indiana,Colorado,colorado,Colorado,Yes,3,1992-1993,2010-2011,RESOLVED,Current D1 registry / established institutional lineage,,
58,indiana,Colorado A&M,colorado-state,Colorado State,Yes,1,1951-1952,1951-1952,RESOLVED,Current D1 registry / established institutional lineage,,Historical institutional name normalized to the established current-program lineage; source wording remains preserved.
59,indiana,Colorado State,colorado-state,Colorado State,Yes,1,1981-1982,1981-1982,RESOLVED,Current D1 registry / established institutional lineage,,
60,indiana,Columbia,columbia,Columbia,Yes,1,1975-1976,1975-1976,RESOLVED,Current D1 registry / established institutional lineage,,
61,indiana,Connecticut,uconn,Connecticut,Yes,10,1938-1939,2023-2024,RESOLVED,Current D1 registry / established institutional lineage,,
62,indiana,Coppin State,coppin-state,Coppin State,Yes,2,2007-2008,2012-2013,RESOLVED,Current D1 registry / established institutional lineage,,
63,indiana,Cornell,cornell,Cornell,Yes,1,2008-2009,2008-2009,RESOLVED,Current D1 registry / established institutional lineage,,
64,indiana,Crawfordsville B.C.,crawfordsville-b-c,Crawfordsville B.C.,No,1,1902-1903,1902-1903,RESOLVED,Historical/non-current source identity; preserved without speculative merger,,
65,indiana,Creighton,creighton,Creighton,Yes,4,1919-1920,2015-2016,RESOLVED,Current D1 registry / established institutional lineage,,
66,indiana,Davidson,davidson,Davidson,Yes,1,1978-1979,1978-1979,RESOLVED,Current D1 registry / established institutional lineage,,
67,indiana,Delaware,delaware,Delaware,Yes,1,1995-1996,1995-1996,RESOLVED,Current D1 registry / established institutional lineage,,
68,indiana,Delaware State,delaware-state,Delaware State,Yes,1,2016-2017,2016-2017,RESOLVED,Current D1 registry / established institutional lineage,,
69,indiana,DePaul,depaul,DePaul,Yes,22,1935-1936,1996-1997,RESOLVED,Current D1 registry / established institutional lineage,,
70,indiana,DePauw,depauw,DePauw,No,43,1902-1903,1966-1967,RESOLVED,Established historical/non-current identity or institutional lineage,,
71,indiana,Detroit,detroit-mercy,Detroit Mercy,Yes,9,1917-1918,1967-1968,RESOLVED,Current D1 registry / established institutional lineage,,
72,indiana,Drake,drake,Drake,Yes,8,1923-1924,1998-1999,RESOLVED,Current D1 registry / established institutional lineage,,
73,indiana,Duke,duke,Duke,Yes,10,1986-1987,2018-2019,RESOLVED,Current D1 registry / established institutional lineage,,
74,indiana,Duquesne,duquesne,Duquesne,Yes,2,1939-1940,1939-1940,RESOLVED,Current D1 registry / established institutional lineage,,
75,indiana,Earlham,earlham,Earlham,No,12,1905-1906,1946-1947,RESOLVED,Established historical/non-current identity or institutional lineage,,
76,indiana,East Carolina,east-carolina,East Carolina,Yes,2,1977-1978,1986-1987,RESOLVED,Current D1 registry / established institutional lineage,,
77,indiana,Eastern Illinois,eastern-illinois,Eastern Illinois,Yes,3,1991-1992,2024-2025,RESOLVED,Current D1 registry / established institutional lineage,,
78,indiana,Eastern Kentucky,eastern-kentucky,Eastern Kentucky,Yes,3,1987-1988,1994-1995,RESOLVED,Current D1 registry / established institutional lineage,,
79,indiana,Eastern Michigan,eastern-michigan,Eastern Michigan,Yes,5,1970-1971,2021-2022,RESOLVED,Current D1 registry / established institutional lineage,,
80,indiana,Eastern Washington,eastern-washington,Eastern Washington,Yes,2,2001-2002,2014-2015,RESOLVED,Current D1 registry / established institutional lineage,,
81,indiana,Elon,elon,Elon,Yes,1,2022-2023,2022-2023,RESOLVED,Current D1 registry / established institutional lineage,,
82,indiana,Evansville,evansville,Evansville,Yes,9,1935-1936,2013-2014,RESOLVED,Current D1 registry / established institutional lineage,,
83,indiana,Evansville YMCA,evansville-ymca,Evansville YMCA,No,1,1920-1921,1920-1921,RESOLVED,Historical/non-current source identity; preserved without speculative merger,,
84,indiana,Fairfield,fairfield,Fairfield,Yes,1,1986-1987,1986-1987,RESOLVED,Current D1 registry / established institutional lineage,,
85,indiana,Florida,florida,Florida,Yes,3,1974-1975,1984-1985,RESOLVED,Current D1 registry / established institutional lineage,,
86,indiana,Florida A&M,florida-a-m,Florida A&M,Yes,1,2005-2006,2005-2006,RESOLVED,Current D1 registry / established institutional lineage,,
87,indiana,Florida Atlantic,florida-atlantic,Florida Atlantic,Yes,1,2012-2013,2012-2013,RESOLVED,Current D1 registry / established institutional lineage,,
88,indiana,Florida Gulf Coast,florida-gulf-coast,Florida Gulf Coast,Yes,2,2010-2011,2023-2024,RESOLVED,Current D1 registry / established institutional lineage,,
89,indiana,Florida State,florida-state,Florida State,Yes,6,1975-1976,2020-2021,RESOLVED,Current D1 registry / established institutional lineage,,
90,indiana,Fort Knox,fort-knox,Fort Knox,No,1,1942-1943,1942-1943,RESOLVED,Historical/non-current source identity; preserved without speculative merger,,
91,indiana,Fort Wayne,purdue-fort-wayne,Purdue Fort Wayne,Yes,2,2016-2017,2017-2018,RESOLVED,Current D1 registry / established institutional lineage,,
92,indiana,Franklin,franklin,Franklin,No,7,1915-1916,1935-1936,RESOLVED,Established historical/non-current identity or institutional lineage,,
93,indiana,Furman,furman,Furman,Yes,2,1977-1978,2004-2005,RESOLVED,Current D1 registry / established institutional lineage,,
94,indiana,Gardner-Webb,gardner-webb,Gardner-Webb,Yes,1,2011-2012,2011-2012,RESOLVED,Current D1 registry / established institutional lineage,,
95,indiana,Georga Tech,georgia-tech,Georgia Tech,Yes,1,2016-2017,2016-2017,RESOLVED,Current D1 registry / established institutional lineage,,
96,indiana,George Mason,george-mason,George Mason,Yes,2,1988-1989,2009-2010,RESOLVED,Current D1 registry / established institutional lineage,,
97,indiana,George Washington,george-washington,George Washington,Yes,3,1934-1935,1998-1999,RESOLVED,Current D1 registry / established institutional lineage,,
98,indiana,Georgetown,georgetown,Georgetown,Yes,4,1978-1979,2014-2015,RESOLVED,Current D1 registry / established institutional lineage,,
99,indiana,Georgia,georgia,Georgia,Yes,4,1940-1941,2012-2013,RESOLVED,Current D1 registry / established institutional lineage,,
100,indiana,Georgia Tech,georgia-tech,Georgia Tech,Yes,2,1969-1970,2007-2008,RESOLVED,Current D1 registry / established institutional lineage,,
101,indiana,Gonzaga,gonzaga,Gonzaga,Yes,5,2002-2003,2024-2025,RESOLVED,Current D1 registry / established institutional lineage,,
102,indiana,Grambling,grambling,Grambling,Yes,1,1982-1983,1982-1983,RESOLVED,Current D1 registry / established institutional lineage,,
103,indiana,Grand Canyon,grand-canyon,Grand Canyon,Yes,1,2014-2015,2014-2015,RESOLVED,Current D1 registry / established institutional lineage,,
104,indiana,Great Lakes,great-lakes,Great Lakes,No,1,1941-1942,1941-1942,RESOLVED,Historical/non-current source identity; preserved without speculative merger,,
105,indiana,Habichs,habichs,Habichs,No,1,1921-1922,1921-1922,RESOLVED,Historical/non-current source identity; preserved without speculative merger,,
106,indiana,Hamline,hamline,Hamline,No,1,1934-1935,1934-1935,RESOLVED,Established historical/non-current identity or institutional lineage,,
107,indiana,Hanover,hanover,Hanover,No,2,1919-1920,1921-1922,RESOLVED,Established historical/non-current identity or institutional lineage,,
108,indiana,Hartford City YMCA,hartford-city-ymca,Hartford City YMCA,No,2,1905-1906,1906-1907,RESOLVED,Historical/non-current source identity; preserved without speculative merger,,
109,indiana,Harvard,harvard,Harvard,Yes,2,1972-1973,2023-2024,RESOLVED,Current D1 registry / established institutional lineage,,
110,indiana,Hawai’i,hawai-i,Hawai'i,Yes,1,1974-1975,1974-1975,RESOLVED,Current D1 registry / established institutional lineage,,
111,indiana,Hawaii,hawai-i,Hawai'i,Yes,1,1997-1998,1997-1998,RESOLVED,Current D1 registry / established institutional lineage,,
112,indiana,Hiram,hiram,Hiram,No,1,1904-1905,1904-1905,RESOLVED,Established historical/non-current identity or institutional lineage,,
113,indiana,Holy Cross,holy-cross,Holy Cross,Yes,1,1999-2000,1999-2000,RESOLVED,Current D1 registry / established institutional lineage,,
114,indiana,Houston,houston,Houston,Yes,1,1972-1973,1972-1973,RESOLVED,Current D1 registry / established institutional lineage,,
115,indiana,Houston Baptist,houston-christian,Houston Christian,Yes,1,2016-2017,2016-2017,RESOLVED,Current D1 registry / established institutional lineage,,Historical institutional name normalized to the established current-program lineage; source wording remains preserved.
116,indiana,Howard,howard,Howard,Yes,3,2009-2010,2017-2018,RESOLVED,Current D1 registry / established institutional lineage,,
117,indiana,Huntington,huntington,Huntington,No,1,1921-1922,1921-1922,RESOLVED,Historical/non-current source identity; preserved without speculative merger,,
118,indiana,Huntington Aths.,huntington-aths,Huntington Aths.,No,1,1919-1920,1919-1920,RESOLVED,Historical/non-current source identity; preserved without speculative merger,,
119,indiana,Idaho,idaho,Idaho,Yes,1,1985-1986,1985-1986,RESOLVED,Current D1 registry / established institutional lineage,,
120,indiana,Illinois,illinois,Illinois,Yes,190,1905-1906,2025-2026,RESOLVED,Current D1 registry / established institutional lineage,,
121,indiana,Illinois-Chicago,uic,UIC,Yes,1,2002-2003,2002-2003,RESOLVED,Current D1 registry / established institutional lineage,,
122,indiana,Illinois State,illinois-state,Illinois State,Yes,4,1983-1984,2007-2008,RESOLVED,Current D1 registry / established institutional lineage,,
123,indiana,Incarnate Word,incarnate-word,Incarnate Word,Yes,1,2025-2026,2025-2026,RESOLVED,Current D1 registry / established institutional lineage,,
124,indiana,Indiana Central,indiana-central,Indiana Central,No,1,1917-1918,1917-1918,RESOLVED,Established historical/non-current identity or institutional lineage,,
125,indiana,Indiana Dental,indiana-dental,Indiana Dental,No,3,1920-1921,1922-1923,RESOLVED,Historical/non-current source identity; preserved without speculative merger,,
126,indiana,Indiana Dental College,indiana-dental-college,Indiana Dental College,No,1,1916-1917,1916-1917,RESOLVED,Historical/non-current source identity; preserved without speculative merger,,
127,indiana,Indiana Normal,indiana-state,Indiana State,Yes,1,1920-1921,1920-1921,RESOLVED,Current D1 registry / established institutional lineage,,Indiana State institutional history traces the university to Indiana State Normal School; normalized to Indiana State lineage.
128,indiana,Indiana State,indiana-state,Indiana State,Yes,23,1901-1902,2017-2018,RESOLVED,Current D1 registry / established institutional lineage,,
129,indiana,Indianapolis AC,indianapolis-ac,Indianapolis AC,No,1,1906-1907,1906-1907,RESOLVED,Historical/non-current source identity; preserved without speculative merger,,
130,indiana,Indianapolis YMCA,indianapolis-ymca,Indianapolis YMCA,No,1,1904-1905,1904-1905,RESOLVED,Historical/non-current source identity; preserved without speculative merger,,
131,indiana,Iowa,iowa,Iowa,Yes,191,1908-1909,2025-2026,RESOLVED,Current D1 registry / established institutional lineage,,
132,indiana,Iowa State,iowa-state,Iowa State,Yes,6,1961-1962,1990-1991,RESOLVED,Current D1 registry / established institutional lineage,,
133,indiana,IPFW,purdue-fort-wayne,Purdue Fort Wayne,Yes,1,2015-2016,2015-2016,RESOLVED,Current D1 registry / established institutional lineage,,
134,indiana,IUPUI,iu-indianapolis,IU Indianapolis,Yes,2,2006-2007,2008-2009,RESOLVED,Current D1 registry / established institutional lineage,,
135,indiana,Jackson State,jackson-state,Jackson State,Yes,2,2021-2022,2022-2023,RESOLVED,Current D1 registry / established institutional lineage,,
136,indiana,Jacksonville,jacksonville,Jacksonville,Yes,3,1977-1978,2018-2019,RESOLVED,Current D1 registry / established institutional lineage,,
137,indiana,James Madison,james-madison,James Madison,Yes,2,1987-1988,2012-2013,RESOLVED,Current D1 registry / established institutional lineage,,
138,indiana,Kansas,kansas,Kansas,Yes,16,1939-1940,2023-2024,RESOLVED,Current D1 registry / established institutional lineage,,
139,indiana,Kansas State,kansas-state,Kansas State,Yes,32,1936-1937,2025-2026,RESOLVED,Current D1 registry / established institutional lineage,,
140,indiana,Kennesaw State,kennesaw-state,Kennesaw State,Yes,4,2013-2014,2023-2024,RESOLVED,Current D1 registry / established institutional lineage,,
141,indiana,Kent State,kent-state,Kent State,Yes,5,1985-1986,2022-2023,RESOLVED,Current D1 registry / established institutional lineage,,
142,indiana,Kentucky,kentucky,Kentucky,Yes,58,1924-1925,2025-2026,RESOLVED,Current D1 registry / established institutional lineage,,
143,indiana,Kokomo Am. Legion,kokomo-am-legion,Kokomo Am. Legion,No,1,1920-1921,1920-1921,RESOLVED,Historical/non-current source identity; preserved without speculative merger,,
144,indiana,Lafayette,lafayette,Lafayette,Yes,1,2006-2007,2006-2007,RESOLVED,Current D1 registry / established institutional lineage,,
145,indiana,Lamar,lamar,Lamar,Yes,1,2014-2015,2014-2015,RESOLVED,Current D1 registry / established institutional lineage,,
146,indiana,LaSalle,la-salle,La Salle,Yes,2,1956-1957,1968-1969,RESOLVED,Current D1 registry / established institutional lineage,,
147,indiana,Liberty,liberty,Liberty,Yes,1,2016-2017,2016-2017,RESOLVED,Current D1 registry / established institutional lineage,,
148,indiana,Lindenwood,lindenwood,Lindenwood,Yes,1,2025-2026,2025-2026,RESOLVED,Current D1 registry / established institutional lineage,,
149,indiana,Lipscomb,lipscomb,Lipscomb,Yes,1,2008-2009,2008-2009,RESOLVED,Current D1 registry / established institutional lineage,,
150,indiana,Little Rock,little-rock,Little Rock,Yes,2,1994-1995,2022-2023,RESOLVED,Current D1 registry / established institutional lineage,,
151,indiana,LIU Brooklyn,long-island-university,Long Island University,Yes,1,2013-2014,2013-2014,RESOLVED,Current D1 registry / established institutional lineage,,
152,indiana,Long Beach State,long-beach-state,Long Beach State,Yes,1,1989-1990,1989-1990,RESOLVED,Current D1 registry / established institutional lineage,,
153,indiana,Longwood,longwood,Longwood,Yes,1,2007-2008,2007-2008,RESOLVED,Current D1 registry / established institutional lineage,,
154,indiana,Louisiana,louisiana,Louisiana,Yes,1,2021-2022,2021-2022,RESOLVED,Current D1 registry / established institutional lineage,,
155,indiana,Louisiana State,lsu,LSU,Yes,2,1980-1981,1986-1987,RESOLVED,Current D1 registry / established institutional lineage,,
156,indiana,Louisiana Tech,louisiana-tech,Louisiana Tech,Yes,3,1985-1986,2019-2020,RESOLVED,Current D1 registry / established institutional lineage,,
157,indiana,Louisville,louisville,Louisville,Yes,23,1920-1921,2025-2026,RESOLVED,Current D1 registry / established institutional lineage,,
158,indiana,Loyola (Chicago),loyola-chicago,Loyola Chicago,Yes,11,1935-1936,1966-1967,RESOLVED,Current D1 registry / established institutional lineage,,
159,indiana,Loyola-Chicago,loyola-chicago,Loyola Chicago,Yes,2,1968-1969,1969-1970,RESOLVED,Current D1 registry / established institutional lineage,,
160,indiana,Loyola (Maryland),loyola-maryland,Loyola Maryland,Yes,1,2009-2010,2009-2010,RESOLVED,Current D1 registry / established institutional lineage,,
161,indiana,LSU,lsu,LSU,Yes,3,1952-1953,1991-1992,RESOLVED,Current D1 registry / established institutional lineage,,
162,indiana,Manchester,manchester,Manchester,No,3,1917-1918,1921-1922,RESOLVED,Established historical/non-current identity or institutional lineage,,
163,indiana,Manhattan,manhattan,Manhattan,Yes,2,1936-1937,1975-1976,RESOLVED,Current D1 registry / established institutional lineage,,
164,indiana,Marion AC,marion-ac,Marion AC,No,4,1907-1908,1908-1909,RESOLVED,Historical/non-current source identity; preserved without speculative merger,,
165,indiana,Marquette,marquette,Marquette,Yes,11,1921-1922,2025-2026,RESOLVED,Current D1 registry / established institutional lineage,,
166,indiana,Marshall,marshall,Marshall,Yes,4,1933-1934,2021-2022,RESOLVED,Current D1 registry / established institutional lineage,,
167,indiana,Maryland,maryland,Maryland,Yes,25,1933-1934,2025-2026,RESOLVED,Current D1 registry / established institutional lineage,,
168,indiana,Massachusetts,massachusetts,Massachusetts,Yes,1,2002-2003,2002-2003,RESOLVED,Current D1 registry / established institutional lineage,,
169,indiana,McNeese State,mcneese,McNeese,Yes,1,2015-2016,2015-2016,RESOLVED,Current D1 registry / established institutional lineage,,
170,indiana,Memphis State,memphis,Memphis,Yes,1,1964-1965,1964-1965,RESOLVED,Current D1 registry / established institutional lineage,,Historical institutional name normalized to the established current-program lineage; source wording remains preserved.
171,indiana,Mercer,mercer,Mercer,Yes,1,1924-1925,1924-1925,RESOLVED,Current D1 registry / established institutional lineage,,
172,indiana,Merchants H&L,merchants-h-and-l,Merchants H&L,No,1,1919-1920,1919-1920,RESOLVED,Historical/non-current source identity; preserved without speculative merger,,
173,indiana,Merchants Heat & Light,merchants-heat-and-light,Merchants Heat & Light,No,1,1920-1921,1920-1921,RESOLVED,Historical/non-current source identity; preserved without speculative merger,,
174,indiana,Merrimack,merrimack,Merrimack,Yes,1,2021-2022,2021-2022,RESOLVED,Current D1 registry / established institutional lineage,,
175,indiana,Mexico City,mexico-city,Mexico City,No,1,1932-1933,1932-1933,RESOLVED,Historical/non-current source identity; preserved without speculative merger,,
176,indiana,Miami,miami,Miami (FL),Yes,1,2001-2002,2001-2002,RESOLVED,Current D1 registry / established institutional lineage,,
177,indiana,Miami (Fla.),miami,Miami (FL),Yes,1,2022-2023,2022-2023,RESOLVED,Current D1 registry / established institutional lineage,,
178,indiana,Miami (Ohio),miami-oh,Miami (OH),Yes,26,1925-1926,2024-2025,RESOLVED,Current D1 registry / established institutional lineage,,
179,indiana,Michigan,michigan,Michigan,Yes,178,1917-1918,2025-2026,RESOLVED,Current D1 registry / established institutional lineage,,
180,indiana,Michigan State,michigan-state,Michigan State,Yes,135,1919-1920,2025-2026,RESOLVED,Current D1 registry / established institutional lineage,,
181,indiana,Milwaukee,milwaukee,Milwaukee,Yes,1,2025-2026,2025-2026,RESOLVED,Current D1 registry / established institutional lineage,,
182,indiana,Minnesota,minnesota,Minnesota,Yes,181,1911-1912,2025-2026,RESOLVED,Current D1 registry / established institutional lineage,,
183,indiana,Mississippi,ole-miss,Ole Miss,Yes,1,2009-2010,2009-2010,RESOLVED,Current D1 registry / established institutional lineage,,
184,indiana,Mississippi State,mississippi-state,Mississippi State,Yes,1,1985-1986,1985-1986,RESOLVED,Current D1 registry / established institutional lineage,,
185,indiana,Mississippi Valley St.,mississippi-valley-state,Mississippi Valley State,Yes,1,2016-2017,2016-2017,RESOLVED,Current D1 registry / established institutional lineage,,
186,indiana,Mississippi Valley State,mississippi-valley-state,Mississippi Valley State,Yes,2,2010-2011,2014-2015,RESOLVED,Current D1 registry / established institutional lineage,,
187,indiana,Missouri,missouri,Missouri,Yes,18,1928-1929,2004-2005,RESOLVED,Current D1 registry / established institutional lineage,,
188,indiana,Montana State,montana-state,Montana State,Yes,3,1953-1954,2018-2019,RESOLVED,Current D1 registry / established institutional lineage,,
189,indiana,Morehead State,morehead-state,Morehead State,Yes,7,1978-1979,2023-2024,RESOLVED,Current D1 registry / established institutional lineage,,
190,indiana,Mount St. Mary’s,mount-st-mary-s,Mount St. Mary's,Yes,1,2012-2013,2012-2013,RESOLVED,Current D1 registry / established institutional lineage,,
191,indiana,Murray State,murray-state,Murray State,Yes,3,1977-1978,1992-1993,RESOLVED,Current D1 registry / established institutional lineage,,
192,indiana,N.A.G.U.,n-a-g-u,N.A.G.U.,No,1,1919-1920,1919-1920,RESOLVED,Historical/non-current source identity; preserved without speculative merger,,
193,indiana,N.C. Central,north-carolina-central,North Carolina Central,Yes,3,2009-2010,2011-2012,RESOLVED,Current D1 registry / established institutional lineage,,
194,indiana,NC State,nc-state,NC State,Yes,2,1967-1968,2011-2012,RESOLVED,Current D1 registry / established institutional lineage,,
195,indiana,NE Louisiana,ul-monroe,UL Monroe,Yes,1,1997-1998,1997-1998,RESOLVED,Current D1 registry / established institutional lineage,,Historical institutional name normalized to the established current-program lineage; source wording remains preserved.
196,indiana,Nebraska,nebraska,Nebraska,Yes,31,1919-1920,2025-2026,RESOLVED,Current D1 registry / established institutional lineage,,
197,indiana,Nevada,nevada,Nevada,Yes,1,1960-1961,1960-1961,RESOLVED,Current D1 registry / established institutional lineage,,
198,indiana,New Albany YMCA,new-albany-ymca,New Albany YMCA,No,3,1905-1906,1906-1907,RESOLVED,Historical/non-current source identity; preserved without speculative merger,,
199,indiana,New Mexico State,new-mexico-state,New Mexico State,Yes,2,1961-1962,2011-2012,RESOLVED,Current D1 registry / established institutional lineage,,
