index,source_program_key,source_opponent_label,canonical_opponent_key,canonical_opponent_name,current_d1,games_with_source_label,first_season,last_season,resolution_status,resolution_method,user_choice,audit_note
25,mississippi-state,Birmingham Boys Club,birmingham-boys-club,Birmingham Boys Club,No,2,1927-1928,1927-1928,RESOLVED,Source-label normalization / researched project identity,,
26,mississippi-state,Birmingham YMCA,birmingham-ymca,Birmingham YMCA,No,1,1928-1929,1928-1929,RESOLVED,Source-label normalization / researched project identity,,
27,mississippi-state,Birmingham YMHA,birmingham-ymha,Birmingham YMHA,No,1,1925-1926,1925-1926,RESOLVED,Source-label normalization / researched project identity,,
28,mississippi-state,Birmingham-Southern College,birmingham-southern,Birmingham-Southern,No,8,1925-1926,2004-2005,RESOLVED,Source-label normalization / researched project identity,,
29,mississippi-state,Biscayne College,st-thomas-university,St. Thomas University,No,1,1977-1978,1977-1978,RESOLVED,Source-label normalization / researched project identity,,Historical Florida Biscayne/St. Thomas University lineage; distinct from modern D1 St. Thomas (Minnesota).
30,mississippi-state,Boise State,boise-state,Boise State,Yes,1,2016-2017,2016-2017,RESOLVED,Source-label normalization / researched project identity,,
31,mississippi-state,Bowling Green,bowling-green,Bowling Green,Yes,2,1962-1963,1996-1997,RESOLVED,Source-label normalization / researched project identity,,
32,mississippi-state,Bradley,bradley,Bradley,Yes,1,2006-2007,2006-2007,RESOLVED,Source-label normalization / researched project identity,,
33,mississippi-state,Brownsville Athletic Club,brownsville-athletic-club,Brownsville Athletic Club,No,1,1908-1909,1908-1909,RESOLVED,Source-label normalization / researched project identity,,
34,mississippi-state,Butler,butler,Butler,Yes,2,2002-2003,2024-2025,RESOLVED,Source-label normalization / researched project identity,,
35,mississippi-state,BYU • Brigham Young,byu,BYU,Yes,3,1994-1995,2018-2019,RESOLVED,Source-label normalization / researched project identity,,
36,mississippi-state,CAL • California,california,California,Yes,2,1996-1997,2000-2001,RESOLVED,Source-label normalization / researched project identity,,
37,mississippi-state,Catholic University,catholic-university,Catholic University,No,1,1936-1937,1936-1937,RESOLVED,Source-label normalization / researched project identity,,
38,mississippi-state,Centenary College,centenary,Centenary,No,7,1989-1990,2009-2010,RESOLVED,Source-label normalization / researched project identity,,
39,mississippi-state,Central Arkansas,central-arkansas,Central Arkansas,Yes,3,1956-1957,2020-2021,RESOLVED,Source-label normalization / researched project identity,,
40,mississippi-state,Central Michigan,central-michigan,Central Michigan,Yes,1,2024-2025,2024-2025,RESOLVED,Source-label normalization / researched project identity,,
41,mississippi-state,Charleston,charleston,Charleston,Yes,1,1973-1974,1973-1974,RESOLVED,Source-label normalization / researched project identity,,
42,mississippi-state,Charlotte,charlotte,Charlotte,Yes,4,1971-1972,2008-2009,RESOLVED,Source-label normalization / researched project identity,,
43,mississippi-state,Chattanooga,chattanooga,Chattanooga,Yes,10,1922-1923,2005-2006,RESOLVED,Source-label normalization / researched project identity,,
44,mississippi-state,Chevrolet All-Stars,chevrolet-all-stars,Chevrolet All-Stars,No,1,1925-1926,1925-1926,RESOLVED,Source-label normalization / researched project identity,,
45,mississippi-state,Chicago College,chicago-college,Chicago College,No,1,1919-1920,1919-1920,RESOLVED,Source-label normalization / researched project identity,,
46,mississippi-state,Chicago State,chicago-state,Chicago State,Yes,1,1975-1976,1975-1976,RESOLVED,Source-label normalization / researched project identity,,
47,mississippi-state,Christian Brothers,christian-brothers,Christian Brothers,No,5,1962-1963,1989-1990,RESOLVED,Source-label normalization / researched project identity,,
48,mississippi-state,Cincinnati,cincinnati,Cincinnati,Yes,6,1979-1980,2018-2019,RESOLVED,Source-label normalization / researched project identity,,
49,mississippi-state,Clayton State,clayton-state,Clayton State,No,1,2014-2015,2014-2015,RESOLVED,Source-label normalization / researched project identity,,
50,mississippi-state,Clemson,clemson,Clemson,Yes,5,1981-1982,2020-2021,RESOLVED,Source-label normalization / researched project identity,,
51,mississippi-state,Coastal Carolina,coastal-carolina,Coastal Carolina,Yes,1,2019-2020,2019-2020,RESOLVED,Source-label normalization / researched project identity,,
52,mississippi-state,Colgate,colgate,Colgate,Yes,1,1994-1995,1994-1995,RESOLVED,Source-label normalization / researched project identity,,
53,mississippi-state,College of Memphis,college-of-memphis,College of Memphis,No,2,1908-1909,1908-1909,RESOLVED,Source-label normalization / researched project identity,,
54,mississippi-state,Colorado State,colorado-state,Colorado State,Yes,2,1998-1999,2021-2022,RESOLVED,Source-label normalization / researched project identity,,
55,mississippi-state,Columbus Air Force Base,columbus-air-force-base,Columbus Air Force Base,No,4,1944-1945,1945-1946,RESOLVED,Source-label normalization / researched project identity,,
56,mississippi-state,Columbus Athletic Club,columbus-athletic-club,Columbus Athletic Club,No,2,1908-1909,1908-1909,RESOLVED,Source-label normalization / researched project identity,,
57,mississippi-state,Cumberland,cumberland,Cumberland,No,2,1915-1916,1915-1916,RESOLVED,Source-label normalization / researched project identity,,
58,mississippi-state,Davidson,davidson,Davidson,Yes,2,1955-1956,1965-1966,RESOLVED,Source-label normalization / researched project identity,,
59,mississippi-state,Dayton,dayton,Dayton,Yes,4,1975-1976,2020-2021,RESOLVED,Source-label normalization / researched project identity,,
60,mississippi-state,Delaware,delaware,Delaware,Yes,1,1989-1990,1989-1990,RESOLVED,Source-label normalization / researched project identity,,
61,mississippi-state,Delta State,delta-state,Delta State,No,16,1934-1935,1986-1987,RESOLVED,Source-label normalization / researched project identity,,
62,mississippi-state,Denver,denver,Denver,Yes,1,1956-1957,1956-1957,RESOLVED,Source-label normalization / researched project identity,,
63,mississippi-state,DePaul,depaul,DePaul,Yes,2,1988-1989,2009-2010,RESOLVED,Source-label normalization / researched project identity,,
64,mississippi-state,Detroit • Mercy,detroit-mercy,Detroit Mercy,Yes,4,1968-1969,2021-2022,RESOLVED,Source-label normalization / researched project identity,,
65,mississippi-state,Drake,drake,Drake,Yes,3,1990-1991,2022-2023,RESOLVED,Source-label normalization / researched project identity,,
66,mississippi-state,Duke,duke,Duke,Yes,3,1936-1937,2004-2005,RESOLVED,Source-label normalization / researched project identity,,
67,mississippi-state,East Carolina,east-carolina,East Carolina,Yes,3,1972-1973,1989-1990,RESOLVED,Source-label normalization / researched project identity,,
68,mississippi-state,East Tennessee State,east-tennessee-state,East Tennessee State,Yes,4,1987-1988,2016-2017,RESOLVED,Source-label normalization / researched project identity,,
69,mississippi-state,Eastern Kentucky,eastern-kentucky,Eastern Kentucky,Yes,4,1990-1991,2011-2012,RESOLVED,Source-label normalization / researched project identity,,
70,mississippi-state,Eastern Michigan,eastern-michigan,Eastern Michigan,Yes,2,1990-1991,1992-1993,RESOLVED,Source-label normalization / researched project identity,,
71,mississippi-state,Eastern Washington,eastern-washington,Eastern Washington,Yes,1,2015-2016,2015-2016,RESOLVED,Source-label normalization / researched project identity,,
72,mississippi-state,Evansville,evansville,Evansville,Yes,2,1974-1975,1975-1976,RESOLVED,Source-label normalization / researched project identity,,
73,mississippi-state,Fairfield,fairfield,Fairfield,Yes,1,2004-2005,2004-2005,RESOLVED,Source-label normalization / researched project identity,,
74,mississippi-state,Fairleigh Dickinson,fairleigh-dickinson,Fairleigh Dickinson,Yes,1,2008-2009,2008-2009,RESOLVED,Source-label normalization / researched project identity,,
75,mississippi-state,FAU • Florida Atlantic,florida-atlantic,FAU,Yes,3,2010-2011,2012-2013,RESOLVED,Source-label normalization / researched project identity,,
76,mississippi-state,FIU • Florida International,florida-international,FIU,Yes,3,1982-1983,2019-2020,RESOLVED,Source-label normalization / researched project identity,,
77,mississippi-state,Florida,florida,Florida,Yes,123,1935-1936,2025-2026,RESOLVED,Source-label normalization / researched project identity,,
78,mississippi-state,Florida A&M,florida-a-m,Florida A&M,Yes,4,2001-2002,2017-2018,RESOLVED,Source-label normalization / researched project identity,,
79,mississippi-state,Florida Gulf Coast,florida-gulf-coast,Florida Gulf Coast,Yes,1,2013-2014,2013-2014,RESOLVED,Source-label normalization / researched project identity,,
80,mississippi-state,Florida Tech,florida-tech,Florida Tech,No,1,1993-1994,1993-1994,RESOLVED,Source-label normalization / researched project identity,,
81,mississippi-state,Fort Benning,ft-benning,Ft. Benning,No,1,1924-1925,1924-1925,RESOLVED,Source-label normalization / researched project identity,,
82,mississippi-state,Fresno State,fresno-state,Fresno State,Yes,2,1980-1981,1996-1997,RESOLVED,Source-label normalization / researched project identity,,
83,mississippi-state,FSU • Florida State,florida-state,Florida State,Yes,10,1951-1952,2015-2016,RESOLVED,Source-label normalization / researched project identity,,
84,mississippi-state,Furman,furman,Furman,Yes,5,1919-1920,2021-2022,RESOLVED,Source-label normalization / researched project identity,,
85,mississippi-state,George Mason,george-mason,George Mason,Yes,2,2005-2006,2006-2007,RESOLVED,Source-label normalization / researched project identity,,
86,mississippi-state,George Washington,george-washington,George Washington,Yes,3,1963-1964,1996-1997,RESOLVED,Source-label normalization / researched project identity,,
87,mississippi-state,Georgia,georgia,Georgia,Yes,120,1931-1932,2025-2026,RESOLVED,Source-label normalization / researched project identity,,
88,mississippi-state,Georgia State,georgia-state,Georgia State,Yes,5,2001-2002,2024-2025,RESOLVED,Source-label normalization / researched project identity,,
89,mississippi-state,Georgia Tech,georgia-tech,Georgia Tech,Yes,31,1921-1922,2025-2026,RESOLVED,Source-label normalization / researched project identity,,
90,mississippi-state,Gonzaga,gonzaga,Gonzaga,Yes,1,1997-1998,1997-1998,RESOLVED,Source-label normalization / researched project identity,,
91,mississippi-state,Green Bay,green-bay,Green Bay,Yes,1,2017-2018,2017-2018,RESOLVED,Source-label normalization / researched project identity,,
92,mississippi-state,Hartford,hartford,Hartford,No,1,2018-2019,2018-2019,RESOLVED,Source-label normalization / researched project identity,,
93,mississippi-state,Hattiesburg YMCA,hattiesburg-ymca,Hattiesburg YMCA,No,1,1924-1925,1924-1925,RESOLVED,Source-label normalization / researched project identity,,
94,mississippi-state,Hawaii,hawai-i,Hawai'i,Yes,4,1968-1969,2010-2011,RESOLVED,Source-label normalization / researched project identity,,
95,mississippi-state,Holy Cross,holy-cross,Holy Cross,Yes,1,2005-2006,2005-2006,RESOLVED,Source-label normalization / researched project identity,,
96,mississippi-state,Houston,houston,Houston,Yes,7,1962-1963,2009-2010,RESOLVED,Source-label normalization / researched project identity,,
97,mississippi-state,Houston Christian,houston-christian,Houston Christian,Yes,1,1973-1974,1973-1974,RESOLVED,Source-label normalization / researched project identity,,
98,mississippi-state,Idaho,idaho,Idaho,Yes,2,1986-1987,1999-2000,RESOLVED,Source-label normalization / researched project identity,,
99,mississippi-state,Illinois Wesleyan,illinois-wesleyan,Illinois Wesleyan,No,1,1986-1987,1986-1987,RESOLVED,Source-label normalization / researched project identity,,
100,mississippi-state,Illinois • Chicago,uic,UIC,Yes,1,2001-2002,2001-2002,RESOLVED,Source-label normalization / researched project identity,,
101,mississippi-state,Indiana,indiana,Indiana,Yes,1,1985-1986,1985-1986,RESOLVED,Source-label normalization / researched project identity,,
102,mississippi-state,Indiana State,indiana-state,Indiana State,Yes,2,1974-1975,1975-1976,RESOLVED,Source-label normalization / researched project identity,,
103,mississippi-state,Iowa,iowa,Iowa,Yes,2,1979-1980,1992-1993,RESOLVED,Source-label normalization / researched project identity,,
104,mississippi-state,Iowa State,iowa-state,Iowa State,Yes,4,1978-1979,2025-2026,RESOLVED,Source-label normalization / researched project identity,,
105,mississippi-state,Jackson State,jackson-state,Jackson State,Yes,7,1984-1985,2022-2023,RESOLVED,Source-label normalization / researched project identity,,
106,mississippi-state,Jacksonville,jacksonville,Jacksonville,Yes,4,1990-1991,2014-2015,RESOLVED,Source-label normalization / researched project identity,,
107,mississippi-state,Jacksonville State,jacksonville-state,Jacksonville State,Yes,5,1998-1999,2017-2018,RESOLVED,Source-label normalization / researched project identity,,
108,mississippi-state,James Madison,james-madison,James Madison,Yes,2,1996-1997,1997-1998,RESOLVED,Source-label normalization / researched project identity,,
109,mississippi-state,Jonesboro YMCA,jonesboro-ymca,Jonesboro YMCA,No,1,1918-1919,1918-1919,RESOLVED,Source-label normalization / researched project identity,,
110,mississippi-state,Kansas State,kansas-state,Kansas State,Yes,5,1984-1985,2025-2026,RESOLVED,Source-label normalization / researched project identity,,
111,mississippi-state,Kennesaw State,kennesaw-state,Kennesaw State,Yes,1,2013-2014,2013-2014,RESOLVED,Source-label normalization / researched project identity,,
112,mississippi-state,Kent State,kent-state,Kent State,Yes,1,2019-2020,2019-2020,RESOLVED,Source-label normalization / researched project identity,,
113,mississippi-state,Kentucky,kentucky,Kentucky,Yes,126,1920-1921,2025-2026,RESOLVED,Source-label normalization / researched project identity,,
114,mississippi-state,Kentucky Wesleyan College,kentucky-wesleyan,Kentucky Wesleyan,No,1,1976-1977,1976-1977,RESOLVED,Source-label normalization / researched project identity,,
115,mississippi-state,Lafayette College,lafayette,Lafayette,Yes,1,2007-2008,2007-2008,RESOLVED,Source-label normalization / researched project identity,,
116,mississippi-state,Lamar,lamar,Lamar,Yes,1,2021-2022,2021-2022,RESOLVED,Source-label normalization / researched project identity,,
117,mississippi-state,Laurel YMCA,laurel-ymca,Laurel YMCA,No,2,1915-1916,1924-1925,RESOLVED,Source-label normalization / researched project identity,,
118,mississippi-state,Lehigh,lehigh,Lehigh,Yes,1,2016-2017,2016-2017,RESOLVED,Source-label normalization / researched project identity,,
119,mississippi-state,Liberty,liberty,Liberty,Yes,3,2005-2006,2020-2021,RESOLVED,Source-label normalization / researched project identity,,
120,mississippi-state,LIU,long-island-university,LIU,Yes,1,2025-2026,2025-2026,RESOLVED,Source-label normalization / researched project identity,,
121,mississippi-state,Long Beach State,long-beach-state,Long Beach State,Yes,2,1975-1976,2018-2019,RESOLVED,Source-label normalization / researched project identity,,
122,mississippi-state,Long Island,long-island-university,LIU,Yes,1,1992-1993,1992-1993,RESOLVED,Source-label normalization / researched project identity,,
123,mississippi-state,Louisiana College,louisiana-college,Louisiana College,No,9,1959-1960,1970-1971,RESOLVED,Source-label normalization / researched project identity,,
124,mississippi-state,Louisiana Tech,louisiana-tech,Louisiana Tech,Yes,16,1947-1948,2020-2021,RESOLVED,Source-label normalization / researched project identity,,
125,mississippi-state,Louisville,louisville,Louisville,Yes,6,1950-1951,2021-2022,RESOLVED,Source-label normalization / researched project identity,,
126,mississippi-state,Loyola Marymount,loyola-marymount,Loyola Marymount,Yes,2,2006-2007,2007-2008,RESOLVED,Source-label normalization / researched project identity,,
127,mississippi-state,Loyola • Chicago,loyola-chicago,Loyola Chicago,Yes,3,1962-1963,2013-2014,RESOLVED,Source-label normalization / researched project identity,,
128,mississippi-state,Loyola • New Orleans,loyola-new-orleans,Loyola New Orleans,No,6,1926-1927,1996-1997,RESOLVED,Source-label normalization / researched project identity,,
129,mississippi-state,LSU,lsu,LSU,Yes,222,1908-1909,2025-2026,RESOLVED,Source-label normalization / researched project identity,,
130,mississippi-state,Macon YMCA,macon-ymca,Macon YMCA,No,1,1924-1925,1924-1925,RESOLVED,Source-label normalization / researched project identity,,
131,mississippi-state,Mansfield • Pennsylvania,mansfield,Mansfield,No,1,1977-1978,1977-1978,RESOLVED,Source-label normalization / researched project identity,,
132,mississippi-state,Marquette,marquette,Marquette,Yes,2,2012-2013,2022-2023,RESOLVED,Source-label normalization / researched project identity,,
133,mississippi-state,Marshall,marshall,Marshall,Yes,1,1971-1972,1971-1972,RESOLVED,Source-label normalization / researched project identity,,
134,mississippi-state,Maryland,maryland,Maryland,Yes,3,1925-1926,1961-1962,RESOLVED,Source-label normalization / researched project identity,,
135,mississippi-state,Maryland • Eastern Shore,maryland-eastern-shore,Maryland Eastern Shore,Yes,1,2013-2014,2013-2014,RESOLVED,Source-label normalization / researched project identity,,
136,mississippi-state,Maryville College,maryville-college,Maryville College,No,2,1912-1913,1912-1913,RESOLVED,Source-label normalization / researched project identity,,
137,mississippi-state,McNeese,mcneese,McNeese,Yes,10,1985-1986,2024-2025,RESOLVED,Source-label normalization / researched project identity,,
138,mississippi-state,Memphis,memphis,Memphis,Yes,27,1946-1947,2025-2026,RESOLVED,Source-label normalization / researched project identity,,
139,mississippi-state,Memphis YMCA,memphis-ymca,Memphis YMCA,No,12,1915-1916,1928-1929,RESOLVED,Source-label normalization / researched project identity,,
140,mississippi-state,Mercer,mercer,Mercer,Yes,6,1912-1913,1988-1989,RESOLVED,Source-label normalization / researched project identity,,
141,mississippi-state,Meridian All-Stars,meridian-all-stars,Meridian All-Stars,No,3,1924-1925,1929-1930,RESOLVED,Source-label normalization / researched project identity,,
142,mississippi-state,Meridian College,meridian-college,Meridian College,No,1,1919-1920,1919-1920,RESOLVED,Source-label normalization / researched project identity,,
143,mississippi-state,Mexico City YMCA,mexico-city-ymca,Mexico City YMCA,No,1,1936-1937,1936-1937,RESOLVED,Source-label normalization / researched project identity,,
144,mississippi-state,Miami • Florida,miami,Miami (FL),Yes,5,1957-1958,2015-2016,RESOLVED,Source-label normalization / researched project identity,,
145,mississippi-state,Miami • Ohio,miami-ohio,Miami (OH),Yes,2,1968-1969,2007-2008,RESOLVED,Source-label normalization / researched project identity,,
146,mississippi-state,Michigan State,michigan-state,Michigan State,Yes,2,1972-1973,2023-2024,RESOLVED,Source-label normalization / researched project identity,,
147,mississippi-state,Middle Tennessee,middle-tennessee,Middle Tennessee,Yes,1,1978-1979,1978-1979,RESOLVED,Source-label normalization / researched project identity,,
148,mississippi-state,Millsaps College,millsaps,Millsaps,No,18,1911-1912,1939-1940,RESOLVED,Source-label normalization / researched project identity,,
149,mississippi-state,Minnesota,minnesota,Minnesota,Yes,2,2021-2022,2022-2023,RESOLVED,Source-label normalization / researched project identity,,
150,mississippi-state,Mississippi College,mississippi-college,Mississippi College,No,75,1908-1909,1986-1987,RESOLVED,Source-label normalization / researched project identity,,
151,mississippi-state,Mississippi Valley State,mississippi-valley-state,Mississippi Valley State,Yes,7,2000-2001,2022-2023,RESOLVED,Source-label normalization / researched project identity,,
152,mississippi-state,Missouri,missouri,Missouri,Yes,24,1974-1975,2025-2026,RESOLVED,Source-label normalization / researched project identity,,
153,mississippi-state,Missouri State,missouri-state,Missouri State,Yes,2,1997-1998,2015-2016,RESOLVED,Source-label normalization / researched project identity,,
154,mississippi-state,Missouri Western State,missouri-western,Missouri Western,No,1,1975-1976,1975-1976,RESOLVED,Source-label normalization / researched project identity,,
155,mississippi-state,Mobile YMCA,mobile-ymca,Mobile YMCA,No,2,1919-1920,1926-1927,RESOLVED,Source-label normalization / researched project identity,,
156,mississippi-state,Monmouth,monmouth,Monmouth,Yes,1,2003-2004,2003-2004,RESOLVED,Source-label normalization / researched project identity,,
157,mississippi-state,Montana,montana,Montana,Yes,2,1994-1995,2021-2022,RESOLVED,Source-label normalization / researched project identity,,
158,mississippi-state,Montana State,montana-state,Montana State,Yes,3,1967-1968,2000-2001,RESOLVED,Source-label normalization / researched project identity,,
159,mississippi-state,Morehead State,morehead-state,Morehead State,Yes,6,1957-1958,2021-2022,RESOLVED,Source-label normalization / researched project identity,,
160,mississippi-state,Murray State,murray-state,Murray State,Yes,10,1940-1941,2023-2024,RESOLVED,Source-label normalization / researched project identity,,
161,mississippi-state,Nashville Ramblers,nashville-ramblers,Nashville Ramblers,No,2,1923-1924,1928-1929,RESOLVED,Source-label normalization / researched project identity,,
162,mississippi-state,Nebraska,nebraska,Nebraska,Yes,2,1995-1996,2017-2018,RESOLVED,Source-label normalization / researched project identity,,
163,mississippi-state,New Mexico,new-mexico,New Mexico,Yes,1,2025-2026,2025-2026,RESOLVED,Source-label normalization / researched project identity,,
164,mississippi-state,New Mexico State,new-mexico-state,New Mexico State,Yes,1,2019-2020,2019-2020,RESOLVED,Source-label normalization / researched project identity,,
165,mississippi-state,New Orleans,new-orleans,New Orleans,Yes,11,1976-1977,2025-2026,RESOLVED,Source-label normalization / researched project identity,,
166,mississippi-state,New Orleans YMCA,new-orleans-ymca,New Orleans YMCA,No,1,1908-1909,1908-1909,RESOLVED,Source-label normalization / researched project identity,,
167,mississippi-state,Nicholls,nicholls,Nicholls,Yes,8,1994-1995,2023-2024,RESOLVED,Source-label normalization / researched project identity,,
168,mississippi-state,Norfolk State,norfolk-state,Norfolk State,Yes,1,2016-2017,2016-2017,RESOLVED,Source-label normalization / researched project identity,,
169,mississippi-state,North Alabama,north-alabama,North Alabama,Yes,6,1982-1983,2025-2026,RESOLVED,Source-label normalization / researched project identity,,
170,mississippi-state,North Carolina,north-carolina,North Carolina,Yes,6,1923-1924,2012-2013,RESOLVED,Source-label normalization / researched project identity,,
171,mississippi-state,North Carolina A&T,north-carolina-a-t,North Carolina A&T,Yes,1,2010-2011,2010-2011,RESOLVED,Source-label normalization / researched project identity,,
172,mississippi-state,North Carolina Central • NC Central,north-carolina-central,North Carolina Central,Yes,1,2015-2016,2015-2016,RESOLVED,Source-label normalization / researched project identity,,
173,mississippi-state,North Carolina State,nc-state,NC State,Yes,1,1925-1926,1925-1926,RESOLVED,Source-label normalization / researched project identity,,
174,mississippi-state,North Dakota State,north-dakota-state,North Dakota State,Yes,1,2017-2018,2017-2018,RESOLVED,Source-label normalization / researched project identity,,
175,mississippi-state,North Florida,north-florida,North Florida,Yes,1,2017-2018,2017-2018,RESOLVED,Source-label normalization / researched project identity,,
176,mississippi-state,North Georgia,north-georgia,North Georgia,No,1,2017-2018,2017-2018,RESOLVED,Source-label normalization / researched project identity,,
177,mississippi-state,North Texas,north-texas,North Texas,Yes,4,1972-1973,2023-2024,RESOLVED,Source-label normalization / researched project identity,,
178,mississippi-state,Northern Arizona,northern-arizona,Northern Arizona,Yes,1,1993-1994,1993-1994,RESOLVED,Source-label normalization / researched project identity,,
179,mississippi-state,Northern Colorado,northern-colorado,Northern Colorado,Yes,1,2015-2016,2015-2016,RESOLVED,Source-label normalization / researched project identity,,
180,mississippi-state,Northwestern,northwestern,Northwestern,Yes,2,1999-2000,2023-2024,RESOLVED,Source-label normalization / researched project identity,,
181,mississippi-state,Northwestern State,northwestern-state,Northwestern State,Yes,8,1982-1983,2016-2017,RESOLVED,Source-label normalization / researched project identity,,
182,mississippi-state,Oglethorpe,oglethorpe,Oglethorpe,No,2,1935-1936,1935-1936,RESOLVED,Source-label normalization / researched project identity,,
183,mississippi-state,Ohio State,ohio-state,Ohio State,Yes,1,1990-1991,1990-1991,RESOLVED,Source-label normalization / researched project identity,,
184,mississippi-state,Oklahoma,oklahoma,Oklahoma,Yes,6,1995-1996,2025-2026,RESOLVED,Source-label normalization / researched project identity,,
185,mississippi-state,Old Dominion,old-dominion,Old Dominion,Yes,5,1976-1977,2009-2010,RESOLVED,Source-label normalization / researched project identity,,
186,mississippi-state,Ole Miss,ole-miss,Ole Miss,Yes,274,1913-1914,2025-2026,RESOLVED,Source-label normalization / researched project identity,,
187,mississippi-state,Omaha,omaha,Omaha,Yes,1,2022-2023,2022-2023,RESOLVED,Source-label normalization / researched project identity,,
188,mississippi-state,Oral Roberts,oral-roberts,Oral Roberts,Yes,1,1978-1979,1978-1979,RESOLVED,Source-label normalization / researched project identity,,
189,mississippi-state,Oregon,oregon,Oregon,Yes,1,2007-2008,2007-2008,RESOLVED,Source-label normalization / researched project identity,,
190,mississippi-state,Oregon State,oregon-state,Oregon State,Yes,3,1995-1996,2016-2017,RESOLVED,Source-label normalization / researched project identity,,
191,mississippi-state,Ouachita Baptist,ouachita-baptist,Ouachita Baptist,No,1,1948-1949,1948-1949,RESOLVED,Source-label normalization / researched project identity,,
192,mississippi-state,Pacific,pacific,Pacific,Yes,1,1979-1980,1979-1980,RESOLVED,Source-label normalization / researched project identity,,
193,mississippi-state,Park Aviation Field,park-aviation-field,Park Aviation Field,No,1,1918-1919,1918-1919,RESOLVED,Source-label normalization / researched project identity,,
194,mississippi-state,Penn State,penn-state,Penn State,Yes,2,1997-1998,2017-2018,RESOLVED,Source-label normalization / researched project identity,,
195,mississippi-state,Pine Bluff YMCA,pine-bluff-ymca,Pine Bluff YMCA,No,3,1920-1921,1921-1922,RESOLVED,Source-label normalization / researched project identity,,
196,mississippi-state,PITT • Pittsburgh,pittsburgh,Pittsburgh,Yes,3,2000-2001,2024-2025,RESOLVED,Source-label normalization / researched project identity,,
