index,source_program_key,source_opponent_label,canonical_opponent_key,canonical_opponent_name,current_d1,games_with_source_label,first_season,last_season,resolution_status,resolution_method,user_choice,audit_note
64,lsu,Coastal Carolina,coastal-carolina,Coastal Carolina,Yes,2,2010-2011,2011-2012,RESOLVED,Current D1 registry / established institutional lineage,,
65,lsu,Colgate,colgate,Colgate,Yes,2,1978-1979,1980-1981,RESOLVED,Current D1 registry / established institutional lineage,,
66,lsu,Columbus AC,columbus-athletic-club,Columbus Athletic Club,No,1,1915-1916,1915-1916,RESOLVED,Historical/non-current identity preserved conservatively,,
67,lsu,Con. Steel,consolidated-steel,Consolidated Steel,No,1,1942-1943,1942-1943,RESOLVED,Historical/non-current identity preserved conservatively,,
68,lsu,Connecticut,uconn,UConn,Yes,3,1990-1991,2006-2007,RESOLVED,Current D1 registry / established institutional lineage,,
69,lsu,Coppin State,coppin-state,Coppin State,Yes,1,1994-1995,1994-1995,RESOLVED,Current D1 registry / established institutional lineage,,
70,lsu,Cornell,cornell,Cornell,Yes,3,1962-1963,1995-1996,RESOLVED,Current D1 registry / established institutional lineage,,
71,lsu,Corpus Christi,corpus-christi-service-team,Corpus Christi Service Team,No,1,1945-1946,1945-1946,RESOLVED,Historical/non-current identity preserved conservatively,,
72,lsu,Creighton,creighton,Creighton,Yes,1,1964-1965,1964-1965,RESOLVED,Current D1 registry / established institutional lineage,,
73,lsu,Dayton,dayton,Dayton,Yes,3,1983-1984,2023-2024,RESOLVED,Current D1 registry / established institutional lineage,,
74,lsu,Delaware,delaware,Delaware,Yes,1,1979-1980,1979-1980,RESOLVED,Current D1 registry / established institutional lineage,,
75,lsu,Delaware St.,delaware-state,Delaware State,Yes,1,2002-2003,2002-2003,RESOLVED,Current D1 registry / established institutional lineage,,
76,lsu,Denison,denison,Denison,No,1,1986-1987,1986-1987,RESOLVED,Historical/non-current identity preserved conservatively,,
77,lsu,Denver,denver,Denver,Yes,1,1964-1965,1964-1965,RESOLVED,Current D1 registry / established institutional lineage,,
78,lsu,DePaul,depaul,DePaul,Yes,7,1939-1940,2025-2026,RESOLVED,Current D1 registry / established institutional lineage,,
79,lsu,Dixon Academy,dixon-academy,Dixon Academy,No,2,1908-1909,1908-1909,RESOLVED,Historical/non-current identity preserved conservatively,,
80,lsu,Drake,drake,Drake,Yes,2,1992-1993,2025-2026,RESOLVED,Current D1 registry / established institutional lineage,,
81,lsu,Duke,duke,Duke,Yes,7,1929-1930,2005-2006,RESOLVED,Current D1 registry / established institutional lineage,,
82,lsu,DuPont-Ethyl,dupont-ethyl,DuPont-Ethyl,No,1,1944-1945,1944-1945,RESOLVED,Historical/non-current identity preserved conservatively,,
83,lsu,Duquesne,duquesne,Duquesne,Yes,1,1968-1969,1968-1969,RESOLVED,Current D1 registry / established institutional lineage,,
84,lsu,E. Tenn. State,east-tennessee-state,East Tennessee State,Yes,1,2019-2020,2019-2020,RESOLVED,Current D1 registry / established institutional lineage,,
85,lsu,East Tenn. St.,east-tennessee-state,East Tennessee State,Yes,1,2022-2023,2022-2023,RESOLVED,Current D1 registry / established institutional lineage,,
86,lsu,Evansville,evansville,Evansville,Yes,1,1964-1965,1964-1965,RESOLVED,Current D1 registry / established institutional lineage,,
87,lsu,FDU,fairleigh-dickinson,Fairleigh Dickinson,Yes,1,1975-1976,1975-1976,RESOLVED,Current D1 registry / established institutional lineage,,
88,lsu,FGCU,florida-gulf-coast,Florida Gulf Coast,Yes,1,2024-2025,2024-2025,RESOLVED,Current D1 registry / established institutional lineage,,
89,lsu,Fla. State,florida-state,Florida State,Yes,1,2024-2025,2024-2025,RESOLVED,Current D1 registry / established institutional lineage,,
90,lsu,Florida,florida,Florida,Yes,120,1946-1947,2025-2026,RESOLVED,Current D1 registry / established institutional lineage,,
91,lsu,Florida International,florida-international,FIU,Yes,1,2025-2026,2025-2026,RESOLVED,Current D1 registry / established institutional lineage,,
92,lsu,Florida St.,florida-state,Florida State,Yes,2,1967-1968,2018-2019,RESOLVED,Current D1 registry / established institutional lineage,,
93,lsu,Florida State,florida-state,Florida State,Yes,4,1957-1958,2004-2005,RESOLVED,Current D1 registry / established institutional lineage,,
94,lsu,Florida-,florida,Florida,Yes,1,2018-2019,2018-2019,RESOLVED,Current D1 registry / established institutional lineage,,
95,lsu,Fordham,fordham,Fordham,Yes,1,1953-1954,1953-1954,RESOLVED,Current D1 registry / established institutional lineage,,
96,lsu,Fresno St.,fresno-state,Fresno State,Yes,1,1999-2000,1999-2000,RESOLVED,Current D1 registry / established institutional lineage,,
97,lsu,Fresno State,fresno-state,Fresno State,Yes,1,1997-1998,1997-1998,RESOLVED,Current D1 registry / established institutional lineage,,
98,lsu,Fresno State **,fresno-state,Fresno State,Yes,1,1996-1997,1996-1997,RESOLVED,Current D1 registry / established institutional lineage,,
99,lsu,Furman,furman,Furman,Yes,2,1960-1961,2018-2019,RESOLVED,Current D1 registry / established institutional lineage,,
100,lsu,Ga Tech,georgia-tech,Georgia Tech,Yes,1,2021-2022,2021-2022,RESOLVED,Current D1 registry / established institutional lineage,,
101,lsu,Ga. Tech,georgia-tech,Georgia Tech,Yes,5,1948-1949,2011-2012,RESOLVED,Current D1 registry / established institutional lineage,,
102,lsu,Gardner-Webb,gardner-webb,Gardner-Webb,Yes,2,2014-2015,2015-2016,RESOLVED,Current D1 registry / established institutional lineage,,
103,lsu,George Mason,george-mason,George Mason,Yes,1,1994-1995,1994-1995,RESOLVED,Current D1 registry / established institutional lineage,,
104,lsu,Georgetown,georgetown,Georgetown,Yes,6,1969-1970,1988-1989,RESOLVED,Current D1 registry / established institutional lineage,,
105,lsu,Georgia,georgia,Georgia,Yes,123,1919-1920,2025-2026,RESOLVED,Current D1 registry / established institutional lineage,,
106,lsu,Georgia Navy,georgia-navy,Georgia Navy,No,1,1942-1943,1942-1943,RESOLVED,Historical/non-current identity preserved conservatively,,
107,lsu,Georgia State,georgia-state,Georgia State,Yes,1,1994-1995,1994-1995,RESOLVED,Current D1 registry / established institutional lineage,,
108,lsu,Georgia Tech,georgia-tech,Georgia Tech,Yes,30,1926-1927,1987-1988,RESOLVED,Current D1 registry / established institutional lineage,,
109,lsu,Grambling,grambling,Grambling,Yes,4,1999-2000,2018-2019,RESOLVED,Current D1 registry / established institutional lineage,,
110,lsu,Gulf Oilers,gulf-oilers,Gulf Oilers,No,1,1940-1941,1940-1941,RESOLVED,Historical/non-current identity preserved conservatively,,
111,lsu,Gulfport Field,gulfport-field,Gulfport Field,No,1,1943-1944,1943-1944,RESOLVED,Historical/non-current identity preserved conservatively,,
112,lsu,Gulfport Navy,gulfport-navy,Gulfport Navy,No,2,1944-1945,1944-1945,RESOLVED,Historical/non-current identity preserved conservatively,,
113,lsu,Hammond Air,hammond-army-air-field,Hammond Army Air Field,No,1,1944-1945,1944-1945,RESOLVED,Historical/non-current identity preserved conservatively,,
114,lsu,Hardin-Simm.,hardin-simmons,Hardin-Simmons,No,1,1986-1987,1986-1987,RESOLVED,Historical/non-current identity preserved conservatively,,
115,lsu,Hardin-Simmons,hardin-simmons,Hardin-Simmons,No,3,1947-1948,1989-1990,RESOLVED,Historical/non-current identity preserved conservatively,,
116,lsu,Harding Field,harding-field,Harding Field,No,3,1942-1943,1943-1944,RESOLVED,Historical/non-current identity preserved conservatively,,
117,lsu,Hawaii,hawai-i,Hawai'i,Yes,1,1982-1983,1982-1983,RESOLVED,Current D1 registry / established institutional lineage,,
118,lsu,Hawaii Loa,hawaii-loa,Hawaii Loa,No,1,1985-1986,1985-1986,RESOLVED,Historical/non-current identity preserved conservatively,,
119,lsu,Hawaii Pac.,hawaii-pacific,Hawaii Pacific,No,1,1982-1983,1982-1983,RESOLVED,Historical/non-current identity preserved conservatively,,
120,lsu,Hawaii Pacific,hawaii-pacific,Hawaii Pacific,No,1,1985-1986,1985-1986,RESOLVED,Historical/non-current identity preserved conservatively,,
121,lsu,Hawaii-Hilo,hawaii-hilo,Hawaii Hilo,No,2,1985-1986,2001-2002,RESOLVED,Historical/non-current identity preserved conservatively,,
122,lsu,Holy Cross,holy-cross,Holy Cross,Yes,2,1952-1953,1953-1954,RESOLVED,Current D1 registry / established institutional lineage,,
123,lsu,Houma Navy,houma-navy,Houma Navy,No,2,1943-1944,1943-1944,RESOLVED,Historical/non-current identity preserved conservatively,,
124,lsu,Houston,houston,Houston,Yes,20,1962-1963,2018-2019,RESOLVED,Current D1 registry / established institutional lineage,,
125,lsu,Houston Bapt.,houston-christian,Houston Christian,Yes,2,1983-1984,2012-2013,RESOLVED,Current D1 registry / established institutional lineage,,
126,lsu,Howard,howard,Howard,Yes,1,1999-2000,1999-2000,RESOLVED,Current D1 registry / established institutional lineage,,
127,lsu,Ill.-Chicago,uic,UIC,Yes,1,1986-1987,1986-1987,RESOLVED,Current D1 registry / established institutional lineage,,
128,lsu,Illinois,illinois,Illinois,Yes,2,1988-1989,1990-1991,RESOLVED,Current D1 registry / established institutional lineage,,
129,lsu,Illinois St.,illinois-state,Illinois State,Yes,1,2022-2023,2022-2023,RESOLVED,Current D1 registry / established institutional lineage,,
130,lsu,Incarnate Word,incarnate-word,Incarnate Word,Yes,1,2018-2019,2018-2019,RESOLVED,Current D1 registry / established institutional lineage,,
131,lsu,Indiana,indiana,Indiana,Yes,5,1952-1953,1991-1992,RESOLVED,Current D1 registry / established institutional lineage,,
132,lsu,Indiana St.,indiana-state,Indiana State,Yes,1,2009-2010,2009-2010,RESOLVED,Current D1 registry / established institutional lineage,,
133,lsu,Iona,iona,Iona,Yes,2,1973-1974,2005-2006,RESOLVED,Current D1 registry / established institutional lineage,,
134,lsu,Iowa,iowa,Iowa,Yes,2,1963-1964,2001-2002,RESOLVED,Current D1 registry / established institutional lineage,,
135,lsu,Iowa State,iowa-state,Iowa State,Yes,1,2021-2022,2021-2022,RESOLVED,Current D1 registry / established institutional lineage,,
136,lsu,Iowa-89 **,iowa-state,Iowa State,Yes,1,1996-1997,1996-1997,RESOLVED,Current D1 registry / established institutional lineage,,
137,lsu,Jackson AFB,jackson-air-force-base,Jackson Air Force Base,No,1,1944-1945,1944-1945,RESOLVED,Historical/non-current identity preserved conservatively,,
138,lsu,Jackson St.,jackson-state,Jackson State,Yes,2,1998-1999,2008-2009,RESOLVED,Current D1 registry / established institutional lineage,,
139,lsu,Jackson State,jackson-state,Jackson State,Yes,2,1995-1996,1997-1998,RESOLVED,Current D1 registry / established institutional lineage,,
140,lsu,Jacksonville,jacksonville,Jacksonville,Yes,1,1959-1960,1959-1960,RESOLVED,Current D1 registry / established institutional lineage,,
141,lsu,Jefferson Col.,jefferson-college-la,Jefferson College,No,3,1918-1919,1919-1920,RESOLVED,Historical/non-current identity preserved conservatively,,
142,lsu,Jefferson College,jefferson-college-la,Jefferson College,No,2,1915-1916,1917-1918,RESOLVED,Historical/non-current identity preserved conservatively,,
143,lsu,Kansas,kansas,Kansas,Yes,4,1953-1954,1996-1997,RESOLVED,Current D1 registry / established institutional lineage,,
144,lsu,Kansas City,kansas-city,Kansas City,Yes,1,2022-2023,2022-2023,RESOLVED,Current D1 registry / established institutional lineage,,
145,lsu,Kansas St.,kansas-state,Kansas State,Yes,2,2022-2023,2024-2025,RESOLVED,Current D1 registry / established institutional lineage,,
146,lsu,Kansas State,kansas-state,Kansas State,Yes,1,2023-2024,2023-2024,RESOLVED,Current D1 registry / established institutional lineage,,
147,lsu,Keesler Field,keesler-field,Keesler Field,No,12,1943-1944,1951-1952,RESOLVED,Historical/non-current identity preserved conservatively,,
148,lsu,Kennesaw State,kennesaw-state,Kennesaw State,Yes,1,2015-2016,2015-2016,RESOLVED,Current D1 registry / established institutional lineage,,
149,lsu,Kentucky,kentucky,Kentucky,Yes,125,1932-1933,2025-2026,RESOLVED,Current D1 registry / established institutional lineage,,
150,lsu,LA Tech,louisiana-tech,Louisiana Tech,Yes,2,2020-2021,2021-2022,RESOLVED,Current D1 registry / established institutional lineage,,
151,lsu,La. College,louisiana-christian,Louisiana Christian,No,13,1919-1920,1995-1996,RESOLVED,Historical/non-current identity preserved conservatively,,
152,lsu,La. Normal,northwestern-state,Northwestern State,Yes,3,1916-1917,1917-1918,RESOLVED,Current D1 registry / established institutional lineage,,
153,lsu,La. Normal ^,northwestern-state,Northwestern State,Yes,10,1915-1916,1925-1926,RESOLVED,Current D1 registry / established institutional lineage,,
154,lsu,La. Tech,louisiana-tech,Louisiana Tech,Yes,1,2006-2007,2006-2007,RESOLVED,Current D1 registry / established institutional lineage,,
155,lsu,Lafayette,lafayette,Lafayette,Yes,2,1957-1958,1996-1997,RESOLVED,Current D1 registry / established institutional lineage,,
156,lsu,Lamar,lamar,Lamar,Yes,5,1980-1981,2023-2024,RESOLVED,Current D1 registry / established institutional lineage,,
157,lsu,Lebanon Val,lebanon-valley,Lebanon Valley,No,1,1952-1953,1952-1953,RESOLVED,Historical/non-current identity preserved conservatively,,
158,lsu,Liberty,liberty,Liberty,Yes,2,2019-2020,2021-2022,RESOLVED,Current D1 registry / established institutional lineage,,
159,lsu,Lipscomb,lipscomb,Lipscomb,Yes,1,2021-2022,2021-2022,RESOLVED,Current D1 registry / established institutional lineage,,
160,lsu,Livingston,west-alabama,West Alabama,No,1,1942-1943,1942-1943,RESOLVED,Historical/non-current identity preserved conservatively,,
161,lsu,Long Island,long-island-university,LIU,Yes,1,1947-1948,1947-1948,RESOLVED,Current D1 registry / established institutional lineage,,
162,lsu,Louisiana College,louisiana-christian,Louisiana Christian,No,22,1913-1914,1929-1930,RESOLVED,Historical/non-current identity preserved conservatively,,
163,lsu,Louisiana Tech,louisiana-tech,Louisiana Tech,Yes,11,1927-1928,2018-2019,RESOLVED,Current D1 registry / established institutional lineage,,
164,lsu,Louisville,louisville,Louisville,Yes,9,1948-1949,1996-1997,RESOLVED,Current D1 registry / established institutional lineage,,
165,lsu,Loyola,loyola-new-orleans,Loyola New Orleans,No,1,1984-1985,1984-1985,RESOLVED,Historical/non-current identity preserved conservatively,,
166,lsu,Loyola (N.O.),loyola-new-orleans,Loyola New Orleans,No,49,1920-1921,1971-1972,RESOLVED,Historical/non-current identity preserved conservatively,,
167,lsu,Loyola (NO),loyola-new-orleans,Loyola New Orleans,No,2,1956-1957,1956-1957,RESOLVED,Historical/non-current identity preserved conservatively,,
168,lsu,Loyola (NO)),loyola-new-orleans,Loyola New Orleans,No,1,1960-1961,1960-1961,RESOLVED,Historical/non-current identity preserved conservatively,,
169,lsu,Loyola M’mount,loyola-marymount,Loyola Marymount,Yes,2,1989-1990,1990-1991,RESOLVED,Current D1 registry / established institutional lineage,,
170,lsu,Loyola(Chicago),loyola-chicago,Loyola Chicago,Yes,1,1982-1983,1982-1983,RESOLVED,Current D1 registry / established institutional lineage,,
171,lsu,LSU ASTU,lsu-astu,LSU ASTU,No,2,1943-1944,1943-1944,RESOLVED,Historical/non-current identity preserved conservatively,,
172,lsu,Maine,maine,Maine,Yes,1,1979-1980,1979-1980,RESOLVED,Current D1 registry / established institutional lineage,,
173,lsu,Marist,marist,Marist,Yes,2,1988-1989,1995-1996,RESOLVED,Current D1 registry / established institutional lineage,,
174,lsu,Marquette,marquette,Marquette,Yes,4,1969-1970,2015-2016,RESOLVED,Current D1 registry / established institutional lineage,,
175,lsu,Marquette-,marquette,Marquette,Yes,1,2017-2018,2017-2018,RESOLVED,Current D1 registry / established institutional lineage,,
176,lsu,Maryland,maryland,Maryland,Yes,5,1930-1931,2018-2019,RESOLVED,Current D1 registry / established institutional lineage,,
177,lsu,"Maryland, BC",umbc,UMBC,Yes,1,1994-1995,1994-1995,RESOLVED,Current D1 registry / established institutional lineage,,
178,lsu,Massachusetts,massachusetts,Massachusetts,Yes,1,2014-2015,2014-2015,RESOLVED,Current D1 registry / established institutional lineage,,
179,lsu,Mc Neese State,mcneese,McNeese,Yes,1,1988-1989,1988-1989,RESOLVED,Current D1 registry / established institutional lineage,,
180,lsu,McGowan-Lyons,mcgowan-lyons,McGowan-Lyons,No,1,1923-1924,1923-1924,RESOLVED,Historical/non-current identity preserved conservatively,,
181,lsu,McNeese,mcneese,McNeese,Yes,1,2021-2022,2021-2022,RESOLVED,Current D1 registry / established institutional lineage,,
182,lsu,McNeese St.,mcneese,McNeese,Yes,16,1989-1990,2012-2013,RESOLVED,Current D1 registry / established institutional lineage,,
183,lsu,McNeese State,mcneese,McNeese,Yes,7,1986-1987,2015-2016,RESOLVED,Current D1 registry / established institutional lineage,,
184,lsu,Memphis,memphis,Memphis,Yes,4,2010-2011,2018-2019,RESOLVED,Current D1 registry / established institutional lineage,,
185,lsu,Memphis St.,memphis,Memphis,Yes,2,1971-1972,1992-1993,RESOLVED,Current D1 registry / established institutional lineage,,
186,lsu,Memphis St..,memphis,Memphis,Yes,1,1972-1973,1972-1973,RESOLVED,Current D1 registry / established institutional lineage,,
187,lsu,Memphis.,memphis,Memphis,Yes,1,1985-1986,1985-1986,RESOLVED,Current D1 registry / established institutional lineage,,
188,lsu,Mercer,mercer,Mercer,Yes,3,1919-1920,2001-2002,RESOLVED,Current D1 registry / established institutional lineage,,
189,lsu,Miami (Fla.),miami,Miami (FL),Yes,4,1950-1951,2001-2002,RESOLVED,Current D1 registry / established institutional lineage,,
190,lsu,Mich. St.,michigan-state,Michigan State,Yes,1,1978-1979,1978-1979,RESOLVED,Current D1 registry / established institutional lineage,,
191,lsu,Mich. State,michigan-state,Michigan State,Yes,1,2018-2019,2018-2019,RESOLVED,Current D1 registry / established institutional lineage,,
192,lsu,Michigan,michigan,Michigan,Yes,3,1995-1996,2020-2021,RESOLVED,Current D1 registry / established institutional lineage,,
193,lsu,Michigan-,michigan,Michigan,Yes,1,2017-2018,2017-2018,RESOLVED,Current D1 registry / established institutional lineage,,
194,lsu,Middle Tenn.,middle-tennessee,Middle Tennessee,Yes,1,1991-1992,1991-1992,RESOLVED,Current D1 registry / established institutional lineage,,
195,lsu,Millsaps,millsaps,Millsaps,No,5,1916-1917,1922-1923,RESOLVED,Historical/non-current identity preserved conservatively,,
196,lsu,Miss St.,mississippi-state,Mississippi State,Yes,2,1961-1962,1969-1970,RESOLVED,Current D1 registry / established institutional lineage,,
197,lsu,Miss. College,mississippi-college,Mississippi College,No,8,1913-1914,1930-1931,RESOLVED,Historical/non-current identity preserved conservatively,,
198,lsu,Miss. St.,mississippi-state,Mississippi State,Yes,32,1951-1952,2023-2024,RESOLVED,Current D1 registry / established institutional lineage,,
199,lsu,Miss. State,mississippi-state,Mississippi State,Yes,18,1915-1916,2024-2025,RESOLVED,Current D1 registry / established institutional lineage,,
200,lsu,Miss. Valley,mississippi-valley-state,Mississippi Valley State,Yes,3,2006-2007,2024-2025,RESOLVED,Current D1 registry / established institutional lineage,,
