index,source_program_key,source_opponent_label,canonical_opponent_key,canonical_opponent_name,current_d1,games_with_source_label,first_season,last_season,resolution_status,resolution_method,user_choice,audit_note
16,auburn,Athens College,athens-college,Athens College,No,2,1963-1964,1971-1972,RESOLVED,Auburn guide series / historical non-current identity,,
17,auburn,Atlanta Athletic Club,atlanta-athletic-club,Atlanta Athletic Club,No,14,1905-1906,1923-1924,RESOLVED,Auburn guide series / historical non-current identity,,
18,auburn,Augusta Athletic Assoc.,augusta-athletic-association,Augusta Athletic Association,No,1,1908-1909,1908-1909,RESOLVED,Auburn guide series / historical non-current identity,,
19,auburn,Augusta College,augusta-university,Augusta University,No,1,1986-1987,1986-1987,RESOLVED,Auburn guide series normalization,,Auburn all-time opponent table/series identifies Augusta College under Augusta University.
20,auburn,Austin Peay,austin-peay,Austin Peay,Yes,4,1979-1980,1986-1987,RESOLVED,Current D1 registry / straightforward naming match,,
21,auburn,BYU,byu,BYU,Yes,1,1998-1999,1998-1999,RESOLVED,Current D1 registry / straightforward naming match,,
22,auburn,Ball State,ball-state,Ball State,Yes,2,1993-1994,1994-1995,RESOLVED,Current D1 registry / straightforward naming match,,
23,auburn,Baylor,baylor,Baylor,Yes,8,1948-1949,2023-2024,RESOLVED,Current D1 registry / straightforward naming match,,
24,auburn,Belmont,belmont,Belmont,Yes,2,1999-2000,2004-2005,RESOLVED,Current D1 registry / straightforward naming match,,
25,auburn,Bessemer Athletic Club,bessemer-athletic-club,Bessemer Athletic Club,No,8,1907-1908,1913-1914,RESOLVED,Auburn guide series / historical non-current identity,,
26,auburn,Bethune-Cookman,bethune-cookman,Bethune-Cookman,Yes,4,1998-1999,2025-2026,RESOLVED,Current D1 registry / straightforward naming match,,
27,auburn,Birmingham Ath. Club,birmingham-athletic-club,Birmingham Athletic Club,No,1,1928-1929,1928-1929,RESOLVED,Auburn guide series / historical non-current identity,,
28,auburn,Birmingham Athletic Club,birmingham-athletic-club,Birmingham Athletic Club,No,28,1905-1906,1928-1929,RESOLVED,Auburn guide series / historical non-current identity,,
29,auburn,Birmingham College,birmingham-college,Birmingham College,No,2,1917-1918,1917-1918,RESOLVED,Auburn guide series / historical non-current identity,,
30,auburn,Birmingham H.S.,birmingham-high-school,Birmingham High School,No,3,1909-1910,1911-1912,RESOLVED,Auburn guide series / historical non-current identity,,
31,auburn,Birmingham High School,birmingham-high-school,Birmingham High School,No,1,1912-1913,1912-1913,RESOLVED,Auburn guide series / historical non-current identity,,
32,auburn,Birmingham Southern,birmingham-southern,Birmingham-Southern,No,26,1931-1932,1985-1986,RESOLVED,Auburn guide series / historical non-current identity,,
33,auburn,Birmingham YMCA,birmingham-ymca,Birmingham YMCA,No,2,1909-1910,1910-1911,RESOLVED,Auburn guide series / historical non-current identity,,
34,auburn,Birmingham-Southern,birmingham-southern,Birmingham-Southern,No,1,1925-1926,1925-1926,RESOLVED,Auburn guide series / historical non-current identity,,
35,auburn,Boston College,boston-college,Boston College,Yes,4,1985-1986,2016-2017,RESOLVED,Current D1 registry / straightforward naming match,,
36,auburn,Bradley,bradley,Bradley,Yes,3,1987-1988,2022-2023,RESOLVED,Current D1 registry / straightforward naming match,,
37,auburn,Buffalo,buffalo,Buffalo,Yes,1,1969-1970,1969-1970,RESOLVED,Current D1 registry / straightforward naming match,,
38,auburn,Butler,butler,Butler,Yes,2,1974-1975,1975-1976,RESOLVED,Current D1 registry / straightforward naming match,,
39,auburn,CSUN,cal-state-northridge,Cal State Northridge,Yes,1,2019-2020,2019-2020,RESOLVED,Current D1 registry / Auburn alias normalization,,
40,auburn,Cal State Fullerton,cal-state-fullerton,Cal State Fullerton,Yes,1,1982-1983,1982-1983,RESOLVED,Current D1 registry / straightforward naming match,,
41,auburn,Cal State-Chico,chico-state,Chico State,No,1,1981-1982,1981-1982,RESOLVED,Auburn guide series / historical non-current identity,,
42,auburn,Camp Benning,camp-benning,Camp Benning,No,10,1918-1919,1930-1931,RESOLVED,Auburn guide series / historical non-current identity,,
43,auburn,Campbell,campbell,Campbell,Yes,1,2010-2011,2010-2011,RESOLVED,Current D1 registry / straightforward naming match,,
44,auburn,Centenary,centenary,Centenary,No,1,1992-1993,1992-1993,RESOLVED,Auburn guide series / historical non-current identity,,
45,auburn,Central Florida,ucf,UCF,Yes,4,1985-1986,2009-2010,RESOLVED,Current D1 registry / Auburn alias normalization,,
46,auburn,Centre College,centre-college,Centre College,No,1,1920-1921,1920-1921,RESOLVED,Auburn guide series / historical non-current identity,,
47,auburn,Charleston,charleston,Charleston,Yes,1,2017-2018,2017-2018,RESOLVED,Current D1 registry / Auburn alias normalization,,
48,auburn,Charleston Southern,charleston-southern,Charleston Southern,Yes,3,2006-2007,2009-2010,RESOLVED,Current D1 registry / straightforward naming match,,
49,auburn,Charlotte YMCA,charlotte-ymca,Charlotte YMCA,No,1,1919-1920,1919-1920,RESOLVED,Auburn guide series / historical non-current identity,,
50,auburn,Chattanooga,chattanooga,Chattanooga,Yes,6,1926-1927,2025-2026,RESOLVED,Current D1 registry / straightforward naming match,,
51,auburn,Clemson,clemson,Clemson,Yes,28,1919-1920,2017-2018,RESOLVED,Current D1 registry / straightforward naming match,,
52,auburn,Coastal Carolina,coastal-carolina,Coastal Carolina,Yes,4,1995-1996,2016-2017,RESOLVED,Current D1 registry / straightforward naming match,,
53,auburn,Colgate,colgate,Colgate,Yes,2,2019-2020,2022-2023,RESOLVED,Current D1 registry / straightforward naming match,,
54,auburn,College of Charleston,charleston,Charleston,Yes,3,2003-2004,2012-2013,RESOLVED,Current D1 registry / Auburn alias normalization,,
55,auburn,Colorado,colorado,Colorado,Yes,3,1996-1997,2015-2016,RESOLVED,Current D1 registry / straightforward naming match,,
56,auburn,Colorado State,colorado-state,Colorado State,Yes,4,1948-1949,2005-2006,RESOLVED,Current D1 registry / straightforward naming match,,
57,auburn,Columbia,columbia,Columbia,Yes,2,1965-1966,1980-1981,RESOLVED,Current D1 registry / straightforward naming match,,
58,auburn,Columbus College,columbus-state,Columbus State,No,2,1983-1984,1984-1985,RESOLVED,Auburn guide series / historical non-current identity,,
59,auburn,Columbus YMCA,columbus-ymca,Columbus YMCA,No,15,1905-1906,1923-1924,RESOLVED,Auburn guide series / historical non-current identity,,
60,auburn,Connecticut,uconn,UConn,Yes,2,1989-1990,2017-2018,RESOLVED,Current D1 registry / Auburn alias normalization,,
61,auburn,Coppin State,coppin-state,Coppin State,Yes,1,1999-2000,1999-2000,RESOLVED,Current D1 registry / straightforward naming match,,
62,auburn,Cornell,cornell,Cornell,Yes,1,2017-2018,2017-2018,RESOLVED,Current D1 registry / straightforward naming match,,
63,auburn,Creighton,creighton,Creighton,Yes,3,1976-1977,2024-2025,RESOLVED,Current D1 registry / straightforward naming match,,
64,auburn,Cumberland,cumberland,Cumberland,No,1,1912-1913,1912-1913,RESOLVED,Auburn guide series / historical non-current identity,,
65,auburn,Dartmouth,dartmouth,Dartmouth,Yes,1,1969-1970,1969-1970,RESOLVED,Current D1 registry / straightforward naming match,,
66,auburn,Davidson,davidson,Davidson,Yes,2,1951-1952,2019-2020,RESOLVED,Current D1 registry / straightforward naming match,,
67,auburn,Dayton,dayton,Dayton,Yes,6,1965-1966,2018-2019,RESOLVED,Current D1 registry / straightforward naming match,,
68,auburn,DePaul,depaul,DePaul,Yes,1,2012-2013,2012-2013,RESOLVED,Current D1 registry / straightforward naming match,,
69,auburn,Delaware,delaware,Delaware,Yes,2,1984-1985,2004-2005,RESOLVED,Current D1 registry / straightforward naming match,,
70,auburn,Denver,denver,Denver,Yes,1,2002-2003,2002-2003,RESOLVED,Current D1 registry / straightforward naming match,,
71,auburn,Detroit,detroit-mercy,Detroit Mercy,Yes,1,2000-2001,2000-2001,RESOLVED,Current D1 registry / Auburn alias normalization,,
72,auburn,Duke,duke,Duke,Yes,5,1963-1964,2024-2025,RESOLVED,Current D1 registry / straightforward naming match,,
73,auburn,Duquesne,duquesne,Duquesne,Yes,2,1989-1990,1990-1991,RESOLVED,Current D1 registry / straightforward naming match,,
74,auburn,East Tennessee State,east-tennessee-state,East Tennessee State,Yes,1,2006-2007,2006-2007,RESOLVED,Current D1 registry / straightforward naming match,,
75,auburn,Eastern Illinois,eastern-illinois,Eastern Illinois,Yes,1,1972-1973,1972-1973,RESOLVED,Current D1 registry / straightforward naming match,,
76,auburn,Eastern Kentucky,eastern-kentucky,Eastern Kentucky,Yes,5,1955-1956,2016-2017,RESOLVED,Current D1 registry / straightforward naming match,,
77,auburn,Eckerd College,eckerd-college,Eckerd College,No,1,1980-1981,1980-1981,RESOLVED,Auburn guide series / historical non-current identity,,
78,auburn,Fairleigh Dickinson,fairleigh-dickinson,Fairleigh Dickinson,Yes,1,1976-1977,1976-1977,RESOLVED,Current D1 registry / straightforward naming match,,
79,auburn,Florence State,north-alabama,North Alabama,Yes,3,1958-1959,1960-1961,RESOLVED,Current D1 registry / Auburn alias normalization,,
80,auburn,Florida,florida,Florida,Yes,178,1926-1927,2025-2026,RESOLVED,Current D1 registry / straightforward naming match,,
81,auburn,Florida A&M,florida-a-m,Florida A&M,Yes,8,1994-1995,2013-2014,RESOLVED,Current D1 registry / straightforward naming match,,
82,auburn,Florida Atlantic,florida-atlantic,Florida Atlantic,Yes,1,1993-1994,1993-1994,RESOLVED,Current D1 registry / straightforward naming match,,
83,auburn,Florida International,florida-international,Florida International,Yes,2,1982-1983,2001-2002,RESOLVED,Current D1 registry / straightforward naming match,,
84,auburn,Florida State,florida-state,Florida State,Yes,31,1958-1959,2012-2013,RESOLVED,Current D1 registry / straightforward naming match,,
85,auburn,Fordham,fordham,Fordham,Yes,1,1993-1994,1993-1994,RESOLVED,Current D1 registry / straightforward naming match,,
86,auburn,Fort Benning,camp-benning,Camp Benning,No,1,1936-1937,1936-1937,RESOLVED,Auburn guide series normalization,,Auburn series history groups Fort Benning under Camp Benning.
87,auburn,Furman,furman,Furman,Yes,6,1922-1923,2019-2020,RESOLVED,Current D1 registry / straightforward naming match,,
88,auburn,Gardner-Webb,gardner-webb,Gardner-Webb,Yes,2,2005-2006,2017-2018,RESOLVED,Current D1 registry / straightforward naming match,,
89,auburn,George Mason,george-mason,George Mason,Yes,2,2017-2018,2022-2023,RESOLVED,Current D1 registry / straightforward naming match,,
90,auburn,George Washington,george-washington,George Washington,Yes,3,1979-1980,2008-2009,RESOLVED,Current D1 registry / straightforward naming match,,
91,auburn,Georgetown (Ky.),georgetown-ky,Georgetown (Ky.),No,1,1927-1928,1927-1928,RESOLVED,Auburn guide series / historical non-current identity,,
92,auburn,Georgia,georgia,Georgia,Yes,202,1907-1908,2025-2026,RESOLVED,Current D1 registry / straightforward naming match,,
93,auburn,Georgia Southern,georgia-southern,Georgia Southern,Yes,8,1964-1965,2019-2020,RESOLVED,Current D1 registry / straightforward naming match,,
94,auburn,Georgia Southwestern,georgia-southwestern,Georgia Southwestern,No,1,2010-2011,2010-2011,RESOLVED,Auburn guide series / historical non-current identity,,
95,auburn,Georgia State,georgia-state,Georgia State,Yes,9,1988-1989,2024-2025,RESOLVED,Current D1 registry / straightforward naming match,,
96,auburn,Georgia Tech,georgia-tech,Georgia Tech,Yes,115,1905-1906,1987-1988,RESOLVED,Current D1 registry / straightforward naming match,,
97,auburn,Gonzaga,gonzaga,Gonzaga,Yes,1,2020-2021,2020-2021,RESOLVED,Current D1 registry / straightforward naming match,,
98,auburn,Grambling,grambling,Grambling,Yes,2,1987-1988,2000-2001,RESOLVED,Current D1 registry / straightforward naming match,,
99,auburn,Grambling State,grambling,Grambling,Yes,3,2003-2004,2012-2013,RESOLVED,Current D1 registry / Auburn alias normalization,,
100,auburn,Gunter Field,gunter-field,Gunter Field,No,2,1944-1945,1944-1945,RESOLVED,Auburn guide series / historical non-current identity,,
101,auburn,Harvard,harvard,Harvard,Yes,1,2015-2016,2015-2016,RESOLVED,Current D1 registry / straightforward naming match,,
102,auburn,Hawaii,hawai-i,Hawai'i,Yes,1,1998-1999,1998-1999,RESOLVED,Current D1 registry / Auburn alias normalization,,
103,auburn,Hawai’i,hawai-i,Hawai'i,Yes,2,2011-2012,2015-2016,RESOLVED,Current D1 registry / Auburn alias normalization,,
104,auburn,Hawai’i-Hilo,hawaii-hilo,Hawai'i-Hilo,No,1,1996-1997,1996-1997,RESOLVED,Auburn guide series / historical non-current identity,,
105,auburn,High Point,high-point,High Point,Yes,2,2001-2002,2009-2010,RESOLVED,Current D1 registry / straightforward naming match,,
106,auburn,Hofstra,hofstra,Hofstra,Yes,1,2017-2018,2017-2018,RESOLVED,Current D1 registry / straightforward naming match,,
107,auburn,Houston,houston,Houston,Yes,10,1961-1962,2025-2026,RESOLVED,Current D1 registry / straightforward naming match,,
108,auburn,Howard,howard,Howard,Yes,23,1925-1926,1963-1964,RESOLVED,Current D1 registry / straightforward naming match,,
109,auburn,Huntingdon,huntingdon,Huntingdon,No,1,1960-1961,1960-1961,RESOLVED,Auburn guide series / historical non-current identity,,
110,auburn,IPFW,purdue-fort-wayne,Purdue Fort Wayne,Yes,1,2012-2013,2012-2013,RESOLVED,Current D1 registry / Auburn alias normalization,,
111,auburn,IUPUI,iu-indianapolis,IU Indianapolis,Yes,1,2009-2010,2009-2010,RESOLVED,Current D1 registry / Auburn alias normalization,,
112,auburn,Illinois,illinois,Illinois,Yes,3,1987-1988,2013-2014,RESOLVED,Current D1 registry / straightforward naming match,,
113,auburn,Illinois State,illinois-state,Illinois State,Yes,1,2025-2026,2025-2026,RESOLVED,Current D1 registry / straightforward naming match,,
114,auburn,Illinois Wesleyan,illinois-wesleyan,Illinois Wesleyan,No,1,1947-1948,1947-1948,RESOLVED,Auburn guide series / historical non-current identity,,
115,auburn,Indiana,indiana,Indiana,Yes,2,1986-1987,2023-2024,RESOLVED,Current D1 registry / straightforward naming match,,
116,auburn,Indiana State,indiana-state,Indiana State,Yes,1,2017-2018,2017-2018,RESOLVED,Current D1 registry / straightforward naming match,,
117,auburn,Iona,iona,Iona,Yes,1,1978-1979,1978-1979,RESOLVED,Current D1 registry / straightforward naming match,,
118,auburn,Iona College,iona,Iona,Yes,1,1977-1978,1977-1978,RESOLVED,Current D1 registry / Auburn alias normalization,,
119,auburn,Iowa,iowa,Iowa,Yes,1,2022-2023,2022-2023,RESOLVED,Current D1 registry / straightforward naming match,,
120,auburn,Iowa State,iowa-state,Iowa State,Yes,5,1986-1987,2024-2025,RESOLVED,Current D1 registry / straightforward naming match,,
121,auburn,Jackson State,jackson-state,Jackson State,Yes,2,1988-1989,2025-2026,RESOLVED,Current D1 registry / straightforward naming match,,
122,auburn,Jacksonville,jacksonville,Jacksonville,Yes,5,1965-1966,2010-2011,RESOLVED,Current D1 registry / straightforward naming match,,
123,auburn,Jacksonville Navy,jacksonville-navy,Jacksonville Navy,No,2,1944-1945,1944-1945,RESOLVED,Auburn guide series / historical non-current identity,,
124,auburn,Jacksonville St.,jacksonville-state,Jacksonville State,Yes,1,2021-2022,2021-2022,RESOLVED,Current D1 registry / Auburn alias normalization,,
125,auburn,Jacksonville State,jacksonville-state,Jacksonville State,Yes,13,1954-1955,2013-2014,RESOLVED,Current D1 registry / straightforward naming match,,
126,auburn,James Madison,james-madison,James Madison,Yes,3,1991-1992,1995-1996,RESOLVED,Current D1 registry / straightforward naming match,,
127,auburn,Kansas,kansas,Kansas,Yes,2,1984-1985,2018-2019,RESOLVED,Current D1 registry / straightforward naming match,,
128,auburn,Kansas State,kansas-state,Kansas State,Yes,1,1994-1995,1994-1995,RESOLVED,Current D1 registry / straightforward naming match,,
129,auburn,Kennesaw State,kennesaw-state,Kennesaw State,Yes,2,2007-2008,2011-2012,RESOLVED,Current D1 registry / straightforward naming match,,
130,auburn,Kent State,kent-state,Kent State,Yes,1,2024-2025,2024-2025,RESOLVED,Current D1 registry / straightforward naming match,,
131,auburn,Kentucky,kentucky,Kentucky,Yes,123,1920-1921,2025-2026,RESOLVED,Current D1 registry / straightforward naming match,,
132,auburn,Kentucky Wesleyan,kentucky-wesleyan,Kentucky Wesleyan,No,1,1985-1986,1985-1986,RESOLVED,Auburn guide series / historical non-current identity,,
133,auburn,LSU,lsu,LSU,Yes,162,1911-1912,2025-2026,RESOLVED,Current D1 registry / straightforward naming match,,
134,auburn,La Salle,la-salle,La Salle,Yes,1,1995-1996,1995-1996,RESOLVED,Current D1 registry / straightforward naming match,,
135,auburn,LaGrange YMCA,lagrange-ymca,LaGrange YMCA,No,1,1928-1929,1928-1929,RESOLVED,Auburn guide series / historical non-current identity,,
136,auburn,Lamar,lamar,Lamar,Yes,1,1973-1974,1973-1974,RESOLVED,Current D1 registry / straightforward naming match,,
137,auburn,Lanett Athletic Club,lanett-athletic-club,Lanett Athletic Club,No,1,1934-1935,1934-1935,RESOLVED,Auburn guide series / historical non-current identity,,
138,auburn,Lanett Mill,lanett-mill,Lanett Mill,No,2,1938-1939,1938-1939,RESOLVED,Auburn guide series / historical non-current identity,,
139,auburn,Lehigh,lehigh,Lehigh,Yes,1,2019-2020,2019-2020,RESOLVED,Current D1 registry / straightforward naming match,,
140,auburn,Liberty,liberty,Liberty,Yes,1,1995-1996,1995-1996,RESOLVED,Current D1 registry / straightforward naming match,,
141,auburn,Lincoln Memorial,lincoln-memorial,Lincoln Memorial,No,1,1992-1993,1992-1993,RESOLVED,Auburn guide series / historical non-current identity,,
142,auburn,Lipscomb,lipscomb,Lipscomb,Yes,2,2005-2006,2019-2020,RESOLVED,Current D1 registry / straightforward naming match,,
143,auburn,Livingston,west-alabama,West Alabama,No,1,1960-1961,1960-1961,RESOLVED,Auburn guide series normalization,,Auburn series history groups Livingston/Livingston State under West Alabama.
144,auburn,Livingston State,west-alabama,West Alabama,No,1,1948-1949,1948-1949,RESOLVED,Auburn guide series normalization,,Auburn series history groups Livingston/Livingston State under West Alabama.
145,auburn,Long Beach State,long-beach-state,Long Beach State,Yes,2,1979-1980,2011-2012,RESOLVED,Current D1 registry / straightforward naming match,,
146,auburn,Louisiana,louisiana,Louisiana,Yes,1,2014-2015,2014-2015,RESOLVED,Current D1 registry / straightforward naming match,,
147,auburn,Louisiana College,louisiana-college,Louisiana College,No,1,1992-1993,1992-1993,RESOLVED,Auburn guide series / historical non-current identity,,
148,auburn,Louisiana Tech,louisiana-tech,Louisiana Tech,Yes,7,1966-1967,2004-2005,RESOLVED,Current D1 registry / straightforward naming match,,
149,auburn,Louisiana-Lafayette,louisiana,Louisiana,Yes,1,2000-2001,2000-2001,RESOLVED,Current D1 registry / Auburn alias normalization,,
150,auburn,Louisiana-Monroe,ul-monroe,UL Monroe,Yes,2,2006-2007,2008-2009,RESOLVED,Current D1 registry / Auburn alias normalization,,
151,auburn,Louisville,louisville,Louisville,Yes,2,1985-1986,1995-1996,RESOLVED,Current D1 registry / straightforward naming match,,
152,auburn,Loyola (New Orleans),loyola-new-orleans,Loyola New Orleans,No,1,1963-1964,1963-1964,RESOLVED,Auburn guide series / historical non-current identity,,
153,auburn,Loyola Chicago,loyola-chicago,Loyola Chicago,Yes,1,2021-2022,2021-2022,RESOLVED,Current D1 registry / straightforward naming match,,
154,auburn,Lynn,lynn,Lynn,No,1,1994-1995,1994-1995,RESOLVED,Auburn guide series / historical non-current identity,,
155,auburn,MTSU,middle-tennessee,Middle Tennessee,Yes,1,2015-2016,2015-2016,RESOLVED,Current D1 registry / Auburn alias normalization,,
156,auburn,Mario,marion,Marion,No,1,1915-1916,1915-1916,RESOLVED,Auburn guide series normalization,,Auburn series history groups the 1916 'Mario' row under Marion.
157,auburn,Marion,marion,Marion,No,3,1912-1913,1916-1917,RESOLVED,Auburn guide series / historical non-current identity,,
158,auburn,Marquette,marquette,Marquette,Yes,2,1994-1995,1997-1998,RESOLVED,Current D1 registry / straightforward naming match,,
159,auburn,Marshall,marshall,Marshall,Yes,1,2001-2002,2001-2002,RESOLVED,Current D1 registry / straightforward naming match,,
160,auburn,Maryland-Eastern Shore,maryland-eastern-shore,Maryland Eastern Shore,Yes,1,2003-2004,2003-2004,RESOLVED,Current D1 registry / Auburn alias normalization,,
161,auburn,Maxwell Field,maxwell-field,Maxwell Field,No,8,1944-1945,1951-1952,RESOLVED,Auburn guide series / historical non-current identity,,
162,auburn,McNeese State,mcneese,McNeese,Yes,3,2001-2002,2011-2012,RESOLVED,Current D1 registry / Auburn alias normalization,,
163,auburn,Memphis,memphis,Memphis,Yes,3,2020-2021,2024-2025,RESOLVED,Current D1 registry / straightforward naming match,,
164,auburn,Memphis State,memphis,Memphis,Yes,1,1952-1953,1952-1953,RESOLVED,Current D1 registry / Auburn alias normalization,,
165,auburn,Mercer,mercer,Mercer,Yes,33,1905-1906,2016-2017,RESOLVED,Current D1 registry / straightforward naming match,,
166,auburn,Merrimack,merrimack,Merrimack,Yes,1,2025-2026,2025-2026,RESOLVED,Current D1 registry / straightforward naming match,,
167,auburn,Miami (Fla.),miami,Miami (FL),Yes,3,1966-1967,2021-2022,RESOLVED,Current D1 registry / Auburn alias normalization,,
168,auburn,Michigan,michigan,Michigan,Yes,3,1993-1994,2025-2026,RESOLVED,Current D1 registry / straightforward naming match,,
169,auburn,Michigan State,michigan-state,Michigan State,Yes,2,1989-1990,2024-2025,RESOLVED,Current D1 registry / straightforward naming match,,
170,auburn,Middle Tennessee,middle-tennessee,Middle Tennessee,Yes,3,2010-2011,2017-2018,RESOLVED,Current D1 registry / straightforward naming match,,
171,auburn,Middle Tennessee State,middle-tennessee,Middle Tennessee,Yes,1,2004-2005,2004-2005,RESOLVED,Current D1 registry / Auburn alias normalization,,
172,auburn,Miles College,miles-college,Miles College,No,1,2006-2007,2006-2007,RESOLVED,Auburn guide series / historical non-current identity,,
173,auburn,Milwaukee,milwaukee,Milwaukee,Yes,1,2014-2015,2014-2015,RESOLVED,Current D1 registry / straightforward naming match,,
174,auburn,Miss. State,mississippi-state,Mississippi State,Yes,2,1995-1996,1995-1996,RESOLVED,Current D1 registry / Auburn alias normalization,,
175,auburn,Mississippi College,mississippi-college,Mississippi College,No,3,1938-1939,2018-2019,RESOLVED,Auburn guide series / historical non-current identity,,
176,auburn,Mississippi St.,mississippi-state,Mississippi State,Yes,2,2021-2022,2023-2024,RESOLVED,Current D1 registry / Auburn alias normalization,,
177,auburn,Mississippi State,mississippi-state,Mississippi State,Yes,153,1914-1915,2025-2026,RESOLVED,Current D1 registry / straightforward naming match,,
178,auburn,Missouri,missouri,Missouri,Yes,18,2012-2013,2025-2026,RESOLVED,Current D1 registry / straightforward naming match,,
179,auburn,Missouri State,missouri-state,Missouri State,Yes,2,2008-2009,2009-2010,RESOLVED,Current D1 registry / straightforward naming match,,
180,auburn,Mobile YMCA,mobile-ymca,Mobile YMCA,No,2,1914-1915,1925-1926,RESOLVED,Auburn guide series / historical non-current identity,,
181,auburn,Monmouth,monmouth,Monmouth,Yes,1,2024-2025,2024-2025,RESOLVED,Current D1 registry / straightforward naming match,,
182,auburn,Montana,montana,Montana,Yes,1,2003-2004,2003-2004,RESOLVED,Current D1 registry / straightforward naming match,,
183,auburn,Montgomery YMCA,montgomery-ymca,Montgomery YMCA,No,17,1905-1906,1927-1928,RESOLVED,Auburn guide series / historical non-current identity,,
184,auburn,Morehead State,morehead-state,Morehead State,Yes,1,2021-2022,2021-2022,RESOLVED,Current D1 registry / straightforward naming match,,
185,auburn,Mount St. Mary’s,mount-st-mary-s,Mount St. Mary's,Yes,1,1988-1989,1988-1989,RESOLVED,Current D1 registry / Auburn alias normalization,,
186,auburn,Murray State,murray-state,Murray State,Yes,7,1996-1997,2021-2022,RESOLVED,Current D1 registry / straightforward naming match,,
187,auburn,NC State,nc-state,NC State,Yes,9,1925-1926,2025-2026,RESOLVED,Current D1 registry,,
188,auburn,Nashville Athletic Club,nashville-athletic-club,Nashville Athletic Club,No,1,1910-1911,1910-1911,RESOLVED,Auburn guide series / historical non-current identity,,
189,auburn,Navy,navy,Navy,Yes,6,1959-1960,1998-1999,RESOLVED,Current D1 registry / straightforward naming match,,
190,auburn,Nebraska,nebraska,Nebraska,Yes,1,2021-2022,2021-2022,RESOLVED,Current D1 registry / straightforward naming match,,
191,auburn,Nehi Reds,nehi-reds,Nehi Reds,No,1,1938-1939,1938-1939,RESOLVED,Auburn guide series / historical non-current identity,,
192,auburn,Nevada,nevada,Nevada,Yes,1,2025-2026,2025-2026,RESOLVED,Current D1 registry / straightforward naming match,,
193,auburn,New Mexico,new-mexico,New Mexico,Yes,2,2015-2016,2019-2020,RESOLVED,Current D1 registry / straightforward naming match,,
194,auburn,New Mexico State,new-mexico-state,New Mexico State,Yes,1,2018-2019,2018-2019,RESOLVED,Current D1 registry / straightforward naming match,,
195,auburn,New Orleans,new-orleans,New Orleans,Yes,1,2003-2004,2003-2004,RESOLVED,Current D1 registry / straightforward naming match,,
196,auburn,Newberry,newberry,Newberry,No,1,1921-1922,1921-1922,RESOLVED,Auburn guide series / historical non-current identity,,
197,auburn,Niagara,niagara,Niagara,Yes,1,2009-2010,2009-2010,RESOLVED,Current D1 registry / straightforward naming match,,
198,auburn,Nicholls,nicholls,Nicholls,Yes,1,2013-2014,2013-2014,RESOLVED,Current D1 registry / straightforward naming match,,
199,auburn,Nicholls State,nicholls,Nicholls,Yes,5,1993-1994,2011-2012,RESOLVED,Current D1 registry / Auburn alias normalization,,
