source_program_key,source_opponent_label,canonical_opponent_key,canonical_opponent_name,current_d1,games_with_source_label,first_season,last_season,resolution_status,resolution_method,user_choice,audit_note
texas-tech,Colorado State,colorado-state,Colorado State,Yes,3,1978-1979,1992-1993,RESOLVED,Current program registry / researched historical alias to current program.,,Stage 2 identity research complete; formal owner NON_D1 sanity scan remains pending Stage 5.
texas-tech,Colorado [B12],colorado,Colorado,Yes,10,1996-1997,2025-2026,RESOLVED,Current program registry / researched historical alias to current program.,,Stage 2 identity research complete; formal owner NON_D1 sanity scan remains pending Stage 5.
texas-tech,Cosden Oilers,cosden-oilers,Cosden Oilers,No,2,1936-1937,1936-1937,RESOLVED,Contemporary Big Spring coverage identifies an independent basketball team of Cosden Oil Company refinery employees.,,Stage 2 identity research complete; formal owner NON_D1 sanity scan remains pending Stage 5.
texas-tech,Creighton,creighton,Creighton,Yes,1,1972-1973,1972-1973,RESOLVED,Current program registry / researched historical alias to current program.,,Stage 2 identity research complete; formal owner NON_D1 sanity scan remains pending Stage 5.
texas-tech,Daniel Baker,daniel-baker,Daniel Baker College,No,4,1925-1926,1928-1929,RESOLVED,"Defunct Brownwood, Texas college; distinct historical institution.",,Stage 2 identity research complete; formal owner NON_D1 sanity scan remains pending Stage 5.
texas-tech,Davidson,davidson,Davidson,Yes,1,2003-2004,2003-2004,RESOLVED,Current program registry / researched historical alias to current program.,,Stage 2 identity research complete; formal owner NON_D1 sanity scan remains pending Stage 5.
texas-tech,DePaul,depaul,DePaul,Yes,1,2024-2025,2024-2025,RESOLVED,Current program registry / researched historical alias to current program.,,Stage 2 identity research complete; formal owner NON_D1 sanity scan remains pending Stage 5.
texas-tech,Delaware State,delaware-state,Delaware State,Yes,1,2010-2011,2010-2011,RESOLVED,Current program registry / researched historical alias to current program.,,Stage 2 identity research complete; formal owner NON_D1 sanity scan remains pending Stage 5.
texas-tech,Denver,denver,Denver,Yes,1,1967-1968,1967-1968,RESOLVED,Current program registry / researched historical alias to current program.,,Stage 2 identity research complete; formal owner NON_D1 sanity scan remains pending Stage 5.
texas-tech,East Central Oklahoma,east-central,East Central,No,2,1980-1981,2008-2009,RESOLVED,"Historical/colloquial label for East Central University in Ada, Oklahoma.",,Stage 2 identity research complete; formal owner NON_D1 sanity scan remains pending Stage 5.
texas-tech,East Tennessee State,east-tennessee-state,East Tennessee State,Yes,2,1994-1995,2003-2004,RESOLVED,Current program registry / researched historical alias to current program.,,Stage 2 identity research complete; formal owner NON_D1 sanity scan remains pending Stage 5.
texas-tech,East Texas State,east-texas-a-m,East Texas A&M,Yes,2,1926-1927,1926-1927,RESOLVED,Current program registry / researched historical alias to current program.,,Stage 2 identity research complete; formal owner NON_D1 sanity scan remains pending Stage 5.
texas-tech,Eastern Illinois,eastern-illinois,Eastern Illinois,Yes,1,2019-2020,2019-2020,RESOLVED,Current program registry / researched historical alias to current program.,,Stage 2 identity research complete; formal owner NON_D1 sanity scan remains pending Stage 5.
texas-tech,Eastern Kentucky,eastern-kentucky,Eastern Kentucky,Yes,3,1960-1961,2016-2017,RESOLVED,Current program registry / researched historical alias to current program.,,Stage 2 identity research complete; formal owner NON_D1 sanity scan remains pending Stage 5.
texas-tech,Eastern New Mexico,eastern-new-mexico,Eastern New Mexico,No,5,1945-1946,1958-1959,RESOLVED,Current NCAA DII institution.,,Stage 2 identity research complete; formal owner NON_D1 sanity scan remains pending Stage 5.
texas-tech,Eastern Washington,eastern-washington,Eastern Washington,Yes,2,2021-2022,2022-2023,RESOLVED,Current program registry / researched historical alias to current program.,,Stage 2 identity research complete; formal owner NON_D1 sanity scan remains pending Stage 5.
texas-tech,Florida,florida,Florida,Yes,1,1962-1963,1962-1963,RESOLVED,Current program registry / researched historical alias to current program.,,Stage 2 identity research complete; formal owner NON_D1 sanity scan remains pending Stage 5.
texas-tech,Florida A&M,florida-a-m,Florida A&M,Yes,1,2012-2013,2012-2013,RESOLVED,Current program registry / researched historical alias to current program.,,Stage 2 identity research complete; formal owner NON_D1 sanity scan remains pending Stage 5.
texas-tech,Florida Atlantic,florida-atlantic,FAU,Yes,1,2017-2018,2017-2018,RESOLVED,Current program registry / researched historical alias to current program.,,Stage 2 identity research complete; formal owner NON_D1 sanity scan remains pending Stage 5.
texas-tech,Frank Phillips,frank-phillips,Frank Phillips College,No,2,1945-1946,1945-1946,RESOLVED,"Junior college in Borger, Texas.",,Stage 2 identity research complete; formal owner NON_D1 sanity scan remains pending Stage 5.
texas-tech,Fresno State,fresno-state,Fresno State,Yes,2,1971-1972,2014-2015,RESOLVED,Current program registry / researched historical alias to current program.,,Stage 2 identity research complete; formal owner NON_D1 sanity scan remains pending Stage 5.
texas-tech,Furman,furman,Furman,Yes,1,2005-2006,2005-2006,RESOLVED,Current program registry / researched historical alias to current program.,,Stage 2 identity research complete; formal owner NON_D1 sanity scan remains pending Stage 5.
texas-tech,Gardner-Webb,gardner-webb,Gardner-Webb,Yes,1,2006-2007,2006-2007,RESOLVED,Current program registry / researched historical alias to current program.,,Stage 2 identity research complete; formal owner NON_D1 sanity scan remains pending Stage 5.
texas-tech,George Washington,george-washington,George Washington,Yes,1,1997-1998,1997-1998,RESOLVED,Current program registry / researched historical alias to current program.,,Stage 2 identity research complete; formal owner NON_D1 sanity scan remains pending Stage 5.
texas-tech,Georgetown,georgetown,Georgetown,Yes,1,2022-2023,2022-2023,RESOLVED,Current program registry / researched historical alias to current program.,,Stage 2 identity research complete; formal owner NON_D1 sanity scan remains pending Stage 5.
texas-tech,Georgia Southern,georgia-southern,Georgia Southern,Yes,2,2005-2006,2010-2011,RESOLVED,Current program registry / researched historical alias to current program.,,Stage 2 identity research complete; formal owner NON_D1 sanity scan remains pending Stage 5.
texas-tech,Georgia State,georgia-state,Georgia State,Yes,1,2004-2005,2004-2005,RESOLVED,Current program registry / researched historical alias to current program.,,Stage 2 identity research complete; formal owner NON_D1 sanity scan remains pending Stage 5.
texas-tech,Georgia Tech,georgia-tech,Georgia Tech,Yes,1,2002-2003,2002-2003,RESOLVED,Current program registry / researched historical alias to current program.,,Stage 2 identity research complete; formal owner NON_D1 sanity scan remains pending Stage 5.
texas-tech,Grambling,grambling,Grambling,Yes,2,2020-2021,2021-2022,RESOLVED,Current program registry / researched historical alias to current program.,,Stage 2 identity research complete; formal owner NON_D1 sanity scan remains pending Stage 5.
texas-tech,Grambling State,grambling,Grambling,Yes,2,2011-2012,2012-2013,RESOLVED,Current program registry / researched historical alias to current program.,,Stage 2 identity research complete; formal owner NON_D1 sanity scan remains pending Stage 5.
texas-tech,Hamline,hamline,Hamline,No,2,1957-1958,1960-1961,RESOLVED,Hamline University; non-D1 historical opponent.,,Stage 2 identity research complete; formal owner NON_D1 sanity scan remains pending Stage 5.
texas-tech,Hardin-Simmons,hardin-simmons,Hardin-Simmons,No,13,1927-1928,1956-1957,RESOLVED,Non-D1 institution.,,Stage 2 identity research complete; formal owner NON_D1 sanity scan remains pending Stage 5.
texas-tech,Hardin-Simmons [BC],hardin-simmons,Hardin-Simmons,No,16,1941-1942,1955-1956,RESOLVED,Non-D1 institution.,,Stage 2 identity research complete; formal owner NON_D1 sanity scan remains pending Stage 5.
texas-tech,Hawaii,hawai-i,Hawai'i,Yes,1,2015-2016,2015-2016,RESOLVED,Current program registry / researched historical alias to current program.,,Stage 2 identity research complete; formal owner NON_D1 sanity scan remains pending Stage 5.
texas-tech,Hawaii-Hilo,hawaii-hilo,Hawaii-Hilo,No,1,1988-1989,1988-1989,RESOLVED,Current NCAA DII institution.,,Stage 2 identity research complete; formal owner NON_D1 sanity scan remains pending Stage 5.
texas-tech,High Point,high-point,High Point,Yes,1,2015-2016,2015-2016,RESOLVED,Current program registry / researched historical alias to current program.,,Stage 2 identity research complete; formal owner NON_D1 sanity scan remains pending Stage 5.
texas-tech,House of David,house-of-david,House of David,No,8,1932-1933,1939-1940,RESOLVED,Historical barnstorming basketball team; distinct non-collegiate opponent.,,Stage 2 identity research complete; formal owner NON_D1 sanity scan remains pending Stage 5.
texas-tech,Houston,houston,Houston,Yes,2,1974-1975,2002-2003,RESOLVED,Current program registry / researched historical alias to current program.,,Stage 2 identity research complete; formal owner NON_D1 sanity scan remains pending Stage 5.
texas-tech,Houston Baptist,houston-christian,Houston Christian,Yes,5,1969-1970,2016-2017,RESOLVED,Current program registry / researched historical alias to current program.,,Stage 2 identity research complete; formal owner NON_D1 sanity scan remains pending Stage 5.
texas-tech,Houston Christian,houston-christian,Houston Christian,Yes,1,2022-2023,2022-2023,RESOLVED,Current program registry / researched historical alias to current program.,,Stage 2 identity research complete; formal owner NON_D1 sanity scan remains pending Stage 5.
texas-tech,Houston [SWC],houston,Houston,Yes,17,1975-1976,1995-1996,RESOLVED,Current program registry / researched historical alias to current program.,,Stage 2 identity research complete; formal owner NON_D1 sanity scan remains pending Stage 5.
texas-tech,Howard Payne,howard-payne,Howard Payne,No,2,1929-1930,1929-1930,RESOLVED,NCAA DIII institution.,,Stage 2 identity research complete; formal owner NON_D1 sanity scan remains pending Stage 5.
texas-tech,Idaho State,idaho-state,Idaho State,Yes,1,2016-2017,2016-2017,RESOLVED,Current program registry / researched historical alias to current program.,,Stage 2 identity research complete; formal owner NON_D1 sanity scan remains pending Stage 5.
texas-tech,Incarnate Word,incarnate-word,Incarnate Word,Yes,3,2016-2017,2020-2021,RESOLVED,Current program registry / researched historical alias to current program.,,Stage 2 identity research complete; formal owner NON_D1 sanity scan remains pending Stage 5.
texas-tech,Indiana,indiana,Indiana,Yes,2,1978-1979,1999-2000,RESOLVED,Current program registry / researched historical alias to current program.,,Stage 2 identity research complete; formal owner NON_D1 sanity scan remains pending Stage 5.
texas-tech,Iowa,iowa,Iowa,Yes,1,1959-1960,1959-1960,RESOLVED,Current program registry / researched historical alias to current program.,,Stage 2 identity research complete; formal owner NON_D1 sanity scan remains pending Stage 5.
texas-tech,Iowa State [B12],iowa-state,Iowa State,Yes,13,1997-1998,2020-2021,RESOLVED,Current program registry / researched historical alias to current program.,,Stage 2 identity research complete; formal owner NON_D1 sanity scan remains pending Stage 5.
texas-tech,Jackson State,jackson-state,Jackson State,Yes,1,2012-2013,2012-2013,RESOLVED,Current program registry / researched historical alias to current program.,,Stage 2 identity research complete; formal owner NON_D1 sanity scan remains pending Stage 5.
texas-tech,Jacksonville,jacksonville,Jacksonville,Yes,1,2009-2010,2009-2010,RESOLVED,Current program registry / researched historical alias to current program.,,Stage 2 identity research complete; formal owner NON_D1 sanity scan remains pending Stage 5.
texas-tech,Jacksonville State,jacksonville-state,Jacksonville State,Yes,1,1987-1988,1987-1988,RESOLVED,Current program registry / researched historical alias to current program.,,Stage 2 identity research complete; formal owner NON_D1 sanity scan remains pending Stage 5.
texas-tech,Kansas,kansas,Kansas,Yes,1,1960-1961,1960-1961,RESOLVED,Current program registry / researched historical alias to current program.,,Stage 2 identity research complete; formal owner NON_D1 sanity scan remains pending Stage 5.
texas-tech,Kansas State,kansas-state,Kansas State,Yes,3,1956-1957,1986-1987,RESOLVED,Current program registry / researched historical alias to current program.,,Stage 2 identity research complete; formal owner NON_D1 sanity scan remains pending Stage 5.
texas-tech,Kansas State [B12],kansas-state,Kansas State,Yes,15,1997-1998,2025-2026,RESOLVED,Current program registry / researched historical alias to current program.,,Stage 2 identity research complete; formal owner NON_D1 sanity scan remains pending Stage 5.
texas-tech,Kennesaw State,kennesaw-state,Kennesaw State,Yes,1,2017-2018,2017-2018,RESOLVED,Current program registry / researched historical alias to current program.,,Stage 2 identity research complete; formal owner NON_D1 sanity scan remains pending Stage 5.
texas-tech,LSU,lsu,LSU,Yes,4,1958-1959,2016-2017,RESOLVED,Current program registry / researched historical alias to current program.,,Stage 2 identity research complete; formal owner NON_D1 sanity scan remains pending Stage 5.
texas-tech,Lamar,lamar,Lamar,Yes,5,1979-1980,2024-2025,RESOLVED,Current program registry / researched historical alias to current program.,,Stage 2 identity research complete; formal owner NON_D1 sanity scan remains pending Stage 5.
texas-tech,Liberty,liberty,Liberty,Yes,1,2010-2011,2010-2011,RESOLVED,Current program registry / researched historical alias to current program.,,Stage 2 identity research complete; formal owner NON_D1 sanity scan remains pending Stage 5.
texas-tech,Lindenwood,lindenwood,Lindenwood,Yes,1,2025-2026,2025-2026,RESOLVED,Current program registry / researched historical alias to current program.,,Stage 2 identity research complete; formal owner NON_D1 sanity scan remains pending Stage 5.
texas-tech,Long Beach State,long-beach-state,Long Beach State,Yes,1,1969-1970,1969-1970,RESOLVED,Current program registry / researched historical alias to current program.,,Stage 2 identity research complete; formal owner NON_D1 sanity scan remains pending Stage 5.
texas-tech,Long Island,long-island-university,LIU,Yes,1,2019-2020,2019-2020,RESOLVED,Current program registry / researched historical alias to current program.,,Stage 2 identity research complete; formal owner NON_D1 sanity scan remains pending Stage 5.
texas-tech,Longwood,longwood,Longwood,Yes,1,2016-2017,2016-2017,RESOLVED,Current program registry / researched historical alias to current program.,,Stage 2 identity research complete; formal owner NON_D1 sanity scan remains pending Stage 5.
texas-tech,Louisiana Tech,louisiana-tech,Louisiana Tech,Yes,5,1980-1981,2022-2023,RESOLVED,Current program registry / researched historical alias to current program.,,Stage 2 identity research complete; formal owner NON_D1 sanity scan remains pending Stage 5.
texas-tech,Louisiana-Lafayette,louisiana,Louisiana,Yes,4,1987-1988,2001-2002,RESOLVED,Current program registry / researched historical alias to current program.,,Stage 2 identity research complete; formal owner NON_D1 sanity scan remains pending Stage 5.
texas-tech,Louisiana-Monroe,ul-monroe,Louisiana-Monroe,Yes,2,1978-1979,2010-2011,RESOLVED,Current program registry / researched historical alias to current program.,,Stage 2 identity research complete; formal owner NON_D1 sanity scan remains pending Stage 5.
texas-tech,Loyola Maryland,loyola-maryland,Loyola Maryland,Yes,1,2014-2015,2014-2015,RESOLVED,Current program registry / researched historical alias to current program.,,Stage 2 identity research complete; formal owner NON_D1 sanity scan remains pending Stage 5.
texas-tech,Loyola-New Orleans,loyola-new-orleans,Loyola New Orleans,No,2,1961-1962,1968-1969,RESOLVED,"Loyola University New Orleans; NAIA, distinct from Loyola Chicago/Maryland.",,Stage 2 identity research complete; formal owner NON_D1 sanity scan remains pending Stage 5.
texas-tech,Lubbock AAF Texas,lubbock-army-air-field,Lubbock Army Air Field,No,6,1942-1943,1943-1944,RESOLVED,WWII military installation team; Texas Tech archival guide also renders Lubbock Army AF.,,Stage 2 identity research complete; formal owner NON_D1 sanity scan remains pending Stage 5.
texas-tech,Lubbock AAF •Texas,lubbock-army-air-field,Lubbock Army Air Field,No,1,1944-1945,1944-1945,RESOLVED,WWII military installation team; Texas Tech archival guide also renders Lubbock Army AF.,,Stage 2 identity research complete; formal owner NON_D1 sanity scan remains pending Stage 5.
texas-tech,Maine,maine,Maine,Yes,1,2017-2018,2017-2018,RESOLVED,Current program registry / researched historical alias to current program.,,Stage 2 identity research complete; formal owner NON_D1 sanity scan remains pending Stage 5.
texas-tech,Marshall,marshall,Marshall,Yes,1,1948-1949,1948-1949,RESOLVED,Current program registry / researched historical alias to current program.,,Stage 2 identity research complete; formal owner NON_D1 sanity scan remains pending Stage 5.
texas-tech,Massachusetts,massachusetts,Massachusetts,Yes,1,2003-2004,2003-2004,RESOLVED,Current program registry / researched historical alias to current program.,,Stage 2 identity research complete; formal owner NON_D1 sanity scan remains pending Stage 5.
texas-tech,McMurry,mcmurry,McMurry,No,17,1925-1926,1968-1969,RESOLVED,Non-D1 institution.,,Stage 2 identity research complete; formal owner NON_D1 sanity scan remains pending Stage 5.
texas-tech,McNeese State,mcneese,McNeese,Yes,3,1977-1978,2012-2013,RESOLVED,Current program registry / researched historical alias to current program.,,Stage 2 identity research complete; formal owner NON_D1 sanity scan remains pending Stage 5.
texas-tech,Memphis,memphis,Memphis,Yes,1,1962-1963,1962-1963,RESOLVED,Current program registry / researched historical alias to current program.,,Stage 2 identity research complete; formal owner NON_D1 sanity scan remains pending Stage 5.
texas-tech,Midwestern State,midwestern-state,Midwestern State,No,10,1947-1948,1994-1995,RESOLVED,Current NCAA DII institution.,,Stage 2 identity research complete; formal owner NON_D1 sanity scan remains pending Stage 5.
texas-tech,Milwaukee,milwaukee,Milwaukee,Yes,1,2025-2026,2025-2026,RESOLVED,Current program registry / researched historical alias to current program.,,Stage 2 identity research complete; formal owner NON_D1 sanity scan remains pending Stage 5.
texas-tech,Minnesota,minnesota,Minnesota,Yes,2,2001-2002,2003-2004,RESOLVED,Current program registry / researched historical alias to current program.,,Stage 2 identity research complete; formal owner NON_D1 sanity scan remains pending Stage 5.
texas-tech,Mississippi State,mississippi-state,Mississippi State,Yes,1,2021-2022,2021-2022,RESOLVED,Current program registry / researched historical alias to current program.,,Stage 2 identity research complete; formal owner NON_D1 sanity scan remains pending Stage 5.
texas-tech,Mississippi Valley St.,mississippi-valley-state,Mississippi Valley State,Yes,1,2018-2019,2018-2019,RESOLVED,Current program registry / researched historical alias to current program.,,Stage 2 identity research complete; formal owner NON_D1 sanity scan remains pending Stage 5.
texas-tech,Missouri,missouri,Mizzou,Yes,1,1958-1959,1958-1959,RESOLVED,Current program registry / researched historical alias to current program.,,Stage 2 identity research complete; formal owner NON_D1 sanity scan remains pending Stage 5.
texas-tech,Missouri State,missouri-state,Missouri State,Yes,2,1995-1996,2014-2015,RESOLVED,Current program registry / researched historical alias to current program.,,Stage 2 identity research complete; formal owner NON_D1 sanity scan remains pending Stage 5.
texas-tech,Missouri [B12],missouri,Mizzou,Yes,7,1997-1998,2009-2010,RESOLVED,Current program registry / researched historical alias to current program.,,Stage 2 identity research complete; formal owner NON_D1 sanity scan remains pending Stage 5.
texas-tech,Missouri-Kansas City,kansas-city,Kansas City,Yes,1,1993-1994,1993-1994,RESOLVED,Current program registry / researched historical alias to current program.,,Stage 2 identity research complete; formal owner NON_D1 sanity scan remains pending Stage 5.
