source_game_id,source_program_key,source_era,season_label,season_year,game_date,source_opponent_label,normalized_opponent_name,normalized_opponent_key,opponent_current_d1,team_score,opponent_score,played_result,overtime_periods,administrative_status,administrative_note,source_site_candidate,curated_site_type,source_venue_name,curated_venue_name,city,state,event_or_tournament,source_round,curated_game_type,curated_postseason_round,source_page,raw_text,normalization_status,notes,site_research_status,site_research_basis,identity_override,identity_override_basis,identity_match_program_key,identity_match_source_game_id
TTRAW-00032,texas-tech,2026-27_texas_tech_record_book_year_by_year_results,1926-1927,1927,1927-02-22,West Texas A&M,West Texas A&M,west-texas-a-m,No,23,38,L,0,,,home-by-source-listing,SOURCE_PROGRAM_HOME,,"Tech Gym (""The Barn"")",Lubbock,TX,,,REGULAR_SEASON,,Texas Tech 2026-27 Record Book PDF p. 60,02/22 West Texas A&M L • 38-23,resolved,,,,,,,
TTRAW-00033,texas-tech,2026-27_texas_tech_record_book_year_by_year_results,1927-1928,1928,1928-01-16,at West Texas A&M,West Texas A&M,west-texas-a-m,No,25,27,L,0,,,at,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,Texas Tech 2026-27 Record Book PDF p. 60,01/16 at West Texas A&M L • 27-25,resolved,,,,,,,
TTRAW-00034,texas-tech,2026-27_texas_tech_record_book_year_by_year_results,1927-1928,1928,1928-01-17,at West Texas A&M,West Texas A&M,west-texas-a-m,No,20,25,L,0,,,at,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,Texas Tech 2026-27 Record Book PDF p. 60,01/17 at West Texas A&M L • 25-20,resolved,,,,,,,
TTRAW-00035,texas-tech,2026-27_texas_tech_record_book_year_by_year_results,1927-1928,1928,1928-01-24,Abilene Christian,Abilene Christian,abilene-christian,Yes,40,41,L,0,,,home-by-source-listing,SOURCE_PROGRAM_HOME,,"Tech Gym (""The Barn"")",Lubbock,TX,,,REGULAR_SEASON,,Texas Tech 2026-27 Record Book PDF p. 60,01/24 Abilene Christian L • 41-40,resolved,,,,,,,
TTRAW-00036,texas-tech,2026-27_texas_tech_record_book_year_by_year_results,1927-1928,1928,1928-01-25,Abilene Christian,Abilene Christian,abilene-christian,Yes,34,32,W,0,,,home-by-source-listing,SOURCE_PROGRAM_HOME,,"Tech Gym (""The Barn"")",Lubbock,TX,,,REGULAR_SEASON,,Texas Tech 2026-27 Record Book PDF p. 60,01/25 Abilene Christian W • 34-32,resolved,,,,,,,
TTRAW-00037,texas-tech,2026-27_texas_tech_record_book_year_by_year_results,1927-1928,1928,1928-01-30,at Hardin-Simmons,Hardin-Simmons,hardin-simmons,No,27,20,W,0,,,at,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,Texas Tech 2026-27 Record Book PDF p. 60,01/30 at Hardin-Simmons W • 27-20,resolved,,,,,,,
TTRAW-00038,texas-tech,2026-27_texas_tech_record_book_year_by_year_results,1927-1928,1928,1928-01-31,at Hardin-Simmons,Hardin-Simmons,hardin-simmons,No,34,19,W,0,,,at,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,Texas Tech 2026-27 Record Book PDF p. 60,01/31 at Hardin-Simmons W • 34-19,resolved,,,,,,,
TTRAW-00039,texas-tech,2026-27_texas_tech_record_book_year_by_year_results,1927-1928,1928,1928-02-01,at McMurry,McMurry,mcmurry,No,27,24,W,0,,,at,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,Texas Tech 2026-27 Record Book PDF p. 60,02/01 at McMurry W • 27-24,resolved,,,,,,,
TTRAW-00040,texas-tech,2026-27_texas_tech_record_book_year_by_year_results,1927-1928,1928,1928-02-02,at McMurry,McMurry,mcmurry,No,24,20,W,0,,,at,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,Texas Tech 2026-27 Record Book PDF p. 60,02/02 at McMurry W • 24-20,resolved,,,,,,,
TTRAW-00041,texas-tech,2026-27_texas_tech_record_book_year_by_year_results,1927-1928,1928,1928-02-03,at Abilene Christian,Abilene Christian,abilene-christian,Yes,22,25,L,0,,,at,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,Texas Tech 2026-27 Record Book PDF p. 60,02/03 at Abilene Christian L • 25-22,resolved,,,,,,,
TTRAW-00042,texas-tech,2026-27_texas_tech_record_book_year_by_year_results,1927-1928,1928,1928-02-04,at Abilene Christian,Abilene Christian,abilene-christian,Yes,32,36,L,0,,,at,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,Texas Tech 2026-27 Record Book PDF p. 60,02/04 at Abilene Christian L • 36-32,resolved,,,,,,,
TTRAW-00043,texas-tech,2026-27_texas_tech_record_book_year_by_year_results,1927-1928,1928,1928-02-08,McMurry,McMurry,mcmurry,No,31,14,W,0,,,home-by-source-listing,SOURCE_PROGRAM_HOME,,"Tech Gym (""The Barn"")",Lubbock,TX,,,REGULAR_SEASON,,Texas Tech 2026-27 Record Book PDF p. 60,02/08 McMurry W • 31-14,resolved,,,,,,,
TTRAW-00044,texas-tech,2026-27_texas_tech_record_book_year_by_year_results,1927-1928,1928,1928-02-09,McMurry,McMurry,mcmurry,No,41,40,W,0,,,home-by-source-listing,SOURCE_PROGRAM_HOME,,"Tech Gym (""The Barn"")",Lubbock,TX,,,REGULAR_SEASON,,Texas Tech 2026-27 Record Book PDF p. 60,02/09 McMurry W • 41-40,resolved,,,,,,,
TTRAW-00045,texas-tech,2026-27_texas_tech_record_book_year_by_year_results,1927-1928,1928,1928-02-13,Hardin-Simmons,Hardin-Simmons,hardin-simmons,No,45,34,W,0,,,home-by-source-listing,SOURCE_PROGRAM_HOME,,"Tech Gym (""The Barn"")",Lubbock,TX,,,REGULAR_SEASON,,Texas Tech 2026-27 Record Book PDF p. 60,02/13 Hardin-Simmons W • 45-34,resolved,,,,,,,
TTRAW-00046,texas-tech,2026-27_texas_tech_record_book_year_by_year_results,1927-1928,1928,1928-02-14,Hardin-Simmons,Hardin-Simmons,hardin-simmons,No,44,53,L,0,,,home-by-source-listing,SOURCE_PROGRAM_HOME,,"Tech Gym (""The Barn"")",Lubbock,TX,,,REGULAR_SEASON,,Texas Tech 2026-27 Record Book PDF p. 60,02/14 Hardin-Simmons L • 53-44,resolved,,,,,,,
TTRAW-00047,texas-tech,2026-27_texas_tech_record_book_year_by_year_results,1927-1928,1928,1928-02-20,West Texas A&M,West Texas A&M,west-texas-a-m,No,39,29,W,0,,,home-by-source-listing,SOURCE_PROGRAM_HOME,,"Tech Gym (""The Barn"")",Lubbock,TX,,,REGULAR_SEASON,,Texas Tech 2026-27 Record Book PDF p. 60,02/20 West Texas A&M W • 39-29,resolved,,,,,,,
TTRAW-00048,texas-tech,2026-27_texas_tech_record_book_year_by_year_results,1927-1928,1928,1928-02-21,West Texas A&M,West Texas A&M,west-texas-a-m,No,35,36,L,0,,,home-by-source-listing,SOURCE_PROGRAM_HOME,,"Tech Gym (""The Barn"")",Lubbock,TX,,,REGULAR_SEASON,,Texas Tech 2026-27 Record Book PDF p. 60,02/21 West Texas A&M L • 36-35,resolved,,,,,,,
TTRAW-00049,texas-tech,2026-27_texas_tech_record_book_year_by_year_results,1928-1929,1929,1929-01-11,Abilene Christian,Abilene Christian,abilene-christian,Yes,42,30,W,0,,,home-by-source-listing,SOURCE_PROGRAM_HOME,,"Tech Gym (""The Barn"")",Lubbock,TX,,,REGULAR_SEASON,,Texas Tech 2026-27 Record Book PDF p. 60,01/11 Abilene Christian W • 42-30,resolved,,,,,,,
TTRAW-00050,texas-tech,2026-27_texas_tech_record_book_year_by_year_results,1928-1929,1929,1929-01-12,Abilene Christian,Abilene Christian,abilene-christian,Yes,27,46,L,0,,,home-by-source-listing,SOURCE_PROGRAM_HOME,,"Tech Gym (""The Barn"")",Lubbock,TX,,,REGULAR_SEASON,,Texas Tech 2026-27 Record Book PDF p. 60,01/12 Abilene Christian L • 46-27,resolved,,,,,,,
TTRAW-00051,texas-tech,2026-27_texas_tech_record_book_year_by_year_results,1928-1929,1929,1929-01-21,at Abilene Christian,Abilene Christian,abilene-christian,Yes,37,23,W,0,,,at,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,Texas Tech 2026-27 Record Book PDF p. 60,01/21 at Abilene Christian W • 37-23,resolved,,,,,,,
TTRAW-00052,texas-tech,2026-27_texas_tech_record_book_year_by_year_results,1928-1929,1929,1929-01-22,at Abilene Christian,Abilene Christian,abilene-christian,Yes,32,33,L,0,,,at,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,Texas Tech 2026-27 Record Book PDF p. 60,01/22 at Abilene Christian L • 33-32,resolved,,,,,,,
TTRAW-00053,texas-tech,2026-27_texas_tech_record_book_year_by_year_results,1928-1929,1929,1929-01-23,at Hardin-Simmons,Hardin-Simmons,hardin-simmons,No,24,35,L,0,,,at,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,Texas Tech 2026-27 Record Book PDF p. 60,01/23 at Hardin-Simmons L • 35-24,resolved,,,,,,,
TTRAW-00054,texas-tech,2026-27_texas_tech_record_book_year_by_year_results,1928-1929,1929,1929-01-24,at McMurry,McMurry,mcmurry,No,22,20,W,0,,,at,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,Texas Tech 2026-27 Record Book PDF p. 60,01/24 at McMurry W • 22-20,resolved,,,,,,,
TTRAW-00055,texas-tech,2026-27_texas_tech_record_book_year_by_year_results,1928-1929,1929,1929-01-25,at McMurry,McMurry,mcmurry,No,28,11,W,0,,,at,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,Texas Tech 2026-27 Record Book PDF p. 60,01/25 at McMurry W • 28-11,resolved,,,,,,,
TTRAW-00056,texas-tech,2026-27_texas_tech_record_book_year_by_year_results,1928-1929,1929,1929-02-01,Daniel Baker,Daniel Baker,daniel-baker,No,47,46,W,0,,,home-by-source-listing,SOURCE_PROGRAM_HOME,,"Tech Gym (""The Barn"")",Lubbock,TX,,,REGULAR_SEASON,,Texas Tech 2026-27 Record Book PDF p. 60,02/01 Daniel Baker W • 47-46,resolved,,,,,,,
TTRAW-00057,texas-tech,2026-27_texas_tech_record_book_year_by_year_results,1928-1929,1929,1929-02-02,Daniel Baker,Daniel Baker,daniel-baker,No,25,26,L,0,,,home-by-source-listing,SOURCE_PROGRAM_HOME,,"Tech Gym (""The Barn"")",Lubbock,TX,,,REGULAR_SEASON,,Texas Tech 2026-27 Record Book PDF p. 60,02/02 Daniel Baker L • 26-25,resolved,,,,,,,
TTRAW-00058,texas-tech,2026-27_texas_tech_record_book_year_by_year_results,1928-1929,1929,1929-02-05,West Texas A&M,West Texas A&M,west-texas-a-m,No,14,32,L,0,,,home-by-source-listing,SOURCE_PROGRAM_HOME,,"Tech Gym (""The Barn"")",Lubbock,TX,,,REGULAR_SEASON,,Texas Tech 2026-27 Record Book PDF p. 60,02/05 West Texas A&M L • 32-14,resolved,,,,,,,
TTRAW-00059,texas-tech,2026-27_texas_tech_record_book_year_by_year_results,1928-1929,1929,1929-02-06,West Texas A&M,West Texas A&M,west-texas-a-m,No,24,33,L,0,,,home-by-source-listing,SOURCE_PROGRAM_HOME,,"Tech Gym (""The Barn"")",Lubbock,TX,,,REGULAR_SEASON,,Texas Tech 2026-27 Record Book PDF p. 60,02/06 West Texas A&M L • 33-24,resolved,,,,,,,
TTRAW-00060,texas-tech,2026-27_texas_tech_record_book_year_by_year_results,1928-1929,1929,1929-02-08,McMurry,McMurry,mcmurry,No,35,22,W,0,,,home-by-source-listing,SOURCE_PROGRAM_HOME,,"Tech Gym (""The Barn"")",Lubbock,TX,,,REGULAR_SEASON,,Texas Tech 2026-27 Record Book PDF p. 60,02/08 McMurry W • 35-22,resolved,,,,,,,
TTRAW-00061,texas-tech,2026-27_texas_tech_record_book_year_by_year_results,1928-1929,1929,1929-02-09,McMurry,McMurry,mcmurry,No,41,25,W,0,,,home-by-source-listing,SOURCE_PROGRAM_HOME,,"Tech Gym (""The Barn"")",Lubbock,TX,,,REGULAR_SEASON,,Texas Tech 2026-27 Record Book PDF p. 60,02/09 McMurry W • 41-25,resolved,,,,,,,
TTRAW-00062,texas-tech,2026-27_texas_tech_record_book_year_by_year_results,1928-1929,1929,1929-02-12,Sul Ross State,Sul Ross State,sul-ross-state,No,52,13,W,0,,,home-by-source-listing,SOURCE_PROGRAM_HOME,,"Tech Gym (""The Barn"")",Lubbock,TX,,,REGULAR_SEASON,,Texas Tech 2026-27 Record Book PDF p. 60,02/12 Sul Ross State W • 52-13,resolved,,,,,,,
TTRAW-00063,texas-tech,2026-27_texas_tech_record_book_year_by_year_results,1928-1929,1929,1929-02-13,Sul Ross State,Sul Ross State,sul-ross-state,No,38,13,W,0,,,home-by-source-listing,SOURCE_PROGRAM_HOME,,"Tech Gym (""The Barn"")",Lubbock,TX,,,REGULAR_SEASON,,Texas Tech 2026-27 Record Book PDF p. 60,02/13 Sul Ross State W • 38-13,resolved,,,,,,,
TTRAW-00064,texas-tech,2026-27_texas_tech_record_book_year_by_year_results,1928-1929,1929,1929-02-20,at West Texas A&M,West Texas A&M,west-texas-a-m,No,28,46,L,0,,,at,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,Texas Tech 2026-27 Record Book PDF p. 60,02/20 at West Texas A&M L • 46-28,resolved,,,,,,,
TTRAW-00065,texas-tech,2026-27_texas_tech_record_book_year_by_year_results,1928-1929,1929,1929-02-21,at West Texas A&M,West Texas A&M,west-texas-a-m,No,22,51,L,0,,,at,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,Texas Tech 2026-27 Record Book PDF p. 60,02/21 at West Texas A&M L • 51-22,resolved,,,,,,,
TTRAW-00066,texas-tech,2026-27_texas_tech_record_book_year_by_year_results,1929-1930,1930,1930-01-07,at Wayland Baptist,Wayland Baptist,wayland-baptist,No,40,29,W,0,,,at,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,Texas Tech 2026-27 Record Book PDF p. 60,01/07 at Wayland Baptist W • 40-29,resolved,,,,,,,
TTRAW-00067,texas-tech,2026-27_texas_tech_record_book_year_by_year_results,1929-1930,1930,1930-01-10,Wayland Baptist,Wayland Baptist,wayland-baptist,No,35,16,W,0,,,home-by-source-listing,SOURCE_PROGRAM_HOME,,"Tech Gym (""The Barn"")",Lubbock,TX,,,REGULAR_SEASON,,Texas Tech 2026-27 Record Book PDF p. 60,01/10 Wayland Baptist W • 35-16,resolved,,,,,,,
TTRAW-00068,texas-tech,2026-27_texas_tech_record_book_year_by_year_results,1929-1930,1930,1930-01-13,Howard Payne,Howard Payne,howard-payne,No,53,31,W,0,,,home-by-source-listing,SOURCE_PROGRAM_HOME,,"Tech Gym (""The Barn"")",Lubbock,TX,,,REGULAR_SEASON,,Texas Tech 2026-27 Record Book PDF p. 60,01/13 Howard Payne W • 53-31,resolved,,,,,,,
TTRAW-00069,texas-tech,2026-27_texas_tech_record_book_year_by_year_results,1929-1930,1930,1930-01-14,Howard Payne,Howard Payne,howard-payne,No,40,18,W,0,,,home-by-source-listing,SOURCE_PROGRAM_HOME,,"Tech Gym (""The Barn"")",Lubbock,TX,,,REGULAR_SEASON,,Texas Tech 2026-27 Record Book PDF p. 60,01/14 Howard Payne W • 40-18,resolved,,,,,,,
TTRAW-00070,texas-tech,2026-27_texas_tech_record_book_year_by_year_results,1929-1930,1930,1930-01-16,Hardin-Simmons,Hardin-Simmons,hardin-simmons,No,44,19,W,0,,,home-by-source-listing,SOURCE_PROGRAM_HOME,,"Tech Gym (""The Barn"")",Lubbock,TX,,,REGULAR_SEASON,,Texas Tech 2026-27 Record Book PDF p. 60,01/16 Hardin-Simmons W • 44-19,resolved,,,,,,,
