index,source_program_key,venue_key,venue_id,canonical_name,aliases,city,state,venue_type,known_opened,known_closed,venue_date_precision,games_currently_assigned,first_assigned_game,last_assigned_game,relationship_type,relationship_start,relationship_end,relationship_date_precision,site_rule,source_basis,notes
44,michigan,madison-square-garden-1925,VEN-000123,Madison Square Garden III,,New York,NY,arena,,,unknown,5,1948-03-18,1965-01-02,,,,,,Michigan 2026 record book NCAA Tournament game/site footnotes.,Reuses existing physical venue identity from research-base global registry. Existing physical venue is Madison Square Garden III (1925-1968). Research package uses proposed disambiguating alias 'Madison Square Garden III'; integration must add/reuse that alias without changing public display. Integration rebase resolved final global venue ID VEN-000123.
45,michigan,madison-square-garden-1968,VEN-000124,Madison Square Garden,,New York,NY,arena,,,unknown,32,1971-03-21,2024-12-10,,,,,,Owner-authorized Big Ten section of Conference_Tournament_Site_Reference(6).xlsm; existing global physical venue registry at research_base_sha.,Reuses existing physical venue identity from research-base global registry. Integration rebase resolved final global venue ID VEN-000124.
46,michigan,mckale-center,VEN-000127,McKale Center,,Tucson,AZ,arena,,,unknown,4,1993-03-19,1993-12-30,,,,,,Michigan 2026 record book NCAA Tournament game/site footnotes; existing global physical venue registry at research_base_sha.,Reuses existing physical venue identity from research-base global registry. Integration rebase resolved final global venue ID VEN-000127.
47,michigan,memorial-coliseum-kentucky,VEN-000129,Memorial Coliseum,,Lexington,KY,arena,,,unknown,2,1965-03-12,1965-03-13,,,,,,Michigan 2026 record book NCAA Tournament game/site footnotes; existing global physical venue registry at research_base_sha.,Reuses existing physical venue identity from research-base global registry. Integration rebase resolved final global venue ID VEN-000129.
48,michigan,memorial-gymnasium,VEN-000130,Memorial Gymnasium,,Nashville,TN,gymnasium,,,unknown,1,2023-03-18,2023-03-18,,,,,,Michigan 2026 record book season/game site footnotes; existing global physical venue registry at research_base_sha.,Reuses existing physical venue identity from research-base global registry. Integration rebase resolved final global venue ID VEN-000130.
49,michigan,mgm-grand-garden-arena,VEN-000133,MGM Grand Garden Arena,,Paradise,NV,arena,,,unknown,1,2025-11-26,2025-11-26,,,,,,Michigan 2026 record book season/game site footnotes; existing global physical venue registry at research_base_sha.,Reuses existing physical venue identity from research-base global registry. Integration rebase resolved final global venue ID VEN-000133.
50,michigan,michelob-ultra-arena,VEN-000135,Michelob ULTRA Arena,,Las Vegas,NV,arena,,,unknown,2,2025-11-24,2025-11-25,,,,,,Michigan 2026 record book season/game site footnotes; existing global physical venue registry at research_base_sha.,Reuses existing physical venue identity from research-base global registry. Integration rebase resolved final global venue ID VEN-000135.
51,michigan,mid-south-coliseum,VEN-000136,Mid-South Coliseum,,Memphis,TN,arena,,,unknown,1,1986-11-23,1986-11-23,,,,,,Michigan 2026 record book season/game site footnotes; existing global physical venue registry at research_base_sha.,Reuses existing physical venue identity from research-base global registry. Integration rebase resolved final global venue ID VEN-000136.
52,michigan,mohegan-sun-arena,VEN-000139,Mohegan Sun Arena,,Uncasville,CT,arena,,,unknown,2,2018-11-17,2018-11-18,,,,,,Michigan 2026 record book season/game site footnotes; existing global physical venue registry at research_base_sha.,Reuses existing physical venue identity from research-base global registry. Integration rebase resolved final global venue ID VEN-000139.
53,michigan,municipal-auditorium-kc,VEN-000143,Municipal Auditorium,,Kansas City,MO,arena,,,unknown,5,1949-12-27,1964-03-21,,,,,,Michigan 2026 record book NCAA Tournament game/site footnotes; existing global physical venue registry at research_base_sha.,Reuses existing physical venue identity from research-base global registry. Integration rebase resolved final global venue ID VEN-000143.
54,michigan,nassau-coliseum,VEN-000147,Nassau Coliseum,,Uniondale,NY,arena,,,unknown,2,1972-12-07,1996-12-11,,,,,,Michigan 2026 record book season/game site footnotes; existing global physical venue registry at research_base_sha.,Reuses existing physical venue identity from research-base global registry. Integration rebase resolved final global venue ID VEN-000147.
55,michigan,neal-s-blaisdell-center,VEN-000149,Neal S. Blaisdell Center,,Honolulu,HI,arena,,,unknown,3,1992-12-28,1992-12-30,,,,,,Michigan 2026 record book season/game site footnotes; existing global physical venue registry at research_base_sha.,Reuses existing physical venue identity from research-base global registry. Integration rebase resolved final global venue ID VEN-000149.
56,michigan,oakland-coliseum-arena,VEN-000153,Oakland Coliseum Arena,,Oakland,CA,arena,,,unknown,1,2001-12-29,2001-12-29,,,,,,Michigan 2026 record book season/game site footnotes; existing global physical venue registry at research_base_sha.,Reuses existing physical venue identity from research-base global registry. Integration rebase resolved final global venue ID VEN-000153.
57,michigan,omni-coliseum,VEN-000157,Omni Coliseum,,Atlanta,GA,arena,,,unknown,4,1989-03-17,1992-03-22,,,,,,Michigan 2026 record book NCAA Tournament game/site footnotes; existing global physical venue registry at research_base_sha.,Reuses existing physical venue identity from research-base global registry. Integration rebase resolved final global venue ID VEN-000157.
58,michigan,orlando-arena,VEN-000158,Orlando Arena,,Orlando,FL,arena,,,unknown,2,1991-12-28,1991-12-30,,,,,,Michigan 2026 record book season/game site footnotes; existing global physical venue registry at research_base_sha.,Reuses existing physical venue identity from research-base global registry. Integration rebase resolved final global venue ID VEN-000158.
59,michigan,pauley-pavilion,VEN-000161,Pauley Pavilion,,Los Angeles,CA,arena,,,unknown,5,1966-12-28,1973-12-29,,,,,,Michigan 2026 record book season/game site footnotes; existing global physical venue registry at research_base_sha.,Reuses existing physical venue identity from research-base global registry. Integration rebase resolved final global venue ID VEN-000161.
60,michigan,pontiac-silverdome,VEN-000166,Pontiac Silverdome,,Pontiac,MI,stadium,,,unknown,2,1979-03-04,1982-03-07,,,,,,Michigan 2026 record book season/game site footnotes; existing global physical venue registry at research_base_sha.,Reuses existing physical venue identity from research-base global registry. Integration rebase resolved final global venue ID VEN-000166.
61,michigan,reunion-arena,VEN-000173,Reunion Arena,,Dallas,TX,arena,,,unknown,2,1994-03-24,1994-03-26,,,,,,Michigan 2026 record book NCAA Tournament game/site footnotes; existing global physical venue registry at research_base_sha.,Reuses existing physical venue identity from research-base global registry. Integration rebase resolved final global venue ID VEN-000173.
62,michigan,rupp-arena,VEN-000181,Rupp Arena,,Lexington,KY,arena,,,unknown,8,1968-12-20,1992-03-29,,,,,,Michigan 2026 record book NCAA Tournament game/site footnotes; existing global physical venue registry at research_base_sha.,Reuses existing physical venue identity from research-base global registry. Integration rebase resolved final global venue ID VEN-000181.
63,michigan,simon-skjodt-assembly-hall,VEN-000186,Assembly Hall,,Bloomington,IN,arena,,,unknown,1,1977-03-13,1977-03-13,,,,,,Michigan 2026 record book NCAA Tournament game/site footnotes; existing global physical venue registry at research_base_sha.,Reuses existing physical venue identity from research-base global registry. Integration rebase resolved final global venue ID VEN-000186.
64,michigan,spectrum-center,VEN-000190,Spectrum Center,,Charlotte,NC,arena,,,unknown,5,2011-03-18,2024-12-18,,,,,,Michigan 2026 record book NCAA Tournament game/site footnotes; existing global physical venue registry at research_base_sha.,Reuses existing physical venue identity from research-base global registry. Integration rebase resolved final global venue ID VEN-000190.
65,michigan,sports-and-fitness-center,VEN-000191,Sports and Fitness Center,,St. Thomas,VI,arena,,,unknown,3,2002-11-23,2002-11-25,,,,,,Michigan 2026 record book season/game site footnotes; existing global physical venue registry at research_base_sha.,Reuses existing physical venue identity from research-base global registry. Integration rebase resolved final global venue ID VEN-000191.
66,michigan,state-farm-arena,VEN-000195,State Farm Arena,,Atlanta,GA,arena,,,unknown,2,1999-12-01,2025-03-28,,,,,,Michigan 2026 record book NCAA Tournament game/site footnotes; existing global physical venue registry at research_base_sha.,Reuses existing physical venue identity from research-base global registry. Integration rebase resolved final global venue ID VEN-000195.
67,michigan,state-farm-center,VEN-000196,State Farm Center,,Champaign,IL,arena,,,unknown,1,1974-03-11,1974-03-11,,,,,,Michigan 2026 record book season/game site footnotes; existing global physical venue registry at research_base_sha.,Reuses existing physical venue identity from research-base global registry. Integration rebase resolved final global venue ID VEN-000196.
68,michigan,t-mobile-arena,VEN-000201,T-Mobile Arena,,Paradise,NV,arena,,,unknown,2,2021-11-19,2021-11-21,,,,,,Michigan 2026 record book season/game site footnotes; existing global physical venue registry at research_base_sha.,Reuses existing physical venue identity from research-base global registry. Integration rebase resolved final global venue ID VEN-000201.
69,michigan,t-mobile-center,VEN-000202,T-Mobile Center,,Kansas City,MO,arena,,,unknown,3,2009-03-19,2017-03-23,,,,,,Michigan 2026 record book NCAA Tournament game/site footnotes; existing global physical venue registry at research_base_sha.,Reuses existing physical venue identity from research-base global registry. Integration rebase resolved final global venue ID VEN-000202.
70,michigan,the-palace-of-auburn-hills,VEN-000206,The Palace of Auburn Hills,,Auburn Hills,MI,arena,,,unknown,2,2013-03-21,2013-03-23,,,,,,Michigan 2026 record book NCAA Tournament game/site footnotes; existing global physical venue registry at research_base_sha.,Reuses existing physical venue identity from research-base global registry. Integration rebase resolved final global venue ID VEN-000206.
71,michigan,the-spectrum,VEN-000209,The Spectrum,,Philadelphia,PA,arena,,,unknown,2,1976-03-27,1976-03-29,,,,,,Michigan 2026 record book NCAA Tournament game/site footnotes; existing global physical venue registry at research_base_sha.,Reuses existing physical venue identity from research-base global registry. Integration rebase resolved final global venue ID VEN-000209.
72,michigan,united-center,VEN-000217,United Center,,Chicago,IL,arena,,,unknown,24,1998-03-06,2026-03-29,,,,,,Owner-authorized Big Ten section of Conference_Tournament_Site_Reference(6).xlsm; Michigan 2026 record book NCAA Tournament game/site footnotes; existing global physical venue registry at research_base_sha.,Reuses existing physical venue identity from research-base global registry. Integration rebase resolved final global venue ID VEN-000217.
73,michigan,university-of-dayton-arena,VEN-000221,University of Dayton Arena,,Dayton,OH,arena,,,unknown,4,1985-03-15,2016-03-16,,,,,,Michigan 2026 record book NCAA Tournament game/site footnotes; existing global physical venue registry at research_base_sha.,Reuses existing physical venue identity from research-base global registry. Integration rebase resolved final global venue ID VEN-000221.
74,michigan,wells-fargo-arena,VEN-000228,Wells Fargo Arena,,Des Moines,IA,arena,,,unknown,2,2019-03-21,2019-03-23,,,,,,Michigan 2026 record book NCAA Tournament game/site footnotes; existing global physical venue registry at research_base_sha.,Reuses existing physical venue identity from research-base global registry. Integration rebase resolved final global venue ID VEN-000228.
75,michigan,williams-arena,VEN-000230,Williams Arena,,Minneapolis,MN,arena,,,unknown,2,1964-03-13,1964-03-14,,,,,,Michigan 2026 record book NCAA Tournament game/site footnotes; existing global physical venue registry at research_base_sha.,Reuses existing physical venue identity from research-base global registry. Integration rebase resolved final global venue ID VEN-000230.
76,michigan,xfinity-center,VEN-000236,Xfinity Center,,College Park,MD,arena,,,unknown,1,2008-12-03,2008-12-03,,,,,,Michigan 2026 record book season/game site footnotes; existing global physical venue registry at research_base_sha.,Reuses existing physical venue identity from research-base global registry. Integration rebase resolved final global venue ID VEN-000236.
77,michigan,yuengling-center,VEN-000238,Yuengling Center,,Tampa,FL,arena,,,unknown,2,1987-12-28,1987-12-29,,,,,,Michigan 2026 record book season/game site footnotes; existing global physical venue registry at research_base_sha.,Reuses existing physical venue identity from research-base global registry. Integration rebase resolved final global venue ID VEN-000238.
78,michigan,target-center,VEN-000260,Target Center,,Minneapolis,MN,arena,,,unknown,1,2024-03-13,2024-03-13,,,,,,Owner-authorized Big Ten section of Conference_Tournament_Site_Reference(6).xlsm; existing global physical venue registry at research_base_sha.,Reuses existing physical venue identity from research-base global registry. Integration rebase resolved final global venue ID VEN-000260.
79,michigan,crisler-center,VEN-000261,Crisler Center,Crisler Arena,Ann Arbor,MI,arena,,,unknown,910,1967-12-02,2026-03-08,home,1967-12-02,,exact,SOURCE_PROGRAM_HOME,Michigan 2026 record book season-level Home Arena chronology; existing global physical venue registry at research_base_sha.,Reuses existing physical venue identity from research-base global registry. Integration rebase resolved final global venue ID VEN-000261.
80,michigan,unt-coliseum,VEN-000273,UNT Coliseum,,Denton,TX,arena,,,unknown,1,1976-03-13,1976-03-13,,,,,,Michigan 2026 record book NCAA Tournament game/site footnotes; existing global physical venue registry at research_base_sha.,Reuses existing physical venue identity from research-base global registry. Integration rebase resolved final global venue ID VEN-000273.
81,michigan,frost-bank-center,VEN-000295,Frost Bank Center,AT&T Center,San Antonio,TX,arena,,,unknown,1,2022-03-24,2022-03-24,,,,,,Michigan 2026 record book NCAA Tournament game/site footnotes.,PROVISIONAL parallel-research global venue ID VEN-000281; physical identity/key/number must be rebased against current main before tracked Phase 0. Same physical San Antonio arena that was called AT&T Center for Michigan's 2022 NCAA game and was renamed Frost Bank Center in 2023. Integration rebase resolved final global venue ID VEN-000295.
82,michigan,beasley-coliseum,VEN-000283,Beasley Coliseum,Wallis Beasley,Pullman,WA,arena,1973,,YEAR,1,1975-03-15,1975-03-15,,,,,,Michigan 2026 record book NCAA Tournament game/site footnotes.,PROVISIONAL parallel-research global venue ID VEN-000282; physical identity/key/number must be rebased against current main before tracked Phase 0. Washington State's Performing Arts Coliseum/Wallis Beasley building; source wording is 'Wallis Beasley'. Integration rebase resolved final global venue ID VEN-000283.
83,michigan,britt-brown-arena,VEN-000296,Britt Brown Arena,Kansas Coliseum,Wichita,KS,arena,,,unknown,2,1994-03-17,1994-03-19,,,,,,Michigan 2026 record book NCAA Tournament game/site footnotes.,PROVISIONAL parallel-research global venue ID VEN-000283; physical identity/key/number must be rebased against current main before tracked Phase 0. Physical main arena at the Kansas Coliseum complex is Britt Brown Arena; Michigan source calls the NCAA site Kansas Coliseum. Integration rebase resolved final global venue ID VEN-000296.
84,michigan,veterans-memorial-coliseum-portland,VEN-000297,Veterans Memorial Coliseum,,Portland,OR,arena,1960,,YEAR,2,1965-03-19,1965-03-20,,,,,,Michigan 2026 record book NCAA Tournament game/site footnotes.,PROVISIONAL parallel-research global venue ID VEN-000284; physical identity/key/number must be rebased against current main before tracked Phase 0. Portland building opened in 1960 as Memorial Coliseum and is now Veterans Memorial Coliseum; Michigan source uses Memorial Coliseum. Integration rebase resolved final global venue ID VEN-000297.
