source_game_id,source_program_key,source_era,season_label,season_year,game_date,source_opponent_label,normalized_opponent_name,normalized_opponent_key,opponent_current_d1,team_score,opponent_score,played_result,overtime_periods,administrative_status,administrative_note,source_site_candidate,curated_site_type,source_venue_name,curated_venue_name,city,state,event_or_tournament,source_round,curated_game_type,curated_postseason_round,source_page,raw_text,normalization_status,notes,site_research_status,site_research_basis,identity_override,identity_override_basis,identity_match_program_key,identity_match_source_game_id
CIN-STG1-00043,cincinnati,Cincinnati 2025-26 History and Records yearly results + accepted Stage 1-3B research,1905-1906,1906,1906-03-01,Indiana,Indiana,indiana,Yes,25,22,W,0,,,Mc,SOURCE_PROGRAM_HOME,McMicken Gym,McMicken Gym,Cincinnati,OH,,,REGULAR_SEASON,,Cincinnati 2025-26 History and Records yearly results,M 1 Indiana W 25-22 Mc,resolved,,,,,,,
CIN-STG1-00044,cincinnati,Cincinnati 2025-26 History and Records yearly results + accepted Stage 1-3B research,1906-1907,1907,1907-01-15,Ohio State,Ohio State,ohio-state,Yes,32,30,W,0,,,A,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,Cincinnati 2025-26 History and Records yearly results,J 12 Ohio State W 32-30 A,resolved,Owner-approved onboarding reconciliation e5c30d4f7a79: game_date normalized; raw_text preserved.,,,,,,
CIN-STG1-00045,cincinnati,Cincinnati 2025-26 History and Records yearly results + accepted Stage 1-3B research,1906-1907,1907,1907-01-30,Miami (Ohio),Miami (Ohio),miami-oh,Yes,14,29,L,0,,,A,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,Cincinnati 2025-26 History and Records yearly results,30 Miami (Ohio) L 14-29 A,resolved,,,,,,,
CIN-STG1-00046,cincinnati,Cincinnati 2025-26 History and Records yearly results + accepted Stage 1-3B research,1906-1907,1907,1907-01-31,Dayton,Dayton,dayton,Yes,8,32,L,0,,,A,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,Cincinnati 2025-26 History and Records yearly results,31 Dayton L 8-32 A,resolved,,,,,,,
CIN-STG1-00047,cincinnati,Cincinnati 2025-26 History and Records yearly results + accepted Stage 1-3B research,1906-1907,1907,,,Unknown opponent 1 (1906-07),unknown-1906-07-1,,,,W,0,,,A,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,Cincinnati 2025-26 History and Records yearly results / season record,Scores and opponents of other six games not known (all road games).,researched_unknown_identity,"Unknown 1906-07 game slot 1/6. Institutional source states six additional games were played, all road, with opponents and scores not known; 7-2 season total plus three known games (1-2) establishes the residual six as wins without identifying them.",,,,,,
CIN-STG1-00048,cincinnati,Cincinnati 2025-26 History and Records yearly results + accepted Stage 1-3B research,1906-1907,1907,,,Unknown opponent 2 (1906-07),unknown-1906-07-2,,,,W,0,,,A,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,Cincinnati 2025-26 History and Records yearly results / season record,Scores and opponents of other six games not known (all road games).,researched_unknown_identity,"Unknown 1906-07 game slot 2/6. Institutional source states six additional games were played, all road, with opponents and scores not known; 7-2 season total plus three known games (1-2) establishes the residual six as wins without identifying them.",,,,,,
CIN-STG1-00049,cincinnati,Cincinnati 2025-26 History and Records yearly results + accepted Stage 1-3B research,1906-1907,1907,,,Unknown opponent 3 (1906-07),unknown-1906-07-3,,,,W,0,,,A,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,Cincinnati 2025-26 History and Records yearly results / season record,Scores and opponents of other six games not known (all road games).,researched_unknown_identity,"Unknown 1906-07 game slot 3/6. Institutional source states six additional games were played, all road, with opponents and scores not known; 7-2 season total plus three known games (1-2) establishes the residual six as wins without identifying them.",,,,,,
CIN-STG1-00050,cincinnati,Cincinnati 2025-26 History and Records yearly results + accepted Stage 1-3B research,1906-1907,1907,,,Unknown opponent 4 (1906-07),unknown-1906-07-4,,,,W,0,,,A,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,Cincinnati 2025-26 History and Records yearly results / season record,Scores and opponents of other six games not known (all road games).,researched_unknown_identity,"Unknown 1906-07 game slot 4/6. Institutional source states six additional games were played, all road, with opponents and scores not known; 7-2 season total plus three known games (1-2) establishes the residual six as wins without identifying them.",,,,,,
CIN-STG1-00051,cincinnati,Cincinnati 2025-26 History and Records yearly results + accepted Stage 1-3B research,1906-1907,1907,,,Unknown opponent 5 (1906-07),unknown-1906-07-5,,,,W,0,,,A,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,Cincinnati 2025-26 History and Records yearly results / season record,Scores and opponents of other six games not known (all road games).,researched_unknown_identity,"Unknown 1906-07 game slot 5/6. Institutional source states six additional games were played, all road, with opponents and scores not known; 7-2 season total plus three known games (1-2) establishes the residual six as wins without identifying them.",,,,,,
CIN-STG1-00052,cincinnati,Cincinnati 2025-26 History and Records yearly results + accepted Stage 1-3B research,1906-1907,1907,,,Unknown opponent 6 (1906-07),unknown-1906-07-6,,,,W,0,,,A,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,Cincinnati 2025-26 History and Records yearly results / season record,Scores and opponents of other six games not known (all road games).,researched_unknown_identity,"Unknown 1906-07 game slot 6/6. Institutional source states six additional games were played, all road, with opponents and scores not known; 7-2 season total plus three known games (1-2) establishes the residual six as wins without identifying them.",,,,,,
CIN-STG1-00053,cincinnati,Cincinnati 2025-26 History and Records yearly results + accepted Stage 1-3B research,1907-1908,1908,1907-12-20,Miami (Ohio),Miami (Ohio),miami-oh,Yes,43,15,W,0,,,Mc,SOURCE_PROGRAM_HOME,McMicken Gym,McMicken Gym,Cincinnati,OH,,,REGULAR_SEASON,,Cincinnati 2025-26 History and Records yearly results,D 20 Miami (Ohio) W 43-15 Mc,resolved,,,,,,,
CIN-STG1-00054,cincinnati,Cincinnati 2025-26 History and Records yearly results + accepted Stage 1-3B research,1907-1908,1908,1908-02-01,Miami (Ohio),Miami (Ohio),miami-oh,Yes,29,19,W,0,,,A,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,Cincinnati 2025-26 History and Records yearly results,F 1 Miami (Ohio) W 29-19 A,resolved,,,,,,,
CIN-STG1-00055,cincinnati,Cincinnati 2025-26 History and Records yearly results + accepted Stage 1-3B research,1907-1908,1908,1908-02-05,Wilmington,Wilmington,wilmington,No,28,27,W,0,,,A,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,Cincinnati 2025-26 History and Records yearly results,5 Wilmington W 28-27 A,resolved,,,,,,,
CIN-STG1-00056,cincinnati,Cincinnati 2025-26 History and Records yearly results + accepted Stage 1-3B research,1907-1908,1908,1908-02-06,Parkersburg (WV) YMCA,Parkersburg (WV) YMCA,parkersburg-wv-ymca,No,29,17,W,0,,,A,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,Cincinnati 2025-26 History and Records yearly results,6 Parkersburg (WV) YMCA W 29-17 A,resolved,,,,,,,
CIN-STG1-00057,cincinnati,Cincinnati 2025-26 History and Records yearly results + accepted Stage 1-3B research,1907-1908,1908,1908-02-07,Marietta,Marietta,marietta,No,15,12,W,0,,,A,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,Cincinnati 2025-26 History and Records yearly results,7 Marietta W 15-12 A,resolved,,,,,,,
CIN-STG1-00058,cincinnati,Cincinnati 2025-26 History and Records yearly results + accepted Stage 1-3B research,1907-1908,1908,1908-02-08,Ohio,Ohio,ohio,Yes,22,20,W,0,,,A,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,Cincinnati 2025-26 History and Records yearly results,8 Ohio W 22-20 A,resolved,,,,,,,
CIN-STG1-00059,cincinnati,Cincinnati 2025-26 History and Records yearly results + accepted Stage 1-3B research,1907-1908,1908,1908-02-13,Ohio,Ohio,ohio,Yes,49,10,W,0,,,Mc,SOURCE_PROGRAM_HOME,McMicken Gym,McMicken Gym,Cincinnati,OH,,,REGULAR_SEASON,,Cincinnati 2025-26 History and Records yearly results,13 Ohio W 49-10 Mc,resolved,,,,,,,
CIN-STG1-00060,cincinnati,Cincinnati 2025-26 History and Records yearly results + accepted Stage 1-3B research,1907-1908,1908,1908-02-27,Wilmington,Wilmington,wilmington,No,35,17,W,0,,,Mc,SOURCE_PROGRAM_HOME,McMicken Gym,McMicken Gym,Cincinnati,OH,,,REGULAR_SEASON,,Cincinnati 2025-26 History and Records yearly results,27 Wilmington W 35-17 Mc,resolved,,,,,,,
CIN-STG1-00061,cincinnati,Cincinnati 2025-26 History and Records yearly results + accepted Stage 1-3B research,1907-1908,1908,1908-03-06,Denison,Denison,denison,No,27,19,W,0,,,Mc,SOURCE_PROGRAM_HOME,McMicken Gym,McMicken Gym,Cincinnati,OH,,,REGULAR_SEASON,,Cincinnati 2025-26 History and Records yearly results,M 6 Denison W 27-19 Mc,resolved,,,,,,,
CIN-STG1-00062,cincinnati,Cincinnati 2025-26 History and Records yearly results + accepted Stage 1-3B research,1908-1909,1909,1909-01-14,Wilmington,Wilmington,wilmington,No,31,21,W,0,,,A,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,Cincinnati 2025-26 History and Records yearly results,J 14 Wilmington W 31-21 A,resolved,,,,,,,
CIN-STG1-00063,cincinnati,Cincinnati 2025-26 History and Records yearly results + accepted Stage 1-3B research,1908-1909,1909,1909-01-15,Denison,Denison,denison,No,20,41,L,0,,,A,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,Cincinnati 2025-26 History and Records yearly results,15 Denison L 20-41 A,resolved,,,,,,,
CIN-STG1-00064,cincinnati,Cincinnati 2025-26 History and Records yearly results + accepted Stage 1-3B research,1908-1909,1909,1909-01-16,Ohio State,Ohio State,ohio-state,Yes,24,57,L,0,,,A,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,Cincinnati 2025-26 History and Records yearly results,16 Ohio State L 24-57 A,resolved,,,,,,,
CIN-STG1-00065,cincinnati,Cincinnati 2025-26 History and Records yearly results + accepted Stage 1-3B research,1908-1909,1909,1909-01-19,Kentucky,Kentucky,kentucky,Yes,41,25,W,0,,,Mc,SOURCE_PROGRAM_HOME,McMicken Gym,McMicken Gym,Cincinnati,OH,,,REGULAR_SEASON,,Cincinnati 2025-26 History and Records yearly results,19 Kentucky W 41-25 Mc,resolved,,,,,,,
CIN-STG1-00066,cincinnati,Cincinnati 2025-26 History and Records yearly results + accepted Stage 1-3B research,1908-1909,1909,1909-02-04,Transylvania,Transylvania,transylvania,No,66,15,W,0,,,Mc,SOURCE_PROGRAM_HOME,McMicken Gym,McMicken Gym,Cincinnati,OH,,,REGULAR_SEASON,,Cincinnati 2025-26 History and Records yearly results,F 4 Transylvania W 66-15 Mc,resolved,,,,,,,
CIN-STG1-00067,cincinnati,Cincinnati 2025-26 History and Records yearly results + accepted Stage 1-3B research,1908-1909,1909,1909-02-12,Denison,Denison,denison,No,32,25,W,0,,,Mc,SOURCE_PROGRAM_HOME,McMicken Gym,McMicken Gym,Cincinnati,OH,,,REGULAR_SEASON,,Cincinnati 2025-26 History and Records yearly results,12 Denison W 32-25 Mc,resolved,,,,,,,
