source_program_key,source_opponent_label,canonical_opponent_key,canonical_opponent_name,current_d1,games_with_source_label,first_season,last_season,resolution_status,resolution_method,user_choice,audit_note
cincinnati,Alcorn State,alcorn-state,Alcorn State,Yes,1,1997-1998,1997-1998,RESOLVED,Current protected-main program identity / source alias.,,Stage 2 identity research complete; Stage 5 owner NON_D1 sanity scan pending.
cincinnati,Alumni,alumni,Alumni,No,10,1903-1904,1941-1942,RESOLVED,Literal historical identity preserved; no current-D1 merge supported.,,Stage 2 identity research complete; Stage 5 owner NON_D1 sanity scan pending; Stage 5 owner NON_D1 sanity scan APPROVED 2026-09-21; 0 owner flags.
cincinnati,American,american-university,American,Yes,1,1991-1992,1991-1992,RESOLVED,Current protected-main program identity / source alias.,,Stage 2 identity research complete; Stage 5 owner NON_D1 sanity scan pending.
cincinnati,Anderson,anderson-indiana,Anderson (IN),No,1,1947-1948,1947-1948,RESOLVED,Historical Indiana college identity.,,Stage 2 identity research complete; Stage 5 owner NON_D1 sanity scan pending; Stage 5 owner NON_D1 sanity scan APPROVED 2026-09-21; 0 owner flags.
cincinnati,Antioch,antioch,Antioch,No,4,1909-1910,1922-1923,RESOLVED,Literal historical identity preserved; no current-D1 merge supported.,,Stage 2 identity research complete; Stage 5 owner NON_D1 sanity scan pending; Stage 5 owner NON_D1 sanity scan APPROVED 2026-09-21; 0 owner flags.
cincinnati,App. State,app-state,App. State,Yes,1,2013-2014,2013-2014,RESOLVED,Current protected-main program identity / source alias.,,Stage 2 identity research complete; Stage 5 owner NON_D1 sanity scan pending.
cincinnati,Arizona,arizona,Arizona,Yes,5,1975-1976,2024-2025,RESOLVED,Current protected-main program identity / source alias.,,Stage 2 identity research complete; Stage 5 owner NON_D1 sanity scan pending.
cincinnati,Arizona St.,arizona-state,Arizona St.,Yes,2,1972-1973,1973-1974,RESOLVED,Current protected-main program identity / source alias.,,Stage 2 identity research complete; Stage 5 owner NON_D1 sanity scan pending.
cincinnati,Arizona State,arizona-state,Arizona State,Yes,2,1997-1998,2024-2025,RESOLVED,Current protected-main program identity / source alias.,,Stage 2 identity research complete; Stage 5 owner NON_D1 sanity scan pending.
cincinnati,Ark.-Little Rock,little-rock,Ark.-Little Rock,Yes,1,2012-2013,2012-2013,RESOLVED,Current protected-main program identity / source alias.,,Stage 2 identity research complete; Stage 5 owner NON_D1 sanity scan pending.
cincinnati,Ark.-Monticello,ark-monticello,Ark.-Monticello,No,1,2005-2006,2005-2006,RESOLVED,Literal historical identity preserved; no current-D1 merge supported.,,Stage 2 identity research complete; Stage 5 owner NON_D1 sanity scan pending; Stage 5 owner NON_D1 sanity scan APPROVED 2026-09-21; 0 owner flags.
cincinnati,Ark.-Pine Bluff,arkansas-pine-bluff,Ark.-Pine Bluff,Yes,3,2015-2016,2024-2025,RESOLVED,Current protected-main program identity / source alias.,,Stage 2 identity research complete; Stage 5 owner NON_D1 sanity scan pending.
cincinnati,Arkansas,arkansas,Arkansas,Yes,5,1957-1958,2021-2022,RESOLVED,Current protected-main program identity / source alias.,,Stage 2 identity research complete; Stage 5 owner NON_D1 sanity scan pending.
cincinnati,Arkansas St.,arkansas-state,Arkansas St.,Yes,2,1988-1989,1989-1990,RESOLVED,Current protected-main program identity / source alias.,,Stage 2 identity research complete; Stage 5 owner NON_D1 sanity scan pending.
cincinnati,Army,army,Army,Yes,1,1969-1970,1969-1970,RESOLVED,Current protected-main program identity / source alias.,,Stage 2 identity research complete; Stage 5 owner NON_D1 sanity scan pending.
cincinnati,Ashland,ashland,Ashland,No,1,2021-2022,2021-2022,RESOLVED,Literal historical identity preserved; no current-D1 merge supported.,,Stage 2 identity research complete; Stage 5 owner NON_D1 sanity scan pending; Stage 5 owner NON_D1 sanity scan APPROVED 2026-09-21; 0 owner flags.
cincinnati,Augustana,augustana,Augustana,No,1,1979-1980,1979-1980,RESOLVED,Literal historical identity preserved; no current-D1 merge supported.,,Stage 2 identity research complete; Stage 5 owner NON_D1 sanity scan pending; Stage 5 owner NON_D1 sanity scan APPROVED 2026-09-21; 0 owner flags.
cincinnati,Austin Peay,austin-peay,Austin Peay,Yes,5,1977-1978,1994-1995,RESOLVED,Current protected-main program identity / source alias.,,Stage 2 identity research complete; Stage 5 owner NON_D1 sanity scan pending.
cincinnati,BYU,byu,BYU,Yes,6,1971-1972,2025-2026,RESOLVED,Current protected-main program identity / source alias.,,Stage 2 identity research complete; Stage 5 owner NON_D1 sanity scan pending.
cincinnati,Ball St.,ball-state,Ball St.,Yes,2,1972-1973,1990-1991,RESOLVED,Current protected-main program identity / source alias.,,Stage 2 identity research complete; Stage 5 owner NON_D1 sanity scan pending.
cincinnati,Ball State,ball-state,Ball State,Yes,3,1954-1955,1973-1974,RESOLVED,Current protected-main program identity / source alias.,,Stage 2 identity research complete; Stage 5 owner NON_D1 sanity scan pending.
cincinnati,Baylor,baylor,Baylor,Yes,6,1946-1947,2025-2026,RESOLVED,Current protected-main program identity / source alias.,,Stage 2 identity research complete; Stage 5 owner NON_D1 sanity scan pending.
cincinnati,Bellarmine,bellarmine,Bellarmine,Yes,2,1981-1982,1982-1983,RESOLVED,Current protected-main program identity / source alias.,,Stage 2 identity research complete; Stage 5 owner NON_D1 sanity scan pending.
cincinnati,Belmont,belmont,Belmont,Yes,1,2007-2008,2007-2008,RESOLVED,Current protected-main program identity / source alias.,,Stage 2 identity research complete; Stage 5 owner NON_D1 sanity scan pending.
cincinnati,Berea,berea,Berea,No,2,1925-1926,1926-1927,RESOLVED,Literal historical identity preserved; no current-D1 merge supported.,,Stage 2 identity research complete; Stage 5 owner NON_D1 sanity scan pending; Stage 5 owner NON_D1 sanity scan APPROVED 2026-09-21; 0 owner flags.
cincinnati,Bethune-Cook.,bethune-cookman,Bethune-Cook.,Yes,1,1988-1989,1988-1989,RESOLVED,Current protected-main program identity / source alias.,,Stage 2 identity research complete; Stage 5 owner NON_D1 sanity scan pending.
cincinnati,Biscayne,st-thomas-fl,St. Thomas (FL),No,3,1975-1976,1977-1978,RESOLVED,Historical Biscayne College identity.,,Stage 2 identity research complete; Stage 5 owner NON_D1 sanity scan pending; Stage 5 owner NON_D1 sanity scan APPROVED 2026-09-21; 0 owner flags.
cincinnati,Boise State,boise-state,Boise State,Yes,2,1999-2000,2000-2001,RESOLVED,Current protected-main program identity / source alias.,,Stage 2 identity research complete; Stage 5 owner NON_D1 sanity scan pending.
cincinnati,Boston Coll/,boston-college,Boston Coll/,Yes,1,1969-1970,1969-1970,RESOLVED,Current protected-main program identity / source alias.,,Stage 2 identity research complete; Stage 5 owner NON_D1 sanity scan pending.
cincinnati,Boston College,boston-college,Boston College,Yes,1,1973-1974,1973-1974,RESOLVED,Current protected-main program identity / source alias.,,Stage 2 identity research complete; Stage 5 owner NON_D1 sanity scan pending.
cincinnati,Boston Univ.,boston-university,Boston Univ.,Yes,3,1980-1981,2001-2002,RESOLVED,Current protected-main program identity / source alias.,,Stage 2 identity research complete; Stage 5 owner NON_D1 sanity scan pending.
cincinnati,Bowling Green,bowling-green,Bowling Green,Yes,11,1970-1971,2019-2020,RESOLVED,Current protected-main program identity / source alias.,,Stage 2 identity research complete; Stage 5 owner NON_D1 sanity scan pending.
cincinnati,Bradley,bradley,Bradley,Yes,34,1954-1955,2023-2024,RESOLVED,Current protected-main program identity / source alias.,,Stage 2 identity research complete; Stage 5 owner NON_D1 sanity scan pending.
cincinnati,Brigham Young,byu,Brigham Young,Yes,1,1930-1931,1930-1931,RESOLVED,Current protected-main program identity / source alias.,,Stage 2 identity research complete; Stage 5 owner NON_D1 sanity scan pending.
cincinnati,Brooklyn,brooklyn-college,Brooklyn College,No,2,1988-1989,1991-1992,RESOLVED,Confirmed by contemporaneous schedule coverage; distinct from LIU.,,Stage 2 identity research complete; Stage 5 owner NON_D1 sanity scan pending; Stage 5 owner NON_D1 sanity scan APPROVED 2026-09-21; 0 owner flags.
cincinnati,Brown,brown,Brown,Yes,2,1973-1974,2016-2017,RESOLVED,Current protected-main program identity / source alias.,,Stage 2 identity research complete; Stage 5 owner NON_D1 sanity scan pending.
cincinnati,Bryant,bryant,Bryant,Yes,3,2021-2022,2023-2024,RESOLVED,Current protected-main program identity / source alias.,,Stage 2 identity research complete; Stage 5 owner NON_D1 sanity scan pending.
cincinnati,Buffalo,buffalo,Buffalo,Yes,2,1970-1971,2017-2018,RESOLVED,Current protected-main program identity / source alias.,,Stage 2 identity research complete; Stage 5 owner NON_D1 sanity scan pending.
cincinnati,Buffalo St.,buffalo-state,Buffalo State,No,1,1976-1977,1976-1977,RESOLVED,Distinct from University at Buffalo.,,Stage 2 identity research complete; Stage 5 owner NON_D1 sanity scan pending; Stage 5 owner NON_D1 sanity scan APPROVED 2026-09-21; 0 owner flags.
cincinnati,Butler,butler,Butler,Yes,18,1910-1911,2016-2017,RESOLVED,Current protected-main program identity / source alias.,,Stage 2 identity research complete; Stage 5 owner NON_D1 sanity scan pending.
cincinnati,C. Carolina,coastal-carolina,C. Carolina,Yes,3,1986-1987,2008-2009,RESOLVED,Current protected-main program identity / source alias.,,Stage 2 identity research complete; Stage 5 owner NON_D1 sanity scan pending.
cincinnati,C. Michigan,central-michigan,C. Michigan,Yes,1,2006-2007,2006-2007,RESOLVED,Current protected-main program identity / source alias.,,Stage 2 identity research complete; Stage 5 owner NON_D1 sanity scan pending.
cincinnati,CS-Northridge,cal-state-northridge,CS-Northridge,Yes,1,1994-1995,1994-1995,RESOLVED,Current protected-main program identity / source alias.,,Stage 2 identity research complete; Stage 5 owner NON_D1 sanity scan pending.
cincinnati,Cal Poly SLO,cal-poly,Cal Poly SLO,Yes,1,1979-1980,1979-1980,RESOLVED,Current protected-main program identity / source alias.,,Stage 2 identity research complete; Stage 5 owner NON_D1 sanity scan pending.
cincinnati,Cal St. Bkrsfld,cal-state-bakersfield,Cal St. Bkrsfld,Yes,1,2009-2010,2009-2010,RESOLVED,Current protected-main program identity / source alias.,,Stage 2 identity research complete; Stage 5 owner NON_D1 sanity scan pending.
cincinnati,Cal-Irvine,uc-irvine,Cal-Irvine,Yes,1,1984-1985,1984-1985,RESOLVED,Current protected-main program identity / source alias.,,Stage 2 identity research complete; Stage 5 owner NON_D1 sanity scan pending.
cincinnati,Cal-Riverside,uc-riverside,Cal-Riverside,Yes,1,1970-1971,1970-1971,RESOLVED,Current protected-main program identity / source alias.,,Stage 2 identity research complete; Stage 5 owner NON_D1 sanity scan pending.
cincinnati,California,california,California,Yes,7,1958-1959,1995-1996,RESOLVED,Current protected-main program identity / source alias.,,Stage 2 identity research complete; Stage 5 owner NON_D1 sanity scan pending.
cincinnati,Campbell,campbell,Campbell,Yes,2,2012-2013,2013-2014,RESOLVED,Current protected-main program identity / source alias.,,Stage 2 identity research complete; Stage 5 owner NON_D1 sanity scan pending.
cincinnati,Canisius,canisius,Canisius,Yes,1,1994-1995,1994-1995,RESOLVED,Current protected-main program identity / source alias.,,Stage 2 identity research complete; Stage 5 owner NON_D1 sanity scan pending.
cincinnati,Capital,capital,Capital,No,3,1914-1915,1918-1919,RESOLVED,Literal historical identity preserved; no current-D1 merge supported.,,Stage 2 identity research complete; Stage 5 owner NON_D1 sanity scan pending; Stage 5 owner NON_D1 sanity scan APPROVED 2026-09-21; 0 owner flags.
cincinnati,Cedarville,cedarville,Cedarville,No,7,1920-1921,1950-1951,RESOLVED,Literal historical identity preserved; no current-D1 merge supported.,,Stage 2 identity research complete; Stage 5 owner NON_D1 sanity scan pending; Stage 5 owner NON_D1 sanity scan APPROVED 2026-09-21; 0 owner flags.
cincinnati,Centenary,centenary-louisiana,Centenary (LA),No,3,1954-1955,1966-1967,RESOLVED,Louisiana institution.,,Stage 2 identity research complete; Stage 5 owner NON_D1 sanity scan pending; Stage 5 owner NON_D1 sanity scan APPROVED 2026-09-21; 0 owner flags.
cincinnati,Central Mo. St.,central-missouri,Central Missouri,No,1,1965-1966,1965-1966,RESOLVED,Historical Central Missouri State identity.,,Stage 2 identity research complete; Stage 5 owner NON_D1 sanity scan pending; Stage 5 owner NON_D1 sanity scan APPROVED 2026-09-21; 0 owner flags.
cincinnati,Central YMCA,central-ymca,Central YMCA,No,11,1904-1905,1929-1930,RESOLVED,Literal historical identity preserved; no current-D1 merge supported.,,Stage 2 identity research complete; Stage 5 owner NON_D1 sanity scan pending; Stage 5 owner NON_D1 sanity scan APPROVED 2026-09-21; 0 owner flags.
cincinnati,Centre,centre,Centre,No,5,1908-1909,1940-1941,RESOLVED,Literal historical identity preserved; no current-D1 merge supported.,,Stage 2 identity research complete; Stage 5 owner NON_D1 sanity scan pending; Stage 5 owner NON_D1 sanity scan APPROVED 2026-09-21; 0 owner flags.
cincinnati,Cha. Southern,charleston-southern,Cha. Southern,Yes,1,2008-2009,2008-2009,RESOLVED,Current protected-main program identity / source alias.,,Stage 2 identity research complete; Stage 5 owner NON_D1 sanity scan pending.
cincinnati,Chaminade,chaminade,Chaminade,No,1,2022-2023,2022-2023,RESOLVED,Literal historical identity preserved; no current-D1 merge supported.,,Stage 2 identity research complete; Stage 5 owner NON_D1 sanity scan pending; Stage 5 owner NON_D1 sanity scan APPROVED 2026-09-21; 0 owner flags.
cincinnati,Charleston Barac,charleston-barac,Charleston Barac,No,1,1920-1921,1920-1921,RESOLVED,Literal historical identity preserved; no current-D1 merge supported.,,Stage 2 identity research complete; Stage 5 owner NON_D1 sanity scan pending; Stage 5 owner NON_D1 sanity scan APPROVED 2026-09-21; 0 owner flags.
cincinnati,Charlotte,charlotte,Charlotte,Yes,23,1995-1996,2005-2006,RESOLVED,Current protected-main program identity / source alias.,,Stage 2 identity research complete; Stage 5 owner NON_D1 sanity scan pending.
cincinnati,Chase,chase,Chase,No,1,1951-1952,1951-1952,RESOLVED,Literal historical identity preserved; no current-D1 merge supported.,,Stage 2 identity research complete; Stage 5 owner NON_D1 sanity scan pending; Stage 5 owner NON_D1 sanity scan APPROVED 2026-09-21; 0 owner flags.
cincinnati,Chattanooga,chattanooga,Chattanooga,Yes,1,2002-2003,2002-2003,RESOLVED,Current protected-main program identity / source alias.,,Stage 2 identity research complete; Stage 5 owner NON_D1 sanity scan pending.
cincinnati,Chicago St.,chicago-state,Chicago St.,Yes,2,1992-1993,1993-1994,RESOLVED,Current protected-main program identity / source alias.,,Stage 2 identity research complete; Stage 5 owner NON_D1 sanity scan pending.
cincinnati,Chicago State,chicago-state,Chicago State,Yes,2,2011-2012,2013-2014,RESOLVED,Current protected-main program identity / source alias.,,Stage 2 identity research complete; Stage 5 owner NON_D1 sanity scan pending.
cincinnati,Christ Church,christ-church,Christ Church,No,2,1901-1902,1921-1922,RESOLVED,Literal historical identity preserved; no current-D1 merge supported.,,Stage 2 identity research complete; Stage 5 owner NON_D1 sanity scan pending; Stage 5 owner NON_D1 sanity scan APPROVED 2026-09-21; 0 owner flags.
cincinnati,Cin. Ferry Com.,cin-ferry-com,Cin. Ferry Com.,No,1,1944-1945,1944-1945,RESOLVED,Literal historical identity preserved; no current-D1 merge supported.,,Stage 2 identity research complete; Stage 5 owner NON_D1 sanity scan pending; Stage 5 owner NON_D1 sanity scan APPROVED 2026-09-21; 0 owner flags.
cincinnati,Cincinnati All-Stars,cincinnati-all-stars,Cincinnati All-Stars,No,1,1921-1922,1921-1922,RESOLVED,Literal historical identity preserved; no current-D1 merge supported.,,Stage 2 identity research complete; Stage 5 owner NON_D1 sanity scan pending; Stage 5 owner NON_D1 sanity scan APPROVED 2026-09-21; 0 owner flags.
cincinnati,Cincinnati Gym,cincinnati-gym,Cincinnati Gym,No,3,1920-1921,1925-1926,RESOLVED,Literal historical identity preserved; no current-D1 merge supported.,,Stage 2 identity research complete; Stage 5 owner NON_D1 sanity scan pending; Stage 5 owner NON_D1 sanity scan APPROVED 2026-09-21; 0 owner flags.
cincinnati,Cincinnati YMCA,cincinnati-ymca,Cincinnati YMCA,No,1,1901-1902,1901-1902,RESOLVED,Literal historical identity preserved; no current-D1 merge supported.,,Stage 2 identity research complete; Stage 5 owner NON_D1 sanity scan pending; Stage 5 owner NON_D1 sanity scan APPROVED 2026-09-21; 0 owner flags.
cincinnati,Circleville,circleville,Circleville,No,4,1901-1902,1902-1903,RESOLVED,Literal historical identity preserved; no current-D1 merge supported.,,Stage 2 identity research complete; Stage 5 owner NON_D1 sanity scan pending; Stage 5 owner NON_D1 sanity scan APPROVED 2026-09-21; 0 owner flags.
cincinnati,Citadel,the-citadel,Citadel,Yes,1,1959-1960,1959-1960,RESOLVED,Current protected-main program identity / source alias.,,Stage 2 identity research complete; Stage 5 owner NON_D1 sanity scan pending.
cincinnati,Clemson,clemson,Clemson,Yes,5,1927-1928,2003-2004,RESOLVED,Current protected-main program identity / source alias.,,Stage 2 identity research complete; Stage 5 owner NON_D1 sanity scan pending.
cincinnati,Cleveland St.,cleveland-state,Cleveland St.,Yes,12,1970-1971,2017-2018,RESOLVED,Current protected-main program identity / source alias.,,Stage 2 identity research complete; Stage 5 owner NON_D1 sanity scan pending.
cincinnati,Cleveland State,cleveland-state,Cleveland State,Yes,1,2022-2023,2022-2023,RESOLVED,Current protected-main program identity / source alias.,,Stage 2 identity research complete; Stage 5 owner NON_D1 sanity scan pending.
cincinnati,Coast. Carolina,coastal-carolina,Coast. Carolina,Yes,1,1989-1990,1989-1990,RESOLVED,Current protected-main program identity / source alias.,,Stage 2 identity research complete; Stage 5 owner NON_D1 sanity scan pending.
cincinnati,Colgate,colgate,Colgate,Yes,1,2019-2020,2019-2020,RESOLVED,Current protected-main program identity / source alias.,,Stage 2 identity research complete; Stage 5 owner NON_D1 sanity scan pending.
cincinnati,Colorado,colorado,Colorado,Yes,10,1961-1962,2025-2026,RESOLVED,Current protected-main program identity / source alias.,,Stage 2 identity research complete; Stage 5 owner NON_D1 sanity scan pending.
cincinnati,Colorado St.,colorado-state,Colorado St.,Yes,2,1948-1949,1954-1955,RESOLVED,Current protected-main program identity / source alias.,,Stage 2 identity research complete; Stage 5 owner NON_D1 sanity scan pending.
cincinnati,Connecticut,uconn,Connecticut,Yes,18,1994-1995,2014-2015,RESOLVED,Current protected-main program identity / source alias.,,Stage 2 identity research complete; Stage 5 owner NON_D1 sanity scan pending.
cincinnati,Coons All-Stars,coons-all-stars,Coons All-Stars,No,1,1922-1923,1922-1923,RESOLVED,Literal historical identity preserved; no current-D1 merge supported.,,Stage 2 identity research complete; Stage 5 owner NON_D1 sanity scan pending; Stage 5 owner NON_D1 sanity scan APPROVED 2026-09-21; 0 owner flags.
cincinnati,Coppin St.,coppin-state,Coppin St.,Yes,1,1992-1993,1992-1993,RESOLVED,Current protected-main program identity / source alias.,,Stage 2 identity research complete; Stage 5 owner NON_D1 sanity scan pending.
cincinnati,Coppin State,coppin-state,Coppin State,Yes,3,2001-2002,2017-2018,RESOLVED,Current protected-main program identity / source alias.,,Stage 2 identity research complete; Stage 5 owner NON_D1 sanity scan pending.
cincinnati,Cornell,cornell,Cornell,Yes,1,1930-1931,1930-1931,RESOLVED,Current protected-main program identity / source alias.,,Stage 2 identity research complete; Stage 5 owner NON_D1 sanity scan pending.
cincinnati,Covington YMCA,covington-ymca,Covington YMCA,No,1,1922-1923,1922-1923,RESOLVED,Literal historical identity preserved; no current-D1 merge supported.,,Stage 2 identity research complete; Stage 5 owner NON_D1 sanity scan pending; Stage 5 owner NON_D1 sanity scan APPROVED 2026-09-21; 0 owner flags.
cincinnati,Creighton,creighton,Creighton,Yes,3,1961-1962,2012-2013,RESOLVED,Current protected-main program identity / source alias.,,Stage 2 identity research complete; Stage 5 owner NON_D1 sanity scan pending.
cincinnati,Dartmouth,dartmouth,Dartmouth,Yes,1,1921-1922,1921-1922,RESOLVED,Current protected-main program identity / source alias.,,Stage 2 identity research complete; Stage 5 owner NON_D1 sanity scan pending.
cincinnati,Davidson,davidson,Davidson,Yes,6,1962-1963,1974-1975,RESOLVED,Current protected-main program identity / source alias.,,Stage 2 identity research complete; Stage 5 owner NON_D1 sanity scan pending.
cincinnati,Dayton,dayton,Dayton,Yes,94,1906-1907,2025-2026,RESOLVED,Current protected-main program identity / source alias.,,Stage 2 identity research complete; Stage 5 owner NON_D1 sanity scan pending.
cincinnati,DePaul,depaul,DePaul,Yes,51,1949-1950,2024-2025,RESOLVED,Current protected-main program identity / source alias.,,Stage 2 identity research complete; Stage 5 owner NON_D1 sanity scan pending.
cincinnati,DePauw,depauw,DePauw,No,9,1930-1931,1962-1963,RESOLVED,Literal historical identity preserved; no current-D1 merge supported.,,Stage 2 identity research complete; Stage 5 owner NON_D1 sanity scan pending; Stage 5 owner NON_D1 sanity scan APPROVED 2026-09-21; 0 owner flags.
cincinnati,Delaware,delaware,Delaware,Yes,1,1991-1992,1991-1992,RESOLVED,Current protected-main program identity / source alias.,,Stage 2 identity research complete; Stage 5 owner NON_D1 sanity scan pending.
cincinnati,Denison,denison,Denison,No,39,1907-1908,1933-1934,RESOLVED,Literal historical identity preserved; no current-D1 merge supported.,,Stage 2 identity research complete; Stage 5 owner NON_D1 sanity scan pending; Stage 5 owner NON_D1 sanity scan APPROVED 2026-09-21; 0 owner flags.
cincinnati,Denver,denver,Denver,Yes,4,1963-1964,1985-1986,RESOLVED,Current protected-main program identity / source alias.,,Stage 2 identity research complete; Stage 5 owner NON_D1 sanity scan pending.
cincinnati,Detroit,detroit-mercy,Detroit,Yes,4,1930-1931,2004-2005,RESOLVED,Current protected-main program identity / source alias.,,Stage 2 identity research complete; Stage 5 owner NON_D1 sanity scan pending.
cincinnati,Detroit Mercy,detroit-mercy,Detroit Mercy,Yes,2,2022-2023,2023-2024,RESOLVED,Current protected-main program identity / source alias.,,Stage 2 identity research complete; Stage 5 owner NON_D1 sanity scan pending.
cincinnati,Drake,drake,Drake,Yes,31,1957-1958,2019-2020,RESOLVED,Current protected-main program identity / source alias.,,Stage 2 identity research complete; Stage 5 owner NON_D1 sanity scan pending.
cincinnati,Duke,duke,Duke,Yes,3,1979-1980,1998-1999,RESOLVED,Current protected-main program identity / source alias.,,Stage 2 identity research complete; Stage 5 owner NON_D1 sanity scan pending.
cincinnati,Duquesne,duquesne,Duquesne,Yes,34,1947-1948,2001-2002,RESOLVED,Current protected-main program identity / source alias.,,Stage 2 identity research complete; Stage 5 owner NON_D1 sanity scan pending.
cincinnati,E. Kentucky,eastern-kentucky,E. Kentucky,Yes,1,2008-2009,2008-2009,RESOLVED,Current protected-main program identity / source alias.,,Stage 2 identity research complete; Stage 5 owner NON_D1 sanity scan pending.
cincinnati,E. Tenn. St.,east-tennessee-state,E. Tenn. St.,Yes,1,1955-1956,1955-1956,RESOLVED,Current protected-main program identity / source alias.,,Stage 2 identity research complete; Stage 5 owner NON_D1 sanity scan pending.
cincinnati,E. Washington,eastern-washington,E. Washington,Yes,1,2023-2024,2023-2024,RESOLVED,Current protected-main program identity / source alias.,,Stage 2 identity research complete; Stage 5 owner NON_D1 sanity scan pending.
cincinnati,ECU,east-carolina,ECU,Yes,5,2017-2018,2020-2021,RESOLVED,Current protected-main program identity / source alias.,,Stage 2 identity research complete; Stage 5 owner NON_D1 sanity scan pending.
cincinnati,EKU,eastern-kentucky,EKU,Yes,1,2022-2023,2022-2023,RESOLVED,Current protected-main program identity / source alias.,,Stage 2 identity research complete; Stage 5 owner NON_D1 sanity scan pending.
cincinnati,ETSU,east-tennessee-state,ETSU,Yes,1,1990-1991,1990-1991,RESOLVED,Current protected-main program identity / source alias.,,Stage 2 identity research complete; Stage 5 owner NON_D1 sanity scan pending.
cincinnati,Earlham,earlham,Earlham,No,4,1910-1911,1912-1913,RESOLVED,Literal historical identity preserved; no current-D1 merge supported.,,Stage 2 identity research complete; Stage 5 owner NON_D1 sanity scan pending; Stage 5 owner NON_D1 sanity scan APPROVED 2026-09-21; 0 owner flags.
cincinnati,East Carolina,east-carolina,East Carolina,Yes,17,1991-1992,2022-2023,RESOLVED,Current protected-main program identity / source alias.,,Stage 2 identity research complete; Stage 5 owner NON_D1 sanity scan pending.
cincinnati,East Tenn. St.,east-tennessee-state,East Tenn. St.,Yes,1,2003-2004,2003-2004,RESOLVED,Current protected-main program identity / source alias.,,Stage 2 identity research complete; Stage 5 owner NON_D1 sanity scan pending.
cincinnati,Eastern Illinois,eastern-illinois,Eastern Illinois,Yes,1,2014-2015,2014-2015,RESOLVED,Current protected-main program identity / source alias.,,Stage 2 identity research complete; Stage 5 owner NON_D1 sanity scan pending.
cincinnati,Eastern Ky.,eastern-kentucky,Eastern Ky.,Yes,9,1956-1957,1997-1998,RESOLVED,Current protected-main program identity / source alias.,,Stage 2 identity research complete; Stage 5 owner NON_D1 sanity scan pending.
