index,source_program_key,venue_key,venue_id,canonical_name,aliases,city,state,venue_type,known_opened,known_closed,venue_date_precision,games_currently_assigned,first_assigned_game,last_assigned_game,relationship_type,relationship_start,relationship_end,relationship_date_precision,site_rule,source_basis,notes
10,oregon-state,chinese-culture-and-sports-center,VEN-000644,Chinese Culture and Sports Center,,Taipei,TW,,,,,1,1987-11-27,1987-11-27,GAME_SITE,,,,Venue identity never establishes H/A/N; applied only after independently accepted site classification.,Oregon State Stage 3A/3B accepted game-level physical-site research; Stage 4 physical-identity rebase against protected main at research_base_sha.,Historical identity: RESOLVED. Global registration: PENDING_CURRENT_MAIN_REBASE. Integration rebase resolved final global venue ID VEN-000644.
11,oregon-state,cone-field-house,VEN-000645,Cone Field House,,Salem,OR,,,,,1,1976-01-20,1976-01-20,GAME_SITE,,,,Venue identity never establishes H/A/N; applied only after independently accepted site classification.,Oregon State Stage 3A/3B accepted game-level physical-site research; Stage 4 physical-identity rebase against protected main at research_base_sha.,Historical identity: RESOLVED. Global registration: PENDING_CURRENT_MAIN_REBASE. Integration rebase resolved final global venue ID VEN-000645.
12,oregon-state,cow-palace,VEN-000289,Cow Palace,,Daly City,CA,,,,,6,1948-12-27,1954-12-18,GAME_SITE,,,,Venue identity never establishes H/A/N; applied only after independently accepted site classification.,Oregon State Stage 3A/3B accepted game-level physical-site research; Stage 4 physical-identity rebase against protected main at research_base_sha.,Integration rebase resolved final global venue ID VEN-000289.
13,oregon-state,crypto-com-arena,VEN-000051,Crypto.com Arena,Staples Center,Los Angeles,CA,,,,,14,2003-03-13,2012-03-09,GAME_SITE,,,,Venue identity never establishes H/A/N; applied only after independently accepted site classification.,Oregon State Stage 3A/3B accepted game-level physical-site research; Stage 4 physical-identity rebase against protected main at research_base_sha.,Integration rebase resolved final global venue ID VEN-000051.
14,oregon-state,dee-events-center,VEN-000054,Dee Events Center,,Ogden,UT,,,,,1,1980-03-08,1980-03-08,GAME_SITE,,,,Venue identity never establishes H/A/N; applied only after independently accepted site classification.,Oregon State Stage 3A/3B accepted game-level physical-site research; Stage 4 physical-identity rebase against protected main at research_base_sha.,Integration rebase resolved final global venue ID VEN-000054.
15,oregon-state,desert-financial-arena,VEN-000056,Desert Financial Arena,ASU Activity Center,Tempe,AZ,,,,,1,1990-03-09,1990-03-09,GAME_SITE,,,,Venue identity never establishes H/A/N; applied only after independently accepted site classification.,Oregon State Stage 3A/3B accepted game-level physical-site research; Stage 4 physical-identity rebase against protected main at research_base_sha.,Integration rebase resolved final global venue ID VEN-000056.
16,oregon-state,don-haskins-center,VEN-000325,Don Haskins Center,,El Paso,TX,,,,,2,2009-04-01,2009-04-03,GAME_SITE,,,,Venue identity never establishes H/A/N; applied only after independently accepted site classification.,Oregon State Stage 3A/3B accepted game-level physical-site research; Stage 4 physical-identity rebase against protected main at research_base_sha.,Integration rebase resolved final global venue ID VEN-000325.
17,oregon-state,eugene-armory,VEN-000646,Eugene Armory,,Eugene,OR,,,,,1,1925-03-05,1925-03-05,GAME_SITE,,,,Venue identity never establishes H/A/N; applied only after independently accepted site classification.,Oregon State Stage 3A/3B accepted game-level physical-site research; Stage 4 physical-identity rebase against protected main at research_base_sha.,Historical identity: RESOLVED. Global registration: PENDING_CURRENT_MAIN_REBASE. Integration rebase resolved final global venue ID VEN-000646.
18,oregon-state,freedom-hall,VEN-000069,Freedom Hall,,Louisville,KY,,,,,2,1963-03-22,1963-03-23,GAME_SITE,,,,Venue identity never establishes H/A/N; applied only after independently accepted site classification.,Oregon State Stage 3A/3B accepted game-level physical-site research; Stage 4 physical-identity rebase against protected main at research_base_sha.,Integration rebase resolved final global venue ID VEN-000069.
19,oregon-state,gainbridge-fieldhouse,VEN-000070,Gainbridge Fieldhouse,Bankers Life Fieldhouse,Indianapolis,IN,,,,,2,2021-03-19,2021-03-27,GAME_SITE,,,,Venue identity never establishes H/A/N; applied only after independently accepted site classification.,Oregon State Stage 3A/3B accepted game-level physical-site research; Stage 4 physical-identity rebase against protected main at research_base_sha.,Integration rebase resolved final global venue ID VEN-000070.
20,oregon-state,gill-coliseum,VEN-000373,Gill Coliseum,Oregon State Coliseum,Corvallis,OR,,,,,1071,1949-12-16,2026-02-25,PRIMARY_HOME,1949-1950,,SEASON,Venue identity never establishes H/A/N; applied only after independently accepted site classification.,Oregon State Stage 3A/3B accepted game-level physical-site research; Stage 4 physical-identity rebase against protected main at research_base_sha.,Integration rebase resolved final global venue ID VEN-000373.
21,oregon-state,great-western-forum,VEN-000392,Great Western Forum,,Inglewood,CA,,,,,2,1989-03-10,1989-03-11,GAME_SITE,,,,Venue identity never establishes H/A/N; applied only after independently accepted site classification.,Oregon State Stage 3A/3B accepted game-level physical-site research; Stage 4 physical-identity rebase against protected main at research_base_sha.,Integration rebase resolved final global venue ID VEN-000392.
22,oregon-state,hec-edmundson-pavilion,VEN-000078,Hec Edmundson Pavilion,,Seattle,WA,,,,,3,1936-03-26,1949-03-25,GAME_SITE,,,,Venue identity never establishes H/A/N; applied only after independently accepted site classification.,Oregon State Stage 3A/3B accepted game-level physical-site research; Stage 4 physical-identity rebase against protected main at research_base_sha.,Integration rebase resolved final global venue ID VEN-000078.
23,oregon-state,hinkle-fieldhouse,VEN-000080,Hinkle Fieldhouse,,Indianapolis,IN,,,,,1,2021-03-21,2021-03-21,GAME_SITE,,,,Venue identity never establishes H/A/N; applied only after independently accepted site classification.,Oregon State Stage 3A/3B accepted game-level physical-site research; Stage 4 physical-identity rebase against protected main at research_base_sha.,Integration rebase resolved final global venue ID VEN-000080.
24,oregon-state,hp-field-house,VEN-000084,HP Field House,,Orlando,FL,,,,,3,2017-11-23,2017-11-26,GAME_SITE,,,,Venue identity never establishes H/A/N; applied only after independently accepted site classification.,Oregon State Stage 3A/3B accepted game-level physical-site research; Stage 4 physical-identity rebase against protected main at research_base_sha.,Integration rebase resolved final global venue ID VEN-000084.
25,oregon-state,jon-m-huntsman-center,VEN-000097,Jon M. Huntsman Center,,Salt Lake City,UT,,,,,1,1990-03-15,1990-03-15,GAME_SITE,,,,Venue identity never establishes H/A/N; applied only after independently accepted site classification.,Oregon State Stage 3A/3B accepted game-level physical-site research; Stage 4 physical-identity rebase against protected main at research_base_sha.,Integration rebase resolved final global venue ID VEN-000097.
26,oregon-state,joyce-center,VEN-000098,Joyce Center,Edmund P. Joyce Center,South Bend,IN,,,,,1,1985-03-14,1985-03-14,GAME_SITE,,,,Venue identity never establishes H/A/N; applied only after independently accepted site classification.,Oregon State Stage 3A/3B accepted game-level physical-site research; Stage 4 physical-identity rebase against protected main at research_base_sha.,Integration rebase resolved final global venue ID VEN-000098.
27,oregon-state,legacy-arena,VEN-000109,Legacy Arena,BJCC Coliseum,Birmingham,AL,,,,,1,1984-03-15,1984-03-15,GAME_SITE,,,,Venue identity never establishes H/A/N; applied only after independently accepted site classification.,Oregon State Stage 3A/3B accepted game-level physical-site research; Stage 4 physical-identity rebase against protected main at research_base_sha.,Integration rebase resolved final global venue ID VEN-000109.
28,oregon-state,lenovo-center,VEN-000110,Lenovo Center,RBC Center,Raleigh,NC,,,,,3,2004-11-17,2004-11-19,GAME_SITE,,,,Venue identity never establishes H/A/N; applied only after independently accepted site classification.,Oregon State Stage 3A/3B accepted game-level physical-site research; Stage 4 physical-identity rebase against protected main at research_base_sha.,Integration rebase resolved final global venue ID VEN-000110.
29,oregon-state,long-beach-city-college-gymnasium,VEN-000400,Long Beach City College Gymnasium,,Long Beach,CA,,,,,3,1954-03-05,1954-03-08,GAME_SITE,,,,Venue identity never establishes H/A/N; applied only after independently accepted site classification.,Oregon State Stage 3A/3B accepted game-level physical-site research; Stage 4 physical-identity rebase against protected main at research_base_sha.,Integration rebase resolved final global venue ID VEN-000400.
30,oregon-state,lucas-oil-stadium,VEN-000120,Lucas Oil Stadium,,Indianapolis,IN,,,,,1,2021-03-29,2021-03-29,GAME_SITE,,,,Venue identity never establishes H/A/N; applied only after independently accepted site classification.,Oregon State Stage 3A/3B accepted game-level physical-site research; Stage 4 physical-identity rebase against protected main at research_base_sha.,Integration rebase resolved final global venue ID VEN-000120.
31,oregon-state,madison-square-garden-1968,VEN-000124,Madison Square Garden,,New York,NY,,,,,2,2012-11-15,2012-11-16,GAME_SITE,,,,Venue identity never establishes H/A/N; applied only after independently accepted site classification.,Oregon State Stage 3A/3B accepted game-level physical-site research; Stage 4 physical-identity rebase against protected main at research_base_sha.,Integration rebase resolved final global venue ID VEN-000124.
32,oregon-state,marriott-center,VEN-000405,Marriott Center,,Provo,UT,,,,,4,1982-03-18,1993-12-11,GAME_SITE,,,,Venue identity never establishes H/A/N; applied only after independently accepted site classification.,Oregon State Stage 3A/3B accepted game-level physical-site research; Stage 4 physical-identity rebase against protected main at research_base_sha.,Integration rebase resolved final global venue ID VEN-000405.
33,oregon-state,mcarthur-court,VEN-000126,McArthur Court,,Eugene,OR,,,,,4,1948-03-09,1964-03-10,GAME_SITE,,,,Venue identity never establishes H/A/N; applied only after independently accepted site classification.,Oregon State Stage 3A/3B accepted game-level physical-site research; Stage 4 physical-identity rebase against protected main at research_base_sha.,Integration rebase resolved final global venue ID VEN-000126.
34,oregon-state,mckale-center,VEN-000127,McKale Center,,Tucson,AZ,,,,,4,1988-03-11,1989-03-15,GAME_SITE,,,,Venue identity never establishes H/A/N; applied only after independently accepted site classification.,Oregon State Stage 3A/3B accepted game-level physical-site research; Stage 4 physical-identity rebase against protected main at research_base_sha.,Integration rebase resolved final global venue ID VEN-000127.
35,oregon-state,memorial-coliseum-lexington,VEN-000407,Memorial Coliseum,,Lexington,KY,,,,,5,1962-12-21,1975-12-19,GAME_SITE,,,,Venue identity never establishes H/A/N; applied only after independently accepted site classification.,Oregon State Stage 3A/3B accepted game-level physical-site research; Stage 4 physical-identity rebase against protected main at research_base_sha.,Protected main contains apparent duplicate Lexington identities VEN-000129 and VEN-000407. Research leaves venue_id blank; serialized Implementation must adjudicate reuse/canonicalization. Integration rebase resolved final global venue ID VEN-000407.
36,oregon-state,mgm-grand-garden-arena,VEN-000133,MGM Grand Garden Arena,,Las Vegas,NV,,,,,9,2012-12-22,2025-04-01,GAME_SITE,,,,Venue identity never establishes H/A/N; applied only after independently accepted site classification.,Oregon State Stage 3A/3B accepted game-level physical-site research; Stage 4 physical-identity rebase against protected main at research_base_sha.,"One accepted reciprocal row used Paradise, NV; package follows the current shared venue identity geography Las Vegas, NV and preserves the reciprocal wording in row-level research basis. Integration rebase resolved final global venue ID VEN-000133."
37,oregon-state,moda-center,VEN-000138,Moda Center,Rose Garden,Portland,OR,,,,,16,1995-11-25,2022-11-25,GAME_SITE,,,,Venue identity never establishes H/A/N; applied only after independently accepted site classification.,Oregon State Stage 3A/3B accepted game-level physical-site research; Stage 4 physical-identity rebase against protected main at research_base_sha.,Integration rebase resolved final global venue ID VEN-000138.
38,oregon-state,municipal-auditorium-kc,VEN-000143,Municipal Auditorium,,Kansas City,MO,,,,,4,1947-03-21,1949-03-19,GAME_SITE,,,,Venue identity never establishes H/A/N; applied only after independently accepted site classification.,Oregon State Stage 3A/3B accepted game-level physical-site research; Stage 4 physical-identity rebase against protected main at research_base_sha.,Integration rebase resolved final global venue ID VEN-000143.
39,oregon-state,nielsen-fieldhouse,VEN-000582,Nielsen Fieldhouse,,Salt Lake City,UT,,,,,1,1948-12-03,1948-12-03,GAME_SITE,,,,Venue identity never establishes H/A/N; applied only after independently accepted site classification.,Oregon State Stage 3A/3B accepted game-level physical-site research; Stage 4 physical-identity rebase against protected main at research_base_sha.,Integration rebase resolved final global venue ID VEN-000582.
40,oregon-state,omni-coliseum,VEN-000157,Omni Coliseum,,Atlanta,GA,,,,,1,1988-03-17,1988-03-17,GAME_SITE,,,,Venue identity never establishes H/A/N; applied only after independently accepted site classification.,Oregon State Stage 3A/3B accepted game-level physical-site research; Stage 4 physical-identity rebase against protected main at research_base_sha.,Integration rebase resolved final global venue ID VEN-000157.
41,oregon-state,oregon-state-mens-gymnasium,VEN-000414,Oregon State Men’s Gymnasium,,Corvallis,OR,,,,,357,1916-02-04,1949-03-14,PRIMARY_HOME,1915-1916,1948-1949,SEASON,Venue identity never establishes H/A/N; applied only after independently accepted site classification.,Oregon State Stage 3A/3B accepted game-level physical-site research; Stage 4 physical-identity rebase against protected main at research_base_sha.,Integration rebase resolved final global venue ID VEN-000414.
42,oregon-state,orleans-arena,VEN-000356,Orleans Arena,,Las Vegas,NV,,,,,4,2019-11-27,2026-03-09,GAME_SITE,,,,Venue identity never establishes H/A/N; applied only after independently accepted site classification.,Oregon State Stage 3A/3B accepted game-level physical-site research; Stage 4 physical-identity rebase against protected main at research_base_sha.,Integration rebase resolved final global venue ID VEN-000356.
43,oregon-state,pauley-pavilion,VEN-000161,Pauley Pavilion,,Los Angeles,CA,,,,,4,1966-03-11,1987-03-06,GAME_SITE,,,,Venue identity never establishes H/A/N; applied only after independently accepted site classification.,Oregon State Stage 3A/3B accepted game-level physical-site research; Stage 4 physical-identity rebase against protected main at research_base_sha.,Integration rebase resolved final global venue ID VEN-000161.
44,oregon-state,paycom-center,VEN-000162,Paycom Center,Chesapeake Energy Arena,Oklahoma City,OK,,,,,1,2016-03-18,2016-03-18,GAME_SITE,,,,Venue identity never establishes H/A/N; applied only after independently accepted site classification.,Oregon State Stage 3A/3B accepted game-level physical-site research; Stage 4 physical-identity rebase against protected main at research_base_sha.,Integration rebase resolved final global venue ID VEN-000162.
45,oregon-state,raider-arena,VEN-000271,Raider Arena,,Niceville,FL,,,,,2,2021-11-26,2021-11-27,GAME_SITE,,,,Venue identity never establishes H/A/N; applied only after independently accepted site classification.,Oregon State Stage 3A/3B accepted game-level physical-site research; Stage 4 physical-identity rebase against protected main at research_base_sha.,Integration rebase resolved final global venue ID VEN-000271.
46,oregon-state,reynolds-coliseum,VEN-000174,Reynolds Coliseum,,Raleigh,NC,,,,,5,1953-12-28,1955-12-31,GAME_SITE,,,,Venue identity never establishes H/A/N; applied only after independently accepted site classification.,Oregon State Stage 3A/3B accepted game-level physical-site research; Stage 4 physical-identity rebase against protected main at research_base_sha.,Integration rebase resolved final global venue ID VEN-000174.
47,oregon-state,sanford-pentagon,VEN-000251,Sanford Pentagon,,Sioux Falls,SD,,,,,1,2023-11-18,2023-11-18,GAME_SITE,,,,Venue identity never establishes H/A/N; applied only after independently accepted site classification.,Oregon State Stage 3A/3B accepted game-level physical-site research; Stage 4 physical-identity rebase against protected main at research_base_sha.,Integration rebase resolved final global venue ID VEN-000251.
48,oregon-state,shrine-auditorium,VEN-000647,Shrine Auditorium,,Los Angeles,CA,,,,,2,1940-03-08,1940-03-09,GAME_SITE,,,,Venue identity never establishes H/A/N; applied only after independently accepted site classification.,Oregon State Stage 3A/3B accepted game-level physical-site research; Stage 4 physical-identity rebase against protected main at research_base_sha.,Historical identity: RESOLVED. Global registration: PENDING_CURRENT_MAIN_REBASE. Integration rebase resolved final global venue ID VEN-000647.
49,oregon-state,smith-fieldhouse,VEN-000382,Smith Fieldhouse,George Albert Smith Field House,Provo,UT,,,,,4,1962-03-16,1963-03-16,GAME_SITE,,,,Venue identity never establishes H/A/N; applied only after independently accepted site classification.,Oregon State Stage 3A/3B accepted game-level physical-site research; Stage 4 physical-identity rebase against protected main at research_base_sha.,Integration rebase resolved final global venue ID VEN-000382.
50,oregon-state,smoothie-king-center,VEN-000188,Smoothie King Center,New Orleans Arena,New Orleans,LA,,,,,1,2000-12-28,2000-12-28,GAME_SITE,,,,Venue identity never establishes H/A/N; applied only after independently accepted site classification.,Oregon State Stage 3A/3B accepted game-level physical-site research; Stage 4 physical-identity rebase against protected main at research_base_sha.,Integration rebase resolved final global venue ID VEN-000188.
51,oregon-state,sports-and-fitness-center,VEN-000191,Sports and Fitness Center,,St. Thomas,VI,,,,,6,2018-11-16,2025-11-24,GAME_SITE,,,,Venue identity never establishes H/A/N; applied only after independently accepted site classification.,Oregon State Stage 3A/3B accepted game-level physical-site research; Stage 4 physical-identity rebase against protected main at research_base_sha.,Integration rebase resolved final global venue ID VEN-000191.
52,oregon-state,stan-sheriff-center,VEN-000194,Stan Sheriff Center,,Honolulu,HI,,,,,8,2005-12-21,2024-12-25,GAME_SITE,,,,Venue identity never establishes H/A/N; applied only after independently accepted site classification.,Oregon State Stage 3A/3B accepted game-level physical-site research; Stage 4 physical-identity rebase against protected main at research_base_sha.,Integration rebase resolved final global venue ID VEN-000194.
53,oregon-state,state-farm-arena,VEN-000195,State Farm Arena,Philips Arena,Atlanta,GA,,,,,1,2004-12-11,2004-12-11,GAME_SITE,,,,Venue identity never establishes H/A/N; applied only after independently accepted site classification.,Oregon State Stage 3A/3B accepted game-level physical-site research; Stage 4 physical-identity rebase against protected main at research_base_sha.,Integration rebase resolved final global venue ID VEN-000195.
54,oregon-state,state-farm-center,VEN-000196,Assembly Hall,,Champaign,IL,,,,,1,1990-12-08,1990-12-08,GAME_SITE,,,,Venue identity never establishes H/A/N; applied only after independently accepted site classification.,Oregon State Stage 3A/3B accepted game-level physical-site research; Stage 4 physical-identity rebase against protected main at research_base_sha.,Integration rebase resolved final global venue ID VEN-000196.
55,oregon-state,sullivan-arena,VEN-000361,Sullivan Arena,,Anchorage,AK,,,,,4,1991-11-30,2001-11-23,GAME_SITE,,,,Venue identity never establishes H/A/N; applied only after independently accepted site classification.,Oregon State Stage 3A/3B accepted game-level physical-site research; Stage 4 physical-identity rebase against protected main at research_base_sha.,Integration rebase resolved final global venue ID VEN-000361.
56,oregon-state,sun-devil-gymnasium,VEN-000485,Sun Devil Gymnasium,,Tempe,AZ,,,,,2,1967-12-21,1967-12-22,GAME_SITE,,,,Venue identity never establishes H/A/N; applied only after independently accepted site classification.,Oregon State Stage 3A/3B accepted game-level physical-site research; Stage 4 physical-identity rebase against protected main at research_base_sha.,Integration rebase resolved final global venue ID VEN-000485.
57,oregon-state,t-mobile-arena,VEN-000201,T-Mobile Arena,,Las Vegas,NV,,,,,11,2017-03-08,2024-03-13,GAME_SITE,,,,Venue identity never establishes H/A/N; applied only after independently accepted site classification.,Oregon State Stage 3A/3B accepted game-level physical-site research; Stage 4 physical-identity rebase against protected main at research_base_sha.,Integration rebase resolved final global venue ID VEN-000201.
58,oregon-state,toyota-center,VEN-000213,Toyota Center,,Houston,TX,,,,,1,2019-12-18,2019-12-18,GAME_SITE,,,,Venue identity never establishes H/A/N; applied only after independently accepted site classification.,Oregon State Stage 3A/3B accepted game-level physical-site research; Stage 4 physical-identity rebase against protected main at research_base_sha.,Integration rebase resolved final global venue ID VEN-000213.
59,oregon-state,united-supermarkets-arena,VEN-000218,United Supermarkets Arena,United Spirit Arena,Lubbock,TX,,,,,2,2009-11-13,2009-11-14,GAME_SITE,,,,Venue identity never establishes H/A/N; applied only after independently accepted site classification.,Oregon State Stage 3A/3B accepted game-level physical-site research; Stage 4 physical-identity rebase against protected main at research_base_sha.,Integration rebase resolved final global venue ID VEN-000218.
60,oregon-state,the-pit,VEN-000208,University Arena (The Pit),,Albuquerque,NM,,,,,1,1987-03-13,1987-03-13,GAME_SITE,,,,Venue identity never establishes H/A/N; applied only after independently accepted site classification.,Oregon State Stage 3A/3B accepted game-level physical-site research; Stage 4 physical-identity rebase against protected main at research_base_sha.,Integration rebase resolved final global venue ID VEN-000208.
61,oregon-state,university-of-dayton-arena,VEN-000221,University of Dayton Arena,,Dayton,OH,,,,,2,1975-03-20,1975-03-22,GAME_SITE,,,,Venue identity never establishes H/A/N; applied only after independently accepted site classification.,Oregon State Stage 3A/3B accepted game-level physical-site research; Stage 4 physical-identity rebase against protected main at research_base_sha.,Integration rebase resolved final global venue ID VEN-000221.
62,oregon-state,veterans-memorial-coliseum-portland,VEN-000297,Veterans Memorial Coliseum,,Portland,OR,,,,,103,1960-12-28,2022-11-24,GAME_SITE,,,,Venue identity never establishes H/A/N; applied only after independently accepted site classification.,Oregon State Stage 3A/3B accepted game-level physical-site research; Stage 4 physical-identity rebase against protected main at research_base_sha.,Integration rebase resolved final global venue ID VEN-000297.
63,oregon-state,willamette-gymnasium,VEN-000648,Willamette Gymnasium,,Salem,OR,,,,,1,1925-03-09,1925-03-09,GAME_SITE,,,,Venue identity never establishes H/A/N; applied only after independently accepted site classification.,Oregon State Stage 3A/3B accepted game-level physical-site research; Stage 4 physical-identity rebase against protected main at research_base_sha.,Historical identity: RESOLVED. Global registration: PENDING_CURRENT_MAIN_REBASE. Integration rebase resolved final global venue ID VEN-000648.
64,oregon-state,provisional-casper-events-center,VEN-000469,Casper Events Center,,Casper,WY,,,,,1,2000-12-16,2000-12-16,GAME_SITE,,,,Venue identity never establishes H/A/N; applied only after independently accepted site classification.,Oregon State Stage 6 systematic event-family recovery; physical identity reused from protected main at research_base_sha 3d72b43ad4ed3af7be610cf39499c0972340e1c6.,Cowboy Shootout institutional event agreement establishes Casper Events Center for the recovered 2000-12-16 neutral game. Integration rebase resolved final global venue ID VEN-000469.
