source_program_key,venue_key,venue_id,canonical_name,aliases,city,state,venue_type,known_opened,known_closed,venue_date_precision,games_currently_assigned,first_assigned_game,last_assigned_game,relationship_type,relationship_start,relationship_end,relationship_date_precision,site_rule,source_basis,notes
byu,chi-health-center,VEN-000043,CHI Health Center Omaha,,Omaha,NE,arena,,,unknown,1,2024-03-21,2024-03-21,,,,,Venue identity never establishes H/A/N; assignments were applied only after independent site classification.,Accepted BYU Stage 3A/3B game-level venue/site research; owner-authorized conference-tournament workbook and institutional/NCAA evidence where applicable.,Research-lane physical venue identity. Numeric venue_id intentionally blank; serialized Implementation must perform the authoritative current-main rebase. Integration rebase resolved final global venue ID VEN-000043.
byu,cossitt-hall,VEN-000601,Cossitt Hall,,Colorado Springs,CO,gymnasium,,,unknown,3,1925-03-19,1925-03-21,,,,,Venue identity never establishes H/A/N; assignments were applied only after independent site classification.,Accepted BYU Stage 3A/3B game-level venue/site research; owner-authorized conference-tournament workbook and institutional/NCAA evidence where applicable.,Research-lane physical venue identity. Numeric venue_id intentionally blank; serialized Implementation must perform the authoritative current-main rebase. Integration rebase resolved final global venue ID VEN-000601.
byu,crypto-com-arena,VEN-000051,Crypto.com Arena,Staples Center,Los Angeles,CA,arena,,,unknown,1,2016-12-03,2016-12-03,,,,,Venue identity never establishes H/A/N; assignment applied only after independent neutral classification.,BYU Stage 6 official-schedule/event recovery plus physical-identity reconciliation where naming continuity applies.,Current-main physical reuse; source-era alias Staples Center. Numeric/global venue ID intentionally blank until serialized Implementation current-main rebase. Integration rebase resolved final global venue ID VEN-000051.
byu,dee-events-center,VEN-000054,Dee Events Center,,Ogden,UT,arena,,,unknown,1,1980-03-08,1980-03-08,,,,,Venue identity never establishes H/A/N; assignments were applied only after independent site classification.,Accepted BYU Stage 3A/3B game-level venue/site research; owner-authorized conference-tournament workbook and institutional/NCAA evidence where applicable.,Research-lane physical venue identity. Numeric venue_id intentionally blank; serialized Implementation must perform the authoritative current-main rebase. Integration rebase resolved final global venue ID VEN-000054.
byu,dee-glen-smith-spectrum,VEN-000378,Dee Glen Smith Spectrum,,Logan,UT,arena,,,unknown,1,1971-03-13,1971-03-13,,,,,Venue identity never establishes H/A/N; assignments were applied only after independent site classification.,Accepted BYU Stage 3A/3B game-level venue/site research; owner-authorized conference-tournament workbook and institutional/NCAA evidence where applicable.,Research-lane physical venue identity. Numeric venue_id intentionally blank; serialized Implementation must perform the authoritative current-main rebase. Integration rebase resolved final global venue ID VEN-000378.
byu,delta-center,VEN-000055,Delta Center,EnergySolutions Arena; Vivint Arena,Salt Lake City,UT,arena,,,unknown,31,1993-03-11,2025-12-03,,,,,Venue identity never establishes H/A/N; assignments were applied only after independent site classification.,Accepted BYU Stage 3A/3B game-level venue/site research; owner-authorized conference-tournament workbook and institutional/NCAA evidence where applicable.,Research-lane physical venue identity. Numeric venue_id intentionally blank; serialized Implementation must perform the authoritative current-main rebase. Integration rebase resolved final global venue ID VEN-000055.
byu,don-haskins-center,VEN-000325,Don Haskins Center,,El Paso,TX,arena,,,unknown,3,1984-03-09,1990-03-08,,,,,Venue identity never establishes H/A/N; assignments were applied only after independent site classification.,Accepted BYU Stage 3A/3B game-level venue/site research; owner-authorized conference-tournament workbook and institutional/NCAA evidence where applicable.,Research-lane physical venue identity. Numeric venue_id intentionally blank; serialized Implementation must perform the authoritative current-main rebase. Integration rebase resolved final global venue ID VEN-000325.
byu,nielsen-fieldhouse,VEN-000582,Einar Nielsen Fieldhouse,,Salt Lake City,UT,arena,,,unknown,10,1951-01-19,1951-03-03,primary_home,1950-1951,1950-1951,season,Venue identity never establishes H/A/N; assignments were applied only after independent site classification.,"Official BYU historical guide: once 1950-51 Skyline Conference action began, BYU’s home games were played at the University of Utah fieldhouse while Smith Fieldhouse was under construction.",Research-lane physical venue identity. Numeric venue_id intentionally blank; serialized Implementation must perform the authoritative current-main rebase. Integration current-main rebase reuses nielsen-fieldhouse / VEN-000582; Einar Nielsen Fieldhouse is an authoritative historical alias. Integration rebase resolved final global venue ID VEN-000582.
byu,extramile-arena,VEN-000061,ExtraMile Arena,,Boise,ID,arena,,,unknown,1,1992-03-19,1992-03-19,,,,,Venue identity never establishes H/A/N; assignments were applied only after independent site classification.,Accepted BYU Stage 3A/3B game-level venue/site research; owner-authorized conference-tournament workbook and institutional/NCAA evidence where applicable.,Research-lane physical venue identity. Numeric venue_id intentionally blank; serialized Implementation must perform the authoritative current-main rebase. Integration rebase resolved final global venue ID VEN-000061.
byu,findlay-toyota-center,VEN-000602,Findlay Toyota Center,Tim's Toyota Center; Prescott Valley Event Center,Prescott Valley,AZ,arena,,,unknown,1,2011-11-30,2011-11-30,,,,,Venue identity never establishes H/A/N; assignment applied only after independent neutral classification.,BYU Stage 6 official-schedule/event recovery plus physical-identity reconciliation where naming continuity applies.,Research-local physical candidate; official/town history establishes Tim's Toyota Center as the same building now named Findlay Toyota Center. Numeric/global venue ID intentionally blank until serialized Implementation current-main rebase. Integration rebase resolved final global venue ID VEN-000602.
byu,firestone-fieldhouse,VEN-000603,Firestone Fieldhouse,,Malibu,CA,arena,,,unknown,1,2022-02-12,2022-02-12,,,,,Venue identity never establishes H/A/N; assignments were applied only after independent site classification.,Accepted BYU Stage 3A/3B game-level venue/site research; owner-authorized conference-tournament workbook and institutional/NCAA evidence where applicable.,Research-lane physical venue identity. Numeric venue_id intentionally blank; serialized Implementation must perform the authoritative current-main rebase. Integration rebase resolved final global venue ID VEN-000603.
byu,gill-coliseum,VEN-000373,Gill Coliseum,,Corvallis,OR,arena,,,unknown,2,1957-03-15,1957-03-16,,,,,Venue identity never establishes H/A/N; assignments were applied only after independent site classification.,Accepted BYU Stage 3A/3B game-level venue/site research; owner-authorized conference-tournament workbook and institutional/NCAA evidence where applicable.,Research-lane physical venue identity. Numeric venue_id intentionally blank; serialized Implementation must perform the authoritative current-main rebase. Integration rebase resolved final global venue ID VEN-000373.
byu,half-acre-gym,VEN-000604,Half Acre Gymnasium,,Laramie,WY,gymnasium,,,unknown,9,1932-03-03,1943-02-27,,,,,Venue identity never establishes H/A/N; assignments were applied only after independent site classification.,Accepted BYU Stage 3A/3B game-level venue/site research; owner-authorized conference-tournament workbook and institutional/NCAA evidence where applicable.,Research-lane physical venue identity. Numeric venue_id intentionally blank; serialized Implementation must perform the authoritative current-main rebase. Integration rebase resolved final global venue ID VEN-000604.
byu,harding-mazzotti-arena,VEN-000605,Harding Mazzotti Arena,Glens Falls Civic Center; Cool Insuring Arena,Glens Falls,NY,arena,,,unknown,1,2010-12-08,2010-12-08,,,,,Venue identity never establishes H/A/N; assignment applied only after independent neutral classification.,BYU Stage 6 official-schedule/event recovery plus physical-identity reconciliation where naming continuity applies.,Research-local physical candidate; venue/city history establishes naming continuity for the same 1979 arena. Numeric/global venue ID intentionally blank until serialized Implementation current-main rebase. Integration rebase resolved final global venue ID VEN-000605.
byu,hinkle-fieldhouse,VEN-000080,Hinkle Fieldhouse,,Indianapolis,IN,arena,,,unknown,1,2021-03-20,2021-03-20,,,,,Venue identity never establishes H/A/N; assignments were applied only after independent site classification.,Accepted BYU Stage 3A/3B game-level venue/site research; owner-authorized conference-tournament workbook and institutional/NCAA evidence where applicable.,Research-lane physical venue identity. Numeric venue_id intentionally blank; serialized Implementation must perform the authoritative current-main rebase. Integration rebase resolved final global venue ID VEN-000080.
byu,hofheinz-pavilion,VEN-000291,Hofheinz Pavilion,,Houston,TX,arena,,,unknown,1,2006-03-15,2006-03-15,,,,,Venue identity never establishes H/A/N; assignments were applied only after independent site classification.,Accepted BYU Stage 3A/3B game-level venue/site research; owner-authorized conference-tournament workbook and institutional/NCAA evidence where applicable.,Research-lane physical venue identity. Numeric venue_id intentionally blank; serialized Implementation must perform the authoritative current-main rebase. Integration rebase resolved final global venue ID VEN-000291.
byu,honda-center,VEN-000082,Honda Center,,Anaheim,CA,arena,,,unknown,2,2008-03-20,2010-12-18,,,,,Venue identity never establishes H/A/N; assignments were applied only after independent site classification.,Accepted BYU Stage 3A/3B game-level venue/site research; owner-authorized conference-tournament workbook and institutional/NCAA evidence where applicable.,Research-lane physical venue identity. Numeric venue_id intentionally blank; serialized Implementation must perform the authoritative current-main rebase. Integration rebase resolved final global venue ID VEN-000082.
byu,imperial-arena,VEN-000088,Imperial Arena,,Nassau,BS,arena,,,unknown,3,2022-11-23,2022-11-25,,,,,Venue identity never establishes H/A/N; assignments were applied only after independent site classification.,Accepted BYU Stage 3A/3B game-level venue/site research; owner-authorized conference-tournament workbook and institutional/NCAA evidence where applicable.,Research-lane physical venue identity. Numeric venue_id intentionally blank; serialized Implementation must perform the authoritative current-main rebase. Integration rebase resolved final global venue ID VEN-000088.
byu,jon-m-huntsman-center,VEN-000097,Jon M. Huntsman Center,,Salt Lake City,UT,arena,,,unknown,5,1971-03-18,1991-03-16,,,,,Venue identity never establishes H/A/N; assignments were applied only after independent site classification.,Accepted BYU Stage 3A/3B game-level venue/site research; owner-authorized conference-tournament workbook and institutional/NCAA evidence where applicable.,Research-lane physical venue identity. Numeric venue_id intentionally blank; serialized Implementation must perform the authoritative current-main rebase. Integration rebase resolved final global venue ID VEN-000097.
byu,joyce-center,VEN-000098,Joyce Center,,South Bend,IN,arena,,,unknown,1,2000-03-22,2000-03-22,,,,,Venue identity never establishes H/A/N; assignments were applied only after independent site classification.,Accepted BYU Stage 3A/3B game-level venue/site research; owner-authorized conference-tournament workbook and institutional/NCAA evidence where applicable.,Research-lane physical venue identity. Numeric venue_id intentionally blank; serialized Implementation must perform the authoritative current-main rebase. Integration rebase resolved final global venue ID VEN-000098.
byu,kfc-yum-center,VEN-000104,KFC Yum! Center,,Louisville,KY,arena,,,unknown,1,2012-03-15,2012-03-15,,,,,Venue identity never establishes H/A/N; assignments were applied only after independent site classification.,Accepted BYU Stage 3A/3B game-level venue/site research; owner-authorized conference-tournament workbook and institutional/NCAA evidence where applicable.,Research-lane physical venue identity. Numeric venue_id intentionally blank; serialized Implementation must perform the authoritative current-main rebase. Integration rebase resolved final global venue ID VEN-000104.
byu,lahaina-civic-center,VEN-000108,Lahaina Civic Center,,Lahaina,HI,arena,,,unknown,9,2004-11-22,2019-11-27,,,,,Venue identity never establishes H/A/N; assignments were applied only after independent site classification.,Accepted BYU Stage 3A/3B game-level venue/site research; owner-authorized conference-tournament workbook and institutional/NCAA evidence where applicable.,Research-lane physical venue identity. Numeric venue_id intentionally blank; serialized Implementation must perform the authoritative current-main rebase. Integration rebase resolved final global venue ID VEN-000108.
byu,leavey-center,VEN-000606,Leavey Center,Leavey Event Center,Santa Clara,CA,arena,,,unknown,1,2003-12-29,2003-12-29,,,,,Venue identity never establishes H/A/N; assignment applied only after independent neutral classification.,BYU Stage 6 official-schedule/event recovery plus physical-identity reconciliation where naming continuity applies.,Research-local physical candidate; official BYU schedule provides the game-level source venue. Numeric/global venue ID intentionally blank until serialized Implementation current-main rebase. Integration rebase resolved final global venue ID VEN-000606.
byu,legacy-arena,VEN-000109,Legacy Arena,,Birmingham,AL,arena,,,unknown,5,1984-03-15,1988-03-19,,,,,Venue identity never establishes H/A/N; assignments were applied only after independent site classification.,Accepted BYU Stage 3A/3B game-level venue/site research; owner-authorized conference-tournament workbook and institutional/NCAA evidence where applicable.,Research-lane physical venue identity. Numeric venue_id intentionally blank; serialized Implementation must perform the authoritative current-main rebase. Integration rebase resolved final global venue ID VEN-000109.
byu,liontree-arena,VEN-000607,LionTree Arena,,San Diego,CA,arena,,,unknown,2,2024-11-28,2024-11-29,,,,,Venue identity never establishes H/A/N; assignment applied only after independent neutral classification.,BYU Stage 6 official-schedule/event recovery plus physical-identity reconciliation where naming continuity applies.,Research-local physical candidate; official BYU completed schedule establishes the game-level venue. Numeric/global venue ID intentionally blank until serialized Implementation current-main rebase. Integration rebase resolved final global venue ID VEN-000607.
byu,madison-square-garden-1925,VEN-000123,Madison Square Garden III,Madison Square Garden; Madison Square Garden (1925 building),New York,NY,arena,,,unknown,8,1951-03-12,1966-03-19,,,,,Venue identity never establishes H/A/N; assignments were applied only after independent site classification.,Accepted BYU Stage 3A/3B game-level venue/site research; owner-authorized conference-tournament workbook and institutional/NCAA evidence where applicable.,Research-lane physical venue identity. Numeric venue_id intentionally blank; serialized Implementation must perform the authoritative current-main rebase. Integration rebase resolved final global venue ID VEN-000123.
byu,madison-square-garden-1968,VEN-000124,Madison Square Garden IV,Madison Square Garden; Madison Square Garden (1968 building),New York,NY,arena,,,unknown,3,2013-04-02,2025-12-09,,,,,Venue identity never establishes H/A/N; assignments were applied only after independent site classification.,Accepted BYU Stage 3A/3B game-level venue/site research; owner-authorized conference-tournament workbook and institutional/NCAA evidence where applicable.,Research-lane physical venue identity. Numeric venue_id intentionally blank; serialized Implementation must perform the authoritative current-main rebase. Integration rebase resolved final global venue ID VEN-000124.
byu,maples-pavilion,VEN-000542,Maples Pavilion,,Stanford,CA,arena,,,unknown,1,2018-03-14,2018-03-14,,,,,Venue identity never establishes H/A/N; assignments were applied only after independent site classification.,Accepted BYU Stage 3A/3B game-level venue/site research; owner-authorized conference-tournament workbook and institutional/NCAA evidence where applicable.,Research-lane physical venue identity. Numeric venue_id intentionally blank; serialized Implementation must perform the authoritative current-main rebase. Integration rebase resolved final global venue ID VEN-000542.
byu,marriott-center,VEN-000405,Marriott Center,Mariott Center,Provo,UT,arena,,,unknown,824,1971-12-03,2026-03-07,primary_home,1971-1972,2025-2026,season,Venue identity never establishes H/A/N; assignments were applied only after independent site classification.,"Current BYU guide states Marriott Center opened in 1971 and remains the program home; the 1971-72 first home game was Dec. 3, 1971.",Research-lane physical venue identity. Numeric venue_id intentionally blank; serialized Implementation must perform the authoritative current-main rebase. Integration rebase resolved final global venue ID VEN-000405.
byu,massmutual-center,VEN-000608,MassMutual Center,,Springfield,MA,arena,,,unknown,1,2013-12-07,2013-12-07,,,,,Venue identity never establishes H/A/N; assignments were applied only after independent site classification.,Accepted BYU Stage 3A/3B game-level venue/site research; owner-authorized conference-tournament workbook and institutional/NCAA evidence where applicable.,Research-lane physical venue identity. Numeric venue_id intentionally blank; serialized Implementation must perform the authoritative current-main rebase. Integration rebase resolved final global venue ID VEN-000608.
byu,mckale-center,VEN-000127,McKale Center,,Tucson,AZ,arena,,,unknown,1,1979-03-10,1979-03-10,,,,,Venue identity never establishes H/A/N; assignments were applied only after independent site classification.,Accepted BYU Stage 3A/3B game-level venue/site research; owner-authorized conference-tournament workbook and institutional/NCAA evidence where applicable.,Research-lane physical venue identity. Numeric venue_id intentionally blank; serialized Implementation must perform the authoritative current-main rebase. Integration rebase resolved final global venue ID VEN-000127.
byu,memphis-pyramid,VEN-000131,Memphis Pyramid,,Memphis,TN,gymnasium,,,unknown,2,1995-03-16,2002-03-20,,,,,Venue identity never establishes H/A/N; assignments were applied only after independent site classification.,Accepted BYU Stage 3A/3B game-level venue/site research; owner-authorized conference-tournament workbook and institutional/NCAA evidence where applicable.,Research-lane physical venue identity. Numeric venue_id intentionally blank; serialized Implementation must perform the authoritative current-main rebase. Integration rebase resolved final global venue ID VEN-000131.
byu,mgm-grand-garden-arena,VEN-000133,MGM Grand Garden Arena,,Las Vegas,NV,arena,,,unknown,2,2016-11-21,2016-11-23,,,,,Venue identity never establishes H/A/N; assignment applied only after independent neutral classification.,BYU Stage 6 official-schedule/event recovery plus physical-identity reconciliation where naming continuity applies.,Current-main physical reuse. Numeric/global venue ID intentionally blank until serialized Implementation current-main rebase. Integration rebase resolved final global venue ID VEN-000133.
byu,michelob-ultra-arena,VEN-000135,Michelob ULTRA Arena,,Las Vegas,NV,arena,,,unknown,3,2022-12-10,2023-11-24,,,,,Venue identity never establishes H/A/N; assignments were applied only after independent site classification.,Accepted BYU Stage 3A/3B game-level venue/site research; owner-authorized conference-tournament workbook and institutional/NCAA evidence where applicable.,Research-lane physical venue identity. Numeric venue_id intentionally blank; serialized Implementation must perform the authoritative current-main rebase. Integration rebase resolved final global venue ID VEN-000135.
byu,moby-arena,VEN-000481,Moby Arena,,Fort Collins,CO,arena,,,unknown,3,1992-03-12,1992-03-14,,,,,Venue identity never establishes H/A/N; assignments were applied only after independent site classification.,Accepted BYU Stage 3A/3B game-level venue/site research; owner-authorized conference-tournament workbook and institutional/NCAA evidence where applicable.,Research-lane physical venue identity. Numeric venue_id intentionally blank; serialized Implementation must perform the authoritative current-main rebase. Integration rebase resolved final global venue ID VEN-000481.
byu,moda-center,VEN-000138,Moda Center,,Portland,OR,arena,,,unknown,2,2021-11-16,2026-03-19,,,,,Venue identity never establishes H/A/N; assignments were applied only after independent site classification.,Accepted BYU Stage 3A/3B game-level venue/site research; owner-authorized conference-tournament workbook and institutional/NCAA evidence where applicable.,Research-lane physical venue identity. Numeric venue_id intentionally blank; serialized Implementation must perform the authoritative current-main rebase. Integration rebase resolved final global venue ID VEN-000138.
byu,mohegan-sun-arena,VEN-000139,Mohegan Sun Arena,,Uncasville,CT,arena,,,unknown,2,2020-12-01,2020-12-02,,,,,Venue identity never establishes H/A/N; assignments were applied only after independent site classification.,Accepted BYU Stage 3A/3B game-level venue/site research; owner-authorized conference-tournament workbook and institutional/NCAA evidence where applicable.,Research-lane physical venue identity. Numeric venue_id intentionally blank; serialized Implementation must perform the authoritative current-main rebase. Integration rebase resolved final global venue ID VEN-000139.
byu,municipal-auditorium-kc,VEN-000143,Municipal Auditorium,,Kansas City,MO,arena,,,unknown,9,1948-03-08,1951-03-24,,,,,Venue identity never establishes H/A/N; assignments were applied only after independent site classification.,Accepted BYU Stage 3A/3B game-level venue/site research; owner-authorized conference-tournament workbook and institutional/NCAA evidence where applicable.,Research-lane physical venue identity. Numeric venue_id intentionally blank; serialized Implementation must perform the authoritative current-main rebase. Integration rebase resolved final global venue ID VEN-000143.
byu,now-arena,VEN-000443,Sears Centre,Sears Centre Arena,Hoffman Estates,IL,arena,,,unknown,2,2011-11-25,2011-11-26,,,,,Venue identity never establishes H/A/N; assignment applied only after independent neutral classification.,BYU Stage 6 official-schedule/event recovery plus physical-identity reconciliation where naming continuity applies.,Current-main physical reuse under key now-arena. Numeric/global venue ID intentionally blank until serialized Implementation current-main rebase. Integration rebase resolved final global venue ID VEN-000443.
byu,numerica-veterans-arena,VEN-000152,Numerica Veterans Arena,Spokane Arena; Spokane Veterans Memorial Arena,Spokane,WA,arena,,,unknown,2,2003-03-20,2005-11-22,,,,,Venue identity never establishes H/A/N; assignments were applied only after independent site classification.,Accepted BYU Stage 3A/3B game-level venue/site research; owner-authorized conference-tournament workbook and institutional/NCAA evidence where applicable.,Research-lane physical venue identity. Numeric venue_id intentionally blank; serialized Implementation must perform the authoritative current-main rebase. Integration rebase resolved final global venue ID VEN-000152.
byu,omni-coliseum,VEN-000157,Omni Coliseum,,Atlanta,GA,arena,,,unknown,2,1981-03-19,1981-03-21,,,,,Venue identity never establishes H/A/N; assignments were applied only after independent site classification.,Accepted BYU Stage 3A/3B game-level venue/site research; owner-authorized conference-tournament workbook and institutional/NCAA evidence where applicable.,Research-lane physical venue identity. Numeric venue_id intentionally blank; serialized Implementation must perform the authoritative current-main rebase. Integration rebase resolved final global venue ID VEN-000157.
byu,orleans-arena,VEN-000356,Orleans Arena,,Las Vegas,NV,arena,,,unknown,29,2007-11-23,2023-03-06,,,,,Venue identity never establishes H/A/N; assignments were applied only after independent site classification.,Accepted BYU Stage 3A/3B game-level venue/site research; owner-authorized conference-tournament workbook and institutional/NCAA evidence where applicable.,Research-lane physical venue identity. Numeric venue_id intentionally blank; serialized Implementation must perform the authoritative current-main rebase. Integration rebase resolved final global venue ID VEN-000356.
byu,pan-american-center,VEN-000322,Pan American Center,,Las Cruces,NM,arena,,,unknown,1,1969-03-08,1969-03-08,,,,,Venue identity never establishes H/A/N; assignments were applied only after independent site classification.,Accepted BYU Stage 3A/3B game-level venue/site research; owner-authorized conference-tournament workbook and institutional/NCAA evidence where applicable.,Research-lane physical venue identity. Numeric venue_id intentionally blank; serialized Implementation must perform the authoritative current-main rebase. Integration rebase resolved final global venue ID VEN-000322.
byu,paycom-center,VEN-000162,Paycom Center,Ford Center,Oklahoma City,OK,arena,,,unknown,3,2003-01-04,2010-03-20,,,,,Venue identity never establishes H/A/N; assignments were applied only after independent site classification.,Accepted BYU Stage 3A/3B game-level venue/site research; owner-authorized conference-tournament workbook and institutional/NCAA evidence where applicable.,Research-lane physical venue identity. Numeric venue_id intentionally blank; serialized Implementation must perform the authoritative current-main rebase. Integration rebase resolved final global venue ID VEN-000162.
byu,prudential-center,VEN-000170,Prudential Center,,Newark,NJ,arena,,,unknown,1,2025-03-27,2025-03-27,,,,,Venue identity never establishes H/A/N; assignments were applied only after independent site classification.,Accepted BYU Stage 3A/3B game-level venue/site research; owner-authorized conference-tournament workbook and institutional/NCAA evidence where applicable.,Research-lane physical venue identity. Numeric venue_id intentionally blank; serialized Implementation must perform the authoritative current-main rebase. Integration rebase resolved final global venue ID VEN-000170.
byu,reed-green-coliseum,VEN-000609,Reed Green Coliseum,,Hattiesburg,MS,arena,,,unknown,1,2013-03-27,2013-03-27,,,,,Venue identity never establishes H/A/N; assignments were applied only after independent site classification.,Accepted BYU Stage 3A/3B game-level venue/site research; owner-authorized conference-tournament workbook and institutional/NCAA evidence where applicable.,Research-lane physical venue identity. Numeric venue_id intentionally blank; serialized Implementation must perform the authoritative current-main rebase. Integration rebase resolved final global venue ID VEN-000609.
byu,rupp-arena,VEN-000181,Rupp Arena,,Lexington,KY,arena,,,unknown,1,2007-03-15,2007-03-15,,,,,Venue identity never establishes H/A/N; assignments were applied only after independent site classification.,Accepted BYU Stage 3A/3B game-level venue/site research; owner-authorized conference-tournament workbook and institutional/NCAA evidence where applicable.,Research-lane physical venue identity. Numeric venue_id intentionally blank; serialized Implementation must perform the authoritative current-main rebase. Integration rebase resolved final global venue ID VEN-000181.
byu,sanford-pentagon,VEN-000251,Sanford Pentagon,,Sioux Falls,SD,gymnasium,,,unknown,1,2021-12-11,2021-12-11,,,,,Venue identity never establishes H/A/N; assignments were applied only after independent site classification.,Accepted BYU Stage 3A/3B game-level venue/site research; owner-authorized conference-tournament workbook and institutional/NCAA evidence where applicable.,Research-lane physical venue identity. Numeric venue_id intentionally blank; serialized Implementation must perform the authoritative current-main rebase. Integration rebase resolved final global venue ID VEN-000251.
byu,selland-arena,VEN-000374,Selland Arena,,Fresno,CA,arena,,,unknown,1,1994-03-22,1994-03-22,,,,,Venue identity never establishes H/A/N; assignments were applied only after independent site classification.,Accepted BYU Stage 3A/3B game-level venue/site research; owner-authorized conference-tournament workbook and institutional/NCAA evidence where applicable.,Research-lane physical venue identity. Numeric venue_id intentionally blank; serialized Implementation must perform the authoritative current-main rebase. Integration rebase resolved final global venue ID VEN-000374.
