source_game_id,source_program_key,source_era,season_label,season_year,game_date,source_opponent_label,normalized_opponent_name,normalized_opponent_key,opponent_current_d1,team_score,opponent_score,played_result,overtime_periods,administrative_status,administrative_note,source_site_candidate,curated_site_type,source_venue_name,curated_venue_name,city,state,event_or_tournament,source_round,curated_game_type,curated_postseason_round,source_page,raw_text,normalization_status,notes,site_research_status,site_research_basis,identity_override,identity_override_basis,identity_match_program_key,identity_match_source_game_id
ISURAW-00026,iowa-state,2025-26_iowa_state_fact_book_all_time_results,1909-1910,1910,1910-02-15,Missouri,Missouri,missouri,Yes,13,11,W,0,,,home-by-source-listing,SOURCE_PROGRAM_HOME,,Margaret Hall Gym,Ames,IA,,,REGULAR_SEASON,,Iowa State 2025-26 Fact Book PDF p. 164,Missouri W 13-11 Feb. 15,resolved,"Legacy site-research metadata preserved during Integration rebase: basis=Iowa State 2025-26 Fact Book, All-Time Home Courts.",,,,,,
ISURAW-00027,iowa-state,2025-26_iowa_state_fact_book_all_time_results,1909-1910,1910,1910-02-16,Drake,Drake,drake,Yes,33,23,W,0,,,home-by-source-listing,SOURCE_PROGRAM_HOME,,Margaret Hall Gym,Ames,IA,,,REGULAR_SEASON,,Iowa State 2025-26 Fact Book PDF p. 164,*Drake W 33-23 Feb. 16,resolved,"Legacy site-research metadata preserved during Integration rebase: basis=Iowa State 2025-26 Fact Book, All-Time Home Courts.",,,,,,
ISURAW-00028,iowa-state,2025-26_iowa_state_fact_book_all_time_results,1909-1910,1910,1910-02-18,Drake,Drake,drake,Yes,12,11,W,0,,,at,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,Iowa State 2025-26 Fact Book PDF p. 164,*at Drake W 12-11 Feb. 18,resolved,,,,,,,
ISURAW-00029,iowa-state,2025-26_iowa_state_fact_book_all_time_results,1909-1910,1910,1910-02-19,Grinnell,Grinnell,grinnell,No,15,56,L,0,,,home-by-source-listing,SOURCE_PROGRAM_HOME,,Margaret Hall Gym,Ames,IA,,,REGULAR_SEASON,,Iowa State 2025-26 Fact Book PDF p. 164,Grinnell L 15-56 Feb. 19,resolved,"Legacy site-research metadata preserved during Integration rebase: basis=Iowa State 2025-26 Fact Book, All-Time Home Courts.",,,,,,
ISURAW-00030,iowa-state,2025-26_iowa_state_fact_book_all_time_results,1909-1910,1910,1910-02-24,Kansas,Kansas,kansas,Yes,18,34,L,0,,,home-by-source-listing,SOURCE_PROGRAM_HOME,,Margaret Hall Gym,Ames,IA,,,REGULAR_SEASON,,Iowa State 2025-26 Fact Book PDF p. 164,Kansas L 18-34 Feb. 24,resolved,"Legacy site-research metadata preserved during Integration rebase: basis=Iowa State 2025-26 Fact Book, All-Time Home Courts.",,,,,,
ISURAW-00031,iowa-state,2025-26_iowa_state_fact_book_all_time_results,1909-1910,1910,1910-02-25,Grinnell,Grinnell,grinnell,No,7,25,L,0,,,at,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,Iowa State 2025-26 Fact Book PDF p. 164,at Grinnell L 7-25 Feb. 25,resolved,,,,,,,
ISURAW-00032,iowa-state,2025-26_iowa_state_fact_book_all_time_results,1909-1910,1910,1910-02-26,Iowa,Iowa,iowa,Yes,12,24,L,0,,,at,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,Iowa State 2025-26 Fact Book PDF p. 164,at Iowa L 12-24 Feb. 26,resolved,,,,,,,
ISURAW-00033,iowa-state,2025-26_iowa_state_fact_book_all_time_results,1910-1911,1911,1911-01-13,Missouri,Missouri,missouri,Yes,22,40,L,0,,,at,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,Iowa State 2025-26 Fact Book PDF p. 164,*at Missouri L 22-40 Jan. 13,resolved,,,,,,,
ISURAW-00034,iowa-state,2025-26_iowa_state_fact_book_all_time_results,1910-1911,1911,1911-01-14,Missouri,Missouri,missouri,Yes,26,43,L,0,,,at,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,Iowa State 2025-26 Fact Book PDF p. 164,*at Missouri L 26-43 Jan. 14,resolved,,,,,,,
ISURAW-00035,iowa-state,2025-26_iowa_state_fact_book_all_time_results,1910-1911,1911,1911-01-16,Kansas,Kansas,kansas,Yes,21,41,L,0,,,at,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,Iowa State 2025-26 Fact Book PDF p. 164,*at Kansas L 21-41 Jan. 16,resolved,,,,,,,
ISURAW-00036,iowa-state,2025-26_iowa_state_fact_book_all_time_results,1910-1911,1911,1911-01-17,Kansas,Kansas,kansas,Yes,18,54,L,0,,,at,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,Iowa State 2025-26 Fact Book PDF p. 164,*at Kansas L 18-54 Jan. 17,resolved,,,,,,,
ISURAW-00037,iowa-state,2025-26_iowa_state_fact_book_all_time_results,1910-1911,1911,1911-01-18,Neb. Wesleyan,Nebraska Wesleyan,nebraska-wesleyan,No,24,33,L,0,,,at,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,Iowa State 2025-26 Fact Book PDF p. 164,at Neb. Wesleyan L 24-33 Jan. 18,resolved,,,,,,,
ISURAW-00038,iowa-state,2025-26_iowa_state_fact_book_all_time_results,1910-1911,1911,1911-01-20,Nebraska,Nebraska,nebraska,Yes,20,41,L,0,,,at,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,Iowa State 2025-26 Fact Book PDF p. 164,*at Nebraska L 20-41 Jan. 20,resolved,,,,,,,
ISURAW-00039,iowa-state,2025-26_iowa_state_fact_book_all_time_results,1910-1911,1911,1911-01-21,Nebraska,Nebraska,nebraska,Yes,33,31,W,0,,,home-by-source-listing,SOURCE_PROGRAM_HOME,,Margaret Hall Gym,Ames,IA,,,REGULAR_SEASON,,Iowa State 2025-26 Fact Book PDF p. 164,*Nebraska W 33-31 Jan. 21,resolved,"Legacy site-research metadata preserved during Integration rebase: basis=Iowa State 2025-26 Fact Book, All-Time Home Courts.",,,,,,
ISURAW-00040,iowa-state,2025-26_iowa_state_fact_book_all_time_results,1910-1911,1911,1911-01-28,Grinnell,Grinnell,grinnell,No,19,33,L,0,,,home-by-source-listing,SOURCE_PROGRAM_HOME,,Margaret Hall Gym,Ames,IA,,,REGULAR_SEASON,,Iowa State 2025-26 Fact Book PDF p. 164,Grinnell L 19-33 Jan. 28,resolved,"Legacy site-research metadata preserved during Integration rebase: basis=Iowa State 2025-26 Fact Book, All-Time Home Courts.",,,,,,
ISURAW-00041,iowa-state,2025-26_iowa_state_fact_book_all_time_results,1910-1911,1911,1911-02-04,Drake,Drake,drake,Yes,47,23,W,0,,,home-by-source-listing,SOURCE_PROGRAM_HOME,,Margaret Hall Gym,Ames,IA,,,REGULAR_SEASON,,Iowa State 2025-26 Fact Book PDF p. 164,*Drake W 47-23 Feb. 4,resolved,"Legacy site-research metadata preserved during Integration rebase: basis=Iowa State 2025-26 Fact Book, All-Time Home Courts.",,,,,,
ISURAW-00042,iowa-state,2025-26_iowa_state_fact_book_all_time_results,1910-1911,1911,1911-02-06,Nebraska,Nebraska,nebraska,Yes,31,27,W,0,,,home-by-source-listing,SOURCE_PROGRAM_HOME,,Margaret Hall Gym,Ames,IA,,,REGULAR_SEASON,,Iowa State 2025-26 Fact Book PDF p. 164,*Nebraska W 31-27 Feb. 6,resolved,"Legacy site-research metadata preserved during Integration rebase: basis=Iowa State 2025-26 Fact Book, All-Time Home Courts.",,,,,,
ISURAW-00043,iowa-state,2025-26_iowa_state_fact_book_all_time_results,1910-1911,1911,1911-02-07,Nebraska,Nebraska,nebraska,Yes,19,22,L,0,,,home-by-source-listing,SOURCE_PROGRAM_HOME,,Margaret Hall Gym,Ames,IA,,,REGULAR_SEASON,,Iowa State 2025-26 Fact Book PDF p. 164,*Nebraska L 19-22 Feb. 7,resolved,"Legacy site-research metadata preserved during Integration rebase: basis=Iowa State 2025-26 Fact Book, All-Time Home Courts.",,,,,,
ISURAW-00044,iowa-state,2025-26_iowa_state_fact_book_all_time_results,1910-1911,1911,1911-02-10,Drake,Drake,drake,Yes,23,19,W,0,,,at,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,Iowa State 2025-26 Fact Book PDF p. 164,*at Drake W 23-19 Feb. 10,resolved,,,,,,,
ISURAW-00045,iowa-state,2025-26_iowa_state_fact_book_all_time_results,1910-1911,1911,1911-02-11,Grinnell,Grinnell,grinnell,No,26,41,L,0,,,at,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,Iowa State 2025-26 Fact Book PDF p. 164,at Grinnell L 26-41 Feb. 11,resolved,,,,,,,
ISURAW-00046,iowa-state,2025-26_iowa_state_fact_book_all_time_results,1910-1911,1911,1911-02-20,Kansas,Kansas,kansas,Yes,36,37,L,1,,,home-by-source-listing,SOURCE_PROGRAM_HOME,,Margaret Hall Gym,Ames,IA,,,REGULAR_SEASON,,Iowa State 2025-26 Fact Book PDF p. 164,*Kansas L 36-37 (ot) Feb. 20,resolved,"Legacy site-research metadata preserved during Integration rebase: basis=Iowa State 2025-26 Fact Book, All-Time Home Courts.",,,,,,
ISURAW-00047,iowa-state,2025-26_iowa_state_fact_book_all_time_results,1910-1911,1911,1911-02-21,Kansas,Kansas,kansas,Yes,17,28,L,0,,,home-by-source-listing,SOURCE_PROGRAM_HOME,,Margaret Hall Gym,Ames,IA,,,REGULAR_SEASON,,Iowa State 2025-26 Fact Book PDF p. 164,*Kansas L 17-28 Feb. 21,resolved,"Legacy site-research metadata preserved during Integration rebase: basis=Iowa State 2025-26 Fact Book, All-Time Home Courts.",,,,,,
ISURAW-00048,iowa-state,2025-26_iowa_state_fact_book_all_time_results,1910-1911,1911,1911-02-24,Missouri,Missouri,missouri,Yes,22,16,W,0,,,home-by-source-listing,SOURCE_PROGRAM_HOME,,Margaret Hall Gym,Ames,IA,,,REGULAR_SEASON,,Iowa State 2025-26 Fact Book PDF p. 164,*Missouri W 22-16 Feb. 24,resolved,"Legacy site-research metadata preserved during Integration rebase: basis=Iowa State 2025-26 Fact Book, All-Time Home Courts.",,,,,,
ISURAW-00049,iowa-state,2025-26_iowa_state_fact_book_all_time_results,1910-1911,1911,1911-02-25,Missouri,Missouri,missouri,Yes,21,18,W,0,,,home-by-source-listing,SOURCE_PROGRAM_HOME,,Margaret Hall Gym,Ames,IA,,,REGULAR_SEASON,,Iowa State 2025-26 Fact Book PDF p. 164,*Missouri W 21-18 Feb. 25,resolved,"Legacy site-research metadata preserved during Integration rebase: basis=Iowa State 2025-26 Fact Book, All-Time Home Courts.",,,,,,
ISURAW-00050,iowa-state,2025-26_iowa_state_fact_book_all_time_results,1911-1912,1912,1912-01-17,Missouri,Missouri,missouri,Yes,24,25,L,0,,,at,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,Iowa State 2025-26 Fact Book PDF p. 164,at Missouri L 24-25 Jan. 17,resolved,,,,,,,
ISURAW-00051,iowa-state,2025-26_iowa_state_fact_book_all_time_results,1911-1912,1912,1912-01-18,Missouri,Missouri,missouri,Yes,10,18,L,0,,,at,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,Iowa State 2025-26 Fact Book PDF p. 164,at Missouri L 10-18 Jan. 18,resolved,,,,,,,
ISURAW-00052,iowa-state,2025-26_iowa_state_fact_book_all_time_results,1911-1912,1912,1912-01-19,Drake,Drake,drake,Yes,23,11,W,0,,,at,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,Iowa State 2025-26 Fact Book PDF p. 164,*at Drake W 23-11 Jan. 19,resolved,,,,,,,
ISURAW-00053,iowa-state,2025-26_iowa_state_fact_book_all_time_results,1911-1912,1912,1912-01-26,Grinnell,Grinnell,grinnell,No,15,25,L,0,,,at,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,Iowa State 2025-26 Fact Book PDF p. 164,at Grinnell L 15-25 Jan. 26,resolved,,,,,,,
ISURAW-00054,iowa-state,2025-26_iowa_state_fact_book_all_time_results,1911-1912,1912,1912-01-30,Drake,Drake,drake,Yes,36,23,W,0,,,home-by-source-listing,SOURCE_PROGRAM_HOME,,Margaret Hall Gym,Ames,IA,,,REGULAR_SEASON,,Iowa State 2025-26 Fact Book PDF p. 164,*Drake W 36-23 Jan. 30,resolved,"Legacy site-research metadata preserved during Integration rebase: basis=Iowa State 2025-26 Fact Book, All-Time Home Courts.",,,,,,
ISURAW-00055,iowa-state,2025-26_iowa_state_fact_book_all_time_results,1911-1912,1912,1912-01-31,Grinnell,Grinnell,grinnell,No,27,17,W,0,,,home-by-source-listing,SOURCE_PROGRAM_HOME,,Margaret Hall Gym,Ames,IA,,,REGULAR_SEASON,,Iowa State 2025-26 Fact Book PDF p. 164,Grinnell W 27-17 Jan. 31,resolved,"Legacy site-research metadata preserved during Integration rebase: basis=Iowa State 2025-26 Fact Book, All-Time Home Courts.",,,,,,
ISURAW-00056,iowa-state,2025-26_iowa_state_fact_book_all_time_results,1911-1912,1912,1912-02-02,Nebraska,Nebraska,nebraska,Yes,12,33,L,0,,,at,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,Iowa State 2025-26 Fact Book PDF p. 164,*at Nebraska L 12-33 Feb. 2,resolved,,,,,,,
ISURAW-00057,iowa-state,2025-26_iowa_state_fact_book_all_time_results,1911-1912,1912,1912-02-03,Nebraska,Nebraska,nebraska,Yes,14,40,L,0,,,at,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,Iowa State 2025-26 Fact Book PDF p. 164,*at Nebraska L 14-40 Feb. 3,resolved,,,,,,,
ISURAW-00058,iowa-state,2025-26_iowa_state_fact_book_all_time_results,1911-1912,1912,1912-02-06,Drake,Drake,drake,Yes,23,17,W,0,,,at,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,Iowa State 2025-26 Fact Book PDF p. 164,*at Drake W 23-17 Feb. 6,resolved,,,,,,,
ISURAW-00059,iowa-state,2025-26_iowa_state_fact_book_all_time_results,1911-1912,1912,1912-02-15,Washington (Mo.),Washington University in St. Louis,washington-university-in-st-louis,No,34,20,W,0,,,home-by-source-listing,SOURCE_PROGRAM_HOME,,Margaret Hall Gym,Ames,IA,,,REGULAR_SEASON,,Iowa State 2025-26 Fact Book PDF p. 164,Washington (Mo.) W 34-20 Feb. 15,resolved,"Legacy site-research metadata preserved during Integration rebase: basis=Iowa State 2025-26 Fact Book, All-Time Home Courts.",,,,,,
ISURAW-00060,iowa-state,2025-26_iowa_state_fact_book_all_time_results,1911-1912,1912,1912-02-16,Missouri,Missouri,missouri,Yes,25,9,W,0,,,home-by-source-listing,SOURCE_PROGRAM_HOME,,Margaret Hall Gym,Ames,IA,,,REGULAR_SEASON,,Iowa State 2025-26 Fact Book PDF p. 164,Missouri W 25-9 Feb. 16,resolved,"Legacy site-research metadata preserved during Integration rebase: basis=Iowa State 2025-26 Fact Book, All-Time Home Courts.",,,,,,
ISURAW-00061,iowa-state,2025-26_iowa_state_fact_book_all_time_results,1911-1912,1912,1912-02-17,Missouri,Missouri,missouri,Yes,35,13,W,0,,,home-by-source-listing,SOURCE_PROGRAM_HOME,,Margaret Hall Gym,Ames,IA,,,REGULAR_SEASON,,Iowa State 2025-26 Fact Book PDF p. 164,Missouri W 35-13 Feb. 17,resolved,"Legacy site-research metadata preserved during Integration rebase: basis=Iowa State 2025-26 Fact Book, All-Time Home Courts.",,,,,,
ISURAW-00062,iowa-state,2025-26_iowa_state_fact_book_all_time_results,1911-1912,1912,1912-02-23,Nebraska,Nebraska,nebraska,Yes,21,31,L,0,,,home-by-source-listing,SOURCE_PROGRAM_HOME,,Margaret Hall Gym,Ames,IA,,,REGULAR_SEASON,,Iowa State 2025-26 Fact Book PDF p. 164,*Nebraska L 21-31 Feb. 23,resolved,"Legacy site-research metadata preserved during Integration rebase: basis=Iowa State 2025-26 Fact Book, All-Time Home Courts.",,,,,,
ISURAW-00063,iowa-state,2025-26_iowa_state_fact_book_all_time_results,1911-1912,1912,1912-02-24,Nebraska,Nebraska,nebraska,Yes,12,31,L,0,,,home-by-source-listing,SOURCE_PROGRAM_HOME,,Margaret Hall Gym,Ames,IA,,,REGULAR_SEASON,,Iowa State 2025-26 Fact Book PDF p. 164,*Nebraska L 12-31 Feb. 24,resolved,"Legacy site-research metadata preserved during Integration rebase: basis=Iowa State 2025-26 Fact Book, All-Time Home Courts.",,,,,,
ISURAW-00064,iowa-state,2025-26_iowa_state_fact_book_all_time_results,1911-1912,1912,1912-02-27,Drake,Drake,drake,Yes,32,27,W,0,,,home-by-source-listing,SOURCE_PROGRAM_HOME,,Margaret Hall Gym,Ames,IA,,,REGULAR_SEASON,,Iowa State 2025-26 Fact Book PDF p. 164,*Drake W 32-27 Feb. 27,resolved,"Legacy site-research metadata preserved during Integration rebase: basis=Iowa State 2025-26 Fact Book, All-Time Home Courts.",,,,,,
ISURAW-00065,iowa-state,2025-26_iowa_state_fact_book_all_time_results,1912-1913,1913,1913-01-14,Washington (Mo.),Washington University in St. Louis,washington-university-in-st-louis,No,21,28,L,0,,,at,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,Iowa State 2025-26 Fact Book PDF p. 164,at Washington (Mo.) L 21-28 Jan. 14,resolved,,,,,,,
