source_program_key,venue_key,venue_id,canonical_name,aliases,city,state,venue_type,known_opened,known_closed,venue_date_precision,games_currently_assigned,first_assigned_game,last_assigned_game,relationship_type,relationship_start,relationship_end,relationship_date_precision,site_rule,source_basis,notes
iowa-state,barclays-center,VEN-000020,Barclays Center,Barclays Center,Brooklyn,NY,arena,,,unknown,3,2015-01-03,2021-11-26,,,,,Venue/site identity never establishes H/A/N; assignments were applied only after independent site classification.,"Iowa State 2025-26 fact book / official season schedules; targeted event, reciprocal, NCAA/postseason, and archival site research as applicable.",Research physical identity: DEFINITE_CURRENT_MAIN_REUSE. Numeric venue_id intentionally blank; Implementation must rebase against current protected main before tracked Phase 0. Integration rebase resolved final global venue ID VEN-000020. Integration rebase resolved final global venue ID VEN-000020.
iowa-state,bob-devaney-sports-center,VEN-000023,Bob Devaney Sports Center,Bob Devaney Sports Center,Lincoln,NE,arena,,,unknown,1,1983-03-08,1983-03-08,,,,,Venue/site identity never establishes H/A/N; assignments were applied only after independent site classification.,Iowa State 2025-26 Fact Book; Iowa State official schedule/postseason history; NCAA archival site evidence and targeted event/host research as applicable.,Research-lane physical identity. Numeric venue_id intentionally blank; Implementation must rebase against current protected main and reuse/allocate authoritative global identity. Research physical identity: DEFINITE_CURRENT_MAIN_REUSE. Numeric venue_id intentionally blank; Implementation must rebase against current protected main before tracked Phase 0. Integration rebase resolved final global venue ID VEN-000023. Integration rebase resolved final global venue ID VEN-000023.
iowa-state,bradley-center,VEN-000026,Bradley Center,Bradley Center,Milwaukee,WI,arena,,,unknown,2,2017-03-16,2017-03-18,,,,,Venue/site identity never establishes H/A/N; assignments were applied only after independent site classification.,Iowa State 2025-26 Fact Book; Iowa State official schedule/postseason history; NCAA archival site evidence and targeted event/host research as applicable.,Research-lane physical identity. Numeric venue_id intentionally blank; Implementation must rebase against current protected main and reuse/allocate authoritative global identity. Research physical identity: DEFINITE_CURRENT_MAIN_REUSE. Numeric venue_id intentionally blank; Implementation must rebase against current protected main before tracked Phase 0. Integration rebase resolved final global venue ID VEN-000026. Integration rebase resolved final global venue ID VEN-000026.
iowa-state,chi-health-center,VEN-000043,CHI Health Center Omaha,CHI Health Center Omaha,Omaha,NE,arena,,,unknown,2,2024-03-21,2024-03-23,,,,,Venue/site identity never establishes H/A/N; assignments were applied only after independent site classification.,Iowa State 2025-26 Fact Book; Iowa State official schedule/postseason history; NCAA archival site evidence and targeted event/host research as applicable.,Research-lane physical identity. Numeric venue_id intentionally blank; Implementation must rebase against current protected main and reuse/allocate authoritative global identity. Research physical identity: DEFINITE_CURRENT_MAIN_REUSE. Numeric venue_id intentionally blank; Implementation must rebase against current protected main before tracked Phase 0. Integration rebase resolved final global venue ID VEN-000043. Integration rebase resolved final global venue ID VEN-000043.
iowa-state,cannon-activities-center,VEN-000389,Cannon Activities Center,Cannon Activities Center,Laie,HI,arena,,,unknown,3,2000-12-21,2000-12-23,,,,,Venue/site identity never establishes H/A/N; assignments were applied only after independent site classification.,"Iowa State 2025-26 fact book / official season schedules; targeted event, reciprocal, NCAA/postseason, and archival site research as applicable.",Research physical identity: DEFINITE_CURRENT_MAIN_REUSE. Numeric venue_id intentionally blank; Implementation must rebase against current protected main before tracked Phase 0. Integration rebase resolved final global venue ID VEN-000389. Integration rebase resolved final global venue ID VEN-000389.
iowa-state,charlotte-coliseum-1988,VEN-000041,Charlotte Coliseum,Charlotte Coliseum,Charlotte,NC,arena,,,unknown,4,1990-11-30,2005-03-20,,,,,Venue/site identity never establishes H/A/N; assignments were applied only after independent site classification.,Iowa State 2025-26 Fact Book; Iowa State official schedule/postseason history; NCAA archival site evidence and targeted event/host research as applicable.,Research-lane physical identity. Numeric venue_id intentionally blank; Implementation must rebase against current protected main and reuse/allocate authoritative global identity. Research physical identity: DEFINITE_CURRENT_MAIN_REUSE. Numeric venue_id intentionally blank; Implementation must rebase against current protected main before tracked Phase 0. Integration rebase resolved final global venue ID VEN-000041. Integration rebase resolved final global venue ID VEN-000041.
iowa-state,credit-union-1-arena,VEN-000339,Credit Union 1 Arena,Credit Union 1 Arena; UIC Pavilion,Chicago,IL,arena,,,unknown,2,2009-11-27,2009-11-28,,,,,Venue/site identity never establishes H/A/N; assignments were applied only after independent site classification.,"Iowa State 2025-26 fact book / official season schedules; targeted event, reciprocal, NCAA/postseason, and archival site research as applicable.",Research physical identity: DEFINITE_CURRENT_MAIN_REUSE. Numeric venue_id intentionally blank; Implementation must rebase against current protected main before tracked Phase 0. Integration rebase resolved final global venue ID VEN-000339. Integration rebase resolved final global venue ID VEN-000339.
iowa-state,desert-financial-arena,VEN-000056,Desert Financial Arena,Desert Financial Arena; ASU Activity Center; University Activity Center,Tempe,AZ,arena,,,unknown,3,1977-12-03,1988-12-29,,,,,Venue/site identity never establishes H/A/N; assignments were applied only after independent site classification.,"Iowa State 2025-26 fact book / official season schedules; targeted event, reciprocal, NCAA/postseason, and archival site research as applicable.",Research physical identity: DEFINITE_CURRENT_MAIN_REUSE. Numeric venue_id intentionally blank; Implementation must rebase against current protected main before tracked Phase 0. Integration rebase resolved final global venue ID VEN-000056. Integration rebase resolved final global venue ID VEN-000056.
iowa-state,don-haskins-center,VEN-000325,Don Haskins Center,Don Haskins Center; Special Events Center,El Paso,TX,arena,,,unknown,4,1986-12-28,1993-12-30,,,,,Venue/site identity never establishes H/A/N; assignments were applied only after independent site classification.,"Iowa State 2025-26 fact book / official season schedules; targeted event, reciprocal, NCAA/postseason, and archival site research as applicable.",Research physical identity: DEFINITE_CURRENT_MAIN_REUSE. Numeric venue_id intentionally blank; Implementation must rebase against current protected main before tracked Phase 0. Integration rebase resolved final global venue ID VEN-000325. Integration rebase resolved final global venue ID VEN-000325.
iowa-state,donald-l-tucker-civic-center,VEN-000058,Donald L. Tucker Civic Center,Donald L. Tucker Civic Center,Tallahassee,FL,arena,,,unknown,3,1995-03-17,2004-03-23,,,,,Venue/site identity never establishes H/A/N; assignments were applied only after independent site classification.,Iowa State 2025-26 Fact Book; Iowa State official schedule/postseason history; NCAA archival site evidence and targeted event/host research as applicable.,Research-lane physical identity. Numeric venue_id intentionally blank; Implementation must rebase against current protected main and reuse/allocate authoritative global identity. Research physical identity: DEFINITE_CURRENT_MAIN_REUSE. Numeric venue_id intentionally blank; Implementation must rebase against current protected main before tracked Phase 0. Integration rebase resolved final global venue ID VEN-000058. Integration rebase resolved final global venue ID VEN-000058.
iowa-state,enterprise-center,VEN-000060,Enterprise Center,Enterprise Center,St. Louis,MO,arena,,,unknown,2,2026-03-20,2026-03-22,,,,,Venue/site identity never establishes H/A/N; assignments were applied only after independent site classification.,Iowa State 2025-26 Fact Book; Iowa State official schedule/postseason history; NCAA archival site evidence and targeted event/host research as applicable.,Research-lane physical identity. Numeric venue_id intentionally blank; Implementation must rebase against current protected main and reuse/allocate authoritative global identity. Research physical identity: DEFINITE_CURRENT_MAIN_REUSE. Numeric venue_id intentionally blank; Implementation must rebase against current protected main before tracked Phase 0. Integration rebase resolved final global venue ID VEN-000060. Integration rebase resolved final global venue ID VEN-000060.
iowa-state,eugenio-guerra-sports-complex,VEN-000371,Eugenio Guerra Sports Complex,Eugenio Guerra Sports Complex,Bayamón,PR,arena,,,unknown,7,1991-11-29,1997-12-26,,,,,Venue/site identity never establishes H/A/N; assignments were applied only after independent site classification.,"Iowa State 2025-26 fact book / official season schedules; targeted event, reciprocal, NCAA/postseason, and archival site research as applicable.",Research physical identity: DEFINITE_CURRENT_MAIN_REUSE. Numeric venue_id intentionally blank; Implementation must rebase against current protected main before tracked Phase 0. Integration rebase resolved final global venue ID VEN-000371. Integration rebase resolved final global venue ID VEN-000371.
iowa-state,extramile-arena,VEN-000061,ExtraMile Arena,ExtraMile Arena,Boise,ID,arena,,,unknown,1,2001-03-15,2001-03-15,,,,,Venue/site identity never establishes H/A/N; assignments were applied only after independent site classification.,Iowa State 2025-26 Fact Book; Iowa State official schedule/postseason history; NCAA archival site evidence and targeted event/host research as applicable.,Research-lane physical identity. Numeric venue_id intentionally blank; Implementation must rebase against current protected main and reuse/allocate authoritative global identity. Research physical identity: DEFINITE_CURRENT_MAIN_REUSE. Numeric venue_id intentionally blank; Implementation must rebase against current protected main before tracked Phase 0. Integration rebase resolved final global venue ID VEN-000061. Integration rebase resolved final global venue ID VEN-000061.
iowa-state,fiserv-forum,VEN-000063,Fiserv Forum,Fiserv Forum,Milwaukee,WI,arena,,,unknown,4,2022-03-18,2025-03-23,,,,,Venue/site identity never establishes H/A/N; assignments were applied only after independent site classification.,Iowa State 2025-26 Fact Book; Iowa State official schedule/postseason history; NCAA archival site evidence and targeted event/host research as applicable.,Research-lane physical identity. Numeric venue_id intentionally blank; Implementation must rebase against current protected main and reuse/allocate authoritative global identity. Research physical identity: DEFINITE_CURRENT_MAIN_REUSE. Numeric venue_id intentionally blank; Implementation must rebase against current protected main before tracked Phase 0. Integration rebase resolved final global venue ID VEN-000063. Integration rebase resolved final global venue ID VEN-000063.
iowa-state,frost-bank-center,VEN-000295,Frost Bank Center,Frost Bank Center,San Antonio,TX,arena,,,unknown,2,2014-03-21,2014-03-23,,,,,Venue/site identity never establishes H/A/N; assignments were applied only after independent site classification.,Iowa State 2025-26 Fact Book; Iowa State official schedule/postseason history; NCAA archival site evidence and targeted event/host research as applicable.,Research-lane physical identity. Numeric venue_id intentionally blank; Implementation must rebase against current protected main and reuse/allocate authoritative global identity. Research physical identity: DEFINITE_CURRENT_MAIN_REUSE. Numeric venue_id intentionally blank; Implementation must rebase against current protected main before tracked Phase 0. Integration rebase resolved final global venue ID VEN-000295. Integration rebase resolved final global venue ID VEN-000295.
iowa-state,greensboro-coliseum,VEN-000076,Greensboro Coliseum,Greensboro Coliseum,Greensboro,NC,arena,,,unknown,1,2023-03-17,2023-03-17,,,,,Venue/site identity never establishes H/A/N; assignments were applied only after independent site classification.,Iowa State 2025-26 Fact Book; Iowa State official schedule/postseason history; NCAA archival site evidence and targeted event/host research as applicable.,Research-lane physical identity. Numeric venue_id intentionally blank; Implementation must rebase against current protected main and reuse/allocate authoritative global identity. Research physical identity: DEFINITE_CURRENT_MAIN_REUSE. Numeric venue_id intentionally blank; Implementation must rebase against current protected main before tracked Phase 0. Integration rebase resolved final global venue ID VEN-000076. Integration rebase resolved final global venue ID VEN-000076.
iowa-state,hp-field-house,VEN-000084,HP Field House,HP Field House; State Farm Field House,Orlando,FL,arena,,,unknown,6,2016-11-24,2023-11-26,,,,,Venue/site identity never establishes H/A/N; assignments were applied only after independent site classification.,"Iowa State 2025-26 fact book / official season schedules; targeted event, reciprocal, NCAA/postseason, and archival site research as applicable.",Research physical identity: DEFINITE_CURRENT_MAIN_REUSE. Numeric venue_id intentionally blank; Implementation must rebase against current protected main before tracked Phase 0. Integration rebase resolved final global venue ID VEN-000084. Integration rebase resolved final global venue ID VEN-000084.
iowa-state,htc-center,VEN-000354,HTC Center,HTC Center,Conway,SC,arena,,,unknown,3,2017-11-16,2017-11-19,,,,,Venue/site identity never establishes H/A/N; assignments were applied only after independent site classification.,"Iowa State 2025-26 fact book / official season schedules; targeted event, reciprocal, NCAA/postseason, and archival site research as applicable.",Research physical identity: DEFINITE_CURRENT_MAIN_REUSE. Numeric venue_id intentionally blank; Implementation must rebase against current protected main before tracked Phase 0. Integration rebase resolved final global venue ID VEN-000354. Integration rebase resolved final global venue ID VEN-000354.
iowa-state,hearnes-center,VEN-000077,Hearnes Center,Hearnes Center,Columbia,MO,arena,,,unknown,1,1981-03-03,1981-03-03,,,,,Venue/site identity never establishes H/A/N; assignments were applied only after independent site classification.,Iowa State 2025-26 Fact Book; Iowa State official schedule/postseason history; NCAA archival site evidence and targeted event/host research as applicable.,Research-lane physical identity. Numeric venue_id intentionally blank; Implementation must rebase against current protected main and reuse/allocate authoritative global identity. Research physical identity: DEFINITE_CURRENT_MAIN_REUSE. Numeric venue_id intentionally blank; Implementation must rebase against current protected main before tracked Phase 0. Integration rebase resolved final global venue ID VEN-000077. Integration rebase resolved final global venue ID VEN-000077.
iowa-state,hilton-coliseum,VEN-000079,Hilton Coliseum,Hilton Coliseum,Ames,IA,arena,,,unknown,854,1971-12-02,2026-03-07,home,1971-12-02,2026-03-07,EXACT_ASSIGNED_RANGE,Venue/site identity never establishes H/A/N; assignments were applied only after independent site classification.,Iowa State 2025-26 Fact Book; Iowa State official schedule/postseason history; NCAA archival site evidence and targeted event/host research as applicable.,Research-lane physical identity. Numeric venue_id intentionally blank; Implementation must rebase against current protected main and reuse/allocate authoritative global identity. Research physical identity: DEFINITE_CURRENT_MAIN_REUSE. Numeric venue_id intentionally blank; Implementation must rebase against current protected main before tracked Phase 0. Integration rebase resolved final global venue ID VEN-000079. Integration rebase resolved final global venue ID VEN-000079.
iowa-state,hubert-h-humphrey-metrodome,VEN-000085,Hubert H. Humphrey Metrodome,Hubert H. Humphrey Metrodome,Minneapolis,MN,arena,,,unknown,4,1986-03-14,2000-03-18,,,,,Venue/site identity never establishes H/A/N; assignments were applied only after independent site classification.,Iowa State 2025-26 Fact Book; Iowa State official schedule/postseason history; NCAA archival site evidence and targeted event/host research as applicable.,Research-lane physical identity. Numeric venue_id intentionally blank; Implementation must rebase against current protected main and reuse/allocate authoritative global identity. Research physical identity: DEFINITE_CURRENT_MAIN_REUSE. Numeric venue_id intentionally blank; Implementation must rebase against current protected main before tracked Phase 0. Integration rebase resolved final global venue ID VEN-000085. Integration rebase resolved final global venue ID VEN-000085.
iowa-state,imperial-arena,VEN-000088,Imperial Arena,Imperial Arena,Nassau,BS,arena,,,unknown,3,2019-11-27,2019-11-29,,,,,Venue/site identity never establishes H/A/N; assignments were applied only after independent site classification.,"Iowa State 2025-26 fact book / official season schedules; targeted event, reciprocal, NCAA/postseason, and archival site research as applicable.",Research physical identity: DEFINITE_CURRENT_MAIN_REUSE. Numeric venue_id intentionally blank; Implementation must rebase against current protected main before tracked Phase 0. Integration rebase resolved final global venue ID VEN-000088. Integration rebase resolved final global venue ID VEN-000088.
iowa-state,jacksonville-memorial-coliseum,VEN-000489,Jacksonville Memorial Coliseum,Jacksonville Memorial Coliseum; Jacksonville Veterans Memorial Coliseum,Jacksonville,FL,arena,,,unknown,3,1979-12-26,1982-12-29,,,,,Venue/site identity never establishes H/A/N; assignments were applied only after independent site classification.,"Iowa State 2025-26 fact book / official season schedules; targeted event, reciprocal, NCAA/postseason, and archival site research as applicable.",Research physical identity: GENUINELY_NEW_PHYSICAL_CANDIDATE. Numeric venue_id intentionally blank; Implementation must rebase against current protected main before tracked Phase 0. Integration rebase resolved final global venue ID VEN-000489. Integration rebase resolved final global venue ID VEN-000489.
iowa-state,kfc-yum-center,VEN-000104,KFC Yum! Center,KFC Yum! Center,Louisville,KY,arena,,,unknown,3,2012-03-15,2015-03-19,,,,,Venue/site identity never establishes H/A/N; assignments were applied only after independent site classification.,Iowa State 2025-26 Fact Book; Iowa State official schedule/postseason history; NCAA archival site evidence and targeted event/host research as applicable.,Research-lane physical identity. Numeric venue_id intentionally blank; Implementation must rebase against current protected main and reuse/allocate authoritative global identity. Research physical identity: DEFINITE_CURRENT_MAIN_REUSE. Numeric venue_id intentionally blank; Implementation must rebase against current protected main before tracked Phase 0. Integration rebase resolved final global venue ID VEN-000104. Integration rebase resolved final global venue ID VEN-000104.
iowa-state,kemper-arena,VEN-000099,Kemper Arena,Kemper Arena,Kansas City,MO,arena,,,unknown,49,1974-12-27,2005-03-11,,,,,Venue/site identity never establishes H/A/N; assignments were applied only after independent site classification.,Iowa State 2025-26 Fact Book; Iowa State official schedule/postseason history; NCAA archival site evidence and targeted event/host research as applicable.,Research-lane physical identity. Numeric venue_id intentionally blank; Implementation must rebase against current protected main and reuse/allocate authoritative global identity. Research physical identity: DEFINITE_CURRENT_MAIN_REUSE. Numeric venue_id intentionally blank; Implementation must rebase against current protected main before tracked Phase 0. Integration rebase resolved final global venue ID VEN-000099. Integration rebase resolved final global venue ID VEN-000099.
iowa-state,lahaina-civic-center,VEN-000108,Lahaina Civic Center,Lahaina Civic Center,Lahaina,HI,arena,,,unknown,8,1990-11-24,2024-11-27,,,,,Venue/site identity never establishes H/A/N; assignments were applied only after independent site classification.,"Iowa State 2025-26 fact book / official season schedules; targeted event, reciprocal, NCAA/postseason, and archival site research as applicable.",Research physical identity: DEFINITE_CURRENT_MAIN_REUSE. Numeric venue_id intentionally blank; Implementation must rebase against current protected main before tracked Phase 0. Integration rebase resolved final global venue ID VEN-000108. Integration rebase resolved final global venue ID VEN-000108.
iowa-state,lloyd-noble-center,VEN-000116,Lloyd Noble Center,Lloyd Noble Center,Norman,OK,arena,,,unknown,1,1982-03-02,1982-03-02,,,,,Venue/site identity never establishes H/A/N; assignments were applied only after independent site classification.,Iowa State 2025-26 Fact Book; Iowa State official schedule/postseason history; NCAA archival site evidence and targeted event/host research as applicable.,Research-lane physical identity. Numeric venue_id intentionally blank; Implementation must rebase against current protected main and reuse/allocate authoritative global identity. Research physical identity: DEFINITE_CURRENT_MAIN_REUSE. Numeric venue_id intentionally blank; Implementation must rebase against current protected main before tracked Phase 0. Integration rebase resolved final global venue ID VEN-000116. Integration rebase resolved final global venue ID VEN-000116.
iowa-state,mgm-grand-garden-arena,VEN-000133,MGM Grand Garden Arena,MGM Grand Garden Arena,Paradise,NV,arena,,,unknown,1,2025-11-26,2025-11-26,,,,,Venue/site identity never establishes H/A/N; assignments were applied only after independent site classification.,"Iowa State 2025-26 fact book / official season schedules; targeted event, reciprocal, NCAA/postseason, and archival site research as applicable.",Research physical identity: DEFINITE_CURRENT_MAIN_REUSE. Numeric venue_id intentionally blank; Implementation must rebase against current protected main before tracked Phase 0. Integration rebase resolved final global venue ID VEN-000133. Integration rebase resolved final global venue ID VEN-000133.
iowa-state,mabee-center,VEN-000121,Mabee Center,Mabee Center,Tulsa,OK,arena,,,unknown,1,1985-03-14,1985-03-14,,,,,Venue/site identity never establishes H/A/N; assignments were applied only after independent site classification.,Iowa State 2025-26 Fact Book; Iowa State official schedule/postseason history; NCAA archival site evidence and targeted event/host research as applicable.,Research-lane physical identity. Numeric venue_id intentionally blank; Implementation must rebase against current protected main and reuse/allocate authoritative global identity. Research physical identity: DEFINITE_CURRENT_MAIN_REUSE. Numeric venue_id intentionally blank; Implementation must rebase against current protected main before tracked Phase 0. Integration rebase resolved final global venue ID VEN-000121. Integration rebase resolved final global venue ID VEN-000121.
iowa-state,madison-square-garden-1968,VEN-000124,Madison Square Garden,Madison Square Garden,New York,NY,arena,,,unknown,4,1987-11-27,2014-03-28,,,,,Venue/site identity never establishes H/A/N; assignments were applied only after independent site classification.,Iowa State 2025-26 Fact Book; Iowa State official schedule/postseason history; NCAA archival site evidence and targeted event/host research as applicable.,Research-lane physical identity. Numeric venue_id intentionally blank; Implementation must rebase against current protected main and reuse/allocate authoritative global identity. Research physical identity: DEFINITE_CURRENT_MAIN_REUSE. Numeric venue_id intentionally blank; Implementation must rebase against current protected main before tracked Phase 0. Integration rebase resolved final global venue ID VEN-000124. Integration rebase resolved final global venue ID VEN-000124.
iowa-state,iowa-state-margaret-hall-gym,VEN-000490,Margaret Hall Gym,Margaret Hall Gym,Ames,IA,gymnasium,,,unknown,33,1908-02-20,1912-02-27,home,1908-02-20,1912-02-27,EXACT_ASSIGNED_RANGE,Venue/site identity never establishes H/A/N; assignments were applied only after independent site classification.,Iowa State 2025-26 Fact Book; Iowa State official schedule/postseason history; NCAA archival site evidence and targeted event/host research as applicable.,Research-lane physical identity. Numeric venue_id intentionally blank; Implementation must rebase against current protected main and reuse/allocate authoritative global identity. Research physical identity: GENUINELY_NEW_PHYSICAL_CANDIDATE. Numeric venue_id intentionally blank; Implementation must rebase against current protected main before tracked Phase 0. Integration rebase resolved final global venue ID VEN-000490. Integration rebase resolved final global venue ID VEN-000490.
iowa-state,market-square-arena,VEN-000125,Market Square Arena,Market Square Arena,Indianapolis,IN,arena,,,unknown,2,1983-12-29,1983-12-30,,,,,Venue/site identity never establishes H/A/N; assignments were applied only after independent site classification.,"Iowa State 2025-26 fact book / official season schedules; targeted event, reciprocal, NCAA/postseason, and archival site research as applicable.",Research physical identity: DEFINITE_CURRENT_MAIN_REUSE. Numeric venue_id intentionally blank; Implementation must rebase against current protected main before tracked Phase 0. Integration rebase resolved final global venue ID VEN-000125. Integration rebase resolved final global venue ID VEN-000125.
iowa-state,mckale-center,VEN-000127,McKale Center,McKale Center,Tucson,AZ,arena,,,unknown,2,1990-12-27,1993-03-19,,,,,Venue/site identity never establishes H/A/N; assignments were applied only after independent site classification.,Iowa State 2025-26 Fact Book; Iowa State official schedule/postseason history; NCAA archival site evidence and targeted event/host research as applicable.,Research-lane physical identity. Numeric venue_id intentionally blank; Implementation must rebase against current protected main and reuse/allocate authoritative global identity. Research physical identity: DEFINITE_CURRENT_MAIN_REUSE. Numeric venue_id intentionally blank; Implementation must rebase against current protected main before tracked Phase 0. Integration rebase resolved final global venue ID VEN-000127. Integration rebase resolved final global venue ID VEN-000127.
