index,source_game_id,source_program_key,source_era,season_label,season_year,game_date,source_opponent_label,normalized_opponent_name,normalized_opponent_key,opponent_current_d1,team_score,opponent_score,played_result,overtime_periods,administrative_status,administrative_note,source_site_candidate,curated_site_type,source_venue_name,curated_venue_name,city,state,event_or_tournament,source_round,curated_game_type,curated_postseason_round,source_page,raw_text,normalization_status,notes,identity_override,identity_override_basis,identity_match_program_key,identity_match_source_game_id,site_research_status,site_research_basis
31,WSURAW-00032,washington-state,official_record_book_year_by_year,1906-1907,1907,1907-02-13,at Whitman,Whitman,whitman,No,13,14,L,0,,,at,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,Year-by-Year Results — 1906-07; season block begins PDF p. 15,F 13  at Whitman         L    13-14,resolved,,,,,,,
32,WSURAW-00033,washington-state,official_record_book_year_by_year,1906-1907,1907,1907-02-14,at Whitman,Whitman,whitman,No,6,24,L,0,,,at,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,Year-by-Year Results — 1906-07; season block begins PDF p. 15,F 14  at Whitman         L     6-24,resolved,,,,,,,
33,WSURAW-00034,washington-state,official_record_book_year_by_year,1907-1908,1908,1907-12-16,at Gonzaga,Gonzaga,gonzaga,Yes,21,18,W,0,,,at,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,Year-by-Year Results — 1907-08; season block begins PDF p. 15,D 16 at Gonzaga     W   21-18,resolved,,,,,,,
34,WSURAW-00035,washington-state,official_record_book_year_by_year,1907-1908,1908,1907-12-17,at Sprague AC,Sprague AC,sprague-ac,No,33,11,W,0,,,at,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,Year-by-Year Results — 1907-08; season block begins PDF p. 15,D 17 at Sprague AC    W   33-11,resolved,,,,,,,
35,WSURAW-00036,washington-state,official_record_book_year_by_year,1907-1908,1908,1907-12-18,at Ellensburg AC,Ellensburg AC,ellensburg-ac,No,27,31,L,0,,,at,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,Year-by-Year Results — 1907-08; season block begins PDF p. 15,D 18 at Ellensburg AC     L    27-31,resolved,,,,,,,
36,WSURAW-00037,washington-state,official_record_book_year_by_year,1907-1908,1908,1907-12-19,at Rosyln YMCA,Roslyn YMCA,roslyn-ymca,No,35,16,W,0,,,at,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,Year-by-Year Results — 1907-08; season block begins PDF p. 15,D 19 at Rosyln YMCA   W   35-16,resolved,,,,,,,
37,WSURAW-00038,washington-state,official_record_book_year_by_year,1907-1908,1908,1907-12-20,at Foresters of America,Foresters of America,foresters-of-america,No,27,33,L,0,,,at,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,Year-by-Year Results — 1907-08; season block begins PDF p. 15,D 20 at Foresters of America L    27-33,resolved,,,,,,,
38,WSURAW-00039,washington-state,official_record_book_year_by_year,1907-1908,1908,1907-12-21,at Everett YMCA,Everett YMCA,everett-ymca,No,20,16,W,0,,,at,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,Year-by-Year Results — 1907-08; season block begins PDF p. 15,D 21 at Everett YMCA   W   20-16,resolved,,,,,,,
39,WSURAW-00040,washington-state,official_record_book_year_by_year,1907-1908,1908,1908-01-11,Cook’s Gym,Cook's Gym,cook-s-gym,No,33,16,W,0,,,,SOURCE_PROGRAM_HOME,,WSU Gymnasium / Temporary Union Building,Pullman,WA,,,REGULAR_SEASON,,Year-by-Year Results — 1907-08; season block begins PDF p. 15,J 11  Cook’s Gym     W   33-16,resolved,,,,,,,
40,WSURAW-00041,washington-state,official_record_book_year_by_year,1907-1908,1908,1908-01-17,Idaho,Idaho,idaho,Yes,25,7,W,0,,,,SOURCE_PROGRAM_HOME,,WSU Gymnasium / Temporary Union Building,Pullman,WA,,,REGULAR_SEASON,,Year-by-Year Results — 1907-08; season block begins PDF p. 15,J 17 Idaho        W    25-7,resolved,,,,,,,
41,WSURAW-00042,washington-state,official_record_book_year_by_year,1907-1908,1908,1908-01-24,Whitman,Whitman,whitman,No,23,16,W,0,,,,SOURCE_PROGRAM_HOME,,WSU Gymnasium / Temporary Union Building,Pullman,WA,,,REGULAR_SEASON,,Year-by-Year Results — 1907-08; season block begins PDF p. 15,J 24 Whitman      W   23-16,resolved,,,,,,,
42,WSURAW-00043,washington-state,official_record_book_year_by_year,1907-1908,1908,1908-01-27,Whitman,Whitman,whitman,No,18,19,L,0,,,,SOURCE_PROGRAM_HOME,,WSU Gymnasium / Temporary Union Building,Pullman,WA,,,REGULAR_SEASON,,Year-by-Year Results — 1907-08; season block begins PDF p. 15,J 27 Whitman           L    18-19,resolved,,,,,,,
43,WSURAW-00044,washington-state,official_record_book_year_by_year,1907-1908,1908,1908-01-31,at Idaho,Idaho,idaho,Yes,24,17,W,0,,,at,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,Year-by-Year Results — 1907-08; season block begins PDF p. 15,J 31  at Idaho       W   24-17,resolved,,,,,,,
44,WSURAW-00045,washington-state,official_record_book_year_by_year,1907-1908,1908,1908-02-07,Idaho,Idaho,idaho,Yes,20,10,W,0,,,,SOURCE_PROGRAM_HOME,,WSU Gymnasium / Temporary Union Building,Pullman,WA,,,REGULAR_SEASON,,Year-by-Year Results — 1907-08; season block begins PDF p. 15,F 7  Idaho        W   20-10,resolved,,,,,,,
45,WSURAW-00046,washington-state,official_record_book_year_by_year,1907-1908,1908,1908-02-12,Oregon,Oregon,oregon,Yes,15,12,W,0,,,,SOURCE_PROGRAM_HOME,,WSU Gymnasium / Temporary Union Building,Pullman,WA,,,REGULAR_SEASON,,Year-by-Year Results — 1907-08; season block begins PDF p. 15,F 12 Oregon       W   15-12,resolved,,,,,,,
46,WSURAW-00047,washington-state,official_record_book_year_by_year,1907-1908,1908,1908-02-17,at Whitman,Whitman,whitman,No,12,11,W,0,,,at,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,Year-by-Year Results — 1907-08; season block begins PDF p. 15,F 17  at Whitman     W   12-11,resolved,,,,,,,
47,WSURAW-00048,washington-state,official_record_book_year_by_year,1907-1908,1908,1908-02-20,at Weston Normal,Weston Normal,weston-normal,No,22,11,W,0,,,at,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,Year-by-Year Results — 1907-08; season block begins PDF p. 15,F 20  at Weston Normal  W   22-11,resolved,,,,,,,
48,WSURAW-00049,washington-state,official_record_book_year_by_year,1908-1909,1909,1908-12-17,at Spokane AC,Spokane AC,spokane-ac,No,47,28,W,0,,,at,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,Year-by-Year Results — 1908-09; season block begins PDF p. 15,D 17 at Spokane AC    W   47-28,resolved,,,,,,,
49,WSURAW-00050,washington-state,official_record_book_year_by_year,1908-1909,1909,1908-12-18,at Gonzaga,Gonzaga,gonzaga,Yes,23,17,W,0,,,at,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,Year-by-Year Results — 1908-09; season block begins PDF p. 15,D 18 at Gonzaga     W   23-17,resolved,,,,,,,
50,WSURAW-00051,washington-state,official_record_book_year_by_year,1908-1909,1909,1908-12-19,at North Yakima YMCA,North Yakima YMCA,north-yakima-ymca,No,31,15,W,0,,,at,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,Year-by-Year Results — 1908-09; season block begins PDF p. 15,D 19 at North Yakima YMCA W   31-15,resolved,,,,,,,
51,WSURAW-00052,washington-state,official_record_book_year_by_year,1908-1909,1909,1908-12-21,at Ellensburg AC,Ellensburg AC,ellensburg-ac,No,20,6,W,0,,,at,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,Year-by-Year Results — 1908-09; season block begins PDF p. 15,D 21 at Ellensburg AC   W    20-6,resolved,,,,,,,
52,WSURAW-00053,washington-state,official_record_book_year_by_year,1908-1909,1909,1908-12-22,at Roslyn YMCA,Roslyn YMCA,roslyn-ymca,No,27,22,W,0,,,at,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,Year-by-Year Results — 1908-09; season block begins PDF p. 15,D 22 at Roslyn YMCA   W   27-22,resolved,,,,,,,
53,WSURAW-00054,washington-state,official_record_book_year_by_year,1908-1909,1909,1908-12-23,at Snohomish AC,Snohomish AC,snohomish-ac,No,21,22,L,0,,,at,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,Year-by-Year Results — 1908-09; season block begins PDF p. 15,D 23 at Snohomish AC     L    21-22,resolved,,,,,,,
54,WSURAW-00055,washington-state,official_record_book_year_by_year,1908-1909,1909,1909-01-09,at Idaho,Idaho,idaho,Yes,16,19,L,0,,,at,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,Year-by-Year Results — 1908-09; season block begins PDF p. 15,J 9   at Idaho            L    16-19,resolved,,,,,,,
55,WSURAW-00056,washington-state,official_record_book_year_by_year,1908-1909,1909,1909-01-16,Los Angeles AC,Los Angeles AC,los-angeles-ac,No,33,15,W,0,,,,SOURCE_PROGRAM_HOME,,WSU Gymnasium / Temporary Union Building,Pullman,WA,,,REGULAR_SEASON,,Year-by-Year Results — 1908-09; season block begins PDF p. 15,J 16 Los Angeles AC   W   33-15,resolved,,,,,,,
56,WSURAW-00057,washington-state,official_record_book_year_by_year,1908-1909,1909,1909-01-23,Idaho,Idaho,idaho,Yes,21,20,W,0,,,,SOURCE_PROGRAM_HOME,,WSU Gymnasium / Temporary Union Building,Pullman,WA,,,REGULAR_SEASON,,Year-by-Year Results — 1908-09; season block begins PDF p. 15,J 23 Idaho        W   21-20,resolved,,,,,,,
57,WSURAW-00058,washington-state,official_record_book_year_by_year,1908-1909,1909,1909-01-29,at Idaho,Idaho,idaho,Yes,15,13,W,0,,,at,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,Year-by-Year Results — 1908-09; season block begins PDF p. 15,J 29  at Idaho       W   15-13,resolved,,,,,,,
58,WSURAW-00059,washington-state,official_record_book_year_by_year,1908-1909,1909,1909-02-06,Whitman,Whitman,whitman,No,13,16,L,0,,,,SOURCE_PROGRAM_HOME,,WSU Gymnasium / Temporary Union Building,Pullman,WA,,,REGULAR_SEASON,,Year-by-Year Results — 1908-09; season block begins PDF p. 15,F 6  Whitman           L    13-16,resolved,,,,,,,
59,WSURAW-00060,washington-state,official_record_book_year_by_year,1908-1909,1909,1909-02-13,Spokane AC,Spokane AC,spokane-ac,No,32,12,W,0,,,,SOURCE_PROGRAM_HOME,,WSU Gymnasium / Temporary Union Building,Pullman,WA,,,REGULAR_SEASON,,Year-by-Year Results — 1908-09; season block begins PDF p. 15,F 13 Spokane AC     W   32-12,resolved,,,,,,,
60,WSURAW-00061,washington-state,official_record_book_year_by_year,1908-1909,1909,1909-02-17,at Whitman,Whitman,whitman,No,28,17,W,0,,,at,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,Year-by-Year Results — 1908-09; season block begins PDF p. 15,F 17  at Whitman     W   28-17,resolved,,,,,,,
61,WSURAW-00062,washington-state,official_record_book_year_by_year,1908-1909,1909,1909-02-18,at Whitman,Whitman,whitman,No,18,23,L,0,,,at,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,Year-by-Year Results — 1908-09; season block begins PDF p. 15,F 18  at Whitman         L    18-23,resolved,,,,,,,
62,WSURAW-00063,washington-state,official_record_book_year_by_year,1908-1909,1909,1909-02-20,at Oregon State,Oregon State,oregon-state,Yes,16,30,L,0,,,at,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,Year-by-Year Results — 1908-09; season block begins PDF p. 15,F 20  at Oregon State      L    16-30,resolved,,,,,,,
63,WSURAW-00064,washington-state,official_record_book_year_by_year,1908-1909,1909,1909-02-27,Oregon State,Oregon State,oregon-state,Yes,14,16,L,0,,,,SOURCE_PROGRAM_HOME,,WSU Gymnasium / Temporary Union Building,Pullman,WA,,,REGULAR_SEASON,,Year-by-Year Results — 1908-09; season block begins PDF p. 15,F 27 Oregon State        L    14-16,resolved,,,,,,,
64,WSURAW-00065,washington-state,official_record_book_year_by_year,1909-1910,1910,1909-12-11,Spokane YMCA,Spokane YMCA,spokane-ymca,No,20,21,L,0,,,,SOURCE_PROGRAM_HOME,,WSU Gymnasium / Temporary Union Building,Pullman,WA,,,REGULAR_SEASON,,Year-by-Year Results — 1909-10; season block begins PDF p. 15,D 11 Spokane YMCA      L    20-21,resolved,,,,,,,
65,WSURAW-00066,washington-state,official_record_book_year_by_year,1909-1910,1910,1909-12-17,at Spokane AC,Spokane AC,spokane-ac,No,30,28,W,0,,,at,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,Year-by-Year Results — 1909-10; season block begins PDF p. 15,D 17 at Spokane AC    W   30-28,resolved,,,,,,,
66,WSURAW-00067,washington-state,official_record_book_year_by_year,1909-1910,1910,1909-12-20,at Spokane YMCA,Spokane YMCA,spokane-ymca,No,23,28,L,0,,,at,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,Year-by-Year Results — 1909-10; season block begins PDF p. 15,D 20 at Spokane YMCA    L    23-28,resolved,,,,,,,
67,WSURAW-00068,washington-state,official_record_book_year_by_year,1909-1910,1910,1910-01-08,Shattuck Pharmacy,Shattuck Pharmacy,shattuck-pharmacy,No,38,11,W,0,,,,SOURCE_PROGRAM_HOME,,WSU Gymnasium / Temporary Union Building,Pullman,WA,,,REGULAR_SEASON,,Year-by-Year Results — 1909-10; season block begins PDF p. 15,J 8   Shattuck Pharmacy  W   38-11,resolved,,,,,,,
68,WSURAW-00069,washington-state,official_record_book_year_by_year,1909-1910,1910,1910-01-14,Idaho*,Idaho,idaho,Yes,20,11,W,0,,,,SOURCE_PROGRAM_HOME,,WSU Gymnasium / Temporary Union Building,Pullman,WA,,,REGULAR_SEASON,,Year-by-Year Results — 1909-10; season block begins PDF p. 15,J 14 Idaho*       W   20-11,resolved,,,,,,,
69,WSURAW-00070,washington-state,official_record_book_year_by_year,1909-1910,1910,1910-01-28,at Gonzaga,Gonzaga,gonzaga,Yes,23,18,W,0,,,at,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,Year-by-Year Results — 1909-10; season block begins PDF p. 15,J 28  at Gonzaga     W   23-18,resolved,,,,,,,
70,WSURAW-00071,washington-state,official_record_book_year_by_year,1909-1910,1910,1910-02-04,at Idaho*,Idaho,idaho,Yes,26,18,W,0,,,at,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,Year-by-Year Results — 1909-10; season block begins PDF p. 15,F 4   at Idaho*      W   26-18,resolved,,,,,,,
71,WSURAW-00072,washington-state,official_record_book_year_by_year,1909-1910,1910,1910-02-10,at Oregon,Oregon,oregon,Yes,22,7,W,0,,,at,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,Year-by-Year Results — 1909-10; season block begins PDF p. 15,F 10  at Oregon      W    22-7,resolved,,,,,,,
72,WSURAW-00073,washington-state,official_record_book_year_by_year,1909-1910,1910,1910-02-11,at Oregon State*,Oregon State,oregon-state,Yes,27,15,W,0,,,at,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,Year-by-Year Results — 1909-10; season block begins PDF p. 15,F 11  at Oregon State*   W   27-15,resolved,,,,,,,
73,WSURAW-00074,washington-state,official_record_book_year_by_year,1909-1910,1910,1910-02-12,at Oregon State*,Oregon State,oregon-state,Yes,27,24,W,0,,,at,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,Year-by-Year Results — 1909-10; season block begins PDF p. 15,F 12  at Oregon State*   W   27-24,resolved,,,,,,,
74,WSURAW-00075,washington-state,official_record_book_year_by_year,1909-1910,1910,1910-02-14,at Whitman*,Whitman,whitman,No,36,34,W,0,,,at,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,Year-by-Year Results — 1909-10; season block begins PDF p. 15,F 14  at Whitman*     W   36-34,resolved,,,,,,,
75,WSURAW-00076,washington-state,official_record_book_year_by_year,1909-1910,1910,1910-02-16,Washington,Washington,washington,Yes,9,13,L,0,,,,SOURCE_PROGRAM_HOME,,WSU Gymnasium / Temporary Union Building,Pullman,WA,,,REGULAR_SEASON,,Year-by-Year Results — 1909-10; season block begins PDF p. 15,F 16 Washington         L     9-13,resolved,,,,,,,
