index,source_program_key,source_opponent_label,canonical_opponent_key,canonical_opponent_name,current_d1,games_with_source_label,first_season,last_season,resolution_status,resolution_method,user_choice,audit_note
61,washington-state,Cheney Normal,eastern-washington,Eastern Washington,Yes,1,1906-1907,1906-1907,RESOLVED,Cheney Normal is historical institutional name in Eastern Washington lineage.,,Informational self-corrected current-program alias; accepted Stage 2 normalization.
62,washington-state,Coeur d’Alene,coeur-dalene,Coeur d’Alene,No,1,1926-1927,1926-1927,RESOLVED,Historical/local/non-D1 identity retained distinctly; no evidence requiring merge to a current D1 program.,,
63,washington-state,Coeur d’Alene Elks,coeur-dalene-elks,Coeur d’Alene Elks,No,3,1915-1916,1925-1926,RESOLVED,Historical/local/non-D1 identity retained distinctly; no evidence requiring merge to a current D1 program.,,
64,washington-state,Colfax HS,colfax-hs,Colfax HS,No,1,1906-1907,1906-1907,RESOLVED,Historical/local/non-D1 identity retained distinctly; no evidence requiring merge to a current D1 program.,,
65,washington-state,College of Idaho,college-of-idaho,College of Idaho,No,1,1925-1926,1925-1926,RESOLVED,Defensible non-D1/historical opponent identity; literal source evidence retained.,,
66,washington-state,Colorado,colorado,Colorado,Yes,24,1952-1953,2023-2024,RESOLVED,Current program identity; source spelling/rank/site decoration normalized.,,
67,washington-state,COLORADO,colorado,Colorado,Yes,4,2018-2019,2023-2024,RESOLVED,Current program identity; source spelling/rank/site decoration normalized.,,
68,washington-state,Colorado St,colorado-state,Colorado State,Yes,1,2019-2020,2019-2020,RESOLVED,Current program identity; source spelling/rank/site decoration normalized.,,Informational self-corrected current-program alias; accepted Stage 2 normalization.
69,washington-state,Colorado State,colorado-state,Colorado State,Yes,9,1946-1947,2002-2003,RESOLVED,Current program identity; source spelling/rank/site decoration normalized.,,
70,washington-state,Columbia,columbia,Columbia,Yes,1,1972-1973,1972-1973,RESOLVED,Current program identity; source spelling/rank/site decoration normalized.,,
71,washington-state,Cook’s Gym,cook-s-gym,Cook's Gym,No,1,1907-1908,1907-1908,RESOLVED,Historical/local/non-D1 identity retained distinctly; no evidence requiring merge to a current D1 program.,,
72,washington-state,Coppin State,coppin-state,Coppin State,Yes,1,1993-1994,1993-1994,RESOLVED,Current program identity; source spelling/rank/site decoration normalized.,,
73,washington-state,Creighton,creighton,Creighton,Yes,3,1940-1941,2016-2017,RESOLVED,Current program identity; source spelling/rank/site decoration normalized.,,
74,washington-state,CSU Bakersfield,cal-state-bakersfield,Cal State Bakersfield,Yes,1,2013-2014,2013-2014,RESOLVED,Current program identity; source spelling/rank/site decoration normalized.,,Informational self-corrected current-program alias; accepted Stage 2 normalization.
75,washington-state,CSUN,cal-state-northridge,Cal State Northridge,Yes,1,2018-2019,2018-2019,RESOLVED,Current program identity; source spelling/rank/site decoration normalized.,,Informational self-corrected current-program alias; accepted Stage 2 normalization.
76,washington-state,Davenport HS,davenport-hs,Davenport HS,No,3,1914-1915,1916-1917,RESOLVED,Historical/local/non-D1 identity retained distinctly; no evidence requiring merge to a current D1 program.,,
77,washington-state,Davidson,davidson,Davidson,Yes,1,2025-2026,2025-2026,RESOLVED,Current program identity; source spelling/rank/site decoration normalized.,,
78,washington-state,Dayton,dayton,Dayton,Yes,2,1932-1933,1975-1976,RESOLVED,Current program identity; source spelling/rank/site decoration normalized.,,
79,washington-state,Delaware,delaware,Delaware,Yes,1,1986-1987,1986-1987,RESOLVED,Current program identity; source spelling/rank/site decoration normalized.,,
80,washington-state,Delaware State,delaware-state,Delaware State,Yes,1,1988-1989,1988-1989,RESOLVED,Current program identity; source spelling/rank/site decoration normalized.,,
81,washington-state,DELAWARE STATE,delaware-state,Delaware State,Yes,1,2018-2019,2018-2019,RESOLVED,Current program identity; source spelling/rank/site decoration normalized.,,
82,washington-state,Denver,denver,Denver,Yes,3,1965-1966,1974-1975,RESOLVED,Current program identity; source spelling/rank/site decoration normalized.,,
83,washington-state,DePaul,depaul,DePaul,Yes,2,1973-1974,1974-1975,RESOLVED,Current program identity; source spelling/rank/site decoration normalized.,,
84,washington-state,Deserts Independent,deserts-independent,Deserts Independent,No,2,1934-1935,1935-1936,RESOLVED,Historical/local/non-D1 identity retained distinctly; no evidence requiring merge to a current D1 program.,,
85,washington-state,DETROIT MERCY,detroit-mercy,Detroit Mercy,Yes,1,2022-2023,2022-2023,RESOLVED,Current program identity; source spelling/rank/site decoration normalized.,,
86,washington-state,Drake,drake,Drake,Yes,2,1935-1936,2023-2024,RESOLVED,Current program identity; source spelling/rank/site decoration normalized.,,
87,washington-state,Eastern Kentucky,eastern-kentucky,Eastern Kentucky,Yes,1,1988-1989,1988-1989,RESOLVED,Current program identity; source spelling/rank/site decoration normalized.,,
88,washington-state,Eastern Michigan,eastern-michigan,Eastern Michigan,Yes,2,1993-1994,1994-1995,RESOLVED,Current program identity; source spelling/rank/site decoration normalized.,,
89,washington-state,Eastern Montana,montana-state-billings,Montana State Billings,No,6,1977-1978,1984-1985,RESOLVED,Eastern Montana College is historical name of current Montana State University Billings (Division II).,,
90,washington-state,Eastern Wash,eastern-washington,Eastern Washington,Yes,1,2022-2023,2022-2023,RESOLVED,Cheney Normal is institutional predecessor naming for current Eastern Washington; modern labels normalized to same program.,,Informational self-corrected current-program alias; accepted Stage 2 normalization.
91,washington-state,EASTERN WASH,eastern-washington,Eastern Washington,Yes,2,2022-2023,2023-2024,RESOLVED,Cheney Normal is institutional predecessor naming for current Eastern Washington; modern labels normalized to same program.,,Informational self-corrected current-program alias; accepted Stage 2 normalization.
92,washington-state,Eastern Washington,eastern-washington,Eastern Washington,Yes,67,1922-1923,2025-2026,RESOLVED,Cheney Normal is institutional predecessor naming for current Eastern Washington; modern labels normalized to same program.,,
93,washington-state,EASTERN WASHINGTON,eastern-washington,Eastern Washington,Yes,2,2020-2021,2021-2022,RESOLVED,Cheney Normal is institutional predecessor naming for current Eastern Washington; modern labels normalized to same program.,,
94,washington-state,Ellensburg AC,ellensburg-ac,Ellensburg AC,No,3,1907-1908,1924-1925,RESOLVED,Historical/local/non-D1 identity retained distinctly; no evidence requiring merge to a current D1 program.,,
95,washington-state,Ellensburg YMCA,ellensburg-ymca,Ellensburg YMCA,No,2,1920-1921,1923-1924,RESOLVED,Historical/local/non-D1 identity retained distinctly; no evidence requiring merge to a current D1 program.,,
96,washington-state,Endicott AC,endicott-ac,Endicott AC,No,1,1912-1913,1912-1913,RESOLVED,Historical/local/non-D1 identity retained distinctly; no evidence requiring merge to a current D1 program.,,
97,washington-state,Eugene Mohawks,eugene-mohawks,Eugene Mohawks,No,1,1928-1929,1928-1929,RESOLVED,Historical/local/non-D1 identity retained distinctly; no evidence requiring merge to a current D1 program.,,
98,washington-state,Everett YMCA,everett-ymca,Everett YMCA,No,1,1907-1908,1907-1908,RESOLVED,Historical/local/non-D1 identity retained distinctly; no evidence requiring merge to a current D1 program.,,
99,washington-state,Fairleigh Dickinson,fairleigh-dickinson,Fairleigh Dickinson,Yes,1,2008-2009,2008-2009,RESOLVED,Current program identity; source spelling/rank/site decoration normalized.,,
100,washington-state,Fees Music Co,fees-music-co,Fees Music Co.,No,1,1945-1946,1945-1946,RESOLVED,Historical/local/non-D1 identity retained distinctly; no evidence requiring merge to a current D1 program.,,
101,washington-state,Florida A&M,florida-a-m,Florida A&M,Yes,1,1990-1991,1990-1991,RESOLVED,Current program identity; source spelling/rank/site decoration normalized.,,
102,washington-state,FLORIDA A&M,florida-a-m,Florida A&M,Yes,1,2019-2020,2019-2020,RESOLVED,Current program identity; source spelling/rank/site decoration normalized.,,
103,washington-state,Florida State,florida-state,Florida State,Yes,1,1971-1972,1971-1972,RESOLVED,Current program identity; source spelling/rank/site decoration normalized.,,
104,washington-state,Foresters of America,foresters-of-america,Foresters of America,No,1,1907-1908,1907-1908,RESOLVED,Historical/local/non-D1 identity retained distinctly; no evidence requiring merge to a current D1 program.,,
105,washington-state,Fort Lawton,fort-lawton,Fort Lawton,No,1,1942-1943,1942-1943,RESOLVED,Historical/local/non-D1 identity retained distinctly; no evidence requiring merge to a current D1 program.,,
106,washington-state,Fort Lewis,fort-lewis-army,Fort Lewis Army,No,3,1943-1944,1944-1945,RESOLVED,"1943-45 wartime opponent was the Fort Lewis Army/service basketball team, not Fort Lewis College.",,
107,washington-state,Fort Wright,fort-wright,Fort Wright,No,2,1944-1945,1944-1945,RESOLVED,Historical/local/non-D1 identity retained distinctly; no evidence requiring merge to a current D1 program.,,
108,washington-state,Fresno State,fresno-state,Fresno State,Yes,13,1935-1936,2024-2025,RESOLVED,Current program identity; source spelling/rank/site decoration normalized.,,
109,washington-state,Garfield AC,garfield-ac,Garfield AC,No,1,1925-1926,1925-1926,RESOLVED,Historical/local/non-D1 identity retained distinctly; no evidence requiring merge to a current D1 program.,,
110,washington-state,Geiger Field,geiger-field,Geiger Field,No,1,1944-1945,1944-1945,RESOLVED,Historical/local/non-D1 identity retained distinctly; no evidence requiring merge to a current D1 program.,,
111,washington-state,Genesee HS,genesee-hs,Genesee HS,No,2,1911-1912,1912-1913,RESOLVED,Historical/local/non-D1 identity retained distinctly; no evidence requiring merge to a current D1 program.,,
112,washington-state,George Wash,george-washington,George Washington,Yes,1,2022-2023,2022-2023,RESOLVED,Current program identity; source spelling/rank/site decoration normalized.,,Informational self-corrected current-program alias; accepted Stage 2 normalization.
113,washington-state,Georgetown,georgetown,Georgetown,Yes,1,2024-2025,2024-2025,RESOLVED,Current program identity; source spelling/rank/site decoration normalized.,,
114,washington-state,Georgia,georgia,Georgia,Yes,1,1996-1997,1996-1997,RESOLVED,Current program identity; source spelling/rank/site decoration normalized.,,
115,washington-state,Georgia Southern,georgia-southern,Georgia Southern,Yes,1,2004-2005,2004-2005,RESOLVED,Current program identity; source spelling/rank/site decoration normalized.,,
116,washington-state,Gonzaga,gonzaga,Gonzaga,Yes,153,1907-1908,2025-2026,RESOLVED,Current program identity; source spelling/rank/site decoration normalized.,,
117,washington-state,GONZAGA,gonzaga,Gonzaga,Yes,1,2024-2025,2024-2025,RESOLVED,Current program identity; source spelling/rank/site decoration normalized.,,
118,washington-state,GRAMBLING ST,grambling,Grambling,Yes,1,2023-2024,2023-2024,RESOLVED,Current program identity; source spelling/rank/site decoration normalized.,,Informational self-corrected current-program alias; accepted Stage 2 normalization.
119,washington-state,Grambling State,grambling,Grambling,Yes,3,1998-1999,2011-2012,RESOLVED,Current program identity; source spelling/rank/site decoration normalized.,,Informational self-corrected current-program alias; accepted Stage 2 normalization.
120,washington-state,Hamline,hamline,Hamline,No,1,1940-1941,1940-1941,RESOLVED,Historical/local/non-D1 identity retained distinctly; no evidence requiring merge to a current D1 program.,,
121,washington-state,Hawaii,hawai-i,Hawai'i,Yes,7,1951-1952,2022-2023,RESOLVED,Current program identity; source spelling/rank/site decoration normalized.,,Informational self-corrected current-program alias; accepted Stage 2 normalization.
122,washington-state,Hawaii Pacific,hawaii-pacific,Hawaii Pacific,No,1,1989-1990,1989-1990,RESOLVED,Defensible non-D1/historical opponent identity; literal source evidence retained.,,
123,washington-state,Hickam Field,hickam-field,Hickam Field,No,1,1951-1952,1951-1952,RESOLVED,Historical/local/non-D1 identity retained distinctly; no evidence requiring merge to a current D1 program.,,
124,washington-state,High Point,high-point,High Point,Yes,1,2002-2003,2002-2003,RESOLVED,Current program identity; source spelling/rank/site decoration normalized.,,
125,washington-state,Houston,houston,Houston,Yes,2,1971-1972,1972-1973,RESOLVED,Current program identity; source spelling/rank/site decoration normalized.,,
126,washington-state,Humboldt State,cal-poly-humboldt,Cal Poly Humboldt,No,1,1977-1978,1977-1978,RESOLVED,Defensible non-D1/historical opponent identity; literal source evidence retained.,,
127,washington-state,Idaho,idaho,Idaho,Yes,275,1905-1906,2025-2026,RESOLVED,Current program identity; source spelling/rank/site decoration normalized.,,
128,washington-state,IDAHO,idaho,Idaho,Yes,4,2018-2019,2024-2025,RESOLVED,Current program identity; source spelling/rank/site decoration normalized.,,
129,washington-state,IDAHO ST,idaho-state,Idaho State,Yes,1,2019-2020,2019-2020,RESOLVED,Current program identity; source spelling/rank/site decoration normalized.,,Informational self-corrected current-program alias; accepted Stage 2 normalization.
130,washington-state,Idaho State,idaho-state,Idaho State,Yes,10,1957-1958,2017-2018,RESOLVED,Current program identity; source spelling/rank/site decoration normalized.,,
131,washington-state,Illinois,illinois,Illinois,Yes,6,1947-1948,1977-1978,RESOLVED,Current program identity; source spelling/rank/site decoration normalized.,,
132,washington-state,Illinois State,illinois-state,Illinois State,Yes,3,1973-1974,1994-1995,RESOLVED,Current program identity; source spelling/rank/site decoration normalized.,,
133,washington-state,INCARNATE WORD,incarnate-word,Incarnate Word,Yes,1,2019-2020,2019-2020,RESOLVED,Historical/local/non-D1 identity retained distinctly; no evidence requiring merge to a current D1 program.,,
134,washington-state,Indiana,indiana,Indiana,Yes,3,1970-1971,1993-1994,RESOLVED,Current program identity; source spelling/rank/site decoration normalized.,,
135,washington-state,Indiana State,indiana-state,Indiana State,Yes,1,1987-1988,1987-1988,RESOLVED,Current program identity; source spelling/rank/site decoration normalized.,,
136,washington-state,Inland Motor,inland-motor,Inland Motor,No,1,1938-1939,1938-1939,RESOLVED,Historical/local/non-D1 identity retained distinctly; no evidence requiring merge to a current D1 program.,,
137,washington-state,Iona,iona,Iona,Yes,1,1981-1982,1981-1982,RESOLVED,Current program identity; source spelling/rank/site decoration normalized.,,
138,washington-state,Iowa,iowa,Iowa,Yes,2,1963-1964,2024-2025,RESOLVED,Current program identity; source spelling/rank/site decoration normalized.,,
139,washington-state,Iowa State,iowa-state,Iowa State,Yes,1,2023-2024,2023-2024,RESOLVED,Current program identity; source spelling/rank/site decoration normalized.,,
140,washington-state,IPFW,purdue-fort-wayne,Purdue Fort Wayne,Yes,2,2003-2004,2009-2010,RESOLVED,IPFW historical athletic name maps to current Purdue Fort Wayne program.,,Informational self-corrected current-program alias; accepted Stage 2 normalization.
141,washington-state,IUPUI,iu-indianapolis,IU Indianapolis,Yes,1,2017-2018,2017-2018,RESOLVED,IUPUI historical athletic identity maps to current IU Indianapolis program.,,Informational self-corrected current-program alias; accepted Stage 2 normalization.
142,washington-state,Jackson State,jackson-state,Jackson State,Yes,2,1990-1991,2012-2013,RESOLVED,Current program identity; source spelling/rank/site decoration normalized.,,
143,washington-state,Jacksonville,jacksonville,Jacksonville,Yes,2,1975-1976,1976-1977,RESOLVED,Current program identity; source spelling/rank/site decoration normalized.,,
144,washington-state,Kansas,kansas,Kansas,Yes,2,1973-1974,2012-2013,RESOLVED,Current program identity; source spelling/rank/site decoration normalized.,,
145,washington-state,Kansas State,kansas-state,Kansas State,Yes,8,1941-1942,2017-2018,RESOLVED,Current program identity; source spelling/rank/site decoration normalized.,,
146,washington-state,Kentucky,kentucky,Kentucky,Yes,1,1974-1975,1974-1975,RESOLVED,Current program identity; source spelling/rank/site decoration normalized.,,
147,washington-state,Lamar,lamar,Lamar,Yes,1,2013-2014,2013-2014,RESOLVED,Current program identity; source spelling/rank/site decoration normalized.,,
148,washington-state,Leavenworth AC,leavenworth-ac,Leavenworth AC,No,6,1924-1925,1925-1926,RESOLVED,Historical/local/non-D1 identity retained distinctly; no evidence requiring merge to a current D1 program.,,
149,washington-state,Lewiston Normal,lewis-clark-state,Lewis-Clark State,No,1,1911-1912,1911-1912,RESOLVED,Historical Lewiston Normal/Lewiston State Normal labels represent the same Lewis-Clark State institutional program identity.,,
150,washington-state,Lewiston State Normal,lewis-clark-state,Lewis-Clark State,No,10,1927-1928,1943-1944,RESOLVED,Historical Lewiston Normal/Lewiston State Normal labels represent the same Lewis-Clark State institutional program identity.,,
151,washington-state,LMU,loyola-marymount,Loyola Marymount,Yes,4,2024-2025,2025-2026,RESOLVED,Current program identity; source spelling/rank/site decoration normalized.,,Informational self-corrected current-program alias; accepted Stage 2 normalization.
152,washington-state,Long Beach State,long-beach-state,Long Beach State,Yes,3,1962-1963,2010-2011,RESOLVED,Current program identity; source spelling/rank/site decoration normalized.,,
153,washington-state,Los Angeles AC,los-angeles-ac,Los Angeles AC,No,1,1908-1909,1908-1909,RESOLVED,Historical/local/non-D1 identity retained distinctly; no evidence requiring merge to a current D1 program.,,
154,washington-state,Louisiana State,lsu,LSU,Yes,2,1973-1974,1977-1978,RESOLVED,Current program identity; source spelling/rank/site decoration normalized.,,Informational self-corrected current-program alias; accepted Stage 2 normalization.
155,washington-state,Louisiana Tech,louisiana-tech,Louisiana Tech,Yes,1,1955-1956,1955-1956,RESOLVED,Current program identity; source spelling/rank/site decoration normalized.,,
156,washington-state,Loyola,loyola-marymount,Loyola Marymount,Yes,1,2016-2017,2016-2017,RESOLVED,Current program identity; source spelling/rank/site decoration normalized.,,Informational self-corrected current-program alias; accepted Stage 2 normalization.
157,washington-state,Loyola AC,loyola-ac,Loyola AC,No,1,1910-1911,1910-1911,RESOLVED,Historical/local/non-D1 identity retained distinctly; no evidence requiring merge to a current D1 program.,,
158,washington-state,Loyola Marymount,loyola-marymount,Loyola Marymount,Yes,3,1950-1951,1991-1992,RESOLVED,Current program identity; source spelling/rank/site decoration normalized.,,
159,washington-state,LSU,lsu,LSU,Yes,2,2008-2009,2009-2010,RESOLVED,Current program identity; source spelling/rank/site decoration normalized.,,
160,washington-state,Lynden,lynden,Lynden,No,1,1920-1921,1920-1921,RESOLVED,Historical/local/non-D1 identity retained distinctly; no evidence requiring merge to a current D1 program.,,
