index,source_program_key,venue_key,venue_id,canonical_name,aliases,city,state,venue_type,known_opened,known_closed,venue_date_precision,games_currently_assigned,first_assigned_game,last_assigned_game,relationship_type,relationship_start,relationship_end,relationship_date_precision,site_rule,source_basis,notes
10,duke,beasley-coliseum,VEN-000283,Beasley Coliseum,Friel Court at Beasley Coliseum,Pullman,WA,arena,,,,1,1984-03-18,1984-03-18,GAME_SITE,,,,Venue never establishes H/A/N; relationship applied only after independent site classification.,Duke Stage 3A/3B accepted physical-site research.,Physical venue identity reuses research-base registry; numeric/global identity remains subject to serialized current-main rebase. Integration rebase resolved final global venue ID VEN-000283.
11,duke,birmingham-city-auditorium-birmingham,VEN-000515,Birmingham City Auditorium,,Birmingham,AL,arena,,,,4,1956-12-14,1959-12-19,GAME_SITE,,,,Venue never establishes H/A/N; relationship applied only after independent site classification.,Duke Stage 3A/3B accepted physical-site research.,Research-time provisional physical identity; no safe research-base global match. Numeric ID is transport-only and serialized Implementation must rebase against current main. Integration rebase resolved final global venue ID VEN-000515.
12,duke,bon-secours-wellness-arena,VEN-000025,Bon Secours Wellness Arena,BI-LO Center,Greenville,SC,arena,,,,8,2002-03-14,2026-03-21,GAME_SITE,,,,Venue never establishes H/A/N; relationship applied only after independent site classification.,Duke Stage 3A/3B accepted physical-site research.,Physical venue identity reuses research-base registry; numeric/global identity remains subject to serialized current-main rebase. Integration rebase resolved final global venue ID VEN-000025.
13,duke,brendan-byrne-arena,VEN-000028,Brendan Byrne Arena,Continental Airlines Arena; Izod Center,East Rutherford,NJ,arena,,,,17,1982-01-27,2014-12-18,GAME_SITE,,,,Venue never establishes H/A/N; relationship applied only after independent site classification.,Duke Stage 3A/3B accepted physical-site research.,Physical venue identity reuses research-base registry; numeric/global identity remains subject to serialized current-main rebase. Integration rebase resolved final global venue ID VEN-000028.
14,duke,caesars-superdome,VEN-000034,Caesars Superdome,Superdome,New Orleans,LA,arena,,,,3,1980-12-28,2022-04-02,GAME_SITE,,,,Venue never establishes H/A/N; relationship applied only after independent site classification.,Duke Stage 3A/3B accepted physical-site research.,Physical venue identity reuses research-base registry; numeric/global identity remains subject to serialized current-main rebase. Integration rebase resolved final global venue ID VEN-000034.
15,duke,cameron-indoor-stadium,VEN-000035,Cameron Indoor Stadium,Duke Indoor Stadium,Durham,NC,arena,1940,,YEAR,1167,1940-01-06,2026-03-07,PRIMARY_HOME,1939-1940,,SEASON,Venue never establishes H/A/N; relationship applied only after independent site classification.,Duke Stage 3A/3B accepted physical-site research. Duke institutional home-facility chronology and game-level H/A/N evidence.,Physical venue identity reuses research-base registry; numeric/global identity remains subject to serialized current-main rebase. Integration rebase resolved final global venue ID VEN-000035.
16,duke,capital-centre,VEN-000259,Capital Centre,,Landover,MD,arena,,,,3,1976-03-04,1987-03-06,GAME_SITE,,,,Venue never establishes H/A/N; relationship applied only after independent site classification.,Duke Stage 3A/3B accepted physical-site research.,Physical venue identity reuses research-base registry; numeric/global identity remains subject to serialized current-main rebase. Integration rebase resolved final global venue ID VEN-000259.
17,duke,capital-one-arena,VEN-000036,Capital One Arena,MCI Center; Verizon Center,Washington,DC,arena,,,,13,2005-03-11,2026-03-29,GAME_SITE,,,,Venue never establishes H/A/N; relationship applied only after independent site classification.,Duke Stage 3A/3B accepted physical-site research.,Physical venue identity reuses research-base registry; numeric/global identity remains subject to serialized current-main rebase. Integration rebase resolved final global venue ID VEN-000036.
18,duke,card-gym-duke,VEN-000516,Card Gym,Card Gymnasium,Durham,NC,gymnasium,1930,,YEAR,76,1931-01-31,1939-02-24,PRIMARY_HOME,1930-1931,1938-1939,SEASON,Venue never establishes H/A/N; relationship applied only after independent site classification.,Duke Stage 3A/3B accepted physical-site research. Duke institutional home-facility chronology and game-level H/A/N evidence.,Research-time provisional physical identity; no safe research-base global match. Numeric ID is transport-only and serialized Implementation must rebase against current main. Integration rebase resolved final global venue ID VEN-000516.
19,duke,carolina-coliseum,VEN-000344,Carolina Coliseum,,Columbia,SC,arena,,,,2,1974-12-20,1974-12-21,GAME_SITE,,,,Venue never establishes H/A/N; relationship applied only after independent site classification.,Duke Stage 3A/3B accepted physical-site research.,Physical venue identity reuses research-base registry; numeric/global identity remains subject to serialized current-main rebase. Integration rebase resolved final global venue ID VEN-000344.
20,duke,charlotte-coliseum-1988,VEN-000041,Charlotte Coliseum,,Charlotte,NC,arena,,,,28,1990-03-09,2005-03-20,GAME_SITE,,,,Venue never establishes H/A/N; relationship applied only after independent site classification.,Duke Stage 3A/3B accepted physical-site research.,Physical venue identity reuses research-base registry; numeric/global identity remains subject to serialized current-main rebase. Integration rebase resolved final global venue ID VEN-000041.
21,duke,charlotte-coliseum-1955,VEN-000040,Charlotte Coliseum,,Charlotte,NC,arena,,,,16,1956-12-05,1979-02-18,GAME_SITE,,,,Venue never establishes H/A/N; relationship applied only after independent site classification.,Duke Stage 3A/3B accepted physical-site research.,Physical venue identity reuses research-base registry; numeric/global identity remains subject to serialized current-main rebase. Integration rebase resolved final global venue ID VEN-000040.
22,duke,chase-center,VEN-000042,Chase Center,,San Francisco,CA,arena,,,,2,2022-03-24,2022-03-26,GAME_SITE,,,,Venue never establishes H/A/N; relationship applied only after independent site classification.,Duke Stage 3A/3B accepted physical-site research.,Physical venue identity reuses research-base registry; numeric/global identity remains subject to serialized current-main rebase. Integration rebase resolved final global venue ID VEN-000042.
23,duke,chi-health-center,VEN-000043,CHI Health Center Omaha,CenturyLink Center Omaha,Omaha,NE,arena,,,,2,2018-03-23,2018-03-25,GAME_SITE,,,,Venue never establishes H/A/N; relationship applied only after independent site classification.,Duke Stage 3A/3B accepted physical-site research.,Physical venue identity reuses research-base registry; numeric/global identity remains subject to serialized current-main rebase. Integration rebase resolved final global venue ID VEN-000043.
24,duke,chicago-stadium,VEN-000044,Chicago Stadium,,Chicago,IL,arena,,,,1,1968-02-10,1968-02-10,GAME_SITE,,,,Venue never establishes H/A/N; relationship applied only after independent site classification.,Duke Stage 3A/3B accepted physical-site research.,Physical venue identity reuses research-base registry; numeric/global identity remains subject to serialized current-main rebase. Integration rebase resolved final global venue ID VEN-000044.
25,duke,cobo-arena-detroit,VEN-000517,Cobo Arena,,Detroit,MI,arena,,,,1,1965-12-21,1965-12-21,GAME_SITE,,,,Venue never establishes H/A/N; relationship applied only after independent site classification.,Duke Stage 3A/3B accepted physical-site research.,Research-time provisional physical identity; no safe research-base global match. Numeric ID is transport-only and serialized Implementation must rebase against current main. Integration rebase resolved final global venue ID VEN-000517.
26,duke,cole-field-house,VEN-000047,Cole Field House,,College Park,MD,gymnasium,,,,4,1963-03-15,1966-03-19,GAME_SITE,,,,Venue never establishes H/A/N; relationship applied only after independent site classification.,Duke Stage 3A/3B accepted physical-site research.,Physical venue identity reuses research-base registry; numeric/global identity remains subject to serialized current-main rebase. Integration rebase resolved final global venue ID VEN-000047.
27,duke,colonial-life-arena,VEN-000049,Colonial Life Arena,,Columbia,SC,arena,,,,2,2019-03-22,2019-03-24,GAME_SITE,,,,Venue never establishes H/A/N; relationship applied only after independent site classification.,Duke Stage 3A/3B accepted physical-site research.,Physical venue identity reuses research-base registry; numeric/global identity remains subject to serialized current-main rebase. Integration rebase resolved final global venue ID VEN-000049.
28,duke,community-center-shelby,VEN-000518,Community Center,,Shelby,NC,arena,,,,1,1951-12-11,1951-12-11,GAME_SITE,,,,Venue never establishes H/A/N; relationship applied only after independent site classification.,Duke Stage 3A/3B accepted physical-site research.,Research-time provisional physical identity; no safe research-base global match. Numeric ID is transport-only and serialized Implementation must rebase against current main. Integration rebase resolved final global venue ID VEN-000518.
29,duke,dane-county-coliseum-madison,VEN-000519,Dane County Coliseum,,Madison,WI,arena,,,,1,1980-02-10,1980-02-10,GAME_SITE,,,,Venue never establishes H/A/N; relationship applied only after independent site classification.,Duke Stage 3A/3B accepted physical-site research.,Research-time provisional physical identity; no safe research-base global match. Numeric ID is transport-only and serialized Implementation must rebase against current main. Integration rebase resolved final global venue ID VEN-000519.
30,duke,dean-smith-center,VEN-000053,Dean Smith Center,,Chapel Hill,NC,arena,,,,2,1988-03-17,1988-03-19,GAME_SITE,,,,Venue never establishes H/A/N; relationship applied only after independent site classification.,Duke Stage 3A/3B accepted physical-site research.,Physical venue identity reuses research-base registry; numeric/global identity remains subject to serialized current-main rebase. Integration rebase resolved final global venue ID VEN-000053.
31,duke,fitzgerald-field-house,VEN-000437,Fitzgerald Field House,,Pittsburgh,PA,gymnasium,,,,2,1961-12-15,1961-12-16,GAME_SITE,,,,Venue never establishes H/A/N; relationship applied only after independent site classification.,Duke Stage 3A/3B accepted physical-site research.,Research-time provisional physical identity; no safe research-base global match. Numeric ID is transport-only and serialized Implementation must rebase against current main. Integration rebase resolved final global venue ID VEN-000437.
32,duke,frank-erwin-center,VEN-000068,Frank Erwin Center,,Austin,TX,arena,,,,1,2005-03-25,2005-03-25,GAME_SITE,,,,Venue never establishes H/A/N; relationship applied only after independent site classification.,Duke Stage 3A/3B accepted physical-site research.,Physical venue identity reuses research-base registry; numeric/global identity remains subject to serialized current-main rebase. Integration rebase resolved final global venue ID VEN-000068.
33,duke,freedom-hall,VEN-000069,Freedom Hall,,Louisville,KY,arena,,,,2,1963-03-22,1963-03-23,GAME_SITE,,,,Venue never establishes H/A/N; relationship applied only after independent site classification.,Duke Stage 3A/3B accepted physical-site research.,Physical venue identity reuses research-base registry; numeric/global identity remains subject to serialized current-main rebase. Integration rebase resolved final global venue ID VEN-000069.
34,duke,gainbridge-fieldhouse,VEN-000070,Gainbridge Fieldhouse,Bankers Life Fieldhouse,Indianapolis,IN,gymnasium,,,,3,2014-11-18,2022-11-15,GAME_SITE,,,,Venue never establishes H/A/N; relationship applied only after independent site classification.,Duke Stage 3A/3B accepted physical-site research.,Physical venue identity reuses research-base registry; numeric/global identity remains subject to serialized current-main rebase. Integration rebase resolved final global venue ID VEN-000070.
35,duke,georgia-dome,VEN-000073,Georgia Dome,,Atlanta,GA,arena,,,,10,2001-03-09,2012-11-13,GAME_SITE,,,,Venue never establishes H/A/N; relationship applied only after independent site classification.,Duke Stage 3A/3B accepted physical-site research.,Physical venue identity reuses research-base registry; numeric/global identity remains subject to serialized current-main rebase. Integration rebase resolved final global venue ID VEN-000073.
36,duke,greensboro-coliseum,VEN-000076,Greensboro Coliseum,First Horizon Coliseum,Greensboro,NC,arena,,,,118,1961-01-03,2023-03-11,GAME_SITE,,,,Venue never establishes H/A/N; relationship applied only after independent site classification.,Duke Stage 3A/3B accepted physical-site research.,Physical venue identity reuses research-base registry; numeric/global identity remains subject to serialized current-main rebase. Integration rebase resolved final global venue ID VEN-000076.
37,duke,hofheinz-pavilion,VEN-000291,Hofheinz Pavilion,,Houston,TX,arena,,,,2,1985-03-15,1985-03-17,GAME_SITE,,,,Venue never establishes H/A/N; relationship applied only after independent site classification.,Duke Stage 3A/3B accepted physical-site research.,Physical venue identity reuses research-base registry; numeric/global identity remains subject to serialized current-main rebase. Integration rebase resolved final global venue ID VEN-000291.
38,duke,honda-center,VEN-000082,Honda Center,Arrowhead Pond of Anaheim,Anaheim,CA,arena,,,,3,2003-03-27,2016-03-24,GAME_SITE,,,,Venue never establishes H/A/N; relationship applied only after independent site classification.,Duke Stage 3A/3B accepted physical-site research.,Physical venue identity reuses research-base registry; numeric/global identity remains subject to serialized current-main rebase. Integration rebase resolved final global venue ID VEN-000082.
39,duke,hoosier-dome,VEN-000083,Hoosier Dome,RCA Dome,Indianapolis,IN,arena,,,,5,1987-03-12,1996-03-14,GAME_SITE,,,,Venue never establishes H/A/N; relationship applied only after independent site classification.,Duke Stage 3A/3B accepted physical-site research.,Physical venue identity reuses research-base registry; numeric/global identity remains subject to serialized current-main rebase. Integration rebase resolved final global venue ID VEN-000083.
40,duke,hubert-h-humphrey-metrodome,VEN-000085,Hubert H. Humphrey Metrodome,,Minneapolis,MN,arena,,,,6,1991-03-14,2001-04-02,GAME_SITE,,,,Venue never establishes H/A/N; relationship applied only after independent site classification.,Duke Stage 3A/3B accepted physical-site research.,Physical venue identity reuses research-base registry; numeric/global identity remains subject to serialized current-main rebase. Integration rebase resolved final global venue ID VEN-000085.
41,duke,imperial-arena,VEN-000088,Imperial Arena,,Nassau,BS,arena,,,,3,2012-11-22,2012-11-24,GAME_SITE,,,,Venue never establishes H/A/N; relationship applied only after independent site classification.,Duke Stage 3A/3B accepted physical-site research.,Physical venue identity reuses research-base registry; numeric/global identity remains subject to serialized current-main rebase. Integration rebase resolved final global venue ID VEN-000088.
42,duke,jacksonville-memorial-coliseum,VEN-000489,Jacksonville Coliseum,,Jacksonville,FL,arena,,,,3,1960-12-21,1973-12-27,GAME_SITE,,,,Venue never establishes H/A/N; relationship applied only after independent site classification.,Duke Stage 3A/3B accepted physical-site research.,Research-time provisional physical identity; no safe research-base global match. Numeric ID is transport-only and serialized Implementation must rebase against current main. Integration rebase resolved final global venue ID VEN-000489.
43,duke,jma-wireless-dome,VEN-000096,JMA Wireless Dome,Carrier Dome,Syracuse,NY,arena,,,,1,2000-03-24,2000-03-24,GAME_SITE,,,,Venue never establishes H/A/N; relationship applied only after independent site classification.,Duke Stage 3A/3B accepted physical-site research.,Physical venue identity reuses research-base registry; numeric/global identity remains subject to serialized current-main rebase. Integration rebase resolved final global venue ID VEN-000096.
44,duke,jon-m-huntsman-center,VEN-000097,Jon M. Huntsman Center,,Salt Lake City,UT,arena,,,,2,2003-03-20,2003-03-22,GAME_SITE,,,,Venue never establishes H/A/N; relationship applied only after independent site classification.,Duke Stage 3A/3B accepted physical-site research.,Physical venue identity reuses research-base registry; numeric/global identity remains subject to serialized current-main rebase. Integration rebase resolved final global venue ID VEN-000097.
45,duke,kemper-arena,VEN-000099,Kemper Arena,,Kansas City,MO,arena,,,,1,1988-04-02,1988-04-02,GAME_SITE,,,,Venue never establishes H/A/N; relationship applied only after independent site classification.,Duke Stage 3A/3B accepted physical-site research.,Physical venue identity reuses research-base registry; numeric/global identity remains subject to serialized current-main rebase. Integration rebase resolved final global venue ID VEN-000099.
46,duke,keybank-center,VEN-000103,KeyBank Center,HSBC Arena,Buffalo,NY,arena,,,,1,2007-03-15,2007-03-15,GAME_SITE,,,,Venue never establishes H/A/N; relationship applied only after independent site classification.,Duke Stage 3A/3B accepted physical-site research.,Physical venue identity reuses research-base registry; numeric/global identity remains subject to serialized current-main rebase. Integration rebase resolved final global venue ID VEN-000103.
47,duke,kingdome,VEN-000105,Kingdome,,Seattle,WA,arena,,,,1,1989-04-01,1989-04-01,GAME_SITE,,,,Venue never establishes H/A/N; relationship applied only after independent site classification.,Duke Stage 3A/3B accepted physical-site research.,Physical venue identity reuses research-base registry; numeric/global identity remains subject to serialized current-main rebase. Integration rebase resolved final global venue ID VEN-000105.
48,duke,lahaina-civic-center,VEN-000108,Lahaina Civic Center,,Lahaina,HI,arena,,,,18,1992-12-21,2018-11-21,GAME_SITE,,,,Venue never establishes H/A/N; relationship applied only after independent site classification.,Duke Stage 3A/3B accepted physical-site research.,Physical venue identity reuses research-base registry; numeric/global identity remains subject to serialized current-main rebase. Integration rebase resolved final global venue ID VEN-000108.
49,duke,lenovo-center,VEN-000110,Lenovo Center,PNC Arena; RBC Center,Raleigh,NC,arena,,,,5,2004-03-18,2025-03-23,GAME_SITE,,,,Venue never establishes H/A/N; relationship applied only after independent site classification.,Duke Stage 3A/3B accepted physical-site research.,Physical venue identity reuses research-base registry; numeric/global identity remains subject to serialized current-main rebase. Integration rebase resolved final global venue ID VEN-000110.
50,duke,ljvm-coliseum,VEN-000115,LJVM Coliseum,Lawrence Joel Veterans Memorial Coliseum,Winston-Salem,NC,arena,,,,2,2000-03-17,2000-03-19,GAME_SITE,,,,Venue never establishes H/A/N; relationship applied only after independent site classification.,Duke Stage 3A/3B accepted physical-site research.,Physical venue identity reuses research-base registry; numeric/global identity remains subject to serialized current-main rebase. Integration rebase resolved final global venue ID VEN-000115.
51,duke,los-angeles-memorial-sports-arena,VEN-000118,Los Angeles Memorial Sports Arena,,Los Angeles,CA,arena,,,,1,1984-12-28,1984-12-28,GAME_SITE,,,,Venue never establishes H/A/N; relationship applied only after independent site classification.,Duke Stage 3A/3B accepted physical-site research.,Physical venue identity reuses research-base registry; numeric/global identity remains subject to serialized current-main rebase. Integration rebase resolved final global venue ID VEN-000118.
52,duke,loyola-field-house,VEN-000318,Loyola Field House,,New Orleans,LA,gymnasium,,,,1,1963-12-31,1963-12-31,GAME_SITE,,,,Venue never establishes H/A/N; relationship applied only after independent site classification.,Duke Stage 3A/3B accepted physical-site research.,Physical venue identity reuses research-base registry; numeric/global identity remains subject to serialized current-main rebase. Integration rebase resolved final global venue ID VEN-000318.
53,duke,lucas-oil-stadium,VEN-000120,Lucas Oil Stadium,,Indianapolis,IN,arena,,,,6,2010-04-03,2015-04-06,GAME_SITE,,,,Venue never establishes H/A/N; relationship applied only after independent site classification.,Duke Stage 3A/3B accepted physical-site research.,Physical venue identity reuses research-base registry; numeric/global identity remains subject to serialized current-main rebase. Integration rebase resolved final global venue ID VEN-000120.
54,duke,mackey-arena,VEN-000122,Mackey Arena,,West Lafayette,IN,arena,,,,2,1980-03-08,1981-03-20,GAME_SITE,,,,Venue never establishes H/A/N; relationship applied only after independent site classification.,Duke Stage 3A/3B accepted physical-site research.,Physical venue identity reuses research-base registry; numeric/global identity remains subject to serialized current-main rebase. Integration rebase resolved final global venue ID VEN-000122.
55,duke,madison-square-garden-1925,VEN-000123,Madison Square Garden,Madison Square Garden III,New York,NY,arena,,,,10,1944-01-01,1971-02-27,GAME_SITE,,,,Venue never establishes H/A/N; relationship applied only after independent site classification.,Duke Stage 3A/3B accepted physical-site research.,Physical venue identity reuses research-base registry; numeric/global identity remains subject to serialized current-main rebase. Integration rebase resolved final global venue ID VEN-000123.
56,duke,madison-square-garden-1968,VEN-000124,Madison Square Garden,Madison Square Garden (IV); Madison Square Garden IV,New York,NY,arena,,,,47,1968-03-14,2025-12-20,GAME_SITE,,,,Venue never establishes H/A/N; relationship applied only after independent site classification.,Duke Stage 3A/3B accepted physical-site research.,Physical venue identity reuses research-base registry; numeric/global identity remains subject to serialized current-main rebase. Integration rebase resolved final global venue ID VEN-000124.
57,duke,mcnichols-sports-arena,VEN-000128,McNichols Sports Arena,,Denver,CO,arena,,,,2,1990-03-31,1990-04-02,GAME_SITE,,,,Venue never establishes H/A/N; relationship applied only after independent site classification.,Duke Stage 3A/3B accepted physical-site research.,Physical venue identity reuses research-base registry; numeric/global identity remains subject to serialized current-main rebase. Integration rebase resolved final global venue ID VEN-000128.
58,duke,memorial-coliseum-kentucky,VEN-000129,Memorial Coliseum,,Lexington,KY,arena,,,,1,1953-12-22,1953-12-22,GAME_SITE,,,,Venue never establishes H/A/N; relationship applied only after independent site classification.,Duke Stage 3A/3B accepted physical-site research.,Physical venue identity reuses research-base registry; numeric/global identity remains subject to serialized current-main rebase. Integration rebase resolved final global venue ID VEN-000129.
59,duke,moda-center,VEN-000138,Moda Center,Rose Garden,Portland,OR,arena,,,,5,2010-11-27,2022-11-27,GAME_SITE,,,,Venue never establishes H/A/N; relationship applied only after independent site classification.,Duke Stage 3A/3B accepted physical-site research.,Physical venue identity reuses research-base registry; numeric/global identity remains subject to serialized current-main rebase. Integration rebase resolved final global venue ID VEN-000138.
60,duke,mohegan-sun-arena,VEN-000139,Mohegan Sun Arena,,Uncasville,CT,arena,,,,2,2016-11-19,2016-11-20,GAME_SITE,,,,Venue never establishes H/A/N; relationship applied only after independent site classification.,Duke Stage 3A/3B accepted physical-site research.,Physical venue identity reuses research-base registry; numeric/global identity remains subject to serialized current-main rebase. Integration rebase resolved final global venue ID VEN-000139.
61,duke,municipal-auditorium-kc,VEN-000143,Municipal Auditorium,,Kansas City,MO,arena,,,,2,1964-03-20,1964-03-21,GAME_SITE,,,,Venue never establishes H/A/N; relationship applied only after independent site classification.,Duke Stage 3A/3B accepted physical-site research.,Physical venue identity reuses research-base registry; numeric/global identity remains subject to serialized current-main rebase. Integration rebase resolved final global venue ID VEN-000143.
62,duke,municipal-auditorium-new-orleans,VEN-000411,Municipal Auditorium,,New Orleans,LA,arena,,,,1,1963-12-30,1963-12-30,GAME_SITE,,,,Venue never establishes H/A/N; relationship applied only after independent site classification.,Duke Stage 3A/3B accepted physical-site research.,Research-time provisional physical identity; no safe research-base global match. Numeric ID is transport-only and serialized Implementation must rebase against current main. Integration rebase resolved final global venue ID VEN-000411.
63,duke,municipal-auditorium-norfolk,VEN-000520,Municipal Auditorium,,Norfolk,VA,arena,,,,2,1949-12-10,1950-12-09,GAME_SITE,,,,Venue never establishes H/A/N; relationship applied only after independent site classification.,Duke Stage 3A/3B accepted physical-site research.,Research-time provisional physical identity; no safe research-base global match. Numeric ID is transport-only and serialized Implementation must rebase against current main. Integration rebase resolved final global venue ID VEN-000520.
64,duke,neal-s-blaisdell-center,VEN-000149,Neal S. Blaisdell Center,,Honolulu,HI,arena,,,,2,1983-12-28,1983-12-29,GAME_SITE,,,,Venue never establishes H/A/N; relationship applied only after independent site classification.,Duke Stage 3A/3B accepted physical-site research.,Physical venue identity reuses research-base registry; numeric/global identity remains subject to serialized current-main rebase. Integration rebase resolved final global venue ID VEN-000149.
65,duke,omni-coliseum,VEN-000157,Omni Coliseum,The Omni,Atlanta,GA,arena,,,,8,1983-03-11,1990-03-18,GAME_SITE,,,,Venue never establishes H/A/N; relationship applied only after independent site classification.,Duke Stage 3A/3B accepted physical-site research.,Physical venue identity reuses research-base registry; numeric/global identity remains subject to serialized current-main rebase. Integration rebase resolved final global venue ID VEN-000157.
66,duke,pontiac-silverdome,VEN-000166,Pontiac Silverdome,,Pontiac,MI,arena,,,,2,1991-03-22,1991-03-24,GAME_SITE,,,,Venue never establishes H/A/N; relationship applied only after independent site classification.,Duke Stage 3A/3B accepted physical-site research.,Physical venue identity reuses research-base registry; numeric/global identity remains subject to serialized current-main rebase. Integration rebase resolved final global venue ID VEN-000166.
67,duke,ppg-paints-arena,VEN-000167,PPG Paints Arena,,Pittsburgh,PA,arena,,,,2,2018-03-15,2018-03-17,GAME_SITE,,,,Venue never establishes H/A/N; relationship applied only after independent site classification.,Duke Stage 3A/3B accepted physical-site research.,Physical venue identity reuses research-base registry; numeric/global identity remains subject to serialized current-main rebase. Integration rebase resolved final global venue ID VEN-000167.
68,duke,prudential-center,VEN-000170,Prudential Center,,Newark,NJ,arena,,,,2,2025-03-27,2025-03-29,GAME_SITE,,,,Venue never establishes H/A/N; relationship applied only after independent site classification.,Duke Stage 3A/3B accepted physical-site research.,Physical venue identity reuses research-base registry; numeric/global identity remains subject to serialized current-main rebase. Integration rebase resolved final global venue ID VEN-000170.
69,duke,raleigh-auditorium-raleigh,VEN-000521,Raleigh Auditorium,,Raleigh,NC,arena,,,,1,1921-03-05,1921-03-05,GAME_SITE,,,,Venue never establishes H/A/N; relationship applied only after independent site classification.,Duke Stage 3A/3B accepted physical-site research.,Research-time provisional physical identity; no safe research-base global match. Numeric ID is transport-only and serialized Implementation must rebase against current main. Integration rebase resolved final global venue ID VEN-000521.
