source_game_id,source_program_key,source_era,season_label,season_year,game_date,source_opponent_label,normalized_opponent_name,normalized_opponent_key,opponent_current_d1,team_score,opponent_score,played_result,overtime_periods,administrative_status,administrative_note,source_site_candidate,curated_site_type,source_venue_name,curated_venue_name,city,state,event_or_tournament,source_round,curated_game_type,curated_postseason_round,source_page,raw_text,normalization_status,notes,site_research_status,site_research_basis,identity_override,identity_override_basis,identity_match_program_key,identity_match_source_game_id
UCF-R-198485-024,ucf,ucf_2024_25_media_guide_year_by_year,1984-1985,1985,1985-02-16,Stetson*,Stetson,stetson,Yes,64,71,L,0,,,,SOURCE_PROGRAM_HOME,Orange County Civic Center,Orange County Civic Center,Orlando,FL,,,REGULAR_SEASON,,UCF.pdf PDF p.10 / media-guide p.96; extracted line 1085,F16 Stetson* L 71-64,resolved,,,,,,,
UCF-R-198485-025,ucf,ucf_2024_25_media_guide_year_by_year,1984-1985,1985,1985-02-19,Rollins*,Rollins,rollins,No,91,74,W,0,,,,SOURCE_PROGRAM_HOME,Orange County Civic Center,Orange County Civic Center,Orlando,FL,,,REGULAR_SEASON,,UCF.pdf PDF p.10 / media-guide p.96; extracted line 1086,F19 Rollins* W 91-74,resolved,,,,,,,
UCF-R-198485-026,ucf,ucf_2024_25_media_guide_year_by_year,1984-1985,1985,1985-02-23,Stetson,Stetson,stetson,Yes,66,60,W,0,,,at,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,UCF.pdf PDF p.10 / media-guide p.96; extracted line 1087,F23 at Stetson W 66-60,resolved,,,,,,,
UCF-R-198485-027,ucf,ucf_2024_25_media_guide_year_by_year,1984-1985,1985,1985-02-28,Xavier,Xavier,xavier,Yes,51,78,L,0,,,at,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,UCF.pdf PDF p.10 / media-guide p.96; extracted line 1088,F28 at Xavier L 78-51,resolved,,,,,,,
UCF-R-198485-028,ucf,ucf_2024_25_media_guide_year_by_year,1984-1985,1985,1985-03-02,Nicholls State,Nicholls,nicholls,Yes,59,64,L,0,,,at,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,UCF.pdf PDF p.10 / media-guide p.96; extracted line 1089,M2 at Nicholls State L 64-59,resolved,,,,,,,
UCF-R-198586-001,ucf,ucf_2024_25_media_guide_year_by_year,1985-1986,1986,1985-11-23,George Mason,George Mason,george-mason,Yes,58,74,L,0,,,,SOURCE_PROGRAM_HOME,Education Gym,Education Gym,Orlando,FL,,,REGULAR_SEASON,,UCF.pdf PDF p.10 / media-guide p.96; extracted line 1093,N23 George Mason L 74-58,resolved,,,,,,,
UCF-R-198586-002,ucf,ucf_2024_25_media_guide_year_by_year,1985-1986,1986,1985-11-26,Florida,Florida,florida,Yes,57,86,L,0,,,at,OPPONENT_HOME,,,Gainesville,FL,,,REGULAR_SEASON,,UCF.pdf PDF p.10 / media-guide p.96; extracted line 1094,N26 at Florida L 86-57,resolved,Preserved Stage 3A contradiction: SCORE: source=UCF 57-86 | project=canonical pair 86-56 | PRESERVED_UNCHANGED_NOT_REQUIRED_FOR_HAN_RESOLUTION,,,,,,
UCF-R-198586-003,ucf,ucf_2024_25_media_guide_year_by_year,1985-1986,1986,1985-11-30,Georgia Southern,Georgia Southern,georgia-southern,Yes,73,71,W,0,,,at,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,UCF.pdf PDF p.10 / media-guide p.96; extracted line 1095,N30 at Georgia Southern W 73-71,resolved,,,,,,,
UCF-R-198586-004,ucf,ucf_2024_25_media_guide_year_by_year,1985-1986,1986,1985-12-02,Mercer,Mercer,mercer,Yes,67,81,L,0,,,,SOURCE_PROGRAM_HOME,Education Gym,Education Gym,Orlando,FL,,,REGULAR_SEASON,,UCF.pdf PDF p.10 / media-guide p.96; extracted line 1096,D2 Mercer L 81-67,resolved,,,,,,,
UCF-R-198586-005,ucf,ucf_2024_25_media_guide_year_by_year,1985-1986,1986,1985-12-07,Louisiana-Lafayette,Louisiana,louisiana,Yes,47,85,L,0,,,at,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,UCF.pdf PDF p.10 / media-guide p.96; extracted line 1097,D7 at Louisiana-Lafayette L 85-47,resolved,,,,,,,
UCF-R-198586-006,ucf,ucf_2024_25_media_guide_year_by_year,1985-1986,1986,1985-12-10,Tennessee Tech,Tennessee Tech,tennessee-tech,Yes,62,77,L,0,,,,SOURCE_PROGRAM_HOME,Education Gym,Education Gym,Orlando,FL,,,REGULAR_SEASON,,UCF.pdf PDF p.10 / media-guide p.96; extracted line 1098,D10 Tennessee Tech L 77-62,resolved,,,,,,,
UCF-R-198586-007,ucf,ucf_2024_25_media_guide_year_by_year,1985-1986,1986,1985-12-12,Florida Southern,Florida Southern,florida-southern,No,73,97,L,0,,,at,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,UCF.pdf PDF p.10 / media-guide p.96; extracted line 1099,D12 at Florida Southern L 97-73,resolved,,,,,,,
UCF-R-198586-008,ucf,ucf_2024_25_media_guide_year_by_year,1985-1986,1986,1985-12-14,Jacksonville,Jacksonville,jacksonville,Yes,47,67,L,0,,,at,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,UCF.pdf PDF p.10 / media-guide p.96; extracted line 1100,D14 at Jacksonville L 67-47,resolved,,,,,,,
UCF-R-198586-009,ucf,ucf_2024_25_media_guide_year_by_year,1985-1986,1986,1985-12-19,South Alabama,South Alabama,south-alabama,Yes,46,64,L,0,,,,SOURCE_PROGRAM_HOME,Education Gym,Education Gym,Orlando,FL,,,REGULAR_SEASON,,UCF.pdf PDF p.10 / media-guide p.96; extracted line 1101,D19 South Alabama L 64-46,resolved,,,,,,,
UCF-R-198586-010,ucf,ucf_2024_25_media_guide_year_by_year,1985-1986,1986,1985-12-22,Auburn!,Auburn,auburn,Yes,49,78,L,0,,,,NEUTRAL,,Orange County Civic Center,Orlando,FL,Red Lobster Classic,,REGULAR_SEASON,,UCF.pdf PDF p.10 / media-guide p.96; extracted line 1102,D22 Auburn! L 78-49,resolved,,,,,,,
UCF-R-198586-011,ucf,ucf_2024_25_media_guide_year_by_year,1985-1986,1986,1985-12-23,Valdosta State!,Valdosta State,valdosta-state,No,46,55,L,0,,,,SOURCE_PROGRAM_HOME,Orange County Civic Center,Orange County Civic Center,Orlando,FL,,,REGULAR_SEASON,,UCF.pdf PDF p.10 / media-guide p.96; extracted line 1103,D23 Valdosta State! L 55-46,resolved,,,,,,,
UCF-R-198586-012,ucf,ucf_2024_25_media_guide_year_by_year,1985-1986,1986,1986-01-06,Florida State,Florida State,florida-state,Yes,58,76,L,0,,,at,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,UCF.pdf PDF p.10 / media-guide p.96; extracted line 1104,J6 at Florida State L 76-58,resolved,,,,,,,
UCF-R-198586-013,ucf,ucf_2024_25_media_guide_year_by_year,1985-1986,1986,1986-01-07,Florida A&M,Florida A&M,florida-a-m,Yes,75,84,L,0,,,at,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,UCF.pdf PDF p.10 / media-guide p.96; extracted line 1105,J7 at Florida A&M L 84-75,resolved,,,,,,,
UCF-R-198586-014,ucf,ucf_2024_25_media_guide_year_by_year,1985-1986,1986,1986-01-16,Armstrong State,Armstrong State,armstrong-state,No,79,62,W,0,,,,SOURCE_PROGRAM_HOME,Education Gym,Education Gym,Orlando,FL,,,REGULAR_SEASON,,UCF.pdf PDF p.10 / media-guide p.96; extracted line 1106,J16 Armstrong State W 79-62,resolved,,,,,,,
UCF-R-198586-015,ucf,ucf_2024_25_media_guide_year_by_year,1985-1986,1986,1986-01-18,South Carolina,South Carolina,south-carolina,Yes,73,79,L,0,,,at,OPPONENT_HOME,,,Columbia,SC,,,REGULAR_SEASON,,UCF.pdf PDF p.10 / media-guide p.96; extracted line 1107,J18 at South Carolina L 79-73,resolved,,,,,,,
UCF-R-198586-016,ucf,ucf_2024_25_media_guide_year_by_year,1985-1986,1986,1986-01-20,Florida A&M,Florida A&M,florida-a-m,Yes,91,105,L,0,,,,SOURCE_PROGRAM_HOME,Education Gym,Education Gym,Orlando,FL,,,REGULAR_SEASON,,UCF.pdf PDF p.10 / media-guide p.96; extracted line 1108,J20 Florida A&M L 105-91,resolved,,,,,,,
UCF-R-198586-017,ucf,ucf_2024_25_media_guide_year_by_year,1985-1986,1986,1986-01-25,Rollins,Rollins,rollins,No,79,68,W,0,,,at,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,UCF.pdf PDF p.10 / media-guide p.96; extracted line 1109,J25 at Rollins W 79-68,resolved,,,,,,,
UCF-R-198586-018,ucf,ucf_2024_25_media_guide_year_by_year,1985-1986,1986,1986-01-27,Baptist,Charleston Southern,charleston-southern,Yes,67,76,L,0,,,,SOURCE_PROGRAM_HOME,Education Gym,Education Gym,Orlando,FL,,,REGULAR_SEASON,,UCF.pdf PDF p.10 / media-guide p.96; extracted line 1110,J27 Baptist L 76-67,resolved,,,,,,,
UCF-R-198586-019,ucf,ucf_2024_25_media_guide_year_by_year,1985-1986,1986,1986-01-29,Akron,Akron,akron,Yes,70,81,L,0,,,,SOURCE_PROGRAM_HOME,Education Gym,Education Gym,Orlando,FL,,,REGULAR_SEASON,,UCF.pdf PDF p.10 / media-guide p.96; extracted line 1111,J29 Akron L 81-70,resolved,,,,,,,
UCF-R-198586-020,ucf,ucf_2024_25_media_guide_year_by_year,1985-1986,1986,1986-02-01,Campbell,Campbell,campbell,Yes,68,56,W,0,,,,SOURCE_PROGRAM_HOME,Education Gym,Education Gym,Orlando,FL,,,REGULAR_SEASON,,UCF.pdf PDF p.10 / media-guide p.96; extracted line 1112,F1 Campbell W 68-56,resolved,,,,,,,
UCF-R-198586-021,ucf,ucf_2024_25_media_guide_year_by_year,1985-1986,1986,1986-02-03,Howard,Howard,howard,Yes,73,70,W,0,,,,SOURCE_PROGRAM_HOME,Education Gym,Education Gym,Orlando,FL,,,REGULAR_SEASON,,UCF.pdf PDF p.10 / media-guide p.96; extracted line 1113,F3 Howard W 73-70,resolved,,,,,,,
UCF-R-198586-022,ucf,ucf_2024_25_media_guide_year_by_year,1985-1986,1986,1986-02-06,USF,South Florida,south-florida,Yes,65,81,L,0,,,at,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,UCF.pdf PDF p.10 / media-guide p.96; extracted line 1114,F6 at USF L 81-65,resolved,,,,,,,
UCF-R-198586-023,ucf,ucf_2024_25_media_guide_year_by_year,1985-1986,1986,1986-02-15,Stetson,Stetson,stetson,Yes,81,87,L,0,,,,SOURCE_PROGRAM_HOME,Education Gym,Education Gym,Orlando,FL,,,REGULAR_SEASON,,UCF.pdf PDF p.10 / media-guide p.96; extracted line 1115,F15 Stetson L 87-81,resolved,,,,,,,
UCF-R-198586-024,ucf,ucf_2024_25_media_guide_year_by_year,1985-1986,1986,1986-02-17,Bethune-Cookman,Bethune-Cookman,bethune-cookman,Yes,78,62,W,0,,,,SOURCE_PROGRAM_HOME,Education Gym,Education Gym,Orlando,FL,,,REGULAR_SEASON,,UCF.pdf PDF p.10 / media-guide p.96; extracted line 1116,F17 Bethune-Cookman W 78-62,resolved,,,,,,,
UCF-R-198586-025,ucf,ucf_2024_25_media_guide_year_by_year,1985-1986,1986,1986-02-20,The Citadel,The Citadel,the-citadel,Yes,66,72,L,0,,,at,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,UCF.pdf PDF p.10 / media-guide p.96; extracted line 1117,F20 at The Citadel L 72-66,resolved,,,,,,,
UCF-R-198586-026,ucf,ucf_2024_25_media_guide_year_by_year,1985-1986,1986,1986-02-22,Baptist,Charleston Southern,charleston-southern,Yes,74,77,L,0,,,at,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,UCF.pdf PDF p.10 / media-guide p.96; extracted line 1118,F22 at Baptist L 77-74,resolved,,,,,,,
UCF-R-198586-027,ucf,ucf_2024_25_media_guide_year_by_year,1985-1986,1986,1986-02-25,Mercer,Mercer,mercer,Yes,62,69,L,0,,,at,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,UCF.pdf PDF p.10 / media-guide p.96; extracted line 1119,F25 at Mercer L 69-62,resolved,,,,,,,
UCF-R-198586-028,ucf,ucf_2024_25_media_guide_year_by_year,1985-1986,1986,1986-03-05,Stetson,Stetson,stetson,Yes,59,87,L,0,,,at,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,UCF.pdf PDF p.10 / media-guide p.96; extracted line 1120,M5 at Stetson L 87-59,resolved,,,,,,,
UCF-R-198687-001,ucf,ucf_2024_25_media_guide_year_by_year,1986-1987,1987,1986-11-28,Miami!,Miami,miami,Yes,54,64,L,0,,,at,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,UCF.pdf PDF p.10 / media-guide p.96; extracted line 1124,N28 at Miami! L 64-54,resolved,,,,,,,
UCF-R-198687-002,ucf,ucf_2024_25_media_guide_year_by_year,1986-1987,1987,1986-11-29,La Salle!,La Salle,la-salle,Yes,43,68,L,0,,,vs.,NEUTRAL,,,Miami,FL,AMI Classic,,REGULAR_SEASON,,UCF.pdf PDF p.10 / media-guide p.96; extracted line 1125,N29 vs. La Salle! L 68-43,resolved,,RESEARCHED_PARTIAL,"HISTORICAL_LOCATION_FIRST_TARGET_INSTITUTIONAL | UCF 2024-25 media guide year-by-year | media-guide p.96: 1986-87 N29 vs. La Salle!; footnote ! AMI Classic - Miami, Fla. | Historical location-first standard satisfied by target institutional event/locality evidence. Once Miami, FL was established, no additional source path was opened solely to recover the building. Exact-building blank is terminal historical enrichment debt.",,,,
UCF-R-198687-003,ucf,ucf_2024_25_media_guide_year_by_year,1986-1987,1987,1986-12-06,Georgia,Georgia,georgia,Yes,68,91,L,0,,,at,OPPONENT_HOME,,,Athens,GA,,,REGULAR_SEASON,,UCF.pdf PDF p.10 / media-guide p.96; extracted line 1126,D6 at Georgia L 91-68,resolved,Preserved Stage 3A contradiction: SCORE: source=UCF 68-91 | project=canonical pair 91-66 | PRESERVED_UNCHANGED_NOT_REQUIRED_FOR_HAN_RESOLUTION,,,,,,
UCF-R-198687-004,ucf,ucf_2024_25_media_guide_year_by_year,1986-1987,1987,1986-12-10,Florida,Florida,florida,Yes,64,89,L,0,,,at,OPPONENT_HOME,,,Gainesville,FL,,,REGULAR_SEASON,,UCF.pdf PDF p.10 / media-guide p.96; extracted line 1127,D10 at Florida L 89-64,resolved,Preserved Stage 3A contradiction: SCORE: source=UCF 64-89 | project=canonical pair 89-54 | PRESERVED_UNCHANGED_NOT_REQUIRED_FOR_HAN_RESOLUTION,,,,,,
UCF-R-198687-005,ucf,ucf_2024_25_media_guide_year_by_year,1986-1987,1987,1986-12-13,Hartford,Hartford,hartford,No,52,73,L,0,,,at,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,UCF.pdf PDF p.10 / media-guide p.96; extracted line 1128,D13 at Hartford L 73-52,resolved,,,,,,,
UCF-R-198687-006,ucf,ucf_2024_25_media_guide_year_by_year,1986-1987,1987,1986-12-17,Rider,Rider,rider,Yes,73,66,W,0,,,,SOURCE_PROGRAM_HOME,Education Gym,Education Gym,Orlando,FL,,,REGULAR_SEASON,,UCF.pdf PDF p.10 / media-guide p.96; extracted line 1129,D17 Rider W 73-66,resolved,,,,,,,
UCF-R-198687-007,ucf,ucf_2024_25_media_guide_year_by_year,1986-1987,1987,1986-12-19,Campbell@,Campbell,campbell,Yes,88,82,W,0,,,,SOURCE_PROGRAM_HOME,Valencia Community College,,Orlando,FL,,,REGULAR_SEASON,,UCF.pdf PDF p.10 / media-guide p.96; extracted line 1130,D19 Campbell@ W 88-82,resolved,,RESEARCHED_UNRESOLVED_HOME_VENUE,TARGET_INSTITUTIONAL_EVENT_SITE_BUILDING_UNRESOLVED | UCF media guide + UCF Athletics retrospective | 1986 Merrill Lynch Classic / Campbell and Coastal Carolina | UCF explicitly places the Merrill Lynch Classic at Valencia Community College in Orlando. The available target-school evidence does not identify the exact gym/building; no physical building is inferred.,,,,
UCF-R-198687-008,ucf,ucf_2024_25_media_guide_year_by_year,1986-1987,1987,1986-12-20,Coastal Carolina@,Coastal Carolina,coastal-carolina,Yes,68,72,L,0,,,,SOURCE_PROGRAM_HOME,Valencia Community College,,Orlando,FL,,,REGULAR_SEASON,,UCF.pdf PDF p.10 / media-guide p.96; extracted line 1131,D20 Coastal Carolina@ L 72-68,resolved,,RESEARCHED_UNRESOLVED_HOME_VENUE,TARGET_INSTITUTIONAL_EVENT_SITE_BUILDING_UNRESOLVED | UCF media guide + UCF Athletics retrospective | 1986 Merrill Lynch Classic / Campbell and Coastal Carolina | UCF explicitly places the Merrill Lynch Classic at Valencia Community College in Orlando. The available target-school evidence does not identify the exact gym/building; no physical building is inferred.,,,,
UCF-R-198687-009,ucf,ucf_2024_25_media_guide_year_by_year,1986-1987,1987,1986-12-29,Tennessee#,Tennessee,tennessee,Yes,62,81,L,0,,,,SOURCE_PROGRAM_HOME,Orange County Civic Center,Orange County Civic Center,Orlando,FL,,,REGULAR_SEASON,,UCF.pdf PDF p.10 / media-guide p.96; extracted line 1132,D29 Tennessee# L 81-62,resolved,,,,,,,
UCF-R-198687-010,ucf,ucf_2024_25_media_guide_year_by_year,1986-1987,1987,1986-12-30,Alcorn State#,Alcorn State,alcorn-state,Yes,74,77,L,0,,,,SOURCE_PROGRAM_HOME,Orange County Civic Center,Orange County Civic Center,Orlando,FL,,,REGULAR_SEASON,,UCF.pdf PDF p.10 / media-guide p.96; extracted line 1133,D30 Alcorn State# L 77-74,resolved,,,,,,,
UCF-R-198687-011,ucf,ucf_2024_25_media_guide_year_by_year,1986-1987,1987,1987-01-05,Western Illinois,Western Illinois,western-illinois,Yes,77,79,L,0,,,,SOURCE_PROGRAM_HOME,Education Gym,Education Gym,Orlando,FL,,,REGULAR_SEASON,,UCF.pdf PDF p.10 / media-guide p.96; extracted line 1134,J5 Western Illinois L 79-77,resolved,,,,,,,
UCF-R-198687-012,ucf,ucf_2024_25_media_guide_year_by_year,1986-1987,1987,1987-01-08,Central Connecticut State,Central Connecticut,central-connecticut,Yes,86,73,W,0,,,,SOURCE_PROGRAM_HOME,Education Gym,Education Gym,Orlando,FL,,,REGULAR_SEASON,,UCF.pdf PDF p.10 / media-guide p.96; extracted line 1135,J8 Central Connecticut State W 86-73,resolved,,,,,,,
UCF-R-198687-013,ucf,ucf_2024_25_media_guide_year_by_year,1986-1987,1987,1987-01-10,Delaware State,Delaware State,delaware-state,Yes,70,58,W,0,,,,SOURCE_PROGRAM_HOME,Education Gym,Education Gym,Orlando,FL,,,REGULAR_SEASON,,UCF.pdf PDF p.10 / media-guide p.96; extracted line 1136,J10 Delaware State W 70-58,resolved,,,,,,,
