source_program_key,source_opponent_label,canonical_opponent_key,canonical_opponent_name,current_d1,games_with_source_label,first_season,last_season,resolution_status,resolution_method,user_choice,audit_note
ucf,#16 Wichita State*,wichita-state,Wichita State,Yes,1,2017-2018,2017-2018,RESOLVED,CURRENT_MAIN_PROGRAM_IDENTITY,,Stage 2 identity research complete. Historical identity: RESOLVED. Global registration at research base: REUSE_CURRENT_MAIN_PROGRAM_EXPECTED. Evidence: Direct protected-main current-program name/key identity or conservative punctuation variant.
ucf,#17 Arkansas,arkansas,Arkansas,Yes,1,1984-1985,1984-1985,RESOLVED,CURRENT_MAIN_PROGRAM_IDENTITY,,Stage 2 identity research complete. Historical identity: RESOLVED. Global registration at research base: REUSE_CURRENT_MAIN_PROGRAM_EXPECTED. Evidence: Direct protected-main current-program name/key identity or conservative punctuation variant.
ucf,#17 Memphis*,memphis,Memphis,Yes,1,2012-2013,2012-2013,RESOLVED,CURRENT_MAIN_PROGRAM_IDENTITY,,Stage 2 identity research complete. Historical identity: RESOLVED. Global registration at research base: REUSE_CURRENT_MAIN_PROGRAM_EXPECTED. Evidence: Direct protected-main current-program name/key identity or conservative punctuation variant.
ucf,#18 BYU*,byu,BYU,Yes,1,2023-2024,2023-2024,RESOLVED,CURRENT_MAIN_PROGRAM_IDENTITY,,Stage 2 identity research complete. Historical identity: RESOLVED. Global registration at research base: REUSE_CURRENT_MAIN_PROGRAM_EXPECTED. Evidence: Direct protected-main current-program name/key identity or conservative punctuation variant.
ucf,#18 Baylor*,baylor,Baylor,Yes,1,2023-2024,2023-2024,RESOLVED,CURRENT_MAIN_PROGRAM_IDENTITY,,Stage 2 identity research complete. Historical identity: RESOLVED. Global registration at research base: REUSE_CURRENT_MAIN_PROGRAM_EXPECTED. Evidence: Direct protected-main current-program name/key identity or conservative punctuation variant.
ucf,#18 Kansas State!,kansas-state,Kansas State,Yes,1,2007-2008,2007-2008,RESOLVED,CURRENT_MAIN_PROGRAM_IDENTITY,,Stage 2 identity research complete. Historical identity: RESOLVED. Global registration at research base: REUSE_CURRENT_MAIN_PROGRAM_EXPECTED. Evidence: Direct protected-main current-program name/key identity or conservative punctuation variant.
ucf,#19 BYU*,byu,BYU,Yes,1,2023-2024,2023-2024,RESOLVED,CURRENT_MAIN_PROGRAM_IDENTITY,,Stage 2 identity research complete. Historical identity: RESOLVED. Global registration at research base: REUSE_CURRENT_MAIN_PROGRAM_EXPECTED. Evidence: Direct protected-main current-program name/key identity or conservative punctuation variant.
ucf,#19 Cincinnati*,cincinnati,Cincinnati,Yes,1,2018-2019,2018-2019,RESOLVED,CURRENT_MAIN_PROGRAM_IDENTITY,,Stage 2 identity research complete. Historical identity: RESOLVED. Global registration at research base: REUSE_CURRENT_MAIN_PROGRAM_EXPECTED. Evidence: Direct protected-main current-program name/key identity or conservative punctuation variant.
ucf,#19 Georgia,georgia,Georgia,Yes,1,1995-1996,1995-1996,RESOLVED,CURRENT_MAIN_PROGRAM_IDENTITY,,Stage 2 identity research complete. Historical identity: RESOLVED. Global registration at research base: REUSE_CURRENT_MAIN_PROGRAM_EXPECTED. Evidence: Direct protected-main current-program name/key identity or conservative punctuation variant.
ucf,#19 Kentucky,kentucky,Kentucky,Yes,1,2005-2006,2005-2006,RESOLVED,CURRENT_MAIN_PROGRAM_IDENTITY,,Stage 2 identity research complete. Historical identity: RESOLVED. Global registration at research base: REUSE_CURRENT_MAIN_PROGRAM_EXPECTED. Evidence: Direct protected-main current-program name/key identity or conservative punctuation variant.
ucf,#19 Villanova!,villanova,Villanova,Yes,1,2007-2008,2007-2008,RESOLVED,CURRENT_MAIN_PROGRAM_IDENTITY,,Stage 2 identity research complete. Historical identity: RESOLVED. Global registration at research base: REUSE_CURRENT_MAIN_PROGRAM_EXPECTED. Evidence: Direct protected-main current-program name/key identity or conservative punctuation variant.
ucf,#19/25 Wisconsin,wisconsin,Wisconsin,Yes,1,2024-2025,2024-2025,RESOLVED,CURRENT_MAIN_PROGRAM_IDENTITY,,Stage 2 identity research complete. Historical identity: RESOLVED. Global registration at research base: REUSE_CURRENT_MAIN_PROGRAM_EXPECTED. Evidence: Direct protected-main current-program name/key identity or conservative punctuation variant.
ucf,#2 Florida!,florida,Florida,Yes,1,2003-2004,2003-2004,RESOLVED,CURRENT_MAIN_PROGRAM_IDENTITY,,Stage 2 identity research complete. Historical identity: RESOLVED. Global registration at research base: REUSE_CURRENT_MAIN_PROGRAM_EXPECTED. Evidence: Direct protected-main current-program name/key identity or conservative punctuation variant.
ucf,#2 Massachusetts#,massachusetts,Massachusetts,Yes,1,1995-1996,1995-1996,RESOLVED,CURRENT_MAIN_PROGRAM_IDENTITY,,Stage 2 identity research complete. Historical identity: RESOLVED. Global registration at research base: REUSE_CURRENT_MAIN_PROGRAM_EXPECTED. Evidence: Protected-main current program identity.
ucf,#20 BYU!,byu,BYU,Yes,1,2023-2024,2023-2024,RESOLVED,CURRENT_MAIN_PROGRAM_IDENTITY,,Stage 2 identity research complete. Historical identity: RESOLVED. Global registration at research base: REUSE_CURRENT_MAIN_PROGRAM_EXPECTED. Evidence: Direct protected-main current-program name/key identity or conservative punctuation variant.
ucf,#20 Memphis*,memphis,Memphis,Yes,1,2013-2014,2013-2014,RESOLVED,CURRENT_MAIN_PROGRAM_IDENTITY,,Stage 2 identity research complete. Historical identity: RESOLVED. Global registration at research base: REUSE_CURRENT_MAIN_PROGRAM_EXPECTED. Evidence: Direct protected-main current-program name/key identity or conservative punctuation variant.
ucf,#20 West Virginia&,west-virginia,West Virginia,Yes,1,2017-2018,2017-2018,RESOLVED,CURRENT_MAIN_PROGRAM_IDENTITY,,Stage 2 identity research complete. Historical identity: RESOLVED. Global registration at research base: REUSE_CURRENT_MAIN_PROGRAM_EXPECTED. Evidence: Direct protected-main current-program name/key identity or conservative punctuation variant.
ucf,#21 Auburn,auburn,Auburn,Yes,1,2021-2022,2021-2022,RESOLVED,CURRENT_MAIN_PROGRAM_IDENTITY,,Stage 2 identity research complete. Historical identity: RESOLVED. Global registration at research base: REUSE_CURRENT_MAIN_PROGRAM_EXPECTED. Evidence: Direct protected-main current-program name/key identity or conservative punctuation variant.
ucf,#21 Houston!,houston,Houston,Yes,1,2017-2018,2017-2018,RESOLVED,CURRENT_MAIN_PROGRAM_IDENTITY,,Stage 2 identity research complete. Historical identity: RESOLVED. Global registration at research base: REUSE_CURRENT_MAIN_PROGRAM_EXPECTED. Evidence: Direct protected-main current-program name/key identity or conservative punctuation variant.
ucf,#22 Connecticut*,uconn,Connecticut,Yes,1,2013-2014,2013-2014,RESOLVED,CURRENT_MAIN_ALIAS,,Stage 2 identity research complete. Historical identity: RESOLVED. Global registration at research base: REUSE_CURRENT_MAIN_PROGRAM_EXPECTED. Evidence: Source formal name normalized to protected-main UConn identity.
ucf,#22 Memphis*,memphis,Memphis,Yes,2,2012-2013,2013-2014,RESOLVED,CURRENT_MAIN_PROGRAM_IDENTITY,,Stage 2 identity research complete. Historical identity: RESOLVED. Global registration at research base: REUSE_CURRENT_MAIN_PROGRAM_EXPECTED. Evidence: Direct protected-main current-program name/key identity or conservative punctuation variant.
ucf,#23 Cincinnati*,cincinnati,Cincinnati,Yes,1,2018-2019,2018-2019,RESOLVED,CURRENT_MAIN_PROGRAM_IDENTITY,,Stage 2 identity research complete. Historical identity: RESOLVED. Global registration at research base: REUSE_CURRENT_MAIN_PROGRAM_EXPECTED. Evidence: Direct protected-main current-program name/key identity or conservative punctuation variant.
ucf,#23 Oklahoma*,oklahoma,Oklahoma,Yes,1,2023-2024,2023-2024,RESOLVED,CURRENT_MAIN_PROGRAM_IDENTITY,,Stage 2 identity research complete. Historical identity: RESOLVED. Global registration at research base: REUSE_CURRENT_MAIN_PROGRAM_EXPECTED. Evidence: Direct protected-main current-program name/key identity or conservative punctuation variant.
ucf,#23 SMU*,smu,SMU,Yes,1,2013-2014,2013-2014,RESOLVED,CURRENT_MAIN_PROGRAM_IDENTITY,,Stage 2 identity research complete. Historical identity: RESOLVED. Global registration at research base: REUSE_CURRENT_MAIN_PROGRAM_EXPECTED. Evidence: Direct protected-main current-program name/key identity or conservative punctuation variant.
ucf,#23 Texas Tech*,texas-tech,Texas Tech,Yes,2,2023-2024,2023-2024,RESOLVED,CURRENT_MAIN_PROGRAM_IDENTITY,,Stage 2 identity research complete. Historical identity: RESOLVED. Global registration at research base: REUSE_CURRENT_MAIN_PROGRAM_EXPECTED. Evidence: Direct protected-main current-program name/key identity or conservative punctuation variant.
ucf,#24 Alabama,alabama,Alabama,Yes,1,2017-2018,2017-2018,RESOLVED,CURRENT_MAIN_PROGRAM_IDENTITY,,Stage 2 identity research complete. Historical identity: RESOLVED. Global registration at research base: REUSE_CURRENT_MAIN_PROGRAM_EXPECTED. Evidence: Direct protected-main current-program name/key identity or conservative punctuation variant.
ucf,#24 Florida State,florida-state,Florida State,Yes,1,2011-2012,2011-2012,RESOLVED,CURRENT_MAIN_PROGRAM_IDENTITY,,Stage 2 identity research complete. Historical identity: RESOLVED. Global registration at research base: REUSE_CURRENT_MAIN_PROGRAM_EXPECTED. Evidence: Direct protected-main current-program name/key identity or conservative punctuation variant.
ucf,#25 College of Charleston,charleston,Charleston,Yes,1,2002-2003,2002-2003,RESOLVED,CURRENT_MAIN_PROGRAM_IDENTITY,,Stage 2 identity research complete. Historical identity: RESOLVED. Global registration at research base: REUSE_CURRENT_MAIN_PROGRAM_EXPECTED. Evidence: Protected-main current program identity.
ucf,#25 Miami,miami,Miami,Yes,1,1999-2000,1999-2000,RESOLVED,CURRENT_MAIN_PROGRAM_IDENTITY,,Stage 2 identity research complete. Historical identity: RESOLVED. Global registration at research base: REUSE_CURRENT_MAIN_PROGRAM_EXPECTED. Evidence: Direct protected-main current-program name/key identity or conservative punctuation variant.
ucf,#3 Houston*,houston,Houston,Yes,2,2022-2023,2022-2023,RESOLVED,CURRENT_MAIN_PROGRAM_IDENTITY,,Stage 2 identity research complete. Historical identity: RESOLVED. Global registration at research base: REUSE_CURRENT_MAIN_PROGRAM_EXPECTED. Evidence: Direct protected-main current-program name/key identity or conservative punctuation variant.
ucf,#3 Kansas*,kansas,Kansas,Yes,1,2023-2024,2023-2024,RESOLVED,CURRENT_MAIN_PROGRAM_IDENTITY,,Stage 2 identity research complete. Historical identity: RESOLVED. Global registration at research base: REUSE_CURRENT_MAIN_PROGRAM_EXPECTED. Evidence: Direct protected-main current-program name/key identity or conservative punctuation variant.
ucf,#3 Memphis,memphis,Memphis,Yes,1,2005-2006,2005-2006,RESOLVED,CURRENT_MAIN_PROGRAM_IDENTITY,,Stage 2 identity research complete. Historical identity: RESOLVED. Global registration at research base: REUSE_CURRENT_MAIN_PROGRAM_EXPECTED. Evidence: Direct protected-main current-program name/key identity or conservative punctuation variant.
ucf,#3 Villanova&,villanova,Villanova,Yes,1,2016-2017,2016-2017,RESOLVED,CURRENT_MAIN_PROGRAM_IDENTITY,,Stage 2 identity research complete. Historical identity: RESOLVED. Global registration at research base: REUSE_CURRENT_MAIN_PROGRAM_EXPECTED. Evidence: Direct protected-main current-program name/key identity or conservative punctuation variant.
ucf,#4 Connecticut!,uconn,Connecticut,Yes,1,2011-2012,2011-2012,RESOLVED,CURRENT_MAIN_ALIAS,,Stage 2 identity research complete. Historical identity: RESOLVED. Global registration at research base: REUSE_CURRENT_MAIN_PROGRAM_EXPECTED. Evidence: Source formal name normalized to protected-main UConn identity.
ucf,#5 Houston*,houston,Houston,Yes,1,2023-2024,2023-2024,RESOLVED,CURRENT_MAIN_PROGRAM_IDENTITY,,Stage 2 identity research complete. Historical identity: RESOLVED. Global registration at research base: REUSE_CURRENT_MAIN_PROGRAM_EXPECTED. Evidence: Direct protected-main current-program name/key identity or conservative punctuation variant.
ucf,#5 North Carolina,north-carolina,North Carolina,Yes,1,1991-1992,1991-1992,RESOLVED,CURRENT_MAIN_PROGRAM_IDENTITY,,Stage 2 identity research complete. Historical identity: RESOLVED. Global registration at research base: REUSE_CURRENT_MAIN_PROGRAM_EXPECTED. Evidence: Direct protected-main current-program name/key identity or conservative punctuation variant.
ucf,#6 Cincinnati*,cincinnati,Cincinnati,Yes,1,2017-2018,2017-2018,RESOLVED,CURRENT_MAIN_PROGRAM_IDENTITY,,Stage 2 identity research complete. Historical identity: RESOLVED. Global registration at research base: REUSE_CURRENT_MAIN_PROGRAM_EXPECTED. Evidence: Direct protected-main current-program name/key identity or conservative punctuation variant.
ucf,#6 Houston*,houston,Houston,Yes,2,2018-2019,2020-2021,RESOLVED,CURRENT_MAIN_PROGRAM_IDENTITY,,Stage 2 identity research complete. Historical identity: RESOLVED. Global registration at research base: REUSE_CURRENT_MAIN_PROGRAM_EXPECTED. Evidence: Direct protected-main current-program name/key identity or conservative punctuation variant.
ucf,#6 Pittsburgh#,pittsburgh,Pittsburgh,Yes,1,2003-2004,2003-2004,RESOLVED,CURRENT_MAIN_PROGRAM_IDENTITY,,Stage 2 identity research complete. Historical identity: RESOLVED. Global registration at research base: REUSE_CURRENT_MAIN_PROGRAM_EXPECTED. Evidence: Direct protected-main current-program name/key identity or conservative punctuation variant.
ucf,#6 Purdue@,purdue,Purdue,Yes,1,1993-1994,1993-1994,RESOLVED,CURRENT_MAIN_PROGRAM_IDENTITY,,Stage 2 identity research complete. Historical identity: RESOLVED. Global registration at research base: REUSE_CURRENT_MAIN_PROGRAM_EXPECTED. Evidence: Direct protected-main current-program name/key identity or conservative punctuation variant.
ucf,#7 Cincinnati*,cincinnati,Cincinnati,Yes,1,2013-2014,2013-2014,RESOLVED,CURRENT_MAIN_PROGRAM_IDENTITY,,Stage 2 identity research complete. Historical identity: RESOLVED. Global registration at research base: REUSE_CURRENT_MAIN_PROGRAM_EXPECTED. Evidence: Direct protected-main current-program name/key identity or conservative punctuation variant.
ucf,#7 Florida,florida,Florida,Yes,1,2012-2013,2012-2013,RESOLVED,CURRENT_MAIN_PROGRAM_IDENTITY,,Stage 2 identity research complete. Historical identity: RESOLVED. Global registration at research base: REUSE_CURRENT_MAIN_PROGRAM_EXPECTED. Evidence: Direct protected-main current-program name/key identity or conservative punctuation variant.
ucf,#7 Houston*,houston,Houston,Yes,1,2021-2022,2021-2022,RESOLVED,CURRENT_MAIN_PROGRAM_IDENTITY,,Stage 2 identity research complete. Historical identity: RESOLVED. Global registration at research base: REUSE_CURRENT_MAIN_PROGRAM_EXPECTED. Evidence: Direct protected-main current-program name/key identity or conservative punctuation variant.
ucf,#7 Louisville*,louisville,Louisville,Yes,1,2013-2014,2013-2014,RESOLVED,CURRENT_MAIN_PROGRAM_IDENTITY,,Stage 2 identity research complete. Historical identity: RESOLVED. Global registration at research base: REUSE_CURRENT_MAIN_PROGRAM_EXPECTED. Evidence: Direct protected-main current-program name/key identity or conservative punctuation variant.
ucf,#7 Michigan State!,michigan-state,Michigan State,Yes,1,1998-1999,1998-1999,RESOLVED,CURRENT_MAIN_PROGRAM_IDENTITY,,Stage 2 identity research complete. Historical identity: RESOLVED. Global registration at research base: REUSE_CURRENT_MAIN_PROGRAM_EXPECTED. Evidence: Direct protected-main current-program name/key identity or conservative punctuation variant.
ucf,#8 Iowa State*,iowa-state,Iowa State,Yes,1,2023-2024,2023-2024,RESOLVED,CURRENT_MAIN_PROGRAM_IDENTITY,,Stage 2 identity research complete. Historical identity: RESOLVED. Global registration at research base: REUSE_CURRENT_MAIN_PROGRAM_EXPECTED. Evidence: Direct protected-main current-program name/key identity or conservative punctuation variant.
ucf,Akron,akron,Akron,Yes,4,1984-1985,1989-1990,RESOLVED,CURRENT_MAIN_PROGRAM_IDENTITY,,Stage 2 identity research complete. Historical identity: RESOLVED. Global registration at research base: REUSE_CURRENT_MAIN_PROGRAM_EXPECTED. Evidence: Direct protected-main current-program name/key identity or conservative punctuation variant.
ucf,Alabama,alabama,Alabama,Yes,3,1988-1989,2018-2019,RESOLVED,CURRENT_MAIN_PROGRAM_IDENTITY,,Stage 2 identity research complete. Historical identity: RESOLVED. Global registration at research base: REUSE_CURRENT_MAIN_PROGRAM_EXPECTED. Evidence: Direct protected-main current-program name/key identity or conservative punctuation variant.
ucf,Alabama State,alabama-state,Alabama State,Yes,2,2010-2011,2012-2013,RESOLVED,CURRENT_MAIN_PROGRAM_IDENTITY,,Stage 2 identity research complete. Historical identity: RESOLVED. Global registration at research base: REUSE_CURRENT_MAIN_PROGRAM_EXPECTED. Evidence: Direct protected-main current-program name/key identity or conservative punctuation variant.
ucf,Alabama@,alabama,Alabama,Yes,1,1987-1988,1987-1988,RESOLVED,CURRENT_MAIN_PROGRAM_IDENTITY,,Stage 2 identity research complete. Historical identity: RESOLVED. Global registration at research base: REUSE_CURRENT_MAIN_PROGRAM_EXPECTED. Evidence: Direct protected-main current-program name/key identity or conservative punctuation variant.
ucf,Alaska-Fairbanks!,alaska-fairbanks,Alaska Fairbanks,No,1,2004-2005,2004-2005,RESOLVED,ACCEPTED_PROJECT_IDENTITY,,Stage 2 identity research complete. Historical identity: RESOLVED. Global registration at research base: PENDING_CURRENT_MAIN_REBASE. Evidence: Published project packages consistently preserve Alaska Fairbanks as a historical/non-current opponent.
ucf,Albany,ualbany,Albany,Yes,1,2009-2010,2009-2010,RESOLVED,CURRENT_MAIN_PROGRAM_IDENTITY,,Stage 2 identity research complete. Historical identity: RESOLVED. Global registration at research base: REUSE_CURRENT_MAIN_PROGRAM_EXPECTED. Evidence: Protected-main current program registry.
ucf,Alcorn State,alcorn-state,Alcorn State,Yes,1,1991-1992,1991-1992,RESOLVED,CURRENT_MAIN_PROGRAM_IDENTITY,,Stage 2 identity research complete. Historical identity: RESOLVED. Global registration at research base: REUSE_CURRENT_MAIN_PROGRAM_EXPECTED. Evidence: Direct protected-main current-program name/key identity or conservative punctuation variant.
ucf,Alcorn State#,alcorn-state,Alcorn State,Yes,1,1986-1987,1986-1987,RESOLVED,CURRENT_MAIN_PROGRAM_IDENTITY,,Stage 2 identity research complete. Historical identity: RESOLVED. Global registration at research base: REUSE_CURRENT_MAIN_PROGRAM_EXPECTED. Evidence: Direct protected-main current-program name/key identity or conservative punctuation variant.
ucf,Appalachian State!,app-state,Appalachian State,Yes,1,2006-2007,2006-2007,RESOLVED,CURRENT_MAIN_PROGRAM_IDENTITY,,Stage 2 identity research complete. Historical identity: RESOLVED. Global registration at research base: REUSE_CURRENT_MAIN_PROGRAM_EXPECTED. Evidence: Protected-main display/key normalization.
ucf,Arizona,arizona,Arizona,Yes,3,2024-2025,2025-2026,RESOLVED,CURRENT_MAIN_PROGRAM_IDENTITY,,Stage 2 identity research complete. Historical identity: RESOLVED. Global registration at research base: REUSE_CURRENT_MAIN_PROGRAM_EXPECTED. Evidence: Direct protected-main current-program name/key identity or conservative punctuation variant.
ucf,Arizona St.,arizona-state,Arizona State,Yes,2,2024-2025,2025-2026,RESOLVED,CURRENT_MAIN_ALIAS,,Stage 2 identity research complete. Historical identity: RESOLVED. Global registration at research base: REUSE_CURRENT_MAIN_PROGRAM_EXPECTED. Evidence: Source abbreviation normalized to protected-main current program.
