index,source_game_id,source_program_key,source_era,season_label,season_year,game_date,source_opponent_label,normalized_opponent_name,normalized_opponent_key,opponent_current_d1,team_score,opponent_score,played_result,overtime_periods,administrative_status,administrative_note,source_site_candidate,curated_site_type,source_venue_name,curated_venue_name,city,state,event_or_tournament,source_round,curated_game_type,curated_postseason_round,source_page,raw_text,normalization_status,notes,site_research_status,site_research_basis,identity_override,identity_override_basis,identity_match_program_key,identity_match_source_game_id
19,CAL-R1-00020,california,cal_record_book_through_2024_25,1914-1915,1915,,Stanford,Stanford,stanford,Yes,38,28,W,0,,,A,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,2,38 Stanford 28 W,resolved,,,,,,,
20,CAL-R1-00021,california,cal_record_book_through_2024_25,1914-1915,1915,,Stanford,Stanford,stanford,Yes,35,22,W,0,,,A,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,2,35 Stanford 22 W,resolved,,,,,,,
21,CAL-R1-00022,california,cal_record_book_through_2024_25,1915-1916,1916,,The Calles,The Calles,the-calles,No,23,30,L,0,,,U,UNKNOWN,,,,,,,REGULAR_SEASON,,2,23 The Calles 30 L,resolved,,RESEARCHED_UNRESOLVED,"Stage 3A terminal researched historical H/A/N debt after target-series, reciprocal institutional, schedule, event, and convergence review; preserved UNKNOWN rather than inferred.",,,,
22,CAL-R1-00023,california,cal_record_book_through_2024_25,1915-1916,1916,,Multnomah,Multnomah Amateur Athletic Club,multnomah-amateur-athletic-club,No,15,17,L,0,,,U,UNKNOWN,,,,,,,REGULAR_SEASON,,2,15 Multnomah 17 L,resolved,,RESEARCHED_UNRESOLVED,"Stage 3A terminal researched historical H/A/N debt after target-series, reciprocal institutional, schedule, event, and convergence review; preserved UNKNOWN rather than inferred.",,,,
23,CAL-R1-00024,california,cal_record_book_through_2024_25,1915-1916,1916,,Oregon State,Oregon State,oregon-state,Yes,17,14,W,0,,,A,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,2,17 Oregon State 14 W,resolved,,,,,,,
24,CAL-R1-00025,california,cal_record_book_through_2024_25,1915-1916,1916,,Oregon State,Oregon State,oregon-state,Yes,26,20,W,0,,,A,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,2,26 Oregon State 20 W,resolved,,,,,,,
25,CAL-R1-00026,california,cal_record_book_through_2024_25,1915-1916,1916,,Williamette,Willamette University,willamette-university,No,35,20,W,0,,,U,UNKNOWN,,,,,,,REGULAR_SEASON,,2,35 Williamette 20 W,resolved,,RESEARCHED_UNRESOLVED,"Stage 3A terminal researched historical H/A/N debt after target-series, reciprocal institutional, schedule, event, and convergence review; preserved UNKNOWN rather than inferred.",,,,
26,CAL-R1-00027,california,cal_record_book_through_2024_25,1915-1916,1916,,Washington,Washington,washington,Yes,25,20,W,0,,,A,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,2,25 Washington 20 W,resolved,,,,,,,
27,CAL-R1-00028,california,cal_record_book_through_2024_25,1915-1916,1916,,Washington,Washington,washington,Yes,30,24,W,0,,,A,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,2,30 Washington 24 W,resolved,,,,,,,
28,CAL-R1-00029,california,cal_record_book_through_2024_25,1915-1916,1916,,Washington,Washington,washington,Yes,27,35,L,0,,,H,SOURCE_PROGRAM_HOME,Old Harmon Gymnasium,Old Harmon Gymnasium,Berkeley,CA,,,REGULAR_SEASON,,2,27 Washington 35 L,resolved,,,,,,,
29,CAL-R1-00030,california,cal_record_book_through_2024_25,1915-1916,1916,,Washington,Washington,washington,Yes,35,33,W,0,,,H,SOURCE_PROGRAM_HOME,Old Harmon Gymnasium,Old Harmon Gymnasium,Berkeley,CA,,,REGULAR_SEASON,,2,35 Washington 33 W,resolved,,,,,,,
30,CAL-R1-00031,california,cal_record_book_through_2024_25,1915-1916,1916,,Pacific,Pacific,pacific,Yes,38,34,W,0,,,A,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,2,38 Pacific 34 W,resolved,,,,,,,
31,CAL-R1-00032,california,cal_record_book_through_2024_25,1915-1916,1916,,Nevada,Nevada,nevada,Yes,27,25,W,0,,,H,SOURCE_PROGRAM_HOME,Old Harmon Gymnasium,Old Harmon Gymnasium,Berkeley,CA,,,REGULAR_SEASON,,2,27 Nevada 25 W,resolved,,,,,,,
32,CAL-R1-00033,california,cal_record_book_through_2024_25,1915-1916,1916,,Oregon State,Oregon State,oregon-state,Yes,27,22,W,0,,,H,SOURCE_PROGRAM_HOME,Old Harmon Gymnasium,Old Harmon Gymnasium,Berkeley,CA,,,REGULAR_SEASON,,2,27 Oregon State 22 W,resolved,,,,,,,
33,CAL-R1-00034,california,cal_record_book_through_2024_25,1915-1916,1916,,Oregon State,Oregon State,oregon-state,Yes,20,29,L,0,,,H,SOURCE_PROGRAM_HOME,Old Harmon Gymnasium,Old Harmon Gymnasium,Berkeley,CA,,,REGULAR_SEASON,,2,20 Oregon State 29 L,resolved,,,,,,,
34,CAL-R1-00035,california,cal_record_book_through_2024_25,1915-1916,1916,,Stanford,Stanford,stanford,Yes,32,28,W,0,,,A,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,2,32 Stanford 28 W,resolved,,,,,,,
35,CAL-R1-00036,california,cal_record_book_through_2024_25,1915-1916,1916,,St. Mary’s,Saint Mary's,saint-mary-s,Yes,26,37,L,0,,,U,UNKNOWN,,,,,,,REGULAR_SEASON,,2,26 St. Mary’s 37 L,resolved,,RESEARCHED_UNRESOLVED,"Stage 3A terminal researched historical H/A/N debt after target-series, reciprocal institutional, schedule, event, and convergence review; preserved UNKNOWN rather than inferred.",,,,
36,CAL-R1-00037,california,cal_record_book_through_2024_25,1915-1916,1916,,Stanford,Stanford,stanford,Yes,46,26,W,0,,,H,SOURCE_PROGRAM_HOME,Old Harmon Gymnasium,Old Harmon Gymnasium,Berkeley,CA,,,REGULAR_SEASON,,2,46 Stanford 26 W,resolved,,,,,,,
37,CAL-R1-00038,california,cal_record_book_through_2024_25,1916-1917,1917,,San Jose YMCA,San Jose YMCA,san-jose-ymca,No,80,16,W,0,,,U,UNKNOWN,,,,,,,REGULAR_SEASON,,2,80 San Jose YMCA 16 W,resolved,,RESEARCHED_UNRESOLVED,"Stage 3A terminal researched historical H/A/N debt after target-series, reciprocal institutional, schedule, event, and convergence review; preserved UNKNOWN rather than inferred.",,,,
38,CAL-R1-00039,california,cal_record_book_through_2024_25,1916-1917,1917,,Asilomar All-Stars,Asilomar All-Stars,asilomar-all-stars,No,79,8,W,0,,,U,UNKNOWN,,,,,,,REGULAR_SEASON,,2,79 Asilomar All-Stars 8 W,resolved,,RESEARCHED_UNRESOLVED,"Stage 3A terminal researched historical H/A/N debt after target-series, reciprocal institutional, schedule, event, and convergence review; preserved UNKNOWN rather than inferred.",,,,
39,CAL-R1-00040,california,cal_record_book_through_2024_25,1916-1917,1917,,Watsonville,Watsonville,watsonville,No,73,16,W,0,,,U,UNKNOWN,,,,,,,REGULAR_SEASON,,2,73 Watsonville 16 W,resolved,,RESEARCHED_UNRESOLVED,"Stage 3A terminal researched historical H/A/N debt after target-series, reciprocal institutional, schedule, event, and convergence review; preserved UNKNOWN rather than inferred.",,,,
40,CAL-R1-00041,california,cal_record_book_through_2024_25,1916-1917,1917,,Los Angeles YMCA,Los Angeles YMCA,los-angeles-ymca,No,39,16,W,0,,,U,UNKNOWN,,,,,,,REGULAR_SEASON,,2,39 Los Angeles YMCA 16 W,resolved,,RESEARCHED_UNRESOLVED,"Stage 3A terminal researched historical H/A/N debt after target-series, reciprocal institutional, schedule, event, and convergence review; preserved UNKNOWN rather than inferred.",,,,
41,CAL-R1-00042,california,cal_record_book_through_2024_25,1916-1917,1917,,Los Angeles YMCA,Los Angeles YMCA,los-angeles-ymca,No,44,12,W,0,,,U,UNKNOWN,,,,,,,REGULAR_SEASON,,2,44 Los Angeles YMCA 12 W,resolved,,RESEARCHED_UNRESOLVED,"Stage 3A terminal researched historical H/A/N debt after target-series, reciprocal institutional, schedule, event, and convergence review; preserved UNKNOWN rather than inferred.",,,,
42,CAL-R1-00043,california,cal_record_book_through_2024_25,1916-1917,1917,,Long Beach YMCA,Long Beach YMCA,long-beach-ymca,No,69,30,W,0,,,U,UNKNOWN,,,,,,,REGULAR_SEASON,,2,69 Long Beach YMCA 30 W,resolved,,RESEARCHED_UNRESOLVED,"Stage 3A terminal researched historical H/A/N debt after target-series, reciprocal institutional, schedule, event, and convergence review; preserved UNKNOWN rather than inferred.",,,,
43,CAL-R1-00044,california,cal_record_book_through_2024_25,1916-1917,1917,,USC,USC,usc,Yes,27,15,W,0,,,A,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,2,27 USC 15 W,resolved,,,,,,,
44,CAL-R1-00045,california,cal_record_book_through_2024_25,1916-1917,1917,,Whittier,Whittier,whittier,No,40,30,W,0,,,U,UNKNOWN,,,,,,,REGULAR_SEASON,,2,40 Whittier 30 W,resolved,,RESEARCHED_UNRESOLVED,"Stage 3A terminal researched historical H/A/N debt after target-series, reciprocal institutional, schedule, event, and convergence review; preserved UNKNOWN rather than inferred.",,,,
45,CAL-R1-00046,california,cal_record_book_through_2024_25,1916-1917,1917,,Berkeley High,Berkeley High,berkeley-high,No,50,16,W,0,,,U,UNKNOWN,,,,,,,REGULAR_SEASON,,2,50 Berkeley High 16 W,resolved,,RESEARCHED_UNRESOLVED,"Stage 3A terminal researched historical H/A/N debt after target-series, reciprocal institutional, schedule, event, and convergence review; preserved UNKNOWN rather than inferred.",,,,
46,CAL-R1-00047,california,cal_record_book_through_2024_25,1916-1917,1917,,USC,USC,usc,Yes,42,18,W,0,,,U,UNKNOWN,,,,,,,REGULAR_SEASON,,2,42 USC 18 W,resolved,,RESEARCHED_UNRESOLVED,"Stage 3A terminal researched historical H/A/N debt after target-series, reciprocal institutional, schedule, event, and convergence review; preserved UNKNOWN rather than inferred.",,,,
47,CAL-R1-00048,california,cal_record_book_through_2024_25,1916-1917,1917,,Washington State,Washington State,washington-state,Yes,28,20,W,0,,,H,SOURCE_PROGRAM_HOME,Old Harmon Gymnasium,Old Harmon Gymnasium,Berkeley,CA,,,REGULAR_SEASON,,2,28 Washington State 20 W,resolved,,,,,,,
48,CAL-R1-00049,california,cal_record_book_through_2024_25,1916-1917,1917,,Washington State,Washington State,washington-state,Yes,29,32,L,0,,,H,SOURCE_PROGRAM_HOME,Old Harmon Gymnasium,Old Harmon Gymnasium,Berkeley,CA,,,REGULAR_SEASON,,2,29 Washington State 32 L,resolved,,,,,,,
49,CAL-R1-00050,california,cal_record_book_through_2024_25,1916-1917,1917,,Stanford,Stanford,stanford,Yes,20,14,W,0,,,H,SOURCE_PROGRAM_HOME,Old Harmon Gymnasium,Old Harmon Gymnasium,Berkeley,CA,,,REGULAR_SEASON,,2,20 Stanford 14 W,resolved,,,,,,,
50,CAL-R1-00051,california,cal_record_book_through_2024_25,1916-1917,1917,,Stanford,Stanford,stanford,Yes,29,20,W,0,,,A,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,2,29 Stanford 20 W,resolved,,,,,,,
51,CAL-R1-00052,california,cal_record_book_through_2024_25,1916-1917,1917,,Oregon State,Oregon State,oregon-state,Yes,28,24,W,0,,,H,SOURCE_PROGRAM_HOME,Old Harmon Gymnasium,Old Harmon Gymnasium,Berkeley,CA,,,REGULAR_SEASON,,2,28 Oregon State 24 W,resolved,,,,,,,
52,CAL-R1-00053,california,cal_record_book_through_2024_25,1916-1917,1917,,Oregon State,Oregon State,oregon-state,Yes,20,11,W,0,,,H,SOURCE_PROGRAM_HOME,Old Harmon Gymnasium,Old Harmon Gymnasium,Berkeley,CA,,,REGULAR_SEASON,,2,20 Oregon State 11 W,resolved,,,,,,,
53,CAL-R1-00054,california,cal_record_book_through_2024_25,1917-1918,1918,,63rd Infantry,63rd Infantry,63rd-infantry,No,21,12,W,0,,,U,UNKNOWN,,,,,,,REGULAR_SEASON,,2,21 63rd Infantry 12 W,resolved,,RESEARCHED_UNRESOLVED,"Stage 3A terminal researched historical H/A/N debt after target-series, reciprocal institutional, schedule, event, and convergence review; preserved UNKNOWN rather than inferred.",,,,
54,CAL-R1-00055,california,cal_record_book_through_2024_25,1917-1918,1918,,San Francisco,San Francisco,san-francisco,Yes,24,19,W,0,,,U,UNKNOWN,,,,,,,REGULAR_SEASON,,2,24 San Francisco 19 W,resolved,,RESEARCHED_UNRESOLVED,"Stage 3A terminal researched historical H/A/N debt after target-series, reciprocal institutional, schedule, event, and convergence review; preserved UNKNOWN rather than inferred.",,,,
55,CAL-R1-00056,california,cal_record_book_through_2024_25,1917-1918,1918,,63rd Infantry,63rd Infantry,63rd-infantry,No,27,16,W,0,,,U,UNKNOWN,,,,,,,REGULAR_SEASON,,2,27 63rd Infantry 16 W,resolved,,RESEARCHED_UNRESOLVED,"Stage 3A terminal researched historical H/A/N debt after target-series, reciprocal institutional, schedule, event, and convergence review; preserved UNKNOWN rather than inferred.",,,,
56,CAL-R1-00057,california,cal_record_book_through_2024_25,1917-1918,1918,,St. Mary’s,Saint Mary's,saint-mary-s,Yes,13,31,L,0,,,U,UNKNOWN,,,,,,,REGULAR_SEASON,,2,13 St. Mary’s 31 L,resolved,,RESEARCHED_UNRESOLVED,"Stage 3A terminal researched historical H/A/N debt after target-series, reciprocal institutional, schedule, event, and convergence review; preserved UNKNOWN rather than inferred.",,,,
57,CAL-R1-00058,california,cal_record_book_through_2024_25,1917-1918,1918,,Pacific,Pacific,pacific,Yes,39,12,W,0,,,H,SOURCE_PROGRAM_HOME,Old Harmon Gymnasium,Old Harmon Gymnasium,Berkeley,CA,,,REGULAR_SEASON,,2,39 Pacific 12 W,resolved,,,,,,,
58,CAL-R1-00059,california,cal_record_book_through_2024_25,1917-1918,1918,,UC Davis,UC Davis,uc-davis,Yes,32,7,W,0,,,U,UNKNOWN,,,,,,,REGULAR_SEASON,,2,32 UC Davis 7 W,resolved,,RESEARCHED_UNRESOLVED,"Stage 3A terminal researched historical H/A/N debt after target-series, reciprocal institutional, schedule, event, and convergence review; preserved UNKNOWN rather than inferred.",,,,
59,CAL-R1-00060,california,cal_record_book_through_2024_25,1917-1918,1918,,Stanford,Stanford,stanford,Yes,18,22,L,0,,,A,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,2,18 Stanford 22 L,resolved,,,,,,,
60,CAL-R1-00061,california,cal_record_book_through_2024_25,1917-1918,1918,,Nevada,Nevada,nevada,Yes,28,20,W,0,,,H,SOURCE_PROGRAM_HOME,Old Harmon Gymnasium,Old Harmon Gymnasium,Berkeley,CA,,,REGULAR_SEASON,,2,28 Nevada 20 W,resolved,,,,,,,
61,CAL-R1-00062,california,cal_record_book_through_2024_25,1917-1918,1918,,Stanford,Stanford,stanford,Yes,27,24,W,0,,,H,SOURCE_PROGRAM_HOME,Old Harmon Gymnasium,Old Harmon Gymnasium,Berkeley,CA,,,REGULAR_SEASON,,2,27 Stanford 24 W,resolved,,,,,,,
62,CAL-R1-00063,california,cal_record_book_through_2024_25,1917-1918,1918,,Stanford,Stanford,stanford,Yes,26,17,W,0,,,A,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,2,26 Stanford 17 W,resolved,,,,,,,
63,CAL-R1-00064,california,cal_record_book_through_2024_25,1918-1919,1919,,UC Davis,UC Davis,uc-davis,Yes,51,6,W,0,,,U,UNKNOWN,,,,,,,REGULAR_SEASON,,2,51 UC Davis 6 W,resolved,,RESEARCHED_UNRESOLVED,"Stage 3A terminal researched historical H/A/N debt after target-series, reciprocal institutional, schedule, event, and convergence review; preserved UNKNOWN rather than inferred.",,,,
64,CAL-R1-00065,california,cal_record_book_through_2024_25,1918-1919,1919,,Pacific,Pacific,pacific,Yes,64,23,W,0,,,H,SOURCE_PROGRAM_HOME,Old Harmon Gymnasium,Old Harmon Gymnasium,Berkeley,CA,,,REGULAR_SEASON,,2,64 Pacific 23 W,resolved,,,,,,,
65,CAL-R1-00066,california,cal_record_book_through_2024_25,1918-1919,1919,,Santa Clara,Santa Clara,santa-clara,Yes,16,28,L,0,,,A,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,2,16 Santa Clara 28 L,resolved,,,,,,,
66,CAL-R1-00067,california,cal_record_book_through_2024_25,1918-1919,1919,,Stanford,Stanford,stanford,Yes,29,26,W,0,,,H,SOURCE_PROGRAM_HOME,Old Harmon Gymnasium,Old Harmon Gymnasium,Berkeley,CA,,,REGULAR_SEASON,,2,29 Stanford 26 W,resolved,,,,,,,
67,CAL-R1-00068,california,cal_record_book_through_2024_25,1918-1919,1919,,San Francisco,San Francisco,san-francisco,Yes,42,23,W,0,,,U,UNKNOWN,,,,,,,REGULAR_SEASON,,2,42 San Francisco 23 W,resolved,,RESEARCHED_UNRESOLVED,"Stage 3A terminal researched historical H/A/N debt after target-series, reciprocal institutional, schedule, event, and convergence review; preserved UNKNOWN rather than inferred.",,,,
68,CAL-R1-00069,california,cal_record_book_through_2024_25,1918-1919,1919,,St. Mary’s,Saint Mary's,saint-mary-s,Yes,45,34,W,0,,,U,UNKNOWN,,,,,,,REGULAR_SEASON,,2,45 St. Mary’s 34 W,resolved,,RESEARCHED_UNRESOLVED,"Stage 3A terminal researched historical H/A/N debt after target-series, reciprocal institutional, schedule, event, and convergence review; preserved UNKNOWN rather than inferred.",,,,
69,CAL-R1-00070,california,cal_record_book_through_2024_25,1918-1919,1919,,Stanford,Stanford,stanford,Yes,35,25,W,0,,,A,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,2,35 Stanford 25 W,resolved,,,,,,,
70,CAL-R1-00071,california,cal_record_book_through_2024_25,1918-1919,1919,,Oregon,Oregon,oregon,Yes,37,39,L,0,,,H,SOURCE_PROGRAM_HOME,Old Harmon Gymnasium,Old Harmon Gymnasium,Berkeley,CA,,,REGULAR_SEASON,,2,37 Oregon 39 L,resolved,,,,,,,
71,CAL-R1-00072,california,cal_record_book_through_2024_25,1918-1919,1919,,Oregon,Oregon,oregon,Yes,28,30,L,0,,,H,SOURCE_PROGRAM_HOME,Old Harmon Gymnasium,Old Harmon Gymnasium,Berkeley,CA,,,REGULAR_SEASON,,2,28 Oregon 30 L,resolved,,,,,,,
72,CAL-R1-00073,california,cal_record_book_through_2024_25,1919-1920,1920,,Pacific,Pacific,pacific,Yes,33,16,W,0,,,A,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,2,33 Pacific 16 W,resolved,,,,,,,
73,CAL-R1-00074,california,cal_record_book_through_2024_25,1919-1920,1920,,Santa Clara,Santa Clara,santa-clara,Yes,24,14,W,0,,,A,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,2,24 Santa Clara 14 W,resolved,,,,,,,
74,CAL-R1-00075,california,cal_record_book_through_2024_25,1919-1920,1920,,St. Mary’s,Saint Mary's,saint-mary-s,Yes,26,25,W,0,,,H,SOURCE_PROGRAM_HOME,Old Harmon Gymnasium,Old Harmon Gymnasium,Berkeley,CA,,,REGULAR_SEASON,,2,26 St. Mary’s 25 W,resolved,,,,,,,
75,CAL-R1-00076,california,cal_record_book_through_2024_25,1919-1920,1920,,Washington State,Washington State,washington-state,Yes,28,26,W,0,,,H,SOURCE_PROGRAM_HOME,Old Harmon Gymnasium,Old Harmon Gymnasium,Berkeley,CA,,,REGULAR_SEASON,,2,28 Washington State 26 W,resolved,,,,,,,
76,CAL-R1-00077,california,cal_record_book_through_2024_25,1919-1920,1920,,Washington State,Washington State,washington-state,Yes,33,29,W,0,,,H,SOURCE_PROGRAM_HOME,Old Harmon Gymnasium,Old Harmon Gymnasium,Berkeley,CA,,,REGULAR_SEASON,,2,33 Washington State 29 W,resolved,,,,,,,
77,CAL-R1-00078,california,cal_record_book_through_2024_25,1919-1920,1920,,Oregon,Oregon,oregon,Yes,26,29,L,0,,,H,SOURCE_PROGRAM_HOME,Old Harmon Gymnasium,Old Harmon Gymnasium,Berkeley,CA,,,REGULAR_SEASON,,2,26 Oregon 29 L,resolved,,,,,,,
