index,source_program_key,source_opponent_label,canonical_opponent_key,canonical_opponent_name,current_d1,games_with_source_label,first_season,last_season,resolution_status,resolution_method,user_choice,audit_note
22,butler,Baylor,baylor,Baylor,Yes,1,2019-2020,2019-2020,RESOLVED,DIRECT,,Owner-approved NON_D1 census applied where applicable; current-D1 aliases/lineages normalized against current project registry.
23,butler,BELMONT,belmont,Belmont,Yes,3,1997-1998,2014-2015,RESOLVED,DIRECT,,Owner-approved NON_D1 census applied where applicable; current-D1 aliases/lineages normalized against current project registry.
24,butler,Belmont,belmont,Belmont,Yes,1,1998-1999,1998-1999,RESOLVED,DIRECT,,Owner-approved NON_D1 census applied where applicable; current-D1 aliases/lineages normalized against current project registry.
25,butler,BETHUNE-COOKMAN,bethune-cookman,Bethune-Cookman,Yes,1,1993-1994,1993-1994,RESOLVED,DIRECT,,Owner-approved NON_D1 census applied where applicable; current-D1 aliases/lineages normalized against current project registry.
26,butler,BIRMINGHAM SOUTHERN,birmingham-southern,Birmingham-Southern,No,1,2001-2002,2001-2002,RESOLVED,OWNER_APPROVED_NON_D1,,Owner-approved NON_D1 census applied where applicable; current-D1 aliases/lineages normalized against current project registry.
27,butler,Birmingham-Southern,birmingham-southern,Birmingham-Southern,No,1,2000-2001,2000-2001,RESOLVED,OWNER_APPROVED_NON_D1,,Owner-approved NON_D1 census applied where applicable; current-D1 aliases/lineages normalized against current project registry.
28,butler,Boise State,boise-state,Boise State,Yes,2,2023-2024,2024-2025,RESOLVED,DIRECT,,Owner-approved NON_D1 census applied where applicable; current-D1 aliases/lineages normalized against current project registry.
29,butler,BOISE STATE,boise-state,Boise State,Yes,1,2025-2026,2025-2026,RESOLVED,DIRECT,,Owner-approved NON_D1 census applied where applicable; current-D1 aliases/lineages normalized against current project registry.
30,butler,BOSTON,boston-university,Boston University,Yes,1,1937-1938,1937-1938,RESOLVED,CURRENT_MAIN_ALIAS_OR_LINEAGE,,Owner-approved NON_D1 census applied where applicable; current-D1 aliases/lineages normalized against current project registry.
31,butler,BOWLING GREEN,bowling-green,Bowling Green,Yes,3,1978-1979,2001-2002,RESOLVED,DIRECT,,Owner-approved NON_D1 census applied where applicable; current-D1 aliases/lineages normalized against current project registry.
32,butler,Bowling Green,bowling-green,Bowling Green,Yes,2,1979-1980,1990-1991,RESOLVED,DIRECT,,Owner-approved NON_D1 census applied where applicable; current-D1 aliases/lineages normalized against current project registry.
33,butler,Bowling Green State,bowling-green,Bowling Green,Yes,1,1961-1962,1961-1962,RESOLVED,CURRENT_MAIN_ALIAS_OR_LINEAGE,,Owner-approved NON_D1 census applied where applicable; current-D1 aliases/lineages normalized against current project registry.
34,butler,Bradley,bradley,Bradley,Yes,12,1958-1959,2008-2009,RESOLVED,DIRECT,,Owner-approved NON_D1 census applied where applicable; current-D1 aliases/lineages normalized against current project registry.
35,butler,BRADLEY,bradley,Bradley,Yes,10,1960-1961,2007-2008,RESOLVED,DIRECT,,Owner-approved NON_D1 census applied where applicable; current-D1 aliases/lineages normalized against current project registry.
36,butler,BROWN,brown,Brown,Yes,1,2018-2019,2018-2019,RESOLVED,DIRECT,,Owner-approved NON_D1 census applied where applicable; current-D1 aliases/lineages normalized against current project registry.
37,butler,Bucknell,bucknell,Bucknell,Yes,1,2012-2013,2012-2013,RESOLVED,DIRECT,,Owner-approved NON_D1 census applied where applicable; current-D1 aliases/lineages normalized against current project registry.
38,butler,BUCKNELL,bucknell,Bucknell,Yes,1,2016-2017,2016-2017,RESOLVED,DIRECT,,Owner-approved NON_D1 census applied where applicable; current-D1 aliases/lineages normalized against current project registry.
39,butler,BUFFALO,buffalo,Buffalo,Yes,1,2023-2024,2023-2024,RESOLVED,DIRECT,,Owner-approved NON_D1 census applied where applicable; current-D1 aliases/lineages normalized against current project registry.
40,butler,BYU,byu,BYU,Yes,2,1930-1931,2022-2023,RESOLVED,DIRECT,,Owner-approved NON_D1 census applied where applicable; current-D1 aliases/lineages normalized against current project registry.
41,butler,CAL FULLERTON,cal-state-fullerton,Cal State Fullerton,Yes,1,1991-1992,1991-1992,RESOLVED,CURRENT_MAIN_ALIAS_OR_LINEAGE,,Owner-approved NON_D1 census applied where applicable; current-D1 aliases/lineages normalized against current project registry.
42,butler,CAL NORTHRIDGE,cal-state-northridge,Cal State Northridge,Yes,1,1991-1992,1991-1992,RESOLVED,CURRENT_MAIN_ALIAS_OR_LINEAGE,,Owner-approved NON_D1 census applied where applicable; current-D1 aliases/lineages normalized against current project registry.
43,butler,Cal State Fullerton,cal-state-fullerton,Cal State Fullerton,Yes,1,1990-1991,1990-1991,RESOLVED,DIRECT,,Owner-approved NON_D1 census applied where applicable; current-D1 aliases/lineages normalized against current project registry.
44,butler,California,california,California,Yes,1,2022-2023,2022-2023,RESOLVED,DIRECT,,Owner-approved NON_D1 census applied where applicable; current-D1 aliases/lineages normalized against current project registry.
45,butler,CALIFORNIA,california,California,Yes,1,2023-2024,2023-2024,RESOLVED,DIRECT,,Owner-approved NON_D1 census applied where applicable; current-D1 aliases/lineages normalized against current project registry.
46,butler,Camp Atterbury,camp-atterbury,Camp Atterbury,No,2,1942-1943,1944-1945,RESOLVED,OWNER_APPROVED_NON_D1,,Owner-approved NON_D1 census applied where applicable; current-D1 aliases/lineages normalized against current project registry.
47,butler,CAMP ATTERBURY,camp-atterbury,Camp Atterbury,No,1,1944-1945,1944-1945,RESOLVED,OWNER_APPROVED_NON_D1,,Owner-approved NON_D1 census applied where applicable; current-D1 aliases/lineages normalized against current project registry.
48,butler,Camp Breckenridge,camp-breckenridge,Camp Breckenridge,No,3,1944-1945,1944-1945,RESOLVED,OWNER_APPROVED_NON_D1,,Owner-approved NON_D1 census applied where applicable; current-D1 aliases/lineages normalized against current project registry.
49,butler,CANTERBURY,canterbury-college,Canterbury College,No,2,1946-1947,1947-1948,RESOLVED,OWNER_APPROVED_NON_D1,,Owner-approved NON_D1 census applied where applicable; current-D1 aliases/lineages normalized against current project registry.
50,butler,Carnegie Technical,carnegie-tech,Carnegie Tech,No,1,1922-1923,1922-1923,RESOLVED,OWNER_APPROVED_NON_D1,,Owner-approved NON_D1 census applied where applicable; current-D1 aliases/lineages normalized against current project registry.
51,butler,CARTHAGE,carthage,Carthage,No,1,1979-1980,1979-1980,RESOLVED,OWNER_APPROVED_NON_D1,,Owner-approved NON_D1 census applied where applicable; current-D1 aliases/lineages normalized against current project registry.
52,butler,CCNY,ccny,CCNY,No,1,1939-1940,1939-1940,RESOLVED,OWNER_APPROVED_NON_D1,,Owner-approved NON_D1 census applied where applicable; current-D1 aliases/lineages normalized against current project registry.
53,butler,Centenary,centenary,Centenary,No,1,1930-1931,1930-1931,RESOLVED,OWNER_APPROVED_NON_D1,,Owner-approved NON_D1 census applied where applicable; current-D1 aliases/lineages normalized against current project registry.
54,butler,Centerville (U of Kentucky),kentucky,Kentucky,Yes,1,1910-1911,1910-1911,RESOLVED,CURRENT_MAIN_ALIAS_OR_LINEAGE,,Owner-approved NON_D1 census applied where applicable; current-D1 aliases/lineages normalized against current project registry.
55,butler,CENTRAL ARKANSAS,central-arkansas,Central Arkansas,Yes,2,2016-2017,2021-2022,RESOLVED,DIRECT,,Owner-approved NON_D1 census applied where applicable; current-D1 aliases/lineages normalized against current project registry.
56,butler,CENTRAL MICHIGAN,central-michigan,Central Michigan,Yes,1,1977-1978,1977-1978,RESOLVED,DIRECT,,Owner-approved NON_D1 census applied where applicable; current-D1 aliases/lineages normalized against current project registry.
57,butler,Central Michigan,central-michigan,Central Michigan,Yes,1,1978-1979,1978-1979,RESOLVED,DIRECT,,Owner-approved NON_D1 census applied where applicable; current-D1 aliases/lineages normalized against current project registry.
58,butler,Central Normal,central-normal-college,Central Normal College,No,1,1926-1927,1926-1927,RESOLVED,OWNER_APPROVED_NON_D1,,Owner-approved NON_D1 census applied where applicable; current-D1 aliases/lineages normalized against current project registry.
59,butler,Centre,centre,Centre,No,2,1921-1922,1921-1922,RESOLVED,OWNER_APPROVED_NON_D1,,Owner-approved NON_D1 census applied where applicable; current-D1 aliases/lineages normalized against current project registry.
60,butler,Chaminade,chaminade,Chaminade,No,1,2021-2022,2021-2022,RESOLVED,OWNER_APPROVED_NON_D1,,Owner-approved NON_D1 census applied where applicable; current-D1 aliases/lineages normalized against current project registry.
61,butler,CHANUTE FIELD,chanute-field,Chanute Field,No,1,1941-1942,1941-1942,RESOLVED,OWNER_APPROVED_NON_D1,,Owner-approved NON_D1 census applied where applicable; current-D1 aliases/lineages normalized against current project registry.
62,butler,CHARLOTTE,charlotte,Charlotte,Yes,1,2012-2013,2012-2013,RESOLVED,DIRECT,,Owner-approved NON_D1 census applied where applicable; current-D1 aliases/lineages normalized against current project registry.
63,butler,CHATTANOOGA,chattanooga,Chattanooga,Yes,2,2011-2012,2014-2015,RESOLVED,DIRECT,,Owner-approved NON_D1 census applied where applicable; current-D1 aliases/lineages normalized against current project registry.
64,butler,Chicago,chicago,Chicago,No,10,1920-1921,1934-1935,RESOLVED,OWNER_APPROVED_NON_D1,,Owner-approved NON_D1 census applied where applicable; current-D1 aliases/lineages normalized against current project registry.
65,butler,CHICAGO,chicago,Chicago,No,1,1929-1930,1929-1930,RESOLVED,OWNER_APPROVED_NON_D1,,Owner-approved NON_D1 census applied where applicable; current-D1 aliases/lineages normalized against current project registry.
66,butler,CHICAGO STATE,chicago-state,Chicago State,Yes,2,1985-1986,2025-2026,RESOLVED,DIRECT,,Owner-approved NON_D1 census applied where applicable; current-D1 aliases/lineages normalized against current project registry.
67,butler,Chicago State,chicago-state,Chicago State,Yes,1,1985-1986,1985-1986,RESOLVED,DIRECT,,Owner-approved NON_D1 census applied where applicable; current-D1 aliases/lineages normalized against current project registry.
68,butler,Cincinnati,cincinnati,Cincinnati,Yes,8,1910-1911,2015-2016,RESOLVED,DIRECT,,Owner-approved NON_D1 census applied where applicable; current-D1 aliases/lineages normalized against current project registry.
69,butler,CINCINNATI,cincinnati,Cincinnati,Yes,9,1930-1931,2016-2017,RESOLVED,DIRECT,,Owner-approved NON_D1 census applied where applicable; current-D1 aliases/lineages normalized against current project registry.
70,butler,Cincinnati (NIT),cincinnati,Cincinnati,Yes,1,1993-1994,1993-1994,RESOLVED,CURRENT_MAIN_ALIAS_OR_LINEAGE,,Owner-approved NON_D1 census applied where applicable; current-D1 aliases/lineages normalized against current project registry.
71,butler,Cincinnati Y.M.C.A.,cincinnati-ymca,Cincinnati YMCA,No,1,1920-1921,1920-1921,RESOLVED,OWNER_APPROVED_NON_D1,,Owner-approved NON_D1 census applied where applicable; current-D1 aliases/lineages normalized against current project registry.
72,butler,CITADEL,the-citadel,The Citadel,Yes,1,2015-2016,2015-2016,RESOLVED,CURRENT_MAIN_ALIAS_OR_LINEAGE,,Owner-approved NON_D1 census applied where applicable; current-D1 aliases/lineages normalized against current project registry.
73,butler,Clemson,clemson,Clemson,Yes,2,1998-1999,2009-2010,RESOLVED,DIRECT,,Owner-approved NON_D1 census applied where applicable; current-D1 aliases/lineages normalized against current project registry.
74,butler,CLEVELAND STATE,cleveland-state,Cleveland State,Yes,20,1974-1975,2011-2012,RESOLVED,DIRECT,,Owner-approved NON_D1 census applied where applicable; current-D1 aliases/lineages normalized against current project registry.
75,butler,Cleveland State,cleveland-state,Cleveland State,Yes,19,1994-1995,2011-2012,RESOLVED,DIRECT,,Owner-approved NON_D1 census applied where applicable; current-D1 aliases/lineages normalized against current project registry.
76,butler,Coe,coe,Coe,No,1,1926-1927,1926-1927,RESOLVED,OWNER_APPROVED_NON_D1,,Owner-approved NON_D1 census applied where applicable; current-D1 aliases/lineages normalized against current project registry.
77,butler,Colgate,colgate,Colgate,Yes,1,1994-1995,1994-1995,RESOLVED,DIRECT,,Owner-approved NON_D1 census applied where applicable; current-D1 aliases/lineages normalized against current project registry.
78,butler,Concordia Seminary,concordia-seminary,Concordia Seminary,No,3,1924-1925,1930-1931,RESOLVED,OWNER_APPROVED_NON_D1,,Owner-approved NON_D1 census applied where applicable; current-D1 aliases/lineages normalized against current project registry.
79,butler,Connecticut,uconn,UConn,Yes,7,2010-2011,2025-2026,RESOLVED,CURRENT_MAIN_ALIAS_OR_LINEAGE,,Owner-approved NON_D1 census applied where applicable; current-D1 aliases/lineages normalized against current project registry.
80,butler,CONNECTICUT,uconn,UConn,Yes,6,2020-2021,2025-2026,RESOLVED,CURRENT_MAIN_ALIAS_OR_LINEAGE,,Owner-approved NON_D1 census applied where applicable; current-D1 aliases/lineages normalized against current project registry.
81,butler,CORNELL,cornell,Cornell,Yes,1,1966-1967,1966-1967,RESOLVED,DIRECT,,Owner-approved NON_D1 census applied where applicable; current-D1 aliases/lineages normalized against current project registry.
82,butler,Creighton,creighton,Creighton,Yes,18,1932-1933,2025-2026,RESOLVED,DIRECT,,Owner-approved NON_D1 census applied where applicable; current-D1 aliases/lineages normalized against current project registry.
83,butler,CREIGHTON,creighton,Creighton,Yes,15,1932-1933,2025-2026,RESOLVED,DIRECT,,Owner-approved NON_D1 census applied where applicable; current-D1 aliases/lineages normalized against current project registry.
84,butler,DANVILLE CENT. NORM.,central-normal-college,Central Normal College,No,2,1935-1936,1937-1938,RESOLVED,OWNER_APPROVED_NON_D1,,Owner-approved NON_D1 census applied where applicable; current-D1 aliases/lineages normalized against current project registry.
85,butler,Danville Cent. Normal,central-normal-college,Central Normal College,No,10,1914-1915,1931-1932,RESOLVED,OWNER_APPROVED_NON_D1,,Owner-approved NON_D1 census applied where applicable; current-D1 aliases/lineages normalized against current project registry.
86,butler,DANVILLE CENT. NORMAL,central-normal-college,Central Normal College,No,4,1928-1929,1936-1937,RESOLVED,OWNER_APPROVED_NON_D1,,Owner-approved NON_D1 census applied where applicable; current-D1 aliases/lineages normalized against current project registry.
87,butler,Danville Central Normal,central-normal-college,Central Normal College,No,2,1921-1922,1934-1935,RESOLVED,OWNER_APPROVED_NON_D1,,Owner-approved NON_D1 census applied where applicable; current-D1 aliases/lineages normalized against current project registry.
88,butler,DARTMOUTH,dartmouth,Dartmouth,Yes,2,1958-1959,1962-1963,RESOLVED,DIRECT,,Owner-approved NON_D1 census applied where applicable; current-D1 aliases/lineages normalized against current project registry.
89,butler,Davidson,davidson,Davidson,Yes,1,2008-2009,2008-2009,RESOLVED,DIRECT,,Owner-approved NON_D1 census applied where applicable; current-D1 aliases/lineages normalized against current project registry.
90,butler,DAVIDSON,davidson,Davidson,Yes,1,2009-2010,2009-2010,RESOLVED,DIRECT,,Owner-approved NON_D1 census applied where applicable; current-D1 aliases/lineages normalized against current project registry.
91,butler,Dayton,dayton,Dayton,Yes,15,1924-1925,2018-2019,RESOLVED,DIRECT,,Owner-approved NON_D1 census applied where applicable; current-D1 aliases/lineages normalized against current project registry.
92,butler,DAYTON,dayton,Dayton,Yes,9,1979-1980,1992-1993,RESOLVED,DIRECT,,Owner-approved NON_D1 census applied where applicable; current-D1 aliases/lineages normalized against current project registry.
93,butler,Delaware,delaware,Delaware,Yes,1,2001-2002,2001-2002,RESOLVED,DIRECT,,Owner-approved NON_D1 census applied where applicable; current-D1 aliases/lineages normalized against current project registry.
94,butler,DELAWARE,delaware,Delaware,Yes,1,2011-2012,2011-2012,RESOLVED,DIRECT,,Owner-approved NON_D1 census applied where applicable; current-D1 aliases/lineages normalized against current project registry.
95,butler,DENVER,denver,Denver,Yes,1,1956-1957,1956-1957,RESOLVED,DIRECT,,Owner-approved NON_D1 census applied where applicable; current-D1 aliases/lineages normalized against current project registry.
96,butler,DePaul,depaul,DePaul,Yes,17,1938-1939,2025-2026,RESOLVED,DIRECT,,Owner-approved NON_D1 census applied where applicable; current-D1 aliases/lineages normalized against current project registry.
97,butler,DePAUL,depaul,DePAUL,Yes,5,1978-1979,2015-2016,RESOLVED,DIRECT,,Owner-approved NON_D1 census applied where applicable; current-D1 aliases/lineages normalized against current project registry.
98,butler,DEPAUL,depaul,Depaul,Yes,10,2016-2017,2025-2026,RESOLVED,DIRECT,,Owner-approved NON_D1 census applied where applicable; current-D1 aliases/lineages normalized against current project registry.
99,butler,DePauw,depauw,DePauw,No,64,1903-1904,1977-1978,RESOLVED,OWNER_APPROVED_NON_D1,,Owner-approved NON_D1 census applied where applicable; current-D1 aliases/lineages normalized against current project registry.
100,butler,DePAUW,depauw,DePauw,No,53,1924-1925,1994-1995,RESOLVED,OWNER_APPROVED_NON_D1,,Owner-approved NON_D1 census applied where applicable; current-D1 aliases/lineages normalized against current project registry.
101,butler,Detroit,detroit-mercy,Detroit Mercy,Yes,35,1935-1936,2011-2012,RESOLVED,CURRENT_MAIN_ALIAS_OR_LINEAGE,,Owner-approved NON_D1 census applied where applicable; current-D1 aliases/lineages normalized against current project registry.
102,butler,DETROIT,detroit-mercy,Detroit Mercy,Yes,30,1939-1940,2011-2012,RESOLVED,CURRENT_MAIN_ALIAS_OR_LINEAGE,,Owner-approved NON_D1 census applied where applicable; current-D1 aliases/lineages normalized against current project registry.
103,butler,Detroit Mercy,detroit-mercy,Detroit Mercy,Yes,4,1991-1992,1993-1994,RESOLVED,DIRECT,,Owner-approved NON_D1 census applied where applicable; current-D1 aliases/lineages normalized against current project registry.
104,butler,DETROIT MERCY,detroit-mercy,Detroit Mercy,Yes,4,1991-1992,2018-2019,RESOLVED,DIRECT,,Owner-approved NON_D1 census applied where applicable; current-D1 aliases/lineages normalized against current project registry.
105,butler,Drake,drake,Drake,Yes,4,1932-1933,2008-2009,RESOLVED,DIRECT,,Owner-approved NON_D1 census applied where applicable; current-D1 aliases/lineages normalized against current project registry.
106,butler,DRAKE,drake,Drake,Yes,4,1932-1933,2007-2008,RESOLVED,DIRECT,,Owner-approved NON_D1 census applied where applicable; current-D1 aliases/lineages normalized against current project registry.
107,butler,Drexel,drexel,Drexel,Yes,1,1983-1984,1983-1984,RESOLVED,DIRECT,,Owner-approved NON_D1 census applied where applicable; current-D1 aliases/lineages normalized against current project registry.
108,butler,Duke,duke,Duke,Yes,3,2002-2003,2010-2011,RESOLVED,DIRECT,,Owner-approved NON_D1 census applied where applicable; current-D1 aliases/lineages normalized against current project registry.
109,butler,DUQUESNE,duquesne,Duquesne,Yes,2,1992-1993,2012-2013,RESOLVED,DIRECT,,Owner-approved NON_D1 census applied where applicable; current-D1 aliases/lineages normalized against current project registry.
110,butler,Duquesne,duquesne,Duquesne,Yes,1,1992-1993,1992-1993,RESOLVED,DIRECT,,Owner-approved NON_D1 census applied where applicable; current-D1 aliases/lineages normalized against current project registry.
111,butler,Earlham,earlham,Earlham,No,27,1897-1898,1945-1946,RESOLVED,OWNER_APPROVED_NON_D1,,Owner-approved NON_D1 census applied where applicable; current-D1 aliases/lineages normalized against current project registry.
112,butler,EARLHAM,earlham,Earlham,No,7,1924-1925,1970-1971,RESOLVED,OWNER_APPROVED_NON_D1,,Owner-approved NON_D1 census applied where applicable; current-D1 aliases/lineages normalized against current project registry.
113,butler,EAST TENNESSEE ST.,east-tennessee-state,East Tennessee State,Yes,1,2023-2024,2023-2024,RESOLVED,CURRENT_MAIN_ALIAS_OR_LINEAGE,,Owner-approved NON_D1 census applied where applicable; current-D1 aliases/lineages normalized against current project registry.
114,butler,EASTERN ILLINOIS,eastern-illinois,Eastern Illinois,Yes,5,1977-1978,2024-2025,RESOLVED,DIRECT,,Owner-approved NON_D1 census applied where applicable; current-D1 aliases/lineages normalized against current project registry.
115,butler,Eastern Illinois,eastern-illinois,Eastern Illinois,Yes,3,1978-1979,1999-2000,RESOLVED,DIRECT,,Owner-approved NON_D1 census applied where applicable; current-D1 aliases/lineages normalized against current project registry.
116,butler,Eastern Kentucky,eastern-kentucky,Eastern Kentucky,Yes,3,1978-1979,1988-1989,RESOLVED,DIRECT,,Owner-approved NON_D1 census applied where applicable; current-D1 aliases/lineages normalized against current project registry.
117,butler,EASTERN KENTUCKY,eastern-kentucky,Eastern Kentucky,Yes,3,1979-1980,1987-1988,RESOLVED,DIRECT,,Owner-approved NON_D1 census applied where applicable; current-D1 aliases/lineages normalized against current project registry.
118,butler,EASTERN MICHIGAN,eastern-michigan,Eastern Michigan,Yes,2,2023-2024,2025-2026,RESOLVED,DIRECT,,Owner-approved NON_D1 census applied where applicable; current-D1 aliases/lineages normalized against current project registry.
119,butler,Eastern Washington,eastern-washington,Eastern Washington,Yes,1,2004-2005,2004-2005,RESOLVED,DIRECT,,Owner-approved NON_D1 census applied where applicable; current-D1 aliases/lineages normalized against current project registry.
120,butler,ELON,elon,Elon,Yes,2,2005-2006,2012-2013,RESOLVED,DIRECT,,Owner-approved NON_D1 census applied where applicable; current-D1 aliases/lineages normalized against current project registry.
121,butler,Evansville,evansville,Evansville,Yes,64,1920-1921,2013-2014,RESOLVED,DIRECT,,Owner-approved NON_D1 census applied where applicable; current-D1 aliases/lineages normalized against current project registry.
122,butler,EVANSVILLE,evansville,Evansville,Yes,56,1921-1922,2012-2013,RESOLVED,DIRECT,,Owner-approved NON_D1 census applied where applicable; current-D1 aliases/lineages normalized against current project registry.
123,butler,FAIRBANKS-MORSE,fairbanks-morse,Fairbanks-Morse,No,1,1921-1922,1921-1922,RESOLVED,OWNER_APPROVED_NON_D1,,Owner-approved NON_D1 census applied where applicable; current-D1 aliases/lineages normalized against current project registry.
124,butler,Fla. Atlantic,florida-atlantic,Florida Atlantic,Yes,1,2023-2024,2023-2024,RESOLVED,CURRENT_MAIN_ALIAS_OR_LINEAGE,,Owner-approved NON_D1 census applied where applicable; current-D1 aliases/lineages normalized against current project registry.
125,butler,FLA. INTERNATIONAL,florida-international,Florida International,Yes,1,1998-1999,1998-1999,RESOLVED,CURRENT_MAIN_ALIAS_OR_LINEAGE,,Owner-approved NON_D1 census applied where applicable; current-D1 aliases/lineages normalized against current project registry.
126,butler,Florida,florida,Florida,Yes,5,1999-2000,2018-2019,RESOLVED,DIRECT,,Owner-approved NON_D1 census applied where applicable; current-D1 aliases/lineages normalized against current project registry.
127,butler,FLORIDA,florida,Florida,Yes,1,2019-2020,2019-2020,RESOLVED,DIRECT,,Owner-approved NON_D1 census applied where applicable; current-D1 aliases/lineages normalized against current project registry.
128,butler,Florida A & M,florida-a-m,Florida A&M,Yes,1,1980-1981,1980-1981,RESOLVED,DIRECT,,Owner-approved NON_D1 census applied where applicable; current-D1 aliases/lineages normalized against current project registry.
129,butler,FLORIDA GULF COAST,florida-gulf-coast,Florida Gulf Coast,Yes,2,2006-2007,2008-2009,RESOLVED,DIRECT,,Owner-approved NON_D1 census applied where applicable; current-D1 aliases/lineages normalized against current project registry.
130,butler,Florida Gulf Coast,florida-gulf-coast,Florida Gulf Coast,Yes,1,2007-2008,2007-2008,RESOLVED,DIRECT,,Owner-approved NON_D1 census applied where applicable; current-D1 aliases/lineages normalized against current project registry.
131,butler,Florida International,florida-international,Florida International,Yes,1,1996-1997,1996-1997,RESOLVED,DIRECT,,Owner-approved NON_D1 census applied where applicable; current-D1 aliases/lineages normalized against current project registry.
