index,source_game_id,source_program_key,source_era,season_label,season_year,game_date,source_opponent_label,normalized_opponent_name,normalized_opponent_key,opponent_current_d1,team_score,opponent_score,played_result,overtime_periods,administrative_status,administrative_note,source_site_candidate,curated_site_type,source_venue_name,curated_venue_name,city,state,event_or_tournament,source_round,curated_game_type,curated_postseason_round,source_page,raw_text,normalization_status,notes,identity_override,identity_override_basis,identity_match_program_key,identity_match_source_game_id
28,ALARAW-00029,alabama,historical_media_guide,1914-1915,1915,1915-02-19,Mississippi State,Mississippi State,mississippi-state,Yes,28,25,W,0,,,Alabama Home,SOURCE_PROGRAM_HOME,,Clark Hall,Tuscaloosa,AL,,,REGULAR_SEASON,,PDF p. 1,Feb. 19 Mississippi State -/- W 28 25,resolved,,,,,
29,ALARAW-00030,alabama,historical_media_guide,1914-1915,1915,1915-02-20,Mississippi State,Mississippi State,mississippi-state,Yes,31,21,W,0,,,Alabama Home,SOURCE_PROGRAM_HOME,,Clark Hall,Tuscaloosa,AL,,,REGULAR_SEASON,,PDF p. 1,Feb. 20 Mississippi State -/- W 31 21,resolved,,,,,
30,ALARAW-00031,alabama,historical_media_guide,1914-1915,1915,,Mobile YMCA,Mobile YMCA,mobile-ymca,No,27,48,L,0,,,Opponent Home,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,PDF p. 1,at Mobile YMCA -/- L 27 48,resolved,,,,,
31,ALARAW-00032,alabama,historical_media_guide,1914-1915,1915,,Birmingham Ath. Club,Birmingham Athletic Club,birmingham-athletic-club,No,27,32,L,0,,,Opponent Home,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,PDF p. 1,at Birmingham Ath. Club -/- L 27 32,resolved,,,,,
32,ALARAW-00033,alabama,historical_media_guide,1915-1916,1916,1916-01-13,Tulane,Tulane,tulane,Yes,34,33,W,0,,,Opponent Home,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,PDF p. 1,Jan. 13 at Tulane -/- W 34 33,resolved,,,,,
33,ALARAW-00034,alabama,historical_media_guide,1915-1916,1916,,LSU,LSU,lsu,Yes,44,26,W,0,,,Opponent Home,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,PDF p. 1,at LSU -/- W 44 26,resolved,,,,,
34,ALARAW-00035,alabama,historical_media_guide,1915-1916,1916,,LSU,LSU,lsu,Yes,39,25,W,0,,,Opponent Home,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,PDF p. 1,at LSU -/- W 39 25,resolved,,,,,
35,ALARAW-00036,alabama,historical_media_guide,1915-1916,1916,,Cumberland,Cumberland,cumberland,No,43,14,W,0,,,Unprefixed source row,UNKNOWN,,,,,,,REGULAR_SEASON,,PDF p. 1,Cumberland -/- W 43 14,resolved_site_unknown,,,,,
36,ALARAW-00037,alabama,historical_media_guide,1915-1916,1916,,Cumberland,Cumberland,cumberland,No,57,15,W,0,,,Unprefixed source row,UNKNOWN,,,,,,,REGULAR_SEASON,,PDF p. 1,Cumberland -/- W 57 15,resolved_site_unknown,,,,,
37,ALARAW-00038,alabama,historical_media_guide,1915-1916,1916,1916-02-04,Mississippi State,Mississippi State,mississippi-state,Yes,26,12,W,0,,,Unprefixed source row,UNKNOWN,,,,,,,REGULAR_SEASON,,PDF p. 1,Feb. 4 Mississippi State -/- W 26 12,resolved_site_unknown,,,,,
38,ALARAW-00039,alabama,historical_media_guide,1915-1916,1916,1916-02-05,Mississippi State,Mississippi State,mississippi-state,Yes,32,22,W,0,,,Unprefixed source row,UNKNOWN,,,,,,,REGULAR_SEASON,,PDF p. 1,Feb. 5 Mississippi State -/- W 32 22,resolved_site_unknown,,,,,
39,ALARAW-00040,alabama,historical_media_guide,1915-1916,1916,,LSU,LSU,lsu,Yes,18,25,L,0,,,Unprefixed source row,UNKNOWN,,,,,,,REGULAR_SEASON,,PDF p. 1,LSU -/- L 18 25,resolved_site_unknown,,,,,
40,ALARAW-00041,alabama,historical_media_guide,1915-1916,1916,,Birmingham Ath. Club,Birmingham Athletic Club,birmingham-athletic-club,No,32,27,W,0,,,Unprefixed source row,UNKNOWN,,,,,,,REGULAR_SEASON,,PDF p. 1,Birmingham Ath. Club -/- W 32 27,resolved_site_unknown,,,,,
41,ALARAW-00042,alabama,historical_media_guide,1915-1916,1916,,Southern,Southern University (Ala.),southern-university-alabama,No,40,23,W,0,,,Unprefixed source row,UNKNOWN,,,,,,,REGULAR_SEASON,,PDF p. 1,Southern -/- W 40 23,resolved_site_unknown,,,,,
42,ALARAW-00043,alabama,historical_media_guide,1915-1916,1916,,Birmingham Ath. Club,Birmingham Athletic Club,birmingham-athletic-club,No,52,16,W,0,,,Opponent Home,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,PDF p. 1,at Birmingham Ath. Club -/- W 52 16,resolved,,,,,
43,ALARAW-00044,alabama,historical_media_guide,1915-1916,1916,1916-02-18,Mississippi State,Mississippi State,mississippi-state,Yes,21,28,L,0,,,Opponent Home,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,PDF p. 1,Feb. 18 at Mississippi State -/- L 21 28,resolved,,,,,
44,ALARAW-00045,alabama,historical_media_guide,1915-1916,1916,1916-02-19,Mississippi State,Mississippi State,mississippi-state,Yes,23,37,L,0,,,Opponent Home,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,PDF p. 1,Feb. 19 at Mississippi State -/- L 23 37,resolved,,,,,
45,ALARAW-00046,alabama,historical_media_guide,1915-1916,1916,,Birmingham Ath. Club,Birmingham Athletic Club,birmingham-athletic-club,No,34,39,L,0,,,Opponent Home,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,PDF p. 1,at Birmingham Ath. Club -/- L 34 39,resolved,,,,,
46,ALARAW-00047,alabama,historical_media_guide,1915-1916,1916,,Southern ^,Southern University (Ala.),southern-university-alabama,No,42,33,W,0,,,Neutral,UNKNOWN,,,,,"Selma, Ala.",,REGULAR_SEASON,,PDF p. 1,vs. Southern ^ -/- W 42 33,resolved_site_unknown,,,,,
47,ALARAW-00048,alabama,historical_media_guide,1915-1916,1916,,Selma YMCA,Selma YMCA,selma-ymca,No,54,32,W,0,,,Opponent Home,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,PDF p. 1,at Selma YMCA -/- W 54 32,resolved,,,,,
48,ALARAW-00049,alabama,historical_media_guide,1915-1916,1916,,Birmingham YMCA,Birmingham YMCA,birmingham-ymca,No,32,27,W,0,,,Unprefixed source row,UNKNOWN,,,,,,,REGULAR_SEASON,,PDF p. 1,Birmingham YMCA -/- W 32 27,resolved_site_unknown,,,,,
49,ALARAW-00050,alabama,historical_media_guide,1916-1917,1917,,Howard,Samford,samford,Yes,26,9,W,0,,,Alabama Home,SOURCE_PROGRAM_HOME,,Little Hall,Tuscaloosa,AL,,,REGULAR_SEASON,,PDF p. 1,Howard -/- W 26 9,resolved,,,,,
50,ALARAW-00051,alabama,historical_media_guide,1916-1917,1917,,Mobile YMCA,Mobile YMCA,mobile-ymca,No,20,18,W,0,,,Opponent Home,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,PDF p. 1,at Mobile YMCA -/- W 20 18,resolved,,,,,
51,ALARAW-00052,alabama,historical_media_guide,1916-1917,1917,1917-02-01,Tulane,Tulane,tulane,Yes,21,42,L,0,,,Opponent Home,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,PDF p. 1,Feb. 1 at Tulane -/- L 21 42,resolved,,,,,
52,ALARAW-00053,alabama,historical_media_guide,1916-1917,1917,1917-02-02,Tulane,Tulane,tulane,Yes,20,41,L,0,,,Opponent Home,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,PDF p. 1,Feb. 2 at Tulane -/- L 20 41,resolved,,,,,
53,ALARAW-00054,alabama,historical_media_guide,1916-1917,1917,,LSU,LSU,lsu,Yes,7,30,L,0,,,Opponent Home,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,PDF p. 1,at LSU -/- L 7 30,resolved,,,,,
54,ALARAW-00055,alabama,historical_media_guide,1916-1917,1917,,Alabama Presbyterian,Alabama Presbyterian,alabama-presbyterian,No,49,10,W,0,,,Alabama Home,SOURCE_PROGRAM_HOME,,Little Hall,Tuscaloosa,AL,,,REGULAR_SEASON,,PDF p. 1,Alabama Presbyterian -/- W 49 10,resolved,,,,,
55,ALARAW-00056,alabama,historical_media_guide,1916-1917,1917,,Birmingham Ath. Club,Birmingham Athletic Club,birmingham-athletic-club,No,26,5,W,0,,,Alabama Home,SOURCE_PROGRAM_HOME,,Little Hall,Tuscaloosa,AL,,,REGULAR_SEASON,,PDF p. 1,Birmingham Ath. Club -/- W 26 5,resolved,,,,,
56,ALARAW-00057,alabama,historical_media_guide,1916-1917,1917,,LSU,LSU,lsu,Yes,9,38,L,0,,,Alabama Home,SOURCE_PROGRAM_HOME,,Little Hall,Tuscaloosa,AL,,,REGULAR_SEASON,,PDF p. 1,LSU -/- L 9 38,resolved,,,,,
57,ALARAW-00058,alabama,historical_media_guide,1916-1917,1917,,Birmingham YMCA,Birmingham YMCA,birmingham-ymca,No,21,45,L,0,,,Opponent Home,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,PDF p. 1,at Birmingham YMCA -/- L 21 45,resolved,,,,,
58,ALARAW-00059,alabama,historical_media_guide,1916-1917,1917,,Birmingham College,Birmingham College,birmingham-college,No,20,21,L,0,,,Alabama Home,SOURCE_PROGRAM_HOME,,Little Hall,Tuscaloosa,AL,,,REGULAR_SEASON,,PDF p. 1,Birmingham College -/- L 20 21,resolved,,,,,
59,ALARAW-00060,alabama,historical_media_guide,1916-1917,1917,,Birmingham Ath. Club,Birmingham Athletic Club,birmingham-athletic-club,No,17,38,L,0,,,Alabama Home,SOURCE_PROGRAM_HOME,,Little Hall,Tuscaloosa,AL,,,REGULAR_SEASON,,PDF p. 1,Birmingham Ath. Club -/- L 17 38,resolved,,,,,
60,ALARAW-00061,alabama,historical_media_guide,1916-1917,1917,,Southern,Southern University (Ala.),southern-university-alabama,No,22,9,W,0,,,Alabama Home,SOURCE_PROGRAM_HOME,,Little Hall,Tuscaloosa,AL,,,REGULAR_SEASON,,PDF p. 1,Southern -/- W 22 9,resolved,,,,,
61,ALARAW-00062,alabama,historical_media_guide,1916-1917,1917,,Mobile YMCA,Mobile YMCA,mobile-ymca,No,38,17,W,0,,,Alabama Home,SOURCE_PROGRAM_HOME,,Little Hall,Tuscaloosa,AL,,,REGULAR_SEASON,,PDF p. 1,Mobile YMCA -/- W 38 17,resolved,,,,,
62,ALARAW-00063,alabama,historical_media_guide,1916-1917,1917,,Birmingham YMCA,Birmingham YMCA,birmingham-ymca,No,17,18,L,0,,,Alabama Home,SOURCE_PROGRAM_HOME,,Little Hall,Tuscaloosa,AL,,,REGULAR_SEASON,,PDF p. 1,Birmingham YMCA -/- L 17 18,resolved,,,,,
63,ALARAW-00064,alabama,historical_media_guide,1917-1918,1918,,Birmingham Ath. Club,Birmingham Athletic Club,birmingham-athletic-club,No,9,27,L,0,,,Opponent Home,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,PDF p. 1,at Birmingham Ath. Club -/- L 9 27,resolved,,,,,
64,ALARAW-00065,alabama,historical_media_guide,1917-1918,1918,1918-02-09,LSU,LSU,lsu,Yes,25,28,L,0,,,Alabama Home,SOURCE_PROGRAM_HOME,,Little Hall,Tuscaloosa,AL,,,REGULAR_SEASON,,PDF p. 1,Feb. 9 LSU -/- L 25 28,resolved,,,,,
65,ALARAW-00066,alabama,historical_media_guide,1917-1918,1918,,Birmingham College,Birmingham College,birmingham-college,No,28,8,W,0,,,Opponent Home,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,PDF p. 1,at Birmingham College -/- W 28 8,resolved,,,,,
66,ALARAW-00067,alabama,historical_media_guide,1917-1918,1918,,Birmingham YMCA,Birmingham YMCA,birmingham-ymca,No,16,35,L,0,,,Alabama Home,SOURCE_PROGRAM_HOME,,Little Hall,Tuscaloosa,AL,,,REGULAR_SEASON,,PDF p. 1,Birmingham YMCA -/- L 16 35,resolved,,,,,
67,ALARAW-00068,alabama,historical_media_guide,1917-1918,1918,1918-02-17,Tulane,Tulane,tulane,Yes,9,31,L,0,,,Alabama Home,SOURCE_PROGRAM_HOME,,Little Hall,Tuscaloosa,AL,,,REGULAR_SEASON,,PDF p. 1,Feb. 17 Tulane -/- L 9 31,resolved,,,,,
68,ALARAW-00069,alabama,historical_media_guide,1917-1918,1918,,Marion Institute,Marion Institute,marion-institute,No,25,16,W,0,,,Alabama Home,SOURCE_PROGRAM_HOME,,Little Hall,Tuscaloosa,AL,,,REGULAR_SEASON,,PDF p. 1,Marion Institute -/- W 25 16,resolved,,,,,
69,ALARAW-00070,alabama,historical_media_guide,1917-1918,1918,,Birmingham Ath. Club,Birmingham Athletic Club,birmingham-athletic-club,No,19,25,L,0,,,Alabama Home,SOURCE_PROGRAM_HOME,,Little Hall,Tuscaloosa,AL,,,REGULAR_SEASON,,PDF p. 1,Birmingham Ath. Club -/- L 19 25,resolved,,,,,
70,ALARAW-00071,alabama,historical_media_guide,1918-1919,1919,,Howard,Samford,samford,Yes,5,17,L,0,,,Alabama Home,SOURCE_PROGRAM_HOME,,Little Hall,Tuscaloosa,AL,,,REGULAR_SEASON,,PDF p. 1,Howard -/- L 5 17,resolved,,,,,
71,ALARAW-00072,alabama,historical_media_guide,1918-1919,1919,,Montgomery YMCA,Montgomery YMCA,montgomery-ymca,No,38,17,W,0,,,Alabama Home,SOURCE_PROGRAM_HOME,,Little Hall,Tuscaloosa,AL,,,REGULAR_SEASON,,PDF p. 1,Montgomery YMCA -/- W 38 17,resolved,,,,,
72,ALARAW-00073,alabama,historical_media_guide,1918-1919,1919,,Birmingham-Southern,Birmingham-Southern,birmingham-southern,No,24,24,T,1,,,Alabama Home,SOURCE_PROGRAM_HOME,,Little Hall,Tuscaloosa,AL,,,REGULAR_SEASON,,PDF p. 1,Birmingham-Southern -/- T OT^ 24 24,resolved,,,,,
73,ALARAW-00074,alabama,historical_media_guide,1918-1919,1919,,Howard,Samford,samford,Yes,16,18,L,0,,,Opponent Home,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,PDF p. 1,at Howard -/- L 16 18,resolved,,,,,
74,ALARAW-00075,alabama,historical_media_guide,1918-1919,1919,,Birmingham-Southern,Birmingham-Southern,birmingham-southern,No,27,14,W,0,,,Opponent Home,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,PDF p. 1,at Birmingham-Southern -/- W 27 14,resolved,,,,,
75,ALARAW-00076,alabama,historical_media_guide,1918-1919,1919,,Birmingham Ath. Club,Birmingham Athletic Club,birmingham-athletic-club,No,19,33,L,0,,,Alabama Home,SOURCE_PROGRAM_HOME,,Little Hall,Tuscaloosa,AL,,,REGULAR_SEASON,,PDF p. 1,Birmingham Ath. Club -/- L 19 33,resolved,,,,,
76,ALARAW-00077,alabama,historical_media_guide,1918-1919,1919,,Birmingham Ath. Club,Birmingham Athletic Club,birmingham-athletic-club,No,22,21,W,0,,,Opponent Home,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,PDF p. 1,at Birmingham Ath. Club -/- W 22 21,resolved,,,,,
77,ALARAW-00078,alabama,historical_media_guide,1919-1920,1920,,Howard,Samford,samford,Yes,29,17,W,0,,,Alabama Home,SOURCE_PROGRAM_HOME,,Little Hall,Tuscaloosa,AL,,,REGULAR_SEASON,,PDF p. 1,Howard -/- W 29 17,resolved,,,,,
78,ALARAW-00079,alabama,historical_media_guide,1919-1920,1920,,Birmingham Ath. Club,Birmingham Athletic Club,birmingham-athletic-club,No,13,25,L,0,,,Opponent Home,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,PDF p. 1,at Birmingham Ath. Club -/- L 13 25,resolved,,,,,
79,ALARAW-00080,alabama,historical_media_guide,1919-1920,1920,,Howard,Samford,samford,Yes,26,23,W,0,,,Opponent Home,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,PDF p. 1,at Howard -/- W 26 23,resolved,,,,,
80,ALARAW-00081,alabama,historical_media_guide,1919-1920,1920,1920-02-09,LSU,LSU,lsu,Yes,11,30,L,0,,,Alabama Home,SOURCE_PROGRAM_HOME,,Little Hall,Tuscaloosa,AL,,,REGULAR_SEASON,,PDF p. 1,Feb. 9 LSU -/- L 11 30,resolved,,,,,
81,ALARAW-00082,alabama,historical_media_guide,1919-1920,1920,,Birmingham-Southern,Birmingham-Southern,birmingham-southern,No,54,26,W,0,,,Alabama Home,SOURCE_PROGRAM_HOME,,Little Hall,Tuscaloosa,AL,,,REGULAR_SEASON,,PDF p. 1,Birmingham-Southern -/- W 54 26,resolved,,,,,
82,ALARAW-00083,alabama,historical_media_guide,1919-1920,1920,,Birmingham Ath. Club,Birmingham Athletic Club,birmingham-athletic-club,No,15,24,L,0,,,Alabama Home,SOURCE_PROGRAM_HOME,,Little Hall,Tuscaloosa,AL,,,REGULAR_SEASON,,PDF p. 1,Birmingham Ath. Club -/- L 15 24,resolved,,,,,
83,ALARAW-00084,alabama,historical_media_guide,1919-1920,1920,1920-02-19,Mississippi State,Mississippi State,mississippi-state,Yes,10,23,L,0,,,Opponent Home,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,PDF p. 1,Feb. 19 at Mississippi State -/- L 10 23,resolved,,,,,
84,ALARAW-00085,alabama,historical_media_guide,1919-1920,1920,1920-02-20,Tulane,Tulane,tulane,Yes,17,11,W,0,,,Alabama Home,SOURCE_PROGRAM_HOME,,Little Hall,Tuscaloosa,AL,,,REGULAR_SEASON,,PDF p. 1,Feb. 20 Tulane -/- W 17 11,resolved,,,,,
85,ALARAW-00086,alabama,historical_media_guide,1919-1920,1920,1920-02-23,LSU,LSU,lsu,Yes,24,36,L,0,,,Opponent Home,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,PDF p. 1,Feb. 23 at LSU -/- L 24 36,resolved,,,,,
86,ALARAW-00087,alabama,historical_media_guide,1919-1920,1920,1920-02-24,Tulane,Tulane,tulane,Yes,22,27,L,0,,,Opponent Home,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,PDF p. 1,Feb. 24 at Tulane -/- L 22 27,resolved,,,,,
87,ALARAW-00088,alabama,historical_media_guide,1919-1920,1920,,Mobile YMCA,Mobile YMCA,mobile-ymca,No,42,21,W,0,,,Opponent Home,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,PDF p. 1,at Mobile YMCA -/- W 42 21,resolved,,,,,
88,ALARAW-00089,alabama,historical_media_guide,1919-1920,1920,,Montgomery YMCA,Montgomery YMCA,montgomery-ymca,No,19,33,L,0,,,Opponent Home,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,PDF p. 1,at Montgomery YMCA -/- L 19 33,resolved,,,,,
89,ALARAW-00090,alabama,historical_media_guide,1920-1921,1921,,Montgomery YMCA,Montgomery YMCA,montgomery-ymca,No,32,18,W,0,,,Alabama Home,SOURCE_PROGRAM_HOME,,Little Hall,Tuscaloosa,AL,,,REGULAR_SEASON,,PDF p. 1,Montgomery YMCA -/- W 32 18,resolved,,,,,
