index,source_program_key,venue_key,venue_id,canonical_name,aliases,city,state,venue_type,known_opened,known_closed,venue_date_precision,games_currently_assigned,first_assigned_game,last_assigned_game,relationship_type,relationship_start,relationship_end,relationship_date_precision,site_rule,source_basis,notes
14,penn-state,keaney-gymnasium,VEN-000305,Keaney Gymnasium,Keaney Gym,Kingston,RI,gymnasium,,,unknown,1,1986-02-25,1986-02-25,,,,,,Owner-authorized Big Ten site reference and/or independently researched Eastern Eight/Atlantic 10 tournament history,Integration rebase resolved final global venue ID VEN-000305.
15,penn-state,lucas-oil-stadium,VEN-000120,Lucas Oil Stadium,,Indianapolis,IN,stadium,,,unknown,2,2021-03-10,2021-03-11,,,,,,Owner-authorized Big Ten site reference and/or independently researched Eastern Eight/Atlantic 10 tournament history,Integration rebase resolved final global venue ID VEN-000120.
16,penn-state,mackey-arena,VEN-000122,Mackey Arena,,West Lafayette,IN,arena,,,unknown,1,2026-01-10,2026-01-10,,,,,,Penn State official completed 2025-26 schedule/results,Integration rebase resolved final global venue ID VEN-000122.
17,penn-state,madison-square-garden-1968,VEN-000124,Madison Square Garden,MSG,New York,NY,arena,1968-02-11,,EXACT_START,15,1990-03-26,2018-03-29,,,,,,Owner-authorized Big Ten site reference and/or independently researched Eastern Eight/Atlantic 10 tournament history,Integration rebase resolved final global venue ID VEN-000124.
18,penn-state,matthew-knight-arena,VEN-000306,Matthew Knight Arena,,Eugene,OR,arena,,,unknown,1,2026-02-14,2026-02-14,,,,,,Penn State official completed 2025-26 schedule/results,Integration rebase resolved final global venue ID VEN-000306.
19,penn-state,mckale-center,VEN-000127,McKale Center,,Tucson,AZ,arena,,,unknown,1,2011-03-17,2011-03-17,,,,,,Penn State NCAA history plus established NCAA/archival site evidence,Integration rebase resolved final global venue ID VEN-000127.
20,penn-state,mellon-arena,VEN-000241,Mellon Arena,Civic Arena,Pittsburgh,PA,arena,,,unknown,2,1978-03-02,1983-03-09,,,,,,Owner-authorized Big Ten site reference and/or independently researched Eastern Eight/Atlantic 10 tournament history,Penn State source-era name is Civic Arena; one physical Pittsburgh building normalized to the existing Mellon Arena identity. Integration rebase resolved final global venue ID VEN-000241.
21,penn-state,memorial-coliseum-kentucky,VEN-000129,Memorial Coliseum,,Lexington,KY,arena,,,unknown,1,1955-03-08,1955-03-08,,,,,,Penn State NCAA history plus established NCAA/archival site evidence,Integration rebase resolved final global venue ID VEN-000129.
22,penn-state,mohegan-sun-arena,VEN-000139,Mohegan Sun Arena,,Uncasville,CT,arena,,,unknown,1,2025-11-22,2025-11-22,,,,,,Penn State official completed 2025-26 schedule/results,Integration rebase resolved final global venue ID VEN-000139.
23,penn-state,municipal-auditorium-kc,VEN-000143,Municipal Auditorium,,Kansas City,MO,arena,,,unknown,2,1954-03-19,1954-03-20,,,,,,Penn State NCAA history plus established NCAA/archival site evidence,Integration rebase resolved final global venue ID VEN-000143.
24,penn-state,palestra,VEN-000159,Palestra,The Palestra,Philadelphia,PA,arena,,,unknown,8,1965-03-08,2026-01-03,,,,,,Penn State NCAA history plus established NCAA/archival site evidence | Owner-authorized Big Ten site reference and/or independently researched Eastern Eight/Atlantic 10 tournament history | Penn State official completed 2025-26 schedule/results,Integration rebase resolved final global venue ID VEN-000159.
25,penn-state,penn-state-armory,VEN-000307,Penn State Armory,The Armory,State College,PA,armory,1887,1928,YEAR,201,1899-01-13,1928-03-10,home,1897,1928,YEAR,SOURCE_PROGRAM_HOME,Penn State 2025-26 record book arena/facility history,Integration rebase resolved final global venue ID VEN-000307.
26,penn-state,pinnacle-bank-arena,VEN-000165,Pinnacle Bank Arena,,Lincoln,NE,arena,,,unknown,1,2026-02-21,2026-02-21,,,,,,Penn State official completed 2025-26 schedule/results,Integration rebase resolved final global venue ID VEN-000165.
27,penn-state,rec-hall-penn-state,VEN-000308,Rec Hall,Recreation Hall,State College,PA,fieldhouse,1929,,YEAR,706,1929-01-15,2026-01-22,home,1929,1996-01-10,YEAR_EXACT_END,SOURCE_PROGRAM_HOME,Penn State 2025-26 record book arena/facility history | Owner-authorized Big Ten site reference and/or independently researched Eastern Eight/Atlantic 10 tournament history | Penn State official completed 2025-26 schedule/results,Integration rebase resolved final global venue ID VEN-000308.
28,penn-state,reynolds-coliseum,VEN-000174,Reynolds Coliseum,,Raleigh,NC,arena,,,unknown,2,1952-03-21,1952-03-22,,,,,,Penn State NCAA history plus established NCAA/archival site evidence,Integration rebase resolved final global venue ID VEN-000174.
29,penn-state,simon-skjodt-assembly-hall,VEN-000186,Simon Skjodt Assembly Hall,Assembly Hall,Bloomington,IN,arena,,,unknown,1,2025-12-09,2025-12-09,,,,,,Penn State official completed 2025-26 schedule/results,Integration rebase resolved final global venue ID VEN-000186.
30,penn-state,target-center,VEN-000260,Target Center,,Minneapolis,MN,arena,,,unknown,2,2024-03-13,2024-03-14,,,,,,Owner-authorized Big Ten site reference and/or independently researched Eastern Eight/Atlantic 10 tournament history,Integration rebase resolved final global venue ID VEN-000260.
31,penn-state,the-hazell-center,VEN-000309,The Hazell Center,Hazell Center,West Haven,CT,arena,,,unknown,1,2025-11-08,2025-11-08,,,,,,Penn State official completed 2025-26 schedule/results,Integration rebase resolved final global venue ID VEN-000309.
32,penn-state,the-spectrum,VEN-000209,The Spectrum,Spectrum,Philadelphia,PA,arena,,,unknown,1,1977-03-02,1977-03-02,,,,,,Owner-authorized Big Ten site reference and/or independently researched Eastern Eight/Atlantic 10 tournament history,Integration rebase resolved final global venue ID VEN-000209.
33,penn-state,tulane-gym,VEN-000215,Tulane Gym,,New Orleans,LA,gymnasium,,,unknown,2,1942-03-20,1942-03-21,,,,,,Penn State NCAA history plus established NCAA/archival site evidence,Integration rebase resolved final global venue ID VEN-000215.
34,penn-state,united-center,VEN-000217,United Center,,Chicago,IL,arena,,,unknown,21,1998-03-05,2026-03-10,,,,,,Owner-authorized Big Ten site reference and/or independently researched Eastern Eight/Atlantic 10 tournament history | Penn State official completed 2025-26 schedule/results,Integration rebase resolved final global venue ID VEN-000217.
35,penn-state,value-city-arena,VEN-000225,Value City Arena,,Columbus,OH,arena,,,unknown,1,2026-01-26,2026-01-26,,,,,,Penn State official completed 2025-26 schedule/results,Integration rebase resolved final global venue ID VEN-000225.
36,penn-state,wvu-coliseum,VEN-000235,WVU Coliseum,,Morgantown,WV,arena,,,unknown,2,1984-03-07,1988-03-07,,,,,,Owner-authorized Big Ten site reference and/or independently researched Eastern Eight/Atlantic 10 tournament history,Integration rebase resolved final global venue ID VEN-000235.
37,penn-state,wells-fargo-arena,VEN-000228,Wells Fargo Arena,,Des Moines,IA,arena,,,unknown,2,2023-03-16,2023-03-18,,,,,,Penn State NCAA history plus established NCAA/archival site evidence,Integration rebase resolved final global venue ID VEN-000228.
38,penn-state,welsh-ryan-arena,VEN-000229,Welsh-Ryan Arena,McGaw Memorial Hall; Welsh Ryan Arena,Evanston,IL,arena,,,unknown,3,1955-03-11,2026-01-29,,,,,,Penn State NCAA history plus established NCAA/archival site evidence | Penn State official completed 2025-26 schedule/results,Research baseline contains McGaw Memorial Hall as an alias on VEN-000229 and also a later duplicate VEN-000258; Implementation must rebase physical identity and avoid creating a third venue. Integration rebase resolved final global venue ID VEN-000229.
39,penn-state,xfinity-center,VEN-000236,Xfinity Center,XFINITY Center,College Park,MD,arena,,,unknown,1,2026-01-18,2026-01-18,,,,,,Penn State official completed 2025-26 schedule/results,Integration rebase resolved final global venue ID VEN-000236.
40,penn-state,xfinity-mobile-arena,VEN-000237,Xfinity Mobile Arena,,Philadelphia,PA,arena,,,unknown,1,2025-11-15,2025-11-15,,,,,,Penn State official completed 2025-26 schedule/results,Integration rebase resolved final global venue ID VEN-000237.
