source_program_key,venue_key,venue_id,canonical_name,aliases,city,state,venue_type,known_opened,known_closed,venue_date_precision,games_currently_assigned,first_assigned_game,last_assigned_game,relationship_type,relationship_start,relationship_end,relationship_date_precision,site_rule,source_basis,notes
depaul,de-la-salle-high-school-chicago,VEN-000498,De La Salle High School,,Chicago,IL,arena,,,,0,,,,,,,Physical venue identity/location does not establish H/A/N; curated_site_type remains independently sourced.,Accepted DePaul Stage 3A/3B site research,Research-time physical identity; numeric global venue ID intentionally blank/provisional pending current-main Implementation rebase. Implementation Stage 1 current-main rebase against ffbef04a4045d4bddecb8e9c0437f31ec7834070: physical identity reconciled as global key 'de-la-salle-high-school-chicago' with authoritative ID VEN-000498. Status INTEGRATION_FROZEN.
depaul,dean-smith-center,VEN-000053,Dean Smith Center,,Chapel Hill,NC,arena,,,,1,2003-03-18,2003-03-18,,,,,Physical venue identity/location does not establish H/A/N; curated_site_type remains independently sourced.,Accepted DePaul Stage 3A/3B site research,Research-base global venue identity reused (VEN-000053); current-main rebase still required before tracked Phase 0.
depaul,desert-diamond-arena,VEN-000349,Desert Diamond Arena,,Glendale,AZ,arena,,,,2,2023-11-17,2023-11-19,,,,,Physical venue identity/location does not establish H/A/N; curated_site_type remains independently sourced.,Accepted DePaul Stage 3A/3B site research,Research-base global venue identity reused (VEN-000349); current-main rebase still required before tracked Phase 0.
depaul,desert-financial-arena,VEN-000056,Desert Financial Arena,Activity Center,Tempe,AZ,arena,,,,2,1980-03-09,1992-03-20,,,,,Physical venue identity/location does not establish H/A/N; curated_site_type remains independently sourced.,Accepted DePaul Stage 3A/3B site research,Research-base global venue identity reused (VEN-000056); current-main rebase still required before tracked Phase 0.
depaul,e-a-diddle-arena,VEN-000059,E.A. Diddle Arena,,Bowling Green,KY,arena,,,,1,1965-03-09,1965-03-09,,,,,Physical venue identity/location does not establish H/A/N; curated_site_type remains independently sourced.,Accepted DePaul Stage 3A/3B site research,Research-base global venue identity reused (VEN-000059); current-main rebase still required before tracked Phase 0.
depaul,enterprise-center,VEN-000060,Enterprise Center,Kiel Center,St. Louis,MO,arena,,,,2,1996-12-04,1997-03-05,,,,,Physical venue identity/location does not establish H/A/N; curated_site_type remains independently sourced.,Accepted DePaul Stage 3A/3B site research,Research-base global venue identity reused (VEN-000060); current-main rebase still required before tracked Phase 0.
depaul,extramile-arena,VEN-000061,ExtraMile Arena,BSU Pavilion,Boise,ID,arena,,,,2,1989-03-16,1989-03-18,,,,,Physical venue identity/location does not establish H/A/N; curated_site_type remains independently sourced.,Accepted DePaul Stage 3A/3B site research,Research-base global venue identity reused (VEN-000061); current-main rebase still required before tracked Phase 0.
depaul,fedexforum,VEN-000062,FedExForum,,Memphis,TN,arena,,,,2,2005-03-09,2005-03-10,,,,,Physical venue identity/location does not establish H/A/N; curated_site_type remains independently sourced.,Accepted DePaul Stage 3A/3B site research,Research-base global venue identity reused (VEN-000062); current-main rebase still required before tracked Phase 0.
depaul,fifth-third-arena,VEN-000350,Fifth Third Arena,,Cincinnati,OH,arena,,,,2,1994-03-10,1998-03-04,,,,,Physical venue identity/location does not establish H/A/N; curated_site_type remains independently sourced.,Accepted DePaul Stage 3A/3B site research,Research-base global venue identity reused (VEN-000350); current-main rebase still required before tracked Phase 0.
depaul,freedom-hall,VEN-000069,Freedom Hall,,Louisville,KY,arena,,,,2,2001-03-07,2003-03-12,,,,,Physical venue identity/location does not establish H/A/N; curated_site_type remains independently sourced.,Accepted DePaul Stage 3A/3B site research,Research-base global venue identity reused (VEN-000069); current-main rebase still required before tracked Phase 0.
depaul,galactic-ballroom-moon-palace,VEN-000438,Galactic Ballroom at Moon Palace Resort,,Cancun,Quintana Roo,arena,,,,2,2012-11-20,2012-11-21,,,,,Physical venue identity/location does not establish H/A/N; curated_site_type remains independently sourced.,Accepted DePaul Stage 3A/3B site research,Research-base global venue identity reused (VEN-000438); current-main rebase still required before tracked Phase 0.
depaul,greensboro-coliseum,VEN-000076,Greensboro Coliseum,,Greensboro,NC,arena,,,,3,1976-03-18,1986-03-15,,,,,Physical venue identity/location does not establish H/A/N; curated_site_type remains independently sourced.,Accepted DePaul Stage 3A/3B site research,Research-base global venue identity reused (VEN-000076); current-main rebase still required before tracked Phase 0.
depaul,hp-field-house,VEN-000084,HP Field House,,Orlando,FL,arena,,,,3,2011-11-24,2011-11-27,,,,,Physical venue identity/location does not establish H/A/N; curated_site_type remains independently sourced.,Accepted DePaul Stage 3A/3B site research,Research-base global venue identity reused (VEN-000084); current-main rebase still required before tracked Phase 0.
depaul,hearnes-center,VEN-000077,Hearnes Center,,Columbia,MO,arena,,,,1,2005-03-15,2005-03-15,,,,,Physical venue identity/location does not establish H/A/N; curated_site_type remains independently sourced.,Accepted DePaul Stage 3A/3B site research,Research-base global venue identity reused (VEN-000077); current-main rebase still required before tracked Phase 0.
depaul,honda-center,VEN-000082,Honda Center,,Anaheim,CA,arena,,,,1,2008-12-13,2008-12-13,,,,,Physical venue identity/location does not establish H/A/N; curated_site_type remains independently sourced.,Accepted DePaul Stage 3A/3B site research,Research-base global venue identity reused (VEN-000082); current-main rebase still required before tracked Phase 0.
depaul,jon-m-huntsman-center,VEN-000097,Jon M. Huntsman Center,Special Events Center,Salt Lake City,UT,arena,,,,2,1979-03-24,1979-03-26,,,,,Physical venue identity/location does not establish H/A/N; curated_site_type remains independently sourced.,Accepted DePaul Stage 3A/3B site research,Research-base global venue identity reused (VEN-000097); current-main rebase still required before tracked Phase 0.
depaul,joyce-center,VEN-000098,Joyce Center,,South Bend,IN,arena,,,,2,1988-03-17,1988-03-19,,,,,Physical venue identity/location does not establish H/A/N; curated_site_type remains independently sourced.,Accepted DePaul Stage 3A/3B site research,Research-base global venue identity reused (VEN-000098); current-main rebase still required before tracked Phase 0.
depaul,kaseya-center,VEN-000499,Kaseya Center,AmericanAirlines Arena,Miami,FL,arena,,,,1,2016-12-10,2016-12-10,,,,,Physical venue identity/location does not establish H/A/N; curated_site_type remains independently sourced.,Accepted DePaul Stage 3A/3B site research,Research-time physical identity; numeric global venue ID intentionally blank/provisional pending current-main Implementation rebase. Implementation Stage 1 current-main rebase against ffbef04a4045d4bddecb8e9c0437f31ec7834070: physical identity reconciled as global key 'kaseya-center' with authoritative ID VEN-000499. Status INTEGRATION_FROZEN.
depaul,keybank-center,VEN-000103,KeyBank Center,HSBC Arena,Buffalo,NY,arena,,,,2,2004-03-18,2004-03-20,,,,,Physical venue identity/location does not establish H/A/N; curated_site_type remains independently sourced.,Accepted DePaul Stage 3A/3B site research,Research-base global venue identity reused (VEN-000103); current-main rebase still required before tracked Phase 0.
depaul,kiel-auditorium,VEN-000500,Kiel Auditorium,,St. Louis,MO,arena,,,,1,1990-03-22,1990-03-22,,,,,Physical venue identity/location does not establish H/A/N; curated_site_type remains independently sourced.,Accepted DePaul Stage 3A/3B site research,Research-time physical identity; numeric global venue ID intentionally blank/provisional pending current-main Implementation rebase. Implementation Stage 1 current-main rebase against ffbef04a4045d4bddecb8e9c0437f31ec7834070: physical identity reconciled as global key 'kiel-auditorium' with authoritative ID VEN-000500. Status INTEGRATION_FROZEN.
depaul,ljvm-coliseum,VEN-000115,LJVM Coliseum,Lawrence Joel Veterans Memorial Coliseum,Winston-Salem,NC,arena,,,,1,2000-03-17,2000-03-17,,,,,Physical venue identity/location does not establish H/A/N; curated_site_type remains independently sourced.,Accepted DePaul Stage 3A/3B site research,Research-base global venue identity reused (VEN-000115); current-main rebase still required before tracked Phase 0.
depaul,lahaina-civic-center,VEN-000108,Lahaina Civic Center,,Lahaina,HI,arena,,,,12,1988-11-25,2006-11-22,,,,,Physical venue identity/location does not establish H/A/N; curated_site_type remains independently sourced.,Accepted DePaul Stage 3A/3B site research,Research-base global venue identity reused (VEN-000108); current-main rebase still required before tracked Phase 0.
depaul,lane-tech-high-school,VEN-000501,Lane Tech High School,,Chicago,IL,arena,,,,5,1946-11-25,1947-03-03,,1946-11-25,1947-03-03,exact,Physical venue identity/location does not establish H/A/N; curated_site_type remains independently sourced.,Accepted DePaul Stage 3A/3B site research,Research-time physical identity; numeric global venue ID intentionally blank/provisional pending current-main Implementation rebase. Implementation Stage 1 current-main rebase against ffbef04a4045d4bddecb8e9c0437f31ec7834070: physical identity reconciled as global key 'lane-tech-high-school' with authoritative ID VEN-000501. Status INTEGRATION_FROZEN.
depaul,legacy-arena,VEN-000109,Legacy Arena,,Birmingham,AL,arena,,,,2,1999-03-03,1999-03-04,,,,,Physical venue identity/location does not establish H/A/N; curated_site_type remains independently sourced.,Accepted DePaul Stage 3A/3B site research,Research-base global venue identity reused (VEN-000109); current-main rebase still required before tracked Phase 0.
depaul,mgm-grand-garden-arena,VEN-000133,MGM Grand Garden Arena,,Paradise,NV,arena,,,,1,2025-04-01,2025-04-01,,,,,Physical venue identity/location does not establish H/A/N; curated_site_type remains independently sourced.,Accepted DePaul Stage 3A/3B site research,Research-base global venue identity reused (VEN-000133); current-main rebase still required before tracked Phase 0.
depaul,madison-square-garden-1925,VEN-000123,Madison Square Garden,,New York,NY,arena,,,,31,1937-02-24,1966-03-10,,,,,Physical venue identity/location does not establish H/A/N; curated_site_type remains independently sourced.,Accepted DePaul Stage 3A/3B site research,Research-base global venue identity reused (VEN-000123); current-main rebase still required before tracked Phase 0.
depaul,madison-square-garden-1968,VEN-000124,Madison Square Garden,,New York,NY,arena,,,,30,1983-02-20,2026-03-11,,,,,Physical venue identity/location does not establish H/A/N; curated_site_type remains independently sourced.,Accepted DePaul Stage 3A/3B site research,Research-base global venue identity reused (VEN-000124); current-main rebase still required before tracked Phase 0.
depaul,mario-morales-coliseum,VEN-000502,Mario Morales Coliseum,,Guaynabo,PR,arena,,,,3,2007-12-20,2007-12-22,,,,,Physical venue identity/location does not establish H/A/N; curated_site_type remains independently sourced.,Accepted DePaul Stage 3A/3B site research,Research-time physical identity; numeric global venue ID intentionally blank/provisional pending current-main Implementation rebase. Implementation Stage 1 current-main rebase against ffbef04a4045d4bddecb8e9c0437f31ec7834070: physical identity reconciled as global key 'mario-morales-coliseum' with authoritative ID VEN-000502. Status INTEGRATION_FROZEN.
depaul,marriott-center,VEN-000405,Marriott Center,,Provo,UT,arena,,,,2,1979-03-15,1979-03-17,,,,,Physical venue identity/location does not establish H/A/N; curated_site_type remains independently sourced.,Accepted DePaul Stage 3A/3B site research,Research-base global venue identity reused (VEN-000405); current-main rebase still required before tracked Phase 0.
depaul,mcgrath-phillips-arena,VEN-000503,McGrath-Phillips Arena,McGrath Arena,Chicago,IL,arena,,,,15,2007-03-14,2016-12-14,,2007-03-14,2016-12-14,exact,Physical venue identity/location does not establish H/A/N; curated_site_type remains independently sourced.,Accepted DePaul Stage 3A/3B site research,Research-time physical identity; numeric global venue ID intentionally blank/provisional pending current-main Implementation rebase. Implementation Stage 1 current-main rebase against ffbef04a4045d4bddecb8e9c0437f31ec7834070: physical identity reconciled as global key 'mcgrath-phillips-arena' with authoritative ID VEN-000503. Status INTEGRATION_FROZEN.
depaul,memorial-coliseum-kentucky,VEN-000129,Memorial Coliseum,,Lexington,KY,arena,,,,3,1965-03-12,1970-12-19,,,,,Physical venue identity/location does not establish H/A/N; curated_site_type remains independently sourced.,Accepted DePaul Stage 3A/3B site research,Research-base global venue identity reused (VEN-000129); current-main rebase still required before tracked Phase 0.
depaul,memphis-pyramid,VEN-000131,Memphis Pyramid,,Memphis,TN,arena,,,,7,1993-03-11,2000-03-11,,,,,Physical venue identity/location does not establish H/A/N; curated_site_type remains independently sourced.,Accepted DePaul Stage 3A/3B site research,Research-base global venue identity reused (VEN-000131); current-main rebase still required before tracked Phase 0.
depaul,moda-center,VEN-000138,Moda Center,,Portland,OR,arena,,,,1,2017-11-23,2017-11-23,,,,,Physical venue identity/location does not establish H/A/N; curated_site_type remains independently sourced.,Accepted DePaul Stage 3A/3B site research,Research-base global venue identity reused (VEN-000138); current-main rebase still required before tracked Phase 0.
depaul,oakland-coliseum-arena,VEN-000153,Oakland Coliseum Arena,Oakland Arena,Oakland,CA,arena,,,,1,2005-12-21,2005-12-21,,,,,Physical venue identity/location does not establish H/A/N; curated_site_type remains independently sourced.,Accepted DePaul Stage 3A/3B site research,Research-base global venue identity reused (VEN-000153); current-main rebase still required before tracked Phase 0.
depaul,oklahoma-city-municipal-auditorium,VEN-000453,Oklahoma City Municipal Auditorium,,Oklahoma City,OK,arena,,,,8,1964-12-28,1970-12-29,,,,,Physical venue identity/location does not establish H/A/N; curated_site_type remains independently sourced.,Accepted DePaul Stage 3A/3B site research,Research-base global venue identity reused (VEN-000453); current-main rebase still required before tracked Phase 0.
depaul,omni-coliseum,VEN-000157,Omni Coliseum,The Omni,Atlanta,GA,arena,,,,3,1985-03-15,1985-12-28,,,,,Physical venue identity/location does not establish H/A/N; curated_site_type remains independently sourced.,Accepted DePaul Stage 3A/3B site research,Research-base global venue identity reused (VEN-000157); current-main rebase still required before tracked Phase 0.
depaul,orlando-arena,VEN-000158,Orlando Arena,,Orlando,FL,arena,,,,2,1990-12-29,1990-12-30,,,,,Physical venue identity/location does not establish H/A/N; curated_site_type remains independently sourced.,Accepted DePaul Stage 3A/3B site research,Research-base global venue identity reused (VEN-000158); current-main rebase still required before tracked Phase 0.
depaul,orleans-arena,VEN-000356,Orleans Arena,,Las Vegas,NV,arena,,,,4,2008-12-22,2016-12-23,,,,,Physical venue identity/location does not establish H/A/N; curated_site_type remains independently sourced.,Accepted DePaul Stage 3A/3B site research,Research-base global venue identity reused (VEN-000356); current-main rebase still required before tracked Phase 0.
depaul,pacific-international-livestock-pavilion,VEN-000504,Pacific International Livestock Pavilion,,Portland,OR,arena,,,,1,1959-03-07,1959-03-07,,,,,Physical venue identity/location does not establish H/A/N; curated_site_type remains independently sourced.,Accepted DePaul Stage 3A/3B site research,Research-time physical identity; numeric global venue ID intentionally blank/provisional pending current-main Implementation rebase. Implementation Stage 1 current-main rebase against ffbef04a4045d4bddecb8e9c0437f31ec7834070: physical identity reconciled as global key 'pacific-international-livestock-pavilion' with authoritative ID VEN-000504. Status INTEGRATION_FROZEN.
depaul,pauley-pavilion,VEN-000161,Pauley Pavilion,,Los Angeles,CA,arena,,,,1,1979-03-11,1979-03-11,,,,,Physical venue identity/location does not establish H/A/N; curated_site_type remains independently sourced.,Accepted DePaul Stage 3A/3B site research,Research-base global venue identity reused (VEN-000161); current-main rebase still required before tracked Phase 0.
depaul,raider-arena,VEN-000271,Raider Arena,,Niceville,FL,arena,,,,2,2025-11-28,2025-11-29,,,,,Physical venue identity/location does not establish H/A/N; curated_site_type remains independently sourced.,Accepted DePaul Stage 3A/3B site research,Research-base global venue identity reused (VEN-000271); current-main rebase still required before tracked Phase 0.
depaul,reunion-arena,VEN-000173,Reunion Arena,,Dallas,TX,arena,,,,1,1982-03-14,1982-03-14,,,,,Physical venue identity/location does not establish H/A/N; curated_site_type remains independently sourced.,Accepted DePaul Stage 3A/3B site research,Research-base global venue identity reused (VEN-000173); current-main rebase still required before tracked Phase 0.
depaul,reynolds-coliseum,VEN-000174,Reynolds Coliseum,,Raleigh,NC,arena,,,,3,1956-12-27,1956-12-29,,,,,Physical venue identity/location does not establish H/A/N; curated_site_type remains independently sourced.,Accepted DePaul Stage 3A/3B site research,Research-base global venue identity reused (VEN-000174); current-main rebase still required before tracked Phase 0.
depaul,riverfront-coliseum,VEN-000176,Riverfront Coliseum,Heritage Bank Center,Cincinnati,OH,arena,,,,4,1987-03-20,2004-03-13,,,,,Physical venue identity/location does not establish H/A/N; curated_site_type remains independently sourced.,Accepted DePaul Stage 3A/3B site research,Research-base global venue identity reused (VEN-000176); current-main rebase still required before tracked Phase 0.
depaul,rochester-war-memorial,VEN-000505,Rochester War Memorial,,Rochester,NY,arena,,,,2,1977-12-28,1977-12-29,,,,,Physical venue identity/location does not establish H/A/N; curated_site_type remains independently sourced.,Accepted DePaul Stage 3A/3B site research,Research-time physical identity; numeric global venue ID intentionally blank/provisional pending current-main Implementation rebase. Implementation Stage 1 current-main rebase against ffbef04a4045d4bddecb8e9c0437f31ec7834070: physical identity reconciled as global key 'rochester-war-memorial' with authoritative ID VEN-000505. Status INTEGRATION_FROZEN.
depaul,rocket-arena,VEN-000179,Rocket Arena,Gund Arena,Cleveland,OH,arena,,,,1,1997-12-27,1997-12-27,,,,,Physical venue identity/location does not establish H/A/N; curated_site_type remains independently sourced.,Accepted DePaul Stage 3A/3B site research,Research-base global venue identity reused (VEN-000179); current-main rebase still required before tracked Phase 0.
depaul,rockford-metro-centre,VEN-000506,Rockford Metro Centre,,Rockford,IL,arena,,,,1,2001-11-12,2001-11-12,,,,,Physical venue identity/location does not establish H/A/N; curated_site_type remains independently sourced.,Accepted DePaul Stage 3A/3B site research,Research-time physical identity; numeric global venue ID intentionally blank/provisional pending current-main Implementation rebase. Implementation Stage 1 current-main rebase against ffbef04a4045d4bddecb8e9c0437f31ec7834070: physical identity reconciled as global key 'rockford-metro-centre' with authoritative ID VEN-000506. Status INTEGRATION_FROZEN.
depaul,sap-center,VEN-000183,SAP Center,San Jose Arena,San Jose,CA,arena,,,,1,1996-02-04,1996-02-04,,,,,Physical venue identity/location does not establish H/A/N; curated_site_type remains independently sourced.,Accepted DePaul Stage 3A/3B site research,Research-base global venue identity reused (VEN-000183); current-main rebase still required before tracked Phase 0.
depaul,saint-sabina-high-school,VEN-000507,Saint Sabina's High School,,Chicago,IL,arena,,,,2,1939-12-30,1939-12-30,,1939-12-30,1939-12-30,exact,Physical venue identity/location does not establish H/A/N; curated_site_type remains independently sourced.,Accepted DePaul Stage 3A/3B site research,Research-time physical identity; numeric global venue ID intentionally blank/provisional pending current-main Implementation rebase. Implementation Stage 1 current-main rebase against ffbef04a4045d4bddecb8e9c0437f31ec7834070: physical identity reconciled as global key 'saint-sabina-high-school' with authoritative ID VEN-000507. Status INTEGRATION_FROZEN.
depaul,san-diego-sports-arena,VEN-000182,San Diego Sports Arena,,San Diego,CA,arena,,,,1,1980-12-29,1980-12-29,,,,,Physical venue identity/location does not establish H/A/N; curated_site_type remains independently sourced.,Accepted DePaul Stage 3A/3B site research,Research-base global venue identity reused (VEN-000182); current-main rebase still required before tracked Phase 0.
depaul,sports-and-fitness-center,VEN-000191,Sports and Fitness Center,UVI Sports and Fitness Center,St. Thomas,VI,arena,,,,6,2009-11-20,2015-11-23,,,,,Physical venue identity/location does not establish H/A/N; curated_site_type remains independently sourced.,Accepted DePaul Stage 3A/3B site research,Research-base global venue identity reused (VEN-000191); current-main rebase still required before tracked Phase 0.
depaul,springfield-civic-center,VEN-000326,Springfield Civic Center,,Springfield,MA,arena,,,,1,1980-11-22,1980-11-22,,,,,Physical venue identity/location does not establish H/A/N; curated_site_type remains independently sourced.,Accepted DePaul Stage 3A/3B site research,Research-base global venue identity reused (VEN-000326); current-main rebase still required before tracked Phase 0.
depaul,st-louis-arena,VEN-000193,St. Louis Arena,,St. Louis,MO,arena,,,,1,1984-03-23,1984-03-23,,,,,Physical venue identity/location does not establish H/A/N; curated_site_type remains independently sourced.,Accepted DePaul Stage 3A/3B site research,Research-base global venue identity reused (VEN-000193); current-main rebase still required before tracked Phase 0.
depaul,stan-sheriff-center,VEN-000194,Stan Sheriff Center,,Honolulu,HI,arena,,,,3,2014-12-22,2014-12-25,,,,,Physical venue identity/location does not establish H/A/N; curated_site_type remains independently sourced.,Accepted DePaul Stage 3A/3B site research,Research-base global venue identity reused (VEN-000194); current-main rebase still required before tracked Phase 0.
depaul,stokely-athletics-center,VEN-000199,Stokely Athletics Center,,Knoxville,TN,arena,,,,1,1973-12-15,1973-12-15,,,,,Physical venue identity/location does not establish H/A/N; curated_site_type remains independently sourced.,Accepted DePaul Stage 3A/3B site research,Research-base global venue identity reused (VEN-000199); current-main rebase still required before tracked Phase 0.
