source_program_key,venue_key,venue_id,canonical_name,aliases,city,state,venue_type,known_opened,known_closed,venue_date_precision,games_currently_assigned,first_assigned_game,last_assigned_game,relationship_type,relationship_start,relationship_end,relationship_date_precision,site_rule,source_basis,notes
missouri,mizzou-arena,VEN-000137,Mizzou Arena,,Columbia,MO,arena,2004-05 season,,season,440,2004-11-15,2026-03-07,primary_home,2004-2005 season,present,season,A Missouri game played here during this range is Missouri home unless the individual game is explicitly classified neutral.,User-provided Missouri arena history,Missouri primary home venue from 2004-05 to present. Game-level classification remains authoritative.
missouri,rothwell-gymnasium,VEN-000180,Rothwell Gymnasium,,Columbia,MO,arena,unknown,January 1930,month,201,1907-01-12,1929-12-21,primary_home,program beginning,January 1930,unknown start / month end,A Missouri game played here during this range is Missouri home unless the individual game is explicitly classified neutral.,User-provided Missouri arena history,Missouri primary home venue through January 1930; exact transition day unknown. Exact January 1930 transition day remains unknown.
missouri,bud-walton-arena,VEN-000032,Bud Walton Arena,,Fayetteville,AR,arena,,,unknown,10,2017-01-14,2026-02-21,,,,,,User-supplied modern Missouri season table,Exact venue supplied in modern Missouri season table.
missouri,oconnell-center,VEN-000154,O'Connell Center,Exactech Arena;Oconnell Center;O Connell Center;O’Connell Center,Gainesville,FL,arena,,,unknown,6,2017-02-02,2025-01-14,,,,,,User-supplied modern Missouri season table,Exact venue supplied in modern Missouri season table.
missouri,neal-s-blaisdell-center,VEN-000149,Neal S. Blaisdell Center,,Honolulu,HI,arena,,,unknown,8,1982-12-27,1985-12-30,,,,,,https://hawaiiathletics.com/sports/mens-basketball/schedule/1993-1994,Hawai'i basketball venue before Stan Sheriff Center; Hawai'i official 1993-94 schedule lists Rainbow Classic here.
missouri,stan-sheriff-center,VEN-000194,Stan Sheriff Center,,Honolulu,HI,arena,1994-10,,month,3,1995-12-28,1995-12-30,,,,,,https://hawaiiathletics.com/news/2019/10/16/general-hawai-i-athletics-celebrates-stan-sheriff-centers-25th-anniversary,"Hawai'i basketball home arena from 1994; host Hawai'i games count as opponent home, other tournament games neutral."
missouri,lucas-oil-stadium,VEN-000120,Lucas Oil Stadium,,Indianapolis,IN,arena,,,unknown,1,2021-03-20,2021-03-20,,,,,,User-supplied modern Missouri season table,Exact venue supplied in modern Missouri season table.
missouri,unf-arena,VEN-000216,UNF Arena,,Jacksonville,FL,arena,,,unknown,2,2021-11-21,2021-11-22,,,,,,User-supplied modern Missouri season table,Exact venue supplied in modern Missouri season table.
missouri,kemper-arena,VEN-000099,Kemper Arena,,Kansas City,MO,arena,1974,,year,65,1974-12-27,2007-11-20,,,,,,https://www.kansascityarena.com/information/,Former major Kansas City arena; now Hy-Vee Arena. Used for Kansas City tournament/event games in the Kemper era.
missouri,municipal-auditorium-kc,VEN-000143,Municipal Auditorium,,Kansas City,MO,arena,1935,,year,86,1935-12-20,1973-12-29,,,,,,https://www.kcmo.gov/Home/Components/News/News/3091/1931,Used as Kansas City's major indoor basketball venue before Kemper; assign only where event/date logic supports it.
missouri,t-mobile-center,VEN-000202,T-Mobile Center,,Kansas City,MO,arena,2007-10-10,,exact,17,2008-03-13,2025-12-07,,,,,,https://www.t-mobile.com/news/un-carrier/t-mobile-center,Same physical venue as Sprint Center; opened in 2007 and renamed T-Mobile Center in 2020.
missouri,thompson-boling-arena,VEN-000211,Thompson-Boling Arena,,Knoxville,TN,arena,,,unknown,1,2021-01-23,2021-01-23,,,,,,User-supplied modern Missouri season table,Exact venue supplied in modern Missouri season table.
missouri,thompsonboling-arena,VEN-000211,Thompson–Boling Arena,,Knoxville,TN,arena,,,unknown,4,2017-02-18,2025-02-05,,,,,,User-supplied modern Missouri season table,Exact venue supplied in modern Missouri season table.
missouri,lahaina-civic-center,VEN-000108,Lahaina Civic Center,,Lahaina,HI,arena,,,unknown,3,1997-11-24,1997-11-26,,,,,,https://mauiinvitational.com/sports/2013/6/13/Lahaina_Civic.aspx,Permanent Maui Invitational venue beginning in 1987; use for Missouri's Maui-event games when applicable.
missouri,allen-fieldhouse,VEN-000003,Allen Fieldhouse,,Lawrence,KS,arena,,,unknown,6,2009-03-01,2023-12-09,,,,,,User-supplied modern Missouri season table,Exact venue supplied in modern Missouri season table.
missouri,rupp-arena,VEN-000181,Rupp Arena,,Lexington,KY,arena,,,unknown,7,2013-02-23,2026-01-07,,,,,,User-supplied modern Missouri season table,Exact venue supplied in modern Missouri season table.
missouri,liberty-arena,VEN-000112,Liberty Arena,,Lynchburg,VA,arena,,,unknown,1,2021-12-02,2021-12-02,,,,,,User-supplied modern Missouri season table,Exact venue supplied in modern Missouri season table.
missouri,fedexforum,VEN-000062,FedExForum,,Memphis,TN,arena,,,unknown,1,2024-11-04,2024-11-04,,,,,,User-supplied modern Missouri season table,Exact venue supplied in modern Missouri season table.
missouri,williams-arena,VEN-000230,Williams Arena,,Minneapolis,MN,arena,,,unknown,1,2023-11-16,2023-11-16,,,,,,User-supplied modern Missouri season table,Exact venue supplied in modern Missouri season table.
missouri,wvu-coliseum,VEN-000235,WVU Coliseum,,Morgantown,WV,arena,,,unknown,1,2020-01-25,2020-01-25,,,,,,User-supplied modern Missouri season table,Exact venue supplied in modern Missouri season table.
missouri,bridgestone-arena,VEN-000031,Bridgestone Arena,,Nashville,TN,arena,,,unknown,13,2017-03-08,2026-03-12,,,,,,User-supplied modern Missouri season table,Exact venue supplied in modern Missouri season table.
missouri,memorial-gymnasium,VEN-000130,Memorial Gymnasium,,Nashville,TN,arena,,,unknown,5,2018-02-27,2025-03-01,,,,,,User-supplied modern Missouri season table,Exact venue supplied in modern Missouri season table.
missouri,madison-square-garden,VEN-000124,Madison Square Garden,,New York,NY,arena,,,unknown,3,1972-03-18,2011-12-06,,,,,,User classification rule,Event games such as NIT contests remain neutral even when St. John's is a participant.
missouri,lloyd-noble-center,VEN-000116,Lloyd Noble Center,,Norman,OK,arena,,,unknown,2,2025-03-05,2026-03-03,,,,,,User-supplied modern Missouri season table,Exact venue supplied in modern Missouri season table.
missouri,chi-health-center,VEN-000043,CHI Health Center,,Omaha,NE,arena,,,unknown,1,2020-12-02,2020-12-02,,,,,,User-supplied modern Missouri season table,Exact venue supplied in modern Missouri season table.
missouri,cfe-arena,VEN-000038,CFE Arena,,Orlando,FL,arena,,,unknown,1,2017-11-30,2017-11-30,,,,,,User-supplied modern Missouri season table,Exact venue supplied in modern Missouri season table.
missouri,hp-field-house,VEN-000084,HP Field House,,Orlando,FL,arena,,,unknown,6,2016-11-17,2017-11-26,,,,,,User-supplied modern Missouri season table,Exact venue supplied in modern Missouri season table.
missouri,the-pavilion-at-ole-miss,VEN-000207,The Pavilion at Ole Miss,,Oxford,MS,arena,,,unknown,9,2017-02-25,2026-01-10,,,,,,User-supplied modern Missouri season table,Exact venue supplied in modern Missouri season table.
missouri,liacouras-center,VEN-000111,Liacouras Center,,Philadelphia,PA,arena,,,unknown,1,2019-12-07,2019-12-07,,,,,,User-supplied modern Missouri season table,Exact venue supplied in modern Missouri season table.
missouri,petersen-events-center,VEN-000164,Petersen Events Center,,Pittsburgh,PA,arena,,,unknown,1,2023-11-28,2023-11-28,,,,,,User-supplied modern Missouri season table,Exact venue supplied in modern Missouri season table.
missouri,golden-1-center,VEN-000074,Golden 1 Center,,Sacramento,CA,arena,,,unknown,2,2023-03-16,2023-03-18,,,,,,User-supplied modern Missouri season table,Exact venue supplied in modern Missouri season table.
missouri,jon-m-huntsman-center,VEN-000097,Jon M. Huntsman Center,,Salt Lake City,UT,arena,,,unknown,1,2017-11-16,2017-11-16,,,,,,User-supplied modern Missouri season table,Exact venue supplied in modern Missouri season table.
missouri,joyce-center,VEN-000098,Joyce Center,,South Bend,IN,arena,,,unknown,1,2025-12-02,2025-12-02,,,,,,User-supplied modern Missouri season table,Exact venue supplied in modern Missouri season table.
missouri,enterprise-center,VEN-000060,Enterprise Center,,St. Louis,MO,arena,1994-10-08,,exact,32,1994-12-22,2026-03-20,,,,,,https://www.enterprisecenter.com/about-us,"Opened as Kiel Center in 1994; later Savvis Center, Scottrade Center, Enterprise Center."
missouri,st-louis-arena,VEN-000193,St. Louis Arena,,St. Louis,MO,arena,1929,1994,year,13,1980-12-10,1993-12-22,,,,,,User direction; historical closing era corroborated by St. Louis Blues history,User-directed historic St. Louis venue family for Missouri games prior to the current downtown arena era.
missouri,sports-and-fitness-center,VEN-000191,Sports and Fitness Center,,St. Thomas,VI,arena,,,unknown,3,2018-11-16,2018-11-19,,,,,,User-supplied modern Missouri season table,Exact venue supplied in modern Missouri season table.
missouri,humphrey-coliseum,VEN-000087,Humphrey Coliseum,,Starkville,MS,arena,,,unknown,9,2017-01-25,2026-02-28,,,,,,User-supplied modern Missouri season table,Exact venue supplied in modern Missouri season table.
missouri,amerant-bank-arena,VEN-000009,Amerant Bank Arena,,Sunrise,FL,arena,,,unknown,1,2022-12-17,2022-12-17,,,,,,User-supplied modern Missouri season table,Exact venue supplied in modern Missouri season table.
missouri,amalie-arena,VEN-000008,Amalie Arena,,Tampa,FL,arena,,,unknown,2,2022-03-09,2022-03-10,,,,,,User-supplied modern Missouri season table,Exact venue supplied in modern Missouri season table.
missouri,coleman-coliseum,VEN-000048,Coleman Coliseum,,Tuscaloosa,AL,arena,,,unknown,6,2017-01-18,2026-01-27,,,,,,User-supplied modern Missouri season table,Exact venue supplied in modern Missouri season table.
missouri,burr-gymnasium,VEN-000033,Burr Gymnasium,,Washington,DC,arena,,,unknown,1,2025-11-03,2025-11-03,,,,,,User-supplied modern Missouri season table,Exact venue supplied in modern Missouri season table.
missouri,charles-koch-arena,VEN-000039,Charles Koch Arena,,Wichita,KS,arena,,,unknown,2,2020-12-06,2022-11-29,,,,,,User-supplied modern Missouri season table,Exact venue supplied in modern Missouri season table.
missouri,intrust-bank-arena,VEN-000090,INTRUST Bank Arena,,Wichita,KS,arena,,,unknown,1,2025-03-20,2025-03-20,,,,,,User-supplied modern Missouri season table,Exact venue supplied in modern Missouri season table.
