index,source_game_id,source_program_key,source_era,season_label,season_year,game_date,source_opponent_label,normalized_opponent_name,normalized_opponent_key,opponent_current_d1,team_score,opponent_score,played_result,overtime_periods,administrative_status,administrative_note,source_site_candidate,curated_site_type,source_venue_name,curated_venue_name,city,state,event_or_tournament,source_round,curated_game_type,curated_postseason_round,source_page,raw_text,normalization_status,notes,identity_override,identity_override_basis,identity_match_program_key,identity_match_source_game_id
55,OMRAW-00056,ole-miss,2025-26_media_guide,1913-1914,1914,1914-02-26,Miss. State,Mississippi State,mississippi-state,Yes,18,84,L,0,,,A,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,PDF p. 134,F-26 Miss. State .........................A 18-84 L,resolved,,,,,
56,OMRAW-00057,ole-miss,2025-26_media_guide,1913-1914,1914,1914-02-27,Miss. State,Mississippi State,mississippi-state,Yes,10,12,L,0,,,H,SOURCE_PROGRAM_HOME,,,Oxford,MS,,,REGULAR_SEASON,,PDF p. 134,F-27 Miss. State .........................H 10-12 L,resolved,,,,,
57,OMRAW-00058,ole-miss,2025-26_media_guide,1913-1914,1914,1914-02-28,Miss. State,Mississippi State,mississippi-state,Yes,8,20,L,0,,,H,SOURCE_PROGRAM_HOME,,,Oxford,MS,,,REGULAR_SEASON,,PDF p. 134,F-28 Miss. State .........................H 8-20 L,resolved,,,,,
58,OMRAW-00059,ole-miss,2025-26_media_guide,1914-1915,1915,1915-02-04,Millsaps,Millsaps,millsaps,No,20,60,L,0,,,A,OPPONENT_HOME,,,Jackson,MS,,,REGULAR_SEASON,,PDF p. 134,F-4 Millsaps ..............................A 20-60 L,resolved,"Jackson, MS established from Ole Miss opponent/location evidence; opponent-home status is preserved for a Jackson-based Mississippi opponent under owner convention (2026-08-20).",,,,
59,OMRAW-00060,ole-miss,2025-26_media_guide,1914-1915,1915,1915-02-05,Miss. College,Mississippi College,mississippi-college,No,17,27,L,0,,,A,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,PDF p. 134,F-5 Miss. College ......................A 17-27 L,resolved,,,,,
60,OMRAW-00061,ole-miss,2025-26_media_guide,1914-1915,1915,1915-02-06,Miss. College,Mississippi College,mississippi-college,No,15,37,L,0,,,A,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,PDF p. 134,F-6 Miss. College ......................A 15-37 L,resolved,,,,,
61,OMRAW-00062,ole-miss,2025-26_media_guide,1915-1916,1916,1916-01-14,College Hill,College Hill,college-hill,No,25,19,W,0,,,H,SOURCE_PROGRAM_HOME,Original Gym,Original Gym,Oxford,MS,,,REGULAR_SEASON,,PDF p. 134,J-14 College Hill .........................H 25-19 W,resolved,,,,,
62,OMRAW-00063,ole-miss,2025-26_media_guide,1915-1916,1916,1916-01-17,Union,Union College (Ky.),union-college-ky,No,43,25,W,0,,,A,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,PDF p. 134,J-17 Union ..................................A 43-25 W,resolved,,,,,
63,OMRAW-00064,ole-miss,2025-26_media_guide,1915-1916,1916,1916-01-18,Jackson YMCA,Jackson YMCA,jackson-ymca,No,40,24,W,0,,,A,OPPONENT_HOME,,,Jackson,MS,,,REGULAR_SEASON,,PDF p. 134,J-18 Jackson YMCA ....................A 40-24 W,resolved,"Jackson, MS established from Ole Miss opponent/location evidence; opponent-home status is preserved for a Jackson-based Mississippi opponent under owner convention (2026-08-20).",,,,
64,OMRAW-00065,ole-miss,2025-26_media_guide,1915-1916,1916,1916-01-22,Union,Union College (Ky.),union-college-ky,No,27,24,W,0,,,H,SOURCE_PROGRAM_HOME,Original Gym,Original Gym,Oxford,MS,,,REGULAR_SEASON,,PDF p. 134,J-22 Union ..................................H 27-24 W,resolved,,,,,
65,OMRAW-00066,ole-miss,2025-26_media_guide,1915-1916,1916,1916-01-28,Miss. State,Mississippi State,mississippi-state,Yes,9,28,L,0,,,H,SOURCE_PROGRAM_HOME,Original Gym,Original Gym,Oxford,MS,,,REGULAR_SEASON,,PDF p. 134,J-28 Miss. State .........................H 9-28 L,resolved,,,,,
66,OMRAW-00067,ole-miss,2025-26_media_guide,1915-1916,1916,1916-01-29,Miss. State,Mississippi State,mississippi-state,Yes,20,33,L,0,,,H,SOURCE_PROGRAM_HOME,Original Gym,Original Gym,Oxford,MS,,,REGULAR_SEASON,,PDF p. 134,J-29 Miss. State .........................H 20-33 L,resolved,,,,,
67,OMRAW-00068,ole-miss,2025-26_media_guide,1915-1916,1916,1916-02-03,Miss. College,Mississippi College,mississippi-college,No,13,15,L,0,,,H,SOURCE_PROGRAM_HOME,Original Gym,Original Gym,Oxford,MS,,,REGULAR_SEASON,,PDF p. 134,F-3 Miss. College ......................H 13-15 L,resolved,,,,,
68,OMRAW-00069,ole-miss,2025-26_media_guide,1915-1916,1916,1916-02-04,Miss. College,Mississippi College,mississippi-college,No,13,15,L,0,,,H,SOURCE_PROGRAM_HOME,Original Gym,Original Gym,Oxford,MS,,,REGULAR_SEASON,,PDF p. 134,F-4 Miss. College ......................H 13-15 L,resolved,,,,,
69,OMRAW-00070,ole-miss,2025-26_media_guide,1915-1916,1916,1916-02-10,Millsaps,Millsaps,millsaps,No,24,50,L,0,,,H,SOURCE_PROGRAM_HOME,Original Gym,Original Gym,Oxford,MS,,,REGULAR_SEASON,,PDF p. 134,F-10 Millsaps ..............................H 24-50 L,resolved,,,,,
70,OMRAW-00071,ole-miss,2025-26_media_guide,1915-1916,1916,1916-02-21,LSU,LSU,lsu,Yes,29,55,L,0,,,H,SOURCE_PROGRAM_HOME,Original Gym,Original Gym,Oxford,MS,,,REGULAR_SEASON,,PDF p. 134,F-21 LSU .....................................H 29-55 L,resolved,,,,,
71,OMRAW-00072,ole-miss,2025-26_media_guide,1915-1916,1916,1916-02-25,Millsaps,Millsaps,millsaps,No,21,48,L,0,,,A,OPPONENT_HOME,,,Jackson,MS,,,REGULAR_SEASON,,PDF p. 134,F-25 Millsaps ..............................A 21-48 L,resolved,"Jackson, MS established from Ole Miss opponent/location evidence; opponent-home status is preserved for a Jackson-based Mississippi opponent under owner convention (2026-08-20).",,,,
72,OMRAW-00073,ole-miss,2025-26_media_guide,1916-1917,1917,1916-12-14,College Hill,College Hill,college-hill,No,31,19,W,0,,,H,SOURCE_PROGRAM_HOME,Original Gym,Original Gym,Oxford,MS,,,REGULAR_SEASON,,PDF p. 134,D-14 College Hill .........................H 31-19 W,resolved,,,,,
73,OMRAW-00074,ole-miss,2025-26_media_guide,1916-1917,1917,1917-01-08,College Hill,College Hill,college-hill,No,62,40,W,0,,,H,SOURCE_PROGRAM_HOME,Original Gym,Original Gym,Oxford,MS,,,REGULAR_SEASON,,PDF p. 134,J-8 College Hill .........................H 62-40 W,resolved,,,,,
74,OMRAW-00075,ole-miss,2025-26_media_guide,1916-1917,1917,1917-01-12,Memphis YMCA,Memphis Y.M.C.A,memphis-y-m-c-a,No,5,26,L,0,,,A,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,PDF p. 134,J-12 Memphis YMCA...................A 5-26 L,resolved,,,,,
75,OMRAW-00076,ole-miss,2025-26_media_guide,1916-1917,1917,1917-01-20,Jackson YMCA,Jackson YMCA,jackson-ymca,No,40,24,W,0,,,A,OPPONENT_HOME,,,Jackson,MS,,,REGULAR_SEASON,,PDF p. 134,J-20 Jackson YMCA ....................A 40-24 W,resolved,"Jackson, MS established from Ole Miss opponent/location evidence; opponent-home status is preserved for a Jackson-based Mississippi opponent under owner convention (2026-08-20).",,,,
76,OMRAW-00077,ole-miss,2025-26_media_guide,1916-1917,1917,1917-01-20,Union,Union College (Ky.),union-college-ky,No,43,25,W,0,,,A,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,PDF p. 134,J-20 Union ..................................A 43-25 W,resolved,,,,,
77,OMRAW-00078,ole-miss,2025-26_media_guide,1916-1917,1917,1917-01-26,Union,Union College (Ky.),union-college-ky,No,70,16,W,0,,,H,SOURCE_PROGRAM_HOME,Original Gym,Original Gym,Oxford,MS,,,REGULAR_SEASON,,PDF p. 134,J-26 Union ..................................H 70-16 W,resolved,,,,,
78,OMRAW-00079,ole-miss,2025-26_media_guide,1916-1917,1917,1917-02-01,Millsaps,Millsaps,millsaps,No,38,12,W,0,,,H,SOURCE_PROGRAM_HOME,Original Gym,Original Gym,Oxford,MS,,,REGULAR_SEASON,,PDF p. 134,F-1 Millsaps ..............................H 38-12 W,resolved,,,,,
79,OMRAW-00080,ole-miss,2025-26_media_guide,1916-1917,1917,1917-02-02,Millsaps,Millsaps,millsaps,No,50,16,W,0,,,H,SOURCE_PROGRAM_HOME,Original Gym,Original Gym,Oxford,MS,,,REGULAR_SEASON,,PDF p. 134,F-2 Millsaps ..............................H 50-16 W,resolved,,,,,
80,OMRAW-00081,ole-miss,2025-26_media_guide,1916-1917,1917,1917-02-08,Miss. College,Mississippi College,mississippi-college,No,27,29,L,0,,,H,SOURCE_PROGRAM_HOME,Original Gym,Original Gym,Oxford,MS,,,REGULAR_SEASON,,PDF p. 134,F-8 Miss. College ......................H 27-29 L,resolved,,,,,
81,OMRAW-00082,ole-miss,2025-26_media_guide,1916-1917,1917,1917-02-09,Miss. College,Mississippi College,mississippi-college,No,33,15,W,0,,,H,SOURCE_PROGRAM_HOME,Original Gym,Original Gym,Oxford,MS,,,REGULAR_SEASON,,PDF p. 134,F-9 Miss. College ......................H 33-15 W,resolved,,,,,
82,OMRAW-00083,ole-miss,2025-26_media_guide,1916-1917,1917,1917-02-16,Miss. State,Mississippi State,mississippi-state,Yes,20,35,L,0,,,A,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,PDF p. 134,F-16 Miss. State .........................A 20-35 L,resolved,,,,,
83,OMRAW-00084,ole-miss,2025-26_media_guide,1916-1917,1917,1917-02-17,Miss. State,Mississippi State,mississippi-state,Yes,24,42,L,0,,,A,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,PDF p. 134,F-17 Miss. State .........................A 24-42 L,resolved,,,,,
84,OMRAW-00085,ole-miss,2025-26_media_guide,1916-1917,1917,1917-02-19,Miss. College,Mississippi College,mississippi-college,No,20,46,L,0,,,A,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,PDF p. 134,F-19 Miss. College ......................A 20-46 L,resolved,,,,,
85,OMRAW-00086,ole-miss,2025-26_media_guide,1916-1917,1917,1917-02-20,Miss. College,Mississippi College,mississippi-college,No,21,27,L,0,,,A,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,PDF p. 134,F-20 Miss. College ......................A 21-27 L,resolved,,,,,
