source_program_key,source_opponent_label,canonical_opponent_key,canonical_opponent_name,current_d1,games_with_source_label,first_season,last_season,resolution_status,resolution_method,user_choice,audit_note
rutgers,BOSTON UNIV,boston-university,Boston University,Yes,9,1941-1942,2012-2013,RESOLVED,Fresh Rutgers 2025-26 media-guide identity normalization against current project naming conventions; institutional lineage/reciprocal context used for ambiguous historical aliases.,,
rutgers,BRANDEIS,brandeis,Brandeis,No,1,1953-1954,1953-1954,RESOLVED,Fresh Rutgers 2025-26 media-guide identity normalization against current project naming conventions; institutional lineage/reciprocal context used for ambiguous historical aliases.,,
rutgers,BRIDGEPORT,bridgeport,Bridgeport,No,1,1990-1991,1990-1991,RESOLVED,Fresh Rutgers 2025-26 media-guide identity normalization against current project naming conventions; institutional lineage/reciprocal context used for ambiguous historical aliases.,,
rutgers,BROOKLYN C,brooklyn-college,Brooklyn College,No,1,1987-1988,1987-1988,RESOLVED,Fresh Rutgers 2025-26 media-guide identity normalization against current project naming conventions; institutional lineage/reciprocal context used for ambiguous historical aliases.,,
rutgers,BROWN,brown,Brown,Yes,2,1940-1941,1994-1995,RESOLVED,Fresh Rutgers 2025-26 media-guide identity normalization against current project naming conventions; institutional lineage/reciprocal context used for ambiguous historical aliases.,,
rutgers,BRYANT,bryant,Bryant,Yes,4,2008-2009,2023-2024,RESOLVED,Fresh Rutgers 2025-26 media-guide identity normalization against current project naming conventions; institutional lineage/reciprocal context used for ambiguous historical aliases.,,
rutgers,BUCKNELL,bucknell,Bucknell,Yes,19,1922-1923,2022-2023,RESOLVED,Fresh Rutgers 2025-26 media-guide identity normalization against current project naming conventions; institutional lineage/reciprocal context used for ambiguous historical aliases.,,
rutgers,BUFFALO,buffalo,Buffalo,Yes,3,1968-1969,2003-2004,RESOLVED,Fresh Rutgers 2025-26 media-guide identity normalization against current project naming conventions; institutional lineage/reciprocal context used for ambiguous historical aliases.,,
rutgers,BYU,byu,BYU,Yes,1,1990-1991,1990-1991,RESOLVED,Fresh Rutgers 2025-26 media-guide identity normalization against current project naming conventions; institutional lineage/reciprocal context used for ambiguous historical aliases.,,
rutgers,Boise State,boise-state,Boise State,Yes,1,1993-1994,1993-1994,RESOLVED,Fresh Rutgers 2025-26 media-guide identity normalization against current project naming conventions; institutional lineage/reciprocal context used for ambiguous historical aliases.,,
rutgers,Boston Co,boston-college,Boston College,Yes,1,2003-2004,2003-2004,RESOLVED,Fresh Rutgers 2025-26 media-guide identity normalization against current project naming conventions; institutional lineage/reciprocal context used for ambiguous historical aliases.,,
rutgers,Boston Col,boston-college,Boston College,Yes,6,1975-1976,2001-2002,RESOLVED,Fresh Rutgers 2025-26 media-guide identity normalization against current project naming conventions; institutional lineage/reciprocal context used for ambiguous historical aliases.,,
rutgers,Boston Coll,boston-college,Boston College,Yes,1,1954-1955,1954-1955,RESOLVED,Fresh Rutgers 2025-26 media-guide identity normalization against current project naming conventions; institutional lineage/reciprocal context used for ambiguous historical aliases.,,
rutgers,Boston U,boston-university,Boston University,Yes,2,1961-1962,1966-1967,RESOLVED,Fresh Rutgers 2025-26 media-guide identity normalization against current project naming conventions; institutional lineage/reciprocal context used for ambiguous historical aliases.,,
rutgers,Boston Univ,boston-university,Boston University,Yes,7,1950-1951,1970-1971,RESOLVED,Fresh Rutgers 2025-26 media-guide identity normalization against current project naming conventions; institutional lineage/reciprocal context used for ambiguous historical aliases.,,
rutgers,Bowdoin,bowdoin,Bowdoin,No,1,1958-1959,1958-1959,RESOLVED,Fresh Rutgers 2025-26 media-guide identity normalization against current project naming conventions; institutional lineage/reciprocal context used for ambiguous historical aliases.,,
rutgers,Bradley,bradley,Bradley,Yes,2,1953-1954,2006-2007,RESOLVED,Fresh Rutgers 2025-26 media-guide identity normalization against current project naming conventions; institutional lineage/reciprocal context used for ambiguous historical aliases.,,
rutgers,Brown,brown,Brown,Yes,4,1938-1939,1964-1965,RESOLVED,Fresh Rutgers 2025-26 media-guide identity normalization against current project naming conventions; institutional lineage/reciprocal context used for ambiguous historical aliases.,,
rutgers,Bucknell,bucknell,Bucknell,Yes,12,1946-1947,1974-1975,RESOLVED,Fresh Rutgers 2025-26 media-guide identity normalization against current project naming conventions; institutional lineage/reciprocal context used for ambiguous historical aliases.,,
rutgers,Buffalo,buffalo,Buffalo,Yes,3,1969-1970,2005-2006,RESOLVED,Fresh Rutgers 2025-26 media-guide identity normalization against current project naming conventions; institutional lineage/reciprocal context used for ambiguous historical aliases.,,
rutgers,C.W. POST,c-w-post,C.W. Post,No,1,1982-1983,1982-1983,RESOLVED,Fresh Rutgers 2025-26 media-guide identity normalization against current project naming conventions; institutional lineage/reciprocal context used for ambiguous historical aliases.,,
rutgers,CALDWELL,caldwell,Caldwell,No,2,2009-2010,2019-2020,RESOLVED,Fresh Rutgers 2025-26 media-guide identity normalization against current project naming conventions; institutional lineage/reciprocal context used for ambiguous historical aliases.,,
rutgers,CAMP KILMER,camp-kilmer,Camp Kilmer,No,1,1945-1946,1945-1946,RESOLVED,Fresh Rutgers 2025-26 media-guide identity normalization against current project naming conventions; institutional lineage/reciprocal context used for ambiguous historical aliases.,,
rutgers,CANISIUS,canisius,Canisius,Yes,1,2013-2014,2013-2014,RESOLVED,Fresh Rutgers 2025-26 media-guide identity normalization against current project naming conventions; institutional lineage/reciprocal context used for ambiguous historical aliases.,,
rutgers,CARNEGIE TECH,carnegie-tech,Carnegie Tech,No,1,1919-1920,1919-1920,RESOLVED,Fresh Rutgers 2025-26 media-guide identity normalization against current project naming conventions; institutional lineage/reciprocal context used for ambiguous historical aliases.,,
rutgers,CAROLINA,north-carolina,North Carolina,Yes,1,1920-1921,1920-1921,RESOLVED,Fresh Rutgers 2025-26 media-guide identity normalization against current project naming conventions; institutional lineage/reciprocal context used for ambiguous historical aliases.,,
rutgers,CATHEDRAL,cathedral,Cathedral,No,3,1913-1914,1924-1925,RESOLVED,Fresh Rutgers 2025-26 media-guide identity normalization against current project naming conventions; institutional lineage/reciprocal context used for ambiguous historical aliases.,,
rutgers,CCNY,ccny,CCNY,No,21,1913-1914,2017-2018,RESOLVED,Fresh Rutgers 2025-26 media-guide identity normalization against current project naming conventions; institutional lineage/reciprocal context used for ambiguous historical aliases.,,
rutgers,CCSU,central-connecticut,Central Connecticut,Yes,1,2017-2018,2017-2018,RESOLVED,Fresh Rutgers 2025-26 media-guide identity normalization against current project naming conventions; institutional lineage/reciprocal context used for ambiguous historical aliases.,,
rutgers,CENT. ARKANSAS,central-arkansas,Central Arkansas,Yes,1,2015-2016,2015-2016,RESOLVED,Fresh Rutgers 2025-26 media-guide identity normalization against current project naming conventions; institutional lineage/reciprocal context used for ambiguous historical aliases.,,
rutgers,CENT. CONN. ST,central-connecticut,Central Connecticut,Yes,1,2015-2016,2015-2016,RESOLVED,Fresh Rutgers 2025-26 media-guide identity normalization against current project naming conventions; institutional lineage/reciprocal context used for ambiguous historical aliases.,,
rutgers,CENTRAL CONN,central-connecticut,Central Connecticut,Yes,1,2016-2017,2016-2017,RESOLVED,Fresh Rutgers 2025-26 media-guide identity normalization against current project naming conventions; institutional lineage/reciprocal context used for ambiguous historical aliases.,,
rutgers,CENTRAL CONN ST,central-connecticut,Central Connecticut,Yes,2,2021-2022,2022-2023,RESOLVED,Fresh Rutgers 2025-26 media-guide identity normalization against current project naming conventions; institutional lineage/reciprocal context used for ambiguous historical aliases.,,
rutgers,CHARLOTTE,charlotte,Charlotte,Yes,1,2005-2006,2005-2006,RESOLVED,Fresh Rutgers 2025-26 media-guide identity normalization against current project naming conventions; institutional lineage/reciprocal context used for ambiguous historical aliases.,,
rutgers,CINCINNATI,cincinnati,Cincinnati,Yes,8,1989-1990,2013-2014,RESOLVED,Fresh Rutgers 2025-26 media-guide identity normalization against current project naming conventions; institutional lineage/reciprocal context used for ambiguous historical aliases.,,
rutgers,CLEMSON,clemson,Clemson,Yes,2,1998-1999,2021-2022,RESOLVED,Fresh Rutgers 2025-26 media-guide identity normalization against current project naming conventions; institutional lineage/reciprocal context used for ambiguous historical aliases.,,
rutgers,CLEVELAND ST,cleveland-state,Cleveland State,Yes,2,1979-1980,2017-2018,RESOLVED,Fresh Rutgers 2025-26 media-guide identity normalization against current project naming conventions; institutional lineage/reciprocal context used for ambiguous historical aliases.,,
rutgers,COLBY,colby,Colby,No,1,1960-1961,1960-1961,RESOLVED,Fresh Rutgers 2025-26 media-guide identity normalization against current project naming conventions; institutional lineage/reciprocal context used for ambiguous historical aliases.,,
rutgers,COLGATE,colgate,Colgate,Yes,20,1918-1919,2009-2010,RESOLVED,Fresh Rutgers 2025-26 media-guide identity normalization against current project naming conventions; institutional lineage/reciprocal context used for ambiguous historical aliases.,,
rutgers,COLORADO,northern-colorado,Northern Colorado,Yes,1,2003-2004,2003-2004,RESOLVED,Fresh Rutgers 2025-26 media-guide identity normalization against current project naming conventions; institutional lineage/reciprocal context used for ambiguous historical aliases.,,
rutgers,COLUMBIA,columbia,Columbia,Yes,26,1921-1922,2024-2025,RESOLVED,Fresh Rutgers 2025-26 media-guide identity normalization against current project naming conventions; institutional lineage/reciprocal context used for ambiguous historical aliases.,,
rutgers,COLUMBIA LAW,columbia-law,Columbia Law,No,1,1920-1921,1920-1921,RESOLVED,Fresh Rutgers 2025-26 media-guide identity normalization against current project naming conventions; institutional lineage/reciprocal context used for ambiguous historical aliases.,,
rutgers,CONNECTICUT,uconn,UConn,Yes,18,1952-1953,2009-2010,RESOLVED,Fresh Rutgers 2025-26 media-guide identity normalization against current project naming conventions; institutional lineage/reciprocal context used for ambiguous historical aliases.,,
rutgers,COPPIN ST,coppin-state,Coppin State,Yes,2,2017-2018,2022-2023,RESOLVED,Fresh Rutgers 2025-26 media-guide identity normalization against current project naming conventions; institutional lineage/reciprocal context used for ambiguous historical aliases.,,
rutgers,CORNELL,cornell,Cornell,Yes,1,1920-1921,1920-1921,RESOLVED,Fresh Rutgers 2025-26 media-guide identity normalization against current project naming conventions; institutional lineage/reciprocal context used for ambiguous historical aliases.,,
rutgers,CRESCENT A.C,crescent-ac,Crescent A.C.,No,2,1921-1922,1929-1930,RESOLVED,Fresh Rutgers 2025-26 media-guide identity normalization against current project naming conventions; institutional lineage/reciprocal context used for ambiguous historical aliases.,,
rutgers,Case Western,case-western,Case Western,No,1,1948-1949,1948-1949,RESOLVED,Fresh Rutgers 2025-26 media-guide identity normalization against current project naming conventions; institutional lineage/reciprocal context used for ambiguous historical aliases.,,
rutgers,Central Connecticut State,central-connecticut,Central Connecticut,Yes,1,2025-2026,2025-2026,RESOLVED,Fresh Rutgers 2025-26 media-guide identity normalization against current project naming conventions; institutional lineage/reciprocal context used for ambiguous historical aliases.,,
rutgers,Charleston So,charleston-southern,Charleston Southern,Yes,1,1999-2000,1999-2000,RESOLVED,Fresh Rutgers 2025-26 media-guide identity normalization against current project naming conventions; institutional lineage/reciprocal context used for ambiguous historical aliases.,,
rutgers,Charlotte,charlotte,Charlotte,Yes,1,2004-2005,2004-2005,RESOLVED,Fresh Rutgers 2025-26 media-guide identity normalization against current project naming conventions; institutional lineage/reciprocal context used for ambiguous historical aliases.,,
rutgers,Cin,cincinnati,Cincinnati,Yes,1,1993-1994,1993-1994,RESOLVED,Fresh Rutgers 2025-26 media-guide identity normalization against current project naming conventions; institutional lineage/reciprocal context used for ambiguous historical aliases.,,
rutgers,Cincinnati,cincinnati,Cincinnati,Yes,11,1971-1972,2013-2014,RESOLVED,Fresh Rutgers 2025-26 media-guide identity normalization against current project naming conventions; institutional lineage/reciprocal context used for ambiguous historical aliases.,,
rutgers,Clemson,clemson,Clemson,Yes,3,2014-2015,2020-2021,RESOLVED,Fresh Rutgers 2025-26 media-guide identity normalization against current project naming conventions; institutional lineage/reciprocal context used for ambiguous historical aliases.,,
rutgers,Colgate,colgate,Colgate,Yes,17,1925-1926,1973-1974,RESOLVED,Fresh Rutgers 2025-26 media-guide identity normalization against current project naming conventions; institutional lineage/reciprocal context used for ambiguous historical aliases.,,
rutgers,Colorado St,colorado-state,Colorado State,Yes,1,1968-1969,1968-1969,RESOLVED,Fresh Rutgers 2025-26 media-guide identity normalization against current project naming conventions; institutional lineage/reciprocal context used for ambiguous historical aliases.,,
rutgers,Columbia,columbia,Columbia,Yes,25,1914-1915,2002-2003,RESOLVED,Fresh Rutgers 2025-26 media-guide identity normalization against current project naming conventions; institutional lineage/reciprocal context used for ambiguous historical aliases.,,
rutgers,Connecticut,uconn,UConn,Yes,15,1953-1954,2006-2007,RESOLVED,Fresh Rutgers 2025-26 media-guide identity normalization against current project naming conventions; institutional lineage/reciprocal context used for ambiguous historical aliases.,,
rutgers,Cornell,cornell,Cornell,Yes,1,1949-1950,1949-1950,RESOLVED,Fresh Rutgers 2025-26 media-guide identity normalization against current project naming conventions; institutional lineage/reciprocal context used for ambiguous historical aliases.,,
rutgers,Creighton,creighton,Creighton,Yes,2,2015-2016,2025-2026,RESOLVED,Fresh Rutgers 2025-26 media-guide identity normalization against current project naming conventions; institutional lineage/reciprocal context used for ambiguous historical aliases.,,
rutgers,Crescent A.C,crescent-ac,Crescent A.C.,No,3,1922-1923,1930-1931,RESOLVED,Fresh Rutgers 2025-26 media-guide identity normalization against current project naming conventions; institutional lineage/reciprocal context used for ambiguous historical aliases.,,
rutgers,DAME,notre-dame,Notre Dame,Yes,2,2000-2001,2006-2007,RESOLVED,Fresh Rutgers 2025-26 media-guide identity normalization against current project naming conventions; institutional lineage/reciprocal context used for ambiguous historical aliases.,,
rutgers,DARTMOUTH,dartmouth,Dartmouth,Yes,2,2007-2008,2011-2012,RESOLVED,Fresh Rutgers 2025-26 media-guide identity normalization against current project naming conventions; institutional lineage/reciprocal context used for ambiguous historical aliases.,,
rutgers,DAVIDSON,davidson,Davidson,Yes,1,1977-1978,1977-1978,RESOLVED,Fresh Rutgers 2025-26 media-guide identity normalization against current project naming conventions; institutional lineage/reciprocal context used for ambiguous historical aliases.,,
rutgers,DEL. ST,delaware-state,Delaware State,Yes,1,2005-2006,2005-2006,RESOLVED,Fresh Rutgers 2025-26 media-guide identity normalization against current project naming conventions; institutional lineage/reciprocal context used for ambiguous historical aliases.,,
rutgers,DELAWARE,delaware,Delaware,Yes,28,1907-1908,1993-1994,RESOLVED,Fresh Rutgers 2025-26 media-guide identity normalization against current project naming conventions; institutional lineage/reciprocal context used for ambiguous historical aliases.,,
rutgers,DELAWARE ST,delaware-state,Delaware State,Yes,3,1997-1998,2008-2009,RESOLVED,Fresh Rutgers 2025-26 media-guide identity normalization against current project naming conventions; institutional lineage/reciprocal context used for ambiguous historical aliases.,,
rutgers,DEPAUL,depaul,DePaul,Yes,4,2006-2007,2011-2012,RESOLVED,Fresh Rutgers 2025-26 media-guide identity normalization against current project naming conventions; institutional lineage/reciprocal context used for ambiguous historical aliases.,,
rutgers,DICKINSON,dickinson,Dickinson,No,5,1932-1933,1946-1947,RESOLVED,Fresh Rutgers 2025-26 media-guide identity normalization against current project naming conventions; institutional lineage/reciprocal context used for ambiguous historical aliases.,,
rutgers,DREXEL,drexel,Drexel,Yes,16,1921-1922,2019-2020,RESOLVED,Fresh Rutgers 2025-26 media-guide identity normalization against current project naming conventions; institutional lineage/reciprocal context used for ambiguous historical aliases.,,
rutgers,DUKE,duke,Duke,Yes,1,1980-1981,1980-1981,RESOLVED,Fresh Rutgers 2025-26 media-guide identity normalization against current project naming conventions; institutional lineage/reciprocal context used for ambiguous historical aliases.,,
rutgers,DUQUESNE,duquesne,Duquesne,Yes,15,1976-1977,1994-1995,RESOLVED,Fresh Rutgers 2025-26 media-guide identity normalization against current project naming conventions; institutional lineage/reciprocal context used for ambiguous historical aliases.,,
rutgers,Dame,notre-dame,Notre Dame,Yes,4,1987-1988,2008-2009,RESOLVED,Fresh Rutgers 2025-26 media-guide identity normalization against current project naming conventions; institutional lineage/reciprocal context used for ambiguous historical aliases.,,
rutgers,Dartmouth,dartmouth,Dartmouth,Yes,2,1946-1947,1967-1968,RESOLVED,Fresh Rutgers 2025-26 media-guide identity normalization against current project naming conventions; institutional lineage/reciprocal context used for ambiguous historical aliases.,,
rutgers,DePAUL,depaul,DePaul,Yes,1,2005-2006,2005-2006,RESOLVED,Fresh Rutgers 2025-26 media-guide identity normalization against current project naming conventions; institutional lineage/reciprocal context used for ambiguous historical aliases.,,
rutgers,DePaul,depaul,DePaul,Yes,7,2007-2008,2021-2022,RESOLVED,Fresh Rutgers 2025-26 media-guide identity normalization against current project naming conventions; institutional lineage/reciprocal context used for ambiguous historical aliases.,,
rutgers,Delaware,delaware,Delaware,Yes,19,1907-1908,2008-2009,RESOLVED,Fresh Rutgers 2025-26 media-guide identity normalization against current project naming conventions; institutional lineage/reciprocal context used for ambiguous historical aliases.,,
rutgers,Delaware State,delaware-state,Delaware State,Yes,1,2025-2026,2025-2026,RESOLVED,Fresh Rutgers 2025-26 media-guide identity normalization against current project naming conventions; institutional lineage/reciprocal context used for ambiguous historical aliases.,,
rutgers,Dickinson,dickinson,Dickinson,No,3,1935-1936,1940-1941,RESOLVED,Fresh Rutgers 2025-26 media-guide identity normalization against current project naming conventions; institutional lineage/reciprocal context used for ambiguous historical aliases.,,
rutgers,Drexel,drexel,Drexel,Yes,2,1929-1930,1944-1945,RESOLVED,Fresh Rutgers 2025-26 media-guide identity normalization against current project naming conventions; institutional lineage/reciprocal context used for ambiguous historical aliases.,,
rutgers,Duke,duke,Duke,Yes,2,1981-1982,1992-1993,RESOLVED,Fresh Rutgers 2025-26 media-guide identity normalization against current project naming conventions; institutional lineage/reciprocal context used for ambiguous historical aliases.,,
rutgers,Duquesne,duquesne,Duquesne,Yes,20,1948-1949,1994-1995,RESOLVED,Fresh Rutgers 2025-26 media-guide identity normalization against current project naming conventions; institutional lineage/reciprocal context used for ambiguous historical aliases.,,
rutgers,E. Carolina,east-carolina,East Carolina,Yes,1,2001-2002,2001-2002,RESOLVED,Fresh Rutgers 2025-26 media-guide identity normalization against current project naming conventions; institutional lineage/reciprocal context used for ambiguous historical aliases.,,
rutgers,E. MICHIGAN,eastern-michigan,Eastern Michigan,Yes,2,1995-1996,2018-2019,RESOLVED,Fresh Rutgers 2025-26 media-guide identity normalization against current project naming conventions; institutional lineage/reciprocal context used for ambiguous historical aliases.,,
rutgers,ECU,east-carolina,East Carolina,Yes,1,2017-2018,2017-2018,RESOLVED,Fresh Rutgers 2025-26 media-guide identity normalization against current project naming conventions; institutional lineage/reciprocal context used for ambiguous historical aliases.,,
rutgers,Elon,elon,Elon,Yes,1,1999-2000,1999-2000,RESOLVED,Fresh Rutgers 2025-26 media-guide identity normalization against current project naming conventions; institutional lineage/reciprocal context used for ambiguous historical aliases.,,
rutgers,Evansville,evansville,Evansville,Yes,1,1966-1967,1966-1967,RESOLVED,Fresh Rutgers 2025-26 media-guide identity normalization against current project naming conventions; institutional lineage/reciprocal context used for ambiguous historical aliases.,,
rutgers,FAIR. DICKINSON,fairleigh-dickinson,Fairleigh Dickinson,Yes,2,2018-2019,2020-2021,RESOLVED,Fresh Rutgers 2025-26 media-guide identity normalization against current project naming conventions; institutional lineage/reciprocal context used for ambiguous historical aliases.,,
rutgers,FAIRFIELD,fairfield,Fairfield,Yes,2,1980-1981,2010-2011,RESOLVED,Fresh Rutgers 2025-26 media-guide identity normalization against current project naming conventions; institutional lineage/reciprocal context used for ambiguous historical aliases.,,
rutgers,FDU,fairleigh-dickinson,Fairleigh Dickinson,Yes,15,1981-1982,2017-2018,RESOLVED,Fresh Rutgers 2025-26 media-guide identity normalization against current project naming conventions; institutional lineage/reciprocal context used for ambiguous historical aliases.,,
rutgers,FLORIDA,florida,Florida,Yes,1,2011-2012,2011-2012,RESOLVED,Fresh Rutgers 2025-26 media-guide identity normalization against current project naming conventions; institutional lineage/reciprocal context used for ambiguous historical aliases.,,
rutgers,FLORIDA A&M,florida-a-m,Florida A&M,Yes,1,2013-2014,2013-2014,RESOLVED,Fresh Rutgers 2025-26 media-guide identity normalization against current project naming conventions; institutional lineage/reciprocal context used for ambiguous historical aliases.,,
rutgers,FLORIDA ST,florida-state,Florida State,Yes,1,2017-2018,2017-2018,RESOLVED,Fresh Rutgers 2025-26 media-guide identity normalization against current project naming conventions; institutional lineage/reciprocal context used for ambiguous historical aliases.,,
rutgers,FORDHAM,fordham,Fordham,Yes,31,1907-1908,2016-2017,RESOLVED,Fresh Rutgers 2025-26 media-guide identity normalization against current project naming conventions; institutional lineage/reciprocal context used for ambiguous historical aliases.,,
rutgers,FRANKLIN & MAR,franklin-marshall,Franklin & Marshall,No,2,1929-1930,1945-1946,RESOLVED,Fresh Rutgers 2025-26 media-guide identity normalization against current project naming conventions; institutional lineage/reciprocal context used for ambiguous historical aliases.,,
rutgers,FT. MONMOUTH,fort-monmouth,Fort Monmouth,No,1,1941-1942,1941-1942,RESOLVED,Fresh Rutgers 2025-26 media-guide identity normalization against current project naming conventions; institutional lineage/reciprocal context used for ambiguous historical aliases.,,
rutgers,Florida,florida,Florida,Yes,5,1972-1973,2009-2010,RESOLVED,Fresh Rutgers 2025-26 media-guide identity normalization against current project naming conventions; institutional lineage/reciprocal context used for ambiguous historical aliases.,,
rutgers,Florida St,florida-state,Florida State,Yes,1,1967-1968,1967-1968,RESOLVED,Fresh Rutgers 2025-26 media-guide identity normalization against current project naming conventions; institutional lineage/reciprocal context used for ambiguous historical aliases.,,
rutgers,Fordham,fordham,Fordham,Yes,24,1926-1927,2018-2019,RESOLVED,Fresh Rutgers 2025-26 media-guide identity normalization against current project naming conventions; institutional lineage/reciprocal context used for ambiguous historical aliases.,,
