source_program_key,venue_key,venue_id,canonical_name,aliases,city,state,venue_type,known_opened,known_closed,venue_date_precision,games_currently_assigned,first_assigned_game,last_assigned_game,relationship_type,relationship_start,relationship_end,relationship_date_precision,site_rule,source_basis,notes
virginia,allstate-arena,VEN-000004,Allstate Arena,,Rosemont,IL,,,,unknown,1,1981-02-22,1981-02-22,GAME_SITE,,,,Venue identity never establishes H/A/N; assignment applies only after independent site classification.,Accepted Virginia Stage 3A/3B physical-site research; exact physical identity reconciled to protected-main VEN-000004 at research_base_sha 5c91e35485060a0be27f9612d0b140883a555dbf.,"Research-base physical venue reuse; current-main venue_key=allstate-arena, venue_id=VEN-000004. Integration rebase resolved final global venue ID VEN-000004."
virginia,amalie-arena,VEN-000008,Benchmark International Arena,,Tampa,FL,,,,unknown,1,2007-03-09,2007-03-09,GAME_SITE,,,,Venue identity never establishes H/A/N; assignment applies only after independent site classification.,Accepted Virginia Stage 3A/3B physical-site research; exact physical identity reconciled to protected-main VEN-000008 at research_base_sha 5c91e35485060a0be27f9612d0b140883a555dbf.,"Research-base physical venue reuse; current-main venue_key=amalie-arena, venue_id=VEN-000008. Integration rebase resolved final global venue ID VEN-000008."
virginia,amway-center,VEN-000012,Amway Center,,Orlando,FL,,,,unknown,3,2017-03-16,2023-03-16,GAME_SITE,,,,Venue identity never establishes H/A/N; assignment applies only after independent site classification.,Accepted Virginia Stage 3A/3B physical-site research; exact physical identity reconciled to protected-main VEN-000012 at research_base_sha 5c91e35485060a0be27f9612d0b140883a555dbf.,"Research-base physical venue reuse; current-main venue_key=amway-center, venue_id=VEN-000012. Integration rebase resolved final global venue ID VEN-000012."
virginia,arco-arena,VEN-000013,ARCO Arena,,Sacramento,CA,,,,unknown,2,1994-03-18,1994-03-20,GAME_SITE,,,,Venue identity never establishes H/A/N; assignment applies only after independent site classification.,Accepted Virginia Stage 3A/3B physical-site research; exact physical identity reconciled to protected-main VEN-000013 at research_base_sha 5c91e35485060a0be27f9612d0b140883a555dbf.,"Research-base physical venue reuse; current-main venue_key=arco-arena, venue_id=VEN-000013. Integration rebase resolved final global venue ID VEN-000013."
virginia,baltimore-arena,VEN-000019,Baltimore Arena,CFG Bank Arena,Baltimore,MD,,,,unknown,1,2024-11-15,2024-11-15,GAME_SITE,,,,Venue identity never establishes H/A/N; assignment applies only after independent site classification.,Accepted Virginia Stage 3A/3B physical-site research; exact physical identity reconciled to protected-main VEN-000019 at research_base_sha 5c91e35485060a0be27f9612d0b140883a555dbf.,"Research-base physical venue reuse; current-main venue_key=baltimore-arena, venue_id=VEN-000019. Integration rebase resolved final global venue ID VEN-000019."
virginia,barclays-center,VEN-000020,Barclays Center,,Brooklyn,NY,,,,unknown,11,2014-11-28,2022-03-10,GAME_SITE,,,,Venue identity never establishes H/A/N; assignment applies only after independent site classification.,Accepted Virginia Stage 3A/3B physical-site research; exact physical identity reconciled to protected-main VEN-000020 at research_base_sha 5c91e35485060a0be27f9612d0b140883a555dbf.,"Research-base physical venue reuse; current-main venue_key=barclays-center, venue_id=VEN-000020. Integration rebase resolved final global venue ID VEN-000020."
virginia,barnhill-arena,VEN-000021,Barnhill Arena,,Fayetteville,AR,,,,unknown,1,1987-12-12,1987-12-12,GAME_SITE,,,,Venue identity never establishes H/A/N; assignment applies only after independent site classification.,Accepted Virginia Stage 3A/3B physical-site research; exact physical identity reconciled to protected-main VEN-000021 at research_base_sha 5c91e35485060a0be27f9612d0b140883a555dbf.,"Research-base physical venue reuse; current-main venue_key=barnhill-arena, venue_id=VEN-000021. Integration rebase resolved final global venue ID VEN-000021."
virginia,beard-eaves-memorial-coliseum,VEN-000022,Beard-Eaves-Memorial Coliseum,,Auburn,AL,,,,unknown,1,2009-12-07,2009-12-07,GAME_SITE,,,,Venue identity never establishes H/A/N; assignment applies only after independent site classification.,Accepted Virginia Stage 3A/3B physical-site research; exact physical identity reconciled to protected-main VEN-000022 at research_base_sha 5c91e35485060a0be27f9612d0b140883a555dbf.,"Research-base physical venue reuse; current-main venue_key=beard-eaves-memorial-coliseum, venue_id=VEN-000022. Integration rebase resolved final global venue ID VEN-000022."
virginia,brendan-byrne-arena,VEN-000028,Brendan Byrne Arena,Continental Airlines Arena,East Rutherford,NJ,,,,unknown,4,1984-03-16,2000-12-19,GAME_SITE,,,,Venue identity never establishes H/A/N; assignment applies only after independent site classification.,Accepted Virginia Stage 3A/3B physical-site research; exact physical identity reconciled to protected-main VEN-000028 at research_base_sha 5c91e35485060a0be27f9612d0b140883a555dbf.,"Research-base physical venue reuse; current-main venue_key=brendan-byrne-arena, venue_id=VEN-000028. Integration rebase resolved final global venue ID VEN-000028."
virginia,breslin-center,VEN-000029,Breslin Center,,East Lansing,MI,,,,unknown,1,2002-12-04,2002-12-04,GAME_SITE,,,,Venue identity never establishes H/A/N; assignment applies only after independent site classification.,Accepted Virginia Stage 3A/3B physical-site research; exact physical identity reconciled to protected-main VEN-000029 at research_base_sha 5c91e35485060a0be27f9612d0b140883a555dbf.,"Research-base physical venue reuse; current-main venue_key=breslin-center, venue_id=VEN-000029. Integration rebase resolved final global venue ID VEN-000029."
virginia,bridgestone-arena,VEN-000031,Bridgestone Arena,,Nashville,TN,,,,unknown,1,2026-02-14,2026-02-14,GAME_SITE,,,,Venue identity never establishes H/A/N; assignment applies only after independent site classification.,Accepted Virginia Stage 3A/3B physical-site research; exact physical identity reconciled to protected-main VEN-000031 at research_base_sha 5c91e35485060a0be27f9612d0b140883a555dbf.,"Research-base physical venue reuse; current-main venue_key=bridgestone-arena, venue_id=VEN-000031. Integration rebase resolved final global venue ID VEN-000031."
virginia,caesars-superdome,VEN-000034,Caesars Superdome,Louisiana Superdome,New Orleans,LA,,,,unknown,2,1988-12-28,1988-12-29,GAME_SITE,,,,Venue identity never establishes H/A/N; assignment applies only after independent site classification.,Accepted Virginia Stage 3A/3B physical-site research; exact physical identity reconciled to protected-main VEN-000034 at research_base_sha 5c91e35485060a0be27f9612d0b140883a555dbf.,"Research-base physical venue reuse; current-main venue_key=caesars-superdome, venue_id=VEN-000034. Integration rebase resolved final global venue ID VEN-000034."
virginia,cameron-indoor-stadium,VEN-000035,Cameron Indoor Stadium,,Durham,NC,,,,unknown,7,1948-02-19,1959-02-20,GAME_SITE,,,,Venue identity never establishes H/A/N; assignment applies only after independent site classification.,Accepted Virginia Stage 3A/3B physical-site research; exact physical identity reconciled to protected-main VEN-000035 at research_base_sha 5c91e35485060a0be27f9612d0b140883a555dbf.,"Research-base physical venue reuse; current-main venue_key=cameron-indoor-stadium, venue_id=VEN-000035. Integration rebase resolved final global venue ID VEN-000035."
virginia,capital-one-arena,VEN-000036,Capital One Arena,,Washington,DC,,,,unknown,7,2005-03-10,2024-03-15,GAME_SITE,,,,Venue identity never establishes H/A/N; assignment applies only after independent site classification.,Accepted Virginia Stage 3A/3B physical-site research; exact physical identity reconciled to protected-main VEN-000036 at research_base_sha 5c91e35485060a0be27f9612d0b140883a555dbf.,"Research-base physical venue reuse; current-main venue_key=capital-one-arena, venue_id=VEN-000036. Integration rebase resolved final global venue ID VEN-000036."
virginia,charlotte-coliseum-1955,VEN-000040,Charlotte Coliseum I,,Charlotte,NC,,,,unknown,6,1968-03-07,1981-03-15,GAME_SITE,,,,Venue identity never establishes H/A/N; assignment applies only after independent site classification.,Accepted Virginia Stage 3A/3B physical-site research; exact physical identity reconciled to protected-main VEN-000040 at research_base_sha 5c91e35485060a0be27f9612d0b140883a555dbf.,"Research-base physical venue reuse; current-main venue_key=charlotte-coliseum-1955, venue_id=VEN-000040. Integration rebase resolved final global venue ID VEN-000040."
virginia,charlotte-coliseum-1988,VEN-000041,Charlotte Coliseum II,,Charlotte,NC,,,,unknown,14,1990-03-09,2002-03-08,GAME_SITE,,,,Venue identity never establishes H/A/N; assignment applies only after independent site classification.,Accepted Virginia Stage 3A/3B physical-site research; exact physical identity reconciled to protected-main VEN-000041 at research_base_sha 5c91e35485060a0be27f9612d0b140883a555dbf.,"Research-base physical venue reuse; current-main venue_key=charlotte-coliseum-1988, venue_id=VEN-000041. Integration rebase resolved final global venue ID VEN-000041."
virginia,chi-health-center,VEN-000043,CHI Health Center Omaha,,Omaha,NE,,,,unknown,1,2012-03-16,2012-03-16,GAME_SITE,,,,Venue identity never establishes H/A/N; assignment applies only after independent site classification.,Accepted Virginia Stage 3A/3B physical-site research; exact physical identity reconciled to protected-main VEN-000043 at research_base_sha 5c91e35485060a0be27f9612d0b140883a555dbf.,"Research-base physical venue reuse; current-main venue_key=chi-health-center, venue_id=VEN-000043. Integration rebase resolved final global venue ID VEN-000043."
virginia,colonial-life-arena,VEN-000049,Colonial Life Arena,,Columbia,SC,,,,unknown,2,2019-03-22,2019-03-24,GAME_SITE,,,,Venue identity never establishes H/A/N; assignment applies only after independent site classification.,Accepted Virginia Stage 3A/3B physical-site research; exact physical identity reconciled to protected-main VEN-000049 at research_base_sha 5c91e35485060a0be27f9612d0b140883a555dbf.,"Research-base physical venue reuse; current-main venue_key=colonial-life-arena, venue_id=VEN-000049. Integration rebase resolved final global venue ID VEN-000049."
virginia,dee-events-center,VEN-000054,Dee Events Center,,Ogden,UT,,,,unknown,2,1983-03-24,1983-03-26,GAME_SITE,,,,Venue identity never establishes H/A/N; assignment applies only after independent site classification.,Accepted Virginia Stage 3A/3B physical-site research; exact physical identity reconciled to protected-main VEN-000054 at research_base_sha 5c91e35485060a0be27f9612d0b140883a555dbf.,"Research-base physical venue reuse; current-main venue_key=dee-events-center, venue_id=VEN-000054. Integration rebase resolved final global venue ID VEN-000054."
virginia,dickies-arena,VEN-000057,Dickies Arena,,Fort Worth,TX,,,,unknown,1,2020-12-26,2020-12-26,GAME_SITE,,,,Venue identity never establishes H/A/N; assignment applies only after independent site classification.,Accepted Virginia Stage 3A/3B physical-site research; exact physical identity reconciled to protected-main VEN-000057 at research_base_sha 5c91e35485060a0be27f9612d0b140883a555dbf.,"Research-base physical venue reuse; current-main venue_key=dickies-arena, venue_id=VEN-000057. Integration rebase resolved final global venue ID VEN-000057."
virginia,extramile-arena,VEN-000061,ExtraMile Arena,,Boise,ID,,,,unknown,1,1983-03-19,1983-03-19,GAME_SITE,,,,Venue identity never establishes H/A/N; assignment applies only after independent site classification.,Accepted Virginia Stage 3A/3B physical-site research; exact physical identity reconciled to protected-main VEN-000061 at research_base_sha 5c91e35485060a0be27f9612d0b140883a555dbf.,"Research-base physical venue reuse; current-main venue_key=extramile-arena, venue_id=VEN-000061. Integration rebase resolved final global venue ID VEN-000061."
virginia,georgia-dome,VEN-000073,Georgia Dome,,Atlanta,GA,,,,unknown,2,2001-03-09,2009-03-12,GAME_SITE,,,,Venue identity never establishes H/A/N; assignment applies only after independent site classification.,Accepted Virginia Stage 3A/3B physical-site research; exact physical identity reconciled to protected-main VEN-000073 at research_base_sha 5c91e35485060a0be27f9612d0b140883a555dbf.,"Research-base physical venue reuse; current-main venue_key=georgia-dome, venue_id=VEN-000073. Integration rebase resolved final global venue ID VEN-000073."
virginia,greensboro-coliseum,VEN-000076,Greensboro Coliseum,,Greensboro,NC,,,,unknown,49,1960-01-16,2023-03-11,GAME_SITE,,,,Venue identity never establishes H/A/N; assignment applies only after independent site classification.,Accepted Virginia Stage 3A/3B physical-site research; exact physical identity reconciled to protected-main VEN-000076 at research_base_sha 5c91e35485060a0be27f9612d0b140883a555dbf.,"Research-base physical venue reuse; current-main venue_key=greensboro-coliseum, venue_id=VEN-000076. Integration rebase resolved final global venue ID VEN-000076."
virginia,hearnes-center,VEN-000077,Hearnes Center,,Columbia,MO,,,,unknown,2,1986-02-09,2002-02-03,GAME_SITE,,,,Venue identity never establishes H/A/N; assignment applies only after independent site classification.,Accepted Virginia Stage 3A/3B physical-site research; exact physical identity reconciled to protected-main VEN-000077 at research_base_sha 5c91e35485060a0be27f9612d0b140883a555dbf.,"Research-base physical venue reuse; current-main venue_key=hearnes-center, venue_id=VEN-000077. Integration rebase resolved final global venue ID VEN-000077."
virginia,imperial-arena,VEN-000088,Imperial Arena,,Nassau,BS,,,,unknown,3,2018-11-21,2018-11-23,GAME_SITE,,,,Venue identity never establishes H/A/N; assignment applies only after independent site classification.,Accepted Virginia Stage 3A/3B physical-site research; exact physical identity reconciled to protected-main VEN-000088 at research_base_sha 5c91e35485060a0be27f9612d0b140883a555dbf.,"Research-base physical venue reuse; current-main venue_key=imperial-arena, venue_id=VEN-000088. Integration rebase resolved final global venue ID VEN-000088."
virginia,jenison-fieldhouse,VEN-000093,Jenison Fieldhouse,,East Lansing,MI,,,,unknown,2,1947-02-11,1949-02-19,GAME_SITE,,,,Venue identity never establishes H/A/N; assignment applies only after independent site classification.,Accepted Virginia Stage 3A/3B physical-site research; exact physical identity reconciled to protected-main VEN-000093 at research_base_sha 5c91e35485060a0be27f9612d0b140883a555dbf.,"Research-base physical venue reuse; current-main venue_key=jenison-fieldhouse, venue_id=VEN-000093. Integration rebase resolved final global venue ID VEN-000093."
virginia,jersey-mikes-arena,VEN-000095,Jersey Mike's Arena,,Piscataway,NJ,,,,unknown,1,2002-12-21,2002-12-21,GAME_SITE,,,,Venue identity never establishes H/A/N; assignment applies only after independent site classification.,Accepted Virginia Stage 3A/3B physical-site research; exact physical identity reconciled to protected-main VEN-000095 at research_base_sha 5c91e35485060a0be27f9612d0b140883a555dbf.,"Research-base physical venue reuse; current-main venue_key=jersey-mikes-arena, venue_id=VEN-000095. Integration rebase resolved final global venue ID VEN-000095."
virginia,jma-wireless-dome,VEN-000096,JMA Wireless Dome,,Syracuse,NY,,,,unknown,2,1993-03-19,1993-03-21,GAME_SITE,,,,Venue identity never establishes H/A/N; assignment applies only after independent site classification.,Accepted Virginia Stage 3A/3B physical-site research; exact physical identity reconciled to protected-main VEN-000096 at research_base_sha 5c91e35485060a0be27f9612d0b140883a555dbf.,"Research-base physical venue reuse; current-main venue_key=jma-wireless-dome, venue_id=VEN-000096. Integration rebase resolved final global venue ID VEN-000096."
virginia,jon-m-huntsman-center,VEN-000097,Jon M. Huntsman Center,,Salt Lake City,UT,,,,unknown,3,1987-03-12,1997-03-13,GAME_SITE,,,,Venue identity never establishes H/A/N; assignment applies only after independent site classification.,Accepted Virginia Stage 3A/3B physical-site research; exact physical identity reconciled to protected-main VEN-000097 at research_base_sha 5c91e35485060a0be27f9612d0b140883a555dbf.,"Research-base physical venue reuse; current-main venue_key=jon-m-huntsman-center, venue_id=VEN-000097. Integration rebase resolved final global venue ID VEN-000097."
virginia,kemper-arena,VEN-000099,Kemper Arena,,Kansas City,MO,,,,unknown,2,1995-03-24,1995-03-26,GAME_SITE,,,,Venue identity never establishes H/A/N; assignment applies only after independent site classification.,Accepted Virginia Stage 3A/3B physical-site research; exact physical identity reconciled to protected-main VEN-000099 at research_base_sha 5c91e35485060a0be27f9612d0b140883a555dbf.,"Research-base physical venue reuse; current-main venue_key=kemper-arena, venue_id=VEN-000099. Integration rebase resolved final global venue ID VEN-000099."
virginia,kfc-yum-center,VEN-000104,KFC Yum! Center,,Louisville,KY,,,,unknown,2,2019-03-28,2019-03-30,GAME_SITE,,,,Venue identity never establishes H/A/N; assignment applies only after independent site classification.,Accepted Virginia Stage 3A/3B physical-site research; exact physical identity reconciled to protected-main VEN-000104 at research_base_sha 5c91e35485060a0be27f9612d0b140883a555dbf.,"Research-base physical venue reuse; current-main venue_key=kfc-yum-center, venue_id=VEN-000104. Integration rebase resolved final global venue ID VEN-000104."
virginia,kingdome,VEN-000105,Kingdome,,Seattle,WA,,,,unknown,1,1984-03-31,1984-03-31,GAME_SITE,,,,Venue identity never establishes H/A/N; assignment applies only after independent site classification.,Accepted Virginia Stage 3A/3B physical-site research; exact physical identity reconciled to protected-main VEN-000105 at research_base_sha 5c91e35485060a0be27f9612d0b140883a555dbf.,"Research-base physical venue reuse; current-main venue_key=kingdome, venue_id=VEN-000105. Integration rebase resolved final global venue ID VEN-000105."
virginia,kohl-center,VEN-000107,Kohl Center,,Madison,WI,,,,unknown,1,2012-11-28,2012-11-28,GAME_SITE,,,,Venue identity never establishes H/A/N; assignment applies only after independent site classification.,Accepted Virginia Stage 3A/3B physical-site research; exact physical identity reconciled to protected-main VEN-000107 at research_base_sha 5c91e35485060a0be27f9612d0b140883a555dbf.,"Research-base physical venue reuse; current-main venue_key=kohl-center, venue_id=VEN-000107. Integration rebase resolved final global venue ID VEN-000107."
virginia,lahaina-civic-center,VEN-000108,Lahaina Civic Center,,Lahaina,HI,,,,unknown,9,1996-11-25,2010-11-24,GAME_SITE,,,,Venue identity never establishes H/A/N; assignment applies only after independent site classification.,Accepted Virginia Stage 3A/3B physical-site research; exact physical identity reconciled to protected-main VEN-000108 at research_base_sha 5c91e35485060a0be27f9612d0b140883a555dbf.,"Research-base physical venue reuse; current-main venue_key=lahaina-civic-center, venue_id=VEN-000108. Integration rebase resolved final global venue ID VEN-000108."
virginia,legacy-arena,VEN-000109,Legacy Arena,BJCC Arena,Birmingham,AL,,,,unknown,3,1979-03-12,2001-12-08,GAME_SITE,,,,Venue identity never establishes H/A/N; assignment applies only after independent site classification.,Accepted Virginia Stage 3A/3B physical-site research; exact physical identity reconciled to protected-main VEN-000109 at research_base_sha 5c91e35485060a0be27f9612d0b140883a555dbf.,"Research-base physical venue reuse; current-main venue_key=legacy-arena, venue_id=VEN-000109. Integration rebase resolved final global venue ID VEN-000109."
virginia,lenovo-center,VEN-000110,Lenovo Center,,Raleigh,NC,,,,unknown,4,2014-03-21,2016-03-19,GAME_SITE,,,,Venue identity never establishes H/A/N; assignment applies only after independent site classification.,Accepted Virginia Stage 3A/3B physical-site research; exact physical identity reconciled to protected-main VEN-000110 at research_base_sha 5c91e35485060a0be27f9612d0b140883a555dbf.,"Research-base physical venue reuse; current-main venue_key=lenovo-center, venue_id=VEN-000110. Integration rebase resolved final global venue ID VEN-000110."
virginia,mackey-arena,VEN-000122,Mackey Arena,,West Lafayette,IN,,,,unknown,2,2006-11-29,2019-12-04,GAME_SITE,,,,Venue identity never establishes H/A/N; assignment applies only after independent site classification.,Accepted Virginia Stage 3A/3B physical-site research; exact physical identity reconciled to protected-main VEN-000122 at research_base_sha 5c91e35485060a0be27f9612d0b140883a555dbf.,"Research-base physical venue reuse; current-main venue_key=mackey-arena, venue_id=VEN-000122. Integration rebase resolved final global venue ID VEN-000122."
virginia,madison-square-garden-1925,VEN-000123,Madison Square Garden III,,New York,NY,,,,unknown,1,1941-03-18,1941-03-18,GAME_SITE,,,,Venue identity never establishes H/A/N; assignment applies only after independent site classification.,Accepted Virginia Stage 3A/3B physical-site research; exact physical identity reconciled to protected-main VEN-000123 at research_base_sha 5c91e35485060a0be27f9612d0b140883a555dbf.,"Research-base physical venue reuse; current-main venue_key=madison-square-garden-1925, venue_id=VEN-000123. Integration rebase resolved final global venue ID VEN-000123."
virginia,madison-square-garden-1968,VEN-000124,Madison Square Garden IV,,New York,NY,,,,unknown,9,1972-03-17,2015-12-08,GAME_SITE,,,,Venue identity never establishes H/A/N; assignment applies only after independent site classification.,Accepted Virginia Stage 3A/3B physical-site research; exact physical identity reconciled to protected-main VEN-000124 at research_base_sha 5c91e35485060a0be27f9612d0b140883a555dbf.,"Research-base physical venue reuse; current-main venue_key=madison-square-garden-1968, venue_id=VEN-000124. Integration rebase resolved final global venue ID VEN-000124."
virginia,market-square-arena,VEN-000125,Market Square Arena,,Indianapolis,IN,,,,unknown,1,1982-03-14,1982-03-14,GAME_SITE,,,,Venue identity never establishes H/A/N; assignment applies only after independent site classification.,Accepted Virginia Stage 3A/3B physical-site research; exact physical identity reconciled to protected-main VEN-000125 at research_base_sha 5c91e35485060a0be27f9612d0b140883a555dbf.,"Research-base physical venue reuse; current-main venue_key=market-square-arena, venue_id=VEN-000125. Integration rebase resolved final global venue ID VEN-000125."
virginia,memorial-coliseum-kentucky,VEN-000129,Memorial Coliseum,,Lexington,KY,,,,unknown,3,1962-01-02,1966-12-03,GAME_SITE,,,,Venue identity never establishes H/A/N; assignment applies only after independent site classification.,Accepted Virginia Stage 3A/3B physical-site research; exact physical identity reconciled to protected-main VEN-000129 at research_base_sha 5c91e35485060a0be27f9612d0b140883a555dbf.,"Research-base physical venue reuse; current-main venue_key=memorial-coliseum-kentucky, venue_id=VEN-000129. Integration rebase resolved final global venue ID VEN-000129."
virginia,memorial-gymnasium,VEN-000130,Memorial Gymnasium,,Nashville,TN,,,,unknown,6,1952-12-06,1994-12-06,GAME_SITE,,,,Venue identity never establishes H/A/N; assignment applies only after independent site classification.,Accepted Virginia Stage 3A/3B physical-site research; exact physical identity reconciled to protected-main VEN-000130 at research_base_sha 5c91e35485060a0be27f9612d0b140883a555dbf.,"Research-base physical venue reuse; current-main venue_key=memorial-gymnasium, venue_id=VEN-000130. Integration rebase resolved final global venue ID VEN-000130."
virginia,memphis-pyramid,VEN-000131,Memphis Pyramid,,Memphis,TN,,,,unknown,1,2001-03-16,2001-03-16,GAME_SITE,,,,Venue identity never establishes H/A/N; assignment applies only after independent site classification.,Accepted Virginia Stage 3A/3B physical-site research; exact physical identity reconciled to protected-main VEN-000131 at research_base_sha 5c91e35485060a0be27f9612d0b140883a555dbf.,"Research-base physical venue reuse; current-main venue_key=memphis-pyramid, venue_id=VEN-000131. Integration rebase resolved final global venue ID VEN-000131."
virginia,mohegan-sun-arena,VEN-000139,Mohegan Sun Arena,,Uncasville,CT,,,,unknown,4,2019-11-23,2020-11-27,GAME_SITE,,,,Venue identity never establishes H/A/N; assignment applies only after independent site classification.,Accepted Virginia Stage 3A/3B physical-site research; exact physical identity reconciled to protected-main VEN-000139 at research_base_sha 5c91e35485060a0be27f9612d0b140883a555dbf.,"Research-base physical venue reuse; current-main venue_key=mohegan-sun-arena, venue_id=VEN-000139. Integration rebase resolved final global venue ID VEN-000139."
